a0_min        Y1_intercept  Y2_intercept  Y3_intercept  LogPost       
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.100803E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.149935E+03
  0.101221E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.150160E+03
  0.101221E+03  0.628177E-03  0.213328E-04  0.115913E-03  0.150160E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.507021E-04  0.213328E-04  0.115913E-03  0.151414E+03
  0.101221E+03  0.259050E-03  0.213328E-04  0.115913E-03  0.151180E+03
  0.101566E+03  0.259050E-03  0.213328E-04  0.115913E-03  0.150899E+03
  0.101566E+03  0.259050E-03  0.213328E-04  0.115913E-03  0.150899E+03
  0.101566E+03  0.259050E-03  0.213328E-04  0.115913E-03  0.150899E+03
  0.101566E+03  0.567423E-03  0.213328E-04  0.115913E-03  0.150105E+03
  0.101566E+03  0.567423E-03  0.213328E-04  0.115913E-03  0.150105E+03
  0.101566E+03  0.141697E-03  0.213328E-04  0.115913E-03  0.151063E+03
  0.101566E+03  0.141697E-03  0.213328E-04  0.115913E-03  0.151063E+03
  0.101566E+03  0.141697E-03  0.213328E-04  0.115913E-03  0.151063E+03
  0.101566E+03  0.141697E-03  0.213328E-04  0.115913E-03  0.151063E+03
  0.101566E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150886E+03
  0.101566E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150886E+03
  0.101566E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150886E+03
  0.101566E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150886E+03
  0.101566E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150886E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.213328E-04  0.115913E-03  0.150942E+03
  0.100803E+03  0.266477E-03  0.247270E-03  0.115913E-03  0.150558E+03
  0.100803E+03  0.266477E-03  0.247270E-03  0.115913E-03  0.150558E+03
  0.100803E+03  0.266477E-03  0.247270E-03  0.115913E-03  0.150558E+03
  0.100803E+03  0.266477E-03  0.247270E-03  0.115913E-03  0.150558E+03
  0.100803E+03  0.266477E-03  0.247270E-03  0.115913E-03  0.150558E+03
  0.100803E+03  0.266477E-03  0.247270E-03  0.115913E-03  0.150558E+03
  0.100898E+03  0.266477E-03  0.247270E-03  0.115913E-03  0.150640E+03
  0.100593E+03  0.266477E-03  0.247270E-03  0.115913E-03  0.150280E+03
  0.100593E+03  0.266477E-03  0.247270E-03  0.115913E-03  0.150280E+03
  0.100593E+03  0.266477E-03  0.247270E-03  0.115913E-03  0.150280E+03
  0.100593E+03  0.266477E-03  0.247270E-03  0.375197E-03  0.148811E+03
  0.100593E+03  0.266477E-03  0.247270E-03  0.285806E-03  0.149430E+03
  0.100593E+03  0.266477E-03  0.247270E-03  0.285806E-03  0.149430E+03
  0.101438E+03  0.266477E-03  0.247270E-03  0.285806E-03  0.149852E+03
  0.101438E+03  0.266477E-03  0.247270E-03  0.285806E-03  0.149852E+03
  0.101438E+03  0.266477E-03  0.247270E-03  0.285806E-03  0.149852E+03
  0.101438E+03  0.266477E-03  0.247270E-03  0.285806E-03  0.149852E+03
  0.101438E+03  0.266477E-03  0.247270E-03  0.285806E-03  0.149852E+03
  0.101438E+03  0.266477E-03  0.247270E-03  0.285806E-03  0.149852E+03
  0.101438E+03  0.266477E-03  0.247270E-03  0.285806E-03  0.149852E+03
  0.101438E+03  0.266477E-03  0.118527E-03  0.285806E-03  0.150247E+03
  0.101438E+03  0.266477E-03  0.118527E-03  0.320782E-04  0.151048E+03
  0.101438E+03  0.266477E-03  0.118527E-03  0.320782E-04  0.151048E+03
  0.101438E+03  0.266477E-03  0.118527E-03  0.320782E-04  0.151048E+03
  0.101438E+03  0.266477E-03  0.118527E-03  0.320782E-04  0.151048E+03
  0.101438E+03  0.266477E-03  0.118527E-03  0.320782E-04  0.151048E+03
  0.101438E+03  0.266477E-03  0.118527E-03  0.320782E-04  0.151048E+03
  0.101438E+03  0.266477E-03  0.118527E-03  0.320782E-04  0.151048E+03
  0.101438E+03  0.266477E-03  0.118527E-03  0.320782E-04  0.151048E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.266477E-03  0.288666E-03  0.320782E-04  0.150477E+03
  0.101438E+03  0.626063E-03  0.288666E-03  0.320782E-04  0.149491E+03
  0.101438E+03  0.626063E-03  0.288666E-03  0.320782E-04  0.149491E+03
  0.101438E+03  0.626063E-03  0.288666E-03  0.320782E-04  0.149491E+03
  0.101438E+03  0.626063E-03  0.288666E-03  0.320782E-04  0.149491E+03
  0.101438E+03  0.626063E-03  0.288666E-03  0.320782E-04  0.149491E+03
  0.101438E+03  0.626063E-03  0.288666E-03  0.320782E-04  0.149491E+03
  0.101438E+03  0.626063E-03  0.288666E-03  0.320782E-04  0.149491E+03
  0.101438E+03  0.626063E-03  0.288666E-03  0.320782E-04  0.149491E+03
  0.101438E+03  0.626063E-03  0.288666E-03  0.320782E-04  0.149491E+03
  0.100392E+03  0.407429E-03  0.288666E-03  0.320782E-04  0.149653E+03
  0.100392E+03  0.407429E-03  0.288666E-03  0.320782E-04  0.149653E+03
  0.100392E+03  0.407429E-03  0.288666E-03  0.320782E-04  0.149653E+03
  0.100392E+03  0.407429E-03  0.288666E-03  0.320782E-04  0.149653E+03
  0.100392E+03  0.407429E-03  0.288666E-03  0.320782E-04  0.149653E+03
  0.100392E+03  0.407429E-03  0.288666E-03  0.320782E-04  0.149653E+03
  0.100392E+03  0.407429E-03  0.288666E-03  0.320782E-04  0.149653E+03
  0.100392E+03  0.407429E-03  0.288666E-03  0.320782E-04  0.149653E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.320782E-04  0.150294E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.391370E-03  0.148789E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.391370E-03  0.148789E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.391370E-03  0.148789E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.391370E-03  0.148789E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.119330E-03  0.150144E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.119330E-03  0.150144E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.119330E-03  0.150144E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.119330E-03  0.150144E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.119330E-03  0.150144E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.119330E-03  0.150144E+03
  0.101298E+03  0.407429E-03  0.288666E-03  0.119330E-03  0.150144E+03
  0.101298E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150652E+03
  0.101298E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150652E+03
  0.101298E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150652E+03
  0.101298E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150652E+03
  0.101298E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150652E+03
  0.101298E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150652E+03
  0.101298E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150652E+03
  0.101298E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150652E+03
  0.101298E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150652E+03
  0.100986E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150650E+03
  0.100986E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150650E+03
  0.100986E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150650E+03
  0.100986E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150650E+03
  0.100986E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.150650E+03
  0.101831E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.149923E+03
  0.101831E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.149923E+03
  0.101831E+03  0.407429E-03  0.138589E-03  0.119330E-03  0.149923E+03
  0.101831E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149251E+03
  0.101831E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149251E+03
  0.101831E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149251E+03
  0.101831E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149251E+03
  0.101831E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149251E+03
  0.101831E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149251E+03
  0.101831E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149251E+03
  0.101831E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149251E+03
  0.101831E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149251E+03
  0.101831E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149251E+03
  0.101619E+03  0.635621E-03  0.138589E-03  0.119330E-03  0.149631E+03
  0.101619E+03  0.589970E-03  0.138589E-03  0.119330E-03  0.149783E+03
  0.101902E+03  0.589970E-03  0.138589E-03  0.119330E-03  0.149241E+03
  0.101902E+03  0.589970E-03  0.138589E-03  0.119330E-03  0.149241E+03
  0.101902E+03  0.589970E-03  0.138589E-03  0.119330E-03  0.149241E+03
  0.101902E+03  0.589970E-03  0.138589E-03  0.119330E-03  0.149241E+03
  0.101902E+03  0.589970E-03  0.138589E-03  0.119330E-03  0.149241E+03
  0.100438E+03  0.185684E-03  0.138589E-03  0.119330E-03  0.150292E+03
  0.100438E+03  0.185684E-03  0.138589E-03  0.119330E-03  0.150292E+03
  0.100438E+03  0.185684E-03  0.138589E-03  0.119330E-03  0.150292E+03
  0.100438E+03  0.260660E-03  0.138589E-03  0.119330E-03  0.150177E+03
  0.100438E+03  0.260660E-03  0.138589E-03  0.243661E-03  0.149590E+03
  0.100438E+03  0.260660E-03  0.138589E-03  0.243661E-03  0.149590E+03
  0.100438E+03  0.260660E-03  0.138589E-03  0.243661E-03  0.149590E+03
  0.100438E+03  0.260660E-03  0.138589E-03  0.243661E-03  0.149590E+03
  0.100438E+03  0.127118E-04  0.138589E-03  0.243661E-03  0.149827E+03
  0.100438E+03  0.127118E-04  0.433393E-03  0.243661E-03  0.149054E+03
  0.100438E+03  0.222946E-03  0.433393E-03  0.243661E-03  0.148879E+03
  0.100438E+03  0.222946E-03  0.433393E-03  0.243661E-03  0.148879E+03
  0.100438E+03  0.222946E-03  0.433393E-03  0.243661E-03  0.148879E+03
  0.100438E+03  0.222946E-03  0.433393E-03  0.243661E-03  0.148879E+03
  0.100438E+03  0.222946E-03  0.433393E-03  0.243661E-03  0.148879E+03
  0.100438E+03  0.564407E-03  0.433393E-03  0.243661E-03  0.148038E+03
  0.100438E+03  0.564407E-03  0.433393E-03  0.243661E-03  0.148038E+03
  0.100438E+03  0.564407E-03  0.433393E-03  0.243661E-03  0.148038E+03
  0.100438E+03  0.564407E-03  0.433393E-03  0.243661E-03  0.148038E+03
  0.100366E+03  0.564407E-03  0.433393E-03  0.243661E-03  0.147919E+03
  0.100366E+03  0.564407E-03  0.378395E-03  0.243661E-03  0.148116E+03
  0.100366E+03  0.367377E-03  0.378395E-03  0.243661E-03  0.148667E+03
  0.100366E+03  0.367377E-03  0.378395E-03  0.243661E-03  0.148667E+03
  0.100366E+03  0.367377E-03  0.378395E-03  0.243661E-03  0.148667E+03
  0.100366E+03  0.674094E-03  0.378395E-03  0.243661E-03  0.147749E+03
  0.100366E+03  0.674094E-03  0.357211E-03  0.243661E-03  0.147818E+03
  0.100366E+03  0.674094E-03  0.357211E-03  0.243661E-03  0.147818E+03
  0.100366E+03  0.674094E-03  0.357211E-03  0.243661E-03  0.147818E+03
  0.100724E+03  0.674094E-03  0.357211E-03  0.243661E-03  0.148341E+03
  0.100724E+03  0.674094E-03  0.357211E-03  0.243661E-03  0.148341E+03
  0.100724E+03  0.674094E-03  0.357211E-03  0.243661E-03  0.148341E+03
  0.100724E+03  0.674094E-03  0.357211E-03  0.243661E-03  0.148341E+03
  0.100724E+03  0.674094E-03  0.357211E-03  0.243661E-03  0.148341E+03
  0.100724E+03  0.130899E-02  0.357211E-03  0.243661E-03  0.145907E+03
  0.100621E+03  0.130899E-02  0.357211E-03  0.243661E-03  0.145800E+03
  0.100621E+03  0.115016E-02  0.357211E-03  0.243661E-03  0.146409E+03
  0.100325E+03  0.110231E-02  0.357211E-03  0.243661E-03  0.146138E+03
  0.100325E+03  0.110231E-02  0.357211E-03  0.243661E-03  0.146138E+03
  0.100325E+03  0.110231E-02  0.357211E-03  0.470076E-03  0.144526E+03
  0.100325E+03  0.110231E-02  0.357211E-03  0.470076E-03  0.144526E+03
  0.100325E+03  0.110231E-02  0.357211E-03  0.345131E-03  0.145466E+03
  0.100325E+03  0.110231E-02  0.357211E-03  0.345131E-03  0.145466E+03
  0.100325E+03  0.110231E-02  0.357211E-03  0.345131E-03  0.145466E+03
  0.100325E+03  0.110231E-02  0.357211E-03  0.345131E-03  0.145466E+03
  0.101939E+03  0.110231E-02  0.357211E-03  0.268001E-03  0.146007E+03
  0.101939E+03  0.110231E-02  0.357211E-03  0.268001E-03  0.146007E+03
  0.101939E+03  0.110231E-02  0.357211E-03  0.268001E-03  0.146007E+03
  0.101939E+03  0.110231E-02  0.357211E-03  0.268001E-03  0.146007E+03
  0.101939E+03  0.110231E-02  0.357211E-03  0.268001E-03  0.146007E+03
  0.101698E+03  0.527703E-03  0.357211E-03  0.250654E-03  0.148546E+03
  0.101698E+03  0.109791E-03  0.357211E-03  0.360023E-03  0.148853E+03
  0.101698E+03  0.109791E-03  0.357211E-03  0.360023E-03  0.148853E+03
  0.101698E+03  0.410883E-03  0.357211E-03  0.360023E-03  0.148336E+03
  0.101984E+03  0.410883E-03  0.357211E-03  0.360023E-03  0.147869E+03
  0.101984E+03  0.410883E-03  0.357211E-03  0.360023E-03  0.147869E+03
  0.101984E+03  0.410883E-03  0.357211E-03  0.360023E-03  0.147869E+03
  0.101984E+03  0.251048E-03  0.357211E-03  0.360023E-03  0.148194E+03
  0.102118E+03  0.251048E-03  0.357211E-03  0.360023E-03  0.147877E+03
  0.102118E+03  0.251048E-03  0.357211E-03  0.360023E-03  0.147877E+03
  0.102118E+03  0.251048E-03  0.357211E-03  0.360023E-03  0.147877E+03
  0.102118E+03  0.251048E-03  0.357211E-03  0.360023E-03  0.147877E+03
  0.102118E+03  0.251048E-03  0.357211E-03  0.360023E-03  0.147877E+03
  0.102118E+03  0.956533E-04  0.357211E-03  0.360023E-03  0.148046E+03
  0.102118E+03  0.956533E-04  0.357211E-03  0.360023E-03  0.148046E+03
  0.102118E+03  0.956533E-04  0.357211E-03  0.132388E-03  0.148706E+03
  0.102118E+03  0.956533E-04  0.357211E-03  0.132388E-03  0.148706E+03
  0.100378E+03  0.956533E-04  0.357211E-03  0.132388E-03  0.149724E+03
  0.100378E+03  0.956533E-04  0.365173E-03  0.132388E-03  0.149698E+03
  0.100378E+03  0.956533E-04  0.365173E-03  0.132388E-03  0.149698E+03
  0.101862E+03  0.956533E-04  0.365173E-03  0.132388E-03  0.149394E+03
  0.101862E+03  0.956533E-04  0.365173E-03  0.132388E-03  0.149394E+03
  0.101862E+03  0.956533E-04  0.365173E-03  0.132388E-03  0.149394E+03
  0.101862E+03  0.956533E-04  0.365173E-03  0.132388E-03  0.149394E+03
  0.101862E+03  0.956533E-04  0.365173E-03  0.132388E-03  0.149394E+03
  0.101862E+03  0.956533E-04  0.365173E-03  0.132388E-03  0.149394E+03
  0.101324E+03  0.412986E-03  0.365173E-03  0.132388E-03  0.149717E+03
  0.101324E+03  0.412986E-03  0.365173E-03  0.132388E-03  0.149717E+03
  0.101324E+03  0.412986E-03  0.365173E-03  0.132388E-03  0.149717E+03
  0.101324E+03  0.412986E-03  0.365173E-03  0.132388E-03  0.149717E+03
  0.101324E+03  0.412986E-03  0.365173E-03  0.132388E-03  0.149717E+03
  0.101324E+03  0.412986E-03  0.365173E-03  0.132388E-03  0.149717E+03
  0.101324E+03  0.412986E-03  0.290648E-03  0.132388E-03  0.150071E+03
  0.101324E+03  0.412986E-03  0.290648E-03  0.132388E-03  0.150071E+03
  0.101324E+03  0.412986E-03  0.290648E-03  0.755052E-04  0.150202E+03
  0.101324E+03  0.412986E-03  0.290648E-03  0.755052E-04  0.150202E+03
  0.101618E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.148491E+03
  0.101618E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.148491E+03
  0.101618E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.148491E+03
  0.101618E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.148491E+03
  0.100081E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.147457E+03
  0.100081E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.147457E+03
  0.100081E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.147457E+03
  0.100081E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.147457E+03
  0.100081E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.147457E+03
  0.100081E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.147457E+03
  0.100081E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.147457E+03
  0.100081E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.147457E+03
  0.100081E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.147457E+03
  0.100081E+03  0.820854E-03  0.290648E-03  0.755052E-04  0.147457E+03
  0.100081E+03  0.820854E-03  0.479306E-03  0.755052E-04  0.146988E+03
  0.100081E+03  0.820854E-03  0.479306E-03  0.755052E-04  0.146988E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.755052E-04  0.149511E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.755052E-04  0.149511E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.755052E-04  0.149511E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.755052E-04  0.149511E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.755052E-04  0.149511E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.428452E-04  0.440442E-05  0.149576E+03
  0.101287E+03  0.820854E-03  0.247854E-04  0.440442E-05  0.149587E+03
  0.101287E+03  0.820854E-03  0.247854E-04  0.440442E-05  0.149587E+03
  0.101287E+03  0.766908E-03  0.247854E-04  0.440442E-05  0.149790E+03
  0.101287E+03  0.766908E-03  0.247854E-04  0.440442E-05  0.149790E+03
  0.101287E+03  0.766908E-03  0.247854E-04  0.440442E-05  0.149790E+03
  0.101287E+03  0.766908E-03  0.247854E-04  0.440442E-05  0.149790E+03
  0.101287E+03  0.766908E-03  0.247854E-04  0.440442E-05  0.149790E+03
  0.101287E+03  0.766908E-03  0.247854E-04  0.440442E-05  0.149790E+03
  0.101287E+03  0.766908E-03  0.247854E-04  0.440442E-05  0.149790E+03
  0.101287E+03  0.766908E-03  0.247854E-04  0.440442E-05  0.149790E+03
  0.101287E+03  0.766908E-03  0.247854E-04  0.440442E-05  0.149790E+03
  0.101287E+03  0.766908E-03  0.210509E-03  0.440442E-05  0.149429E+03
  0.101287E+03  0.766908E-03  0.210509E-03  0.440442E-05  0.149429E+03
  0.101287E+03  0.766908E-03  0.210509E-03  0.440442E-05  0.149429E+03
  0.101287E+03  0.766908E-03  0.415876E-03  0.440442E-05  0.148502E+03
  0.101287E+03  0.766908E-03  0.415876E-03  0.440442E-05  0.148502E+03
  0.101287E+03  0.766908E-03  0.415876E-03  0.440442E-05  0.148502E+03
  0.101287E+03  0.766908E-03  0.415876E-03  0.440442E-05  0.148502E+03
  0.101287E+03  0.766908E-03  0.415876E-03  0.440442E-05  0.148502E+03
  0.101287E+03  0.766908E-03  0.533204E-03  0.440442E-05  0.147833E+03
  0.101287E+03  0.766908E-03  0.533204E-03  0.440442E-05  0.147833E+03
  0.101287E+03  0.766908E-03  0.540625E-03  0.440442E-05  0.147789E+03
  0.101287E+03  0.766908E-03  0.540625E-03  0.440442E-05  0.147789E+03
  0.101287E+03  0.766908E-03  0.540625E-03  0.440442E-05  0.147789E+03
  0.101287E+03  0.766908E-03  0.540625E-03  0.440442E-05  0.147789E+03
  0.101287E+03  0.766908E-03  0.540625E-03  0.440442E-05  0.147789E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.766908E-03  0.555977E-03  0.440442E-05  0.147697E+03
  0.101287E+03  0.628784E-03  0.555977E-03  0.440442E-05  0.148196E+03
  0.101281E+03  0.628784E-03  0.555977E-03  0.440442E-05  0.148206E+03
  0.100710E+03  0.628784E-03  0.555977E-03  0.440442E-05  0.148320E+03
  0.100710E+03  0.628784E-03  0.555977E-03  0.440442E-05  0.148320E+03
  0.100710E+03  0.628784E-03  0.555977E-03  0.440442E-05  0.148320E+03
  0.101124E+03  0.628784E-03  0.555977E-03  0.440442E-05  0.148323E+03
  0.101124E+03  0.628784E-03  0.555977E-03  0.440442E-05  0.148323E+03
  0.101124E+03  0.628784E-03  0.555977E-03  0.440442E-05  0.148323E+03
  0.101124E+03  0.744714E-03  0.555977E-03  0.221282E-03  0.147327E+03
  0.101124E+03  0.404651E-03  0.471898E-03  0.221282E-03  0.148920E+03
  0.101124E+03  0.404651E-03  0.471898E-03  0.221282E-03  0.148920E+03
  0.101659E+03  0.404651E-03  0.471898E-03  0.221282E-03  0.148422E+03
  0.101659E+03  0.404651E-03  0.471898E-03  0.221282E-03  0.148422E+03
  0.101659E+03  0.404651E-03  0.471898E-03  0.221282E-03  0.148422E+03
  0.101659E+03  0.404651E-03  0.471898E-03  0.221282E-03  0.148422E+03
  0.101659E+03  0.404651E-03  0.471898E-03  0.221282E-03  0.148422E+03
  0.101659E+03  0.404651E-03  0.471898E-03  0.221282E-03  0.148422E+03
  0.101659E+03  0.404651E-03  0.286980E-03  0.221282E-03  0.149420E+03
  0.101659E+03  0.404651E-03  0.177898E-03  0.221282E-03  0.149847E+03
  0.101659E+03  0.404651E-03  0.177898E-03  0.221282E-03  0.149847E+03
  0.101659E+03  0.404651E-03  0.177898E-03  0.221282E-03  0.149847E+03
  0.101659E+03  0.131863E-03  0.177898E-03  0.221282E-03  0.150333E+03
