a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        
   0.102330E+03   0.538208E+01   0.537390E+01  -0.356244E+01  -0.274908E+01   0.149866E-03   0.234675E-03   0.964624E-03   0.348894E-03   0.218385E-03   0.446497E-03   0.316059E-03   0.146161E-02   0.144359E+03
   0.102330E+03   0.538208E+01   0.542384E+01  -0.172423E+01   0.170015E+02   0.149866E-03   0.234675E-03   0.964624E-03   0.348894E-03   0.218385E-03   0.446497E-03   0.316059E-03   0.628406E-03   0.145479E+03
   0.102330E+03   0.163712E+01   0.904634E+01   0.729130E+01   0.170015E+02   0.149866E-03   0.234675E-03   0.964624E-03   0.348894E-03   0.789573E-03   0.446497E-03   0.316059E-03   0.628406E-03   0.146430E+03
   0.102330E+03   0.163712E+01   0.904634E+01   0.729130E+01   0.227593E+02   0.149866E-03   0.234675E-03   0.964624E-03   0.348894E-03   0.789573E-03   0.446497E-03   0.316059E-03   0.628406E-03   0.145830E+03
   0.102330E+03  -0.103143E+01   0.186661E+02   0.643324E+01   0.720647E+01   0.149866E-03   0.234675E-03   0.964624E-03   0.505628E-04   0.789573E-03   0.571139E-03   0.316059E-03   0.628406E-03   0.141035E+03
   0.102330E+03   0.564498E+01   0.290277E+01   0.159895E+02   0.943547E+01   0.149866E-03   0.234675E-03   0.964624E-03   0.505628E-04   0.789573E-03   0.245527E-03   0.316059E-03   0.628406E-03   0.146328E+03
   0.101944E+03   0.474841E+01   0.290277E+01   0.256898E+01   0.438206E+01   0.149866E-03   0.234675E-03   0.964624E-03   0.505628E-04   0.789573E-03   0.959730E-03   0.316059E-03   0.628406E-03   0.145853E+03
   0.101944E+03   0.474841E+01  -0.276209E+01  -0.106868E+01  -0.304170E+01   0.149866E-03   0.234675E-03   0.964624E-03   0.505628E-04   0.789573E-03   0.959730E-03   0.316059E-03   0.628406E-03   0.144576E+03
   0.101944E+03   0.527682E+01  -0.554331E+01   0.468998E+01  -0.492533E+00   0.149866E-03   0.234675E-03   0.614569E-03   0.505628E-04   0.789573E-03   0.959730E-03   0.316059E-03   0.628406E-03   0.143791E+03
   0.101944E+03   0.527682E+01  -0.733291E+01  -0.742633E+01  -0.492533E+00   0.149866E-03   0.284982E-03   0.718604E-03   0.505628E-04   0.810037E-03   0.959730E-03   0.316059E-03   0.628406E-03   0.143265E+03
   0.101944E+03   0.106242E+01  -0.866266E+01   0.685553E+01   0.956505E+00   0.149866E-03   0.284982E-03   0.718604E-03   0.320755E-03   0.810037E-03   0.959730E-03   0.316059E-03   0.423503E-03   0.143347E+03
   0.100985E+03   0.106242E+01   0.185078E+01   0.100112E+02  -0.163995E+00   0.149866E-03   0.284982E-03   0.718604E-03   0.320755E-03   0.810037E-03   0.193608E-03   0.316059E-03   0.423503E-03   0.146850E+03
   0.100985E+03   0.106242E+01   0.354329E+01   0.100112E+02  -0.139802E+01   0.149866E-03   0.284982E-03   0.832857E-03   0.103797E-02   0.810037E-03   0.193608E-03   0.316059E-03   0.423503E-03   0.145144E+03
   0.101221E+03   0.106242E+01  -0.362932E+01   0.374150E+01  -0.139802E+01   0.149866E-03   0.284982E-03   0.832857E-03   0.103797E-02   0.810037E-03   0.193608E-03   0.316059E-03   0.520471E-03   0.145814E+03
   0.101221E+03   0.106242E+01  -0.362932E+01   0.611661E+01  -0.221489E+01   0.149866E-03   0.284982E-03   0.300341E-02   0.103797E-02   0.810037E-03   0.193608E-03   0.316059E-03   0.520471E-03   0.142911E+03
   0.101221E+03  -0.417172E+00  -0.404394E+01   0.791025E+01  -0.101391E+02   0.149866E-03   0.280075E-03   0.879566E-03   0.190646E-03   0.810037E-03   0.193608E-03   0.316059E-03   0.520471E-03   0.145834E+03
   0.100734E+03   0.444651E+01  -0.404394E+01  -0.997249E-01  -0.451204E+00   0.149866E-03   0.280075E-03   0.147551E-02   0.190646E-03   0.802915E-03   0.193608E-03   0.316059E-03   0.653086E-03   0.144390E+03
   0.100734E+03  -0.168249E+01  -0.737134E+01  -0.297568E+00  -0.451204E+00   0.149866E-03   0.159821E-02   0.147551E-02   0.190646E-03   0.802915E-03   0.193608E-03   0.316059E-03   0.653086E-03   0.142114E+03
   0.100734E+03  -0.168249E+01  -0.737134E+01   0.772593E+01   0.484844E+01   0.149866E-03   0.354798E-03   0.147551E-02   0.190646E-03   0.802915E-03   0.414812E-03   0.316059E-03   0.653086E-03   0.142188E+03
   0.100663E+03   0.463929E+01  -0.231918E+01   0.982235E+01  -0.552023E+01   0.149866E-03   0.354798E-03   0.147551E-02   0.190646E-03   0.412507E-03   0.414812E-03   0.316059E-03   0.259209E-02   0.142088E+03
   0.100663E+03   0.326414E+01  -0.205852E+01   0.982235E+01  -0.283895E+01   0.149866E-03   0.354798E-03   0.255512E-02   0.190646E-03   0.412507E-03   0.165923E-03   0.316059E-03   0.259209E-02   0.141497E+03
   0.100663E+03   0.326414E+01   0.367196E+00   0.140310E+01  -0.699223E+01   0.149866E-03   0.354798E-03   0.313163E-02   0.190646E-03   0.257410E-03   0.165923E-03   0.316059E-03   0.190806E-02   0.142060E+03
   0.100663E+03   0.326414E+01   0.313569E+01   0.671981E+01   0.429028E+01   0.149866E-03   0.354798E-03   0.313163E-02   0.190646E-03   0.257410E-03   0.165923E-03   0.170474E-02   0.151638E-02   0.140289E+03
   0.102183E+03   0.326414E+01  -0.502874E+01   0.554607E+01  -0.496178E+01   0.149866E-03   0.354798E-03   0.313163E-02   0.190646E-03   0.257410E-03   0.165923E-03   0.170474E-02   0.151638E-02   0.138701E+03
   0.102183E+03  -0.182158E+01  -0.305337E+01  -0.356775E+01  -0.161729E+01   0.149866E-03   0.354798E-03   0.313163E-02   0.190646E-03   0.257410E-03   0.165923E-03   0.170474E-02   0.120492E-02   0.140008E+03
   0.102183E+03  -0.697328E-02  -0.498383E-01  -0.824815E+01  -0.384785E+01   0.149866E-03   0.354798E-03   0.313163E-02   0.190646E-03   0.257410E-03   0.165923E-03   0.170474E-02   0.130161E-02   0.140283E+03
   0.102183E+03  -0.697328E-02   0.769905E+01  -0.685013E+00  -0.102831E+02   0.149866E-03   0.354798E-03   0.145364E-03   0.253354E-03   0.257410E-03   0.165923E-03   0.226007E-02   0.130161E-02   0.141849E+03
   0.102183E+03  -0.697328E-02   0.769905E+01   0.163869E+01  -0.905648E+01   0.149866E-03   0.354798E-03   0.145364E-03   0.583886E-04   0.257410E-03   0.165923E-03   0.253447E-02   0.760474E-03   0.142551E+03
   0.102183E+03   0.611311E+01   0.693271E+01   0.990186E+00  -0.905648E+01   0.149866E-03   0.354798E-03   0.145364E-03   0.368738E-03   0.257410E-03   0.165923E-03   0.253447E-02   0.760474E-03   0.143591E+03
   0.102183E+03   0.611311E+01   0.693271E+01  -0.841929E+00  -0.127122E+02   0.149866E-03   0.354798E-03   0.145364E-03   0.321790E-03   0.329263E-03   0.165923E-03   0.253447E-02   0.209991E-02   0.141743E+03
   0.102183E+03   0.265789E+01  -0.226371E-02  -0.417718E+01  -0.165690E+02   0.149866E-03   0.165789E-03   0.145364E-03   0.321790E-03   0.329263E-03   0.165923E-03   0.253447E-02   0.209991E-02   0.141837E+03
   0.102183E+03   0.257014E+01  -0.226371E-02  -0.130049E+01  -0.170844E+02   0.149866E-03   0.165789E-03   0.145364E-03   0.321790E-03   0.329263E-03   0.165923E-03   0.253447E-02   0.209991E-02   0.141414E+03
   0.102183E+03   0.257014E+01  -0.152518E+01  -0.156625E+02  -0.576305E+01   0.149866E-03   0.165789E-03   0.145364E-03   0.321790E-03   0.329263E-03   0.165923E-03   0.253447E-02   0.762440E-03   0.143413E+03
   0.102183E+03   0.257014E+01  -0.944973E+01  -0.156625E+02  -0.576305E+01   0.149866E-03   0.165789E-03   0.145364E-03   0.768229E-03   0.329263E-03   0.337243E-02   0.365852E-03   0.762440E-03   0.143372E+03
   0.102205E+03   0.257014E+01  -0.944973E+01  -0.184045E+02  -0.848400E+01   0.149866E-03   0.165789E-03   0.145364E-03   0.613668E-03   0.329263E-03   0.337243E-02   0.365852E-03   0.762440E-03   0.143921E+03
   0.102205E+03   0.257014E+01  -0.252827E+01  -0.712937E+01  -0.109407E+02   0.629108E-03   0.165789E-03   0.145364E-03   0.560115E-03   0.329263E-03   0.438290E-03   0.365852E-03   0.457395E-03   0.146082E+03
   0.102205E+03  -0.231680E+01   0.104755E+01  -0.112139E+02   0.990894E+01   0.629108E-03   0.165789E-03   0.145364E-03   0.560115E-03   0.329263E-03   0.438290E-03   0.365852E-03   0.457395E-03   0.147756E+03
   0.102205E+03  -0.111761E+01   0.104755E+01  -0.395783E+01   0.176670E+02   0.629108E-03   0.165789E-03   0.145364E-03   0.560115E-03   0.329263E-03   0.438290E-03   0.365852E-03   0.457395E-03   0.147456E+03
   0.102261E+03  -0.111761E+01   0.136646E+02  -0.467008E+01   0.176670E+02   0.629108E-03   0.112354E-02   0.145364E-03   0.364646E-03   0.329263E-03   0.203957E-03   0.365852E-03   0.571164E-03   0.145160E+03
   0.102261E+03   0.120838E+01   0.640798E+01  -0.743007E+01   0.390448E+01   0.629108E-03   0.112354E-02   0.145364E-03   0.105753E-02   0.329263E-03   0.203957E-03   0.365852E-03   0.571164E-03   0.144471E+03
   0.102261E+03   0.192130E+01   0.738101E+01  -0.743007E+01   0.870917E+01   0.340449E-02   0.112354E-02   0.145364E-03   0.105753E-02   0.329263E-03   0.203957E-03   0.365852E-03   0.571164E-03   0.140326E+03
   0.101548E+03  -0.438547E+00   0.188542E+01  -0.690468E+01   0.163913E+02   0.156681E-02   0.112354E-02   0.145364E-03   0.105753E-02   0.329263E-03   0.203957E-03   0.365852E-03   0.571164E-03   0.142659E+03
   0.101356E+03  -0.438547E+00   0.506925E+01   0.380948E+01   0.233046E+01   0.159675E-02   0.128186E-02   0.145364E-03   0.786578E-03   0.329263E-03   0.203957E-03   0.365852E-03   0.203058E-03   0.143435E+03
   0.101356E+03   0.698658E+00   0.186538E+01   0.349492E+01   0.842698E+01   0.159675E-02   0.128186E-02   0.145364E-03   0.671595E-03   0.329263E-03   0.203957E-03   0.515824E-03   0.203058E-03   0.144273E+03
   0.101356E+03   0.698658E+00   0.186538E+01  -0.142000E+01   0.365232E+01   0.159675E-02   0.185738E-02   0.156329E-02   0.671595E-03   0.747241E-03   0.988920E-03   0.515824E-03   0.203058E-03   0.138739E+03
   0.101356E+03   0.564517E+01  -0.887688E+01  -0.142000E+01   0.365232E+01   0.109804E-03   0.418799E-04   0.156329E-02   0.671595E-03   0.747241E-03   0.988920E-03   0.515824E-03   0.102451E-03   0.141486E+03
   0.101356E+03  -0.927001E+00  -0.511052E+01  -0.834012E+01   0.758418E+01   0.109804E-03   0.418799E-04   0.216457E-03   0.279325E-03   0.111777E-03   0.988920E-03   0.515824E-03   0.669276E-03   0.148058E+03
   0.101356E+03   0.673138E+00  -0.464523E+01   0.556207E+00   0.155397E+02   0.109804E-03   0.418799E-04   0.216457E-03   0.279325E-03   0.111777E-03   0.988920E-03   0.515824E-03   0.669276E-03   0.146823E+03
   0.101356E+03   0.673138E+00  -0.422428E+01   0.556207E+00   0.131510E+01   0.109804E-03   0.418799E-04   0.216457E-03   0.279325E-03   0.111777E-03   0.988920E-03   0.515824E-03   0.669276E-03   0.147852E+03
   0.101356E+03  -0.521459E+01   0.275510E+01  -0.820301E+01  -0.146698E+01   0.109804E-03   0.418799E-04   0.216457E-03   0.279325E-03   0.111777E-03   0.988920E-03   0.515824E-03   0.669276E-03   0.144918E+03
   0.100747E+03  -0.521459E+01   0.357142E+01  -0.113982E+02  -0.146698E+01   0.565159E-03   0.418799E-04   0.216457E-03   0.279325E-03   0.370823E-03   0.988920E-03   0.515824E-03   0.669276E-03   0.142637E+03
   0.100747E+03  -0.540431E+00  -0.102250E+02  -0.154635E+02  -0.194553E+01   0.565159E-03   0.418799E-04   0.216457E-03   0.245809E-03   0.370823E-03   0.988920E-03   0.515824E-03   0.669276E-03   0.145760E+03
   0.100910E+03   0.143581E+01  -0.371386E+01  -0.154635E+02  -0.598323E+01   0.266446E-03   0.418799E-04   0.216457E-03   0.245809E-03   0.370823E-03   0.988920E-03   0.515824E-03   0.669276E-03   0.146168E+03
   0.100910E+03  -0.147047E+01  -0.751397E+01  -0.119430E+02   0.828450E+01   0.266446E-03   0.418799E-04   0.216457E-03   0.245809E-03   0.370823E-03   0.988920E-03   0.515824E-03   0.669276E-03   0.146432E+03
   0.100910E+03  -0.118461E+01  -0.148564E+02  -0.353981E+01   0.791028E+01   0.347707E-03   0.418799E-04   0.216457E-03   0.245809E-03   0.370823E-03   0.988920E-03   0.515824E-03   0.669276E-03   0.143689E+03
   0.100910E+03  -0.223840E+01  -0.148564E+02  -0.747635E+01  -0.136276E+02   0.347707E-03   0.418799E-04   0.216457E-03   0.245809E-03   0.370823E-03   0.988920E-03   0.515824E-03   0.669276E-03   0.143866E+03
   0.100910E+03  -0.223840E+01  -0.148564E+02  -0.769771E+01  -0.137649E+00   0.347707E-03   0.418799E-04   0.216457E-03   0.245809E-03   0.370823E-03   0.543546E-03   0.515824E-03   0.669276E-03   0.145385E+03
   0.100910E+03  -0.223840E+01  -0.141809E+02  -0.769771E+01   0.257196E+01   0.347707E-03   0.418799E-04   0.362860E-03   0.245809E-03   0.262442E-03   0.543546E-03   0.515824E-03   0.669276E-03   0.145446E+03
   0.100918E+03  -0.237991E+01  -0.450769E+01  -0.118407E+02  -0.105351E+02   0.347707E-03   0.418799E-04   0.362860E-03   0.245809E-03   0.262442E-03   0.140620E-03   0.515824E-03   0.669276E-03   0.147265E+03
   0.100918E+03  -0.237991E+01  -0.783590E+01  -0.744807E+01  -0.105351E+02   0.347707E-03   0.418799E-04   0.362860E-03   0.407299E-03   0.306735E-04   0.140620E-03   0.515824E-03   0.110760E-02   0.146715E+03
   0.100918E+03  -0.443075E+00  -0.103147E+02  -0.522831E+01  -0.176577E+00   0.347707E-03   0.418799E-04   0.814219E-03   0.964189E-04   0.306735E-04   0.140620E-03   0.515824E-03   0.110760E-02   0.146169E+03
   0.100918E+03  -0.443075E+00  -0.103147E+02  -0.522831E+01  -0.182328E+02   0.347707E-03   0.418799E-04   0.814219E-03   0.964189E-04   0.306735E-04   0.140620E-03   0.572905E-03   0.137483E-02   0.145382E+03
   0.100918E+03   0.290028E+01  -0.103147E+02  -0.522831E+01  -0.182328E+02   0.347707E-03   0.418799E-04   0.230305E-02   0.964189E-04   0.306735E-04   0.140620E-03   0.572905E-03   0.929802E-03   0.143905E+03
   0.100918E+03   0.290028E+01  -0.103147E+02  -0.522831E+01  -0.839410E+01   0.347707E-03   0.418799E-04   0.230305E-02   0.964189E-04   0.306735E-04   0.140620E-03   0.572905E-03   0.929802E-03   0.143511E+03
   0.100918E+03  -0.143266E+01  -0.205331E+01  -0.160885E+01  -0.839410E+01   0.347707E-03   0.418799E-04   0.353693E-03   0.964189E-04   0.306735E-04   0.140620E-03   0.572905E-03   0.929802E-03   0.147312E+03
   0.100918E+03  -0.329156E+00  -0.334846E+01  -0.782224E+01  -0.291097E+01   0.347707E-03   0.418799E-04   0.353693E-03   0.229031E-03   0.476409E-03   0.140620E-03   0.572905E-03   0.929802E-03   0.147721E+03
   0.100918E+03  -0.329156E+00  -0.334846E+01   0.537440E+00   0.687545E-01   0.762050E-03   0.418799E-04   0.353693E-03   0.229031E-03   0.560164E-03   0.140620E-03   0.572905E-03   0.929802E-03   0.146550E+03
   0.100918E+03   0.153154E+01  -0.409886E+01   0.868144E+01  -0.128238E+02   0.404794E-03   0.418799E-04   0.136119E-02   0.229031E-03   0.560164E-03   0.140620E-03   0.572905E-03   0.929802E-03   0.144639E+03
   0.100918E+03   0.111878E+01  -0.409886E+01  -0.815430E+01  -0.158418E+02   0.404794E-03   0.418799E-04   0.136119E-02   0.229031E-03   0.560164E-03   0.140620E-03   0.572905E-03   0.929802E-03   0.144723E+03
   0.100918E+03   0.111878E+01  -0.105800E+02  -0.815430E+01  -0.127393E+02   0.404794E-03   0.418799E-04   0.719605E-03   0.229031E-03   0.560164E-03   0.140620E-03   0.572905E-03   0.929802E-03   0.145982E+03
   0.100918E+03  -0.989372E+00  -0.104723E+02  -0.815430E+01  -0.633997E+01   0.404794E-03   0.851488E-03   0.139249E-02   0.805594E-04   0.560164E-03   0.140620E-03   0.572905E-03   0.102700E-02   0.143121E+03
   0.100918E+03  -0.183693E+00  -0.133956E+02  -0.144515E+02  -0.587600E+01   0.404794E-03   0.851488E-03   0.756863E-03   0.805594E-04   0.995569E-03   0.140620E-03   0.572905E-03   0.102700E-02   0.142488E+03
   0.101193E+03  -0.183693E+00  -0.788885E+01  -0.144515E+02  -0.587600E+01   0.404794E-03   0.851488E-03   0.756863E-03   0.188691E-02   0.995569E-03   0.140620E-03   0.602480E-03   0.102700E-02   0.140387E+03
   0.998690E+02   0.150870E+01  -0.119404E+02  -0.139392E+02  -0.434046E+01   0.112052E-02   0.851488E-03   0.756863E-03   0.188691E-02   0.649608E-03   0.140620E-03   0.602480E-03   0.102700E-02   0.138447E+03
   0.101715E+03   0.580592E+01  -0.777220E+01  -0.369708E+01  -0.699432E+01   0.539557E-03   0.186000E-02   0.756863E-03   0.205613E-02   0.649608E-03   0.140620E-03   0.961888E-03   0.102700E-02   0.135052E+03
   0.101715E+03   0.580592E+01   0.402946E+01  -0.291066E+01  -0.253387E+02   0.539557E-03   0.186000E-02   0.756863E-03   0.358028E-02   0.648718E-02   0.140620E-03   0.961888E-03   0.132522E-02   0.130236E+03
   0.101715E+03   0.891675E+00   0.168242E+02  -0.562080E+00  -0.178638E+02   0.539557E-03   0.186000E-02   0.756863E-03   0.358028E-02   0.607320E-02   0.140620E-03   0.744159E-03   0.269662E-02   0.128323E+03
   0.103024E+03  -0.641397E+00   0.152588E+02   0.145075E+02  -0.178638E+02   0.539557E-03   0.303142E-02   0.756863E-03   0.281479E-02   0.447236E-02   0.140620E-03   0.744159E-03   0.553323E-02   0.123743E+03
   0.103026E+03   0.770807E+01   0.124871E+02   0.148650E+02  -0.159448E+02   0.539557E-03   0.303142E-02   0.130407E-03   0.281479E-02   0.166231E-02   0.140620E-03   0.744159E-03   0.349438E-02   0.131818E+03
   0.103026E+03   0.391050E+01   0.137197E+02  -0.320975E+01  -0.125217E+02   0.539557E-03   0.303142E-02   0.130407E-03   0.281479E-02   0.262750E-03   0.140620E-03   0.104450E-02   0.370537E-02   0.132866E+03
   0.103756E+03   0.391050E+01   0.137197E+02  -0.320975E+01  -0.125217E+02   0.539557E-03   0.303142E-02   0.130407E-03   0.558414E-03   0.262750E-03   0.140620E-03   0.104450E-02   0.197091E-02   0.136918E+03
   0.103756E+03   0.206341E+01   0.137197E+02  -0.601533E+01   0.331965E+01   0.539557E-03   0.275890E-02   0.130407E-03   0.558414E-03   0.262750E-03   0.191835E-03   0.104450E-02   0.197091E-02   0.138493E+03
   0.103756E+03   0.322287E+01   0.119823E+02   0.263216E+01   0.566421E+01   0.826895E-03   0.275890E-02   0.130407E-03   0.558414E-03   0.262750E-03   0.716499E-03   0.104450E-02   0.197091E-02   0.138056E+03
   0.103756E+03   0.139325E+01   0.809459E+01   0.263216E+01   0.352410E+01   0.351512E-03   0.275890E-02   0.130407E-03   0.558414E-03   0.262750E-03   0.965034E-03   0.104450E-02   0.197091E-02   0.136575E+03
   0.103756E+03   0.139325E+01   0.809459E+01  -0.107210E+02   0.302765E+02   0.351512E-03   0.275890E-02   0.130407E-03   0.558414E-03   0.262750E-03   0.211575E-02   0.104450E-02   0.236438E-03   0.139054E+03
   0.103756E+03   0.908816E+00  -0.215168E+01  -0.245275E+02  -0.115306E+01   0.351512E-03   0.109754E-02   0.130407E-03   0.558414E-03   0.262750E-03   0.211575E-02   0.234999E-03   0.236438E-03   0.141525E+03
   0.103756E+03  -0.997466E+00  -0.215168E+01  -0.245275E+02  -0.607711E+01   0.326907E-03   0.109754E-02   0.241189E-03   0.558414E-03   0.262750E-03   0.211575E-02   0.415537E-03   0.236438E-03   0.142624E+03
   0.103756E+03  -0.997466E+00  -0.647166E+01  -0.245275E+02  -0.959961E+01   0.326907E-03   0.383239E-03   0.241189E-03   0.558414E-03   0.262750E-03   0.747334E-03   0.920783E-03   0.236438E-03   0.145062E+03
   0.103099E+03  -0.997466E+00  -0.605657E-01  -0.245275E+02  -0.537050E+01   0.326907E-03   0.744422E-03   0.241189E-03   0.558414E-03   0.262750E-03   0.350833E-03   0.920783E-03   0.236438E-03   0.144563E+03
   0.103099E+03  -0.997466E+00   0.189530E+01  -0.187252E+02   0.427222E+01   0.326907E-03   0.744422E-03   0.241189E-03   0.558414E-03   0.262750E-03   0.350833E-03   0.920783E-03   0.236438E-03   0.144331E+03
   0.100278E+03  -0.997466E+00   0.406179E+01  -0.755819E+00   0.453108E+01   0.326907E-03   0.744422E-03   0.241189E-03   0.558414E-03   0.262750E-03   0.346422E-03   0.920783E-03   0.236438E-03   0.144965E+03
   0.100278E+03   0.603514E-01  -0.114621E+01  -0.130164E+02   0.453108E+01   0.326907E-03   0.744422E-03   0.241189E-03   0.558414E-03   0.262750E-03   0.346422E-03   0.920783E-03   0.236438E-03   0.144651E+03
   0.100278E+03   0.603514E-01  -0.512379E+01  -0.130164E+02   0.408303E+01   0.326907E-03   0.744422E-03   0.241189E-03   0.558414E-03   0.262750E-03   0.120351E-02   0.201140E-02   0.513271E-03   0.141712E+03
   0.103525E+03   0.603514E-01   0.117356E+02  -0.644699E+01   0.114875E+02   0.326907E-03   0.374467E-03   0.241189E-03   0.558414E-03   0.262750E-03   0.120351E-02   0.688861E-03   0.513271E-03   0.145223E+03
   0.103530E+03   0.603514E-01   0.137284E+02  -0.946604E+01   0.173140E+02   0.112753E-02   0.374467E-03   0.241189E-03   0.558414E-03   0.262750E-03   0.120351E-02   0.688861E-03   0.513271E-03   0.144162E+03
   0.103530E+03   0.603514E-01   0.137284E+02  -0.407500E+01   0.145325E+02   0.112753E-02   0.374467E-03   0.241189E-03   0.558414E-03   0.174297E-03   0.248486E-02   0.688861E-03   0.513271E-03   0.142842E+03
