a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        
   0.102339E+03   0.836935E-03   0.510914E-03   0.650908E-03   0.846239E-03   0.146413E-04   0.244148E-03   0.100834E-02   0.291568E-02   0.140013E+03
   0.102616E+03   0.836935E-03   0.118644E-03   0.650908E-03   0.846239E-03   0.146413E-04   0.244148E-03   0.100834E-02   0.291568E-02   0.139822E+03
   0.102616E+03   0.100422E-03   0.118644E-03   0.650908E-03   0.846239E-03   0.146413E-04   0.244148E-03   0.100834E-02   0.291568E-02   0.140833E+03
   0.102616E+03   0.100422E-03   0.118644E-03   0.650908E-03   0.846239E-03   0.169628E-03   0.244148E-03   0.100834E-02   0.291568E-02   0.140736E+03
   0.101282E+03   0.674796E-04   0.118644E-03   0.650908E-03   0.846239E-03   0.169628E-03   0.244148E-03   0.100834E-02   0.291568E-02   0.143391E+03
   0.100523E+03   0.674796E-04   0.118644E-03   0.650908E-03   0.846239E-03   0.169628E-03   0.244148E-03   0.100834E-02   0.138288E-02   0.144899E+03
   0.100523E+03   0.674796E-04   0.118644E-03   0.650908E-03   0.846239E-03   0.169628E-03   0.244148E-03   0.100834E-02   0.283318E-03   0.146940E+03
   0.100523E+03   0.674796E-04   0.118644E-03   0.650908E-03   0.108939E-02   0.169628E-03   0.244148E-03   0.100834E-02   0.283318E-03   0.146513E+03
   0.100523E+03   0.674796E-04   0.851279E-04   0.559074E-04   0.108939E-02   0.169628E-03   0.244148E-03   0.100834E-02   0.283318E-03   0.147587E+03
   0.100523E+03   0.674796E-04   0.166348E-03   0.559074E-04   0.108939E-02   0.169628E-03   0.244148E-03   0.100834E-02   0.283318E-03   0.147512E+03
   0.100523E+03   0.674796E-04   0.166348E-03   0.559074E-04   0.108939E-02   0.169628E-03   0.244148E-03   0.100834E-02   0.283318E-03   0.147512E+03
   0.100523E+03   0.674796E-04   0.166348E-03   0.559074E-04   0.108939E-02   0.632114E-04   0.244148E-03   0.100834E-02   0.162764E-03   0.147694E+03
   0.100523E+03   0.674796E-04   0.166348E-03   0.559074E-04   0.108939E-02   0.632114E-04   0.380895E-03   0.100834E-02   0.278534E-03   0.147372E+03
   0.100523E+03   0.674796E-04   0.166348E-03   0.559074E-04   0.108939E-02   0.632114E-04   0.380895E-03   0.715437E-03   0.278534E-03   0.147906E+03
   0.100523E+03   0.674796E-04   0.166348E-03   0.559074E-04   0.108939E-02   0.632114E-04   0.380895E-03   0.715437E-03   0.278534E-03   0.147906E+03
   0.100523E+03   0.674796E-04   0.471149E-04   0.414969E-03   0.108939E-02   0.632114E-04   0.380895E-03   0.715437E-03   0.278534E-03   0.147480E+03
   0.100523E+03   0.674796E-04   0.471149E-04   0.414969E-03   0.644015E-03   0.632114E-04   0.306805E-03   0.715437E-03   0.278534E-03   0.148379E+03
   0.100523E+03   0.674796E-04   0.471149E-04   0.414969E-03   0.644015E-03   0.632114E-04   0.306805E-03   0.607055E-03   0.278534E-03   0.148574E+03
   0.100523E+03   0.186066E-03   0.471149E-04   0.414969E-03   0.644015E-03   0.632114E-04   0.306805E-03   0.607055E-03   0.278534E-03   0.148465E+03
   0.100523E+03   0.186066E-03   0.471149E-04   0.414969E-03   0.644015E-03   0.672479E-04   0.249493E-03   0.607055E-03   0.278534E-03   0.148539E+03
   0.100523E+03   0.186066E-03   0.471149E-04   0.414969E-03   0.644015E-03   0.672479E-04   0.249493E-03   0.607055E-03   0.278534E-03   0.148539E+03
   0.100523E+03   0.505607E-03   0.471149E-04   0.414969E-03   0.644015E-03   0.672479E-04   0.249493E-03   0.375287E-03   0.278534E-03   0.148302E+03
   0.100523E+03   0.505607E-03   0.471149E-04   0.414969E-03   0.143932E-02   0.473471E-03   0.249493E-03   0.375287E-03   0.278534E-03   0.146544E+03
   0.100523E+03   0.505607E-03   0.471149E-04   0.414969E-03   0.143932E-02   0.473471E-03   0.249493E-03   0.136437E-02   0.278534E-03   0.144832E+03
   0.100598E+03   0.700417E-03   0.471149E-04   0.414969E-03   0.143932E-02   0.473471E-03   0.249493E-03   0.136437E-02   0.278534E-03   0.144460E+03
   0.100598E+03   0.700417E-03   0.471149E-04   0.414969E-03   0.143932E-02   0.473471E-03   0.249493E-03   0.136437E-02   0.278534E-03   0.144460E+03
   0.100598E+03   0.700417E-03   0.471149E-04   0.414969E-03   0.143932E-02   0.473471E-03   0.249493E-03   0.136437E-02   0.278534E-03   0.144460E+03
   0.100598E+03   0.700417E-03   0.471149E-04   0.414969E-03   0.143932E-02   0.237748E-03   0.249493E-03   0.201550E-02   0.278534E-03   0.143838E+03
   0.100598E+03   0.700417E-03   0.471149E-04   0.414969E-03   0.430722E-02   0.237748E-03   0.249493E-03   0.201550E-02   0.278534E-03   0.140934E+03
   0.100598E+03   0.700417E-03   0.471149E-04   0.414969E-03   0.430722E-02   0.638909E-03   0.249493E-03   0.125504E-04   0.643750E-03   0.142653E+03
   0.100598E+03   0.700417E-03   0.471149E-04   0.414969E-03   0.401837E-02   0.638909E-03   0.249493E-03   0.125504E-04   0.643750E-03   0.142853E+03
   0.100598E+03   0.700417E-03   0.420024E-03   0.414969E-03   0.401837E-02   0.638909E-03   0.249493E-03   0.125504E-04   0.643750E-03   0.142297E+03
   0.100598E+03   0.700417E-03   0.420024E-03   0.132171E-02   0.384366E-02   0.638909E-03   0.249493E-03   0.125504E-04   0.643750E-03   0.140528E+03
   0.100598E+03   0.331993E-03   0.420024E-03   0.132171E-02   0.165943E-02   0.317379E-03   0.249493E-03   0.125504E-04   0.643750E-03   0.144106E+03
   0.100598E+03   0.362312E-03   0.542378E-03   0.132171E-02   0.165943E-02   0.317379E-03   0.334706E-03   0.125504E-04   0.643750E-03   0.143652E+03
   0.100598E+03   0.135414E-02   0.542378E-03   0.132171E-02   0.165943E-02   0.317379E-03   0.334706E-03   0.125504E-04   0.643750E-03   0.141549E+03
   0.102335E+03   0.135414E-02   0.542378E-03   0.132171E-02   0.165943E-02   0.317379E-03   0.334706E-03   0.125504E-04   0.643750E-03   0.141343E+03
   0.102335E+03   0.135414E-02   0.542378E-03   0.132171E-02   0.165943E-02   0.119358E-03   0.374345E-03   0.101427E-02   0.643750E-03   0.139942E+03
   0.102335E+03   0.167819E-02   0.820467E-04   0.376695E-03   0.906062E-03   0.119358E-03   0.374345E-03   0.101427E-02   0.643750E-03   0.142596E+03
   0.102335E+03   0.167819E-02   0.820467E-04   0.376695E-03   0.134695E-03   0.212152E-03   0.374345E-03   0.101427E-02   0.446044E-03   0.144082E+03
   0.102335E+03   0.167819E-02   0.820467E-04   0.376695E-03   0.134695E-03   0.233712E-03   0.374345E-03   0.101427E-02   0.446044E-03   0.144051E+03
   0.102335E+03   0.139062E-03   0.820467E-04   0.376695E-03   0.134695E-03   0.233712E-03   0.374345E-03   0.218459E-03   0.446044E-03   0.148111E+03
   0.101660E+03   0.139062E-03   0.820467E-04   0.376695E-03   0.325204E-03   0.761887E-03   0.101850E-02   0.218459E-03   0.446044E-03   0.147301E+03
   0.101660E+03   0.232859E-04   0.820467E-04   0.376695E-03   0.325204E-03   0.761887E-03   0.101850E-02   0.218459E-03   0.446044E-03   0.147376E+03
   0.101907E+03   0.232859E-04   0.820467E-04   0.638704E-03   0.325204E-03   0.761887E-03   0.624273E-03   0.103536E-02   0.446044E-03   0.145808E+03
   0.101907E+03   0.232859E-04   0.820467E-04   0.638704E-03   0.325204E-03   0.761887E-03   0.624273E-03   0.384085E-02   0.446044E-03   0.142440E+03
   0.101907E+03   0.232859E-04   0.820467E-04   0.638704E-03   0.325204E-03   0.761887E-03   0.865836E-03   0.384085E-02   0.412775E-03   0.142051E+03
   0.989813E+02   0.102303E-02   0.820467E-04   0.638704E-03   0.129248E-03   0.761887E-03   0.865836E-03   0.384085E-02   0.412775E-03   0.136263E+03
   0.993122E+02   0.102303E-02   0.820467E-04   0.638704E-03   0.129248E-03   0.171073E-02   0.865836E-03   0.643666E-02   0.412775E-03   0.134920E+03
   0.102541E+03   0.104600E-03   0.190855E-03   0.978527E-03   0.482234E-03   0.171073E-02   0.302025E-03   0.572089E-02   0.412775E-03   0.137526E+03
   0.102541E+03   0.104600E-03   0.305013E-03   0.979638E-03   0.482234E-03   0.745156E-03   0.302025E-03   0.362535E-02   0.412775E-03   0.140542E+03
   0.102541E+03   0.104600E-03   0.429977E-03   0.788501E-03   0.482234E-03   0.745156E-03   0.302025E-03   0.362535E-02   0.839076E-03   0.139747E+03
   0.101513E+03   0.104600E-03   0.429977E-03   0.788501E-03   0.482234E-03   0.745156E-03   0.302025E-03   0.105535E-02   0.839076E-03   0.144888E+03
   0.101513E+03   0.104600E-03   0.160742E-03   0.788501E-03   0.482234E-03   0.745156E-03   0.302025E-03   0.223593E-02   0.839076E-03   0.143590E+03
   0.101513E+03   0.104600E-03   0.160742E-03   0.788501E-03   0.539139E-03   0.745156E-03   0.302025E-03   0.223593E-02   0.839076E-03   0.143484E+03
   0.101513E+03   0.104600E-03   0.160742E-03   0.511051E-03   0.539139E-03   0.211513E-03   0.748157E-03   0.223593E-02   0.816669E-03   0.144339E+03
   0.102198E+03   0.104600E-03   0.160742E-03   0.511051E-03   0.539139E-03   0.211513E-03   0.748157E-03   0.223593E-02   0.816669E-03   0.143203E+03
   0.102198E+03   0.152733E-03   0.160742E-03   0.511051E-03   0.539139E-03   0.211513E-03   0.748157E-03   0.413474E-02   0.816669E-03   0.141429E+03
   0.102198E+03   0.376414E-03   0.160742E-03   0.715829E-03   0.539139E-03   0.211513E-03   0.266831E-03   0.275859E-02   0.816669E-03   0.142641E+03
   0.102198E+03   0.143500E-02   0.160742E-03   0.715829E-03   0.539139E-03   0.211513E-03   0.266831E-03   0.135367E-02   0.816669E-03   0.142552E+03
   0.102198E+03   0.194277E-02   0.160742E-03   0.715829E-03   0.321144E-03   0.211513E-03   0.221498E-04   0.135367E-02   0.816669E-03   0.142189E+03
   0.102198E+03   0.194277E-02   0.160742E-03   0.175265E-05   0.842532E-03   0.211513E-03   0.221498E-04   0.135367E-02   0.816669E-03   0.141647E+03
   0.102198E+03   0.194277E-02   0.160742E-03   0.175265E-05   0.842532E-03   0.211513E-03   0.221498E-04   0.135367E-02   0.816669E-03   0.141647E+03
   0.102198E+03   0.328653E-03   0.160742E-03   0.914864E-04   0.842532E-03   0.211513E-03   0.221498E-04   0.479702E-03   0.816669E-03   0.146128E+03
   0.101674E+03   0.328653E-03   0.160742E-03   0.914864E-04   0.842532E-03   0.211513E-03   0.202034E-03   0.479702E-03   0.816669E-03   0.147397E+03
   0.101674E+03   0.328653E-03   0.160742E-03   0.914864E-04   0.842532E-03   0.211513E-03   0.202034E-03   0.832010E-04   0.816669E-03   0.147932E+03
   0.101674E+03   0.328653E-03   0.160742E-03   0.914864E-04   0.842532E-03   0.211513E-03   0.527099E-03   0.832010E-04   0.816669E-03   0.147545E+03
   0.101674E+03   0.328653E-03   0.160742E-03   0.914864E-04   0.842532E-03   0.211513E-03   0.527099E-03   0.832010E-04   0.816669E-03   0.147545E+03
   0.101779E+03   0.328653E-03   0.160742E-03   0.914864E-04   0.842532E-03   0.211513E-03   0.527099E-03   0.832010E-04   0.816669E-03   0.147364E+03
   0.101779E+03   0.328653E-03   0.160742E-03   0.875164E-04   0.842532E-03   0.211513E-03   0.527099E-03   0.832010E-04   0.120224E-02   0.146601E+03
   0.100852E+03   0.328653E-03   0.160742E-03   0.875164E-04   0.842532E-03   0.211513E-03   0.527099E-03   0.832010E-04   0.120224E-02   0.147123E+03
   0.100852E+03   0.328653E-03   0.160742E-03   0.875164E-04   0.842532E-03   0.211513E-03   0.527099E-03   0.832010E-04   0.120224E-02   0.147123E+03
   0.100852E+03   0.328653E-03   0.160742E-03   0.875164E-04   0.456598E-03   0.211513E-03   0.138418E-02   0.106476E-02   0.696721E-03   0.145583E+03
   0.100852E+03   0.328653E-03   0.160742E-03   0.216904E-03   0.456598E-03   0.211513E-03   0.138418E-02   0.155379E-03   0.696721E-03   0.146990E+03
   0.100852E+03   0.328653E-03   0.163837E-03   0.216904E-03   0.456598E-03   0.211513E-03   0.138418E-02   0.155379E-03   0.696721E-03   0.146987E+03
   0.100852E+03   0.977161E-03   0.163837E-03   0.216904E-03   0.456598E-03   0.211513E-03   0.138418E-02   0.155379E-03   0.450910E-03   0.146014E+03
   0.100852E+03   0.977161E-03   0.163837E-03   0.216904E-03   0.456598E-03   0.211513E-03   0.138418E-02   0.155379E-03   0.450910E-03   0.146014E+03
   0.100852E+03   0.977161E-03   0.163837E-03   0.216904E-03   0.456598E-03   0.211513E-03   0.138418E-02   0.155379E-03   0.450910E-03   0.146014E+03
   0.100329E+03   0.977161E-03   0.163837E-03   0.216904E-03   0.267433E-03   0.211513E-03   0.121749E-02   0.155379E-03   0.450910E-03   0.145707E+03
   0.100329E+03   0.977161E-03   0.163837E-03   0.216904E-03   0.267433E-03   0.329190E-03   0.121749E-02   0.155379E-03   0.127043E-02   0.144043E+03
   0.100329E+03   0.977161E-03   0.163837E-03   0.216904E-03   0.267433E-03   0.329190E-03   0.121749E-02   0.360272E-03   0.127043E-02   0.143843E+03
   0.100329E+03   0.172658E-02   0.163837E-03   0.216904E-03   0.267433E-03   0.329190E-03   0.129636E-02   0.360272E-03   0.137602E-03   0.144345E+03
   0.998596E+02   0.252149E-02   0.163837E-03   0.216904E-03   0.267433E-03   0.329190E-03   0.431442E-03   0.906751E-03   0.137602E-03   0.142922E+03
   0.998596E+02   0.253764E-02   0.163837E-03   0.216904E-03   0.268469E-03   0.329190E-03   0.431442E-03   0.492911E-03   0.137602E-03   0.143546E+03
   0.998596E+02   0.253764E-02   0.163837E-03   0.216904E-03   0.294421E-03   0.457601E-03   0.431442E-03   0.496738E-03   0.137602E-03   0.143434E+03
   0.102390E+03   0.131435E-02   0.163837E-03   0.216904E-03   0.483856E-03   0.328970E-02   0.188048E-03   0.496738E-03   0.137602E-03   0.140922E+03
   0.102015E+03   0.131435E-02   0.163837E-03   0.216904E-03   0.483856E-03   0.167068E-02   0.188048E-03   0.496738E-03   0.137602E-03   0.143786E+03
   0.102179E+03   0.131435E-02   0.163837E-03   0.216904E-03   0.483856E-03   0.287926E-02   0.188048E-03   0.496738E-03   0.137602E-03   0.141897E+03
   0.101661E+03   0.172548E-03   0.163837E-03   0.216904E-03   0.483856E-03   0.501126E-02   0.188048E-03   0.496738E-03   0.137602E-03   0.143662E+03
   0.101661E+03   0.324664E-03   0.163837E-03   0.171821E-04   0.483856E-03   0.433848E-02   0.188048E-03   0.496738E-03   0.137602E-03   0.143898E+03
   0.101661E+03   0.324664E-03   0.163837E-03   0.624019E-04   0.483856E-03   0.343537E-03   0.188048E-03   0.123253E-03   0.137602E-03   0.149644E+03
   0.101661E+03   0.697331E-03   0.163837E-03   0.624019E-04   0.483856E-03   0.343537E-03   0.383285E-03   0.123253E-03   0.329007E-03   0.148425E+03
   0.101661E+03   0.697331E-03   0.163837E-03   0.624019E-04   0.483856E-03   0.343537E-03   0.383285E-03   0.123253E-03   0.329007E-03   0.148425E+03
   0.101661E+03   0.475893E-03   0.369011E-03   0.610952E-03   0.483856E-03   0.343537E-03   0.383285E-03   0.123253E-03   0.329007E-03   0.147991E+03
   0.101661E+03   0.475893E-03   0.141436E-02   0.987911E-03   0.483856E-03   0.343537E-03   0.383285E-03   0.123253E-03   0.329007E-03   0.145191E+03
   0.101661E+03   0.475893E-03   0.353649E-03   0.987911E-03   0.559098E-03   0.169040E-02   0.383285E-03   0.687441E-03   0.329007E-03   0.143679E+03
   0.101661E+03   0.307874E-04   0.353649E-03   0.990599E-03   0.559098E-03   0.169040E-02   0.383285E-03   0.687441E-03   0.329007E-03   0.144355E+03
   0.100658E+03   0.307874E-04   0.353649E-03   0.990599E-03   0.559098E-03   0.817715E-03   0.383285E-03   0.687441E-03   0.329007E-03   0.145901E+03
   0.100658E+03   0.307874E-04   0.702834E-03   0.990599E-03   0.559098E-03   0.817715E-03   0.496631E-03   0.687441E-03   0.329007E-03   0.144901E+03
   0.101606E+03   0.307874E-04   0.702834E-03   0.990599E-03   0.559098E-03   0.817715E-03   0.496631E-03   0.393498E-03   0.329007E-03   0.145621E+03
   0.101606E+03   0.307874E-04   0.702834E-03   0.172458E-02   0.559098E-03   0.817715E-03   0.496631E-03   0.393498E-03   0.329007E-03   0.144435E+03
   0.100601E+03   0.307874E-04   0.702834E-03   0.172458E-02   0.945262E-03   0.817715E-03   0.211843E-02   0.393498E-03   0.329007E-03   0.140557E+03
   0.100601E+03   0.984197E-04   0.103543E-02   0.450380E-04   0.945262E-03   0.817715E-03   0.152589E-02   0.665641E-03   0.329007E-03   0.143243E+03
   0.100601E+03   0.482832E-03   0.858564E-03   0.175177E-03   0.945262E-03   0.817715E-03   0.152589E-02   0.665641E-03   0.329007E-03   0.142855E+03
   0.100601E+03   0.482832E-03   0.141277E-02   0.175177E-03   0.945262E-03   0.817715E-03   0.336085E-02   0.665641E-03   0.732521E-04   0.139897E+03
   0.100601E+03   0.482832E-03   0.141277E-02   0.175177E-03   0.945262E-03   0.817715E-03   0.336085E-02   0.665641E-03   0.732521E-04   0.139897E+03
   0.100601E+03   0.259775E-03   0.141277E-02   0.175177E-03   0.945262E-03   0.817715E-03   0.296132E-02   0.665641E-03   0.732521E-04   0.140715E+03
   0.100601E+03   0.259775E-03   0.181389E-02   0.175177E-03   0.945262E-03   0.594068E-03   0.154794E-02   0.665641E-03   0.301321E-04   0.142228E+03
   0.100601E+03   0.259775E-03   0.181389E-02   0.175177E-03   0.945262E-03   0.594068E-03   0.232550E-02   0.665641E-03   0.301321E-04   0.141168E+03
   0.102453E+03   0.259775E-03   0.181389E-02   0.175177E-03   0.945262E-03   0.594068E-03   0.174561E-02   0.665641E-03   0.301321E-04   0.140442E+03
   0.102453E+03   0.259775E-03   0.111661E-03   0.118751E-02   0.945262E-03   0.239672E-02   0.155352E-02   0.221069E-03   0.301321E-04   0.140246E+03
   0.102453E+03   0.714454E-03   0.111661E-03   0.118751E-02   0.945262E-03   0.369502E-02   0.624958E-03   0.221069E-03   0.301321E-04   0.139833E+03
   0.102667E+03   0.714454E-03   0.521731E-03   0.422929E-03   0.945262E-03   0.369502E-02   0.624958E-03   0.221069E-03   0.301321E-04   0.139643E+03
   0.102428E+03   0.714454E-03   0.521731E-03   0.422929E-03   0.117780E-02   0.491680E-02   0.624958E-03   0.221069E-03   0.301321E-04   0.138979E+03
   0.102428E+03   0.714454E-03   0.142779E-02   0.422929E-03   0.117780E-02   0.491680E-02   0.624958E-03   0.221069E-03   0.301321E-04   0.137393E+03
   0.102428E+03   0.714454E-03   0.142779E-02   0.422929E-03   0.117780E-02   0.284971E-02   0.624958E-03   0.563640E-03   0.301321E-04   0.138385E+03
   0.102376E+03   0.714454E-03   0.110855E-02   0.422929E-03   0.913250E-03   0.155390E-02   0.624958E-03   0.759970E-03   0.301321E-04   0.140728E+03
   0.102376E+03   0.432034E-03   0.110855E-02   0.304166E-05   0.913250E-03   0.155390E-02   0.624958E-03   0.759970E-03   0.301321E-04   0.141216E+03
   0.102376E+03   0.160780E-03   0.110855E-02   0.304166E-05   0.913250E-03   0.153154E-02   0.624958E-03   0.759970E-03   0.301321E-04   0.141620E+03
   0.102376E+03   0.160780E-03   0.110855E-02   0.304166E-05   0.913250E-03   0.153154E-02   0.624958E-03   0.759970E-03   0.179220E-03   0.141539E+03
   0.989477E+02   0.160780E-03   0.110855E-02   0.304166E-05   0.913250E-03   0.153154E-02   0.624958E-03   0.129729E-02   0.623271E-03   0.138672E+03
   0.999101E+02   0.160780E-03   0.202195E-02   0.304166E-05   0.913250E-03   0.153154E-02   0.624958E-03   0.129729E-02   0.623271E-03   0.139749E+03
   0.999101E+02   0.134969E-03   0.202195E-02   0.304166E-05   0.913250E-03   0.153154E-02   0.624958E-03   0.129729E-02   0.623271E-03   0.139768E+03
   0.999101E+02   0.894246E-03   0.202195E-02   0.304166E-05   0.913250E-03   0.153154E-02   0.624958E-03   0.136746E-02   0.623271E-03   0.138320E+03
   0.100976E+03   0.825257E-04   0.202195E-02   0.304166E-05   0.560610E-03   0.148218E-03   0.624958E-03   0.136746E-02   0.623271E-03   0.143494E+03
   0.100976E+03   0.107989E-03   0.226433E-03   0.304166E-05   0.560610E-03   0.148218E-03   0.624958E-03   0.133069E-02   0.550996E-03   0.147094E+03
   0.100976E+03   0.107989E-03   0.226433E-03   0.304166E-05   0.560610E-03   0.148218E-03   0.624958E-03   0.133069E-02   0.550996E-03   0.147094E+03
   0.998062E+02   0.107989E-03   0.685033E-03   0.304166E-05   0.560610E-03   0.258603E-03   0.624958E-03   0.133069E-02   0.658359E-03   0.143863E+03
   0.101599E+03   0.107989E-03   0.685033E-03   0.432690E-03   0.635670E-03   0.709176E-03   0.179987E-02   0.213247E-02   0.658359E-03   0.140779E+03
   0.100792E+03   0.901343E-03   0.685033E-03   0.432690E-03   0.635670E-03   0.709176E-03   0.179987E-02   0.213247E-02   0.658359E-03   0.139351E+03
   0.101338E+03   0.901343E-03   0.685033E-03   0.432690E-03   0.635670E-03   0.709176E-03   0.200058E-02   0.213247E-02   0.658359E-03   0.139070E+03
   0.997901E+02   0.901343E-03   0.685033E-03   0.432690E-03   0.635670E-03   0.709176E-03   0.808456E-03   0.403927E-02   0.658359E-03   0.138232E+03
   0.997901E+02   0.901343E-03   0.685033E-03   0.521141E-03   0.635670E-03   0.709176E-03   0.808456E-03   0.231706E-02   0.658359E-03   0.139556E+03
   0.100605E+03   0.901343E-03   0.685033E-03   0.521141E-03   0.604380E-03   0.108173E-02   0.174038E-03   0.129602E-02   0.658359E-03   0.142484E+03
   0.100605E+03   0.901343E-03   0.685033E-03   0.521141E-03   0.175656E-03   0.108173E-02   0.174038E-03   0.129602E-02   0.658359E-03   0.143040E+03
   0.102109E+03   0.901343E-03   0.129969E-02   0.521141E-03   0.175656E-03   0.470304E-04   0.440783E-03   0.129602E-02   0.121962E-02   0.141621E+03
   0.100069E+03   0.901343E-03   0.129969E-02   0.521141E-03   0.175656E-03   0.470304E-04   0.440783E-03   0.129602E-02   0.121962E-02   0.140860E+03
   0.100594E+03   0.901343E-03   0.196274E-02   0.521141E-03   0.175656E-03   0.143322E-02   0.440783E-03   0.113893E-03   0.121962E-02   0.140549E+03
   0.100594E+03   0.901343E-03   0.196274E-02   0.521141E-03   0.241570E-03   0.143322E-02   0.440783E-03   0.113893E-03   0.121962E-02   0.140498E+03
   0.100594E+03   0.901343E-03   0.196274E-02   0.521141E-03   0.241570E-03   0.143322E-02   0.384383E-03   0.113893E-03   0.154762E-03   0.142504E+03
   0.100594E+03   0.901343E-03   0.196274E-02   0.521141E-03   0.241570E-03   0.100165E-02   0.363348E-03   0.113893E-03   0.154762E-03   0.143262E+03
   0.100594E+03   0.128861E-02   0.185637E-02   0.521141E-03   0.241570E-03   0.238530E-02   0.483031E-03   0.113893E-03   0.475095E-04   0.140502E+03
   0.102885E+03   0.644215E-04   0.185637E-02   0.521141E-03   0.241570E-03   0.116229E-02   0.483031E-03   0.113893E-03   0.475095E-04   0.142075E+03
   0.102885E+03   0.644215E-04   0.185637E-02   0.521141E-03   0.346185E-03   0.456369E-03   0.483031E-03   0.113893E-03   0.475095E-04   0.143505E+03
   0.100373E+03   0.121191E-02   0.185637E-02   0.521141E-03   0.346185E-03   0.456369E-03   0.558088E-03   0.113893E-03   0.475095E-04   0.142978E+03
   0.100373E+03   0.121191E-02   0.557468E-03   0.521141E-03   0.346185E-03   0.456369E-03   0.558088E-03   0.113893E-03   0.475095E-04   0.145428E+03
   0.100373E+03   0.146445E-02   0.557468E-03   0.521141E-03   0.346185E-03   0.301606E-03   0.558088E-03   0.236099E-03   0.475095E-04   0.145080E+03
   0.100373E+03   0.764093E-03   0.557468E-03   0.521141E-03   0.960152E-03   0.751583E-03   0.558088E-03   0.236099E-03   0.475095E-04   0.144836E+03
   0.102243E+03   0.764093E-03   0.557468E-03   0.521141E-03   0.960152E-03   0.751583E-03   0.558088E-03   0.236099E-03   0.475095E-04   0.144395E+03
   0.102243E+03   0.764093E-03   0.507138E-03   0.649044E-03   0.960152E-03   0.927977E-03   0.558088E-03   0.236099E-03   0.475095E-04   0.143958E+03
   0.102243E+03   0.602466E-03   0.507138E-03   0.649044E-03   0.960152E-03   0.760770E-03   0.558088E-03   0.236099E-03   0.475095E-04   0.144637E+03
   0.102243E+03   0.602466E-03   0.406761E-03   0.649044E-03   0.138130E-02   0.277270E-03   0.189293E-02   0.236099E-03   0.475095E-04   0.142894E+03
   0.102243E+03   0.602466E-03   0.179134E-02   0.356190E-03   0.138130E-02   0.277270E-03   0.189293E-02   0.116201E-02   0.475095E-04   0.138975E+03
   0.102243E+03   0.363105E-03   0.179134E-02   0.356190E-03   0.212084E-02   0.277270E-03   0.189293E-02   0.116201E-02   0.475095E-04   0.138339E+03
   0.102241E+03   0.363105E-03   0.381724E-03   0.745640E-03   0.222044E-02   0.277270E-03   0.189293E-02   0.116201E-02   0.475095E-04   0.140263E+03
   0.102241E+03   0.363105E-03   0.381724E-03   0.745640E-03   0.230647E-02   0.277270E-03   0.189293E-02   0.116201E-02   0.581373E-03   0.139412E+03
   0.101681E+03   0.363105E-03   0.381724E-03   0.745640E-03   0.230647E-02   0.277270E-03   0.119742E-03   0.116201E-02   0.581373E-03   0.142901E+03
   0.101681E+03   0.363105E-03   0.141313E-02   0.178062E-02   0.688934E-03   0.277270E-03   0.119742E-03   0.838158E-03   0.277105E-03   0.142920E+03
   0.101681E+03   0.305511E-03   0.126558E-04   0.481484E-02   0.688934E-03   0.277270E-03   0.119742E-03   0.838158E-03   0.110262E-03   0.143047E+03
   0.101681E+03   0.305511E-03   0.126558E-04   0.732186E-02   0.688934E-03   0.897613E-03   0.233480E-02   0.838158E-03   0.110262E-03   0.137185E+03
   0.101681E+03   0.305511E-03   0.126558E-04   0.734998E-02   0.688934E-03   0.394248E-03   0.216206E-03   0.838158E-03   0.975671E-03   0.139993E+03
   0.101681E+03   0.305511E-03   0.126558E-04   0.164762E-02   0.688934E-03   0.394248E-03   0.216206E-03   0.633965E-03   0.936786E-03   0.144648E+03
   0.102118E+03   0.810473E-03   0.126558E-04   0.117428E-02   0.688934E-03   0.394248E-03   0.216206E-03   0.272126E-04   0.936786E-03   0.144610E+03
   0.102118E+03   0.217396E-02   0.126558E-04   0.117428E-02   0.688934E-03   0.133111E-03   0.216206E-03   0.272126E-04   0.936786E-03   0.142885E+03
   0.101422E+03   0.107008E-02   0.126558E-04   0.105640E-02   0.688934E-03   0.133111E-03   0.822844E-04   0.272126E-04   0.370537E-02   0.141950E+03
   0.101422E+03   0.107008E-02   0.126558E-04   0.105640E-02   0.688934E-03   0.133111E-03   0.632360E-03   0.272126E-04   0.212565E-02   0.142830E+03
   0.101422E+03   0.100577E-02   0.126558E-04   0.105640E-02   0.454977E-03   0.133111E-03   0.632360E-03   0.223410E-02   0.212565E-02   0.139936E+03
   0.101422E+03   0.127580E-02   0.126558E-04   0.151601E-02   0.454977E-03   0.133111E-03   0.322233E-04   0.223410E-02   0.206606E-02   0.139402E+03
   0.101422E+03   0.127580E-02   0.572925E-03   0.327767E-03   0.454977E-03   0.133111E-03   0.322233E-04   0.572412E-03   0.210588E-02   0.143271E+03
   0.101422E+03   0.127580E-02   0.572925E-03   0.151863E-03   0.454977E-03   0.133111E-03   0.620408E-04   0.572412E-03   0.328807E-02   0.142202E+03
   0.101422E+03   0.127580E-02   0.572925E-03   0.865115E-04   0.454977E-03   0.149952E-02   0.620408E-04   0.572412E-03   0.328807E-02   0.139697E+03
