a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.108209E+03   0.120209E+02   0.381833E+02   0.196258E+02   0.372226E+02   0.596614E-03   0.367399E-04   0.355776E-03   0.147378E+03
   0.107560E+03   0.120209E+02   0.356170E+02   0.196258E+02   0.372226E+02   0.821209E-04   0.367399E-04   0.355776E-03   0.149224E+03
   0.107560E+03   0.102390E+02   0.356170E+02   0.226342E+02   0.396117E+02   0.821209E-04   0.367399E-04   0.355776E-03   0.148676E+03
   0.107560E+03   0.140371E+02   0.356170E+02   0.226342E+02   0.396117E+02   0.821209E-04   0.367399E-04   0.355776E-03   0.149707E+03
   0.108628E+03   0.140371E+02   0.370639E+02   0.226342E+02   0.482522E+02   0.821209E-04   0.367399E-04   0.355776E-03   0.149562E+03
   0.108628E+03   0.151406E+02   0.370639E+02   0.226342E+02   0.482522E+02   0.821209E-04   0.367399E-04   0.355776E-03   0.149236E+03
   0.108628E+03   0.161311E+02   0.349494E+02   0.220618E+02   0.482522E+02   0.821209E-04   0.367399E-04   0.355776E-03   0.147930E+03
   0.108628E+03   0.161311E+02   0.402714E+02   0.270783E+02   0.482522E+02   0.821209E-04   0.308591E-03   0.355776E-03   0.148836E+03
   0.108628E+03   0.161311E+02   0.402714E+02   0.249561E+02   0.546303E+02   0.143178E-03   0.308591E-03   0.355776E-03   0.147458E+03
   0.110260E+03   0.153323E+02   0.447224E+02   0.271580E+02   0.546303E+02   0.143178E-03   0.101672E-04   0.355776E-03   0.149054E+03
   0.110260E+03   0.176521E+02   0.435609E+02   0.261286E+02   0.599572E+02   0.143178E-03   0.101672E-04   0.355776E-03   0.148106E+03
   0.110260E+03   0.125217E+02   0.437713E+02   0.261286E+02   0.599572E+02   0.143178E-03   0.101672E-04   0.355776E-03   0.147404E+03
   0.110260E+03   0.125217E+02   0.389239E+02   0.261286E+02   0.542323E+02   0.143178E-03   0.101672E-04   0.355776E-03   0.147243E+03
   0.111440E+03   0.189342E+02   0.411500E+02   0.292160E+02   0.636281E+02   0.143178E-03   0.509938E-03   0.355776E-03   0.144700E+03
   0.111440E+03   0.188304E+02   0.411500E+02   0.291010E+02   0.648077E+02   0.434831E-03   0.509938E-03   0.355776E-03   0.144255E+03
   0.111440E+03   0.188304E+02   0.508927E+02   0.322228E+02   0.582584E+02   0.434831E-03   0.509938E-03   0.355776E-03   0.146846E+03
   0.111440E+03   0.188304E+02   0.486239E+02   0.315665E+02   0.663475E+02   0.434831E-03   0.509938E-03   0.355776E-03   0.146104E+03
   0.111440E+03   0.185816E+02   0.474975E+02   0.373738E+02   0.562028E+02   0.434831E-03   0.509938E-03   0.355776E-03   0.146247E+03
   0.110249E+03   0.185816E+02   0.474975E+02   0.285587E+02   0.557704E+02   0.445322E-03   0.509938E-03   0.468269E-03   0.145961E+03
   0.111305E+03   0.176398E+02   0.500301E+02   0.356171E+02   0.528511E+02   0.341123E-03   0.509938E-03   0.468269E-03   0.145246E+03
   0.111305E+03   0.242387E+02   0.490568E+02   0.380577E+02   0.561876E+02   0.478190E-03   0.509938E-03   0.468269E-03   0.145994E+03
   0.111829E+03   0.194887E+02   0.490568E+02   0.380577E+02   0.501264E+02   0.478190E-03   0.509938E-03   0.468269E-03   0.144587E+03
   0.112264E+03   0.222401E+02   0.490568E+02   0.521319E+02   0.501264E+02   0.478190E-03   0.509938E-03   0.468269E-03   0.141669E+03
   0.112264E+03   0.222401E+02   0.490568E+02   0.458424E+02   0.604861E+02   0.206337E-03   0.509938E-03   0.352559E-03   0.145809E+03
   0.112264E+03   0.264172E+02   0.554789E+02   0.458424E+02   0.571640E+02   0.206337E-03   0.151815E-03   0.352559E-03   0.147017E+03
   0.112264E+03   0.246499E+02   0.554789E+02   0.458424E+02   0.534749E+02   0.294472E-03   0.538785E-03   0.364365E-03   0.145426E+03
   0.112264E+03   0.232577E+02   0.554789E+02   0.406980E+02   0.534749E+02   0.294472E-03   0.622006E-03   0.365175E-03   0.145748E+03
   0.111574E+03   0.232577E+02   0.554789E+02   0.395816E+02   0.526210E+02   0.264414E-03   0.622006E-03   0.447164E-03   0.144858E+03
   0.111882E+03   0.199769E+02   0.516814E+02   0.409374E+02   0.526210E+02   0.264414E-03   0.622006E-03   0.447164E-03   0.144498E+03
   0.111882E+03   0.199769E+02   0.516814E+02   0.409374E+02   0.526210E+02   0.138894E-03   0.622006E-03   0.447164E-03   0.144616E+03
   0.111882E+03   0.233473E+02   0.516814E+02   0.409374E+02   0.526210E+02   0.180378E-03   0.622006E-03   0.447164E-03   0.145878E+03
   0.111882E+03   0.254978E+02   0.516814E+02   0.391399E+02   0.526210E+02   0.180378E-03   0.189755E-03   0.447164E-03   0.147668E+03
   0.111882E+03   0.254363E+02   0.530398E+02   0.415547E+02   0.526210E+02   0.180378E-03   0.189755E-03   0.447164E-03   0.147641E+03
   0.111882E+03   0.254363E+02   0.544673E+02   0.415547E+02   0.365914E+02   0.704556E-03   0.189755E-03   0.447164E-03   0.142228E+03
   0.111882E+03   0.254363E+02   0.544673E+02   0.429770E+02   0.479032E+02   0.704556E-03   0.189755E-03   0.447164E-03   0.145212E+03
   0.109353E+03   0.254363E+02   0.357310E+02   0.429770E+02   0.390344E+02   0.704556E-03   0.189755E-03   0.447164E-03   0.146004E+03
   0.109353E+03   0.254363E+02   0.421731E+02   0.429770E+02   0.413359E+02   0.545637E-03   0.189755E-03   0.286628E-03   0.147618E+03
   0.109353E+03   0.254363E+02   0.384002E+02   0.408003E+02   0.440482E+02   0.545637E-03   0.189755E-03   0.286628E-03   0.147362E+03
   0.109353E+03   0.204599E+02   0.459331E+02   0.326604E+02   0.397224E+02   0.545637E-03   0.173611E-03   0.286628E-03   0.146883E+03
   0.109533E+03   0.143959E+02   0.363760E+02   0.285477E+02   0.439381E+02   0.545637E-03   0.173611E-03   0.286628E-03   0.146557E+03
   0.108296E+03   0.143959E+02   0.329972E+02   0.274754E+02   0.518631E+02   0.249887E-03   0.173611E-03   0.286628E-03   0.148990E+03
   0.107582E+03   0.143959E+02   0.358858E+02   0.274754E+02   0.489984E+02   0.249887E-03   0.173611E-03   0.286628E-03   0.148244E+03
   0.108167E+03   0.159167E+02   0.358858E+02   0.274754E+02   0.441457E+02   0.249887E-03   0.173611E-03   0.286628E-03   0.149954E+03
   0.108167E+03   0.159167E+02   0.358858E+02   0.339975E+02   0.441457E+02   0.249887E-03   0.173611E-03   0.286628E-03   0.148937E+03
   0.108167E+03   0.159167E+02   0.345603E+02   0.339975E+02   0.351756E+02   0.249887E-03   0.173611E-03   0.286628E-03   0.148698E+03
   0.107023E+03   0.159167E+02   0.345603E+02   0.339975E+02   0.401058E+02   0.249887E-03   0.855073E-05   0.286628E-03   0.147564E+03
   0.107023E+03   0.159167E+02   0.345603E+02   0.339975E+02   0.351811E+02   0.249887E-03   0.855073E-05   0.286628E-03   0.148149E+03
   0.108876E+03   0.164703E+02   0.345603E+02   0.285197E+02   0.420233E+02   0.249887E-03   0.855073E-05   0.224674E-03   0.148677E+03
   0.108876E+03   0.171847E+02   0.366765E+02   0.314523E+02   0.420233E+02   0.249887E-03   0.855073E-05   0.224674E-03   0.149862E+03
   0.108876E+03   0.171847E+02   0.357454E+02   0.314523E+02   0.582411E+02   0.252393E-03   0.750144E-03   0.621968E-05   0.145753E+03
   0.108876E+03   0.171847E+02   0.413949E+02   0.314523E+02   0.572537E+02   0.252393E-03   0.750144E-03   0.621968E-05   0.145952E+03
   0.108876E+03   0.171847E+02   0.413949E+02   0.237079E+02   0.511003E+02   0.252393E-03   0.750144E-03   0.621968E-05   0.145914E+03
   0.108876E+03   0.171847E+02   0.413949E+02   0.270093E+02   0.511003E+02   0.252393E-03   0.750144E-03   0.621968E-05   0.147082E+03
   0.109199E+03   0.171847E+02   0.413949E+02   0.270093E+02   0.511003E+02   0.911845E-05   0.750144E-03   0.621968E-05   0.147337E+03
   0.109199E+03   0.167731E+02   0.413949E+02   0.422247E+02   0.424816E+02   0.911845E-05   0.750144E-03   0.920062E-04   0.144240E+03
   0.109199E+03   0.210354E+02   0.436433E+02   0.422247E+02   0.424816E+02   0.911845E-05   0.750144E-03   0.920062E-04   0.146368E+03
   0.109341E+03   0.224467E+02   0.403322E+02   0.443328E+02   0.424816E+02   0.911845E-05   0.750144E-03   0.920062E-04   0.147093E+03
   0.110324E+03   0.224467E+02   0.403322E+02   0.463247E+02   0.424816E+02   0.911845E-05   0.750144E-03   0.920062E-04   0.145895E+03
   0.108946E+03   0.213559E+02   0.377490E+02   0.359602E+02   0.487711E+02   0.911845E-05   0.750144E-03   0.920062E-04   0.146923E+03
   0.108953E+03   0.201167E+02   0.377490E+02   0.370923E+02   0.487711E+02   0.911845E-05   0.761858E-04   0.920062E-04   0.150423E+03
   0.108515E+03   0.201167E+02   0.377490E+02   0.422776E+02   0.423199E+02   0.911845E-05   0.761858E-04   0.360887E-03   0.147588E+03
   0.109328E+03   0.193781E+02   0.377490E+02   0.330636E+02   0.511923E+02   0.911845E-05   0.761858E-04   0.360887E-03   0.149441E+03
   0.109328E+03   0.193781E+02   0.378427E+02   0.330636E+02   0.476534E+02   0.911845E-05   0.761858E-04   0.360887E-03   0.149541E+03
   0.109328E+03   0.193781E+02   0.378427E+02   0.350404E+02   0.476534E+02   0.911845E-05   0.761858E-04   0.360887E-03   0.149681E+03
   0.109328E+03   0.175323E+02   0.378427E+02   0.284071E+02   0.476534E+02   0.163584E-03   0.761858E-04   0.360887E-03   0.148983E+03
   0.109328E+03   0.175323E+02   0.378427E+02   0.365523E+02   0.476534E+02   0.163584E-03   0.761858E-04   0.390556E-03   0.148591E+03
   0.109328E+03   0.175323E+02   0.378427E+02   0.379424E+02   0.413078E+02   0.840251E-03   0.347860E-03   0.390556E-03   0.145577E+03
   0.109328E+03   0.175323E+02   0.365450E+02   0.320841E+02   0.441660E+02   0.840251E-03   0.347860E-03   0.390556E-03   0.145986E+03
   0.109328E+03   0.190373E+02   0.418859E+02   0.337415E+02   0.513469E+02   0.840251E-03   0.347860E-03   0.390556E-03   0.146252E+03
   0.109328E+03   0.190373E+02   0.409512E+02   0.337415E+02   0.487195E+02   0.645018E-03   0.347860E-03   0.390556E-03   0.147349E+03
   0.109328E+03   0.190373E+02   0.326848E+02   0.345349E+02   0.487195E+02   0.645018E-03   0.347860E-03   0.390556E-03   0.145852E+03
   0.109328E+03   0.201971E+02   0.434345E+02   0.345349E+02   0.548031E+02   0.645018E-03   0.347860E-03   0.390556E-03   0.145745E+03
   0.109328E+03   0.201971E+02   0.459975E+02   0.345349E+02   0.492496E+02   0.645018E-03   0.347860E-03   0.390556E-03   0.145802E+03
   0.109328E+03   0.204770E+02   0.354342E+02   0.351809E+02   0.492496E+02   0.645018E-03   0.347860E-03   0.390556E-03   0.146584E+03
   0.109328E+03   0.147784E+02   0.370405E+02   0.243454E+02   0.413053E+02   0.645018E-03   0.347860E-03   0.216985E-03   0.145342E+03
   0.109328E+03   0.206141E+02   0.408632E+02   0.374678E+02   0.413053E+02   0.645018E-03   0.347860E-03   0.216985E-03   0.147925E+03
   0.109328E+03   0.206141E+02   0.396512E+02   0.374678E+02   0.470440E+02   0.645018E-03   0.347860E-03   0.216985E-03   0.148210E+03
   0.109328E+03   0.206141E+02   0.396512E+02   0.376923E+02   0.483800E+02   0.645018E-03   0.347860E-03   0.216985E-03   0.148133E+03
   0.109328E+03   0.212861E+02   0.396512E+02   0.376923E+02   0.428935E+02   0.645018E-03   0.347860E-03   0.302370E-03   0.147676E+03
   0.109328E+03   0.212861E+02   0.339892E+02   0.376923E+02   0.457303E+02   0.645018E-03   0.347860E-03   0.302370E-03   0.146400E+03
   0.109328E+03   0.212861E+02   0.385199E+02   0.401153E+02   0.507509E+02   0.645018E-03   0.347860E-03   0.302370E-03   0.147213E+03
   0.109328E+03   0.175149E+02   0.414331E+02   0.340637E+02   0.520701E+02   0.645018E-03   0.347860E-03   0.664494E-04   0.148150E+03
   0.110327E+03   0.173835E+02   0.459118E+02   0.340637E+02   0.476187E+02   0.372977E-03   0.405174E-03   0.664494E-04   0.148237E+03
   0.110327E+03   0.223146E+02   0.461665E+02   0.340637E+02   0.540786E+02   0.372977E-03   0.405174E-03   0.664494E-04   0.147979E+03
   0.110327E+03   0.200058E+02   0.391579E+02   0.458390E+02   0.540786E+02   0.372977E-03   0.247072E-04   0.664494E-04   0.146031E+03
   0.110327E+03   0.245452E+02   0.391579E+02   0.401882E+02   0.467033E+02   0.372977E-03   0.133884E-02   0.664494E-04   0.140709E+03
   0.108656E+03   0.245452E+02   0.391579E+02   0.451515E+02   0.467033E+02   0.372977E-03   0.133884E-02   0.664494E-04   0.142625E+03
   0.108656E+03   0.245452E+02   0.395205E+02   0.451515E+02   0.372178E+02   0.372977E-03   0.133884E-02   0.664494E-04   0.142977E+03
   0.108656E+03   0.245452E+02   0.391156E+02   0.476120E+02   0.349810E+02   0.542497E-03   0.133884E-02   0.664494E-04   0.142193E+03
   0.107941E+03   0.245452E+02   0.416013E+02   0.476120E+02   0.349810E+02   0.542497E-03   0.133884E-02   0.664494E-04   0.139994E+03
   0.107941E+03   0.134270E+02   0.416013E+02   0.272004E+02   0.436019E+02   0.690057E-03   0.133884E-02   0.664494E-04   0.143079E+03
   0.107941E+03   0.134270E+02   0.410134E+02   0.228988E+02   0.417002E+02   0.849084E-03   0.133884E-02   0.456672E-04   0.142564E+03
   0.107941E+03   0.134270E+02   0.408393E+02   0.264099E+02   0.482571E+02   0.849084E-03   0.114871E-02   0.456672E-04   0.143401E+03
   0.107941E+03   0.167377E+02   0.414447E+02   0.264099E+02   0.482571E+02   0.849084E-03   0.115907E-02   0.458204E-03   0.140950E+03
   0.107635E+03   0.167377E+02   0.420032E+02   0.269468E+02   0.391375E+02   0.849084E-03   0.115907E-02   0.458204E-03   0.140780E+03
   0.107635E+03   0.167377E+02   0.369916E+02   0.252088E+02   0.391375E+02   0.849084E-03   0.151875E-02   0.458204E-03   0.139529E+03
   0.107635E+03   0.167377E+02   0.447383E+02   0.252088E+02   0.391375E+02   0.299094E-03   0.151875E-02   0.458204E-03   0.139754E+03
   0.109469E+03   0.167377E+02   0.482836E+02   0.276730E+02   0.455262E+02   0.299094E-03   0.149994E-02   0.458204E-03   0.141003E+03
   0.109469E+03   0.167377E+02   0.451139E+02   0.276730E+02   0.503043E+02   0.299094E-03   0.115592E-02   0.458204E-03   0.143264E+03
   0.109469E+03   0.167377E+02   0.413188E+02   0.212399E+02   0.542733E+02   0.322011E-03   0.564179E-03   0.458204E-03   0.144998E+03
   0.109469E+03   0.167612E+02   0.413188E+02   0.366351E+02   0.542733E+02   0.322011E-03   0.564179E-03   0.458204E-03   0.144930E+03
   0.109469E+03   0.228807E+02   0.377331E+02   0.274523E+02   0.542733E+02   0.322011E-03   0.564179E-03   0.458204E-03   0.141460E+03
   0.109037E+03   0.205286E+02   0.445380E+02   0.306816E+02   0.542733E+02   0.322011E-03   0.564179E-03   0.458204E-03   0.144727E+03
   0.111251E+03   0.205286E+02   0.503532E+02   0.321079E+02   0.545176E+02   0.322011E-03   0.564179E-03   0.371019E-03   0.146577E+03
   0.111251E+03   0.205286E+02   0.503532E+02   0.321079E+02   0.557198E+02   0.322011E-03   0.564179E-03   0.371019E-03   0.146646E+03
   0.111924E+03   0.205286E+02   0.503532E+02   0.326002E+02   0.584411E+02   0.322011E-03   0.564179E-03   0.371019E-03   0.146394E+03
   0.111924E+03   0.146670E+02   0.581591E+02   0.140457E+02   0.624347E+02   0.322011E-03   0.564179E-03   0.314018E-03   0.142691E+03
   0.111924E+03   0.130795E+02   0.580403E+02   0.261120E+02   0.631272E+02   0.322011E-03   0.564179E-03   0.314018E-03   0.144285E+03
   0.111924E+03   0.130795E+02   0.567338E+02   0.261120E+02   0.631272E+02   0.322011E-03   0.545702E-03   0.314018E-03   0.144964E+03
   0.112669E+03   0.130795E+02   0.532333E+02   0.148903E+02   0.644647E+02   0.322011E-03   0.545702E-03   0.314018E-03   0.143788E+03
   0.112669E+03   0.923183E+01   0.532333E+02   0.148903E+02   0.703064E+02   0.322011E-03   0.545702E-03   0.314018E-03   0.145453E+03
   0.112669E+03   0.989046E+01   0.532333E+02   0.267215E+02   0.652475E+02   0.322011E-03   0.545702E-03   0.314018E-03   0.143137E+03
   0.112669E+03   0.989046E+01   0.532333E+02   0.248879E+02   0.771183E+02   0.322011E-03   0.545702E-03   0.749046E-03   0.139374E+03
   0.112788E+03   0.153995E+02   0.412052E+02   0.248879E+02   0.761098E+02   0.322011E-03   0.545702E-03   0.749046E-03   0.141046E+03
   0.112788E+03   0.153995E+02   0.557437E+02   0.247194E+02   0.639826E+02   0.322011E-03   0.545702E-03   0.749046E-03   0.143563E+03
   0.112788E+03   0.153995E+02   0.513910E+02   0.247194E+02   0.688863E+02   0.322011E-03   0.330014E-04   0.209858E-03   0.147618E+03
   0.112788E+03   0.142154E+02   0.513910E+02   0.247194E+02   0.700994E+02   0.322011E-03   0.330014E-04   0.209858E-03   0.147507E+03
   0.112788E+03   0.142154E+02   0.514405E+02   0.288691E+02   0.658395E+02   0.322011E-03   0.330014E-04   0.209858E-03   0.146849E+03
   0.112788E+03   0.174504E+02   0.517366E+02   0.288691E+02   0.673042E+02   0.579882E-03   0.330014E-04   0.209858E-03   0.147563E+03
   0.112788E+03   0.174504E+02   0.517366E+02   0.288691E+02   0.673042E+02   0.649770E-03   0.330014E-04   0.209858E-03   0.147349E+03
   0.112788E+03   0.174504E+02   0.519220E+02   0.279567E+02   0.735627E+02   0.649770E-03   0.330014E-04   0.209858E-03   0.146050E+03
   0.112509E+03   0.174504E+02   0.522237E+02   0.279567E+02   0.735627E+02   0.649770E-03   0.330014E-04   0.209858E-03   0.145584E+03
   0.112509E+03   0.174504E+02   0.522237E+02   0.268555E+02   0.735627E+02   0.649770E-03   0.367667E-03   0.209858E-03   0.145219E+03
   0.113504E+03   0.186849E+02   0.612941E+02   0.254791E+02   0.628067E+02   0.649770E-03   0.367667E-03   0.209858E-03   0.145424E+03
   0.113504E+03   0.186849E+02   0.612941E+02   0.254791E+02   0.634515E+02   0.609003E-03   0.367667E-03   0.285384E-03   0.145421E+03
   0.113504E+03   0.187102E+02   0.612941E+02   0.254791E+02   0.782141E+02   0.478085E-03   0.367667E-03   0.285384E-03   0.143126E+03
   0.114186E+03   0.173837E+02   0.645901E+02   0.254791E+02   0.782141E+02   0.478085E-03   0.373622E-03   0.285384E-03   0.144372E+03
   0.113659E+03   0.173837E+02   0.610165E+02   0.254791E+02   0.750348E+02   0.478085E-03   0.373622E-03   0.285384E-03   0.145469E+03
   0.113659E+03   0.173837E+02   0.610165E+02   0.254791E+02   0.761806E+02   0.478085E-03   0.373622E-03   0.285384E-03   0.145103E+03
   0.113659E+03   0.173837E+02   0.625556E+02   0.293853E+02   0.633599E+02   0.169212E-03   0.373622E-03   0.825249E-04   0.147088E+03
   0.113659E+03   0.188779E+02   0.614642E+02   0.276276E+02   0.662475E+02   0.169212E-03   0.343268E-04   0.128246E-03   0.147951E+03
   0.113659E+03   0.144996E+02   0.614642E+02   0.276276E+02   0.662475E+02   0.169212E-03   0.343268E-04   0.128246E-03   0.146543E+03
   0.113659E+03   0.209395E+02   0.606646E+02   0.263806E+02   0.706834E+02   0.169212E-03   0.786225E-03   0.128246E-03   0.143855E+03
   0.113659E+03   0.209395E+02   0.627561E+02   0.306945E+02   0.616399E+02   0.122561E-03   0.786225E-03   0.128246E-03   0.145233E+03
   0.114776E+03   0.209395E+02   0.635210E+02   0.306945E+02   0.700565E+02   0.122561E-03   0.786225E-03   0.128246E-03   0.145255E+03
   0.114776E+03   0.209395E+02   0.681714E+02   0.306945E+02   0.713279E+02   0.145334E-03   0.786225E-03   0.128246E-03   0.145255E+03
   0.114776E+03   0.209395E+02   0.650149E+02   0.305351E+02   0.713279E+02   0.145334E-03   0.786225E-03   0.800903E-04   0.145574E+03
   0.114776E+03   0.209395E+02   0.713834E+02   0.281123E+02   0.713279E+02   0.363927E-03   0.115434E-02   0.800903E-04   0.141818E+03
   0.114776E+03   0.209395E+02   0.706670E+02   0.281123E+02   0.713279E+02   0.363927E-03   0.115434E-02   0.800903E-04   0.142076E+03
   0.114776E+03   0.253488E+02   0.651852E+02   0.438302E+02   0.643206E+02   0.363927E-03   0.248676E-03   0.104838E-04   0.147148E+03
   0.114776E+03   0.286437E+02   0.598347E+02   0.491807E+02   0.643206E+02   0.363927E-03   0.232964E-03   0.104838E-04   0.148282E+03
   0.114776E+03   0.286437E+02   0.598347E+02   0.491807E+02   0.691341E+02   0.363927E-03   0.232964E-03   0.104838E-04   0.148342E+03
   0.114776E+03   0.376443E+02   0.598347E+02   0.609224E+02   0.518656E+02   0.736208E-03   0.232964E-03   0.104838E-04   0.145098E+03
   0.114776E+03   0.352064E+02   0.598347E+02   0.609224E+02   0.579898E+02   0.736208E-03   0.232964E-03   0.104838E-04   0.146218E+03
   0.114776E+03   0.352064E+02   0.598347E+02   0.646507E+02   0.581873E+02   0.736208E-03   0.232964E-03   0.104838E-04   0.144534E+03
   0.115885E+03   0.350271E+02   0.598347E+02   0.646507E+02   0.596006E+02   0.736208E-03   0.232964E-03   0.104838E-04   0.144871E+03
   0.116589E+03   0.358720E+02   0.635834E+02   0.656705E+02   0.516127E+02   0.736208E-03   0.232964E-03   0.104838E-04   0.141616E+03
   0.115650E+03   0.358720E+02   0.635834E+02   0.656705E+02   0.655019E+02   0.580773E-03   0.186011E-03   0.104838E-04   0.143819E+03
   0.115650E+03   0.358720E+02   0.635834E+02   0.556863E+02   0.568716E+02   0.627414E-03   0.186011E-03   0.104838E-04   0.145540E+03
   0.115650E+03   0.308611E+02   0.609230E+02   0.542407E+02   0.580595E+02   0.627414E-03   0.776414E-04   0.132402E-03   0.145008E+03
   0.115650E+03   0.308611E+02   0.591237E+02   0.542407E+02   0.812141E+02   0.627414E-03   0.776414E-04   0.132402E-03   0.143395E+03
   0.115650E+03   0.293177E+02   0.591237E+02   0.511839E+02   0.640301E+02   0.627414E-03   0.776414E-04   0.132402E-03   0.145600E+03
   0.115650E+03   0.293177E+02   0.591237E+02   0.511839E+02   0.720909E+02   0.627414E-03   0.776414E-04   0.964845E-04   0.146905E+03
   0.115650E+03   0.293177E+02   0.591237E+02   0.478249E+02   0.741293E+02   0.627414E-03   0.776414E-04   0.964845E-04   0.146661E+03
   0.115650E+03   0.293177E+02   0.597747E+02   0.478249E+02   0.741293E+02   0.157964E-03   0.776414E-04   0.964845E-04   0.147920E+03
   0.115650E+03   0.294199E+02   0.597747E+02   0.478249E+02   0.705155E+02   0.157964E-03   0.776414E-04   0.964845E-04   0.147678E+03
   0.115650E+03   0.294199E+02   0.572571E+02   0.492105E+02   0.705155E+02   0.157964E-03   0.302772E-03   0.964845E-04   0.146016E+03
   0.115650E+03   0.294199E+02   0.572571E+02   0.472065E+02   0.803608E+02   0.157964E-03   0.302772E-03   0.349276E-03   0.145346E+03
   0.115650E+03   0.285987E+02   0.614079E+02   0.426197E+02   0.762439E+02   0.157964E-03   0.302772E-03   0.349276E-03   0.146438E+03
   0.115073E+03   0.285987E+02   0.616057E+02   0.491536E+02   0.641201E+02   0.157964E-03   0.302772E-03   0.349276E-03   0.147129E+03
   0.115073E+03   0.300497E+02   0.608291E+02   0.504326E+02   0.686971E+02   0.157964E-03   0.302772E-03   0.349276E-03   0.147634E+03
   0.115238E+03   0.378974E+02   0.608291E+02   0.614483E+02   0.670297E+02   0.105958E-03   0.302772E-03   0.349276E-03   0.146380E+03
   0.115238E+03   0.378974E+02   0.621627E+02   0.603462E+02   0.670297E+02   0.105958E-03   0.302772E-03   0.349276E-03   0.146302E+03
   0.115238E+03   0.402633E+02   0.629423E+02   0.603462E+02   0.639195E+02   0.105958E-03   0.630740E-03   0.349276E-03   0.144201E+03
   0.115238E+03   0.320907E+02   0.574778E+02   0.515792E+02   0.639195E+02   0.268806E-04   0.627325E-03   0.465508E-03   0.144086E+03
   0.115238E+03   0.320907E+02   0.559121E+02   0.566705E+02   0.639195E+02   0.268806E-04   0.627325E-03   0.465508E-03   0.144355E+03
   0.115238E+03   0.375451E+02   0.723158E+02   0.566705E+02   0.733686E+02   0.268806E-04   0.627325E-03   0.465508E-03   0.138926E+03
   0.115238E+03   0.375451E+02   0.624977E+02   0.609958E+02   0.590047E+02   0.268806E-04   0.627325E-03   0.465508E-03   0.144840E+03
   0.115238E+03   0.375451E+02   0.516847E+02   0.689881E+02   0.590047E+02   0.725467E-03   0.619644E-03   0.465508E-03   0.141946E+03
   0.115238E+03   0.347475E+02   0.550638E+02   0.689881E+02   0.595190E+02   0.791192E-03   0.619644E-03   0.465508E-03   0.141641E+03
   0.113831E+03   0.347475E+02   0.488266E+02   0.682212E+02   0.453966E+02   0.791192E-03   0.866633E-03   0.465508E-03   0.140299E+03
   0.113819E+03   0.358859E+02   0.600657E+02   0.643283E+02   0.484384E+02   0.791192E-03   0.866633E-03   0.465508E-03   0.140266E+03
   0.113819E+03   0.358859E+02   0.600657E+02   0.643283E+02   0.470943E+02   0.791192E-03   0.866633E-03   0.465508E-03   0.140142E+03
   0.115248E+03   0.358859E+02   0.606338E+02   0.576597E+02   0.470943E+02   0.833349E-03   0.866633E-03   0.465508E-03   0.139781E+03
   0.115248E+03   0.364000E+02   0.606338E+02   0.701603E+02   0.479696E+02   0.762167E-03   0.866633E-03   0.465508E-03   0.139616E+03
   0.115248E+03   0.364000E+02   0.541390E+02   0.655711E+02   0.578645E+02   0.762167E-03   0.866633E-03   0.465508E-03   0.141130E+03
   0.115248E+03   0.366827E+02   0.631613E+02   0.622594E+02   0.569148E+02   0.762167E-03   0.971359E-03   0.465508E-03   0.141372E+03
   0.115248E+03   0.382284E+02   0.631613E+02   0.643238E+02   0.569148E+02   0.762167E-03   0.131351E-03   0.465508E-03   0.143869E+03
   0.115248E+03   0.382284E+02   0.659342E+02   0.612983E+02   0.569148E+02   0.762167E-03   0.131351E-03   0.465508E-03   0.143313E+03
   0.115248E+03   0.300482E+02   0.524359E+02   0.600819E+02   0.733306E+02   0.762167E-03   0.131351E-03   0.251787E-03   0.142354E+03
   0.115248E+03   0.300482E+02   0.461438E+02   0.587548E+02   0.720194E+02   0.762167E-03   0.131351E-03   0.251787E-03   0.140612E+03
   0.114960E+03   0.311823E+02   0.461438E+02   0.590641E+02   0.720194E+02   0.111419E-03   0.131351E-03   0.251787E-03   0.142525E+03
   0.113436E+03   0.311823E+02   0.437553E+02   0.596104E+02   0.592749E+02   0.111419E-03   0.131351E-03   0.251787E-03   0.145028E+03
   0.113496E+03   0.316064E+02   0.470039E+02   0.596104E+02   0.592749E+02   0.111419E-03   0.131351E-03   0.251787E-03   0.146522E+03
   0.113496E+03   0.316064E+02   0.470039E+02   0.641968E+02   0.550982E+02   0.111419E-03   0.131351E-03   0.251787E-03   0.145115E+03
   0.113496E+03   0.316064E+02   0.470039E+02   0.641968E+02   0.550982E+02   0.111419E-03   0.131351E-03   0.251787E-03   0.145115E+03
   0.113496E+03   0.316064E+02   0.470039E+02   0.612616E+02   0.550982E+02   0.111419E-03   0.131351E-03   0.251787E-03   0.146151E+03
   0.113496E+03   0.334630E+02   0.472182E+02   0.612616E+02   0.550982E+02   0.111419E-03   0.131351E-03   0.251787E-03   0.146375E+03
   0.113496E+03   0.333294E+02   0.472182E+02   0.612616E+02   0.607641E+02   0.111419E-03   0.348763E-04   0.251787E-03   0.146187E+03
   0.113496E+03   0.333294E+02   0.484741E+02   0.533925E+02   0.656392E+02   0.529982E-03   0.348763E-04   0.511895E-03   0.144359E+03
   0.113496E+03   0.333294E+02   0.568343E+02   0.522666E+02   0.577380E+02   0.529982E-03   0.348763E-04   0.556582E-04   0.147481E+03
