a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.990367E+02   0.792911E+01  -0.596530E+01   0.107013E+02   0.659316E-03   0.442942E-03   0.344917E-03   0.511659E-03   0.180447E+03   0.000000E+00   0.000000E+00   0.180447E+03  -0.360894E+03
   0.990367E+02   0.792911E+01  -0.596530E+01   0.107013E+02   0.659316E-03   0.442942E-03   0.344917E-03   0.511659E-03   0.180447E+03   0.000000E+00   0.000000E+00   0.180447E+03  -0.360894E+03
   0.100739E+03   0.396895E+01  -0.596530E+01   0.139846E+02   0.659316E-03   0.442942E-03   0.344917E-03   0.511659E-03   0.182334E+03   0.000000E+00   0.000000E+00   0.182334E+03  -0.364668E+03
   0.989501E+02   0.601174E+01  -0.277947E+01   0.621624E+01   0.659316E-03   0.442942E-03   0.344917E-03   0.511659E-03   0.184059E+03   0.000000E+00   0.000000E+00   0.184059E+03  -0.368118E+03
   0.983791E+02   0.770064E+01   0.271556E+00   0.621624E+01   0.515914E-03   0.125797E-02   0.156137E-03   0.511659E-03   0.179258E+03   0.000000E+00   0.000000E+00   0.179258E+03  -0.358516E+03
   0.100029E+03   0.374693E+00   0.300002E+00  -0.459829E+01   0.515914E-03   0.125797E-02   0.156137E-03   0.511659E-03   0.184687E+03   0.000000E+00   0.000000E+00   0.184687E+03  -0.369374E+03
   0.100029E+03  -0.772787E+00   0.410165E+01  -0.139567E+02   0.515914E-03   0.660087E-03   0.584628E-03   0.131976E-02   0.184117E+03   0.000000E+00   0.000000E+00   0.184117E+03  -0.368234E+03
   0.100029E+03  -0.772787E+00  -0.668251E+01   0.852415E+01   0.515914E-03   0.553461E-04   0.229302E-03   0.131976E-02   0.187214E+03   0.000000E+00   0.000000E+00   0.187214E+03  -0.374428E+03
   0.100029E+03  -0.772787E+00  -0.646978E+01  -0.272418E+01   0.515914E-03   0.840299E-04   0.229302E-03   0.131976E-02   0.190324E+03   0.000000E+00   0.000000E+00   0.190324E+03  -0.380648E+03
   0.100688E+03  -0.772787E+00   0.281265E+01  -0.177725E+01   0.515914E-03   0.840299E-04   0.229302E-03   0.131976E-02   0.191300E+03   0.000000E+00   0.000000E+00   0.191300E+03  -0.382600E+03
   0.100688E+03  -0.772787E+00   0.281265E+01  -0.177725E+01   0.515914E-03   0.821804E-04   0.229302E-03   0.131976E-02   0.191300E+03   0.000000E+00   0.000000E+00   0.191300E+03  -0.382600E+03
   0.100688E+03  -0.772787E+00   0.281265E+01  -0.275985E+01   0.851822E-03   0.821804E-04   0.229302E-03   0.131976E-02   0.190204E+03   0.000000E+00   0.000000E+00   0.190204E+03  -0.380408E+03
   0.100688E+03  -0.772787E+00   0.341633E+01  -0.796520E+01   0.851822E-03   0.821804E-04   0.229302E-03   0.131976E-02   0.189516E+03   0.000000E+00   0.000000E+00   0.189516E+03  -0.379032E+03
   0.100688E+03   0.405971E+01   0.341633E+01  -0.898520E+01   0.851822E-03   0.821804E-04   0.229302E-03   0.204202E-02   0.184525E+03   0.000000E+00   0.000000E+00   0.184525E+03  -0.369050E+03
   0.102669E+03   0.673859E+01   0.600295E+01   0.792340E+01   0.851822E-03   0.441525E-04   0.229302E-03   0.204202E-02   0.186841E+03   0.000000E+00   0.000000E+00   0.186841E+03  -0.373682E+03
   0.102669E+03   0.434073E+00   0.600295E+01   0.792340E+01   0.259298E-03   0.441525E-04   0.229302E-03   0.204202E-02   0.188084E+03   0.000000E+00   0.000000E+00   0.188084E+03  -0.376168E+03
   0.101356E+03   0.434073E+00   0.522758E+01   0.264089E+01   0.259298E-03   0.441525E-04   0.229302E-03   0.204202E-02   0.190699E+03   0.000000E+00   0.000000E+00   0.190699E+03  -0.381398E+03
   0.101356E+03   0.434073E+00   0.522758E+01   0.101593E+01   0.259298E-03   0.441525E-04   0.102260E-03   0.204202E-02   0.191384E+03   0.000000E+00   0.000000E+00   0.191384E+03  -0.382768E+03
   0.101356E+03   0.434073E+00   0.522758E+01  -0.185363E+01   0.259298E-03   0.441525E-04   0.102260E-03   0.204202E-02   0.191412E+03   0.000000E+00   0.000000E+00   0.191412E+03  -0.382824E+03
   0.101356E+03   0.148558E+01   0.522758E+01   0.862755E+01   0.259298E-03   0.441525E-04   0.102260E-03   0.838296E-03   0.192133E+03   0.000000E+00   0.000000E+00   0.192133E+03  -0.384266E+03
   0.101356E+03   0.681225E+01   0.522758E+01   0.862755E+01   0.259298E-03   0.441525E-04   0.102260E-03   0.114517E-02   0.192351E+03   0.000000E+00   0.000000E+00   0.192351E+03  -0.384702E+03
   0.101356E+03   0.683985E+01   0.522758E+01   0.862755E+01   0.661093E-03   0.441525E-04   0.102260E-03   0.114517E-02   0.191121E+03   0.000000E+00   0.000000E+00   0.191121E+03  -0.382242E+03
   0.101356E+03   0.683985E+01   0.522758E+01   0.137739E+02   0.661093E-03   0.441525E-04   0.102260E-03   0.114517E-02   0.191337E+03   0.000000E+00   0.000000E+00   0.191337E+03  -0.382674E+03
   0.101356E+03   0.901592E+01   0.522758E+01   0.199958E+02   0.661093E-03   0.441525E-04   0.102260E-03   0.114517E-02   0.189245E+03   0.000000E+00   0.000000E+00   0.189245E+03  -0.378490E+03
   0.101803E+03   0.901592E+01   0.522758E+01   0.194744E+02   0.768012E-03   0.441525E-04   0.102260E-03   0.114517E-02   0.189204E+03   0.000000E+00   0.000000E+00   0.189204E+03  -0.378408E+03
   0.101803E+03   0.901592E+01   0.728740E+01   0.194744E+02   0.768012E-03   0.441525E-04   0.102260E-03   0.114517E-02   0.189591E+03   0.000000E+00   0.000000E+00   0.189591E+03  -0.379182E+03
   0.101803E+03   0.901592E+01   0.728740E+01   0.194744E+02   0.768012E-03   0.441525E-04   0.102260E-03   0.114517E-02   0.189591E+03   0.000000E+00   0.000000E+00   0.189591E+03  -0.379182E+03
   0.101803E+03   0.901592E+01   0.870617E+01   0.194744E+02   0.768012E-03   0.441525E-04   0.102260E-03   0.117306E-02   0.189551E+03   0.000000E+00   0.000000E+00   0.189551E+03  -0.379102E+03
   0.101803E+03   0.901592E+01   0.870617E+01   0.194744E+02   0.768012E-03   0.672533E-03   0.102260E-03   0.117306E-02   0.187358E+03   0.000000E+00   0.000000E+00   0.187358E+03  -0.374716E+03
   0.101969E+03   0.901592E+01   0.870617E+01   0.204428E+02   0.197351E-04   0.300435E-03   0.102260E-03   0.117306E-02   0.190739E+03   0.000000E+00   0.000000E+00   0.190739E+03  -0.381478E+03
   0.101969E+03   0.107267E+02   0.594247E+01   0.150222E+02   0.197351E-04   0.300435E-03   0.102260E-03   0.117306E-02   0.188492E+03   0.000000E+00   0.000000E+00   0.188492E+03  -0.376984E+03
   0.101969E+03   0.107267E+02   0.672668E+01   0.189811E+02   0.197351E-04   0.300435E-03   0.485697E-03   0.117306E-02   0.189036E+03   0.000000E+00   0.000000E+00   0.189036E+03  -0.378072E+03
   0.101969E+03   0.984590E+01   0.810166E+01   0.184237E+02   0.162177E-03   0.300435E-03   0.485697E-03   0.117306E-02   0.189546E+03   0.000000E+00   0.000000E+00   0.189546E+03  -0.379092E+03
   0.101480E+03   0.984590E+01   0.810166E+01   0.157789E+02   0.177602E-03   0.300435E-03   0.485697E-03   0.117306E-02   0.189319E+03   0.000000E+00   0.000000E+00   0.189319E+03  -0.378638E+03
   0.101480E+03   0.871265E+01  -0.731453E+00   0.843509E+01   0.177602E-03   0.300435E-03   0.485697E-03   0.117306E-02   0.187943E+03   0.000000E+00   0.000000E+00   0.187943E+03  -0.375886E+03
   0.100820E+03   0.871265E+01   0.830773E+01   0.203213E+02   0.177602E-03   0.300435E-03   0.821451E-03   0.117306E-02   0.185647E+03   0.000000E+00   0.000000E+00   0.185647E+03  -0.371294E+03
   0.100820E+03   0.871265E+01   0.154500E+01   0.144872E+02   0.177602E-03   0.300435E-03   0.737629E-03   0.805430E-03   0.187701E+03   0.000000E+00   0.000000E+00   0.187701E+03  -0.375402E+03
   0.100820E+03   0.871265E+01   0.468642E+01   0.203172E+02   0.177602E-03   0.300435E-03   0.737629E-03   0.118161E-02   0.187114E+03   0.000000E+00   0.000000E+00   0.187114E+03  -0.374228E+03
   0.100954E+03   0.871265E+01   0.468642E+01   0.614089E+01   0.177602E-03   0.403734E-03   0.737629E-03   0.164778E-02   0.186486E+03   0.000000E+00   0.000000E+00   0.186486E+03  -0.372972E+03
   0.100954E+03   0.851143E+01   0.468642E+01   0.614089E+01   0.177602E-03   0.403734E-03   0.737629E-03   0.164778E-02   0.186623E+03   0.000000E+00   0.000000E+00   0.186623E+03  -0.373246E+03
   0.100954E+03   0.674917E+01   0.468642E+01   0.104659E+02   0.177602E-03   0.403734E-03   0.737629E-03   0.164778E-02   0.187646E+03   0.000000E+00   0.000000E+00   0.187646E+03  -0.375292E+03
   0.100954E+03   0.674917E+01  -0.994069E+01  -0.169997E+01   0.177602E-03   0.403734E-03   0.737629E-03   0.164778E-02   0.184497E+03   0.000000E+00   0.000000E+00   0.184497E+03  -0.368994E+03
   0.100954E+03   0.674917E+01   0.283213E+00  -0.108067E+01   0.177602E-03   0.403734E-03   0.737629E-03   0.164778E-02   0.186732E+03   0.000000E+00   0.000000E+00   0.186732E+03  -0.373464E+03
   0.100954E+03   0.674917E+01   0.411657E+01  -0.108067E+01   0.177602E-03   0.403734E-03   0.580559E-03   0.164778E-02   0.187076E+03   0.000000E+00   0.000000E+00   0.187076E+03  -0.374152E+03
   0.101907E+03   0.433963E+01   0.411657E+01  -0.108067E+01   0.177602E-03   0.403734E-03   0.580559E-03   0.164778E-02   0.188312E+03   0.000000E+00   0.000000E+00   0.188312E+03  -0.376624E+03
   0.101841E+03   0.433963E+01   0.737497E+01   0.246186E+01   0.177602E-03   0.403734E-03   0.580559E-03   0.164778E-02   0.188561E+03   0.000000E+00   0.000000E+00   0.188561E+03  -0.377122E+03
   0.101841E+03   0.116560E+01   0.737497E+01  -0.743902E+01   0.177602E-03   0.403734E-03   0.265168E-03   0.117929E-02   0.190223E+03   0.000000E+00   0.000000E+00   0.190223E+03  -0.380446E+03
   0.101841E+03   0.116560E+01   0.130008E+01  -0.635250E+01   0.177602E-03   0.403734E-03   0.265168E-03   0.158911E-02   0.190318E+03   0.000000E+00   0.000000E+00   0.190318E+03  -0.380636E+03
   0.101047E+03   0.116560E+01   0.445587E+01  -0.556140E+01   0.177602E-03   0.403734E-03   0.265168E-03   0.158911E-02   0.190566E+03   0.000000E+00   0.000000E+00   0.190566E+03  -0.381132E+03
   0.101047E+03   0.116560E+01   0.445587E+01  -0.568256E+01   0.177602E-03   0.403734E-03   0.265168E-03   0.158911E-02   0.190543E+03   0.000000E+00   0.000000E+00   0.190543E+03  -0.381086E+03
   0.101047E+03   0.116560E+01   0.445587E+01   0.276339E+01   0.493935E-03   0.403734E-03   0.265168E-03   0.158911E-02   0.190401E+03   0.000000E+00   0.000000E+00   0.190401E+03  -0.380802E+03
   0.101047E+03   0.116560E+01   0.165036E+01   0.331880E+01   0.493935E-03   0.403734E-03   0.265168E-03   0.158911E-02   0.190616E+03   0.000000E+00   0.000000E+00   0.190616E+03  -0.381232E+03
   0.100830E+03   0.116560E+01  -0.193838E+00   0.331880E+01   0.493935E-03   0.317537E-03   0.265168E-03   0.158911E-02   0.190973E+03   0.000000E+00   0.000000E+00   0.190973E+03  -0.381946E+03
   0.100830E+03   0.116560E+01  -0.117189E+01  -0.919693E+01   0.604700E-03   0.317537E-03   0.265168E-03   0.158911E-02   0.189799E+03   0.000000E+00   0.000000E+00   0.189799E+03  -0.379598E+03
   0.100830E+03   0.116560E+01  -0.117189E+01  -0.387432E+00   0.210976E-03   0.317537E-03   0.265168E-03   0.158911E-02   0.191841E+03   0.000000E+00   0.000000E+00   0.191841E+03  -0.383682E+03
   0.100830E+03   0.116560E+01   0.644216E+01   0.189160E+00   0.210976E-03   0.317537E-03   0.265168E-03   0.966145E-03   0.191438E+03   0.000000E+00   0.000000E+00   0.191438E+03  -0.382876E+03
   0.100830E+03   0.871201E+00   0.741739E+01   0.189160E+00   0.210976E-03   0.317537E-03   0.265168E-03   0.966145E-03   0.190942E+03   0.000000E+00   0.000000E+00   0.190942E+03  -0.381884E+03
   0.100830E+03   0.871201E+00  -0.589798E+01   0.189160E+00   0.210976E-03   0.317537E-03   0.265168E-03   0.966145E-03   0.191125E+03   0.000000E+00   0.000000E+00   0.191125E+03  -0.382250E+03
   0.100830E+03   0.871201E+00   0.807641E-01  -0.434262E+01   0.210976E-03   0.238526E-03   0.265168E-03   0.966145E-03   0.192632E+03   0.000000E+00   0.000000E+00   0.192632E+03  -0.385264E+03
   0.100830E+03   0.193707E+01  -0.331978E+01  -0.434262E+01   0.210976E-03   0.238526E-03   0.265168E-03   0.966145E-03   0.192114E+03   0.000000E+00   0.000000E+00   0.192114E+03  -0.384228E+03
   0.100830E+03   0.104168E+01   0.240690E+01   0.812094E+01   0.214246E-03   0.192104E-03   0.265168E-03   0.966145E-03   0.191644E+03   0.000000E+00   0.000000E+00   0.191644E+03  -0.383288E+03
   0.100830E+03   0.104168E+01   0.421381E+01   0.708862E+01   0.214246E-03   0.192104E-03   0.265168E-03   0.966145E-03   0.191599E+03   0.000000E+00   0.000000E+00   0.191599E+03  -0.383198E+03
   0.100830E+03   0.104168E+01  -0.370216E+00   0.708862E+01   0.214246E-03   0.192104E-03   0.265168E-03   0.757554E-03   0.191094E+03   0.000000E+00   0.000000E+00   0.191094E+03  -0.382188E+03
   0.101511E+03   0.104168E+01   0.251127E+01  -0.138925E+01   0.214246E-03   0.192104E-03   0.265168E-03   0.116378E-02   0.192684E+03   0.000000E+00   0.000000E+00   0.192684E+03  -0.385368E+03
   0.101511E+03   0.104168E+01  -0.208264E+01  -0.820090E+01   0.506502E-03   0.192104E-03   0.265168E-03   0.116378E-02   0.191104E+03   0.000000E+00   0.000000E+00   0.191104E+03  -0.382208E+03
   0.101511E+03   0.104168E+01  -0.208264E+01   0.285702E+01   0.506502E-03   0.367433E-03   0.265168E-03   0.116378E-02   0.190149E+03   0.000000E+00   0.000000E+00   0.190149E+03  -0.380298E+03
   0.101511E+03   0.104168E+01  -0.208264E+01  -0.900384E+00   0.506502E-03   0.367433E-03   0.265168E-03   0.116378E-02   0.190414E+03   0.000000E+00   0.000000E+00   0.190414E+03  -0.380828E+03
   0.101511E+03  -0.210478E+01   0.155673E+01  -0.350929E+01   0.506502E-03   0.367433E-03   0.265168E-03   0.116378E-02   0.190417E+03   0.000000E+00   0.000000E+00   0.190417E+03  -0.380834E+03
   0.101511E+03  -0.926205E-01   0.417424E+01   0.205152E+01   0.506502E-03   0.367433E-03   0.265168E-03   0.116378E-02   0.190817E+03   0.000000E+00   0.000000E+00   0.190817E+03  -0.381634E+03
   0.101511E+03   0.470842E+01   0.417424E+01   0.205152E+01   0.506502E-03   0.367433E-03   0.265168E-03   0.116378E-02   0.190485E+03   0.000000E+00   0.000000E+00   0.190485E+03  -0.380970E+03
   0.101511E+03   0.470842E+01   0.949841E+01   0.366716E+01   0.506502E-03   0.367433E-03   0.265168E-03   0.116378E-02   0.190046E+03   0.000000E+00   0.000000E+00   0.190046E+03  -0.380092E+03
   0.101511E+03   0.273952E+01   0.879234E+01  -0.452601E+00   0.506502E-03   0.367433E-03   0.265168E-03   0.129639E-02   0.190040E+03   0.000000E+00   0.000000E+00   0.190040E+03  -0.380080E+03
   0.102183E+03   0.694278E+00   0.879234E+01  -0.452601E+00   0.506502E-03   0.367433E-03   0.265168E-03   0.129639E-02   0.189923E+03   0.000000E+00   0.000000E+00   0.189923E+03  -0.379846E+03
   0.101483E+03   0.115615E+01   0.879234E+01  -0.452601E+00   0.506502E-03   0.367433E-03   0.265168E-03   0.129639E-02   0.190172E+03   0.000000E+00   0.000000E+00   0.190172E+03  -0.380344E+03
   0.101483E+03   0.115615E+01   0.804194E+01   0.315313E+01   0.270654E-03   0.367433E-03   0.265168E-03   0.129639E-02   0.190991E+03   0.000000E+00   0.000000E+00   0.190991E+03  -0.381982E+03
   0.101182E+03   0.115615E+01   0.560171E+01   0.127706E+02   0.270654E-03   0.245567E-03   0.391124E-04   0.129639E-02   0.190374E+03   0.000000E+00   0.000000E+00   0.190374E+03  -0.380748E+03
   0.101182E+03   0.387720E+01  -0.111689E+02  -0.109353E+02   0.270654E-03   0.307687E-03   0.638616E-03   0.129639E-02   0.186563E+03   0.000000E+00   0.000000E+00   0.186563E+03  -0.373126E+03
   0.101182E+03   0.387720E+01  -0.111689E+02  -0.109353E+02   0.270654E-03   0.307687E-03   0.638616E-03   0.129639E-02   0.186563E+03   0.000000E+00   0.000000E+00   0.186563E+03  -0.373126E+03
   0.101182E+03   0.387720E+01  -0.650988E+01  -0.109353E+02   0.270654E-03   0.307687E-03   0.638616E-03   0.129639E-02   0.187595E+03   0.000000E+00   0.000000E+00   0.187595E+03  -0.375190E+03
   0.101830E+03   0.556688E+01  -0.650988E+01  -0.109353E+02   0.299551E-03   0.307687E-03   0.638616E-03   0.129639E-02   0.184972E+03   0.000000E+00   0.000000E+00   0.184972E+03  -0.369944E+03
   0.103123E+03  -0.249153E+00  -0.899031E+00  -0.189525E+02   0.299551E-03   0.307687E-03   0.638616E-03   0.129639E-02   0.186007E+03   0.000000E+00   0.000000E+00   0.186007E+03  -0.372014E+03
   0.103123E+03  -0.249153E+00  -0.278460E+01  -0.185425E+02   0.299551E-03   0.307687E-03   0.494489E-03   0.129639E-02   0.186247E+03   0.000000E+00   0.000000E+00   0.186247E+03  -0.372494E+03
   0.103123E+03  -0.249153E+00  -0.278460E+01  -0.185425E+02   0.299551E-03   0.307687E-03   0.494489E-03   0.129639E-02   0.186247E+03   0.000000E+00   0.000000E+00   0.186247E+03  -0.372494E+03
   0.103123E+03  -0.189057E+01  -0.278460E+01  -0.211744E+02   0.299551E-03   0.307687E-03   0.494489E-03   0.129639E-02   0.187009E+03   0.000000E+00   0.000000E+00   0.187009E+03  -0.374018E+03
   0.102289E+03  -0.198169E+00  -0.102073E+02  -0.204926E+02   0.727373E-03   0.307687E-03   0.494489E-03   0.129639E-02   0.186038E+03   0.000000E+00   0.000000E+00   0.186038E+03  -0.372076E+03
   0.102289E+03  -0.515800E+00  -0.102073E+02  -0.204926E+02   0.727373E-03   0.307687E-03   0.494489E-03   0.203160E-02   0.185075E+03   0.000000E+00   0.000000E+00   0.185075E+03  -0.370150E+03
   0.102289E+03  -0.979759E-01   0.470216E+01  -0.252723E+02   0.727373E-03   0.307687E-03   0.494489E-03   0.203160E-02   0.182091E+03   0.000000E+00   0.000000E+00   0.182091E+03  -0.364182E+03
   0.103181E+03  -0.979759E-01   0.470216E+01  -0.252723E+02   0.903472E-03   0.307687E-03   0.494489E-03   0.957692E-03   0.182410E+03   0.000000E+00   0.000000E+00   0.182410E+03  -0.364820E+03
   0.103181E+03  -0.979759E-01   0.710645E+01   0.180895E+01   0.903472E-03   0.307687E-03   0.470235E-03   0.957692E-03   0.184503E+03   0.000000E+00   0.000000E+00   0.184503E+03  -0.369006E+03
   0.103181E+03  -0.979759E-01   0.186307E+02   0.474327E+00   0.545349E-03   0.179120E-03   0.470235E-03   0.957692E-03   0.184623E+03   0.000000E+00   0.000000E+00   0.184623E+03  -0.369246E+03
   0.103181E+03  -0.979759E-01  -0.196371E+01   0.474327E+00   0.545349E-03   0.179120E-03   0.482041E-03   0.215122E-02   0.182772E+03   0.000000E+00   0.000000E+00   0.182772E+03  -0.365544E+03
   0.100877E+03   0.413697E+01   0.722070E+01   0.474327E+00   0.545349E-03   0.262342E-03   0.482851E-03   0.215122E-02   0.186521E+03   0.000000E+00   0.000000E+00   0.186521E+03  -0.373042E+03
   0.100877E+03   0.413697E+01  -0.225149E+01  -0.728625E+01   0.545349E-03   0.262342E-03   0.482851E-03   0.226369E-02   0.186502E+03   0.000000E+00   0.000000E+00   0.186502E+03  -0.373004E+03
   0.100495E+03   0.856162E+00  -0.225149E+01   0.795916E+01   0.373138E-03   0.235290E-03   0.482851E-03   0.226369E-02   0.187067E+03   0.000000E+00   0.000000E+00   0.187067E+03  -0.374134E+03
   0.100495E+03   0.856162E+00  -0.923173E+01   0.795916E+01   0.707940E-03   0.235290E-03   0.482851E-03   0.226369E-02   0.184624E+03   0.000000E+00   0.000000E+00   0.184624E+03  -0.369248E+03
   0.100495E+03   0.856162E+00   0.373228E+00  -0.835815E+00   0.707940E-03   0.208121E-03   0.306206E-03   0.226369E-02   0.188420E+03   0.000000E+00   0.000000E+00   0.188420E+03  -0.376840E+03
   0.100495E+03   0.856162E+00  -0.552432E+01  -0.112803E+02   0.707940E-03   0.208121E-03   0.103945E-03   0.230978E-02   0.187521E+03   0.000000E+00   0.000000E+00   0.187521E+03  -0.375042E+03
   0.100054E+03   0.856162E+00  -0.664511E+01   0.544058E+00   0.707940E-03   0.208121E-03   0.103945E-03   0.230978E-02   0.187902E+03   0.000000E+00   0.000000E+00   0.187902E+03  -0.375804E+03
   0.100054E+03   0.856162E+00  -0.380384E+01   0.241138E+01   0.241630E-03   0.208121E-03   0.103945E-03   0.230978E-02   0.189609E+03   0.000000E+00   0.000000E+00   0.189609E+03  -0.379218E+03
   0.100054E+03   0.438903E+00  -0.259422E+01   0.241138E+01   0.811438E-03   0.208121E-03   0.103945E-03   0.187659E-02   0.188989E+03   0.000000E+00   0.000000E+00   0.188989E+03  -0.377978E+03
   0.100054E+03   0.438903E+00  -0.259422E+01  -0.142514E+02   0.811438E-03   0.208121E-03   0.103945E-03   0.127212E-02   0.187306E+03   0.000000E+00   0.000000E+00   0.187306E+03  -0.374612E+03
   0.100054E+03  -0.303004E+01  -0.873793E+01  -0.142514E+02   0.963092E-03   0.208121E-03   0.103945E-03   0.109555E-02   0.186353E+03   0.000000E+00   0.000000E+00   0.186353E+03  -0.372706E+03
   0.100054E+03  -0.363419E+01  -0.697088E+01  -0.142514E+02   0.963092E-03   0.208121E-03   0.103945E-03   0.109555E-02   0.186434E+03   0.000000E+00   0.000000E+00   0.186434E+03  -0.372868E+03
   0.102249E+03  -0.363419E+01  -0.512545E+01  -0.197870E+02   0.963092E-03   0.208121E-03   0.103945E-03   0.109555E-02   0.187835E+03   0.000000E+00   0.000000E+00   0.187835E+03  -0.375670E+03
   0.101338E+03  -0.363419E+01  -0.512545E+01  -0.127366E+02   0.103578E-02   0.208121E-03   0.103945E-03   0.109555E-02   0.188722E+03   0.000000E+00   0.000000E+00   0.188722E+03  -0.377444E+03
   0.100473E+03  -0.363419E+01   0.600321E+01  -0.275815E+01   0.103578E-02   0.539613E-03   0.103945E-03   0.109555E-02   0.186927E+03   0.000000E+00   0.000000E+00   0.186927E+03  -0.373854E+03
   0.100473E+03  -0.365225E+01   0.600321E+01  -0.113073E+02   0.103578E-02   0.539613E-03   0.103945E-03   0.109555E-02   0.186613E+03   0.000000E+00   0.000000E+00   0.186613E+03  -0.373226E+03
   0.100473E+03  -0.763712E+00   0.600321E+01   0.406124E+01   0.164797E-03   0.539613E-03   0.103945E-03   0.103126E-02   0.190039E+03   0.000000E+00   0.000000E+00   0.190039E+03  -0.380078E+03
   0.101582E+03  -0.763712E+00   0.600321E+01  -0.127672E+01   0.164797E-03   0.539613E-03   0.103945E-03   0.103126E-02   0.191197E+03   0.000000E+00   0.000000E+00   0.191197E+03  -0.382394E+03
   0.101582E+03  -0.763712E+00   0.600321E+01  -0.127672E+01   0.164797E-03   0.539613E-03   0.103945E-03   0.103126E-02   0.191197E+03   0.000000E+00   0.000000E+00   0.191197E+03  -0.382394E+03
   0.101582E+03  -0.208920E+01   0.816971E+01  -0.124268E+02   0.164797E-03   0.539613E-03   0.103945E-03   0.103126E-02   0.189601E+03   0.000000E+00   0.000000E+00   0.189601E+03  -0.379202E+03
   0.101582E+03  -0.208920E+01   0.816971E+01   0.563482E+01   0.164797E-03   0.374552E-03   0.103945E-03   0.103126E-02   0.189127E+03   0.000000E+00   0.000000E+00   0.189127E+03  -0.378254E+03
   0.101582E+03   0.344333E+01   0.485144E+01   0.537583E+00   0.164797E-03   0.374552E-03   0.103945E-03   0.103126E-02   0.191886E+03   0.000000E+00   0.000000E+00   0.191886E+03  -0.383772E+03
   0.101985E+03  -0.280295E+01  -0.781067E+00  -0.169602E+01   0.164797E-03   0.374552E-03   0.419912E-04   0.103126E-02   0.189177E+03   0.000000E+00   0.000000E+00   0.189177E+03  -0.378354E+03
   0.100956E+03  -0.280295E+01  -0.781067E+00  -0.172851E+02   0.164797E-03   0.401093E-04   0.419912E-04   0.116064E-02   0.191030E+03   0.000000E+00   0.000000E+00   0.191030E+03  -0.382060E+03
   0.100956E+03  -0.929212E+00  -0.180536E+01  -0.965948E+01   0.164797E-03   0.783959E-03   0.419912E-04   0.116064E-02   0.190290E+03   0.000000E+00   0.000000E+00   0.190290E+03  -0.380580E+03
   0.100956E+03  -0.929212E+00  -0.180536E+01  -0.965948E+01   0.164797E-03   0.783959E-03   0.419912E-04   0.116064E-02   0.190290E+03   0.000000E+00   0.000000E+00   0.190290E+03  -0.380580E+03
   0.100956E+03  -0.929212E+00  -0.180536E+01  -0.941840E+01   0.164797E-03   0.725925E-03   0.419912E-04   0.116064E-02   0.190643E+03   0.000000E+00   0.000000E+00   0.190643E+03  -0.381286E+03
   0.100956E+03  -0.929212E+00  -0.180536E+01  -0.502430E+01   0.164797E-03   0.725925E-03   0.419912E-04   0.116064E-02   0.190800E+03   0.000000E+00   0.000000E+00   0.190800E+03  -0.381600E+03
   0.100956E+03  -0.487314E+00  -0.180536E+01  -0.502430E+01   0.164797E-03   0.464672E-03   0.419912E-04   0.116064E-02   0.192317E+03   0.000000E+00   0.000000E+00   0.192317E+03  -0.384634E+03
   0.100956E+03  -0.907681E+00  -0.180536E+01  -0.329929E+01   0.195448E-03   0.464672E-03   0.419912E-04   0.116064E-02   0.192168E+03   0.000000E+00   0.000000E+00   0.192168E+03  -0.384336E+03
   0.100956E+03  -0.584836E+00  -0.124886E+01   0.275056E+01   0.859257E-03   0.464672E-03   0.419912E-04   0.116064E-02   0.189804E+03   0.000000E+00   0.000000E+00   0.189804E+03  -0.379608E+03
   0.100956E+03  -0.390096E+00   0.303520E+00  -0.258200E+01   0.859257E-03   0.464672E-03   0.419912E-04   0.116064E-02   0.190480E+03   0.000000E+00   0.000000E+00   0.190480E+03  -0.380960E+03
   0.100956E+03  -0.190457E+01  -0.296255E+01  -0.386328E+01   0.101711E-02   0.464672E-03   0.419912E-04   0.116064E-02   0.189159E+03   0.000000E+00   0.000000E+00   0.189159E+03  -0.378318E+03
   0.100956E+03  -0.190457E+01  -0.416244E+01  -0.802356E+01   0.101711E-02   0.464672E-03   0.425418E-04   0.116064E-02   0.189103E+03   0.000000E+00   0.000000E+00   0.189103E+03  -0.378206E+03
   0.100956E+03  -0.189512E+01  -0.552560E+01  -0.802356E+01   0.282692E-03   0.464672E-03   0.563334E-04   0.116064E-02   0.191179E+03   0.000000E+00   0.000000E+00   0.191179E+03  -0.382358E+03
   0.100956E+03  -0.249610E+01   0.141186E+01  -0.802356E+01   0.282692E-03   0.464672E-03   0.563334E-04   0.116064E-02   0.191700E+03   0.000000E+00   0.000000E+00   0.191700E+03  -0.383400E+03
   0.101694E+03  -0.138083E+01  -0.347175E+01  -0.945001E+01   0.282692E-03   0.464672E-03   0.563334E-04   0.116064E-02   0.190523E+03   0.000000E+00   0.000000E+00   0.190523E+03  -0.381046E+03
   0.101694E+03  -0.138083E+01  -0.336867E+01  -0.148856E+02   0.364704E-03   0.464672E-03   0.563334E-04   0.116064E-02   0.190287E+03   0.000000E+00   0.000000E+00   0.190287E+03  -0.380574E+03
