a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.101279E+03   0.234397E+01   0.660806E-04   0.307514E-04   0.106064E-03   0.125785E-02   0.193687E+03   0.000000E+00   0.000000E+00   0.193687E+03  -0.387374E+03
   0.101279E+03   0.285966E+01   0.660806E-04   0.307514E-04   0.106064E-03   0.125785E-02   0.193503E+03   0.000000E+00   0.000000E+00   0.193503E+03  -0.387006E+03
   0.101279E+03   0.285966E+01   0.660806E-04   0.969402E-04   0.106064E-03   0.125785E-02   0.193409E+03   0.000000E+00   0.000000E+00   0.193409E+03  -0.386818E+03
   0.101279E+03   0.285966E+01   0.660806E-04   0.969402E-04   0.106064E-03   0.125785E-02   0.193409E+03   0.000000E+00   0.000000E+00   0.193409E+03  -0.386818E+03
   0.100574E+03   0.285966E+01   0.660806E-04   0.969402E-04   0.106064E-03   0.125785E-02   0.193534E+03   0.000000E+00   0.000000E+00   0.193534E+03  -0.387068E+03
   0.100574E+03   0.285966E+01   0.660806E-04   0.969402E-04   0.106064E-03   0.125785E-02   0.193534E+03   0.000000E+00   0.000000E+00   0.193534E+03  -0.387068E+03
   0.100574E+03   0.267613E+01   0.660806E-04   0.969402E-04   0.106064E-03   0.144961E-02   0.193260E+03   0.000000E+00   0.000000E+00   0.193260E+03  -0.386520E+03
   0.100574E+03   0.267613E+01   0.660806E-04   0.969402E-04   0.414438E-03   0.144961E-02   0.191956E+03   0.000000E+00   0.000000E+00   0.191956E+03  -0.383912E+03
   0.100574E+03   0.267613E+01   0.660806E-04   0.969402E-04   0.414438E-03   0.116624E-02   0.192402E+03   0.000000E+00   0.000000E+00   0.192402E+03  -0.384804E+03
   0.100574E+03   0.267613E+01   0.660806E-04   0.969402E-04   0.414438E-03   0.116624E-02   0.192402E+03   0.000000E+00   0.000000E+00   0.192402E+03  -0.384804E+03
   0.100574E+03   0.267613E+01   0.660806E-04   0.969402E-04   0.414438E-03   0.116624E-02   0.192402E+03   0.000000E+00   0.000000E+00   0.192402E+03  -0.384804E+03
   0.100574E+03   0.267613E+01   0.660806E-04   0.969402E-04   0.414438E-03   0.116624E-02   0.192402E+03   0.000000E+00   0.000000E+00   0.192402E+03  -0.384804E+03
   0.100574E+03   0.452222E+01   0.660806E-04   0.969402E-04   0.414438E-03   0.988184E-03   0.191752E+03   0.000000E+00   0.000000E+00   0.191752E+03  -0.383504E+03
   0.100574E+03   0.452222E+01   0.660806E-04   0.969402E-04   0.414438E-03   0.988184E-03   0.191752E+03   0.000000E+00   0.000000E+00   0.191752E+03  -0.383504E+03
   0.100574E+03   0.148529E+00   0.660806E-04   0.969402E-04   0.414438E-03   0.988184E-03   0.191816E+03   0.000000E+00   0.000000E+00   0.191816E+03  -0.383632E+03
   0.100574E+03   0.661271E+00   0.660806E-04   0.969402E-04   0.414438E-03   0.988184E-03   0.192074E+03   0.000000E+00   0.000000E+00   0.192074E+03  -0.384148E+03
   0.100574E+03   0.661271E+00   0.660806E-04   0.969402E-04   0.414438E-03   0.988184E-03   0.192074E+03   0.000000E+00   0.000000E+00   0.192074E+03  -0.384148E+03
   0.100669E+03   0.661271E+00   0.660806E-04   0.969402E-04   0.414438E-03   0.988184E-03   0.192163E+03   0.000000E+00   0.000000E+00   0.192163E+03  -0.384326E+03
   0.100669E+03   0.119288E+01   0.660806E-04   0.969402E-04   0.414438E-03   0.988184E-03   0.192350E+03   0.000000E+00   0.000000E+00   0.192350E+03  -0.384700E+03
   0.100449E+03   0.119288E+01   0.660806E-04   0.969402E-04   0.414438E-03   0.988184E-03   0.192112E+03   0.000000E+00   0.000000E+00   0.192112E+03  -0.384224E+03
   0.100449E+03   0.252406E+01   0.660806E-04   0.969402E-04   0.414438E-03   0.988184E-03   0.192278E+03   0.000000E+00   0.000000E+00   0.192278E+03  -0.384556E+03
   0.100449E+03   0.252406E+01   0.660806E-04   0.969402E-04   0.499333E-03   0.988184E-03   0.191731E+03   0.000000E+00   0.000000E+00   0.191731E+03  -0.383462E+03
   0.100449E+03   0.252406E+01   0.660806E-04   0.969402E-04   0.499333E-03   0.988184E-03   0.191731E+03   0.000000E+00   0.000000E+00   0.191731E+03  -0.383462E+03
   0.100449E+03   0.252406E+01   0.660806E-04   0.969402E-04   0.499333E-03   0.988184E-03   0.191731E+03   0.000000E+00   0.000000E+00   0.191731E+03  -0.383462E+03
   0.100449E+03   0.252406E+01   0.660806E-04   0.969402E-04   0.499333E-03   0.988184E-03   0.191731E+03   0.000000E+00   0.000000E+00   0.191731E+03  -0.383462E+03
   0.100449E+03   0.252406E+01   0.660806E-04   0.306988E-03   0.213382E-03   0.988184E-03   0.192747E+03   0.000000E+00   0.000000E+00   0.192747E+03  -0.385494E+03
   0.100449E+03   0.252406E+01   0.660806E-04   0.306988E-03   0.213382E-03   0.988184E-03   0.192747E+03   0.000000E+00   0.000000E+00   0.192747E+03  -0.385494E+03
   0.100449E+03   0.252406E+01   0.660806E-04   0.306988E-03   0.213382E-03   0.253596E-02   0.189479E+03   0.000000E+00   0.000000E+00   0.189479E+03  -0.378958E+03
   0.100449E+03   0.141749E+01   0.660806E-04   0.306988E-03   0.213382E-03   0.253596E-02   0.189581E+03   0.000000E+00   0.000000E+00   0.189581E+03  -0.379162E+03
   0.100449E+03   0.141749E+01   0.660806E-04   0.306988E-03   0.213382E-03   0.253596E-02   0.189581E+03   0.000000E+00   0.000000E+00   0.189581E+03  -0.379162E+03
   0.100449E+03   0.141749E+01   0.660806E-04   0.306988E-03   0.213382E-03   0.253596E-02   0.189581E+03   0.000000E+00   0.000000E+00   0.189581E+03  -0.379162E+03
   0.100449E+03   0.141749E+01   0.660806E-04   0.306988E-03   0.213382E-03   0.253596E-02   0.189581E+03   0.000000E+00   0.000000E+00   0.189581E+03  -0.379162E+03
   0.100449E+03   0.817676E+00   0.660806E-04   0.306988E-03   0.213382E-03   0.253596E-02   0.189498E+03   0.000000E+00   0.000000E+00   0.189498E+03  -0.378996E+03
   0.100449E+03   0.817676E+00   0.660806E-04   0.306988E-03   0.213382E-03   0.253596E-02   0.189498E+03   0.000000E+00   0.000000E+00   0.189498E+03  -0.378996E+03
   0.100449E+03  -0.432490E+00   0.660806E-04   0.306988E-03   0.213382E-03   0.253596E-02   0.189016E+03   0.000000E+00   0.000000E+00   0.189016E+03  -0.378032E+03
   0.100449E+03   0.261176E+01   0.509651E-03   0.306988E-03   0.213382E-03   0.253596E-02   0.188513E+03   0.000000E+00   0.000000E+00   0.188513E+03  -0.377026E+03
   0.100449E+03   0.261176E+01   0.509651E-03   0.306988E-03   0.213382E-03   0.253596E-02   0.188513E+03   0.000000E+00   0.000000E+00   0.188513E+03  -0.377026E+03
   0.100449E+03   0.126005E+01   0.509651E-03   0.306988E-03   0.213382E-03   0.475762E-03   0.188111E+03   0.000000E+00   0.000000E+00   0.188111E+03  -0.376222E+03
   0.100449E+03   0.126005E+01   0.509651E-03   0.306988E-03   0.213382E-03   0.131421E-02   0.191709E+03   0.000000E+00   0.000000E+00   0.191709E+03  -0.383418E+03
   0.100449E+03   0.126005E+01   0.509651E-03   0.140236E-03   0.213382E-03   0.131421E-02   0.192150E+03   0.000000E+00   0.000000E+00   0.192150E+03  -0.384300E+03
   0.100449E+03   0.126005E+01   0.509651E-03   0.140236E-03   0.213382E-03   0.131421E-02   0.192150E+03   0.000000E+00   0.000000E+00   0.192150E+03  -0.384300E+03
   0.100449E+03   0.126005E+01   0.509651E-03   0.140236E-03   0.213382E-03   0.131421E-02   0.192150E+03   0.000000E+00   0.000000E+00   0.192150E+03  -0.384300E+03
   0.100136E+03   0.126005E+01   0.509651E-03   0.140236E-03   0.213382E-03   0.131421E-02   0.191496E+03   0.000000E+00   0.000000E+00   0.191496E+03  -0.382992E+03
   0.100545E+03  -0.466686E-01   0.509651E-03   0.140236E-03   0.213382E-03   0.131421E-02   0.191908E+03   0.000000E+00   0.000000E+00   0.191908E+03  -0.383816E+03
   0.100545E+03   0.113857E+01   0.737843E-03   0.140236E-03   0.213382E-03   0.131421E-02   0.191460E+03   0.000000E+00   0.000000E+00   0.191460E+03  -0.382920E+03
   0.101895E+03   0.113857E+01   0.737843E-03   0.140236E-03   0.213382E-03   0.131421E-02   0.190353E+03   0.000000E+00   0.000000E+00   0.190353E+03  -0.380706E+03
   0.101895E+03   0.113857E+01   0.737843E-03   0.140236E-03   0.213382E-03   0.131421E-02   0.190353E+03   0.000000E+00   0.000000E+00   0.190353E+03  -0.380706E+03
   0.101895E+03   0.347393E+01   0.737843E-03   0.140236E-03   0.107582E-03   0.131421E-02   0.189748E+03   0.000000E+00   0.000000E+00   0.189748E+03  -0.379496E+03
   0.101895E+03  -0.223745E+00   0.692191E-03   0.140236E-03   0.107582E-03   0.147109E-02   0.190392E+03   0.000000E+00   0.000000E+00   0.190392E+03  -0.380784E+03
   0.101895E+03  -0.223745E+00   0.153415E-02   0.140236E-03   0.107582E-03   0.147109E-02   0.187300E+03   0.000000E+00   0.000000E+00   0.187300E+03  -0.374600E+03
   0.101895E+03  -0.223745E+00   0.153415E-02   0.140236E-03   0.107582E-03   0.147109E-02   0.187300E+03   0.000000E+00   0.000000E+00   0.187300E+03  -0.374600E+03
   0.101895E+03   0.305428E+01   0.153415E-02   0.140236E-03   0.107582E-03   0.147109E-02   0.186792E+03   0.000000E+00   0.000000E+00   0.186792E+03  -0.373584E+03
   0.100222E+03   0.305428E+01   0.154319E-02   0.140236E-03   0.107582E-03   0.147109E-02   0.187380E+03   0.000000E+00   0.000000E+00   0.187380E+03  -0.374760E+03
   0.100222E+03   0.345198E+01   0.294269E-03   0.140236E-03   0.341176E-03   0.147109E-02   0.191081E+03   0.000000E+00   0.000000E+00   0.191081E+03  -0.382162E+03
   0.100222E+03   0.345198E+01   0.294269E-03   0.140236E-03   0.341176E-03   0.189265E-02   0.189992E+03   0.000000E+00   0.000000E+00   0.189992E+03  -0.379984E+03
   0.100222E+03   0.345198E+01   0.294269E-03   0.140236E-03   0.341176E-03   0.189265E-02   0.189992E+03   0.000000E+00   0.000000E+00   0.189992E+03  -0.379984E+03
   0.100222E+03   0.345198E+01   0.226370E-03   0.140236E-03   0.341176E-03   0.164940E-02   0.190775E+03   0.000000E+00   0.000000E+00   0.190775E+03  -0.381550E+03
   0.100222E+03   0.345198E+01   0.226370E-03   0.140236E-03   0.341176E-03   0.164940E-02   0.190775E+03   0.000000E+00   0.000000E+00   0.190775E+03  -0.381550E+03
   0.100222E+03   0.345198E+01   0.226370E-03   0.719030E-03   0.341176E-03   0.164940E-02   0.188344E+03   0.000000E+00   0.000000E+00   0.188344E+03  -0.376688E+03
   0.100222E+03  -0.721049E+00   0.226370E-03   0.719030E-03   0.341176E-03   0.164940E-02   0.188273E+03   0.000000E+00   0.000000E+00   0.188273E+03  -0.376546E+03
   0.100222E+03  -0.136290E+00   0.931807E-03   0.719030E-03   0.341176E-03   0.158600E-02   0.186560E+03   0.000000E+00   0.000000E+00   0.186560E+03  -0.373120E+03
   0.998931E+02  -0.282136E+00   0.464567E-03   0.542552E-03   0.341176E-03   0.158600E-02   0.188244E+03   0.000000E+00   0.000000E+00   0.188244E+03  -0.376488E+03
   0.998931E+02   0.266721E+01   0.464567E-03   0.542552E-03   0.341176E-03   0.189659E-02   0.187680E+03   0.000000E+00   0.000000E+00   0.187680E+03  -0.375360E+03
   0.998931E+02   0.266721E+01   0.687506E-03   0.542552E-03   0.341176E-03   0.189659E-02   0.186930E+03   0.000000E+00   0.000000E+00   0.186930E+03  -0.373860E+03
   0.997027E+02   0.266721E+01   0.687506E-03   0.542552E-03   0.341176E-03   0.189659E-02   0.186495E+03   0.000000E+00   0.000000E+00   0.186495E+03  -0.372990E+03
   0.997027E+02   0.266721E+01   0.687506E-03   0.542552E-03   0.207186E-03   0.118719E-02   0.188933E+03   0.000000E+00   0.000000E+00   0.188933E+03  -0.377866E+03
   0.101117E+03   0.260845E+01   0.687506E-03   0.167223E-03   0.207186E-03   0.155891E-02   0.191200E+03   0.000000E+00   0.000000E+00   0.191200E+03  -0.382400E+03
   0.101205E+03   0.260845E+01   0.687506E-03   0.167223E-03   0.207186E-03   0.155891E-02   0.191147E+03   0.000000E+00   0.000000E+00   0.191147E+03  -0.382294E+03
   0.101205E+03   0.325492E+01   0.687506E-03   0.167223E-03   0.281319E-03   0.155891E-02   0.190667E+03   0.000000E+00   0.000000E+00   0.190667E+03  -0.381334E+03
   0.101476E+03   0.325492E+01   0.687506E-03   0.167223E-03   0.281319E-03   0.155891E-02   0.190389E+03   0.000000E+00   0.000000E+00   0.190389E+03  -0.380778E+03
   0.101476E+03   0.325492E+01   0.514845E-03   0.167223E-03   0.281319E-03   0.106019E-02   0.191328E+03   0.000000E+00   0.000000E+00   0.191328E+03  -0.382656E+03
   0.101476E+03  -0.145824E+01   0.514845E-03   0.167223E-03   0.281319E-03   0.107111E-02   0.190657E+03   0.000000E+00   0.000000E+00   0.190657E+03  -0.381314E+03
   0.101476E+03  -0.149054E+01   0.514845E-03   0.167223E-03   0.281319E-03   0.198731E-02   0.189377E+03   0.000000E+00   0.000000E+00   0.189377E+03  -0.378754E+03
   0.101476E+03  -0.149054E+01   0.514845E-03   0.620050E-03   0.281319E-03   0.198731E-02   0.187449E+03   0.000000E+00   0.000000E+00   0.187449E+03  -0.374898E+03
   0.101476E+03   0.410176E+00   0.215753E-03   0.620050E-03   0.281319E-03   0.198731E-02   0.188613E+03   0.000000E+00   0.000000E+00   0.188613E+03  -0.377226E+03
   0.101476E+03   0.156112E+01   0.215753E-03   0.620050E-03   0.281319E-03   0.198731E-02   0.188604E+03   0.000000E+00   0.000000E+00   0.188604E+03  -0.377208E+03
   0.101476E+03   0.156112E+01   0.215753E-03   0.620050E-03   0.281319E-03   0.154997E-02   0.189550E+03   0.000000E+00   0.000000E+00   0.189550E+03  -0.379100E+03
   0.101803E+03   0.280443E+01   0.215753E-03   0.620050E-03   0.281319E-03   0.154997E-02   0.188549E+03   0.000000E+00   0.000000E+00   0.188549E+03  -0.377098E+03
   0.101803E+03   0.280443E+01   0.215753E-03   0.620050E-03   0.281319E-03   0.154997E-02   0.188549E+03   0.000000E+00   0.000000E+00   0.188549E+03  -0.377098E+03
   0.101803E+03   0.280443E+01   0.215753E-03   0.620050E-03   0.281319E-03   0.154997E-02   0.188549E+03   0.000000E+00   0.000000E+00   0.188549E+03  -0.377098E+03
   0.101803E+03   0.280443E+01   0.215753E-03   0.620050E-03   0.281319E-03   0.154997E-02   0.188549E+03   0.000000E+00   0.000000E+00   0.188549E+03  -0.377098E+03
   0.101803E+03   0.236351E+01   0.215753E-03   0.509952E-03   0.281319E-03   0.154997E-02   0.189445E+03   0.000000E+00   0.000000E+00   0.189445E+03  -0.378890E+03
   0.101803E+03   0.139883E+01   0.448663E-03   0.509952E-03   0.281319E-03   0.154997E-02   0.189090E+03   0.000000E+00   0.000000E+00   0.189090E+03  -0.378180E+03
   0.101803E+03   0.139883E+01   0.448663E-03   0.509952E-03   0.281319E-03   0.154997E-02   0.189090E+03   0.000000E+00   0.000000E+00   0.189090E+03  -0.378180E+03
   0.101803E+03   0.139883E+01   0.448663E-03   0.509952E-03   0.183787E-03   0.154997E-02   0.189376E+03   0.000000E+00   0.000000E+00   0.189376E+03  -0.378752E+03
   0.100502E+03   0.134115E+01   0.448663E-03   0.509952E-03   0.183787E-03   0.154997E-02   0.190669E+03   0.000000E+00   0.000000E+00   0.190669E+03  -0.381338E+03
   0.100502E+03   0.111896E+01   0.448663E-03   0.509952E-03   0.183787E-03   0.154997E-02   0.190678E+03   0.000000E+00   0.000000E+00   0.190678E+03  -0.381356E+03
   0.100502E+03   0.111896E+01   0.448663E-03   0.509952E-03   0.183787E-03   0.154997E-02   0.190678E+03   0.000000E+00   0.000000E+00   0.190678E+03  -0.381356E+03
   0.100502E+03   0.111896E+01   0.448663E-03   0.456006E-03   0.183787E-03   0.990655E-03   0.191674E+03   0.000000E+00   0.000000E+00   0.191674E+03  -0.383348E+03
   0.100502E+03   0.111896E+01   0.448663E-03   0.456006E-03   0.183787E-03   0.990655E-03   0.191674E+03   0.000000E+00   0.000000E+00   0.191674E+03  -0.383348E+03
   0.100148E+03   0.111896E+01   0.448663E-03   0.456006E-03   0.183787E-03   0.990655E-03   0.191389E+03   0.000000E+00   0.000000E+00   0.191389E+03  -0.382778E+03
   0.100148E+03   0.185484E+01   0.448663E-03   0.456006E-03   0.183787E-03   0.990655E-03   0.191343E+03   0.000000E+00   0.000000E+00   0.191343E+03  -0.382686E+03
   0.100148E+03   0.185484E+01   0.448663E-03   0.456006E-03   0.183787E-03   0.990655E-03   0.191343E+03   0.000000E+00   0.000000E+00   0.191343E+03  -0.382686E+03
   0.100148E+03   0.185484E+01   0.433795E-03   0.456006E-03   0.183787E-03   0.990655E-03   0.191387E+03   0.000000E+00   0.000000E+00   0.191387E+03  -0.382774E+03
   0.100148E+03  -0.127138E+01   0.433795E-03   0.465166E-03   0.183787E-03   0.990655E-03   0.190600E+03   0.000000E+00   0.000000E+00   0.190600E+03  -0.381200E+03
   0.100148E+03  -0.127138E+01   0.433795E-03   0.484120E-03   0.183787E-03   0.990655E-03   0.190551E+03   0.000000E+00   0.000000E+00   0.190551E+03  -0.381102E+03
   0.100281E+03   0.613033E+00   0.565092E-03   0.484120E-03   0.183787E-03   0.990655E-03   0.191022E+03   0.000000E+00   0.000000E+00   0.191022E+03  -0.382044E+03
   0.100281E+03   0.613033E+00   0.565092E-03   0.484120E-03   0.183787E-03   0.118206E-02   0.190920E+03   0.000000E+00   0.000000E+00   0.190920E+03  -0.381840E+03
   0.101740E+03   0.613033E+00   0.565092E-03   0.484120E-03   0.183787E-03   0.118206E-02   0.189718E+03   0.000000E+00   0.000000E+00   0.189718E+03  -0.379436E+03
   0.101740E+03   0.613033E+00   0.411622E-03   0.484120E-03   0.183787E-03   0.117861E-02   0.190167E+03   0.000000E+00   0.000000E+00   0.190167E+03  -0.380334E+03
   0.101740E+03   0.613033E+00   0.411622E-03   0.484120E-03   0.183787E-03   0.117861E-02   0.190167E+03   0.000000E+00   0.000000E+00   0.190167E+03  -0.380334E+03
   0.101740E+03   0.613033E+00   0.540432E-03   0.160923E-03   0.451538E-03   0.117861E-02   0.190211E+03   0.000000E+00   0.000000E+00   0.190211E+03  -0.380422E+03
   0.101740E+03   0.106356E+01   0.144035E-03   0.160923E-03   0.451538E-03   0.117861E-02   0.191198E+03   0.000000E+00   0.000000E+00   0.191198E+03  -0.382396E+03
   0.101740E+03   0.106356E+01   0.144035E-03   0.160923E-03   0.451538E-03   0.117861E-02   0.191198E+03   0.000000E+00   0.000000E+00   0.191198E+03  -0.382396E+03
   0.101740E+03   0.106356E+01   0.144035E-03   0.387211E-03   0.451538E-03   0.117861E-02   0.190102E+03   0.000000E+00   0.000000E+00   0.190102E+03  -0.380204E+03
   0.101740E+03   0.171553E+01   0.144035E-03   0.387211E-03   0.451538E-03   0.117861E-02   0.190145E+03   0.000000E+00   0.000000E+00   0.190145E+03  -0.380290E+03
   0.101134E+03   0.171553E+01   0.144035E-03   0.387211E-03   0.603024E-03   0.117861E-02   0.190057E+03   0.000000E+00   0.000000E+00   0.190057E+03  -0.380114E+03
   0.101975E+03   0.171553E+01   0.144035E-03   0.387211E-03   0.124092E-03   0.117861E-02   0.190518E+03   0.000000E+00   0.000000E+00   0.190518E+03  -0.381036E+03
   0.101975E+03   0.171553E+01   0.144035E-03   0.387211E-03   0.124092E-03   0.117861E-02   0.190518E+03   0.000000E+00   0.000000E+00   0.190518E+03  -0.381036E+03
   0.101975E+03   0.531506E+00   0.144035E-03   0.387211E-03   0.124092E-03   0.115525E-02   0.190593E+03   0.000000E+00   0.000000E+00   0.190593E+03  -0.381186E+03
   0.101975E+03   0.531506E+00   0.144035E-03   0.387211E-03   0.124092E-03   0.109189E-02   0.190508E+03   0.000000E+00   0.000000E+00   0.190508E+03  -0.381016E+03
   0.101975E+03   0.531506E+00   0.144035E-03   0.387211E-03   0.124092E-03   0.109189E-02   0.190508E+03   0.000000E+00   0.000000E+00   0.190508E+03  -0.381016E+03
   0.101975E+03   0.531506E+00   0.144035E-03   0.259031E-03   0.124092E-03   0.109189E-02   0.191181E+03   0.000000E+00   0.000000E+00   0.191181E+03  -0.382362E+03
   0.101975E+03   0.440540E+00   0.144035E-03   0.314289E-03   0.124092E-03   0.109189E-02   0.190901E+03   0.000000E+00   0.000000E+00   0.190901E+03  -0.381802E+03
   0.101975E+03   0.440540E+00   0.144035E-03   0.314289E-03   0.155714E-03   0.109189E-02   0.190850E+03   0.000000E+00   0.000000E+00   0.190850E+03  -0.381700E+03
   0.994833E+02   0.440540E+00   0.144035E-03   0.314289E-03   0.148556E-03   0.109189E-02   0.190321E+03   0.000000E+00   0.000000E+00   0.190321E+03  -0.380642E+03
   0.994833E+02   0.440540E+00   0.144035E-03   0.314289E-03   0.148556E-03   0.109189E-02   0.190321E+03   0.000000E+00   0.000000E+00   0.190321E+03  -0.380642E+03
   0.101929E+03   0.440540E+00   0.144035E-03   0.314289E-03   0.148556E-03   0.109189E-02   0.191029E+03   0.000000E+00   0.000000E+00   0.191029E+03  -0.382058E+03
   0.998399E+02   0.512236E+01   0.675823E-03   0.314289E-03   0.148556E-03   0.109189E-02   0.188552E+03   0.000000E+00   0.000000E+00   0.188552E+03  -0.377104E+03
   0.998399E+02   0.730750E+00   0.675823E-03   0.314289E-03   0.148556E-03   0.109189E-02   0.190484E+03   0.000000E+00   0.000000E+00   0.190484E+03  -0.380968E+03
   0.100478E+03  -0.306966E+01   0.675823E-03   0.314289E-03   0.148556E-03   0.109189E-02   0.189256E+03   0.000000E+00   0.000000E+00   0.189256E+03  -0.378512E+03
   0.100478E+03  -0.306966E+01   0.412251E-03   0.314289E-03   0.148556E-03   0.109189E-02   0.189887E+03   0.000000E+00   0.000000E+00   0.189887E+03  -0.379774E+03
   0.100478E+03   0.544576E+00   0.412251E-03   0.314289E-03   0.148556E-03   0.109189E-02   0.192452E+03   0.000000E+00   0.000000E+00   0.192452E+03  -0.384904E+03
   0.100478E+03   0.544576E+00   0.412251E-03   0.191024E-03   0.148556E-03   0.751964E-03   0.192083E+03   0.000000E+00   0.000000E+00   0.192083E+03  -0.384166E+03
   0.100478E+03   0.544576E+00   0.412251E-03   0.191024E-03   0.148556E-03   0.105094E-02   0.192793E+03   0.000000E+00   0.000000E+00   0.192793E+03  -0.385586E+03
   0.100478E+03   0.100434E+01   0.412251E-03   0.191024E-03   0.148556E-03   0.105094E-02   0.192890E+03   0.000000E+00   0.000000E+00   0.192890E+03  -0.385780E+03
   0.101644E+03  -0.111597E+00   0.275373E-03   0.191024E-03   0.148556E-03   0.105094E-02   0.192062E+03   0.000000E+00   0.000000E+00   0.192062E+03  -0.384124E+03
   0.101644E+03   0.218923E+00   0.360094E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.191942E+03   0.000000E+00   0.000000E+00   0.191942E+03  -0.383884E+03
   0.995959E+02   0.232291E+00   0.360094E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.190346E+03   0.000000E+00   0.000000E+00   0.190346E+03  -0.380692E+03
   0.995959E+02   0.232291E+00   0.360094E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.190346E+03   0.000000E+00   0.000000E+00   0.190346E+03  -0.380692E+03
   0.995959E+02   0.232291E+00   0.392252E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.190281E+03   0.000000E+00   0.000000E+00   0.190281E+03  -0.380562E+03
   0.995959E+02   0.232291E+00   0.484005E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.190070E+03   0.000000E+00   0.000000E+00   0.190070E+03  -0.380140E+03
   0.997720E+02   0.232291E+00   0.484005E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.190751E+03   0.000000E+00   0.000000E+00   0.190751E+03  -0.381502E+03
   0.101804E+03   0.232291E+00   0.285837E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.191643E+03   0.000000E+00   0.000000E+00   0.191643E+03  -0.383286E+03
   0.100815E+03  -0.156621E+01   0.285837E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.192064E+03   0.000000E+00   0.000000E+00   0.192064E+03  -0.384128E+03
   0.100815E+03  -0.156621E+01   0.285837E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.192064E+03   0.000000E+00   0.000000E+00   0.192064E+03  -0.384128E+03
   0.100815E+03  -0.798429E-01   0.285837E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.193034E+03   0.000000E+00   0.000000E+00   0.193034E+03  -0.386068E+03
   0.100815E+03  -0.798429E-01   0.285837E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.193034E+03   0.000000E+00   0.000000E+00   0.193034E+03  -0.386068E+03
   0.100815E+03  -0.798429E-01   0.285837E-03   0.191024E-03   0.162875E-03   0.105094E-02   0.193034E+03   0.000000E+00   0.000000E+00   0.193034E+03  -0.386068E+03
   0.100815E+03  -0.136683E+00   0.285837E-03   0.126013E-03   0.162875E-03   0.198624E-02   0.191465E+03   0.000000E+00   0.000000E+00   0.191465E+03  -0.382930E+03
