<CdSiteHydro>;<CdStationHydro>;<CdCapteur>;<GrdSerieObsHydro>;<DtObsHydro>;<StObsHydro>;<ResObsHydro>;<QualifObsHydro>;<MethObsHydro>;<ContObsHydro>;<FLG>
V2942010;V294201001;;Q;"2018-12-06 09:00:00";16;157147;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-06 13:36:00";16;159221;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-06 14:29:00";16;161294;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-06 14:57:00";16;163368;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-06 15:34:00";16;173735;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-06 16:18:00";16;192397;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-06 17:03:00";16;217279;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-06 17:33:00";16;227647;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-06 18:34:00";16;244235;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-06 19:36:00";16;252529;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-06 20:45:00";16;258750;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 00:06:00";16;264971;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 02:49:00";16;267044;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 05:08:00";16;262897;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 05:49:00";16;254603;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 07:44:00";16;221426;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 08:29:00";16;211059;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 09:24:00";16;204838;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 10:23:00";16;200691;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 12:42:00";16;196544;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 15:38:00";16;204838;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-07 17:39:00";16;206912;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-08 00:06:00";16;200691;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-08 03:45:00";16;192397;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-08 05:29:00";16;177882;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-08 06:24:00";16;173735;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-08 10:11:00";16;171662;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-08 13:48:00";16;173735;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-08 14:49:00";16;177882;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-08 19:36:00";16;179956;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-09 02:12:00";16;177882;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-09 09:18:00";16;182029;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-09 12:26:00";16;188250;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-09 13:56:00";16;213132;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-09 14:17:00";16;217279;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-09 15:47:00";16;227647;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-09 17:17:00";16;231794;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-10 00:54:00";16;240088;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-10 06:59:00";16;256676;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-10 12:09:00";16;275338;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-10 13:48:00";16;283632;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-10 16:06:00";16;289853;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-10 21:57:00";16;291926;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-11 09:21:00";16;287779;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-11 12:00:00";16;283632;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-11 14:39:00";16;271191;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-11 15:14:00";16;267044;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-11 17:12:00";16;246309;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-11 18:06:00";16;242162;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-11 20:00:00";16;238015;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-12 01:27:00";16;231794;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-12 03:12:00";16;227647;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-12 03:38:00";16;223500;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-12 05:48:00";16;182029;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-12 07:06:00";16;167515;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-12 08:49:00";16;161294;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-12 14:36:00";16;151200;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 07:30:00";16;138780;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 08:00:00";16;140220;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 09:47:00";16;155074;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 10:23:00";16;157147;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 11:29:00";16;159221;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 15:21:00";16;161294;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 18:42:00";16;159221;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 19:23:00";16;155074;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 20:36:00";16;141480;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 21:42:00";16;134820;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-13 23:15:00";16;131400;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-14 02:45:00";16;127800;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-14 03:59:00";16;132480;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-14 05:08:00";16;144000;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-14 06:06:00";16;149400;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-14 06:42:00";16;151200;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-14 10:23:00";16;155074;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-14 12:06:00";16;165441;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-14 14:24:00";16;171662;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-14 16:18:00";16;179956;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-14 21:57:00";16;182029;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 03:26:00";16;179956;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 03:47:00";16;177882;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 04:23:00";16;169588;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 06:09:00";16;139500;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 06:59:00";16;122951;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 08:08:00";16;98562;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 08:53:00";16;85119;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 09:34:00";16;76608;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 10:11:00";16;71585;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 10:51:00";16;67539;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 13:11:00";16;58062;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 13:44:00";16;56331;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-15 20:33:00";16;52745;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-16 07:39:00";16;50273;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-16 13:39:00";16;51262;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-16 15:12:00";16;59051;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-16 19:32:00";16;66841;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-16 23:39:00";16;72283;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 00:34:00";16;79957;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 00:59:00";16;82189;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 04:06:00";16;95353;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 06:06:00";16;98723;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 09:57:00";16;101771;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 10:18:00";16;103215;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 11:03:00";16;109152;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 12:02:00";16;119100;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 12:30:00";16;121347;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 15:14:00";16;126000;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 18:34:00";16;129600;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 20:00:00";16;127980;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-17 21:30:00";16;122630;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-18 03:45:00";16;119742;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-18 04:11:00";16;117656;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-18 04:32:00";16;114287;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-18 06:24:00";16;90281;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-18 08:39:00";16;84980;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-18 09:45:00";16;83724;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-18 15:06:00";16;80933;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-18 18:26:00";16;76748;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-18 23:41:00";16;73957;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-19 12:47:00";16;76748;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-19 18:57:00";16;82189;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-19 23:00:00";16;101771;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 00:51:00";16;116694;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 02:48:00";16;123914;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 04:11:00";16;143460;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 04:51:00";16;149400;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 06:00:00";16;155074;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 08:48:00";16;161294;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 11:24:00";16;182029;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 12:34:00";16;200691;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 13:32:00";16;211059;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 14:41:00";16;217279;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 16:11:00";16;219353;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 17:45:00";16;217279;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 18:59:00";16;204838;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 20:04:00";16;198618;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-20 23:53:00";16;192397;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-21 02:36:00";16;171662;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-21 05:17:00";16;159221;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-21 08:12:00";16;155074;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-21 16:09:00";16;149400;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-21 18:51:00";16;151200;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-21 20:48:00";16;163368;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-21 21:30:00";16;171662;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-21 23:21:00";16;204838;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 00:45:00";16;235941;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 02:00:00";16;254603;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 04:51:00";16;273265;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 07:19:00";16;285706;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 09:18:00";16;289853;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 14:36:00";16;294000;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 16:09:00";16;312268;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 17:48:00";16;351415;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 19:18:00";16;380122;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 21:06:00";16;398390;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-22 23:17:00";16;407107;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 00:21:00";16;404053;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 01:51:00";16;395780;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 03:26:00";16;377512;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 04:39:00";16;367073;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 07:18:00";16;359244;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 08:15:00";16;346195;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 09:57:00";16;317488;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 11:15:00";16;307049;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 13:30:00";16;304439;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 18:57:00";16;312268;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 20:33:00";16;309659;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 21:30:00";16;304439;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-23 23:29:00";16;287779;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 01:36:00";16;262897;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 02:33:00";16;256676;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 03:45:00";16;250456;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 07:09:00";16;244235;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 08:24:00";16;246309;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 09:54:00";16;258750;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 11:29:00";16;264971;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 11:57:00";16;269118;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 12:21:00";16;275338;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 13:56:00";16;317488;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 15:33:00";16;348805;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 16:18:00";16;359244;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 17:15:00";16;367073;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-24 18:12:00";16;369683;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 00:14:00";16;377512;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 00:54:00";16;374902;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 03:00:00";16;351415;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 04:42:00";16;325317;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 05:45:00";16;314878;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 07:32:00";16;307049;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 10:51:00";16;299220;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 13:42:00";16;271191;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 15:09:00";16;252529;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 16:23:00";16;242162;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 17:21:00";16;240088;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 19:54:00";16;252529;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 22:23:00";16;235941;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-25 23:48:00";16;231794;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-26 05:08:00";16;223500;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-26 07:42:00";16;215206;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-26 15:54:00";16;206912;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-26 16:19:00";16;204838;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-26 16:44:00";16;200691;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-26 18:02:00";16;177882;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-26 20:24:00";16;159221;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-26 21:59:00";16;140580;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-26 22:39:00";16;136440;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-26 23:39:00";16;133020;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-27 03:21:00";16;127800;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-27 16:30:00";16;121347;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-27 17:17:00";16;117656;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-27 18:24:00";16;106264;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-27 18:54:00";16;103376;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-27 20:21:00";16;100488;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-27 21:45:00";16;95353;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-27 23:03:00";16;92465;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-27 23:49:00";16;94230;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 00:12:00";16;96797;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 00:45:00";16;102895;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 02:08:00";16;121507;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 02:45:00";16;125358;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 03:24:00";16;127620;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 05:36:00";16;129600;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 11:33:00";16;131400;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 16:06:00";16;129780;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 16:30:00";16;127440;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 18:02:00";16;110115;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 18:45:00";16;105141;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 21:54:00";16;91502;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-28 23:17:00";16;88049;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-29 03:18:00";16;85119;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-29 18:47:00";16;79678;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-29 19:54:00";16;74376;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-29 20:48:00";16;67400;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-29 22:32:00";16;56949;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-30 00:14:00";16;50149;20;10;0;<FLG>
V2942010;V294201001;;Q;"2018-12-30 12:54:00";16;46800;20;10;0;<FLG>
V2942010;V294201001;;Q;"2019-01-01 08:48:00";16;42800;20;10;0;<FLG>
V2942010;V294201001;;Q;"2019-01-04 12:36:00";16;38900;20;10;0;<FLG>
V2942010;V294201001;;Q;"2019-01-04 13:45:00";16;39900;20;10;0;<FLG>
V2942010;V294201001;;Q;"2019-01-04 20:57:00";16;42200;20;10;0;<FLG>
V2942010;V294201001;;Q;"2019-01-04 22:54:00";16;50396;20;10;0;<FLG>
V2942010;V294201001;;Q;"2019-01-04 23:24:00";16;51633;20;10;0;<FLG>
V2942010;V294201001;;Q;"2019-01-05 00:57:00";16;52745;20;10;0;<FLG>
V2942010;V294201001;;Q;"2019-01-05 19:15:00";16;55218;20;10;0;<FLG>
