<CdSiteHydro>;<CdStationHydro>;<CdCapteur>;<GrdSerieObsHydro>;<DtObsHydro>;<StObsHydro>;<ResObsHydro>;<QualifObsHydro>;<MethObsHydro>;<ContObsHydro>;<FLG>
"Code du site hydrométrique";"Code de la station hydrométrique";"Code du capteur";"Grandeur observée de la série";"Date d'observation hydrométrique";"Résultat de l'observation hydro";"Résultat de l'observation hydrométrique";"Qualification de la donnée de l'observation hydrométrique";"Méthode d'obtention du résultat de l'observation hydrométrique";"Continuité de la donnée de l'observation hydrométrique";<FLG>
V2942010;V294201001;;Q;"2002-03-19 21:57:00";16;210735;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-20 01:00:00";16;213897;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-20 03:30:00";16;208416;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-20 08:15:00";16;203989;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-20 11:45:00";16;193659;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-20 16:48:00";16;190708;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-20 17:33:00";16;185016;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-20 19:21:00";16;160366;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-20 20:24:00";16;154709;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-20 22:45:00";16;148863;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-21 05:06:00";16;142451;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-21 05:39:00";16;140566;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-21 07:45:00";16;124349;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-21 09:15:00";16;120389;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-21 10:48:00";16;122463;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-21 12:27:00";16;135097;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-21 15:15:00";16;140566;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-21 21:21:00";16;130383;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-21 21:48:00";16;128120;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-21 23:54:00";16;102557;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 01:24:00";16;92005;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 04:00:00";16;88256;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 07:06:00";16;89228;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 07:48:00";16;92143;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 08:12:00";16;96587;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 09:06:00";16;112469;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 10:12:00";16;126423;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 12:48:00";16;125103;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 14:12:00";16;132269;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 15:45:00";16;134720;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-22 19:00:00";16;119823;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-23 01:30:00";16;113600;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-23 02:09:00";16;108320;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-23 03:54:00";16;89089;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-23 04:54:00";16;80897;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-23 08:21:00";16;65046;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-23 09:48:00";16;63245;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-23 10:42:00";16;63920;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-23 11:30:00";16;67298;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-24 01:18:00";16;69324;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-24 02:57:00";16;74927;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-24 05:36:00";16;76454;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-24 07:45:00";16;75343;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-24 09:54:00";16;62119;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-24 10:27:00";16;60881;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-24 17:18:00";16;57841;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-24 19:27:00";16;49971;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-24 20:30:00";16;48713;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-24 23:30:00";16;47939;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-25 03:45:00";16;49681;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-25 20:30:00";16;44842;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-25 21:30:00";16;42428;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-25 23:39:00";16;45229;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-26 01:21:00";16;55928;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-26 01:54:00";16;58179;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-26 03:00:00";16;59305;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-26 07:00:00";16;54914;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-27 04:03:00";16;51713;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-27 04:36:00";16;50648;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-27 06:30:00";16;42428;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-27 09:57:00";16;38898;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-27 12:15:00";16;41167;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-27 16:00:00";16;38141;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-27 19:00:00";16;40159;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-28 03:15:00";16;39066;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-28 04:30:00";16;37637;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-28 11:15:00";16;37889;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-28 12:18:00";16;39570;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-28 13:21:00";16;49197;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-28 14:45:00";16;51616;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-28 18:48:00";16;49681;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-28 20:24:00";16;41587;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-28 20:57:00";16;40663;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-29 02:00:00";16;38814;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-29 15:15:00";16;37301;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-30 05:00:00";16;37973;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-30 11:30:00";16;36461;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-30 15:15:00";16;37973;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-31 05:15:00";16;35704;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-31 15:00:00";16;37133;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-31 18:06:00";16;36377;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-31 20:15:00";16;38730;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-03-31 22:01:00";16;37889;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-01 01:00:00";16;36377;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-01 01:30:00";16;36377;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-01 11:45:00";16;37133;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-01 17:30:00";16;35620;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-01 21:30:00";16;36293;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 01:15:00";16;35620;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 04:06:00";16;37385;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 04:30:00";16;38730;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 05:36:00";16;44261;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 06:12:00";16;46294;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 09:15:00";16;47842;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 11:51:00";16;47068;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 12:42:00";16;49197;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 18:15:00";16;50842;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 21:48:00";16;50261;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 22:30:00";16;48132;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-02 23:51:00";16;42091;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 00:57:00";16;39822;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 02:30:00";16;37889;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 06:15:00";16;36461;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 08:48:00";16;36881;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 09:09:00";16;37805;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 09:18:00";16;39318;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 09:30:00";16;42680;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 09:42:00";16;48423;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 10:24:00";16;78120;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 10:36:00";16;87423;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 11:12:00";16;106861;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 11:48:00";16;126234;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 12:24:00";16;140000;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 12:45:00";16;144903;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 13:30:00";16;149994;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 14:48:00";16;153389;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 15:42:00";16;158480;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 18:45:00";16;165080;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 19:24:00";16;163194;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 19:42:00";16;159989;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 20:12:00";16;153766;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 20:36:00";16;146223;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 21:18:00";16;128120;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 23:06:00";16;80342;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-03 23:39:00";16;68986;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-04 00:12:00";16;61894;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-04 00:51:00";16;55477;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-04 01:36:00";16;50648;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-04 03:30:00";16;45132;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-04 05:00:00";16;42932;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-04 08:30:00";16;40411;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-04 16:00:00";16;36545;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-04 23:18:00";16;37805;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-05 00:57:00";16;43874;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-05 03:00:00";16;45616;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-05 04:15:00";16;45616;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-05 06:30:00";16;43971;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-05 08:27:00";16;38982;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-05 11:00:00";16;37133;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-06 10:15:00";16;35704;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-06 11:30:00";16;35132;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-06 12:30:00";16;35704;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-06 19:30:00";16;36377;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-07 05:45:00";16;35536;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-07 11:30:00";16;36293;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-08 01:00:00";16;35536;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-08 12:45:00";16;37385;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-08 14:30:00";16;42428;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-08 16:00:00";16;43874;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-08 18:30:00";16;42176;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-08 20:00:00";16;38982;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-08 21:30:00";16;37049;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 02:45:00";16;35620;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 05:45:00";16;36209;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 09:30:00";16;35536;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 12:18:00";16;36040;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 12:36:00";16;36545;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 13:06:00";16;38730;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 14:12:00";16;45229;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 14:57:00";16;47842;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 18:15:00";16;50552;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 18:48:00";16;49681;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 20:00:00";16;43584;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 21:12:00";16;39486;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 22:06:00";16;38898;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 22:42:00";16;39570;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-09 23:42:00";16;43874;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 00:15:00";16;45326;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 02:00:00";16;46777;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 03:00:00";16;46777;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 04:33:00";16;45906;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 05:06:00";16;44261;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 05:45:00";16;41587;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 07:00:00";16;38478;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 10:30:00";16;35704;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 13:45:00";16;38730;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 15:30:00";16;38141;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 20:00:00";16;39654;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-10 22:15:00";16;38646;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-11 00:30:00";16;36209;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-11 02:30:00";16;35452;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-11 14:45:00";16;34185;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-11 19:00:00";16;34726;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-11 23:00:00";16;33508;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-12 07:45:00";16;34658;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-12 09:45:00";16;34252;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-12 11:00:00";16;34929;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-12 12:30:00";16;37973;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-12 13:30:00";16;39066;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-12 19:30:00";16;41335;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-12 21:03:00";16;40495;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-12 22:27:00";16;37301;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-13 00:45:00";16;35368;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-13 08:00:00";16;34794;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-13 23:15:00";16;35536;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-14 04:30:00";16;34862;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-14 07:15:00";16;35368;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-14 17:15:00";16;34794;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 03:03:00";16;35452;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 04:15:00";16;36209;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 05:45:00";16;41167;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 06:30:00";16;42428;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 07:51:00";16;43584;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 08:36:00";16;46294;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 09:00:00";16;54351;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 09:24:00";16;68423;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 09:57:00";16;93671;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 10:12:00";16;103112;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 10:27:00";16;112280;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 10:51:00";16;122840;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 11:54:00";16;146411;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 12:18:00";16;152634;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 13:00:00";16;157537;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 14:00:00";16;160177;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 18:00:00";16;165834;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 21:00:00";16;167154;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 23:18:00";16;166211;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-15 23:42:00";16;163383;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 00:21:00";16;153011;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 00:54:00";16;141320;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 02:30:00";16;101168;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 03:09:00";16;91310;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 05:24:00";16;71594;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 06:12:00";16;67748;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 07:15:00";16;65046;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 08:00:00";16;66397;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 08:39:00";16;76454;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 08:57:00";16;83535;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 09:51:00";16;112280;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 10:18:00";16;126234;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 11:03:00";16;141886;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 11:54:00";16;156406;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 12:42:00";16;160554;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 14:15:00";16;163949;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 16:45:00";16;165269;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 19:18:00";16;164137;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 19:45:00";16;160366;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 20:15:00";16;153011;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 20:48:00";16;141131;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 21:24:00";16;126234;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 22:54:00";16;88672;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-16 23:42:00";16;74371;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-17 01:03:00";16;60318;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-17 01:48:00";16;53789;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-17 03:30:00";16;49003;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-17 08:00:00";16;44261;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-17 09:30:00";16;44939;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-17 12:45:00";16;43016;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-17 21:30:00";16;40747;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-18 00:15:00";16;41335;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-18 19:30:00";16;39906;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-18 23:00:00";16;36293;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-19 08:00:00";16;34726;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-19 18:30:00";16;34117;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-20 05:45:00";16;34726;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-20 22:00:00";16;33440;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-21 09:45:00";16;34049;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-21 19:45:00";16;33440;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 05:45:00";16;34117;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 09:15:00";16;33508;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 11:03:00";16;34185;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 11:36:00";16;34929;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 12:54:00";16;39066;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 14:30:00";16;42007;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 16:00:00";16;42680;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 18:00:00";16;40747;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 20:45:00";16;42512;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 22:15:00";16;41587;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-22 23:30:00";16;42091;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-23 00:18:00";16;40411;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-23 00:54:00";16;38226;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-23 03:00:00";16;35368;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-23 14:06:00";16;33305;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-23 14:39:00";16;32628;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-23 17:00:00";16;25858;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-23 18:39:00";16;21829;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-23 19:27:00";16;20743;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-23 21:03:00";16;19714;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-24 00:00:00";16;21486;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-24 01:36:00";16;21943;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-24 19:18:00";16;19657;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-25 03:00:00";16;21371;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-25 08:30:00";16;20229;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-25 12:45:00";16;20743;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-25 16:15:00";16;20286;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-25 21:06:00";16;20800;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-26 00:21:00";16;20286;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-26 01:33:00";16;19029;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-26 02:54:00";16;18514;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-26 06:30:00";16;19771;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-27 02:30:00";16;20800;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-28 06:00:00";16;20229;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-29 03:12:00";16;20800;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-29 07:24:00";16;20229;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-29 10:48:00";16;20571;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-29 11:24:00";16;21829;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-29 12:45:00";16;23218;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-29 14:06:00";16;20743;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-30 08:51:00";16;19886;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-30 10:21:00";16;19086;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-30 15:51:00";16;20229;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-30 22:01:00";16;18800;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-04-30 23:00:00";16;18571;20;10;0;<FLG>
V2942010;V294201001;;Q;"2002-05-01 00:45:00";16;17314;20;10;0;<FLG>
