a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        
   0.100586E+03   0.507509E+01   0.100065E+02   0.967327E-04   0.146156E-03   0.365914E-03   0.141177E-02   0.723794E-03   0.582154E-03   0.776044E-03   0.106972E-02   0.184284E+03
   0.100586E+03   0.730114E+01   0.256336E+01   0.967327E-04   0.146156E-03   0.453390E-03   0.141177E-02   0.723794E-03   0.582154E-03   0.734011E-03   0.165992E-02   0.182537E+03
   0.101173E+03   0.466922E+01  -0.421680E+00   0.253597E-03   0.819039E-03   0.453390E-03   0.141177E-02   0.723794E-03   0.101756E-02   0.734011E-03   0.880164E-03   0.184063E+03
   0.101173E+03   0.412682E+01   0.949074E+01   0.253597E-03   0.819039E-03   0.453390E-03   0.141177E-02   0.723794E-03   0.246192E-03   0.837115E-03   0.880164E-03   0.183623E+03
   0.101173E+03   0.412682E+01   0.949074E+01   0.253597E-03   0.819039E-03   0.248707E-02   0.141177E-02   0.723794E-03   0.108939E-02   0.837115E-03   0.284506E-03   0.179975E+03
   0.100339E+03   0.412682E+01  -0.594569E+01   0.311191E-03   0.147111E-02   0.320279E-02   0.523212E-03   0.723794E-03   0.108939E-02   0.525750E-03   0.284506E-03   0.180168E+03
   0.100339E+03   0.412682E+01  -0.873115E+01   0.311191E-03   0.147111E-02   0.230554E-02   0.394572E-03   0.723794E-03   0.108939E-02   0.131526E-03   0.101971E-02   0.178308E+03
   0.100339E+03   0.857990E+00  -0.154374E+02   0.634658E-03   0.147111E-02   0.230554E-02   0.394572E-03   0.723794E-03   0.108939E-02   0.131526E-03   0.101971E-02   0.176042E+03
   0.100339E+03   0.857990E+00  -0.124109E+02   0.634658E-03   0.245468E-02   0.399904E-02   0.284290E-02   0.723794E-03   0.104832E-02   0.373089E-03   0.101971E-02   0.172703E+03
   0.102339E+03   0.857990E+00   0.868847E+01   0.634658E-03   0.245468E-02   0.188516E-02   0.422024E-02   0.723794E-03   0.104832E-02   0.373089E-03   0.196856E-02   0.172195E+03
   0.100379E+03   0.857990E+00   0.888867E+01   0.987645E-03   0.214676E-02   0.188516E-02   0.288358E-02   0.723794E-03   0.104832E-02   0.373089E-03   0.396142E-02   0.171463E+03
   0.100379E+03   0.417420E+01   0.421201E+01   0.361188E-03   0.214676E-02   0.188516E-02   0.288358E-02   0.723794E-03   0.117516E-02   0.374324E-03   0.396142E-02   0.172742E+03
   0.100379E+03  -0.644507E+00  -0.961660E+01   0.551084E-03   0.809241E-03   0.145929E-02   0.288358E-02   0.125009E-02   0.392008E-03   0.374324E-03   0.206167E-02   0.176352E+03
   0.100379E+03  -0.644507E+00   0.317014E+01   0.378904E-03   0.809241E-03   0.145929E-02   0.136980E-02   0.636695E-04   0.392008E-03   0.374324E-03   0.102186E-02   0.182853E+03
   0.998946E+02  -0.644507E+00   0.716374E+00   0.378904E-03   0.809241E-03   0.322055E-03   0.138375E-02   0.636695E-04   0.392008E-03   0.374324E-03   0.253540E-03   0.185508E+03
   0.998946E+02  -0.644507E+00  -0.227926E+00   0.874606E-03   0.809241E-03   0.218790E-04   0.138375E-02   0.636695E-04   0.392008E-03   0.374324E-03   0.253540E-03   0.183962E+03
   0.998946E+02  -0.644507E+00   0.118833E+01   0.139636E-02   0.985101E-04   0.218790E-04   0.138375E-02   0.141275E-02   0.392008E-03   0.819684E-03   0.253540E-03   0.181922E+03
   0.990282E+02  -0.644507E+00   0.118833E+01   0.139636E-02   0.985101E-04   0.298029E-03   0.138375E-02   0.141275E-02   0.644819E-03   0.148059E-03   0.253540E-03   0.182418E+03
   0.101145E+03   0.253886E+01  -0.108676E+02   0.336140E-03   0.985101E-04   0.134480E-02   0.240390E-02   0.141275E-02   0.789892E-03   0.148059E-03   0.253540E-03   0.181059E+03
   0.988230E+02   0.205442E+01   0.499385E+00   0.642712E-04   0.985101E-04   0.134480E-02   0.240390E-02   0.141275E-02   0.789892E-03   0.148059E-03   0.253540E-03   0.180835E+03
   0.988230E+02   0.205442E+01  -0.447746E+01   0.642712E-04   0.985101E-04   0.535294E-03   0.240390E-02   0.141275E-02   0.789892E-03   0.148059E-03   0.253540E-03   0.182065E+03
   0.991155E+02   0.205442E+01   0.527611E+01   0.642712E-04   0.985101E-04   0.510688E-03   0.142950E-02   0.476007E-03   0.789892E-03   0.148059E-03   0.253540E-03   0.184646E+03
   0.991155E+02   0.205442E+01   0.127330E+01   0.264143E-03   0.985101E-04   0.104995E-03   0.107060E-02   0.266822E-02   0.789892E-03   0.148059E-03   0.253540E-03   0.183069E+03
   0.991155E+02   0.205442E+01  -0.878953E+00   0.264143E-03   0.459693E-03   0.789335E-03   0.674096E-03   0.266822E-02   0.789892E-03   0.148059E-03   0.253540E-03   0.183696E+03
   0.991155E+02   0.205442E+01  -0.434083E+00   0.264143E-03   0.459693E-03   0.789335E-03   0.674096E-03   0.629122E-02   0.789892E-03   0.523878E-03   0.253540E-03   0.180356E+03
   0.991155E+02   0.205442E+01  -0.434083E+00   0.264143E-03   0.459693E-03   0.789335E-03   0.674096E-03   0.117189E-02   0.193423E-03   0.523878E-03   0.253540E-03   0.185184E+03
   0.100336E+03   0.205442E+01   0.640772E+01   0.264143E-03   0.459693E-03   0.789335E-03   0.674096E-03   0.945465E-03   0.193423E-03   0.523878E-03   0.253540E-03   0.186129E+03
   0.100336E+03  -0.111056E+01   0.203946E+01   0.264143E-03   0.459693E-03   0.789335E-03   0.674096E-03   0.945465E-03   0.193423E-03   0.523878E-03   0.253540E-03   0.185846E+03
   0.100336E+03   0.117254E+01   0.436735E+01   0.513292E-03   0.459693E-03   0.789335E-03   0.674096E-03   0.383773E-03   0.353161E-03   0.523878E-03   0.168555E-03   0.187464E+03
   0.100336E+03   0.117254E+01  -0.159947E+01   0.113385E-02   0.897387E-04   0.789335E-03   0.674096E-03   0.383773E-03   0.353161E-03   0.523878E-03   0.168555E-03   0.185971E+03
   0.100341E+03   0.117254E+01   0.393287E+00   0.416612E-03   0.897387E-04   0.485863E-03   0.674096E-03   0.383773E-03   0.518795E-03   0.523878E-03   0.168555E-03   0.188303E+03
   0.100341E+03   0.117254E+01   0.393287E+00   0.416612E-03   0.897387E-04   0.485863E-03   0.674096E-03   0.383773E-03   0.518795E-03   0.523878E-03   0.168555E-03   0.188303E+03
   0.100341E+03   0.117254E+01   0.393287E+00   0.416612E-03   0.897387E-04   0.485863E-03   0.674096E-03   0.383773E-03   0.728754E-03   0.523878E-03   0.168555E-03   0.188381E+03
   0.100341E+03   0.117254E+01   0.393287E+00   0.829014E-04   0.897387E-04   0.296698E-03   0.674096E-03   0.217075E-03   0.728754E-03   0.523878E-03   0.168555E-03   0.187830E+03
   0.100341E+03   0.167845E+01   0.748417E+00   0.829014E-04   0.897387E-04   0.130845E-02   0.674096E-03   0.217075E-03   0.728754E-03   0.523878E-03   0.168555E-03   0.186913E+03
   0.100341E+03   0.167845E+01   0.223666E+00   0.829014E-04   0.897387E-04   0.130845E-02   0.674096E-03   0.295945E-03   0.728754E-03   0.523878E-03   0.168555E-03   0.187036E+03
   0.100341E+03   0.167845E+01  -0.144226E+01   0.829014E-04   0.897387E-04   0.950440E-03   0.891555E-03   0.295945E-03   0.728754E-03   0.110038E-03   0.168555E-03   0.187519E+03
   0.100341E+03   0.172275E+01   0.525526E+01   0.871541E-04   0.897387E-04   0.224608E-03   0.891555E-03   0.157105E-02   0.728754E-03   0.110038E-03   0.637987E-03   0.185350E+03
   0.100341E+03   0.172275E+01   0.996921E+01   0.871541E-04   0.103059E-02   0.224608E-03   0.130137E-02   0.616876E-03   0.728754E-03   0.110038E-03   0.637987E-03   0.184382E+03
   0.998778E+02   0.172275E+01   0.811905E+01   0.871541E-04   0.103059E-02   0.224608E-03   0.111474E-02   0.616876E-03   0.728754E-03   0.110038E-03   0.637987E-03   0.184716E+03
   0.998778E+02   0.496083E+01   0.811905E+01   0.871541E-04   0.103059E-02   0.224608E-03   0.111474E-02   0.616876E-03   0.728754E-03   0.110038E-03   0.637987E-03   0.184126E+03
   0.998778E+02   0.496083E+01   0.467327E+01   0.871541E-04   0.200005E-03   0.224608E-03   0.142987E-02   0.616876E-03   0.916552E-03   0.110038E-03   0.438265E-03   0.185160E+03
   0.998778E+02   0.496083E+01   0.467327E+01   0.871541E-04   0.200005E-03   0.147393E-02   0.142987E-02   0.616876E-03   0.972379E-03   0.110038E-03   0.438265E-03   0.183256E+03
   0.998778E+02  -0.344002E+01   0.579792E+01   0.871541E-04   0.200005E-03   0.916354E-03   0.142987E-02   0.812113E-03   0.972379E-03   0.110038E-03   0.119012E-02   0.180158E+03
   0.998778E+02  -0.344002E+01  -0.732822E+01   0.871541E-04   0.266446E-03   0.410300E-03   0.142987E-02   0.812113E-03   0.972379E-03   0.664778E-03   0.119012E-02   0.181347E+03
   0.998778E+02   0.414993E+01  -0.732822E+01   0.871541E-04   0.266446E-03   0.170085E-02   0.184871E-02   0.812113E-03   0.972379E-03   0.664778E-03   0.119012E-02   0.180434E+03
   0.998778E+02   0.414993E+01  -0.605234E+01   0.983517E-03   0.266446E-03   0.158594E-02   0.275587E-03   0.812113E-03   0.126746E-02   0.664778E-03   0.119012E-02   0.181023E+03
   0.998778E+02   0.414993E+01  -0.148162E+01   0.983517E-03   0.266446E-03   0.158594E-02   0.275587E-03   0.815101E-03   0.126746E-02   0.664778E-03   0.119012E-02   0.181760E+03
   0.998778E+02   0.414993E+01   0.287527E+01   0.983517E-03   0.266446E-03   0.158594E-02   0.275587E-03   0.815101E-03   0.126746E-02   0.363653E-04   0.119012E-02   0.181629E+03
   0.998778E+02   0.414993E+01  -0.278676E+01   0.159287E-02   0.266446E-03   0.230537E-02   0.112607E-02   0.815101E-03   0.126746E-02   0.686903E-03   0.119012E-02   0.179167E+03
   0.998778E+02   0.293790E+01  -0.705254E+01   0.159287E-02   0.266446E-03   0.352997E-03   0.112607E-02   0.815101E-03   0.126746E-02   0.382892E-03   0.119012E-02   0.182387E+03
   0.998778E+02   0.293790E+01  -0.117601E+02   0.638742E-03   0.169070E-03   0.763608E-03   0.112607E-02   0.815101E-03   0.126746E-02   0.382892E-03   0.119012E-02   0.183044E+03
   0.995837E+02  -0.152293E+01  -0.101563E+02   0.420391E-03   0.600227E-03   0.763608E-03   0.112607E-02   0.815101E-03   0.126746E-02   0.382892E-03   0.119012E-02   0.182534E+03
   0.995837E+02   0.455478E+01  -0.149474E+01   0.420391E-03   0.600227E-03   0.763608E-03   0.174186E-02   0.815101E-03   0.126746E-02   0.382892E-03   0.107503E-02   0.183083E+03
   0.995837E+02   0.349068E+01  -0.902380E+01   0.420391E-03   0.600227E-03   0.763608E-03   0.174186E-02   0.815101E-03   0.126746E-02   0.382892E-03   0.107503E-02   0.182442E+03
   0.100386E+03  -0.259106E+00  -0.878654E+01   0.420391E-03   0.600227E-03   0.390438E-03   0.328483E-03   0.815101E-03   0.120831E-02   0.382892E-03   0.107503E-02   0.182370E+03
   0.987028E+02  -0.372849E+00   0.191826E+01   0.802007E-03   0.714829E-03   0.390438E-03   0.167872E-02   0.815101E-03   0.120831E-02   0.382892E-03   0.107503E-02   0.181144E+03
   0.102308E+03   0.158888E+01  -0.170904E+01   0.802007E-03   0.714829E-03   0.390438E-03   0.167872E-02   0.815101E-03   0.120831E-02   0.382892E-03   0.107503E-02   0.178981E+03
   0.102308E+03   0.256760E+01   0.112504E+02   0.802007E-03   0.714829E-03   0.286308E-02   0.167872E-02   0.815101E-03   0.177765E-02   0.382892E-03   0.107503E-02   0.177118E+03
   0.101555E+03   0.256760E+01   0.127037E+02   0.802007E-03   0.532635E-03   0.286308E-02   0.167872E-02   0.815101E-03   0.201018E-02   0.382892E-03   0.107503E-02   0.177447E+03
   0.101555E+03   0.256760E+01   0.487884E+01   0.802007E-03   0.532635E-03   0.636065E-03   0.743526E-02   0.815101E-03   0.268781E-02   0.382892E-03   0.107503E-02   0.175218E+03
   0.101555E+03   0.256760E+01  -0.876070E+00   0.802007E-03   0.532635E-03   0.636065E-03   0.290003E-02   0.115767E-02   0.268781E-02   0.382892E-03   0.107503E-02   0.177711E+03
   0.101555E+03   0.256760E+01  -0.230487E+01   0.802007E-03   0.532635E-03   0.854209E-03   0.290003E-02   0.112248E-02   0.865862E-03   0.382892E-03   0.107503E-02   0.179857E+03
   0.101555E+03   0.127550E+01   0.883678E+01   0.283628E-03   0.532635E-03   0.854209E-03   0.346225E-02   0.821084E-03   0.543883E-03   0.382892E-03   0.107503E-02   0.181050E+03
   0.101842E+03   0.228357E+01   0.125355E+02   0.103197E-02   0.532635E-03   0.864933E-03   0.118848E-02   0.821084E-03   0.543883E-03   0.382892E-03   0.107503E-02   0.183476E+03
   0.101842E+03   0.441515E+01   0.125355E+02   0.162899E-02   0.114176E-02   0.864933E-03   0.118848E-02   0.183597E-02   0.543883E-03   0.382892E-03   0.107503E-02   0.178677E+03
   0.101842E+03   0.441515E+01   0.713357E+01   0.162899E-02   0.114176E-02   0.864933E-03   0.118848E-02   0.183597E-02   0.543883E-03   0.382892E-03   0.105180E-02   0.178108E+03
   0.101842E+03   0.441515E+01   0.136580E+02   0.162899E-02   0.114176E-02   0.864933E-03   0.203212E-02   0.183597E-02   0.543883E-03   0.382892E-03   0.105180E-02   0.177401E+03
   0.101842E+03   0.218820E+01   0.158423E+02   0.127635E-02   0.114176E-02   0.864933E-03   0.883497E-03   0.183597E-02   0.543883E-03   0.408355E-03   0.105180E-02   0.180278E+03
   0.101842E+03   0.218820E+01   0.852171E+01   0.117721E-02   0.114176E-02   0.864933E-03   0.883497E-03   0.183597E-02   0.543883E-03   0.408355E-03   0.105180E-02   0.180470E+03
   0.990271E+02   0.134750E+01  -0.605585E+01   0.800933E-05   0.434208E-03   0.864933E-03   0.883497E-03   0.103364E-02   0.543883E-03   0.408355E-03   0.105180E-02   0.183871E+03
   0.101142E+03   0.369175E+01   0.799332E+01   0.800933E-05   0.581483E-03   0.864933E-03   0.136088E-02   0.110119E-02   0.110015E-02   0.408355E-03   0.932204E-03   0.183609E+03
   0.101142E+03   0.369175E+01  -0.699112E+01   0.800933E-05   0.581483E-03   0.864933E-03   0.136088E-02   0.147521E-02   0.110015E-02   0.408355E-03   0.932204E-03   0.182364E+03
   0.101142E+03   0.369175E+01  -0.284131E+01   0.800933E-05   0.581483E-03   0.864933E-03   0.616253E-03   0.147521E-02   0.110015E-02   0.408355E-03   0.932204E-03   0.183619E+03
   0.991244E+02   0.136356E+01  -0.284131E+01   0.123546E-02   0.581483E-03   0.864933E-03   0.616253E-03   0.147521E-02   0.110015E-02   0.365068E-03   0.455239E-03   0.183427E+03
   0.991244E+02   0.808253E+01  -0.101585E+02   0.327677E-02   0.120250E-02   0.864933E-03   0.616253E-03   0.308813E-02   0.106886E-02   0.365068E-03   0.455239E-03   0.174922E+03
   0.991244E+02   0.808253E+01  -0.127168E+02   0.453093E-02   0.120250E-02   0.864933E-03   0.616253E-03   0.308813E-02   0.106886E-02   0.698029E-03   0.455239E-03   0.173400E+03
   0.991244E+02   0.334559E+01  -0.127168E+02   0.252480E-02   0.120250E-02   0.864933E-03   0.616253E-03   0.308813E-02   0.106886E-02   0.698029E-03   0.455239E-03   0.176096E+03
   0.991244E+02   0.334559E+01   0.737155E+01   0.121132E-02   0.120250E-02   0.864933E-03   0.616253E-03   0.308813E-02   0.188744E-02   0.698029E-03   0.455239E-03   0.176515E+03
   0.101897E+03   0.181176E+01   0.141014E+02   0.121132E-02   0.120250E-02   0.864933E-03   0.616253E-03   0.518655E-02   0.188744E-02   0.698029E-03   0.455239E-03   0.174593E+03
   0.101897E+03   0.181176E+01   0.141014E+02   0.121132E-02   0.120250E-02   0.802267E-03   0.616253E-03   0.516811E-02   0.188744E-02   0.698029E-03   0.455239E-03   0.174716E+03
   0.101253E+03   0.181176E+01   0.141014E+02   0.121132E-02   0.799366E-04   0.802267E-03   0.251790E-03   0.502099E-02   0.135463E-02   0.108530E-02   0.455239E-03   0.175211E+03
   0.101253E+03   0.181176E+01  -0.770506E+01   0.123359E-02   0.799366E-04   0.100430E-02   0.251790E-03   0.291231E-02   0.593862E-03   0.108530E-02   0.455239E-03   0.176122E+03
   0.101442E+03  -0.124916E+00   0.977427E+01   0.123359E-02   0.213183E-03   0.100430E-02   0.251790E-03   0.891685E-03   0.593862E-03   0.513869E-03   0.505888E-03   0.183448E+03
   0.101442E+03  -0.124916E+00   0.564330E+01   0.101372E-02   0.213183E-03   0.100430E-02   0.251790E-03   0.891685E-03   0.593862E-03   0.581420E-03   0.911934E-03   0.183113E+03
   0.101132E+03  -0.152551E+01   0.600841E+01   0.951855E-03   0.213183E-03   0.100430E-02   0.103374E-02   0.891685E-03   0.593862E-03   0.581420E-03   0.911934E-03   0.183310E+03
   0.101132E+03   0.262014E+01   0.112434E+02   0.951855E-03   0.213183E-03   0.157106E-02   0.164771E-02   0.139166E-02   0.593862E-03   0.581420E-03   0.199528E-03   0.180813E+03
   0.100319E+03   0.554128E+00   0.903313E+01   0.951855E-03   0.475505E-03   0.157106E-02   0.164771E-02   0.133574E-02   0.593862E-03   0.581420E-03   0.199528E-03   0.182089E+03
   0.100319E+03   0.554128E+00   0.849659E+01   0.951855E-03   0.475505E-03   0.157106E-02   0.146192E-02   0.147785E-02   0.593862E-03   0.757814E-03   0.199528E-03   0.181881E+03
   0.993516E+02   0.385004E+01   0.610596E+00   0.951855E-03   0.475505E-03   0.158115E-02   0.146192E-02   0.861898E-03   0.593862E-03   0.757814E-03   0.540658E-03   0.182620E+03
   0.102121E+03   0.202436E+01   0.610596E+00   0.951855E-03   0.150430E-02   0.158115E-02   0.146192E-02   0.861898E-03   0.593862E-03   0.757814E-03   0.540658E-03   0.178991E+03
   0.102121E+03  -0.279379E+01   0.707015E+01   0.951855E-03   0.152273E-02   0.158115E-02   0.146192E-02   0.861898E-03   0.593862E-03   0.757814E-03   0.540658E-03   0.179798E+03
   0.102118E+03  -0.279379E+01   0.363847E+01   0.143266E-02   0.152273E-02   0.158115E-02   0.146192E-02   0.861898E-03   0.593862E-03   0.757814E-03   0.540658E-03   0.178985E+03
   0.100696E+03   0.917979E+00   0.363847E+01   0.100535E-02   0.322290E-03   0.414296E-03   0.146192E-02   0.861898E-03   0.593862E-03   0.757814E-03   0.540658E-03   0.184868E+03
   0.100696E+03   0.375744E+01   0.133663E+01   0.100535E-02   0.322290E-03   0.414296E-03   0.104455E-02   0.861898E-03   0.593862E-03   0.178922E-02   0.540658E-03   0.183366E+03
   0.100284E+03   0.375744E+01   0.133663E+01   0.100535E-02   0.251186E-03   0.118015E-02   0.104455E-02   0.861898E-03   0.593862E-03   0.178922E-02   0.540658E-03   0.182422E+03
   0.100284E+03   0.577263E+01   0.133663E+01   0.100535E-02   0.157021E-02   0.118015E-02   0.104455E-02   0.432397E-03   0.526775E-02   0.160239E-02   0.540658E-03   0.175272E+03
   0.100284E+03   0.828070E+01   0.133663E+01   0.818396E-03   0.157021E-02   0.118015E-02   0.112219E-02   0.228204E-03   0.203378E-03   0.160239E-02   0.497453E-03   0.176202E+03
   0.993369E+02   0.828070E+01   0.133663E+01   0.818396E-03   0.257935E-02   0.118015E-02   0.142204E-02   0.789272E-03   0.203378E-03   0.160239E-02   0.497453E-03   0.174523E+03
   0.993369E+02   0.202972E+01  -0.606205E+00   0.818396E-03   0.249217E-02   0.275614E-03   0.142204E-02   0.745589E-03   0.203378E-03   0.121239E-02   0.391361E-03   0.179965E+03
   0.993369E+02   0.189276E+01  -0.606205E+00   0.818396E-03   0.155300E-02   0.275614E-03   0.194817E-02   0.745589E-03   0.147708E-02   0.121239E-02   0.333486E-03   0.180519E+03
   0.993369E+02   0.138195E+01  -0.130519E+01   0.818396E-03   0.155300E-02   0.275614E-03   0.194817E-02   0.745589E-03   0.204450E-02   0.121239E-02   0.333486E-03   0.179475E+03
   0.993369E+02   0.210504E-03  -0.130519E+01   0.151009E-02   0.188637E-02   0.275614E-03   0.194817E-02   0.745589E-03   0.204450E-02   0.672267E-03   0.333486E-03   0.177947E+03
   0.993369E+02   0.754950E+01  -0.130519E+01   0.151009E-02   0.523564E-03   0.207746E-02   0.286482E-03   0.800222E-03   0.204450E-02   0.672267E-03   0.175173E-03   0.177850E+03
   0.993369E+02   0.762312E+01   0.436723E+01   0.686344E-03   0.523564E-03   0.207746E-02   0.213869E-03   0.800222E-03   0.204450E-02   0.672267E-03   0.175173E-03   0.177078E+03
   0.100120E+03   0.846806E+01  -0.366886E+01   0.122227E-02   0.492747E-03   0.207746E-02   0.213869E-03   0.220334E-03   0.204450E-02   0.531077E-03   0.175173E-03   0.177012E+03
   0.992691E+02   0.236758E+01  -0.892679E+00   0.114276E-02   0.492747E-03   0.207746E-02   0.213869E-03   0.220334E-03   0.204450E-02   0.531077E-03   0.175173E-03   0.180645E+03
   0.993842E+02   0.236758E+01  -0.105898E+01   0.631781E-03   0.492747E-03   0.207746E-02   0.307462E-03   0.778329E-03   0.204450E-02   0.382422E-03   0.175173E-03   0.182140E+03
   0.993842E+02   0.236758E+01  -0.105898E+01   0.631781E-03   0.492747E-03   0.163940E-02   0.307462E-03   0.778329E-03   0.204450E-02   0.382422E-03   0.175173E-03   0.182917E+03
   0.993842E+02   0.236758E+01  -0.105898E+01   0.631781E-03   0.492747E-03   0.502569E-03   0.307462E-03   0.778329E-03   0.839294E-03   0.382422E-03   0.175173E-03   0.187072E+03
   0.100390E+03   0.236758E+01  -0.139021E+01   0.631781E-03   0.492747E-03   0.427475E-03   0.307462E-03   0.778329E-03   0.839294E-03   0.382422E-03   0.175173E-03   0.187053E+03
   0.992308E+02   0.236758E+01  -0.139021E+01   0.631781E-03   0.288493E-03   0.427475E-03   0.307462E-03   0.543168E-03   0.839294E-03   0.382422E-03   0.175173E-03   0.187213E+03
   0.992308E+02  -0.618825E+00  -0.139021E+01   0.102269E-02   0.288493E-03   0.427475E-03   0.685050E-03   0.543168E-03   0.839294E-03   0.382422E-03   0.175173E-03   0.185835E+03
   0.992308E+02  -0.618825E+00  -0.139021E+01   0.277403E-03   0.450465E-03   0.427475E-03   0.685050E-03   0.543168E-03   0.839294E-03   0.691243E-03   0.175173E-03   0.186558E+03
   0.100401E+03  -0.838252E+00   0.335638E+01   0.277403E-03   0.450465E-03   0.427475E-03   0.116072E-02   0.543168E-03   0.469730E-03   0.691243E-03   0.175173E-03   0.186549E+03
   0.100401E+03   0.273885E+01  -0.193740E+01   0.277403E-03   0.324805E-03   0.427475E-03   0.116072E-02   0.543168E-03   0.469730E-03   0.691243E-03   0.366278E-03   0.187080E+03
   0.100401E+03   0.273885E+01  -0.193740E+01   0.277403E-03   0.324805E-03   0.540912E-03   0.116072E-02   0.543168E-03   0.614114E-03   0.408177E-03   0.366278E-03   0.187760E+03
   0.100401E+03   0.273885E+01  -0.198337E+01   0.277403E-03   0.324805E-03   0.540912E-03   0.118511E-02   0.543168E-03   0.142757E-02   0.408177E-03   0.366278E-03   0.186991E+03
   0.100401E+03   0.274259E+01   0.104277E+02   0.277403E-03   0.324805E-03   0.540912E-03   0.118511E-02   0.543168E-03   0.142757E-02   0.408177E-03   0.366278E-03   0.184772E+03
   0.100401E+03   0.274259E+01   0.453188E+01   0.277403E-03   0.324805E-03   0.540912E-03   0.118511E-02   0.290396E-03   0.142757E-02   0.408177E-03   0.278414E-03   0.186584E+03
   0.100391E+03   0.328262E+01   0.329567E+01   0.277403E-03   0.324805E-03   0.540912E-03   0.154017E-02   0.290396E-03   0.142757E-02   0.408177E-03   0.441768E-03   0.186148E+03
   0.100391E+03   0.328262E+01   0.443603E+01   0.277403E-03   0.324805E-03   0.540912E-03   0.154017E-02   0.290396E-03   0.142757E-02   0.408177E-03   0.441768E-03   0.185987E+03
   0.100391E+03   0.183195E+01  -0.422888E+01   0.277403E-03   0.324805E-03   0.540912E-03   0.154017E-02   0.290396E-03   0.149315E-02   0.408177E-03   0.441768E-03   0.185780E+03
   0.100391E+03   0.243010E+01  -0.422888E+01   0.277403E-03   0.324805E-03   0.540912E-03   0.154017E-02   0.290396E-03   0.494686E-03   0.408177E-03   0.441768E-03   0.186208E+03
   0.100391E+03   0.269656E+00   0.456848E+01   0.277403E-03   0.324805E-03   0.540912E-03   0.154017E-02   0.400765E-03   0.912964E-03   0.408177E-03   0.441768E-03   0.186442E+03
   0.100391E+03   0.269656E+00   0.107654E+00   0.277403E-03   0.324805E-03   0.205109E-02   0.154017E-02   0.400765E-03   0.912964E-03   0.400907E-03   0.441768E-03   0.184292E+03
   0.100391E+03   0.269656E+00  -0.155755E+02   0.277403E-03   0.580447E-03   0.125066E-02   0.184489E-02   0.204984E-02   0.912964E-03   0.400907E-03   0.441768E-03   0.179855E+03
   0.100391E+03   0.269656E+00  -0.155755E+02   0.277403E-03   0.580447E-03   0.125066E-02   0.184489E-02   0.682284E-03   0.912964E-03   0.400907E-03   0.441768E-03   0.181745E+03
   0.100391E+03   0.269656E+00  -0.682407E+01   0.277403E-03   0.580447E-03   0.125066E-02   0.393916E-03   0.682284E-03   0.912964E-03   0.400907E-03   0.441768E-03   0.185135E+03
   0.100391E+03  -0.246732E+01  -0.115527E+01   0.277403E-03   0.757802E-03   0.125066E-02   0.393916E-03   0.796795E-03   0.912964E-03   0.400907E-03   0.441768E-03   0.183944E+03
   0.100391E+03  -0.246732E+01   0.337369E+01   0.195816E-03   0.757802E-03   0.125066E-02   0.393916E-03   0.796795E-03   0.912964E-03   0.400907E-03   0.441768E-03   0.183667E+03
   0.999833E+02   0.269646E+01   0.337369E+01   0.195816E-03   0.757802E-03   0.125066E-02   0.393916E-03   0.796795E-03   0.912964E-03   0.400907E-03   0.441768E-03   0.185604E+03
   0.999833E+02   0.169114E+01   0.337369E+01   0.195816E-03   0.757802E-03   0.125066E-02   0.393916E-03   0.796795E-03   0.912964E-03   0.400907E-03   0.819887E-04   0.185629E+03
   0.999833E+02   0.233798E+01   0.337369E+01   0.310817E-03   0.757802E-03   0.125066E-02   0.393916E-03   0.796795E-03   0.912964E-03   0.400907E-03   0.819887E-04   0.185640E+03
   0.100312E+03   0.510085E+01  -0.703208E+00   0.310817E-03   0.757802E-03   0.125066E-02   0.565684E-03   0.796795E-03   0.912964E-03   0.919352E-03   0.819887E-04   0.184220E+03
   0.100312E+03   0.215821E+01   0.556623E+01   0.389261E-03   0.757802E-03   0.125066E-02   0.443557E-03   0.796795E-03   0.912964E-03   0.919352E-03   0.819887E-04   0.184488E+03
   0.100312E+03   0.367821E+00   0.556623E+01   0.389261E-03   0.757802E-03   0.125066E-02   0.443557E-03   0.796795E-03   0.912964E-03   0.919352E-03   0.819887E-04   0.184459E+03
   0.100312E+03   0.367821E+00   0.175619E+01   0.389261E-03   0.757802E-03   0.159040E-03   0.443557E-03   0.796795E-03   0.912964E-03   0.919352E-03   0.819887E-04   0.185559E+03
   0.100312E+03   0.384162E+01   0.175619E+01   0.389261E-03   0.757802E-03   0.159040E-03   0.443557E-03   0.742700E-03   0.912964E-03   0.329883E-03   0.819887E-04   0.186615E+03
   0.100312E+03   0.384162E+01   0.175619E+01   0.389261E-03   0.757802E-03   0.159040E-03   0.248786E-02   0.742700E-03   0.912964E-03   0.103948E-02   0.819887E-04   0.182888E+03
   0.100312E+03   0.384162E+01  -0.808681E+00   0.389261E-03   0.757802E-03   0.159040E-03   0.180654E-02   0.365869E-03   0.912964E-03   0.103948E-02   0.819887E-04   0.184254E+03
   0.100312E+03   0.384162E+01   0.297482E+01   0.389261E-03   0.757802E-03   0.159040E-03   0.180654E-02   0.365869E-03   0.912964E-03   0.103948E-02   0.819887E-04   0.184197E+03
