a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.100835E+03 -0.487998E+01 -0.373715E+01 -0.172878E+02  0.133201E-02  0.877413E+01  0.118661E+02  0.127081E+02  0.185046E+02  0.348338E+02
  0.100835E+03 -0.646853E+01 -0.199420E+01 -0.185711E+02  0.133201E-02  0.108400E+02  0.111855E+02  0.131726E+02  0.180761E+02  0.351321E+02
  0.100835E+03 -0.916727E+01 -0.206747E+01  0.798303E+00  0.213707E-02  0.104397E+02  0.111855E+02  0.136826E+02  0.180761E+02  0.323247E+02
  0.100835E+03 -0.916727E+01  0.129061E+01  0.270768E+01  0.213707E-02  0.105113E+02  0.103258E+02  0.131816E+02  0.187124E+02  0.322486E+02
  0.100835E+03 -0.916727E+01 -0.102651E+01  0.141444E+02  0.918059E-03  0.116963E+02  0.113965E+02  0.131816E+02  0.196610E+02  0.338464E+02
  0.985879E+02  0.193062E+01  0.231197E+01  0.327464E+01  0.918059E-03  0.110854E+02  0.108193E+02  0.143432E+02  0.198798E+02  0.365140E+02
  0.985879E+02  0.193062E+01  0.231197E+01  0.254405E+01  0.978988E-03  0.122043E+02  0.127376E+02  0.124239E+02  0.166287E+02  0.357672E+02
  0.985879E+02  0.193062E+01  0.231197E+01  0.254405E+01  0.978988E-03  0.124959E+02  0.138023E+02  0.118842E+02  0.165085E+02  0.348085E+02
  0.101332E+03  0.193062E+01  0.231197E+01  0.159968E+01  0.978988E-03  0.135577E+02  0.141061E+02  0.119365E+02  0.162068E+02  0.334654E+02
  0.101332E+03  0.193062E+01 -0.463489E+01  0.544275E+01  0.978988E-03  0.135696E+02  0.138027E+02  0.104390E+02  0.166870E+02  0.324729E+02
  0.989671E+02  0.193062E+01 -0.139096E+02  0.172299E+02  0.978988E-03  0.127463E+02  0.137054E+02  0.111046E+02  0.162935E+02  0.339392E+02
  0.989671E+02  0.193062E+01 -0.129928E+02  0.172299E+02  0.978988E-03  0.130028E+02  0.148484E+02  0.111882E+02  0.155264E+02  0.332230E+02
  0.989671E+02 -0.494520E+00 -0.945558E+01  0.172299E+02  0.978988E-03  0.125779E+02  0.140547E+02  0.102288E+02  0.142803E+02  0.333172E+02
  0.989671E+02  0.100309E+01 -0.969001E+01  0.172299E+02  0.978988E-03  0.127085E+02  0.136207E+02  0.109016E+02  0.145812E+02  0.341999E+02
  0.989671E+02  0.405996E+01  0.129902E+01  0.101258E+02  0.422527E-03  0.122877E+02  0.122365E+02  0.109016E+02  0.148294E+02  0.376824E+02
  0.989671E+02  0.997798E+01  0.129902E+01  0.174482E+02  0.554692E-03  0.127243E+02  0.122365E+02  0.130273E+02  0.149632E+02  0.374163E+02
  0.989671E+02  0.997798E+01  0.730526E+01  0.123072E+02  0.554692E-03  0.133827E+02  0.120949E+02  0.137269E+02  0.152688E+02  0.369953E+02
  0.989671E+02  0.997798E+01  0.993557E+01  0.213297E+02  0.554692E-03  0.136030E+02  0.115100E+02  0.122157E+02  0.143408E+02  0.362670E+02
  0.989671E+02  0.997798E+01  0.119370E+02  0.156766E+02  0.554692E-03  0.139396E+02  0.101269E+02  0.111587E+02  0.114381E+02  0.352340E+02
  0.989671E+02  0.121150E+02  0.119370E+02  0.156766E+02  0.138036E-02  0.150658E+02  0.102666E+02  0.139419E+02  0.107988E+02  0.322578E+02
  0.989671E+02  0.141673E+02  0.119370E+02  0.156766E+02  0.208879E-02  0.137061E+02  0.104264E+02  0.145645E+02  0.110593E+02  0.310975E+02
  0.989671E+02  0.247070E+02  0.367157E+01  0.262296E+01  0.175927E-02  0.137061E+02  0.919159E+01  0.153459E+02  0.107720E+02  0.299623E+02
  0.989671E+02  0.247070E+02  0.367157E+01  0.128513E+01  0.210088E-02  0.130932E+02  0.980216E+01  0.153459E+02  0.139670E+02  0.308523E+02
  0.989671E+02  0.420164E+01  0.737959E+01  0.128513E+01  0.265347E-02  0.130932E+02  0.102956E+02  0.138417E+02  0.139670E+02  0.310606E+02
  0.989671E+02  0.246630E+01  0.444629E+01 -0.233388E+00  0.269948E-02  0.130932E+02  0.110454E+02  0.124810E+02  0.140647E+02  0.305618E+02
  0.989671E+02  0.246630E+01  0.131455E+02  0.126646E+02  0.269948E-02  0.124422E+02  0.110454E+02  0.123621E+02  0.159662E+02  0.305242E+02
  0.989671E+02  0.246630E+01  0.271612E+02  0.152961E+02  0.206508E-02  0.133915E+02  0.113807E+02  0.123621E+02  0.139768E+02  0.302085E+02
  0.989671E+02  0.253003E+01  0.299122E+02  0.152961E+02  0.206508E-02  0.125981E+02  0.784766E+01  0.142494E+02  0.156721E+02  0.302792E+02
  0.989671E+02  0.253003E+01  0.290134E+02  0.152961E+02  0.196791E-02  0.130740E+02  0.961548E+01  0.152034E+02  0.144351E+02  0.308671E+02
  0.105535E+03  0.113082E+01  0.183502E+02  0.799955E+01  0.139722E-02  0.143088E+02  0.909342E+01  0.122662E+02  0.138285E+02  0.315548E+02
  0.105535E+03 -0.255846E+01  0.280247E+02  0.203213E+02  0.139722E-02  0.120289E+02  0.909176E+01  0.116730E+02  0.110558E+02  0.324566E+02
  0.101882E+03 -0.255846E+01  0.265998E+02  0.235461E+02  0.150020E-02  0.100870E+02  0.909176E+01  0.114622E+02  0.110558E+02  0.322810E+02
  0.103399E+03 -0.255846E+01  0.221150E+02  0.183393E+02  0.155013E-02  0.909278E+01  0.909176E+01  0.133434E+02  0.111232E+02  0.337573E+02
  0.103399E+03 -0.255846E+01  0.153317E+02  0.196039E+02  0.155013E-02  0.106119E+02  0.999349E+01  0.131743E+02  0.102622E+02  0.330797E+02
  0.103473E+03 -0.510818E+00  0.519306E+01  0.143580E+02  0.155013E-02  0.104770E+02  0.983476E+01  0.123931E+02  0.102622E+02  0.326473E+02
  0.103979E+03  0.823494E+01  0.519306E+01  0.247830E+02  0.155013E-02  0.120526E+02  0.107634E+02  0.118852E+02  0.119128E+02  0.326652E+02
  0.101253E+03  0.139651E+02 -0.739689E+01  0.278841E+02  0.313126E-05  0.123590E+02  0.930861E+01  0.119984E+02  0.119390E+02  0.336350E+02
  0.101253E+03  0.676453E+01 -0.739689E+01  0.278841E+02  0.313126E-05  0.127406E+02  0.786700E+01  0.119984E+02  0.129923E+02  0.364428E+02
  0.101253E+03  0.676453E+01 -0.403681E+01  0.300465E+02  0.313126E-05  0.123286E+02  0.786700E+01  0.119984E+02  0.149380E+02  0.372610E+02
  0.101253E+03  0.676453E+01 -0.403681E+01  0.265604E+02  0.217514E-03  0.123286E+02  0.776916E+01  0.112008E+02  0.137556E+02  0.368261E+02
  0.101253E+03  0.242641E+01 -0.988284E+01  0.265604E+02  0.217514E-03  0.115183E+02  0.973609E+01  0.122174E+02  0.141451E+02  0.377036E+02
  0.101253E+03  0.242641E+01 -0.145778E+02  0.311748E+02  0.217514E-03  0.107376E+02  0.966123E+01  0.152116E+02  0.158102E+02  0.369071E+02
  0.101253E+03  0.118030E+01 -0.866684E+01  0.320174E+02  0.217514E-03  0.111351E+02  0.937232E+01  0.117355E+02  0.158102E+02  0.372138E+02
  0.101253E+03  0.118030E+01 -0.135093E+02  0.320174E+02  0.217514E-03  0.111351E+02  0.903974E+01  0.120386E+02  0.155820E+02  0.365859E+02
  0.101253E+03 -0.169631E+01 -0.435235E+01  0.279453E+02  0.217514E-03  0.105805E+02  0.780378E+01  0.130730E+02  0.155955E+02  0.372026E+02
  0.101253E+03 -0.169631E+01 -0.586129E+01  0.124221E+02  0.217514E-03  0.113314E+02  0.759048E+01  0.123890E+02  0.165880E+02  0.369288E+02
  0.101253E+03  0.146664E+01 -0.579732E+01  0.871662E+01  0.236656E-03  0.116186E+02  0.818429E+01  0.123890E+02  0.168218E+02  0.374099E+02
  0.101253E+03  0.424229E+01 -0.579732E+01  0.173187E+02  0.236656E-03  0.116186E+02  0.858247E+01  0.119963E+02  0.175646E+02  0.372972E+02
  0.101253E+03  0.424229E+01 -0.579732E+01  0.149176E+02  0.236656E-03  0.103401E+02  0.858247E+01  0.109280E+02  0.175646E+02  0.370852E+02
  0.101253E+03  0.424229E+01 -0.354199E+01  0.873105E+01  0.236656E-03  0.995425E+01  0.858189E+01  0.113766E+02  0.168565E+02  0.376521E+02
  0.967505E+02  0.174239E+01 -0.354199E+01  0.873105E+01  0.236656E-03  0.118055E+02  0.978304E+01  0.111951E+02  0.160777E+02  0.370815E+02
  0.967505E+02 -0.167207E+01 -0.354199E+01 -0.257613E+01  0.638969E-03  0.116373E+02  0.103001E+02  0.118546E+02  0.167469E+02  0.362021E+02
  0.967505E+02  0.363062E+00 -0.207991E+01 -0.250377E+01  0.638969E-03  0.113703E+02  0.100510E+02  0.116810E+02  0.181685E+02  0.362953E+02
  0.101832E+03  0.363062E+00 -0.255359E+01  0.482819E+01  0.419316E-03  0.109124E+02  0.100510E+02  0.142474E+02  0.176790E+02  0.371530E+02
  0.101832E+03  0.363062E+00  0.596137E+01  0.114084E+02  0.419316E-03  0.109124E+02  0.118354E+02  0.129033E+02  0.190870E+02  0.365302E+02
  0.101832E+03  0.577572E+01  0.183830E+02  0.113823E+01  0.419316E-03  0.109191E+02  0.122124E+02  0.129033E+02  0.175185E+02  0.368786E+02
  0.101832E+03  0.577572E+01  0.160440E+02  0.697811E+01  0.419316E-03  0.108792E+02  0.134360E+02  0.146979E+02  0.169963E+02  0.367675E+02
  0.101656E+03  0.290847E+01  0.170238E+02  0.186349E+02  0.419316E-03  0.111121E+02  0.134070E+02  0.156241E+02  0.168937E+02  0.364405E+02
  0.101656E+03  0.865250E+01  0.205945E+02  0.186349E+02  0.729760E-03  0.117362E+02  0.147554E+02  0.187002E+02  0.172919E+02  0.338421E+02
  0.101656E+03  0.865250E+01  0.205945E+02  0.160412E+02  0.729760E-03  0.115508E+02  0.148312E+02  0.170832E+02  0.172919E+02  0.343549E+02
  0.101656E+03  0.865250E+01  0.132818E+02  0.139344E+02  0.729760E-03  0.102592E+02  0.141163E+02  0.158331E+02  0.154932E+02  0.361037E+02
  0.101656E+03  0.865250E+01  0.232724E+02  0.226726E+02  0.656453E-03  0.121232E+02  0.147881E+02  0.156178E+02  0.132760E+02  0.343951E+02
  0.101656E+03  0.865250E+01  0.232724E+02  0.268765E+02  0.656453E-03  0.113048E+02  0.167375E+02  0.131634E+02  0.140283E+02  0.329780E+02
  0.101656E+03  0.611465E+01  0.167114E+02  0.268765E+02  0.833159E-03  0.110101E+02  0.168041E+02  0.125541E+02  0.131915E+02  0.331256E+02
  0.101656E+03  0.794901E+01  0.167114E+02  0.272788E+02  0.833159E-03  0.102142E+02  0.179243E+02  0.138172E+02  0.131915E+02  0.327201E+02
  0.101656E+03  0.794901E+01  0.179857E+02  0.252078E+02  0.833159E-03  0.944612E+01  0.207302E+02  0.143635E+02  0.144831E+02  0.303130E+02
  0.101656E+03  0.146075E+02  0.169964E+02  0.788805E+01  0.714111E-03  0.944612E+01  0.205224E+02  0.136087E+02  0.144831E+02  0.299716E+02
  0.101656E+03  0.205220E+02  0.169964E+02  0.232187E+02  0.714111E-03  0.986170E+01  0.205224E+02  0.130702E+02  0.132330E+02  0.296068E+02
  0.101656E+03  0.185302E+02  0.177163E+02  0.188499E+02  0.714111E-03  0.965797E+01  0.198898E+02  0.129377E+02  0.177470E+02  0.299202E+02
  0.101656E+03  0.185302E+02  0.177163E+02  0.151001E+02  0.714111E-03  0.839077E+01  0.200303E+02  0.129377E+02  0.161732E+02  0.296695E+02
  0.101656E+03  0.185302E+02  0.228447E+02  0.224036E+01  0.714111E-03  0.818886E+01  0.200303E+02  0.119647E+02  0.192024E+02  0.267281E+02
  0.101656E+03  0.152287E+02  0.228447E+02  0.224036E+01  0.114635E-03  0.882917E+01  0.200303E+02  0.105632E+02  0.185097E+02  0.272458E+02
  0.101656E+03  0.595409E+01  0.228447E+02  0.224036E+01  0.114635E-03  0.913199E+01  0.207074E+02  0.105632E+02  0.182119E+02  0.288959E+02
  0.101656E+03 -0.540422E+00  0.995045E+01  0.866554E+00  0.114635E-03  0.913199E+01  0.207074E+02  0.123176E+02  0.160720E+02  0.313173E+02
  0.101656E+03 -0.956114E-01  0.995045E+01 -0.252329E+02  0.114635E-03  0.105133E+02  0.207074E+02  0.123176E+02  0.143368E+02  0.315672E+02
  0.101656E+03 -0.956114E-01  0.995045E+01 -0.426332E+02  0.114635E-03  0.849750E+01  0.190054E+02  0.131756E+02  0.163054E+02  0.294033E+02
  0.106825E+03 -0.372348E+00  0.401036E+01 -0.426332E+02  0.610069E-03  0.795935E+01  0.190054E+02  0.139150E+02  0.173190E+02  0.293707E+02
  0.104112E+03 -0.372348E+00  0.401036E+01 -0.426332E+02  0.299630E-03  0.760464E+01  0.177381E+02  0.119599E+02  0.173190E+02  0.327885E+02
  0.104112E+03 -0.372348E+00 -0.971398E+01 -0.426332E+02  0.299630E-03  0.906005E+01  0.169445E+02  0.101830E+02  0.195866E+02  0.321773E+02
  0.104112E+03 -0.641985E+00 -0.107242E+01 -0.426332E+02  0.137285E-02  0.908504E+01  0.169445E+02  0.114051E+02  0.192646E+02  0.304282E+02
  0.104112E+03 -0.641985E+00  0.167405E+02 -0.359639E+02  0.137285E-02  0.100518E+02  0.167395E+02  0.118173E+02  0.215859E+02  0.289898E+02
  0.104417E+03  0.219537E+01  0.172108E+02 -0.294206E+02  0.137285E-02  0.100334E+02  0.158284E+02  0.108396E+02  0.215859E+02  0.288150E+02
  0.104417E+03  0.219537E+01  0.438670E+01 -0.219751E+02  0.110333E-02  0.113389E+02  0.158284E+02  0.112301E+02  0.198246E+02  0.296017E+02
  0.103586E+03 -0.244200E+01  0.664917E+01 -0.191585E+02  0.110333E-02  0.115900E+02  0.151657E+02  0.123436E+02  0.179518E+02  0.322089E+02
  0.103586E+03 -0.590353E+01  0.537903E+01 -0.398378E+02  0.110333E-02  0.114247E+02  0.154567E+02  0.138974E+02  0.167396E+02  0.335909E+02
  0.103586E+03 -0.590353E+01  0.537903E+01 -0.398378E+02  0.487475E-03  0.113703E+02  0.154567E+02  0.162196E+02  0.125661E+02  0.353986E+02
  0.103586E+03 -0.590353E+01  0.537903E+01 -0.398378E+02  0.411044E-03  0.103724E+02  0.154567E+02  0.163309E+02  0.156351E+02  0.359764E+02
  0.103586E+03 -0.590353E+01  0.537903E+01 -0.398378E+02  0.411044E-03  0.103724E+02  0.154567E+02  0.159041E+02  0.156351E+02  0.360504E+02
  0.103586E+03  0.226317E+01 -0.281558E+01 -0.336185E+02  0.179585E-03  0.102229E+02  0.147361E+02  0.134617E+02  0.162786E+02  0.364347E+02
  0.103586E+03 -0.299214E+01 -0.281558E+01 -0.382723E+02  0.549627E-03  0.105712E+02  0.147361E+02  0.137017E+02  0.166841E+02  0.364553E+02
  0.103586E+03 -0.253834E+01  0.424925E+01 -0.450727E+02  0.858287E-03  0.934002E+01  0.130294E+02  0.170642E+02  0.167110E+02  0.357924E+02
  0.103586E+03 -0.562587E+01  0.424925E+01 -0.450727E+02  0.858287E-03  0.934002E+01  0.128882E+02  0.172206E+02  0.189118E+02  0.349064E+02
  0.103586E+03 -0.562587E+01  0.923031E+01 -0.407537E+02  0.127852E-02  0.954578E+01  0.128882E+02  0.165209E+02  0.200644E+02  0.336885E+02
  0.101521E+03  0.190552E+01  0.982526E+00 -0.407537E+02  0.977931E-03  0.110420E+02  0.100097E+02  0.163337E+02  0.177754E+02  0.356518E+02
  0.101521E+03  0.190552E+01 -0.775377E+01 -0.429183E+02  0.977931E-03  0.113227E+02  0.109970E+02  0.169753E+02  0.166578E+02  0.345711E+02
  0.101521E+03  0.235823E+01 -0.775377E+01 -0.425433E+02  0.160076E-02  0.113025E+02  0.117246E+02  0.215790E+02  0.163769E+02  0.314883E+02
  0.100667E+03  0.101812E+02 -0.907646E+01 -0.419944E+02  0.167690E-02  0.120730E+02  0.121434E+02  0.203394E+02  0.145132E+02  0.308483E+02
  0.105550E+03 -0.201870E+01 -0.159317E+01 -0.323043E+02  0.167690E-02  0.136084E+02  0.143434E+02  0.202355E+02  0.150877E+02  0.293085E+02
  0.105550E+03 -0.106120E+02 -0.551493E+01 -0.323043E+02  0.284369E-02  0.136084E+02  0.143434E+02  0.202863E+02  0.176243E+02  0.259849E+02
  0.105550E+03 -0.384693E+01 -0.155246E+02 -0.270649E+02  0.235563E-02  0.130974E+02  0.145150E+02  0.198785E+02  0.153229E+02  0.278986E+02
  0.105550E+03  0.356398E+00 -0.189782E+02 -0.221003E+02  0.235563E-02  0.129938E+02  0.142448E+02  0.183196E+02  0.167704E+02  0.281929E+02
  0.104228E+03 -0.554409E+01 -0.189782E+02 -0.267490E+02  0.255732E-02  0.129938E+02  0.147465E+02  0.187714E+02  0.172777E+02  0.274575E+02
  0.104228E+03 -0.554409E+01 -0.680652E+01 -0.270972E+02  0.132203E-02  0.131969E+02  0.133320E+02  0.176788E+02  0.172777E+02  0.322260E+02
  0.104228E+03 -0.319282E+01 -0.924228E+01 -0.339252E+02  0.132203E-02  0.120607E+02  0.135904E+02  0.164577E+02  0.178114E+02  0.333149E+02
  0.103085E+03 -0.842248E-01 -0.924228E+01 -0.339252E+02  0.132203E-02  0.106290E+02  0.131093E+02  0.181288E+02  0.170889E+02  0.342017E+02
  0.103085E+03 -0.127878E+01 -0.924228E+01 -0.339252E+02  0.289183E-03  0.106290E+02  0.124554E+02  0.182311E+02  0.184831E+02  0.374482E+02
  0.103085E+03  0.206934E+01 -0.212332E+02 -0.339252E+02  0.289183E-03  0.102156E+02  0.141654E+02  0.182311E+02  0.177556E+02  0.349979E+02
  0.103085E+03  0.206934E+01 -0.212332E+02 -0.305591E+02  0.289183E-03  0.114369E+02  0.162785E+02  0.198181E+02  0.167655E+02  0.337856E+02
  0.103085E+03  0.206934E+01 -0.216014E+02 -0.305591E+02  0.685296E-03  0.111533E+02  0.164746E+02  0.189579E+02  0.151301E+02  0.333919E+02
  0.103085E+03  0.106608E+02 -0.216014E+02 -0.386542E+02  0.555594E-03  0.106061E+02  0.153039E+02  0.200024E+02  0.140267E+02  0.334651E+02
  0.103085E+03  0.106608E+02 -0.150869E+02 -0.317875E+02  0.671519E-03  0.110623E+02  0.149295E+02  0.212629E+02  0.180184E+02  0.318659E+02
  0.103085E+03 -0.394227E+01 -0.150869E+02 -0.231489E+02  0.671519E-03  0.102917E+02  0.133633E+02  0.205264E+02  0.180184E+02  0.342669E+02
  0.103085E+03 -0.375781E+01 -0.150869E+02 -0.231489E+02  0.450296E-03  0.104210E+02  0.128444E+02  0.186414E+02  0.195325E+02  0.352139E+02
  0.102693E+03 -0.375781E+01 -0.173651E+02 -0.231489E+02  0.372952E-03  0.102494E+02  0.124577E+02  0.216151E+02  0.192616E+02  0.343556E+02
  0.102693E+03 -0.526020E+01 -0.147657E+02 -0.231489E+02  0.372952E-03  0.104933E+02  0.119400E+02  0.200000E+02  0.180292E+02  0.355270E+02
  0.102693E+03 -0.447368E+00 -0.420412E+01 -0.258371E+02  0.372952E-03  0.108479E+02  0.119400E+02  0.205786E+02  0.152195E+02  0.369215E+02
  0.102693E+03  0.289639E+01  0.165347E+00 -0.253807E+02  0.581581E-03  0.994573E+01  0.102586E+02  0.207742E+02  0.149259E+02  0.363785E+02
  0.102693E+03  0.289639E+01 -0.277271E+01 -0.171251E+02  0.581581E-03  0.106511E+02  0.110631E+02  0.184084E+02  0.153990E+02  0.362241E+02
  0.102693E+03  0.289639E+01 -0.779654E+01 -0.171251E+02  0.581581E-03  0.118948E+02  0.110631E+02  0.184084E+02  0.156781E+02  0.357915E+02
  0.101559E+03  0.289639E+01 -0.107082E+02 -0.281158E+02  0.581581E-03  0.899835E+01  0.102637E+02  0.171101E+02  0.156781E+02  0.389062E+02
  0.101559E+03 -0.142304E+01  0.267708E+00 -0.290896E+02  0.768264E-03  0.877240E+01  0.916514E+01  0.171101E+02  0.132802E+02  0.381197E+02
  0.101559E+03  0.159980E+00 -0.108061E+01 -0.290896E+02  0.768264E-03  0.839176E+01  0.951757E+01  0.154116E+02  0.104381E+02  0.371165E+02
  0.101559E+03  0.159980E+00  0.741193E+01 -0.175528E+02  0.522712E-03  0.839176E+01  0.872136E+01  0.127484E+02  0.122653E+02  0.381736E+02
  0.101559E+03  0.281658E+01  0.109862E+02 -0.175528E+02  0.522712E-03  0.864390E+01  0.778953E+01  0.108937E+02  0.122653E+02  0.365042E+02
  0.101559E+03 -0.407399E+01  0.109862E+02 -0.745817E+01  0.678937E-03  0.958216E+01  0.763175E+01  0.107947E+02  0.115642E+02  0.360098E+02
  0.101559E+03 -0.407399E+01  0.109862E+02 -0.138353E+02  0.678937E-03  0.809114E+01  0.648934E+01  0.102355E+02  0.116364E+02  0.341615E+02
