a0_min         a0_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.120066E+03   0.334352E+02   0.106858E-03   0.707929E+01   0.731923E+01   0.171954E+02   0.181223E+02   0.465371E+02  -0.103164E+02   0.000000E+00   0.568535E+02  -0.113707E+03
   0.120066E+03   0.311518E+02   0.106858E-03   0.707929E+01   0.731923E+01   0.179987E+02   0.165335E+02   0.466346E+02  -0.101238E+02   0.000000E+00   0.567584E+02  -0.113517E+03
   0.121940E+03   0.306331E+02   0.106858E-03   0.671914E+01   0.694316E+01   0.148745E+02   0.165335E+02   0.477637E+02  -0.103451E+02   0.000000E+00   0.581088E+02  -0.116218E+03
   0.121940E+03   0.308333E+02   0.106858E-03   0.746404E+01   0.702529E+01   0.148745E+02   0.145820E+02   0.487987E+02  -0.921550E+01   0.000000E+00   0.580142E+02  -0.116028E+03
   0.121940E+03   0.308333E+02   0.106858E-03   0.739675E+01   0.827350E+01   0.157206E+02   0.183715E+02   0.488693E+02  -0.914486E+01   0.000000E+00   0.580142E+02  -0.116028E+03
   0.121940E+03   0.308552E+02   0.106858E-03   0.690567E+01   0.827350E+01   0.152360E+02   0.168978E+02   0.488154E+02  -0.917720E+01   0.000000E+00   0.579926E+02  -0.115985E+03
   0.121940E+03   0.308552E+02   0.106858E-03   0.690567E+01   0.819933E+01   0.152046E+02   0.191409E+02   0.480935E+02  -0.989914E+01   0.000000E+00   0.579926E+02  -0.115985E+03
   0.121940E+03   0.308552E+02   0.106858E-03   0.690567E+01   0.828491E+01   0.180457E+02   0.154654E+02   0.484815E+02  -0.951111E+01   0.000000E+00   0.579926E+02  -0.115985E+03
   0.121940E+03   0.308552E+02   0.106858E-03   0.823346E+01   0.828491E+01   0.143430E+02   0.185624E+02   0.494401E+02  -0.855249E+01   0.000000E+00   0.579926E+02  -0.115985E+03
   0.121940E+03   0.308552E+02   0.106858E-03   0.823346E+01   0.828491E+01   0.143430E+02   0.129522E+02   0.500983E+02  -0.789436E+01   0.000000E+00   0.579927E+02  -0.115985E+03
   0.121940E+03   0.308552E+02   0.106858E-03   0.823346E+01   0.828491E+01   0.147406E+02   0.129522E+02   0.500922E+02  -0.790043E+01   0.000000E+00   0.579926E+02  -0.115985E+03
   0.121940E+03   0.308552E+02   0.106858E-03   0.979626E+01   0.837475E+01   0.163353E+02   0.134449E+02   0.503163E+02  -0.767632E+01   0.000000E+00   0.579926E+02  -0.115985E+03
   0.122048E+03   0.308552E+02   0.106858E-03   0.102939E+02   0.837475E+01   0.141785E+02   0.134449E+02   0.503653E+02  -0.753821E+01   0.000000E+00   0.579035E+02  -0.115807E+03
   0.122048E+03   0.301180E+02   0.106858E-03   0.130123E+02   0.837475E+01   0.167448E+02   0.134449E+02   0.491229E+02  -0.890678E+01   0.000000E+00   0.580297E+02  -0.116059E+03
