Km_SU1_Rh_a0  Km_SU1_Rh_a1  Km_SU1_Rh_a2  Km_SU1_Rh_a3  Km_SU1_Rh_a4  Km_SU2_Rh_a0  Km_SU2_Rh_a1  Km_SU1_Ai_a0  Km_SU1_Ai_a1  Km_SU1_Ai_a2  Km_SU1_Ai_a3  Km_SU1_Ai_a4  Km_SU2_Ai_a0  Km_SU2_Ai_a1  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.393436E+02 -0.221643E+01 -0.160532E+00  0.309717E+01  0.151409E+01  0.343118E+02  0.730473E+01  0.222270E+02 -0.847717E+01 -0.118318E+02  0.347219E-01  0.644632E+01  0.117758E+02 -0.110763E+01  0.183516E+00  0.235703E-01  0.288208E-01  0.380630E-02  0.515659E-02  0.370892E+02
  0.393436E+02 -0.110401E+01  0.741672E+00  0.309717E+01  0.151409E+01  0.349625E+02  0.895544E+01  0.222270E+02 -0.847717E+01 -0.118318E+02  0.347219E-01  0.621555E+01  0.117758E+02 -0.110763E+01  0.180628E+00  0.201847E-01  0.249870E-01  0.380630E-02  0.578167E-02  0.401349E+02
  0.393436E+02 -0.900552E+00  0.741672E+00  0.309717E+01  0.151409E+01  0.349625E+02  0.895544E+01  0.222270E+02 -0.847717E+01 -0.118318E+02  0.347219E-01  0.621555E+01  0.185751E+02 -0.110763E+01  0.179041E+00  0.135543E-01  0.208069E-01  0.380630E-02  0.703587E-02  0.406712E+02
  0.393436E+02 -0.900552E+00  0.741672E+00  0.309717E+01  0.151409E+01  0.349625E+02  0.800342E+01  0.225400E+02 -0.847717E+01 -0.112555E+02  0.347219E-01  0.621555E+01  0.144978E+02  0.344318E+01  0.181729E+00  0.135543E-01  0.208069E-01  0.430884E-04  0.639016E-02  0.408700E+02
  0.393436E+02 -0.900552E+00  0.741672E+00  0.328863E+01  0.151409E+01  0.347751E+02  0.800342E+01  0.225400E+02 -0.847717E+01 -0.112555E+02  0.347219E-01  0.929477E+01  0.144978E+02  0.344318E+01  0.184934E+00  0.122285E-01  0.221787E-01  0.475529E-02  0.644327E-02  0.422281E+02
  0.393436E+02 -0.900552E+00  0.741672E+00  0.328863E+01  0.151409E+01  0.366969E+02  0.591529E+01  0.225400E+02 -0.847717E+01 -0.123404E+02 -0.114951E+01  0.929477E+01  0.158137E+02  0.319936E+01  0.184450E+00  0.129580E-01  0.208574E-01  0.925097E-02  0.818485E-02  0.442767E+02
  0.393436E+02 -0.900552E+00  0.479040E+00  0.328863E+01 -0.159316E+01  0.367674E+02  0.659100E+01  0.225400E+02 -0.847717E+01 -0.123404E+02 -0.114951E+01  0.929477E+01  0.158137E+02  0.319936E+01  0.185624E+00  0.105479E-01  0.218207E-01  0.925097E-02  0.106560E-01  0.436131E+02
  0.393436E+02 -0.900552E+00  0.479040E+00  0.328863E+01 -0.159316E+01  0.363980E+02  0.659100E+01  0.225400E+02 -0.847717E+01 -0.123404E+02 -0.268921E+00  0.929477E+01  0.144382E+02  0.319936E+01  0.185624E+00  0.118598E-01  0.228978E-01  0.885216E-02  0.139631E-01  0.437622E+02
  0.393436E+02 -0.900552E+00  0.479040E+00  0.328863E+01 -0.159316E+01  0.363980E+02  0.659100E+01  0.225400E+02 -0.847717E+01 -0.123404E+02 -0.268921E+00  0.929477E+01  0.172171E+02  0.319936E+01  0.187445E+00  0.917426E-02  0.255575E-01  0.586117E-02  0.133698E-01  0.433138E+02
  0.392027E+02 -0.900552E+00  0.479040E+00  0.286718E+01 -0.159316E+01  0.363980E+02  0.498663E+01  0.225400E+02 -0.847717E+01 -0.123404E+02 -0.268921E+00  0.929477E+01  0.172171E+02  0.319936E+01  0.188724E+00  0.917426E-02  0.195502E-01  0.623000E-02  0.144412E-01  0.422107E+02
  0.392027E+02 -0.900552E+00  0.479040E+00  0.286718E+01 -0.159316E+01  0.363980E+02  0.514305E+01  0.225400E+02 -0.847717E+01 -0.127411E+02 -0.268921E+00  0.929477E+01  0.172171E+02  0.319936E+01  0.183691E+00  0.889234E-02  0.184800E-01  0.519859E-02  0.120641E-01  0.432966E+02
  0.392027E+02 -0.900552E+00  0.479040E+00  0.286718E+01 -0.159316E+01  0.363980E+02  0.894783E+01  0.225400E+02 -0.847717E+01 -0.127411E+02 -0.633433E+00  0.992569E+01  0.172171E+02  0.201747E+01  0.185200E+00  0.830251E-02  0.169905E-01  0.793666E-02  0.120441E-01  0.442055E+02
  0.392027E+02 -0.900552E+00  0.479040E+00  0.374525E+01  0.600993E+00  0.363980E+02  0.894783E+01  0.225400E+02 -0.847717E+01 -0.129885E+02 -0.633433E+00  0.992569E+01  0.125864E+02 -0.279139E+01  0.182824E+00  0.101127E-01  0.174130E-01  0.112915E-01  0.133725E-01  0.445815E+02
  0.392027E+02 -0.900552E+00  0.479040E+00  0.374525E+01  0.600993E+00  0.363980E+02  0.559168E+01  0.225400E+02 -0.847717E+01 -0.129885E+02 -0.633433E+00  0.992569E+01  0.125864E+02  0.472611E+00  0.186604E+00  0.971709E-02  0.146526E-01  0.911319E-02  0.131367E-01  0.462194E+02
  0.392027E+02 -0.900552E+00 -0.479211E+00  0.374525E+01  0.600993E+00  0.363980E+02  0.523507E+01  0.225400E+02 -0.847717E+01 -0.129885E+02 -0.633433E+00  0.992569E+01  0.137369E+02  0.472611E+00  0.184380E+00  0.971709E-02  0.133112E-01  0.911319E-02  0.131367E-01  0.465128E+02
  0.392027E+02 -0.900552E+00 -0.479211E+00  0.318857E+01  0.600993E+00  0.365054E+02  0.523507E+01  0.225400E+02 -0.847717E+01 -0.129885E+02 -0.633433E+00  0.992569E+01  0.121847E+02 -0.102077E+01  0.183413E+00  0.538594E-02  0.106972E-01  0.117569E-01  0.111294E-01  0.462672E+02
  0.392027E+02 -0.900552E+00 -0.479211E+00  0.318857E+01  0.600993E+00  0.365054E+02  0.523507E+01  0.225400E+02 -0.847717E+01 -0.129885E+02 -0.633433E+00  0.992569E+01  0.132776E+02 -0.102077E+01  0.183413E+00  0.538594E-02  0.147602E-01  0.106557E-01  0.111294E-01  0.466778E+02
  0.392027E+02 -0.145159E+01 -0.479211E+00  0.371031E+01  0.600993E+00  0.365054E+02  0.523507E+01  0.225400E+02 -0.847717E+01 -0.129885E+02 -0.633433E+00  0.992569E+01  0.132776E+02 -0.737120E+00  0.185958E+00  0.100716E-01  0.166375E-01  0.632405E-02  0.918895E-02  0.466429E+02
  0.392027E+02 -0.145159E+01 -0.479211E+00  0.371031E+01  0.600993E+00  0.365054E+02  0.523507E+01  0.225400E+02 -0.847717E+01 -0.129885E+02 -0.633433E+00  0.992569E+01  0.132776E+02 -0.737120E+00  0.185248E+00  0.121147E-01  0.123031E-01  0.101477E-01  0.704769E-02  0.467647E+02
  0.392027E+02 -0.168992E+01 -0.479211E+00  0.371031E+01  0.600993E+00  0.365054E+02  0.523507E+01  0.225400E+02 -0.847717E+01 -0.129885E+02 -0.633433E+00  0.857306E+01  0.163261E+02 -0.737120E+00  0.183366E+00  0.135617E-01  0.140604E-01  0.924789E-02  0.812969E-02  0.462730E+02
  0.392027E+02 -0.168992E+01 -0.479211E+00  0.371031E+01  0.600993E+00  0.365054E+02  0.523507E+01  0.225400E+02 -0.847717E+01 -0.129885E+02 -0.633433E+00  0.857306E+01  0.163261E+02 -0.737120E+00  0.186949E+00  0.114936E-01  0.140604E-01  0.861893E-02  0.114836E-01  0.459747E+02
  0.392027E+02 -0.168992E+01  0.131046E+01  0.426018E+01  0.600993E+00  0.365054E+02  0.523507E+01  0.225400E+02 -0.847717E+01 -0.129885E+02 -0.633433E+00  0.857306E+01  0.153367E+02 -0.345166E+01  0.187798E+00  0.142945E-01  0.140706E-01  0.522922E-02  0.948536E-02  0.430660E+02
  0.392027E+02 -0.168992E+01  0.131046E+01  0.426018E+01  0.600993E+00  0.365054E+02  0.523507E+01  0.225400E+02 -0.834638E+01 -0.129885E+02  0.474434E+00  0.857306E+01  0.153367E+02 -0.345166E+01  0.190816E+00  0.143701E-01  0.126557E-01  0.865685E-04  0.101003E-01  0.432342E+02
  0.392027E+02 -0.168992E+01  0.131046E+01  0.183298E+01  0.600993E+00  0.365054E+02  0.523507E+01  0.225400E+02 -0.796585E+01 -0.129885E+02  0.121811E+01  0.818680E+01  0.146941E+02 -0.345166E+01  0.190595E+00  0.113308E-01  0.126557E-01  0.865685E-04  0.102296E-01  0.420376E+02
  0.392027E+02 -0.168992E+01  0.131046E+01  0.315701E+01  0.600993E+00  0.365054E+02  0.523507E+01  0.225400E+02 -0.878902E+01 -0.129885E+02  0.121811E+01  0.782907E+01  0.123070E+02 -0.345166E+01  0.189177E+00  0.908980E-02  0.125856E-01  0.336845E-02  0.123173E-01  0.414922E+02
  0.392027E+02 -0.168992E+01  0.131046E+01  0.315701E+01  0.147477E+00  0.365054E+02  0.523507E+01  0.222593E+02 -0.878902E+01 -0.129885E+02  0.121811E+01  0.782907E+01  0.123372E+02 -0.345166E+01  0.189437E+00  0.908980E-02  0.104037E-01  0.504585E-02  0.129094E-01  0.415458E+02
  0.392027E+02  0.252634E+00  0.131046E+01  0.315701E+01  0.147477E+00  0.365054E+02  0.523507E+01  0.222593E+02 -0.878902E+01 -0.129885E+02  0.121811E+01  0.782907E+01  0.123372E+02 -0.163114E+01  0.189754E+00  0.146010E-01  0.107479E-01  0.303621E-02  0.126562E-01  0.411714E+02
  0.392027E+02  0.252634E+00  0.973449E+00  0.315701E+01  0.147477E+00  0.365054E+02  0.649173E+01  0.227165E+02 -0.944353E+01 -0.129885E+02  0.121811E+01  0.782907E+01  0.135396E+02 -0.163114E+01  0.189712E+00  0.200305E-01  0.128333E-01  0.151800E-02  0.136844E-01  0.411406E+02
  0.392027E+02  0.252634E+00  0.973449E+00  0.315701E+01  0.147477E+00  0.346027E+02  0.649173E+01  0.227165E+02 -0.944353E+01 -0.129885E+02  0.121811E+01  0.782907E+01  0.135396E+02 -0.163114E+01  0.188433E+00  0.167400E-01  0.155241E-01  0.151800E-02  0.125784E-01  0.384204E+02
  0.392027E+02  0.252634E+00  0.973449E+00  0.315701E+01  0.147477E+00  0.346027E+02  0.638688E+01  0.230343E+02 -0.944353E+01 -0.137511E+02  0.121811E+01  0.782907E+01  0.113262E+02 -0.163114E+01  0.184839E+00  0.172326E-01  0.105462E-01  0.151800E-02  0.116442E-01  0.363559E+02
  0.392027E+02 -0.388518E+00  0.973449E+00  0.315701E+01  0.147477E+00  0.346027E+02  0.638688E+01  0.230343E+02 -0.880498E+01 -0.125749E+02  0.121811E+01  0.975904E+01  0.113262E+02 -0.163114E+01  0.188438E+00  0.171015E-01  0.913038E-02  0.914828E-03  0.134334E-01  0.390490E+02
  0.398688E+02 -0.388518E+00  0.973449E+00  0.315701E+01  0.147477E+00  0.354248E+02  0.638688E+01  0.230343E+02 -0.730677E+01 -0.120460E+02  0.121811E+01  0.975904E+01  0.113262E+02  0.295409E+01  0.188750E+00  0.168738E-01  0.140884E-01  0.576984E-03  0.108918E-01  0.390764E+02
  0.398688E+02 -0.388518E+00  0.973449E+00  0.315701E+01  0.147477E+00  0.354248E+02  0.638688E+01  0.230343E+02 -0.730677E+01 -0.120460E+02  0.230459E+01  0.801813E+01  0.131227E+02  0.295409E+01  0.188750E+00  0.193863E-01  0.161446E-01  0.576984E-03  0.108918E-01  0.387023E+02
  0.398688E+02 -0.388518E+00  0.973449E+00  0.527569E+01  0.147477E+00  0.363360E+02  0.638688E+01  0.230343E+02 -0.730677E+01 -0.120460E+02  0.230459E+01  0.801813E+01  0.131227E+02  0.295409E+01  0.186713E+00  0.208936E-01  0.144267E-01  0.125826E-02  0.155017E-01  0.381943E+02
  0.398688E+02 -0.388518E+00  0.973449E+00  0.527569E+01  0.147477E+00  0.363360E+02  0.638688E+01  0.230343E+02 -0.730677E+01 -0.120460E+02  0.230459E+01  0.101832E+02  0.131227E+02  0.212952E+00  0.190467E+00  0.247513E-01  0.143651E-01  0.125826E-02  0.146905E-01  0.388942E+02
  0.398688E+02 -0.388518E+00  0.973449E+00  0.249885E+01  0.884975E+00  0.363360E+02  0.638688E+01  0.223417E+02 -0.730677E+01 -0.120460E+02  0.230459E+01  0.717028E+01  0.174565E+02  0.373706E+01  0.187384E+00  0.278584E-01  0.158148E-01  0.150108E-02  0.131565E-01  0.362216E+02
  0.398688E+02 -0.388518E+00  0.973449E+00  0.249885E+01  0.884975E+00  0.364635E+02  0.729931E+01  0.223417E+02 -0.730677E+01 -0.129724E+02  0.280799E+01  0.936973E+01  0.119385E+02  0.373706E+01  0.187487E+00  0.300934E-01  0.134476E-01  0.330370E-02  0.131867E-01  0.348643E+02
  0.392746E+02 -0.388518E+00  0.973449E+00  0.192231E+01  0.884975E+00  0.364635E+02  0.604355E+01  0.223417E+02 -0.730677E+01 -0.129724E+02  0.280799E+01  0.936973E+01  0.147342E+02 -0.108017E+00  0.184242E+00  0.315298E-01  0.132357E-01  0.826017E-02  0.135156E-01  0.380073E+02
  0.392746E+02 -0.388518E+00  0.973449E+00  0.192231E+01  0.884975E+00  0.364635E+02  0.604355E+01  0.223907E+02 -0.730677E+01 -0.129724E+02  0.280799E+01  0.936973E+01  0.147342E+02 -0.108017E+00  0.185932E+00  0.225269E-01  0.928294E-02  0.883911E-02  0.134931E-01  0.394396E+02
  0.392746E+02 -0.388518E+00  0.973449E+00  0.428698E+01  0.884975E+00  0.364635E+02  0.626617E+01  0.223907E+02 -0.730677E+01 -0.129724E+02  0.280799E+01  0.936973E+01  0.147342E+02 -0.108017E+00  0.185932E+00  0.225269E-01  0.126287E-01  0.450866E-02  0.134931E-01  0.408318E+02
  0.392746E+02 -0.388518E+00  0.973449E+00  0.428698E+01  0.884975E+00  0.364635E+02  0.585323E+01  0.228248E+02 -0.766171E+01 -0.129724E+02  0.280799E+01  0.936973E+01  0.147342E+02 -0.108017E+00  0.185932E+00  0.285539E-01  0.130009E-01  0.584631E-02  0.102194E-01  0.407780E+02
  0.392746E+02 -0.388518E+00  0.138287E+01  0.267783E+01  0.884975E+00  0.364635E+02  0.794565E+01  0.228248E+02 -0.766171E+01 -0.129724E+02  0.280799E+01  0.962782E+01  0.147342E+02 -0.108017E+00  0.184431E+00  0.304111E-01  0.144842E-01  0.694095E-02  0.756767E-02  0.396044E+02
  0.398619E+02 -0.388518E+00  0.590684E+00  0.267783E+01  0.520520E+00  0.364635E+02  0.794565E+01  0.228248E+02 -0.766171E+01 -0.129724E+02  0.280799E+01  0.962782E+01  0.147342E+02 -0.318834E+01  0.184546E+00  0.359236E-01  0.139686E-01  0.424139E-02  0.194741E-02  0.383073E+02
  0.401792E+02 -0.388518E+00  0.590684E+00  0.506177E+01  0.520520E+00  0.364635E+02  0.794565E+01  0.228248E+02 -0.766171E+01 -0.119370E+02  0.150376E+01  0.962782E+01  0.140730E+02 -0.137238E+01  0.180953E+00  0.375247E-01  0.152207E-01  0.314054E-02  0.138781E-02  0.395884E+02
  0.401792E+02 -0.388518E+00  0.590684E+00  0.216008E+01  0.520520E+00  0.350339E+02  0.794565E+01  0.228248E+02 -0.766171E+01 -0.131228E+02  0.150376E+01  0.962782E+01  0.140730E+02 -0.547966E+00  0.180246E+00  0.375247E-01  0.171587E-01  0.616929E-02  0.385569E-02  0.371566E+02
  0.401792E+02  0.167610E+00  0.590684E+00  0.339993E+01  0.520520E+00  0.370920E+02  0.758000E+01  0.228248E+02 -0.766171E+01 -0.131228E+02  0.150376E+01  0.954021E+01  0.117549E+02 -0.547966E+00  0.180246E+00  0.375247E-01  0.197955E-01  0.316085E-02  0.374036E-02  0.368182E+02
  0.401792E+02  0.167610E+00  0.590684E+00  0.404827E+01  0.520520E+00  0.370920E+02  0.758000E+01  0.228248E+02 -0.701970E+01 -0.131228E+02  0.273095E+01  0.954021E+01  0.117549E+02 -0.865646E+00  0.179437E+00  0.390941E-01  0.203383E-01  0.421857E-02  0.148428E-02  0.335863E+02
  0.392030E+02  0.167610E+00  0.590684E+00  0.404827E+01  0.520520E+00  0.370920E+02  0.758000E+01  0.228248E+02 -0.701970E+01 -0.128013E+02  0.273095E+01  0.954021E+01  0.145388E+02 -0.865646E+00  0.179109E+00  0.414464E-01  0.192338E-01  0.458534E-03  0.726558E-03  0.384484E+02
  0.392030E+02 -0.161591E+01  0.516306E+00  0.369772E+01  0.520520E+00  0.356788E+02  0.758000E+01  0.223653E+02 -0.701970E+01 -0.128013E+02 -0.178821E+00  0.954021E+01  0.145388E+02 -0.865646E+00  0.180030E+00  0.397801E-01  0.190634E-01  0.458534E-03  0.556443E-03  0.439021E+02
  0.392030E+02 -0.168329E+01  0.516306E+00  0.369772E+01  0.520520E+00  0.356788E+02  0.758000E+01  0.223653E+02 -0.701970E+01 -0.128013E+02 -0.178821E+00  0.954021E+01  0.123378E+02  0.882840E+00  0.179709E+00  0.396881E-01  0.175479E-01  0.514916E-03  0.349367E-02  0.426199E+02
  0.392030E+02 -0.168329E+01  0.516306E+00  0.369772E+01  0.520520E+00  0.356788E+02  0.758000E+01  0.223653E+02 -0.701970E+01 -0.128013E+02 -0.192857E+00  0.954021E+01  0.123378E+02  0.882840E+00  0.176464E+00  0.365604E-01  0.174736E-01  0.514916E-03  0.500393E-02  0.423092E+02
  0.392030E+02 -0.168329E+01  0.516306E+00  0.369772E+01  0.131064E+01  0.356788E+02  0.758000E+01  0.223966E+02 -0.701970E+01 -0.128312E+02 -0.192857E+00  0.954021E+01  0.171883E+02 -0.362430E+00  0.176464E+00  0.359562E-01  0.123741E-01  0.138695E-02  0.290504E-02  0.433139E+02
  0.392030E+02 -0.168329E+01  0.480167E+00  0.369772E+01  0.131064E+01  0.358896E+02  0.758000E+01  0.223966E+02 -0.774696E+01 -0.139995E+02 -0.192857E+00  0.954021E+01  0.171883E+02 -0.362430E+00  0.177230E+00  0.368537E-01  0.123741E-01  0.138695E-02  0.507352E-02  0.446348E+02
  0.392030E+02 -0.168329E+01  0.480167E+00  0.369772E+01  0.131064E+01  0.358896E+02  0.758000E+01  0.223966E+02 -0.774696E+01 -0.116352E+02 -0.192857E+00  0.954021E+01  0.132345E+02 -0.362430E+00  0.180340E+00  0.380867E-01  0.710664E-02  0.138695E-02  0.293381E-02  0.455235E+02
  0.392030E+02 -0.171491E+01  0.480167E+00  0.504431E+01  0.131064E+01  0.358896E+02  0.875578E+01  0.223966E+02 -0.919951E+01 -0.116352E+02 -0.192857E+00  0.954021E+01  0.132345E+02 -0.362430E+00  0.184485E+00  0.415026E-01  0.710664E-02  0.138695E-02  0.260811E-02  0.433163E+02
  0.392030E+02 -0.171491E+01 -0.696559E+00  0.504431E+01 -0.116401E+01  0.358896E+02  0.892005E+01  0.223966E+02 -0.919951E+01 -0.116352E+02 -0.164124E+00  0.954021E+01  0.132345E+02 -0.362430E+00  0.187875E+00  0.408133E-01  0.285061E-02  0.455622E-03  0.270336E-02  0.426084E+02
  0.392030E+02 -0.958199E+00 -0.696559E+00  0.504431E+01 -0.116401E+01  0.358896E+02  0.892005E+01  0.223966E+02 -0.731831E+01 -0.116352E+02 -0.164124E+00  0.954021E+01  0.132345E+02 -0.362430E+00  0.188180E+00  0.387503E-01  0.202972E-02  0.455622E-03  0.270336E-02  0.431986E+02
  0.392030E+02 -0.958199E+00 -0.696559E+00  0.444997E+01 -0.116401E+01  0.358896E+02  0.892005E+01  0.217662E+02 -0.731831E+01 -0.116352E+02  0.523545E+00  0.954021E+01  0.132345E+02 -0.362430E+00  0.188045E+00  0.396169E-01  0.503602E-02  0.455622E-03  0.182798E-02  0.423687E+02
  0.392030E+02 -0.203488E+01 -0.696559E+00  0.444997E+01 -0.116401E+01  0.358896E+02  0.892005E+01  0.217662E+02 -0.780758E+01 -0.116352E+02  0.523545E+00  0.954021E+01  0.110496E+02  0.835856E-02  0.182484E+00  0.412530E-01  0.869489E-03  0.248185E-02  0.182798E-02  0.401248E+02
  0.392030E+02 -0.913401E+00  0.838621E+00  0.262910E+01 -0.818739E+00  0.358896E+02  0.892005E+01  0.217662E+02 -0.780758E+01 -0.110459E+02  0.523545E+00  0.954021E+01  0.104147E+02  0.835856E-02  0.184728E+00  0.423658E-01  0.189626E-02  0.308452E-02  0.182798E-02  0.391792E+02
  0.392030E+02 -0.913401E+00  0.838621E+00  0.328198E+01  0.158717E+01  0.358896E+02  0.892005E+01  0.224724E+02 -0.780758E+01 -0.114792E+02  0.298590E+00  0.954021E+01  0.104147E+02  0.835856E-02  0.183180E+00  0.425717E-01  0.193593E-02  0.326600E-03  0.711279E-03  0.421788E+02
  0.392030E+02 -0.913401E+00  0.838621E+00  0.328198E+01  0.158717E+01  0.358896E+02  0.649183E+01  0.223002E+02 -0.780758E+01 -0.114792E+02  0.298590E+00  0.954021E+01  0.148910E+02  0.835856E-02  0.176999E+00  0.413171E-01  0.170940E-02  0.326600E-03  0.185607E-02  0.456524E+02
  0.392030E+02 -0.913401E+00  0.838621E+00  0.328198E+01  0.158717E+01  0.358896E+02  0.649183E+01  0.221312E+02 -0.780758E+01 -0.114792E+02  0.298590E+00  0.954021E+01  0.135973E+02  0.835856E-02  0.177349E+00  0.423947E-01  0.652137E-03  0.280182E-02  0.181759E-03  0.450551E+02
  0.392030E+02 -0.913401E+00  0.838621E+00  0.328198E+01  0.158717E+01  0.353730E+02  0.659154E+01  0.221312E+02 -0.718597E+01 -0.114792E+02 -0.296568E+00  0.798277E+01  0.135973E+02  0.270055E+01  0.180330E+00  0.437627E-01  0.842909E-03  0.315988E-02  0.135334E-03  0.431329E+02
  0.392030E+02 -0.913401E+00  0.838621E+00  0.328198E+01 -0.655915E+00  0.354503E+02  0.659154E+01  0.221312E+02 -0.718597E+01 -0.114792E+02 -0.296568E+00  0.798277E+01  0.135973E+02  0.270055E+01  0.185969E+00  0.437627E-01  0.233084E-02  0.232305E-02  0.135334E-03  0.433088E+02
  0.392030E+02 -0.132177E+00  0.838621E+00  0.328198E+01 -0.655915E+00  0.354503E+02  0.745335E+01  0.221312E+02 -0.718597E+01 -0.102272E+02 -0.296568E+00  0.798277E+01  0.118229E+02  0.270055E+01  0.184465E+00  0.430155E-01  0.233084E-02  0.232305E-02  0.247716E-02  0.398525E+02
  0.392030E+02 -0.132177E+00  0.838621E+00  0.328198E+01 -0.137040E+00  0.366092E+02  0.745335E+01  0.221714E+02 -0.709442E+01 -0.102272E+02 -0.296568E+00  0.899662E+01  0.135969E+02  0.392805E+01  0.184300E+00  0.430155E-01  0.233084E-02  0.137600E-02  0.170303E-02  0.405776E+02
  0.392030E+02 -0.132177E+00  0.838621E+00  0.328198E+01 -0.137040E+00  0.366092E+02  0.709548E+01  0.227028E+02 -0.709442E+01 -0.102272E+02 -0.296568E+00  0.899662E+01  0.135969E+02  0.335366E+01  0.184300E+00  0.440525E-01  0.233084E-02  0.538467E-02  0.161222E-02  0.403688E+02
  0.392030E+02 -0.132177E+00  0.838621E+00  0.328198E+01  0.845104E+00  0.365787E+02  0.709548E+01  0.227028E+02 -0.709442E+01 -0.102272E+02 -0.296568E+00  0.796041E+01  0.135969E+02  0.335366E+01  0.183708E+00  0.459690E-01  0.518803E-03  0.538555E-02  0.181572E-02  0.398333E+02
  0.392030E+02 -0.132177E+00  0.838621E+00  0.328198E+01  0.845104E+00  0.362412E+02  0.709548E+01  0.226354E+02 -0.709442E+01 -0.102272E+02 -0.296568E+00  0.796041E+01  0.171536E+02  0.335366E+01  0.181303E+00  0.467145E-01  0.324329E-02  0.755437E-02  0.181572E-02  0.390467E+02
  0.396903E+02 -0.367040E+00  0.838621E+00  0.328198E+01  0.845104E+00  0.355993E+02  0.894982E+01  0.219035E+02 -0.709442E+01 -0.133960E+02  0.100362E+01  0.796041E+01  0.171536E+02 -0.222076E+01  0.177619E+00  0.431821E-01  0.781089E-02  0.915225E-02  0.167536E-02  0.389424E+02
  0.387879E+02 -0.367040E+00  0.838621E+00  0.328198E+01  0.845104E+00  0.355993E+02  0.894982E+01  0.219035E+02 -0.709442E+01 -0.128052E+02  0.100362E+01  0.796041E+01  0.171536E+02 -0.222076E+01  0.177619E+00  0.382149E-01  0.845823E-02  0.915225E-02  0.196243E-02  0.382051E+02
  0.387879E+02 -0.367040E+00 -0.166593E+01  0.328198E+01  0.845104E+00  0.355993E+02  0.798288E+01  0.219035E+02 -0.709442E+01 -0.106025E+02  0.100362E+01  0.796041E+01  0.171536E+02 -0.358678E+01  0.177619E+00  0.380352E-01  0.395034E-02  0.142907E-01  0.614321E-02  0.334850E+02
  0.387879E+02 -0.367040E+00 -0.166593E+01  0.328198E+01  0.845104E+00  0.355993E+02  0.798288E+01  0.219035E+02 -0.790788E+01 -0.111430E+02  0.100362E+01  0.796041E+01  0.159369E+02 -0.358678E+01  0.182897E+00  0.394493E-01  0.573822E-02  0.124817E-01  0.945206E-02  0.358378E+02
  0.387879E+02 -0.367040E+00 -0.166593E+01  0.328198E+01  0.845104E+00  0.355993E+02  0.798288E+01  0.222425E+02 -0.790788E+01 -0.111430E+02  0.851990E+00  0.796041E+01  0.132248E+02 -0.318128E-02  0.187415E+00  0.372166E-01  0.573822E-02  0.158010E-01  0.121493E-01  0.381744E+02
  0.387879E+02 -0.367040E+00 -0.166593E+01  0.328198E+01  0.845104E+00  0.355993E+02  0.927226E+01  0.225567E+02 -0.790788E+01 -0.111430E+02  0.851990E+00  0.796041E+01  0.135424E+02 -0.318128E-02  0.189395E+00  0.367070E-01  0.573822E-02  0.192956E-01  0.142805E-01  0.368570E+02
  0.387879E+02 -0.367040E+00 -0.166593E+01  0.328198E+01  0.845104E+00  0.355993E+02  0.927226E+01  0.225567E+02 -0.790788E+01 -0.111430E+02  0.851990E+00  0.807895E+01  0.135424E+02  0.980763E+00  0.187193E+00  0.321778E-01  0.744668E-02  0.220852E-01  0.125153E-01  0.370537E+02
  0.387879E+02 -0.367040E+00 -0.645516E+00  0.414779E+01  0.845104E+00  0.355993E+02  0.927226E+01  0.225567E+02 -0.790788E+01 -0.111430E+02  0.851990E+00  0.982961E+01  0.135424E+02 -0.120542E+01  0.185509E+00  0.299070E-01  0.871896E-02  0.271287E-01  0.143046E-01  0.380408E+02
  0.387879E+02 -0.367040E+00 -0.645516E+00  0.414779E+01 -0.123875E-01  0.355993E+02  0.927226E+01  0.223138E+02 -0.790788E+01 -0.111430E+02  0.851990E+00  0.982961E+01  0.135424E+02 -0.120542E+01  0.187020E+00  0.287605E-01  0.838485E-02  0.275071E-01  0.153837E-01  0.377103E+02
  0.388563E+02 -0.367040E+00 -0.645516E+00  0.382409E+01 -0.693540E+00  0.355993E+02  0.101872E+02  0.223138E+02 -0.790788E+01 -0.111430E+02 -0.389325E+00  0.982961E+01  0.118246E+02 -0.120542E+01  0.185514E+00  0.311294E-01  0.824747E-02  0.204706E-01  0.173818E-01  0.369047E+02
  0.388563E+02 -0.367040E+00 -0.645516E+00  0.382409E+01 -0.113750E+01  0.355993E+02  0.104614E+02  0.223138E+02 -0.790788E+01 -0.132590E+02 -0.389325E+00  0.982961E+01  0.118120E+02 -0.120542E+01  0.182585E+00  0.330171E-01  0.824747E-02  0.188379E-01  0.173818E-01  0.376530E+02
  0.397936E+02 -0.367040E+00 -0.645516E+00  0.382409E+01 -0.188829E+01  0.355993E+02  0.104614E+02  0.223138E+02 -0.790788E+01 -0.132590E+02 -0.462646E+00  0.982961E+01  0.165071E+02 -0.120542E+01  0.180517E+00  0.330171E-01  0.104533E-01  0.227189E-01  0.165962E-01  0.371749E+02
  0.399220E+02 -0.367040E+00 -0.645516E+00  0.382409E+01 -0.188829E+01  0.357622E+02  0.104614E+02  0.223138E+02 -0.790788E+01 -0.132590E+02 -0.462646E+00  0.894709E+01  0.165071E+02 -0.120542E+01  0.181891E+00  0.342076E-01  0.120546E-01  0.227189E-01  0.150867E-01  0.365599E+02
