a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.102154E+03   0.474821E+01   0.747226E+01   0.964097E-03   0.104400E+02   0.820488E+01   0.189548E+02   0.176111E+02   0.350398E+02
   0.103179E+03   0.183188E+01   0.139798E+02   0.566812E-03   0.775938E+01   0.101486E+02   0.148664E+02   0.140351E+02   0.364207E+02
   0.990840E+02  -0.503304E+01  -0.198495E+02   0.578641E-03   0.111191E+02   0.788345E+01   0.145669E+02   0.143746E+02   0.365436E+02
   0.983753E+02   0.206118E+01  -0.115436E+02   0.654160E-03   0.742015E+01   0.694750E+01   0.141576E+02   0.199916E+02   0.359513E+02
   0.104986E+03  -0.810405E+01  -0.272632E+02   0.159554E-02   0.105582E+02   0.112870E+02   0.135622E+02   0.184999E+02   0.318164E+02
   0.111991E+03   0.719283E+01   0.675549E+02   0.113356E-02   0.916807E+01   0.122704E+02   0.148338E+02   0.148642E+02   0.311151E+02
   0.120658E+03  -0.364778E+02   0.882179E+02   0.216870E-02   0.112029E+02   0.865721E+01   0.173789E+02   0.142939E+02   0.294116E+02
   0.102153E+03   0.710650E+01   0.228868E+02   0.152441E-02   0.126916E+02   0.109255E+02   0.171393E+02   0.164508E+02   0.334119E+02
   0.101019E+03   0.349622E+01   0.107796E+02   0.344657E-03   0.123308E+02   0.120977E+02   0.182433E+02   0.117323E+02   0.367920E+02
   0.987424E+02   0.164551E+01   0.145366E+02   0.646526E-03   0.715983E+01   0.826040E+01   0.112688E+02   0.148420E+02   0.354585E+02
   0.997856E+02   0.677310E+01  -0.582536E+00   0.112341E-03   0.114051E+02   0.125270E+02   0.176397E+02   0.163300E+02   0.384536E+02
   0.100669E+03   0.133151E+02   0.121892E+01   0.242356E-03   0.101863E+02   0.905277E+01   0.140926E+02   0.178248E+02   0.369431E+02
   0.994069E+02   0.525502E+01  -0.790772E+01   0.194268E-03   0.897472E+01   0.891297E+01   0.158187E+02   0.149455E+02   0.404059E+02
   0.957412E+02   0.161862E+01   0.490464E+01   0.499229E-03   0.872915E+01   0.129489E+02   0.158676E+02   0.206207E+02   0.321882E+02
   0.997190E+02   0.878584E+01  -0.191114E+02   0.976640E-03   0.918652E+01   0.104810E+02   0.162626E+02   0.158108E+02   0.366850E+02
   0.102698E+03   0.618944E+01   0.322458E+02   0.481113E-03   0.106836E+02   0.967402E+01   0.156745E+02   0.191040E+02   0.348196E+02
   0.101669E+03   0.425119E+01   0.127712E+02   0.391828E-03   0.850114E+01   0.102390E+02   0.167645E+02   0.132046E+02   0.382000E+02
   0.101253E+03  -0.444809E+01  -0.881675E+01   0.288289E-03   0.989043E+01   0.831337E+01   0.203845E+02   0.159061E+02   0.364862E+02
   0.989767E+02  -0.434775E+01   0.145578E+02   0.147075E-02   0.109263E+02   0.115438E+02   0.142611E+02   0.195789E+02   0.332708E+02
   0.970164E+02   0.574699E+00  -0.141711E+02   0.561632E-04   0.923829E+01   0.846781E+01   0.125343E+02   0.163501E+02   0.383621E+02
   0.101772E+03   0.583356E+01   0.572068E+01   0.410129E-03   0.949413E+01   0.147885E+02   0.134055E+02   0.106782E+02   0.347372E+02
   0.998372E+02  -0.406566E+01   0.665254E+01   0.315922E-03   0.852605E+01   0.868575E+01   0.152759E+02   0.100013E+02   0.372738E+02
   0.101879E+03   0.183773E+01   0.130464E+02   0.368840E-03   0.852605E+01   0.115214E+02   0.160055E+02   0.134610E+02   0.379951E+02
   0.992985E+02   0.138966E+02  -0.194611E+02   0.865430E-03   0.119554E+02   0.109451E+02   0.126833E+02   0.144566E+02   0.346686E+02
   0.100946E+03  -0.121137E+01  -0.347447E+02   0.192811E-02   0.848268E+01   0.126504E+02   0.106614E+02   0.128113E+02   0.312234E+02
   0.990550E+02   0.116474E+01  -0.152948E+02   0.529491E-03   0.923963E+01   0.113327E+02   0.157149E+02   0.146445E+02   0.392380E+02
   0.100102E+03   0.170952E+02   0.162862E+02   0.705201E-03   0.786312E+01   0.829133E+01   0.158296E+02   0.155652E+02   0.347515E+02
   0.978753E+02   0.175470E+01  -0.911228E+01   0.553372E-03   0.111053E+02   0.131941E+02   0.138107E+02   0.117456E+02   0.375834E+02
   0.981744E+02   0.570453E+01  -0.435067E+01   0.223002E-04   0.100914E+02   0.912834E+01   0.229350E+02   0.150538E+02   0.380713E+02
   0.996140E+02   0.271141E+01  -0.190824E+02   0.340080E-03   0.874691E+01   0.144586E+02   0.147352E+02   0.150510E+02   0.376167E+02
   0.996140E+02   0.885974E+01  -0.243286E+02   0.237915E-03   0.881213E+01   0.110321E+02   0.161891E+02   0.139119E+02   0.371916E+02
   0.997011E+02   0.463706E+01  -0.145158E+02   0.108216E-03   0.129488E+02   0.102834E+02   0.153059E+02   0.139289E+02   0.390865E+02
   0.997011E+02   0.880649E+01   0.631331E+01   0.235143E-03   0.890987E+01   0.129991E+02   0.187500E+02   0.120421E+02   0.372135E+02
   0.986479E+02  -0.191863E+01   0.104863E+02   0.453309E-03   0.125742E+02   0.106983E+02   0.233382E+02   0.128199E+02   0.340720E+02
   0.986479E+02   0.736875E+01   0.853145E+01   0.644129E-03   0.960303E+01   0.989188E+01   0.172176E+02   0.156717E+02   0.380348E+02
   0.103457E+03  -0.683653E+01   0.202193E+02   0.771201E-03   0.118850E+02   0.112031E+02   0.118066E+02   0.169688E+02   0.349316E+02
   0.103811E+03  -0.108938E+02  -0.271885E+02   0.169244E-02   0.821100E+01   0.801420E+01   0.175731E+02   0.214329E+02   0.300041E+02
   0.101225E+03   0.484145E+01  -0.150014E+02   0.192575E-03   0.105585E+02   0.102463E+02   0.135140E+02   0.138334E+02   0.380139E+02
   0.101225E+03  -0.526965E+01  -0.378558E+01   0.630367E-03   0.144451E+02   0.649633E+01   0.129861E+02   0.116763E+02   0.332821E+02
   0.985903E+02   0.506813E+01   0.203022E+02   0.745686E-03   0.141210E+02   0.143869E+02   0.126791E+02   0.143063E+02   0.316168E+02
   0.985903E+02   0.119191E+02  -0.191950E+02   0.626154E-03   0.993454E+01   0.109600E+02   0.170751E+02   0.150199E+02   0.363154E+02
   0.973517E+02   0.243430E+01  -0.231546E+01   0.364199E-03   0.870944E+01   0.125395E+02   0.119383E+02   0.148921E+02   0.381625E+02
   0.102915E+03  -0.807109E+01  -0.213594E+02   0.808945E-03   0.127701E+02   0.125395E+02   0.114760E+02   0.126312E+02   0.323977E+02
   0.992265E+02   0.104768E+00  -0.176398E+02   0.102770E-02   0.776223E+01   0.871805E+01   0.144891E+02   0.156077E+02   0.368820E+02
   0.972694E+02   0.943065E+01  -0.221795E+02   0.901069E-03   0.119605E+02   0.109220E+02   0.203987E+02   0.145644E+02   0.340518E+02
   0.973678E+02   0.272582E+01  -0.477421E+01   0.654731E-03   0.690481E+01   0.820027E+01   0.120027E+02   0.138731E+02   0.368904E+02
   0.100269E+03  -0.133551E+00  -0.120628E+02   0.399307E-03   0.147000E+02   0.852830E+01   0.162870E+02   0.166903E+02   0.367353E+02
   0.100067E+03  -0.477776E+01  -0.120426E+02   0.115371E-04   0.967892E+01   0.668135E+01   0.162917E+02   0.141386E+02   0.373070E+02
   0.100067E+03  -0.406510E+00   0.899117E+01   0.271914E-03   0.891149E+01   0.798375E+01   0.165132E+02   0.240629E+02   0.358690E+02
   0.100985E+03   0.686775E+01  -0.165216E+02   0.484182E-03   0.994656E+01   0.627038E+01   0.121877E+02   0.169112E+02   0.348781E+02
   0.100140E+03  -0.661825E+00  -0.694258E+01   0.804528E-04   0.124108E+02   0.121918E+02   0.157418E+02   0.210431E+02   0.369353E+02
   0.100716E+03   0.427838E+01   0.152903E+02   0.295693E-03   0.121292E+02   0.119600E+02   0.241362E+02   0.181233E+02   0.340009E+02
   0.972047E+02   0.607661E+00   0.132567E+01   0.217835E-04   0.127821E+02   0.106535E+02   0.122369E+02   0.124715E+02   0.372190E+02
   0.972047E+02   0.237649E+01  -0.121803E+02   0.105088E-02   0.729385E+01   0.118326E+02   0.195887E+02   0.128367E+02   0.345927E+02
   0.996870E+02   0.615153E+01  -0.548881E+01   0.331648E-03   0.986679E+01   0.115888E+02   0.163892E+02   0.129819E+02   0.393685E+02
   0.982232E+02   0.673534E+01  -0.548881E+01   0.331648E-03   0.975423E+01   0.123054E+02   0.147822E+02   0.106459E+02   0.384009E+02
   0.101210E+03   0.991444E+01   0.168742E+02   0.979020E-04   0.107471E+02   0.122551E+02   0.155085E+02   0.136913E+02   0.373081E+02
   0.100340E+03  -0.710219E+00   0.209892E+02   0.415617E-03   0.104207E+02   0.120057E+02   0.972153E+01   0.143948E+02   0.349190E+02
   0.103076E+03   0.782426E+01   0.283658E+02   0.117444E-02   0.927716E+01   0.990352E+01   0.124550E+02   0.196408E+02   0.342723E+02
   0.102656E+03   0.937842E+01   0.172392E+02   0.958125E-03   0.111009E+02   0.109211E+02   0.155789E+02   0.117987E+02   0.354569E+02
   0.102210E+03  -0.107080E+02  -0.112308E+01   0.565487E-03   0.840864E+01   0.153013E+02   0.179660E+02   0.121118E+02   0.322964E+02
   0.993802E+02   0.633344E+01  -0.235346E+02   0.764825E-03   0.104847E+02   0.134760E+02   0.116953E+02   0.214237E+02   0.338849E+02
   0.984807E+02  -0.865682E+00  -0.571326E+01   0.276508E-03   0.863204E+01   0.743691E+01   0.222420E+02   0.205569E+02   0.354095E+02
   0.101650E+03  -0.682316E+01   0.900691E+01   0.694303E-03   0.976957E+01   0.847922E+01   0.119703E+02   0.229511E+02   0.342831E+02
   0.980430E+02   0.106935E+02  -0.464728E+01   0.392593E-03   0.123566E+02   0.531739E+01   0.132686E+02   0.126720E+02   0.336084E+02
   0.980430E+02   0.540699E+01  -0.865409E+01   0.158213E-03   0.858384E+01   0.117842E+02   0.137049E+02   0.198096E+02   0.387691E+02
   0.980430E+02   0.731178E+01  -0.865409E+01   0.871188E-04   0.118065E+02   0.118700E+02   0.144477E+02   0.184626E+02   0.386190E+02
   0.986751E+02   0.457411E+01  -0.740608E+01   0.159162E-03   0.106085E+02   0.118761E+02   0.132247E+02   0.164541E+02   0.399971E+02
   0.986751E+02  -0.261667E+01  -0.152794E+02   0.567502E-03   0.894222E+01   0.115417E+02   0.168388E+02   0.129790E+02   0.378103E+02
   0.992289E+02   0.103004E+02  -0.113184E+02   0.567502E-03   0.110319E+02   0.801012E+01   0.184448E+02   0.185949E+02   0.363020E+02
   0.100259E+03  -0.406260E+00  -0.215914E+01   0.630576E-03   0.940701E+01   0.134292E+02   0.120231E+02   0.149845E+02   0.373534E+02
   0.982589E+02   0.704894E+00  -0.115646E+02   0.141533E-03   0.713152E+01   0.904086E+01   0.162342E+02   0.149845E+02   0.392390E+02
   0.999325E+02   0.235639E+01  -0.132794E+02   0.634520E-03   0.107746E+02   0.106051E+02   0.150060E+02   0.118868E+02   0.384223E+02
   0.983759E+02   0.203941E+01  -0.116800E+02   0.160206E-03   0.102160E+02   0.830765E+01   0.142648E+02   0.180298E+02   0.398630E+02
   0.989662E+02   0.356833E+01  -0.278568E+01   0.487841E-03   0.704733E+01   0.919224E+01   0.112649E+02   0.126470E+02   0.379984E+02
   0.987250E+02   0.829541E+01  -0.549128E+01   0.121027E-03   0.836294E+01   0.848504E+01   0.141852E+02   0.142704E+02   0.399481E+02
   0.980797E+02   0.659903E+01  -0.357063E+01   0.356596E-03   0.105750E+02   0.118546E+02   0.190872E+02   0.127121E+02   0.383421E+02
   0.989104E+02   0.308838E+01  -0.649909E+00   0.356596E-03   0.108949E+02   0.843154E+01   0.115790E+02   0.179821E+02   0.389150E+02
   0.989104E+02   0.287367E+01  -0.854967E+01   0.787274E-03   0.944556E+01   0.108035E+02   0.131411E+02   0.130753E+02   0.386473E+02
   0.955579E+02   0.805897E+01  -0.887653E+01   0.620998E-03   0.770781E+01   0.129112E+02   0.136082E+02   0.165222E+02   0.347256E+02
   0.996046E+02   0.199859E+01  -0.172283E+02   0.210833E-03   0.147231E+02   0.104800E+02   0.132060E+02   0.118591E+02   0.372977E+02
   0.995423E+02   0.361655E+01  -0.683810E+01   0.297448E-03   0.112492E+02   0.118315E+02   0.148662E+02   0.108255E+02   0.386869E+02
   0.995423E+02  -0.194191E+00  -0.926026E+01   0.401686E-03   0.720109E+01   0.113574E+02   0.191000E+02   0.159323E+02   0.376208E+02
   0.101229E+03   0.105092E+01   0.903657E+01   0.161438E-03   0.115089E+02   0.122984E+02   0.205415E+02   0.156177E+02   0.368039E+02
   0.101712E+03   0.794208E+01  -0.227476E+02   0.827382E-03   0.914919E+01   0.148531E+02   0.128140E+02   0.171798E+02   0.330645E+02
   0.101177E+03  -0.935436E+00  -0.140441E+01   0.901644E-04   0.103304E+02   0.992395E+01   0.185560E+02   0.117547E+02   0.379813E+02
   0.101384E+03  -0.662867E+00  -0.367842E+01   0.725640E-04   0.125544E+02   0.138820E+02   0.176380E+02   0.153192E+02   0.358288E+02
   0.102091E+03  -0.128777E+01   0.544243E+01   0.175690E-04   0.881093E+01   0.753578E+01   0.148185E+02   0.207590E+02   0.358620E+02
   0.979599E+02   0.640061E+00  -0.193687E+02   0.416437E-03   0.895550E+01   0.109730E+02   0.148077E+02   0.123717E+02   0.384356E+02
   0.990840E+02   0.270910E+01  -0.121336E+02   0.201879E-03   0.132363E+02   0.687997E+01   0.145057E+02   0.116859E+02   0.375623E+02
   0.101350E+03   0.206213E+01  -0.118859E+02   0.156424E-03   0.104339E+02   0.155891E+02   0.145486E+02   0.148415E+02   0.355286E+02
   0.977212E+02   0.642645E+01  -0.273187E+00   0.703816E-03   0.941423E+01   0.102414E+02   0.145721E+02   0.184373E+02   0.379705E+02
   0.977212E+02   0.438077E+01  -0.983941E+01   0.401519E-03   0.122087E+02   0.100173E+02   0.144460E+02   0.204672E+02   0.378352E+02
   0.100391E+03   0.325083E+01   0.800970E+01   0.223650E-03   0.102403E+02   0.688813E+01   0.168379E+02   0.138850E+02   0.383598E+02
   0.994764E+02   0.681793E+00  -0.164480E+02   0.223188E-03   0.888052E+01   0.926237E+01   0.124997E+02   0.176106E+02   0.393978E+02
   0.994764E+02   0.292521E+01   0.351881E+00   0.573542E-04   0.117272E+02   0.926237E+01   0.137935E+02   0.125623E+02   0.401803E+02
   0.977879E+02  -0.418395E+00  -0.154639E+02   0.879367E-04   0.726053E+01   0.130517E+02   0.142120E+02   0.130507E+02   0.372805E+02
   0.100174E+03   0.462471E+01  -0.329767E+01   0.212617E-03   0.129068E+02   0.989744E+01   0.189613E+02   0.800510E+01   0.338939E+02
   0.102110E+03  -0.123235E+02  -0.187926E+01   0.134821E-02   0.997129E+01   0.661007E+01   0.148821E+02   0.144823E+02   0.331211E+02
   0.995612E+02   0.273085E+01  -0.927132E+01   0.106462E-03   0.111178E+02   0.773848E+01   0.140373E+02   0.935565E+01   0.376420E+02
   0.995612E+02   0.273085E+01   0.679323E+01   0.244861E-03   0.114880E+02   0.112437E+02   0.136095E+02   0.146302E+02   0.395662E+02
   0.995612E+02   0.112711E+01   0.417410E+01   0.627214E-04   0.109062E+02   0.120978E+02   0.123540E+02   0.202782E+02   0.380592E+02
   0.987963E+02   0.327934E+01   0.723503E+00   0.192988E-03   0.919916E+01   0.102581E+02   0.119937E+02   0.134632E+02   0.402374E+02
   0.993942E+02   0.263708E+01  -0.239213E+01   0.192988E-03   0.132877E+02   0.106687E+02   0.221488E+02   0.117287E+02   0.366056E+02
   0.102355E+03  -0.510628E-01  -0.334338E+02   0.884053E-03   0.111836E+02   0.101260E+02   0.150270E+02   0.134183E+02   0.357780E+02
   0.100572E+03  -0.335749E+01   0.304358E+01   0.794873E-03   0.106561E+02   0.863182E+01   0.152750E+02   0.128591E+02   0.377633E+02
   0.100021E+03   0.587506E+01   0.108447E+02   0.363320E-03   0.112861E+02   0.127724E+02   0.190002E+02   0.199011E+02   0.359531E+02
   0.971141E+02   0.587506E+01  -0.193832E+02   0.653941E-03   0.125222E+02   0.110875E+02   0.190747E+02   0.116912E+02   0.353350E+02
   0.992490E+02   0.122846E+02   0.116049E+02   0.837333E-03   0.109627E+02   0.844342E+01   0.157285E+02   0.147306E+02   0.365755E+02
   0.100131E+03   0.969068E+01  -0.178472E+02   0.118179E-03   0.745557E+01   0.971188E+01   0.162182E+02   0.173468E+02   0.366094E+02
   0.980642E+02   0.137355E+01  -0.107508E+02   0.267057E-03   0.740596E+01   0.895693E+01   0.154255E+02   0.154295E+02   0.394200E+02
   0.980642E+02   0.364369E+01  -0.169034E+01   0.876654E-03   0.967378E+01   0.122234E+02   0.137370E+02   0.146440E+02   0.377296E+02
   0.100194E+03   0.708340E+01  -0.101200E+02   0.648904E-03   0.142606E+02   0.114761E+02   0.189293E+02   0.160305E+02   0.351842E+02
   0.100194E+03   0.420026E-01  -0.125516E+02   0.556437E-04   0.104015E+02   0.770779E+01   0.133792E+02   0.149486E+02   0.393939E+02
   0.991539E+02  -0.629268E+00   0.810648E+00   0.126288E-02   0.128879E+02   0.930421E+01   0.107675E+02   0.114746E+02   0.341005E+02
   0.102029E+03  -0.799017E+01  -0.338774E+01   0.172005E-02   0.133884E+02   0.112621E+02   0.122896E+02   0.160647E+02   0.322380E+02
   0.960060E+02   0.124774E+02  -0.833224E+01   0.171866E-02   0.121651E+02   0.857489E+01   0.134314E+02   0.133229E+02   0.331241E+02
   0.101225E+03   0.703756E+00  -0.918934E+01   0.685161E-03   0.139589E+02   0.808511E+01   0.172856E+02   0.127560E+02   0.353736E+02
   0.971092E+02   0.685559E+01   0.613375E+01   0.191255E-03   0.909255E+01   0.100637E+02   0.107247E+02   0.197551E+02   0.355946E+02
   0.100543E+03  -0.100328E+02  -0.134189E+02   0.869700E-04   0.938365E+01   0.857512E+01   0.161269E+02   0.162201E+02   0.354501E+02
   0.985178E+02   0.584135E+00  -0.151374E+01   0.694651E-04   0.100199E+02   0.100424E+02   0.119265E+02   0.132759E+02   0.401716E+02
   0.100228E+03   0.380482E+01  -0.506000E+01   0.491086E-04   0.108334E+02   0.122697E+02   0.122201E+02   0.138076E+02   0.390919E+02
   0.101087E+03  -0.435965E+01   0.841438E+01   0.214384E-03   0.804673E+01   0.110598E+02   0.150595E+02   0.156435E+02   0.383718E+02
   0.100087E+03   0.239372E+01   0.232042E+01   0.139726E-03   0.972341E+01   0.823694E+01   0.181790E+02   0.103184E+02   0.382159E+02
   0.993114E+02   0.518224E+01  -0.491238E+01   0.702372E-04   0.894495E+01   0.834909E+01   0.193608E+02   0.129855E+02   0.393788E+02
   0.994988E+02   0.272352E+01  -0.112667E+02   0.120576E-02   0.632724E+01   0.120793E+02   0.144556E+02   0.172969E+02   0.339407E+02
   0.100217E+03   0.148727E+01   0.194045E+02   0.271338E-03   0.124857E+02   0.114526E+02   0.145252E+02   0.150564E+02   0.369632E+02
   0.979931E+02   0.277977E+01  -0.178107E+01   0.271338E-03   0.659765E+01   0.109535E+02   0.147810E+02   0.123808E+02   0.381388E+02
   0.991934E+02  -0.187679E+01  -0.750719E+01   0.143180E-03   0.132981E+02   0.119741E+02   0.116878E+02   0.106419E+02   0.367925E+02
   0.989984E+02   0.984793E+01  -0.126104E+00   0.609118E-03   0.130506E+02   0.942249E+01   0.159320E+02   0.801483E+01   0.333151E+02
   0.104578E+03  -0.235608E+01   0.325997E+02   0.853276E-03   0.117921E+02   0.866365E+01   0.156859E+02   0.147136E+02   0.353376E+02
   0.104578E+03   0.597215E+01   0.325997E+02   0.668429E-03   0.109106E+02   0.772243E+01   0.156859E+02   0.128383E+02   0.350186E+02
   0.104169E+03  -0.140054E+00   0.310850E+02   0.130357E-02   0.111509E+02   0.978104E+01   0.125782E+02   0.139426E+02   0.348641E+02
   0.102057E+03  -0.656893E+01  -0.170887E+02   0.900416E-03   0.772600E+01   0.101666E+02   0.148751E+02   0.149250E+02   0.354983E+02
   0.994451E+02  -0.663764E+01  -0.980810E+01   0.620258E-03   0.936338E+01   0.685815E+01   0.154187E+02   0.150870E+02   0.363260E+02
   0.998493E+02   0.173661E+00  -0.206334E+01   0.174091E-03   0.122655E+02   0.970560E+01   0.161369E+02   0.173566E+02   0.392803E+02
   0.100403E+03   0.463328E+01   0.622547E+01   0.327036E-04   0.103459E+02   0.113390E+02   0.110782E+02   0.129978E+02   0.388469E+02
   0.973198E+02  -0.418660E+00  -0.112927E+02   0.260944E-03   0.770533E+01   0.100878E+02   0.121465E+02   0.196023E+02   0.370896E+02
   0.988249E+02   0.187251E+01  -0.156072E+02   0.133150E-03   0.947721E+01   0.715456E+01   0.150703E+02   0.189193E+02   0.385805E+02
   0.100785E+03  -0.331596E+01   0.525547E+01   0.245728E-03   0.981042E+01   0.953415E+01   0.194366E+02   0.116189E+02   0.377876E+02
   0.965370E+02   0.184237E+01   0.802187E+01   0.111473E-02   0.952724E+01   0.965998E+01   0.137166E+02   0.122935E+02   0.352015E+02
   0.969917E+02   0.522102E+01  -0.125537E+02   0.454744E-04   0.106491E+02   0.105043E+02   0.210012E+02   0.158873E+02   0.376118E+02
   0.986657E+02   0.323904E+01  -0.874332E+01   0.454744E-04   0.122072E+02   0.689438E+01   0.188862E+02   0.140097E+02   0.381073E+02
   0.999412E+02  -0.194445E+01  -0.209735E+01   0.229438E-03   0.658895E+01   0.181638E+02   0.167981E+02   0.114908E+02   0.324239E+02
   0.986176E+02   0.844891E+01   0.971227E+00   0.200325E-05   0.141337E+02   0.114778E+02   0.127972E+02   0.136044E+02   0.377613E+02
   0.986176E+02   0.281267E+01   0.971227E+00   0.100735E-03   0.886393E+01   0.868360E+01   0.146574E+02   0.146676E+02   0.405978E+02
   0.996731E+02   0.856877E+01  -0.774955E+01   0.470952E-03   0.926272E+01   0.116012E+02   0.106619E+02   0.220850E+02   0.353763E+02
   0.100172E+03  -0.579419E+01   0.791806E+01   0.491903E-03   0.108409E+02   0.564605E+01   0.116305E+02   0.180926E+02   0.335575E+02
   0.996322E+02  -0.135598E+01   0.490244E+01   0.662570E-03   0.943872E+01   0.795256E+01   0.109964E+02   0.164938E+02   0.374198E+02
   0.984114E+02   0.131649E+01  -0.134812E+02   0.696388E-03   0.100081E+02   0.133021E+02   0.161152E+02   0.817316E+01   0.336293E+02
   0.984114E+02   0.441402E+01  -0.631252E+01   0.271484E-03   0.773770E+01   0.631177E+01   0.141486E+02   0.152336E+02   0.379419E+02
   0.995653E+02  -0.763516E+00  -0.530580E+00   0.337582E-03   0.120150E+02   0.126729E+02   0.165580E+02   0.200447E+02   0.370874E+02
   0.985988E+02   0.141725E+01  -0.790353E+01   0.337582E-03   0.124683E+02   0.110178E+02   0.146300E+02   0.159673E+02   0.393617E+02
   0.100950E+03   0.503310E+00   0.151817E+01   0.163051E-03   0.111428E+02   0.129641E+02   0.204433E+02   0.909724E+01   0.342115E+02
   0.982115E+02   0.991533E+01  -0.184993E+02   0.383518E-03   0.109469E+02   0.684685E+01   0.147491E+02   0.112252E+02   0.357846E+02
   0.994560E+02   0.946827E+01   0.365054E+01   0.659322E-04   0.121512E+02   0.701118E+01   0.190653E+02   0.120341E+02   0.365392E+02
   0.100937E+03   0.338181E+01   0.103294E+02   0.380445E-03   0.114567E+02   0.118369E+02   0.128586E+02   0.189082E+02   0.374396E+02
   0.978912E+02   0.574089E+00  -0.198769E+02   0.294763E-03   0.729947E+01   0.122877E+02   0.973107E+01   0.180901E+02   0.347575E+02
   0.990989E+02   0.345753E+01   0.920268E+01   0.514699E-03   0.851721E+01   0.115676E+02   0.160527E+02   0.158579E+02   0.383921E+02
   0.997414E+02  -0.714595E+01  -0.390912E+00   0.171236E-02   0.983530E+01   0.763040E+01   0.110007E+02   0.116625E+02   0.326561E+02
   0.991715E+02  -0.129677E+01  -0.261992E+01   0.456442E-04   0.976106E+01   0.975151E+01   0.118427E+02   0.156945E+02   0.400651E+02
   0.102218E+03  -0.769872E+01   0.129785E+02   0.467524E-03   0.101267E+02   0.692725E+01   0.127407E+02   0.185449E+02   0.351779E+02
   0.100669E+03  -0.566863E+01   0.146454E+02   0.760677E-03   0.129860E+02   0.901504E+01   0.128689E+02   0.171158E+02   0.357897E+02
   0.100669E+03   0.291973E+01   0.169197E+01   0.136461E-04   0.121624E+02   0.107995E+02   0.151308E+02   0.195539E+02   0.380927E+02
   0.986759E+02   0.790031E+01  -0.162331E+02   0.517502E-03   0.969743E+01   0.132147E+02   0.164491E+02   0.139413E+02   0.375861E+02
   0.993145E+02   0.652302E+01  -0.162331E+02   0.119501E-03   0.121559E+02   0.135718E+02   0.134439E+02   0.185191E+02   0.369946E+02
   0.980323E+02  -0.794836E+00  -0.651019E+00   0.119501E-03   0.840409E+01   0.651483E+01   0.132955E+02   0.127226E+02   0.375873E+02
   0.978073E+02   0.863917E+01   0.626463E+00   0.364456E-03   0.118617E+02   0.923663E+01   0.148821E+02   0.111742E+02   0.379614E+02
   0.978073E+02   0.554313E+01  -0.888604E+01   0.736677E-03   0.107931E+02   0.105889E+02   0.158263E+02   0.152441E+02   0.385516E+02
   0.978073E+02   0.519180E+01  -0.806110E+01   0.971947E-04   0.111898E+02   0.101167E+02   0.144906E+02   0.160084E+02   0.402472E+02
   0.988457E+02   0.733010E+01   0.442368E+01   0.971947E-04   0.134935E+02   0.126936E+02   0.187053E+02   0.105907E+02   0.357765E+02
   0.991288E+02   0.324029E+00   0.158408E+01   0.830901E-04   0.110257E+02   0.124776E+02   0.139266E+02   0.150826E+02   0.395939E+02
   0.101467E+03  -0.544752E+01   0.257637E+02   0.403907E-03   0.103625E+02   0.109473E+02   0.208284E+02   0.178245E+02   0.337782E+02
   0.102834E+03  -0.666512E+00   0.106921E+02   0.480670E-03   0.855760E+01   0.819286E+01   0.181276E+02   0.145040E+02   0.362536E+02
   0.981297E+02  -0.513763E+01  -0.138837E+02   0.100471E-03   0.834577E+01   0.106490E+02   0.106731E+02   0.147738E+02   0.361369E+02
   0.100498E+03  -0.525330E+01  -0.608414E+01   0.245496E-03   0.745860E+01   0.908495E+01   0.156452E+02   0.160052E+02   0.379569E+02
   0.995717E+02  -0.312909E+01  -0.117728E+01   0.139718E-03   0.579180E+01   0.802317E+01   0.184235E+02   0.148444E+02   0.357444E+02
   0.987987E+02   0.374346E+01  -0.199782E+02   0.785680E-04   0.102693E+02   0.809228E+01   0.170127E+02   0.128448E+02   0.392208E+02
   0.987987E+02  -0.500809E+01  -0.779947E+01   0.235134E-04   0.958935E+01   0.776216E+01   0.157429E+02   0.134273E+02   0.383695E+02
   0.987987E+02   0.484716E+01  -0.489803E+01   0.298615E-03   0.806233E+01   0.119725E+02   0.210819E+02   0.123683E+02   0.376280E+02
   0.982737E+02  -0.584221E-01   0.560479E+01   0.234378E-03   0.119780E+02   0.845440E+01   0.179450E+02   0.112609E+02   0.372766E+02
   0.100427E+03   0.698914E+01  -0.466177E+00   0.212579E-03   0.119780E+02   0.103003E+02   0.106256E+02   0.157760E+02   0.377902E+02
   0.101239E+03   0.137440E+02   0.108793E+02   0.472205E-03   0.917323E+01   0.103148E+02   0.199474E+02   0.137943E+02   0.358235E+02
   0.100674E+03   0.752664E+01   0.196969E+02   0.707988E-03   0.940952E+01   0.100784E+02   0.128461E+02   0.170850E+02   0.370069E+02
   0.101057E+03  -0.490756E+01  -0.144426E+02   0.659762E-04   0.950817E+01   0.111485E+02   0.124280E+02   0.131174E+02   0.376111E+02
   0.993555E+02   0.167253E+01  -0.379544E+01   0.503982E-03   0.114714E+02   0.864442E+01   0.149537E+02   0.151142E+02   0.395038E+02
   0.997619E+02   0.171333E+01  -0.316608E+01   0.615910E-03   0.109798E+02   0.958070E+01   0.150334E+02   0.989647E+01   0.375475E+02
   0.101145E+03   0.201355E+01  -0.254434E+02   0.391609E-03   0.114741E+02   0.932423E+01   0.153834E+02   0.144070E+02   0.377359E+02
