"Date";"t_minutes";"Q";"id_time_interval"
2023-03-28 06:00:00;8460;503;1
2023-03-28 07:00:00;8520;499;1
2023-03-28 08:00:00;8580;501;1
2023-03-28 09:00:00;8640;503;1
2023-03-28 10:00:00;8700;507;1
2023-03-28 11:00:00;8760;507;1
2023-03-28 12:00:00;8820;507;1
2023-03-28 13:00:00;8880;507;1
2023-03-28 14:00:00;8940;501;1
2023-03-28 15:00:00;9000;487;1
2023-03-28 16:00:00;9060;482;1
2023-03-28 17:00:00;9120;480;1
2023-03-28 18:00:00;9180;478;1
2023-03-28 19:00:00;9240;484;1
2023-03-28 20:00:00;9300;496;1
2023-03-28 21:00:00;9360;509;1
2023-03-28 22:00:00;9420;514;1
2023-03-28 23:00:00;9480;514;1
2023-03-29;9540;514;1
2023-03-29 01:00:00;9600;514;1
2023-03-29 02:00:00;9660;520;1
2023-03-29 03:00:00;9720;531;1
2023-03-29 04:00:00;9780;536;1
2023-03-29 05:00:00;9840;537;1
2023-03-29 06:00:00;9900;539;1
2023-03-29 07:00:00;9960;539;1
2023-03-29 08:00:00;10020;541;1
2023-03-29 09:00:00;10080;539;1
2023-03-29 10:00:00;10140;528;1
2023-03-29 11:00:00;10200;523;1
2023-03-29 12:00:00;10260;531;1
2023-03-29 13:00:00;10320;556;1
2023-03-29 14:00:00;10380;561;1
2023-03-29 15:00:00;10440;554;1
2023-03-29 16:00:00;10500;547;1
2023-03-29 17:00:00;10560;544;1
2023-03-29 18:00:00;10620;485;1
2023-03-29 19:00:00;10680;495;1
2023-03-29 20:00:00;10740;535;1
2023-03-29 21:00:00;10800;536;1
2023-03-29 22:00:00;10860;528;1
2023-03-29 23:00:00;10920;526;1
2023-03-30;10980;512;1
2023-03-30 01:00:00;11040;506;1
2023-03-30 02:00:00;11100;503;1
2023-03-30 03:00:00;11160;504;1
2023-03-30 04:00:00;11220;508;1
2023-03-30 05:00:00;11280;513;1
2023-03-30 06:00:00;11340;514;1
2023-03-30 07:00:00;11400;514;1
2023-03-30 08:00:00;11460;515;1
2023-03-30 09:00:00;11520;518;1
2023-03-30 10:00:00;11580;518;1
2023-03-30 11:00:00;11640;518;1
2023-03-30 12:00:00;11700;510;1
2023-03-30 13:00:00;11760;501;1
2023-03-30 14:00:00;11820;499;1
2023-03-30 15:00:00;11880;499;1
2023-03-30 16:00:00;11940;499;1
2023-03-30 17:00:00;12000;499;1
2023-03-30 18:00:00;12060;495;1
2023-03-30 19:00:00;12120;491;1
2023-03-30 20:00:00;12180;489;1
2023-03-30 21:00:00;12240;489;1
2023-03-30 22:00:00;12300;489;1
2023-03-30 23:00:00;12360;487;1
2023-03-31;12420;485;1
2023-03-31 01:00:00;12480;485;1
2023-03-31 02:00:00;12540;485;1
2023-03-31 03:00:00;12600;485;1
2023-03-31 04:00:00;12660;485;1
2023-03-31 05:00:00;12720;489;1
2023-03-31 06:00:00;12780;503;1
2023-03-31 07:00:00;12840;512;1
2023-03-31 08:00:00;12900;525;1
2023-03-31 09:00:00;12960;534;1
2023-03-31 10:00:00;13020;539;1
2023-03-31 11:00:00;13080;540;1
2023-03-31 12:00:00;13140;535;1
2023-03-31 13:00:00;13200;510;1
2023-03-31 14:00:00;13260;485;1
2023-03-31 15:00:00;13320;479;1
2023-03-31 16:00:00;13380;478;1
2023-03-31 17:00:00;13440;476;1
2023-03-31 18:00:00;13500;473;1
2023-03-31 19:00:00;13560;460;1
2023-03-31 20:00:00;13620;454;1
2023-03-31 21:00:00;13680;453;1
2023-03-31 22:00:00;13740;453;1
2023-03-31 23:00:00;13800;457;1
2023-04-01;13860;505;1
