a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.994379E+02   0.330576E+01   0.385450E-03   0.912722E+01   0.118882E+02   0.183629E+03
   0.994379E+02   0.330576E+01   0.385450E-03   0.106680E+02   0.129540E+02   0.181741E+03
   0.994379E+02   0.330576E+01   0.385450E-03   0.112963E+02   0.129540E+02   0.181150E+03
   0.101115E+03   0.330576E+01   0.511061E-03   0.120368E+02   0.139216E+02   0.177023E+03
   0.101115E+03   0.539204E+01   0.511061E-03   0.905799E+01   0.141526E+02   0.177072E+03
   0.100264E+03   0.539204E+01   0.511061E-03   0.905799E+01   0.141526E+02   0.178326E+03
   0.100264E+03   0.539204E+01   0.511061E-03   0.905799E+01   0.141526E+02   0.178326E+03
   0.100264E+03   0.539204E+01   0.511061E-03   0.107471E+02   0.141526E+02   0.178384E+03
   0.100264E+03   0.539204E+01   0.511061E-03   0.110768E+02   0.139316E+02   0.178641E+03
   0.100264E+03   0.208337E+01   0.511061E-03   0.110768E+02   0.146018E+02   0.177990E+03
   0.990719E+02   0.477275E+01   0.511061E-03   0.110768E+02   0.146018E+02   0.176263E+03
   0.990719E+02  -0.285468E+00   0.511061E-03   0.104889E+02   0.146018E+02   0.176631E+03
   0.990719E+02  -0.285468E+00   0.511061E-03   0.104889E+02   0.137522E+02   0.178781E+03
   0.990719E+02  -0.285468E+00   0.338045E-03   0.111133E+02   0.117462E+02   0.181747E+03
   0.990719E+02  -0.285468E+00   0.338045E-03   0.107149E+02   0.948160E+01   0.183470E+03
   0.990719E+02  -0.285468E+00   0.338045E-03   0.107149E+02   0.948160E+01   0.183470E+03
   0.990719E+02  -0.285468E+00   0.338045E-03   0.105189E+02   0.948160E+01   0.183599E+03
   0.100897E+03  -0.285468E+00   0.499681E-03   0.105189E+02   0.105115E+02   0.184502E+03
   0.100897E+03  -0.285468E+00   0.499681E-03   0.105189E+02   0.100972E+02   0.184662E+03
   0.100897E+03  -0.285468E+00   0.499681E-03   0.903350E+01   0.100972E+02   0.184426E+03
   0.100897E+03  -0.285468E+00   0.499681E-03   0.903350E+01   0.954343E+01   0.184378E+03
   0.100897E+03  -0.285468E+00   0.499681E-03   0.103972E+02   0.954343E+01   0.184678E+03
   0.100897E+03  -0.285468E+00   0.499681E-03   0.100681E+02   0.107925E+02   0.184479E+03
   0.100897E+03  -0.285468E+00   0.499681E-03   0.107719E+02   0.928519E+01   0.184304E+03
   0.995210E+02  -0.285468E+00   0.499681E-03   0.107719E+02   0.928519E+01   0.184686E+03
   0.100148E+03  -0.285468E+00   0.499681E-03   0.870536E+01   0.103713E+02   0.184704E+03
   0.100148E+03   0.339695E+01   0.499681E-03   0.927371E+01   0.103713E+02   0.185771E+03
   0.100148E+03   0.339695E+01   0.499681E-03   0.860384E+01   0.103713E+02   0.185000E+03
   0.100148E+03   0.339695E+01   0.458217E-03   0.860384E+01   0.103713E+02   0.185047E+03
   0.997158E+02   0.339695E+01   0.458217E-03   0.104005E+02   0.103713E+02   0.185839E+03
   0.997158E+02   0.339695E+01   0.458217E-03   0.100144E+02   0.103713E+02   0.185954E+03
   0.997158E+02   0.339695E+01   0.415525E-03   0.100144E+02   0.972375E+01   0.185995E+03
   0.997158E+02   0.339695E+01   0.415525E-03   0.992522E+01   0.102064E+02   0.185971E+03
   0.997158E+02   0.339695E+01   0.415525E-03   0.965715E+01   0.102064E+02   0.185941E+03
   0.997158E+02   0.339695E+01   0.415525E-03   0.965715E+01   0.102064E+02   0.185941E+03
   0.997158E+02   0.339695E+01   0.539765E-03   0.965715E+01   0.102064E+02   0.185757E+03
   0.997158E+02   0.339695E+01   0.539765E-03   0.965715E+01   0.102064E+02   0.185757E+03
   0.997158E+02   0.339695E+01   0.539765E-03   0.965715E+01   0.102064E+02   0.185757E+03
   0.997158E+02   0.339695E+01   0.539765E-03   0.120590E+02   0.102064E+02   0.183843E+03
   0.997158E+02   0.339695E+01   0.423301E-03   0.120590E+02   0.102064E+02   0.184045E+03
   0.997158E+02  -0.350500E+00   0.423301E-03   0.100797E+02   0.100600E+02   0.185439E+03
   0.997158E+02   0.321367E+01   0.423301E-03   0.103056E+02   0.100600E+02   0.185997E+03
   0.997158E+02   0.321367E+01   0.423301E-03   0.934993E+01   0.100600E+02   0.185914E+03
   0.997158E+02   0.321367E+01   0.539448E-03   0.102196E+02   0.103141E+02   0.185741E+03
   0.100015E+03   0.321367E+01   0.435141E-03   0.111121E+02   0.103141E+02   0.185452E+03
   0.100015E+03   0.321367E+01   0.435141E-03   0.114731E+02   0.103141E+02   0.185032E+03
   0.100015E+03   0.321367E+01   0.435141E-03   0.114731E+02   0.105895E+02   0.184889E+03
   0.100015E+03   0.321367E+01   0.435141E-03   0.114731E+02   0.105895E+02   0.184889E+03
   0.100015E+03   0.321367E+01   0.435141E-03   0.112645E+02   0.105895E+02   0.185143E+03
   0.100015E+03   0.202995E+01   0.435141E-03   0.112645E+02   0.105895E+02   0.185287E+03
   0.100015E+03   0.202995E+01   0.435141E-03   0.112023E+02   0.105895E+02   0.185357E+03
   0.100015E+03   0.202995E+01   0.428879E-03   0.112023E+02   0.105895E+02   0.185349E+03
   0.100015E+03   0.202995E+01   0.428879E-03   0.112023E+02   0.871625E+01   0.184764E+03
   0.100015E+03   0.202995E+01   0.428879E-03   0.112023E+02   0.871625E+01   0.184764E+03
   0.100015E+03   0.202995E+01   0.544374E-03   0.112023E+02   0.105665E+02   0.185087E+03
   0.100015E+03   0.202995E+01   0.544374E-03   0.112023E+02   0.921478E+01   0.185041E+03
   0.100015E+03   0.202995E+01   0.544374E-03   0.112578E+02   0.921478E+01   0.184979E+03
   0.100015E+03   0.315311E+01   0.544374E-03   0.119605E+02   0.921478E+01   0.183936E+03
   0.100015E+03   0.315311E+01   0.454010E-03   0.119766E+02   0.921478E+01   0.184163E+03
   0.100015E+03   0.460218E+00   0.454010E-03   0.106339E+02   0.922010E+01   0.185528E+03
   0.100015E+03   0.460218E+00   0.454010E-03   0.101421E+02   0.922010E+01   0.185755E+03
   0.100015E+03   0.460218E+00   0.454010E-03   0.103561E+02   0.922010E+01   0.185682E+03
   0.100015E+03   0.110108E+01   0.454010E-03   0.103561E+02   0.922010E+01   0.185878E+03
   0.100015E+03   0.110108E+01   0.454010E-03   0.108992E+02   0.101167E+02   0.185748E+03
   0.100015E+03   0.110108E+01   0.454010E-03   0.926368E+01   0.101167E+02   0.185989E+03
   0.100015E+03   0.110108E+01   0.454010E-03   0.926368E+01   0.101167E+02   0.185989E+03
   0.100015E+03   0.110108E+01   0.454010E-03   0.113529E+02   0.101167E+02   0.185273E+03
   0.100015E+03   0.110108E+01   0.454010E-03   0.113529E+02   0.101167E+02   0.185273E+03
   0.100015E+03   0.110108E+01   0.382838E-03   0.113529E+02   0.108766E+02   0.184701E+03
   0.100015E+03   0.110108E+01   0.373524E-03   0.116097E+02   0.108766E+02   0.184323E+03
   0.997280E+02   0.110108E+01   0.373524E-03   0.116959E+02   0.128820E+02   0.181101E+03
   0.997280E+02   0.110108E+01   0.373524E-03   0.116959E+02   0.128820E+02   0.181101E+03
   0.997280E+02   0.203605E+01   0.373524E-03   0.114344E+02   0.105741E+02   0.184830E+03
   0.996937E+02   0.203605E+01   0.373524E-03   0.114344E+02   0.105741E+02   0.184806E+03
   0.100487E+03   0.203605E+01   0.373524E-03   0.114344E+02   0.943662E+01   0.184573E+03
   0.100487E+03   0.203605E+01   0.373524E-03   0.877520E+01   0.943662E+01   0.184883E+03
   0.100487E+03   0.294643E+01   0.373524E-03   0.877520E+01   0.977711E+01   0.184874E+03
   0.100487E+03   0.294643E+01   0.373524E-03   0.877520E+01   0.956197E+01   0.184822E+03
   0.101413E+03   0.294643E+01   0.365697E-03   0.877520E+01   0.118350E+02   0.180467E+03
   0.100800E+03   0.246227E+01   0.365697E-03   0.100418E+02   0.117381E+02   0.183524E+03
   0.100730E+03   0.246227E+01   0.392140E-03   0.929060E+01   0.117381E+02   0.183720E+03
   0.100730E+03   0.246227E+01   0.392140E-03   0.929060E+01   0.978495E+01   0.185162E+03
   0.100730E+03   0.246227E+01   0.563907E-03   0.793051E+01   0.978495E+01   0.183000E+03
   0.100730E+03   0.246227E+01   0.594489E-03   0.793051E+01   0.978495E+01   0.182817E+03
   0.100730E+03   0.246227E+01   0.594489E-03   0.105761E+02   0.990438E+01   0.185068E+03
   0.100730E+03   0.246227E+01   0.594489E-03   0.105761E+02   0.990438E+01   0.185068E+03
   0.100730E+03  -0.119337E+00   0.520954E-03   0.105761E+02   0.113214E+02   0.184077E+03
   0.100730E+03  -0.119337E+00   0.520954E-03   0.105761E+02   0.113214E+02   0.184077E+03
   0.100730E+03  -0.119337E+00   0.520954E-03   0.928974E+01   0.113214E+02   0.184092E+03
   0.100730E+03   0.490906E+01   0.520954E-03   0.110167E+02   0.111007E+02   0.183676E+03
   0.100730E+03   0.527949E+01   0.520954E-03   0.803842E+01   0.111007E+02   0.181865E+03
   0.100730E+03   0.619732E+01   0.520954E-03   0.803842E+01   0.105306E+02   0.181693E+03
   0.100730E+03   0.619732E+01   0.520954E-03   0.105997E+02   0.105306E+02   0.183631E+03
   0.100730E+03   0.619732E+01   0.520954E-03   0.105997E+02   0.105306E+02   0.183631E+03
   0.100730E+03   0.619732E+01   0.531124E-03   0.105997E+02   0.105306E+02   0.183636E+03
   0.100730E+03   0.316885E+01   0.531124E-03   0.934698E+01   0.105306E+02   0.185158E+03
   0.100730E+03   0.239654E+01   0.531124E-03   0.106648E+02   0.105306E+02   0.185144E+03
   0.100730E+03   0.239654E+01   0.531124E-03   0.995140E+01   0.105306E+02   0.185419E+03
   0.100730E+03   0.239654E+01   0.373478E-03   0.995140E+01   0.104557E+02   0.185081E+03
   0.100730E+03   0.366079E+01   0.373478E-03   0.883465E+01   0.908919E+01   0.183886E+03
   0.100362E+03   0.366079E+01   0.373478E-03   0.883465E+01   0.908919E+01   0.184537E+03
   0.100362E+03   0.366079E+01   0.373478E-03   0.105341E+02   0.909497E+01   0.184999E+03
   0.100362E+03   0.366079E+01   0.373478E-03   0.105341E+02   0.909497E+01   0.184999E+03
   0.100362E+03   0.366079E+01   0.373478E-03   0.105341E+02   0.103332E+02   0.185267E+03
   0.100362E+03   0.366079E+01   0.373478E-03   0.105341E+02   0.104912E+02   0.185191E+03
   0.100362E+03   0.366079E+01   0.373478E-03   0.105341E+02   0.102405E+02   0.185302E+03
   0.100362E+03   0.366079E+01   0.373478E-03   0.984384E+01   0.106479E+02   0.185285E+03
   0.999691E+02   0.462812E+01   0.373478E-03   0.984384E+01   0.110047E+02   0.184710E+03
   0.999691E+02   0.242329E+01   0.423862E-03   0.984384E+01   0.110047E+02   0.185759E+03
   0.999691E+02   0.242329E+01   0.446546E-03   0.984384E+01   0.116554E+02   0.185009E+03
   0.999691E+02   0.242329E+01   0.446546E-03   0.984384E+01   0.116554E+02   0.185009E+03
   0.100500E+03   0.573643E+01   0.446546E-03   0.984384E+01   0.114239E+02   0.183498E+03
   0.100500E+03   0.573643E+01   0.523601E-03   0.106546E+02   0.101792E+02   0.184374E+03
   0.100500E+03   0.573643E+01   0.523601E-03   0.106546E+02   0.938288E+01   0.184268E+03
   0.100693E+03   0.697974E+01   0.523601E-03   0.106546E+02   0.109036E+02   0.182703E+03
   0.994227E+02   0.355162E+01   0.523601E-03   0.101282E+02   0.109036E+02   0.185066E+03
   0.994227E+02   0.355162E+01   0.523601E-03   0.806095E+01   0.104013E+02   0.183323E+03
   0.994227E+02   0.355162E+01   0.523601E-03   0.997217E+01   0.104013E+02   0.185433E+03
   0.994227E+02   0.355162E+01   0.596905E-03   0.781911E+01   0.995706E+01   0.182331E+03
   0.100983E+03   0.355162E+01   0.596905E-03   0.853437E+01   0.995706E+01   0.183621E+03
   0.100983E+03   0.355162E+01   0.596905E-03   0.853437E+01   0.968293E+01   0.183598E+03
   0.100983E+03   0.355162E+01   0.714821E-03   0.853437E+01   0.961818E+01   0.182603E+03
   0.999111E+02   0.121251E+01   0.388963E-03   0.853437E+01   0.101507E+02   0.184997E+03
   0.999111E+02   0.121251E+01   0.388963E-03   0.853437E+01   0.101507E+02   0.184997E+03
   0.999111E+02   0.121251E+01   0.388963E-03   0.853437E+01   0.994393E+01   0.185027E+03
   0.999111E+02   0.121251E+01   0.683957E-03   0.914164E+01   0.994393E+01   0.184368E+03
   0.999111E+02   0.121251E+01   0.118049E-03   0.854836E+01   0.994393E+01   0.181966E+03
   0.999111E+02   0.121251E+01   0.156858E-03   0.854836E+01   0.876657E+01   0.181752E+03
   0.999111E+02   0.121251E+01   0.143479E-03   0.975077E+01   0.968799E+01   0.183346E+03
   0.999111E+02   0.121251E+01   0.354740E-03   0.975077E+01   0.103157E+02   0.185854E+03
   0.999111E+02   0.121251E+01   0.428733E-03   0.975077E+01   0.103157E+02   0.186139E+03
   0.999111E+02   0.121251E+01   0.428733E-03   0.975077E+01   0.103157E+02   0.186139E+03
   0.999111E+02   0.121251E+01   0.428733E-03   0.975077E+01   0.947974E+01   0.186129E+03
   0.999111E+02   0.121251E+01   0.417624E-03   0.975077E+01   0.947974E+01   0.186111E+03
   0.999111E+02   0.392832E+01   0.417624E-03   0.835608E+01   0.114715E+02   0.183380E+03
   0.999111E+02   0.392832E+01   0.417624E-03   0.834151E+01   0.118787E+02   0.182776E+03
   0.999111E+02   0.392832E+01   0.417624E-03   0.834151E+01   0.107007E+02   0.184133E+03
   0.999111E+02   0.392832E+01   0.417624E-03   0.974822E+01   0.107007E+02   0.185589E+03
   0.999111E+02   0.254729E+01   0.417624E-03   0.906577E+01   0.107007E+02   0.185600E+03
   0.999111E+02   0.254729E+01   0.417624E-03   0.906577E+01   0.111621E+02   0.185183E+03
   0.999111E+02   0.254729E+01   0.417624E-03   0.906577E+01   0.111621E+02   0.185183E+03
   0.999111E+02   0.254729E+01   0.587079E-03   0.105702E+02   0.110478E+02   0.184924E+03
   0.999111E+02   0.254729E+01   0.587079E-03   0.105702E+02   0.103624E+02   0.185421E+03
   0.100228E+03   0.254729E+01   0.587079E-03   0.105702E+02   0.103624E+02   0.185425E+03
   0.100228E+03   0.254729E+01   0.462242E-03   0.105702E+02   0.113616E+02   0.185103E+03
   0.100561E+03   0.254729E+01   0.265028E-03   0.105702E+02   0.918528E+01   0.183766E+03
   0.100561E+03   0.392119E+00   0.626549E-03   0.105702E+02   0.939671E+01   0.184617E+03
   0.100561E+03   0.392119E+00   0.504302E-03   0.105702E+02   0.939671E+01   0.185292E+03
   0.100561E+03   0.351330E+00   0.399717E-03   0.105702E+02   0.939671E+01   0.185102E+03
   0.992149E+02   0.351330E+00   0.401113E-03   0.105702E+02   0.939671E+01   0.184659E+03
   0.992149E+02   0.188013E+01   0.401113E-03   0.105702E+02   0.119194E+02   0.183518E+03
   0.992149E+02   0.188013E+01   0.401113E-03   0.105702E+02   0.119194E+02   0.183518E+03
   0.992149E+02   0.181459E+01   0.401113E-03   0.105825E+02   0.119194E+02   0.183504E+03
   0.992149E+02   0.181459E+01   0.401113E-03   0.105825E+02   0.991504E+01   0.185226E+03
   0.992149E+02   0.502658E+01   0.401113E-03   0.105825E+02   0.991504E+01   0.184138E+03
   0.100258E+03   0.502658E+01   0.401113E-03   0.916845E+01   0.991504E+01   0.184765E+03
   0.100258E+03   0.502658E+01   0.401113E-03   0.916845E+01   0.991504E+01   0.184765E+03
   0.100258E+03   0.502658E+01   0.424743E-03   0.117005E+02   0.959034E+01   0.183752E+03
   0.100258E+03  -0.202529E+00   0.424743E-03   0.121297E+02   0.959034E+01   0.183521E+03
   0.100258E+03   0.743509E+01   0.424743E-03   0.121297E+02   0.959034E+01   0.180689E+03
   0.100258E+03   0.155756E+01   0.424317E-03   0.784481E+01   0.959034E+01   0.183442E+03
   0.100258E+03   0.155756E+01   0.424317E-03   0.784481E+01   0.102901E+02   0.183418E+03
   0.100258E+03   0.155756E+01   0.424317E-03   0.784481E+01   0.910057E+01   0.183138E+03
   0.100258E+03   0.155756E+01   0.424317E-03   0.111476E+02   0.910057E+01   0.185142E+03
   0.989084E+02   0.155756E+01   0.170283E-03   0.111476E+02   0.918390E+01   0.181238E+03
   0.998218E+02   0.237375E+01   0.170283E-03   0.111476E+02   0.909794E+01   0.182750E+03
   0.998218E+02   0.237375E+01   0.170283E-03   0.111476E+02   0.909794E+01   0.182750E+03
   0.998218E+02   0.237375E+01   0.170283E-03   0.111476E+02   0.114166E+02   0.182092E+03
   0.998218E+02   0.237375E+01   0.170283E-03   0.986404E+01   0.114166E+02   0.182795E+03
   0.998218E+02   0.237375E+01   0.429946E-03   0.941916E+01   0.106468E+02   0.185910E+03
   0.998218E+02   0.237375E+01   0.429946E-03   0.101750E+02   0.106468E+02   0.185996E+03
   0.995580E+02   0.237375E+01   0.464436E-03   0.101750E+02   0.114353E+02   0.185007E+03
   0.995580E+02   0.237375E+01   0.464436E-03   0.101750E+02   0.862615E+01   0.185096E+03
   0.995580E+02   0.368001E+01   0.464436E-03   0.101750E+02   0.881803E+01   0.185122E+03
   0.995580E+02   0.159811E+01   0.402953E-03   0.921763E+01   0.100417E+02   0.185739E+03
   0.995580E+02   0.159811E+01   0.402953E-03   0.931661E+01   0.954548E+01   0.185753E+03
   0.100054E+03   0.159811E+01   0.402953E-03   0.931661E+01   0.106941E+02   0.185761E+03
   0.100054E+03   0.159811E+01   0.402953E-03   0.104937E+02   0.106941E+02   0.185777E+03
   0.994260E+02   0.159811E+01   0.402953E-03   0.104937E+02   0.106941E+02   0.185356E+03
   0.994260E+02  -0.116935E+01   0.402953E-03   0.958863E+01   0.880341E+01   0.183658E+03
   0.994260E+02   0.374809E+01   0.402953E-03   0.114999E+02   0.852422E+01   0.183284E+03
   0.994260E+02   0.374809E+01   0.417309E-03   0.114999E+02   0.852422E+01   0.183333E+03
   0.100073E+03   0.374809E+01   0.414425E-03   0.105483E+02   0.852422E+01   0.184639E+03
   0.100073E+03   0.374809E+01   0.414425E-03   0.105483E+02   0.852422E+01   0.184639E+03
   0.100073E+03   0.374809E+01   0.568363E-03   0.105148E+02   0.872789E+01   0.184724E+03
   0.100073E+03   0.374809E+01   0.327848E-03   0.105148E+02   0.955444E+01   0.185113E+03
   0.100073E+03   0.374809E+01   0.327848E-03   0.891371E+01   0.101871E+02   0.184765E+03
   0.100073E+03   0.374809E+01   0.327848E-03   0.112207E+02   0.101871E+02   0.184533E+03
   0.100073E+03   0.374809E+01   0.354107E-03   0.110453E+02   0.101871E+02   0.184962E+03
   0.100073E+03   0.374809E+01   0.362530E-03   0.105483E+02   0.101871E+02   0.185427E+03
   0.100034E+03   0.374809E+01   0.585869E-03   0.923804E+01   0.980024E+01   0.185335E+03
   0.100101E+03   0.374809E+01   0.585869E-03   0.923804E+01   0.980024E+01   0.185335E+03
   0.100101E+03   0.374809E+01   0.585869E-03   0.944168E+01   0.982297E+01   0.185464E+03
   0.100101E+03   0.374809E+01   0.585869E-03   0.109316E+02   0.982297E+01   0.185086E+03
   0.100101E+03   0.374809E+01   0.585869E-03   0.109316E+02   0.982297E+01   0.185086E+03
   0.997297E+02   0.374809E+01   0.378787E-03   0.118413E+02   0.835776E+01   0.182702E+03
   0.997297E+02   0.319614E+01   0.378787E-03   0.916169E+01   0.835776E+01   0.184209E+03
   0.997297E+02   0.319614E+01   0.715567E-03   0.916169E+01   0.113050E+02   0.183084E+03
   0.997297E+02   0.461147E+01   0.113872E-02   0.916169E+01   0.121922E+02   0.175193E+03
   0.997297E+02   0.174555E+01   0.113872E-02   0.947443E+01   0.121922E+02   0.175520E+03
   0.994762E+02   0.174555E+01   0.113872E-02   0.120914E+02   0.121922E+02   0.173470E+03
   0.994762E+02   0.174555E+01   0.113469E-02   0.106632E+02   0.121922E+02   0.175258E+03
   0.994762E+02   0.174555E+01   0.113469E-02   0.106632E+02   0.110532E+02   0.176820E+03
   0.994762E+02   0.174555E+01   0.113469E-02   0.106632E+02   0.107234E+02   0.177107E+03
   0.994762E+02   0.174555E+01   0.610049E-03   0.112279E+02   0.107234E+02   0.184064E+03
   0.994762E+02   0.174555E+01   0.610049E-03   0.110735E+02   0.107234E+02   0.184229E+03
   0.994762E+02   0.174555E+01   0.370028E-03   0.110735E+02   0.107234E+02   0.184842E+03
   0.991649E+02   0.174555E+01   0.370028E-03   0.917005E+01   0.107234E+02   0.184582E+03
   0.991649E+02   0.174555E+01   0.658581E-03   0.897763E+01   0.121262E+02   0.181705E+03
   0.991649E+02   0.533948E+01   0.266818E-03   0.897763E+01   0.848673E+01   0.180774E+03
   0.991649E+02   0.533948E+01   0.644269E-03   0.897763E+01   0.848673E+01   0.182006E+03
   0.991649E+02   0.533948E+01   0.644269E-03   0.809008E+01   0.952124E+01   0.181557E+03
   0.991649E+02   0.533948E+01   0.644269E-03   0.939982E+01   0.952124E+01   0.183461E+03
   0.991649E+02   0.533948E+01   0.644269E-03   0.939982E+01   0.952124E+01   0.183461E+03
   0.991649E+02   0.533948E+01   0.644269E-03   0.939982E+01   0.952124E+01   0.183461E+03
   0.991649E+02   0.533948E+01   0.528527E-03   0.906208E+01   0.952124E+01   0.183796E+03
   0.991649E+02   0.533948E+01   0.528527E-03   0.101032E+02   0.952124E+01   0.184167E+03
   0.991649E+02   0.222379E+01   0.528527E-03   0.100146E+02   0.952124E+01   0.185174E+03
   0.991649E+02   0.792208E+00   0.612759E-03   0.123948E+02   0.104618E+02   0.181782E+03
   0.991837E+02   0.792208E+00   0.438647E-03   0.124727E+02   0.105221E+02   0.182356E+03
   0.991837E+02   0.395400E+01   0.438647E-03   0.118102E+02   0.105255E+02   0.183351E+03
   0.991837E+02   0.395400E+01   0.438647E-03   0.812398E+01   0.934755E+01   0.182973E+03
   0.991837E+02   0.395400E+01   0.438647E-03   0.812398E+01   0.934755E+01   0.182973E+03
   0.991837E+02   0.395400E+01   0.438647E-03   0.101017E+02   0.934755E+01   0.184908E+03
   0.991837E+02   0.395400E+01   0.388272E-03   0.101017E+02   0.934755E+01   0.184721E+03
   0.991837E+02   0.395400E+01   0.388272E-03   0.961261E+01   0.105883E+02   0.184637E+03
   0.991837E+02   0.395400E+01   0.388272E-03   0.106418E+02   0.105883E+02   0.184420E+03
   0.991837E+02   0.420572E+01   0.388272E-03   0.123620E+02   0.105883E+02   0.182081E+03
   0.991837E+02   0.420572E+01   0.330259E-03   0.123620E+02   0.105883E+02   0.181623E+03
   0.991837E+02   0.420572E+01   0.371179E-03   0.993231E+01   0.105883E+02   0.184435E+03
   0.991837E+02   0.420572E+01   0.328601E-03   0.103082E+02   0.921859E+01   0.183961E+03
   0.991837E+02   0.420572E+01   0.455936E-03   0.985982E+01   0.921859E+01   0.184746E+03
   0.991837E+02   0.420572E+01   0.455936E-03   0.103426E+02   0.921859E+01   0.184652E+03
   0.991837E+02   0.420572E+01   0.455936E-03   0.103426E+02   0.876431E+01   0.184164E+03
   0.991837E+02   0.284883E+01   0.455936E-03   0.103426E+02   0.876431E+01   0.184595E+03
   0.991837E+02   0.284883E+01   0.455936E-03   0.918570E+01   0.876431E+01   0.184409E+03
   0.991837E+02   0.284883E+01   0.329678E-03   0.106138E+02   0.845462E+01   0.183417E+03
   0.991837E+02   0.284883E+01   0.329678E-03   0.106138E+02   0.964454E+01   0.184629E+03
   0.995445E+02   0.284883E+01   0.286640E-03   0.106138E+02   0.964454E+01   0.184843E+03
   0.995445E+02   0.284883E+01   0.760684E-03   0.106138E+02   0.964454E+01   0.183291E+03
   0.995445E+02   0.284883E+01   0.122558E-03   0.106138E+02   0.108024E+02   0.182287E+03
   0.995445E+02   0.284883E+01   0.122558E-03   0.106138E+02   0.925191E+01   0.182437E+03
   0.995445E+02   0.284883E+01   0.613183E-03   0.106808E+02   0.925191E+01   0.184721E+03
   0.995445E+02   0.284883E+01   0.610341E-03   0.918843E+01   0.925191E+01   0.184755E+03
   0.101194E+03  -0.554120E+00   0.457963E-03   0.990061E+01   0.925191E+01   0.183703E+03
   0.101194E+03  -0.554120E+00   0.453882E-03   0.990061E+01   0.959425E+01   0.183862E+03
   0.100554E+03  -0.554120E+00   0.270912E-03   0.100774E+02   0.101149E+02   0.183540E+03
   0.995583E+02  -0.815008E+00   0.270912E-03   0.970437E+01   0.101149E+02   0.183756E+03
   0.995583E+02  -0.815008E+00   0.270912E-03   0.970437E+01   0.101493E+02   0.183748E+03
   0.995583E+02  -0.815008E+00   0.270912E-03   0.970437E+01   0.101493E+02   0.183748E+03
   0.995583E+02  -0.300511E+00   0.270912E-03   0.970437E+01   0.977519E+01   0.184196E+03
   0.995583E+02  -0.111628E+00   0.270912E-03   0.970437E+01   0.977519E+01   0.184330E+03
   0.995583E+02  -0.111628E+00   0.300935E-03   0.970437E+01   0.952974E+01   0.184596E+03
   0.995114E+02  -0.111628E+00   0.300935E-03   0.103988E+02   0.952974E+01   0.184431E+03
   0.995114E+02  -0.111628E+00   0.300935E-03   0.103988E+02   0.105616E+02   0.184295E+03
   0.995114E+02  -0.111628E+00   0.372825E-03   0.103988E+02   0.105616E+02   0.184857E+03
   0.100481E+03   0.368934E+01   0.526074E-03   0.103988E+02   0.961487E+01   0.185554E+03
   0.100481E+03   0.368934E+01   0.526074E-03   0.103988E+02   0.961752E+01   0.185555E+03
   0.100481E+03   0.368934E+01   0.526074E-03   0.103988E+02   0.961752E+01   0.185555E+03
   0.995223E+02   0.368934E+01   0.526074E-03   0.103988E+02   0.961752E+01   0.185474E+03
   0.995223E+02   0.345255E+01   0.526074E-03   0.103988E+02   0.111982E+02   0.184823E+03
   0.995223E+02   0.345255E+01   0.526074E-03   0.103988E+02   0.111982E+02   0.184823E+03
   0.995223E+02  -0.408158E+01   0.526074E-03   0.103988E+02   0.105738E+02   0.181240E+03
   0.995223E+02   0.642537E+01   0.526074E-03   0.103988E+02   0.105738E+02   0.183670E+03
   0.995223E+02   0.642537E+01   0.544263E-03   0.103988E+02   0.102176E+02   0.183813E+03
   0.995223E+02   0.288036E+01   0.544263E-03   0.107924E+02   0.102176E+02   0.185294E+03
   0.100347E+03   0.288036E+01   0.544263E-03   0.107924E+02   0.102176E+02   0.185505E+03
   0.996099E+02   0.288036E+01   0.342414E-03   0.851771E+01   0.102176E+02   0.184521E+03
   0.996099E+02   0.288036E+01   0.768202E-03   0.872381E+01   0.102176E+02   0.182672E+03
   0.997015E+02   0.288036E+01   0.388669E-03   0.101624E+02   0.981757E+01   0.186014E+03
   0.997015E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.981757E+01   0.186128E+03
   0.997015E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.981757E+01   0.186128E+03
   0.997015E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.981757E+01   0.186128E+03
   0.992678E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.912943E+01   0.185218E+03
   0.992678E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.912943E+01   0.185218E+03
   0.992678E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.893957E+01   0.185026E+03
   0.992678E+02   0.288036E+01   0.429899E-03   0.101624E+02   0.907217E+01   0.185165E+03
   0.992678E+02   0.133959E+01   0.429899E-03   0.101890E+02   0.907217E+01   0.185119E+03
   0.992678E+02   0.133959E+01   0.429899E-03   0.953147E+01   0.907217E+01   0.185088E+03
   0.992678E+02   0.133959E+01   0.429899E-03   0.953147E+01   0.907217E+01   0.185088E+03
   0.992678E+02  -0.219683E+01   0.482796E-03   0.953147E+01   0.907217E+01   0.182823E+03
   0.992678E+02  -0.219683E+01   0.482796E-03   0.953147E+01   0.923794E+01   0.182965E+03
   0.992678E+02  -0.219683E+01   0.482796E-03   0.992438E+01   0.121655E+02   0.181155E+03
   0.100055E+03  -0.219683E+01   0.465743E-03   0.992438E+01   0.110018E+02   0.183708E+03
