a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100505E+03   0.762458E-04   0.322627E-03   0.563993E-04   0.166757E-02   0.216312E+03   0.000000E+00   0.000000E+00   0.216312E+03  -0.432624E+03
   0.100505E+03   0.762458E-04   0.214996E-03   0.563993E-04   0.166757E-02   0.216662E+03   0.000000E+00   0.000000E+00   0.216662E+03  -0.433324E+03
   0.100505E+03   0.762458E-04   0.214996E-03   0.563993E-04   0.166757E-02   0.216662E+03   0.000000E+00   0.000000E+00   0.216662E+03  -0.433324E+03
   0.100505E+03   0.762458E-04   0.214996E-03   0.563993E-04   0.166757E-02   0.216662E+03   0.000000E+00   0.000000E+00   0.216662E+03  -0.433324E+03
   0.100505E+03   0.762458E-04   0.340304E-04   0.563993E-04   0.143927E-02   0.217660E+03   0.000000E+00   0.000000E+00   0.217660E+03  -0.435320E+03
   0.101217E+03   0.762458E-04   0.340304E-04   0.563993E-04   0.143927E-02   0.217962E+03   0.000000E+00   0.000000E+00   0.217962E+03  -0.435924E+03
   0.100726E+03   0.762458E-04   0.340304E-04   0.563993E-04   0.143927E-02   0.217952E+03   0.000000E+00   0.000000E+00   0.217952E+03  -0.435904E+03
   0.100999E+03   0.762458E-04   0.340304E-04   0.563993E-04   0.143927E-02   0.218067E+03   0.000000E+00   0.000000E+00   0.218067E+03  -0.436134E+03
   0.100999E+03   0.762458E-04   0.340304E-04   0.563993E-04   0.143927E-02   0.218067E+03   0.000000E+00   0.000000E+00   0.218067E+03  -0.436134E+03
   0.100999E+03   0.762458E-04   0.340304E-04   0.563993E-04   0.143927E-02   0.218067E+03   0.000000E+00   0.000000E+00   0.218067E+03  -0.436134E+03
   0.100999E+03   0.762458E-04   0.340304E-04   0.563993E-04   0.115087E-02   0.218723E+03   0.000000E+00   0.000000E+00   0.218723E+03  -0.437446E+03
   0.100965E+03   0.762458E-04   0.340304E-04   0.563993E-04   0.115087E-02   0.218733E+03   0.000000E+00   0.000000E+00   0.218733E+03  -0.437466E+03
   0.100965E+03   0.762458E-04   0.340304E-04   0.102125E-04   0.115087E-02   0.218775E+03   0.000000E+00   0.000000E+00   0.218775E+03  -0.437550E+03
   0.100965E+03   0.762458E-04   0.340304E-04   0.102125E-04   0.115087E-02   0.218775E+03   0.000000E+00   0.000000E+00   0.218775E+03  -0.437550E+03
   0.100965E+03   0.762458E-04   0.189087E-03   0.102125E-04   0.758602E-03   0.218192E+03   0.000000E+00   0.000000E+00   0.218192E+03  -0.436384E+03
   0.100965E+03   0.762458E-04   0.189087E-03   0.599450E-04   0.758602E-03   0.218144E+03   0.000000E+00   0.000000E+00   0.218144E+03  -0.436288E+03
   0.100965E+03   0.762458E-04   0.189087E-03   0.599450E-04   0.758602E-03   0.218144E+03   0.000000E+00   0.000000E+00   0.218144E+03  -0.436288E+03
   0.100965E+03   0.762458E-04   0.217547E-03   0.599450E-04   0.758602E-03   0.218050E+03   0.000000E+00   0.000000E+00   0.218050E+03  -0.436100E+03
   0.100952E+03   0.762458E-04   0.217547E-03   0.599450E-04   0.758602E-03   0.218061E+03   0.000000E+00   0.000000E+00   0.218061E+03  -0.436122E+03
   0.101665E+03   0.762458E-04   0.217547E-03   0.599450E-04   0.185922E-02   0.215621E+03   0.000000E+00   0.000000E+00   0.215621E+03  -0.431242E+03
   0.101665E+03   0.762458E-04   0.217547E-03   0.599450E-04   0.185922E-02   0.215621E+03   0.000000E+00   0.000000E+00   0.215621E+03  -0.431242E+03
   0.101665E+03   0.762458E-04   0.217547E-03   0.599450E-04   0.233783E-02   0.214235E+03   0.000000E+00   0.000000E+00   0.214235E+03  -0.428470E+03
   0.101665E+03   0.762458E-04   0.217547E-03   0.599450E-04   0.233783E-02   0.214235E+03   0.000000E+00   0.000000E+00   0.214235E+03  -0.428470E+03
   0.101665E+03   0.762458E-04   0.217547E-03   0.599450E-04   0.165520E-02   0.216201E+03   0.000000E+00   0.000000E+00   0.216201E+03  -0.432402E+03
   0.100171E+03   0.288609E-03   0.217547E-03   0.599450E-04   0.165520E-02   0.215671E+03   0.000000E+00   0.000000E+00   0.215671E+03  -0.431342E+03
   0.100171E+03   0.288609E-03   0.217547E-03   0.599450E-04   0.165520E-02   0.215671E+03   0.000000E+00   0.000000E+00   0.215671E+03  -0.431342E+03
   0.100171E+03   0.288609E-03   0.217547E-03   0.599450E-04   0.165520E-02   0.215671E+03   0.000000E+00   0.000000E+00   0.215671E+03  -0.431342E+03
   0.100171E+03   0.288609E-03   0.217547E-03   0.599450E-04   0.165520E-02   0.215671E+03   0.000000E+00   0.000000E+00   0.215671E+03  -0.431342E+03
   0.100171E+03   0.357283E-03   0.106608E-03   0.599450E-04   0.165520E-02   0.215648E+03   0.000000E+00   0.000000E+00   0.215648E+03  -0.431296E+03
   0.100607E+03   0.357283E-03   0.106608E-03   0.599450E-04   0.165520E-02   0.216598E+03   0.000000E+00   0.000000E+00   0.216598E+03  -0.433196E+03
   0.100607E+03   0.357283E-03   0.106608E-03   0.599450E-04   0.165520E-02   0.216598E+03   0.000000E+00   0.000000E+00   0.216598E+03  -0.433196E+03
   0.101824E+03   0.357283E-03   0.106608E-03   0.599450E-04   0.165520E-02   0.215701E+03   0.000000E+00   0.000000E+00   0.215701E+03  -0.431402E+03
   0.101824E+03   0.357283E-03   0.106608E-03   0.599450E-04   0.153201E-02   0.216019E+03   0.000000E+00   0.000000E+00   0.216019E+03  -0.432038E+03
   0.101824E+03   0.357283E-03   0.119495E-03   0.599450E-04   0.153201E-02   0.215988E+03   0.000000E+00   0.000000E+00   0.215988E+03  -0.431976E+03
   0.101824E+03   0.357283E-03   0.123442E-03   0.599450E-04   0.153201E-02   0.215978E+03   0.000000E+00   0.000000E+00   0.215978E+03  -0.431956E+03
   0.101824E+03   0.357283E-03   0.123442E-03   0.599450E-04   0.153201E-02   0.215978E+03   0.000000E+00   0.000000E+00   0.215978E+03  -0.431956E+03
   0.101824E+03   0.357283E-03   0.123442E-03   0.599450E-04   0.123455E-02   0.216563E+03   0.000000E+00   0.000000E+00   0.216563E+03  -0.433126E+03
   0.101824E+03   0.357283E-03   0.123442E-03   0.599450E-04   0.123455E-02   0.216563E+03   0.000000E+00   0.000000E+00   0.216563E+03  -0.433126E+03
   0.101824E+03   0.357283E-03   0.190330E-03   0.599450E-04   0.304590E-02   0.211639E+03   0.000000E+00   0.000000E+00   0.211639E+03  -0.423278E+03
   0.101824E+03   0.357283E-03   0.254503E-03   0.599450E-04   0.304590E-02   0.211361E+03   0.000000E+00   0.000000E+00   0.211361E+03  -0.422722E+03
   0.101824E+03   0.356002E-03   0.254503E-03   0.599450E-04   0.491302E-03   0.211506E+03   0.000000E+00   0.000000E+00   0.211506E+03  -0.423012E+03
   0.101692E+03   0.356002E-03   0.254503E-03   0.599450E-04   0.491302E-03   0.212162E+03   0.000000E+00   0.000000E+00   0.212162E+03  -0.424324E+03
   0.101692E+03   0.356002E-03   0.254503E-03   0.599450E-04   0.491302E-03   0.212162E+03   0.000000E+00   0.000000E+00   0.212162E+03  -0.424324E+03
   0.990584E+02   0.356002E-03   0.254503E-03   0.599450E-04   0.491302E-03   0.212631E+03   0.000000E+00   0.000000E+00   0.212631E+03  -0.425262E+03
   0.990584E+02   0.356002E-03   0.878178E-03   0.599450E-04   0.908874E-03   0.212481E+03   0.000000E+00   0.000000E+00   0.212481E+03  -0.424962E+03
   0.990584E+02   0.356002E-03   0.878178E-03   0.599450E-04   0.908874E-03   0.212481E+03   0.000000E+00   0.000000E+00   0.212481E+03  -0.424962E+03
   0.990584E+02   0.356002E-03   0.878178E-03   0.599450E-04   0.908874E-03   0.212481E+03   0.000000E+00   0.000000E+00   0.212481E+03  -0.424962E+03
   0.990584E+02   0.356002E-03   0.609622E-03   0.599450E-04   0.985173E-03   0.213086E+03   0.000000E+00   0.000000E+00   0.213086E+03  -0.426172E+03
   0.990584E+02   0.297493E-03   0.609622E-03   0.599450E-04   0.985173E-03   0.213176E+03   0.000000E+00   0.000000E+00   0.213176E+03  -0.426352E+03
   0.100574E+03   0.297493E-03   0.609622E-03   0.599450E-04   0.118643E-02   0.215970E+03   0.000000E+00   0.000000E+00   0.215970E+03  -0.431940E+03
   0.100574E+03   0.297493E-03   0.609622E-03   0.599450E-04   0.106450E-02   0.216198E+03   0.000000E+00   0.000000E+00   0.216198E+03  -0.432396E+03
   0.100574E+03   0.332779E-03   0.609622E-03   0.196657E-03   0.106450E-02   0.215622E+03   0.000000E+00   0.000000E+00   0.215622E+03  -0.431244E+03
   0.100574E+03   0.332779E-03   0.609622E-03   0.196657E-03   0.106450E-02   0.215622E+03   0.000000E+00   0.000000E+00   0.215622E+03  -0.431244E+03
   0.101242E+03   0.332779E-03   0.609622E-03   0.196657E-03   0.110149E-02   0.215050E+03   0.000000E+00   0.000000E+00   0.215050E+03  -0.430100E+03
   0.101242E+03   0.332779E-03   0.609622E-03   0.196657E-03   0.110149E-02   0.215050E+03   0.000000E+00   0.000000E+00   0.215050E+03  -0.430100E+03
   0.101242E+03   0.332779E-03   0.609622E-03   0.196657E-03   0.110149E-02   0.215050E+03   0.000000E+00   0.000000E+00   0.215050E+03  -0.430100E+03
   0.101248E+03   0.332779E-03   0.609622E-03   0.196657E-03   0.110149E-02   0.215033E+03   0.000000E+00   0.000000E+00   0.215033E+03  -0.430066E+03
   0.100080E+03   0.645588E-04   0.609622E-03   0.104687E-03   0.110149E-02   0.215972E+03   0.000000E+00   0.000000E+00   0.215972E+03  -0.431944E+03
   0.100080E+03   0.645588E-04   0.725311E-03   0.104687E-03   0.110149E-02   0.215369E+03   0.000000E+00   0.000000E+00   0.215369E+03  -0.430738E+03
   0.100080E+03   0.645588E-04   0.262938E-03   0.150508E-03   0.669486E-03   0.216980E+03   0.000000E+00   0.000000E+00   0.216980E+03  -0.433960E+03
   0.100080E+03   0.645588E-04   0.262938E-03   0.150508E-03   0.669486E-03   0.216980E+03   0.000000E+00   0.000000E+00   0.216980E+03  -0.433960E+03
   0.100080E+03   0.645588E-04   0.262938E-03   0.150508E-03   0.669486E-03   0.216980E+03   0.000000E+00   0.000000E+00   0.216980E+03  -0.433960E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.213322E-03   0.669486E-03   0.216406E+03   0.000000E+00   0.000000E+00   0.216406E+03  -0.432812E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.213322E-03   0.669486E-03   0.216406E+03   0.000000E+00   0.000000E+00   0.216406E+03  -0.432812E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.213322E-03   0.669486E-03   0.216406E+03   0.000000E+00   0.000000E+00   0.216406E+03  -0.432812E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.213322E-03   0.669486E-03   0.216406E+03   0.000000E+00   0.000000E+00   0.216406E+03  -0.432812E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.188174E-04   0.669486E-03   0.217049E+03   0.000000E+00   0.000000E+00   0.217049E+03  -0.434098E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.460841E-04   0.669486E-03   0.217022E+03   0.000000E+00   0.000000E+00   0.217022E+03  -0.434044E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.460841E-04   0.669486E-03   0.217022E+03   0.000000E+00   0.000000E+00   0.217022E+03  -0.434044E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.460841E-04   0.669486E-03   0.217022E+03   0.000000E+00   0.000000E+00   0.217022E+03  -0.434044E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.460841E-04   0.669486E-03   0.217022E+03   0.000000E+00   0.000000E+00   0.217022E+03  -0.434044E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.460841E-04   0.669486E-03   0.217022E+03   0.000000E+00   0.000000E+00   0.217022E+03  -0.434044E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.460841E-04   0.669486E-03   0.217022E+03   0.000000E+00   0.000000E+00   0.217022E+03  -0.434044E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.460841E-04   0.669486E-03   0.217022E+03   0.000000E+00   0.000000E+00   0.217022E+03  -0.434044E+03
   0.100080E+03   0.275697E-03   0.262938E-03   0.961343E-04   0.669486E-03   0.216916E+03   0.000000E+00   0.000000E+00   0.216916E+03  -0.433832E+03
   0.998156E+02   0.275697E-03   0.262938E-03   0.648960E-03   0.669486E-03   0.212498E+03   0.000000E+00   0.000000E+00   0.212498E+03  -0.424996E+03
   0.998156E+02   0.275697E-03   0.262938E-03   0.648960E-03   0.669486E-03   0.212498E+03   0.000000E+00   0.000000E+00   0.212498E+03  -0.424996E+03
   0.998156E+02   0.275697E-03   0.666615E-03   0.648960E-03   0.669486E-03   0.211270E+03   0.000000E+00   0.000000E+00   0.211270E+03  -0.422540E+03
   0.998156E+02   0.275697E-03   0.666615E-03   0.423154E-03   0.669486E-03   0.213155E+03   0.000000E+00   0.000000E+00   0.213155E+03  -0.426310E+03
   0.100846E+03   0.275697E-03   0.666615E-03   0.557826E-03   0.669486E-03   0.211815E+03   0.000000E+00   0.000000E+00   0.211815E+03  -0.423630E+03
   0.101521E+03   0.275697E-03   0.666615E-03   0.557826E-03   0.669486E-03   0.210484E+03   0.000000E+00   0.000000E+00   0.210484E+03  -0.420968E+03
   0.102165E+03   0.275697E-03   0.666615E-03   0.557826E-03   0.669486E-03   0.208326E+03   0.000000E+00   0.000000E+00   0.208326E+03  -0.416652E+03
   0.102165E+03   0.275697E-03   0.666615E-03   0.557826E-03   0.200127E-02   0.208704E+03   0.000000E+00   0.000000E+00   0.208704E+03  -0.417408E+03
   0.102165E+03   0.275697E-03   0.666615E-03   0.557826E-03   0.981762E-03   0.210321E+03   0.000000E+00   0.000000E+00   0.210321E+03  -0.420642E+03
   0.102165E+03   0.275697E-03   0.666615E-03   0.557826E-03   0.981762E-03   0.210321E+03   0.000000E+00   0.000000E+00   0.210321E+03  -0.420642E+03
   0.101813E+03   0.275697E-03   0.666615E-03   0.557826E-03   0.981762E-03   0.211306E+03   0.000000E+00   0.000000E+00   0.211306E+03  -0.422612E+03
   0.101813E+03   0.275697E-03   0.666615E-03   0.557826E-03   0.772392E-03   0.210518E+03   0.000000E+00   0.000000E+00   0.210518E+03  -0.421036E+03
   0.989497E+02   0.341937E-03   0.718353E-03   0.557826E-03   0.772392E-03   0.210219E+03   0.000000E+00   0.000000E+00   0.210219E+03  -0.420438E+03
   0.101626E+03   0.341937E-03   0.718353E-03   0.557826E-03   0.991925E-03   0.211202E+03   0.000000E+00   0.000000E+00   0.211202E+03  -0.422404E+03
   0.101626E+03   0.341937E-03   0.494606E-03   0.557826E-03   0.991925E-03   0.212774E+03   0.000000E+00   0.000000E+00   0.212774E+03  -0.425548E+03
   0.101626E+03   0.341937E-03   0.494606E-03   0.557826E-03   0.119846E-02   0.212728E+03   0.000000E+00   0.000000E+00   0.212728E+03  -0.425456E+03
   0.101626E+03   0.127524E-03   0.494606E-03   0.557826E-03   0.119846E-02   0.213103E+03   0.000000E+00   0.000000E+00   0.213103E+03  -0.426206E+03
   0.101626E+03   0.424341E-03   0.494606E-03   0.557826E-03   0.119846E-02   0.212507E+03   0.000000E+00   0.000000E+00   0.212507E+03  -0.425014E+03
   0.101626E+03   0.424341E-03   0.494606E-03   0.557826E-03   0.119846E-02   0.212507E+03   0.000000E+00   0.000000E+00   0.212507E+03  -0.425014E+03
   0.101626E+03   0.424341E-03   0.494606E-03   0.557826E-03   0.119846E-02   0.212507E+03   0.000000E+00   0.000000E+00   0.212507E+03  -0.425014E+03
   0.101626E+03   0.424341E-03   0.638176E-04   0.557826E-03   0.119846E-02   0.214548E+03   0.000000E+00   0.000000E+00   0.214548E+03  -0.429096E+03
   0.101626E+03   0.424341E-03   0.638176E-04   0.371792E-03   0.119846E-02   0.215849E+03   0.000000E+00   0.000000E+00   0.215849E+03  -0.431698E+03
   0.101626E+03   0.424341E-03   0.638176E-04   0.371792E-03   0.119846E-02   0.215849E+03   0.000000E+00   0.000000E+00   0.215849E+03  -0.431698E+03
   0.101626E+03   0.424341E-03   0.638176E-04   0.371792E-03   0.786376E-03   0.215266E+03   0.000000E+00   0.000000E+00   0.215266E+03  -0.430532E+03
   0.100885E+03   0.424341E-03   0.638176E-04   0.371792E-03   0.786376E-03   0.216314E+03   0.000000E+00   0.000000E+00   0.216314E+03  -0.432628E+03
   0.100885E+03   0.424341E-03   0.638176E-04   0.395853E-03   0.786376E-03   0.216129E+03   0.000000E+00   0.000000E+00   0.216129E+03  -0.432258E+03
   0.101307E+03   0.135245E-03   0.638176E-04   0.395853E-03   0.786376E-03   0.216364E+03   0.000000E+00   0.000000E+00   0.216364E+03  -0.432728E+03
   0.100145E+03   0.135245E-03   0.638176E-04   0.395853E-03   0.786376E-03   0.216018E+03   0.000000E+00   0.000000E+00   0.216018E+03  -0.432036E+03
   0.100145E+03   0.135245E-03   0.127950E-03   0.395853E-03   0.786376E-03   0.215979E+03   0.000000E+00   0.000000E+00   0.215979E+03  -0.431958E+03
   0.101775E+03   0.135245E-03   0.127950E-03   0.395853E-03   0.786376E-03   0.215180E+03   0.000000E+00   0.000000E+00   0.215180E+03  -0.430360E+03
   0.101282E+03   0.135245E-03   0.127950E-03   0.395853E-03   0.786376E-03   0.216292E+03   0.000000E+00   0.000000E+00   0.216292E+03  -0.432584E+03
   0.102100E+03   0.408217E-03   0.127950E-03   0.395853E-03   0.786376E-03   0.213520E+03   0.000000E+00   0.000000E+00   0.213520E+03  -0.427040E+03
   0.999432E+02   0.408217E-03   0.127950E-03   0.395853E-03   0.786376E-03   0.214967E+03   0.000000E+00   0.000000E+00   0.214967E+03  -0.429934E+03
   0.100078E+03   0.789378E-03   0.318748E-04   0.168623E-03   0.786376E-03   0.215557E+03   0.000000E+00   0.000000E+00   0.215557E+03  -0.431114E+03
   0.100078E+03   0.789378E-03   0.318748E-04   0.168623E-03   0.786376E-03   0.215557E+03   0.000000E+00   0.000000E+00   0.215557E+03  -0.431114E+03
   0.100078E+03   0.789378E-03   0.318748E-04   0.168623E-03   0.786376E-03   0.215557E+03   0.000000E+00   0.000000E+00   0.215557E+03  -0.431114E+03
   0.100078E+03   0.324097E-03   0.318748E-04   0.168623E-03   0.786376E-03   0.217086E+03   0.000000E+00   0.000000E+00   0.217086E+03  -0.434172E+03
   0.100078E+03   0.226980E-03   0.318748E-04   0.168623E-03   0.786376E-03   0.217274E+03   0.000000E+00   0.000000E+00   0.217274E+03  -0.434548E+03
   0.997193E+02   0.226980E-03   0.199625E-03   0.168623E-03   0.786376E-03   0.216158E+03   0.000000E+00   0.000000E+00   0.216158E+03  -0.432316E+03
   0.100078E+03   0.226980E-03   0.199625E-03   0.168623E-03   0.786376E-03   0.217167E+03   0.000000E+00   0.000000E+00   0.217167E+03  -0.434334E+03
   0.101163E+03   0.224633E-03   0.199625E-03   0.168623E-03   0.786376E-03   0.217474E+03   0.000000E+00   0.000000E+00   0.217474E+03  -0.434948E+03
   0.101163E+03   0.582900E-03   0.554127E-03   0.168623E-03   0.786376E-03   0.214509E+03   0.000000E+00   0.000000E+00   0.214509E+03  -0.429018E+03
   0.101163E+03   0.582900E-03   0.554127E-03   0.445841E-03   0.786376E-03   0.212767E+03   0.000000E+00   0.000000E+00   0.212767E+03  -0.425534E+03
   0.101587E+03   0.222960E-03   0.554127E-03   0.445841E-03   0.786376E-03   0.212894E+03   0.000000E+00   0.000000E+00   0.212894E+03  -0.425788E+03
   0.101587E+03   0.222960E-03   0.554127E-03   0.152725E-03   0.786376E-03   0.214455E+03   0.000000E+00   0.000000E+00   0.214455E+03  -0.428910E+03
   0.101587E+03   0.222960E-03   0.572724E-03   0.783182E-03   0.786376E-03   0.210258E+03   0.000000E+00   0.000000E+00   0.210258E+03  -0.420516E+03
   0.101587E+03   0.222960E-03   0.572724E-03   0.783182E-03   0.786376E-03   0.210258E+03   0.000000E+00   0.000000E+00   0.210258E+03  -0.420516E+03
   0.100613E+03   0.222960E-03   0.572724E-03   0.783182E-03   0.178137E-02   0.209527E+03   0.000000E+00   0.000000E+00   0.209527E+03  -0.419054E+03
   0.100613E+03   0.222960E-03   0.572724E-03   0.783182E-03   0.528208E-03   0.209556E+03   0.000000E+00   0.000000E+00   0.209556E+03  -0.419112E+03
   0.100613E+03   0.222960E-03   0.572724E-03   0.783182E-03   0.528208E-03   0.209556E+03   0.000000E+00   0.000000E+00   0.209556E+03  -0.419112E+03
   0.100613E+03   0.222960E-03   0.572724E-03   0.867687E-04   0.103974E-02   0.216539E+03   0.000000E+00   0.000000E+00   0.216539E+03  -0.433078E+03
   0.100613E+03   0.222960E-03   0.572724E-03   0.867687E-04   0.101642E-02   0.216563E+03   0.000000E+00   0.000000E+00   0.216563E+03  -0.433126E+03
   0.100613E+03   0.222960E-03   0.135976E-03   0.867687E-04   0.101642E-02   0.218420E+03   0.000000E+00   0.000000E+00   0.218420E+03  -0.436840E+03
   0.101888E+03   0.222960E-03   0.135976E-03   0.867687E-04   0.101642E-02   0.216588E+03   0.000000E+00   0.000000E+00   0.216588E+03  -0.433176E+03
   0.101888E+03   0.752898E-03   0.135976E-03   0.867687E-04   0.108638E-02   0.215044E+03   0.000000E+00   0.000000E+00   0.215044E+03  -0.430088E+03
   0.100030E+03   0.752898E-03   0.135976E-03   0.867687E-04   0.108638E-02   0.215610E+03   0.000000E+00   0.000000E+00   0.215610E+03  -0.431220E+03
   0.100030E+03   0.752898E-03   0.135976E-03   0.867687E-04   0.108638E-02   0.215610E+03   0.000000E+00   0.000000E+00   0.215610E+03  -0.431220E+03
   0.100030E+03   0.752898E-03   0.442355E-03   0.867687E-04   0.994801E-03   0.215150E+03   0.000000E+00   0.000000E+00   0.215150E+03  -0.430300E+03
   0.102536E+03   0.752898E-03   0.442355E-03   0.867687E-04   0.994801E-03   0.210597E+03   0.000000E+00   0.000000E+00   0.210597E+03  -0.421194E+03
   0.102536E+03   0.752898E-03   0.442355E-03   0.867687E-04   0.994801E-03   0.210597E+03   0.000000E+00   0.000000E+00   0.210597E+03  -0.421194E+03
   0.102536E+03   0.752898E-03   0.442355E-03   0.684549E-03   0.763520E-03   0.207268E+03   0.000000E+00   0.000000E+00   0.207268E+03  -0.414536E+03
   0.102536E+03   0.752898E-03   0.442355E-03   0.684549E-03   0.763520E-03   0.207268E+03   0.000000E+00   0.000000E+00   0.207268E+03  -0.414536E+03
   0.102536E+03   0.752898E-03   0.442355E-03   0.684549E-03   0.763520E-03   0.207268E+03   0.000000E+00   0.000000E+00   0.207268E+03  -0.414536E+03
   0.102536E+03   0.752898E-03   0.442355E-03   0.684549E-03   0.178390E-02   0.207761E+03   0.000000E+00   0.000000E+00   0.207761E+03  -0.415522E+03
   0.991387E+02   0.752898E-03   0.649512E-05   0.684549E-03   0.178390E-02   0.205259E+03   0.000000E+00   0.000000E+00   0.205259E+03  -0.410518E+03
   0.991387E+02   0.752898E-03   0.318865E-03   0.684549E-03   0.178390E-02   0.205788E+03   0.000000E+00   0.000000E+00   0.205788E+03  -0.411576E+03
   0.991387E+02   0.752898E-03   0.318865E-03   0.153702E-03   0.146411E-02   0.210576E+03   0.000000E+00   0.000000E+00   0.210576E+03  -0.421152E+03
   0.991387E+02   0.170081E-02   0.339775E-03   0.153702E-03   0.152121E-02   0.206908E+03   0.000000E+00   0.000000E+00   0.206908E+03  -0.413816E+03
   0.991387E+02   0.170081E-02   0.339775E-03   0.153702E-03   0.152121E-02   0.206908E+03   0.000000E+00   0.000000E+00   0.206908E+03  -0.413816E+03
   0.102103E+03   0.170081E-02   0.339775E-03   0.153702E-03   0.152121E-02   0.208923E+03   0.000000E+00   0.000000E+00   0.208923E+03  -0.417846E+03
   0.102103E+03   0.196642E-02   0.339775E-03   0.153702E-03   0.152121E-02   0.207951E+03   0.000000E+00   0.000000E+00   0.207951E+03  -0.415902E+03
   0.102103E+03   0.196642E-02   0.339775E-03   0.153702E-03   0.151954E-02   0.207955E+03   0.000000E+00   0.000000E+00   0.207955E+03  -0.415910E+03
   0.102103E+03   0.196642E-02   0.339775E-03   0.153702E-03   0.151954E-02   0.207955E+03   0.000000E+00   0.000000E+00   0.207955E+03  -0.415910E+03
   0.100990E+03   0.547981E-03   0.339775E-03   0.925302E-05   0.179163E-02   0.215056E+03   0.000000E+00   0.000000E+00   0.215056E+03  -0.430112E+03
   0.100631E+03   0.419809E-03   0.809494E-04   0.925302E-05   0.179163E-02   0.216093E+03   0.000000E+00   0.000000E+00   0.216093E+03  -0.432186E+03
   0.100631E+03   0.419809E-03   0.809494E-04   0.925302E-05   0.179163E-02   0.216093E+03   0.000000E+00   0.000000E+00   0.216093E+03  -0.432186E+03
   0.100631E+03   0.803647E-03   0.809494E-04   0.925302E-05   0.179163E-02   0.214674E+03   0.000000E+00   0.000000E+00   0.214674E+03  -0.429348E+03
   0.100631E+03   0.441542E-03   0.809494E-04   0.925302E-05   0.179163E-02   0.216028E+03   0.000000E+00   0.000000E+00   0.216028E+03  -0.432056E+03
   0.100631E+03   0.441542E-03   0.809494E-04   0.925302E-05   0.102786E-02   0.218079E+03   0.000000E+00   0.000000E+00   0.218079E+03  -0.436158E+03
   0.100631E+03   0.441542E-03   0.809494E-04   0.925302E-05   0.102786E-02   0.218079E+03   0.000000E+00   0.000000E+00   0.218079E+03  -0.436158E+03
   0.100631E+03   0.441542E-03   0.809494E-04   0.925302E-05   0.102786E-02   0.218079E+03   0.000000E+00   0.000000E+00   0.218079E+03  -0.436158E+03
   0.100631E+03   0.351139E-03   0.809494E-04   0.925302E-05   0.102786E-02   0.218335E+03   0.000000E+00   0.000000E+00   0.218335E+03  -0.436670E+03
   0.100631E+03   0.351139E-03   0.809494E-04   0.925302E-05   0.102786E-02   0.218335E+03   0.000000E+00   0.000000E+00   0.218335E+03  -0.436670E+03
   0.100631E+03   0.351139E-03   0.599646E-04   0.925302E-05   0.102786E-02   0.218355E+03   0.000000E+00   0.000000E+00   0.218355E+03  -0.436710E+03
   0.100631E+03   0.351139E-03   0.599646E-04   0.925302E-05   0.102786E-02   0.218355E+03   0.000000E+00   0.000000E+00   0.218355E+03  -0.436710E+03
   0.100631E+03   0.351139E-03   0.599646E-04   0.925302E-05   0.619098E-03   0.217294E+03   0.000000E+00   0.000000E+00   0.217294E+03  -0.434588E+03
   0.100631E+03   0.351139E-03   0.599646E-04   0.925302E-05   0.619098E-03   0.217294E+03   0.000000E+00   0.000000E+00   0.217294E+03  -0.434588E+03
   0.100631E+03   0.351139E-03   0.599646E-04   0.925302E-05   0.619098E-03   0.217294E+03   0.000000E+00   0.000000E+00   0.217294E+03  -0.434588E+03
   0.100631E+03   0.351139E-03   0.599646E-04   0.925302E-05   0.134548E-02   0.217692E+03   0.000000E+00   0.000000E+00   0.217692E+03  -0.435384E+03
   0.100631E+03   0.351139E-03   0.599646E-04   0.252451E-03   0.134548E-02   0.216828E+03   0.000000E+00   0.000000E+00   0.216828E+03  -0.433656E+03
   0.100631E+03   0.351139E-03   0.733790E-05   0.252451E-03   0.134548E-02   0.216852E+03   0.000000E+00   0.000000E+00   0.216852E+03  -0.433704E+03
   0.100631E+03   0.351139E-03   0.733790E-05   0.252451E-03   0.134548E-02   0.216852E+03   0.000000E+00   0.000000E+00   0.216852E+03  -0.433704E+03
   0.100631E+03   0.351139E-03   0.733790E-05   0.252451E-03   0.134548E-02   0.216852E+03   0.000000E+00   0.000000E+00   0.216852E+03  -0.433704E+03
   0.101197E+03   0.351139E-03   0.733790E-05   0.252451E-03   0.134548E-02   0.217061E+03   0.000000E+00   0.000000E+00   0.217061E+03  -0.434122E+03
