a0_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  LogPost       
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.709597E-03  0.216553E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.145604E-02  0.215689E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.145604E-02  0.215689E+03
  0.100320E+03  0.109573E-03  0.341389E-03  0.265258E-03  0.166438E-02  0.215002E+03
  0.100320E+03  0.282153E-03  0.341389E-03  0.190932E-03  0.166438E-02  0.215193E+03
  0.100320E+03  0.282153E-03  0.341389E-03  0.190932E-03  0.166438E-02  0.215193E+03
  0.100320E+03  0.534788E-03  0.649763E-03  0.190932E-03  0.166438E-02  0.213005E+03
  0.100320E+03  0.534788E-03  0.649763E-03  0.190932E-03  0.166438E-02  0.213005E+03
  0.100320E+03  0.534788E-03  0.649763E-03  0.190932E-03  0.166438E-02  0.213005E+03
  0.100320E+03  0.534788E-03  0.649763E-03  0.190932E-03  0.166438E-02  0.213005E+03
  0.100320E+03  0.534788E-03  0.649763E-03  0.190932E-03  0.166438E-02  0.213005E+03
  0.100320E+03  0.647090E-03  0.649763E-03  0.190932E-03  0.166438E-02  0.212601E+03
  0.100320E+03  0.647090E-03  0.649763E-03  0.190932E-03  0.166438E-02  0.212601E+03
  0.101458E+03  0.647090E-03  0.649763E-03  0.190932E-03  0.166438E-02  0.212171E+03
  0.101458E+03  0.647090E-03  0.649763E-03  0.190932E-03  0.132120E-02  0.213045E+03
  0.996670E+02  0.647090E-03  0.649763E-03  0.190932E-03  0.839342E-03  0.213856E+03
  0.996670E+02  0.647090E-03  0.649763E-03  0.190932E-03  0.839342E-03  0.213856E+03
  0.996670E+02  0.647090E-03  0.649763E-03  0.190932E-03  0.839342E-03  0.213856E+03
  0.996670E+02  0.647090E-03  0.505535E-03  0.190932E-03  0.839342E-03  0.214382E+03
  0.996670E+02  0.647090E-03  0.505535E-03  0.190932E-03  0.839342E-03  0.214382E+03
  0.996670E+02  0.647090E-03  0.505535E-03  0.190932E-03  0.839342E-03  0.214382E+03
  0.996670E+02  0.647090E-03  0.505535E-03  0.190932E-03  0.839342E-03  0.214382E+03
  0.996670E+02  0.647090E-03  0.266996E-03  0.190932E-03  0.839342E-03  0.214798E+03
  0.996670E+02  0.647090E-03  0.266996E-03  0.190932E-03  0.839342E-03  0.214798E+03
  0.996670E+02  0.647090E-03  0.266996E-03  0.190932E-03  0.839342E-03  0.214798E+03
  0.996670E+02  0.647090E-03  0.266996E-03  0.190932E-03  0.839342E-03  0.214798E+03
  0.996670E+02  0.647090E-03  0.266996E-03  0.190932E-03  0.839342E-03  0.214798E+03
  0.996670E+02  0.647090E-03  0.266996E-03  0.190932E-03  0.839342E-03  0.214798E+03
  0.996670E+02  0.647090E-03  0.266996E-03  0.190932E-03  0.839342E-03  0.214798E+03
  0.996670E+02  0.440377E-03  0.266996E-03  0.190932E-03  0.839342E-03  0.215428E+03
  0.996670E+02  0.440377E-03  0.266996E-03  0.190932E-03  0.839342E-03  0.215428E+03
  0.997524E+02  0.440377E-03  0.266996E-03  0.190932E-03  0.686796E-03  0.215497E+03
  0.997524E+02  0.440377E-03  0.266996E-03  0.190932E-03  0.686796E-03  0.215497E+03
  0.997524E+02  0.440377E-03  0.266996E-03  0.190932E-03  0.880568E-03  0.215662E+03
  0.997524E+02  0.440377E-03  0.266996E-03  0.190932E-03  0.880568E-03  0.215662E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.190932E-03  0.781244E-03  0.216808E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.190932E-03  0.781244E-03  0.216808E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.190932E-03  0.781244E-03  0.216808E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.190932E-03  0.781244E-03  0.216808E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.190932E-03  0.781244E-03  0.216808E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.267337E-03  0.781244E-03  0.216349E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.267337E-03  0.781244E-03  0.216349E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.124289E-03  0.781244E-03  0.217105E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.124289E-03  0.781244E-03  0.217105E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.124289E-03  0.781244E-03  0.217105E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.124289E-03  0.781244E-03  0.217105E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.124289E-03  0.781244E-03  0.217105E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.124289E-03  0.781244E-03  0.217105E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.124289E-03  0.781244E-03  0.217105E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217199E+03
  0.100329E+03  0.440377E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217199E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.100329E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217774E+03
  0.101234E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217734E+03
  0.101234E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217734E+03
  0.101234E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217734E+03
  0.101234E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217734E+03
  0.101234E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217734E+03
  0.100249E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217645E+03
  0.100249E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217645E+03
  0.100249E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217645E+03
  0.100249E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217645E+03
  0.100249E+03  0.183021E-03  0.266996E-03  0.124289E-03  0.970287E-03  0.217645E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.124289E-03  0.970287E-03  0.217915E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.124289E-03  0.970287E-03  0.217915E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.124289E-03  0.970287E-03  0.217915E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.124289E-03  0.970287E-03  0.217915E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.124289E-03  0.970287E-03  0.217915E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.124289E-03  0.970287E-03  0.217915E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.124289E-03  0.814216E-03  0.217907E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.124289E-03  0.814216E-03  0.217907E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.124289E-03  0.814216E-03  0.217907E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.124289E-03  0.814216E-03  0.217907E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.546869E-03  0.814216E-03  0.214918E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.546869E-03  0.814216E-03  0.214918E+03
  0.100249E+03  0.183021E-03  0.100244E-03  0.546869E-03  0.814216E-03  0.214918E+03
  0.101113E+03  0.411213E-03  0.100244E-03  0.546869E-03  0.814216E-03  0.214906E+03
  0.101113E+03  0.411213E-03  0.100244E-03  0.546869E-03  0.814216E-03  0.214906E+03
  0.101113E+03  0.411213E-03  0.100244E-03  0.546869E-03  0.814216E-03  0.214906E+03
  0.101113E+03  0.411213E-03  0.100244E-03  0.546869E-03  0.814216E-03  0.214906E+03
  0.101113E+03  0.411213E-03  0.100244E-03  0.546869E-03  0.814216E-03  0.214906E+03
  0.101113E+03  0.411213E-03  0.100244E-03  0.156725E-03  0.814216E-03  0.217521E+03
  0.101113E+03  0.411213E-03  0.100244E-03  0.156725E-03  0.814216E-03  0.217521E+03
  0.994627E+02  0.411213E-03  0.100244E-03  0.156725E-03  0.814216E-03  0.214756E+03
  0.994627E+02  0.411213E-03  0.100244E-03  0.156725E-03  0.814216E-03  0.214756E+03
  0.994627E+02  0.411213E-03  0.100244E-03  0.156725E-03  0.955412E-03  0.214568E+03
  0.994627E+02  0.411213E-03  0.100244E-03  0.156725E-03  0.955412E-03  0.214568E+03
  0.994627E+02  0.411213E-03  0.100244E-03  0.156725E-03  0.955412E-03  0.214568E+03
  0.994627E+02  0.411213E-03  0.100244E-03  0.156725E-03  0.955412E-03  0.214568E+03
  0.994627E+02  0.411213E-03  0.100244E-03  0.156725E-03  0.955412E-03  0.214568E+03
  0.994627E+02  0.411213E-03  0.100244E-03  0.156725E-03  0.955412E-03  0.214568E+03
  0.994627E+02  0.411213E-03  0.100244E-03  0.156725E-03  0.955412E-03  0.214568E+03
  0.100576E+03  0.411213E-03  0.100244E-03  0.156725E-03  0.955412E-03  0.217802E+03
  0.100576E+03  0.411213E-03  0.100244E-03  0.156725E-03  0.109356E-02  0.217661E+03
  0.100576E+03  0.411213E-03  0.100244E-03  0.156725E-03  0.109356E-02  0.217661E+03
  0.100576E+03  0.411213E-03  0.100244E-03  0.156725E-03  0.109356E-02  0.217661E+03
  0.100576E+03  0.411213E-03  0.100244E-03  0.156725E-03  0.109356E-02  0.217661E+03
  0.100576E+03  0.411213E-03  0.100244E-03  0.156725E-03  0.142112E-02  0.216851E+03
  0.100576E+03  0.411213E-03  0.100244E-03  0.366960E-03  0.142112E-02  0.215515E+03
  0.100576E+03  0.541678E-03  0.100244E-03  0.366960E-03  0.142112E-02  0.215095E+03
  0.100576E+03  0.541678E-03  0.100244E-03  0.366960E-03  0.142112E-02  0.215095E+03
  0.100576E+03  0.541678E-03  0.296051E-03  0.366960E-03  0.142112E-02  0.214599E+03
  0.100576E+03  0.883139E-03  0.296051E-03  0.366960E-03  0.142112E-02  0.213242E+03
  0.100576E+03  0.883139E-03  0.296051E-03  0.366960E-03  0.142112E-02  0.213242E+03
  0.997750E+02  0.883139E-03  0.296051E-03  0.366960E-03  0.142112E-02  0.211579E+03
  0.997750E+02  0.847105E-03  0.296051E-03  0.366960E-03  0.142112E-02  0.211721E+03
  0.997750E+02  0.847105E-03  0.234942E-03  0.366960E-03  0.142112E-02  0.211773E+03
  0.997750E+02  0.847105E-03  0.234942E-03  0.366960E-03  0.142112E-02  0.211773E+03
  0.997750E+02  0.847105E-03  0.234942E-03  0.366960E-03  0.142112E-02  0.211773E+03
  0.997750E+02  0.847105E-03  0.234942E-03  0.366960E-03  0.142112E-02  0.211773E+03
  0.997750E+02  0.847105E-03  0.234942E-03  0.343422E-03  0.142112E-02  0.211952E+03
  0.997750E+02  0.847105E-03  0.234942E-03  0.343422E-03  0.142112E-02  0.211952E+03
  0.102598E+03  0.847105E-03  0.234942E-03  0.522301E-03  0.142112E-02  0.210066E+03
  0.102598E+03  0.847105E-03  0.234942E-03  0.522301E-03  0.142112E-02  0.210066E+03
  0.102598E+03  0.847105E-03  0.234942E-03  0.522301E-03  0.142112E-02  0.210066E+03
  0.102598E+03  0.847105E-03  0.234942E-03  0.522301E-03  0.142112E-02  0.210066E+03
  0.102598E+03  0.847105E-03  0.234942E-03  0.522301E-03  0.205601E-02  0.208585E+03
  0.102598E+03  0.795750E-03  0.234942E-03  0.522301E-03  0.205601E-02  0.208772E+03
  0.101757E+03  0.636920E-03  0.234942E-03  0.522301E-03  0.190781E-02  0.211693E+03
  0.101661E+03  0.636920E-03  0.234942E-03  0.522301E-03  0.190781E-02  0.211818E+03
  0.101661E+03  0.636920E-03  0.234942E-03  0.522301E-03  0.190781E-02  0.211818E+03
  0.102165E+03  0.636920E-03  0.234942E-03  0.522301E-03  0.190781E-02  0.210953E+03
  0.102165E+03  0.636920E-03  0.234942E-03  0.522301E-03  0.176898E-02  0.211329E+03
  0.102165E+03  0.636920E-03  0.234942E-03  0.522301E-03  0.176898E-02  0.211329E+03
  0.102165E+03  0.636920E-03  0.417710E-03  0.522301E-03  0.176898E-02  0.210308E+03
  0.102165E+03  0.636920E-03  0.417710E-03  0.522301E-03  0.176898E-02  0.210308E+03
  0.101993E+03  0.636920E-03  0.417710E-03  0.522301E-03  0.176898E-02  0.210668E+03
  0.101993E+03  0.636920E-03  0.417710E-03  0.501040E-04  0.176898E-02  0.212546E+03
  0.101993E+03  0.277070E-03  0.417710E-03  0.501040E-04  0.176898E-02  0.213577E+03
  0.101993E+03  0.277070E-03  0.417710E-03  0.501040E-04  0.176898E-02  0.213577E+03
  0.101993E+03  0.277070E-03  0.398436E-03  0.501040E-04  0.143119E-02  0.214536E+03
  0.101993E+03  0.398592E-03  0.398436E-03  0.501040E-04  0.143119E-02  0.214258E+03
  0.101993E+03  0.398592E-03  0.398436E-03  0.501040E-04  0.143119E-02  0.214258E+03
  0.101993E+03  0.398592E-03  0.398436E-03  0.501040E-04  0.147057E-02  0.214174E+03
  0.101993E+03  0.398592E-03  0.398436E-03  0.501040E-04  0.596528E-03  0.211701E+03
  0.101993E+03  0.238757E-03  0.398436E-03  0.501040E-04  0.663248E-03  0.212972E+03
  0.101993E+03  0.238757E-03  0.398436E-03  0.501040E-04  0.663248E-03  0.212972E+03
  0.101993E+03  0.238757E-03  0.398436E-03  0.501040E-04  0.663248E-03  0.212972E+03
  0.101993E+03  0.238757E-03  0.398436E-03  0.501040E-04  0.199665E-02  0.213135E+03
  0.101993E+03  0.238757E-03  0.398436E-03  0.501040E-04  0.199665E-02  0.213135E+03
  0.101993E+03  0.238757E-03  0.398436E-03  0.501040E-04  0.199665E-02  0.213135E+03
  0.101993E+03  0.238757E-03  0.398436E-03  0.501040E-04  0.199665E-02  0.213135E+03
  0.101993E+03  0.238757E-03  0.398436E-03  0.501040E-04  0.199665E-02  0.213135E+03
  0.101993E+03  0.238757E-03  0.398436E-03  0.501040E-04  0.199665E-02  0.213135E+03
  0.101993E+03  0.238757E-03  0.407282E-03  0.501040E-04  0.199665E-02  0.213078E+03
  0.101993E+03  0.238757E-03  0.407282E-03  0.501040E-04  0.199665E-02  0.213078E+03
  0.101993E+03  0.238757E-03  0.407282E-03  0.501040E-04  0.199665E-02  0.213078E+03
  0.101993E+03  0.238757E-03  0.407282E-03  0.291923E-03  0.199665E-02  0.212507E+03
  0.101993E+03  0.238757E-03  0.407282E-03  0.291923E-03  0.199665E-02  0.212507E+03
  0.101993E+03  0.238757E-03  0.117965E-03  0.291923E-03  0.940334E-03  0.215539E+03
  0.101993E+03  0.238757E-03  0.117965E-03  0.291923E-03  0.940334E-03  0.215539E+03
  0.101993E+03  0.238757E-03  0.117965E-03  0.291923E-03  0.940334E-03  0.215539E+03
  0.101993E+03  0.238757E-03  0.117965E-03  0.291923E-03  0.940334E-03  0.215539E+03
  0.101993E+03  0.238757E-03  0.117965E-03  0.291923E-03  0.131790E-02  0.215563E+03
  0.101993E+03  0.238757E-03  0.117965E-03  0.291923E-03  0.131790E-02  0.215563E+03
  0.101993E+03  0.238757E-03  0.117965E-03  0.291923E-03  0.963657E-03  0.215595E+03
  0.101993E+03  0.238757E-03  0.117965E-03  0.291923E-03  0.963657E-03  0.215595E+03
  0.101993E+03  0.238757E-03  0.117965E-03  0.228720E-03  0.963657E-03  0.215834E+03
  0.101993E+03  0.238757E-03  0.265150E-03  0.228720E-03  0.963657E-03  0.215276E+03
  0.101993E+03  0.238757E-03  0.265150E-03  0.228720E-03  0.963657E-03  0.215276E+03
  0.101993E+03  0.238757E-03  0.265150E-03  0.228720E-03  0.963657E-03  0.215276E+03
  0.101993E+03  0.238757E-03  0.265150E-03  0.228720E-03  0.963657E-03  0.215276E+03
  0.101993E+03  0.238757E-03  0.265150E-03  0.228720E-03  0.963657E-03  0.215276E+03
  0.101993E+03  0.238757E-03  0.265150E-03  0.228720E-03  0.963657E-03  0.215276E+03
  0.101993E+03  0.238757E-03  0.265150E-03  0.228720E-03  0.963657E-03  0.215276E+03
  0.101993E+03  0.238757E-03  0.265150E-03  0.228720E-03  0.963657E-03  0.215276E+03
  0.101993E+03  0.238757E-03  0.265150E-03  0.228720E-03  0.963657E-03  0.215276E+03
  0.101993E+03  0.238757E-03  0.265150E-03  0.129633E-03  0.963657E-03  0.215520E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.129633E-03  0.963657E-03  0.217837E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.129633E-03  0.963657E-03  0.217837E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.129633E-03  0.963657E-03  0.217837E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.129633E-03  0.963657E-03  0.217837E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.129633E-03  0.963657E-03  0.217837E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.129633E-03  0.963657E-03  0.217837E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.129633E-03  0.963657E-03  0.217837E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.418539E-04  0.963657E-03  0.218058E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.418539E-04  0.963657E-03  0.218058E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.418539E-04  0.963657E-03  0.218058E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.418539E-04  0.963657E-03  0.218058E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.418539E-04  0.963657E-03  0.218058E+03
  0.100458E+03  0.238757E-03  0.265150E-03  0.418539E-04  0.963657E-03  0.218058E+03
  0.100458E+03  0.238757E-03  0.192262E-03  0.418539E-04  0.963657E-03  0.218251E+03
  0.100458E+03  0.238757E-03  0.192262E-03  0.418539E-04  0.963657E-03  0.218251E+03
  0.100458E+03  0.238757E-03  0.192262E-03  0.418539E-04  0.963657E-03  0.218251E+03
  0.100458E+03  0.238757E-03  0.192262E-03  0.418539E-04  0.963657E-03  0.218251E+03
  0.100458E+03  0.238757E-03  0.192262E-03  0.418539E-04  0.963657E-03  0.218251E+03
  0.100458E+03  0.238757E-03  0.192262E-03  0.418539E-04  0.963657E-03  0.218251E+03
  0.100458E+03  0.238757E-03  0.192262E-03  0.418539E-04  0.963657E-03  0.218251E+03
  0.100458E+03  0.238757E-03  0.192262E-03  0.418539E-04  0.963657E-03  0.218251E+03
  0.100458E+03  0.238757E-03  0.192262E-03  0.418539E-04  0.963657E-03  0.218251E+03
  0.100458E+03  0.238757E-03  0.192262E-03  0.418539E-04  0.963657E-03  0.218251E+03
  0.100458E+03  0.955957E-04  0.192262E-03  0.418539E-04  0.963657E-03  0.218436E+03
  0.100458E+03  0.955957E-04  0.192262E-03  0.418539E-04  0.119294E-02  0.218067E+03
  0.100458E+03  0.955957E-04  0.192262E-03  0.418539E-04  0.119294E-02  0.218067E+03
  0.100458E+03  0.955957E-04  0.192262E-03  0.418539E-04  0.119294E-02  0.218067E+03
  0.100458E+03  0.955957E-04  0.192262E-03  0.418539E-04  0.119294E-02  0.218067E+03
  0.100458E+03  0.955957E-04  0.192262E-03  0.418539E-04  0.119294E-02  0.218067E+03
  0.100458E+03  0.955957E-04  0.192262E-03  0.418539E-04  0.119294E-02  0.218067E+03
  0.100458E+03  0.955957E-04  0.192262E-03  0.418539E-04  0.119294E-02  0.218067E+03
  0.100458E+03  0.955957E-04  0.322627E-03  0.418539E-04  0.119294E-02  0.217677E+03
  0.100458E+03  0.955957E-04  0.322627E-03  0.418539E-04  0.119294E-02  0.217677E+03
  0.100475E+03  0.955957E-04  0.322627E-03  0.418539E-04  0.119294E-02  0.217688E+03
  0.100475E+03  0.955957E-04  0.322627E-03  0.418539E-04  0.119294E-02  0.217688E+03
  0.100475E+03  0.955957E-04  0.322627E-03  0.418539E-04  0.119294E-02  0.217688E+03
  0.100475E+03  0.762458E-04  0.322627E-03  0.589123E-04  0.119294E-02  0.217676E+03
  0.100475E+03  0.762458E-04  0.322627E-03  0.589123E-04  0.119294E-02  0.217676E+03
  0.100475E+03  0.762458E-04  0.322627E-03  0.589123E-04  0.119294E-02  0.217676E+03
  0.100475E+03  0.762458E-04  0.322627E-03  0.589123E-04  0.119294E-02  0.217676E+03
  0.100475E+03  0.762458E-04  0.322627E-03  0.589123E-04  0.119294E-02  0.217676E+03
  0.100475E+03  0.762458E-04  0.322627E-03  0.589123E-04  0.119294E-02  0.217676E+03
  0.100754E+03  0.762458E-04  0.322627E-03  0.589123E-04  0.119294E-02  0.217861E+03
  0.100754E+03  0.762458E-04  0.322627E-03  0.589123E-04  0.119294E-02  0.217861E+03
  0.100754E+03  0.762458E-04  0.322627E-03  0.589123E-04  0.119294E-02  0.217861E+03
  0.100505E+03  0.762458E-04  0.322627E-03  0.563993E-04  0.119294E-02  0.217723E+03
  0.100505E+03  0.762458E-04  0.322627E-03  0.563993E-04  0.119294E-02  0.217723E+03
  0.100505E+03  0.762458E-04  0.322627E-03  0.563993E-04  0.119294E-02  0.217723E+03
  0.100505E+03  0.762458E-04  0.322627E-03  0.563993E-04  0.139982E-02  0.217161E+03
  0.100505E+03  0.762458E-04  0.322627E-03  0.563993E-04  0.139982E-02  0.217161E+03
  0.100505E+03  0.762458E-04  0.322627E-03  0.563993E-04  0.139982E-02  0.217161E+03
  0.100505E+03  0.762458E-04  0.322627E-03  0.563993E-04  0.166757E-02  0.216312E+03
  0.100505E+03  0.762458E-04  0.214996E-03  0.563993E-04  0.166757E-02  0.216662E+03
  0.100505E+03  0.762458E-04  0.214996E-03  0.563993E-04  0.166757E-02  0.216662E+03
  0.100505E+03  0.762458E-04  0.214996E-03  0.563993E-04  0.166757E-02  0.216662E+03
  0.100505E+03  0.762458E-04  0.214996E-03  0.563993E-04  0.166757E-02  0.216662E+03
  0.100505E+03  0.762458E-04  0.214996E-03  0.563993E-04  0.166757E-02  0.216662E+03
  0.100505E+03  0.762458E-04  0.214996E-03  0.563993E-04  0.166757E-02  0.216662E+03
  0.100505E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.217660E+03
  0.100505E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.217660E+03
  0.100832E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.218026E+03
  0.101217E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.217962E+03
  0.100726E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.217952E+03
  0.100726E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.217952E+03
  0.100999E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.218067E+03
  0.100999E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.218067E+03
  0.100999E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.218067E+03
  0.100999E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.218067E+03
  0.100999E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.218067E+03
  0.100999E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.143927E-02  0.218067E+03
  0.100999E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.115087E-02  0.218723E+03
  0.100999E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.115087E-02  0.218723E+03
  0.100965E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.115087E-02  0.218733E+03
  0.100965E+03  0.762458E-04  0.340304E-04  0.563993E-04  0.115087E-02  0.218733E+03
  0.100965E+03  0.762458E-04  0.340304E-04  0.102125E-04  0.115087E-02  0.218775E+03
  0.100965E+03  0.762458E-04  0.340304E-04  0.102125E-04  0.115087E-02  0.218775E+03
  0.100965E+03  0.762458E-04  0.340304E-04  0.102125E-04  0.115087E-02  0.218775E+03
  0.100965E+03  0.762458E-04  0.340304E-04  0.102125E-04  0.115087E-02  0.218775E+03
  0.100965E+03  0.762458E-04  0.340304E-04  0.102125E-04  0.115087E-02  0.218775E+03
  0.100965E+03  0.762458E-04  0.189087E-03  0.102125E-04  0.758602E-03  0.218192E+03
  0.100965E+03  0.762458E-04  0.189087E-03  0.599450E-04  0.758602E-03  0.218144E+03
  0.100965E+03  0.762458E-04  0.189087E-03  0.599450E-04  0.758602E-03  0.218144E+03
