a0_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.982965E+02  0.978576E-03  0.130040E+02  0.563180E+01  0.191904E+02  0.155071E+02  0.167367E+03
  0.982965E+02  0.619345E-03  0.130040E+02  0.627788E+01  0.189191E+02  0.147092E+02  0.171798E+03
  0.982965E+02  0.619345E-03  0.131245E+02  0.618544E+01  0.192521E+02  0.118961E+02  0.170989E+03
  0.982965E+02  0.619345E-03  0.131344E+02  0.817980E+01  0.192521E+02  0.118961E+02  0.173084E+03
  0.982965E+02  0.619345E-03  0.119173E+02  0.817980E+01  0.179544E+02  0.118961E+02  0.174170E+03
  0.984034E+02  0.619345E-03  0.118329E+02  0.101275E+02  0.159035E+02  0.136298E+02  0.175282E+03
  0.984034E+02  0.619345E-03  0.110426E+02  0.101275E+02  0.163962E+02  0.141053E+02  0.175529E+03
  0.984034E+02  0.619345E-03  0.913601E+01  0.100114E+02  0.142027E+02  0.130443E+02  0.175840E+03
  0.984034E+02  0.671401E-03  0.913601E+01  0.889710E+01  0.150537E+02  0.132635E+02  0.175701E+03
  0.984034E+02  0.589864E-03  0.915965E+01  0.957121E+01  0.152135E+02  0.121845E+02  0.175584E+03
  0.984034E+02  0.589864E-03  0.952030E+01  0.992313E+01  0.189548E+02  0.121845E+02  0.174697E+03
  0.984034E+02  0.589864E-03  0.867225E+01  0.914809E+01  0.190113E+02  0.123035E+02  0.174569E+03
  0.984034E+02  0.589864E-03  0.828360E+01  0.944699E+01  0.192375E+02  0.151655E+02  0.174648E+03
  0.984034E+02  0.589864E-03  0.774097E+01  0.928343E+01  0.192375E+02  0.164203E+02  0.174148E+03
  0.984034E+02  0.552385E-03  0.666911E+01  0.842494E+01  0.188523E+02  0.180107E+02  0.172485E+03
  0.984034E+02  0.552385E-03  0.681363E+01  0.949689E+01  0.191517E+02  0.165569E+02  0.173160E+03
  0.984034E+02  0.552385E-03  0.759265E+01  0.978814E+01  0.224710E+02  0.152859E+02  0.172683E+03
  0.984034E+02  0.552385E-03  0.727566E+01  0.107245E+02  0.209082E+02  0.152800E+02  0.172999E+03
  0.984034E+02  0.552385E-03  0.679519E+01  0.972302E+01  0.223916E+02  0.145519E+02  0.171960E+03
  0.984034E+02  0.552385E-03  0.859807E+01  0.716280E+01  0.232731E+02  0.166875E+02  0.171518E+03
  0.982921E+02  0.552385E-03  0.919704E+01  0.711782E+01  0.224694E+02  0.156222E+02  0.172352E+03
  0.982921E+02  0.552385E-03  0.103788E+02  0.715683E+01  0.224694E+02  0.156222E+02  0.172342E+03
  0.982921E+02  0.561155E-03  0.100571E+02  0.939163E+01  0.228412E+02  0.162406E+02  0.173217E+03
  0.973468E+02  0.561155E-03  0.987565E+01  0.939163E+01  0.228362E+02  0.168636E+02  0.173340E+03
  0.973468E+02  0.561155E-03  0.109438E+02  0.913407E+01  0.242652E+02  0.168636E+02  0.172368E+03
  0.973468E+02  0.561155E-03  0.102417E+02  0.100180E+02  0.265389E+02  0.145978E+02  0.171579E+03
  0.973468E+02  0.561155E-03  0.113747E+02  0.956103E+01  0.273197E+02  0.141066E+02  0.170838E+03
  0.973468E+02  0.425524E-03  0.989903E+01  0.956103E+01  0.273197E+02  0.109304E+02  0.169374E+03
  0.973468E+02  0.425524E-03  0.824114E+01  0.799563E+01  0.273197E+02  0.109304E+02  0.168670E+03
  0.973468E+02  0.425524E-03  0.711470E+01  0.732408E+01  0.253677E+02  0.120714E+02  0.169016E+03
  0.973468E+02  0.425524E-03  0.748716E+01  0.732408E+01  0.253677E+02  0.135159E+02  0.169708E+03
  0.973468E+02  0.425524E-03  0.751343E+01  0.732408E+01  0.253677E+02  0.159795E+02  0.169648E+03
  0.973468E+02  0.699542E-03  0.768049E+01  0.844937E+01  0.253677E+02  0.159795E+02  0.170959E+03
  0.973468E+02  0.699542E-03  0.768049E+01  0.844937E+01  0.260608E+02  0.160922E+02  0.170550E+03
  0.973468E+02  0.699542E-03  0.698349E+01  0.844937E+01  0.242460E+02  0.144663E+02  0.171060E+03
  0.973468E+02  0.699542E-03  0.675880E+01  0.983661E+01  0.248719E+02  0.124283E+02  0.170372E+03
  0.973468E+02  0.699542E-03  0.675880E+01  0.106110E+02  0.250907E+02  0.143660E+02  0.170409E+03
  0.973468E+02  0.699542E-03  0.666748E+01  0.106719E+02  0.250907E+02  0.172435E+02  0.169870E+03
  0.973468E+02  0.699542E-03  0.819744E+01  0.992435E+01  0.250907E+02  0.172435E+02  0.171348E+03
  0.973468E+02  0.699542E-03  0.926212E+01  0.956459E+01  0.249705E+02  0.176552E+02  0.171613E+03
  0.973468E+02  0.699542E-03  0.107265E+02  0.830551E+01  0.265631E+02  0.181109E+02  0.170178E+03
  0.976953E+02  0.498354E-03  0.107265E+02  0.830551E+01  0.252606E+02  0.181109E+02  0.171201E+03
  0.976953E+02  0.498354E-03  0.983304E+01  0.830551E+01  0.262444E+02  0.183292E+02  0.170721E+03
  0.976953E+02  0.498354E-03  0.113064E+02  0.893691E+01  0.250096E+02  0.181833E+02  0.171337E+03
  0.976953E+02  0.498354E-03  0.107307E+02  0.893691E+01  0.251815E+02  0.181833E+02  0.171421E+03
  0.976953E+02  0.498354E-03  0.118737E+02  0.899265E+01  0.244143E+02  0.188258E+02  0.171226E+03
  0.976953E+02  0.498354E-03  0.118737E+02  0.940763E+01  0.237769E+02  0.176352E+02  0.171998E+03
  0.976953E+02  0.498354E-03  0.119519E+02  0.940763E+01  0.231798E+02  0.176352E+02  0.172273E+03
  0.976953E+02  0.498354E-03  0.120826E+02  0.897367E+01  0.238526E+02  0.179362E+02  0.171721E+03
  0.976953E+02  0.498354E-03  0.120826E+02  0.808566E+01  0.230179E+02  0.173049E+02  0.172020E+03
  0.976953E+02  0.498354E-03  0.125588E+02  0.808566E+01  0.224268E+02  0.167533E+02  0.172211E+03
  0.976953E+02  0.498354E-03  0.126910E+02  0.852225E+01  0.224268E+02  0.167533E+02  0.172331E+03
  0.976953E+02  0.498354E-03  0.132976E+02  0.927303E+01  0.214629E+02  0.149795E+02  0.172870E+03
  0.978711E+02  0.498354E-03  0.117248E+02  0.100380E+02  0.199314E+02  0.163866E+02  0.174111E+03
  0.978711E+02  0.498354E-03  0.103413E+02  0.110049E+02  0.184613E+02  0.162801E+02  0.174901E+03
  0.978711E+02  0.498354E-03  0.116297E+02  0.975540E+01  0.195910E+02  0.167851E+02  0.174223E+03
  0.978711E+02  0.498354E-03  0.118966E+02  0.865933E+01  0.195910E+02  0.164274E+02  0.174053E+03
  0.978711E+02  0.498354E-03  0.992684E+01  0.806602E+01  0.170577E+02  0.166434E+02  0.175141E+03
  0.978711E+02  0.498354E-03  0.980749E+01  0.878385E+01  0.170577E+02  0.148278E+02  0.175680E+03
  0.978711E+02  0.498354E-03  0.874311E+01  0.107248E+02  0.170577E+02  0.127392E+02  0.175343E+03
  0.978711E+02  0.498354E-03  0.841359E+01  0.109228E+02  0.152055E+02  0.135206E+02  0.175638E+03
  0.978711E+02  0.498354E-03  0.885322E+01  0.102245E+02  0.149546E+02  0.140331E+02  0.175993E+03
  0.978711E+02  0.498354E-03  0.958336E+01  0.102245E+02  0.119663E+02  0.101883E+02  0.174167E+03
  0.978711E+02  0.498354E-03  0.101360E+02  0.102245E+02  0.127065E+02  0.101883E+02  0.174365E+03
  0.978711E+02  0.498354E-03  0.991904E+01  0.985789E+01  0.124218E+02  0.102573E+02  0.174409E+03
  0.978711E+02  0.498354E-03  0.901192E+01  0.992300E+01  0.147560E+02  0.102573E+02  0.174634E+03
  0.978711E+02  0.498354E-03  0.977892E+01  0.920683E+01  0.147560E+02  0.101265E+02  0.174561E+03
  0.978711E+02  0.498354E-03  0.932022E+01  0.111340E+02  0.152987E+02  0.101265E+02  0.174267E+03
  0.978711E+02  0.498354E-03  0.863178E+01  0.967515E+01  0.152987E+02  0.101396E+02  0.174417E+03
  0.978711E+02  0.498354E-03  0.947221E+01  0.880244E+01  0.152987E+02  0.122157E+02  0.175666E+03
  0.978711E+02  0.498354E-03  0.104157E+02  0.957682E+01  0.140824E+02  0.155442E+02  0.175991E+03
  0.981942E+02  0.498354E-03  0.104157E+02  0.102764E+02  0.127217E+02  0.166279E+02  0.175266E+03
  0.981942E+02  0.498354E-03  0.947258E+01  0.998025E+01  0.147328E+02  0.142249E+02  0.175826E+03
  0.981942E+02  0.498354E-03  0.902776E+01  0.118324E+02  0.139719E+02  0.162202E+02  0.175077E+03
  0.981942E+02  0.498354E-03  0.902776E+01  0.118306E+02  0.133193E+02  0.131703E+02  0.175086E+03
  0.981942E+02  0.498354E-03  0.103704E+02  0.118306E+02  0.121743E+02  0.114982E+02  0.174247E+03
  0.981942E+02  0.552703E-03  0.111012E+02  0.118306E+02  0.116334E+02  0.124842E+02  0.174535E+03
  0.981942E+02  0.552703E-03  0.113766E+02  0.122127E+02  0.145115E+02  0.143698E+02  0.175091E+03
  0.981942E+02  0.552703E-03  0.100897E+02  0.112801E+02  0.147723E+02  0.164814E+02  0.175584E+03
  0.981942E+02  0.552703E-03  0.996572E+01  0.106486E+02  0.147846E+02  0.169037E+02  0.175693E+03
  0.981942E+02  0.552703E-03  0.883094E+01  0.105003E+02  0.145227E+02  0.160444E+02  0.175836E+03
  0.981942E+02  0.603219E-03  0.100335E+02  0.102824E+02  0.166729E+02  0.133313E+02  0.175832E+03
  0.981942E+02  0.603219E-03  0.101379E+02  0.113453E+02  0.173917E+02  0.136021E+02  0.175390E+03
  0.981942E+02  0.719066E-03  0.838016E+01  0.108040E+02  0.178041E+02  0.119600E+02  0.174463E+03
  0.981942E+02  0.719066E-03  0.757196E+01  0.111366E+02  0.188742E+02  0.125896E+02  0.173743E+03
  0.981942E+02  0.719066E-03  0.757196E+01  0.111366E+02  0.188742E+02  0.125712E+02  0.173738E+03
  0.981942E+02  0.719066E-03  0.824113E+01  0.106833E+02  0.161759E+02  0.123194E+02  0.174953E+03
  0.981942E+02  0.719066E-03  0.927152E+01  0.928352E+01  0.154569E+02  0.126731E+02  0.175564E+03
  0.981942E+02  0.621224E-03  0.868662E+01  0.841646E+01  0.145774E+02  0.117784E+02  0.175386E+03
  0.981942E+02  0.621224E-03  0.794987E+01  0.855984E+01  0.134323E+02  0.145589E+02  0.175564E+03
  0.981942E+02  0.621224E-03  0.899951E+01  0.791428E+01  0.143840E+02  0.107486E+02  0.174644E+03
  0.981942E+02  0.621224E-03  0.899951E+01  0.779015E+01  0.152394E+02  0.107486E+02  0.174526E+03
  0.968980E+02  0.621224E-03  0.851365E+01  0.779015E+01  0.150231E+02  0.111194E+02  0.174105E+03
  0.968980E+02  0.621224E-03  0.976209E+01  0.779015E+01  0.156501E+02  0.124346E+02  0.174790E+03
  0.968980E+02  0.621224E-03  0.970751E+01  0.779015E+01  0.159694E+02  0.126927E+02  0.174816E+03
  0.968980E+02  0.461390E-03  0.909748E+01  0.779015E+01  0.171072E+02  0.127075E+02  0.174087E+03
  0.968980E+02  0.461390E-03  0.822468E+01  0.700712E+01  0.143549E+02  0.139465E+02  0.173679E+03
  0.968980E+02  0.461390E-03  0.895252E+01  0.811568E+01  0.150072E+02  0.139597E+02  0.174788E+03
  0.968980E+02  0.480532E-03  0.926833E+01  0.876887E+01  0.137143E+02  0.142169E+02  0.175238E+03
  0.968980E+02  0.827488E-03  0.850148E+01  0.995167E+01  0.128145E+02  0.155618E+02  0.173895E+03
  0.968980E+02  0.827488E-03  0.904619E+01  0.893730E+01  0.128145E+02  0.144295E+02  0.174060E+03
  0.968980E+02  0.827488E-03  0.763995E+01  0.893730E+01  0.116393E+02  0.172498E+02  0.172647E+03
  0.968980E+02  0.827488E-03  0.795006E+01  0.808664E+01  0.111683E+02  0.166590E+02  0.172449E+03
  0.968980E+02  0.827488E-03  0.921867E+01  0.808664E+01  0.100202E+02  0.182349E+02  0.171608E+03
  0.968980E+02  0.827488E-03  0.105399E+02  0.795349E+01  0.100202E+02  0.169854E+02  0.171802E+03
  0.968980E+02  0.827488E-03  0.144170E+02  0.921388E+01  0.957431E+01  0.169854E+02  0.169835E+03
  0.968980E+02  0.827488E-03  0.142233E+02  0.936550E+01  0.957431E+01  0.161042E+02  0.170167E+03
  0.968980E+02  0.827488E-03  0.124385E+02  0.995049E+01  0.957431E+01  0.161759E+02  0.171238E+03
  0.982272E+02  0.827488E-03  0.113915E+02  0.107112E+02  0.129334E+02  0.161759E+02  0.174123E+03
  0.982272E+02  0.827488E-03  0.101267E+02  0.107112E+02  0.132787E+02  0.146708E+02  0.174676E+03
  0.982272E+02  0.827488E-03  0.101267E+02  0.105800E+02  0.134572E+02  0.134579E+02  0.174678E+03
  0.982272E+02  0.827488E-03  0.110879E+02  0.104164E+02  0.150017E+02  0.137692E+02  0.174562E+03
  0.982272E+02  0.827488E-03  0.102783E+02  0.102923E+02  0.147545E+02  0.125152E+02  0.174574E+03
  0.982272E+02  0.787569E-03  0.116242E+02  0.116084E+02  0.141800E+02  0.124861E+02  0.174158E+03
  0.982272E+02  0.787569E-03  0.132270E+02  0.125693E+02  0.145642E+02  0.124383E+02  0.172868E+03
  0.982272E+02  0.719171E-03  0.109779E+02  0.125693E+02  0.153006E+02  0.141121E+02  0.174660E+03
  0.982272E+02  0.719171E-03  0.124610E+02  0.148250E+02  0.157387E+02  0.148777E+02  0.172529E+03
  0.982272E+02  0.719171E-03  0.121368E+02  0.125748E+02  0.131273E+02  0.167813E+02  0.173849E+03
  0.982272E+02  0.719171E-03  0.108931E+02  0.124572E+02  0.133613E+02  0.165999E+02  0.174474E+03
  0.982272E+02  0.719171E-03  0.100597E+02  0.112580E+02  0.153507E+02  0.137714E+02  0.175419E+03
  0.982272E+02  0.719171E-03  0.997902E+01  0.131220E+02  0.163584E+02  0.135561E+02  0.174355E+03
  0.982272E+02  0.719171E-03  0.878283E+01  0.131860E+02  0.143956E+02  0.129982E+02  0.174348E+03
  0.982272E+02  0.719171E-03  0.656842E+01  0.129808E+02  0.137463E+02  0.144296E+02  0.172867E+03
  0.985381E+02  0.719171E-03  0.670022E+01  0.123949E+02  0.118229E+02  0.123440E+02  0.172317E+03
  0.985381E+02  0.719171E-03  0.681607E+01  0.979219E+01  0.131854E+02  0.128598E+02  0.173803E+03
  0.985381E+02  0.719171E-03  0.681607E+01  0.108615E+02  0.146522E+02  0.128598E+02  0.173715E+03
  0.985381E+02  0.719171E-03  0.681607E+01  0.108615E+02  0.135000E+02  0.170687E+02  0.173469E+03
  0.985381E+02  0.719171E-03  0.660055E+01  0.116938E+02  0.133145E+02  0.138213E+02  0.173197E+03
  0.974667E+02  0.719171E-03  0.639273E+01  0.111905E+02  0.158051E+02  0.145427E+02  0.173401E+03
  0.974667E+02  0.719171E-03  0.712969E+01  0.108736E+02  0.164285E+02  0.152100E+02  0.174320E+03
  0.974667E+02  0.719171E-03  0.742406E+01  0.995101E+01  0.181375E+02  0.153405E+02  0.174318E+03
  0.974667E+02  0.533960E-03  0.679142E+01  0.986266E+01  0.181375E+02  0.169964E+02  0.173818E+03
  0.974667E+02  0.533960E-03  0.679142E+01  0.106974E+02  0.162367E+02  0.172072E+02  0.174112E+03
  0.974667E+02  0.533960E-03  0.679142E+01  0.119511E+02  0.174719E+02  0.167234E+02  0.173492E+03
  0.974667E+02  0.533960E-03  0.658951E+01  0.130153E+02  0.164990E+02  0.197526E+02  0.171931E+03
  0.974667E+02  0.533960E-03  0.706872E+01  0.112008E+02  0.155098E+02  0.207131E+02  0.173148E+03
  0.974667E+02  0.533960E-03  0.706872E+01  0.112008E+02  0.147365E+02  0.209382E+02  0.173110E+03
  0.965713E+02  0.533960E-03  0.706872E+01  0.112008E+02  0.139483E+02  0.209382E+02  0.171698E+03
  0.965713E+02  0.533960E-03  0.667312E+01  0.108898E+02  0.131764E+02  0.179617E+02  0.172364E+03
  0.965713E+02  0.533960E-03  0.667312E+01  0.926523E+01  0.132598E+02  0.150263E+02  0.173142E+03
  0.965713E+02  0.533960E-03  0.683530E+01  0.945472E+01  0.131419E+02  0.156558E+02  0.173283E+03
  0.965713E+02  0.533960E-03  0.835626E+01  0.727967E+01  0.109774E+02  0.146760E+02  0.172791E+03
  0.965713E+02  0.533960E-03  0.825864E+01  0.727967E+01  0.103171E+02  0.173451E+02  0.171853E+03
  0.965713E+02  0.533960E-03  0.859197E+01  0.722621E+01  0.108202E+02  0.177644E+02  0.172183E+03
  0.965713E+02  0.533960E-03  0.859197E+01  0.722621E+01  0.108202E+02  0.172323E+02  0.172330E+03
  0.965713E+02  0.533960E-03  0.859197E+01  0.766241E+01  0.102315E+02  0.204786E+02  0.171121E+03
  0.982263E+02  0.533960E-03  0.859197E+01  0.870270E+01  0.966882E+01  0.175304E+02  0.173290E+03
  0.973011E+02  0.528738E-03  0.967904E+01  0.870270E+01  0.120914E+02  0.143907E+02  0.175688E+03
  0.973011E+02  0.528738E-03  0.967904E+01  0.968411E+01  0.127900E+02  0.139600E+02  0.176004E+03
  0.973011E+02  0.564403E-03  0.845910E+01  0.102164E+02  0.164270E+02  0.134261E+02  0.175748E+03
  0.973011E+02  0.623314E-03  0.794784E+01  0.893377E+01  0.126775E+02  0.119146E+02  0.175048E+03
  0.973011E+02  0.623314E-03  0.729604E+01  0.101724E+02  0.138088E+02  0.129048E+02  0.175059E+03
  0.973011E+02  0.623314E-03  0.699957E+01  0.114780E+02  0.144025E+02  0.132953E+02  0.174492E+03
  0.973011E+02  0.540289E-03  0.641990E+01  0.117608E+02  0.149306E+02  0.132953E+02  0.173592E+03
  0.973011E+02  0.540289E-03  0.716226E+01  0.105123E+02  0.133182E+02  0.132953E+02  0.174893E+03
  0.973011E+02  0.540289E-03  0.788646E+01  0.108876E+02  0.122609E+02  0.143230E+02  0.175222E+03
  0.973011E+02  0.789346E-03  0.991989E+01  0.104509E+02  0.150519E+02  0.152026E+02  0.175010E+03
  0.973011E+02  0.789346E-03  0.102929E+02  0.115449E+02  0.150519E+02  0.139239E+02  0.174651E+03
  0.973011E+02  0.789346E-03  0.113985E+02  0.102162E+02  0.150519E+02  0.178430E+02  0.174165E+03
  0.973011E+02  0.789346E-03  0.107392E+02  0.102162E+02  0.150519E+02  0.178430E+02  0.174375E+03
  0.973011E+02  0.789346E-03  0.121861E+02  0.926874E+01  0.173134E+02  0.160649E+02  0.173880E+03
  0.973011E+02  0.789346E-03  0.129635E+02  0.901414E+01  0.170891E+02  0.149840E+02  0.173616E+03
  0.973011E+02  0.789346E-03  0.129635E+02  0.835722E+01  0.154184E+02  0.141114E+02  0.173743E+03
  0.973011E+02  0.789346E-03  0.129635E+02  0.851724E+01  0.158239E+02  0.146369E+02  0.173755E+03
  0.977652E+02  0.789346E-03  0.121134E+02  0.885676E+01  0.139772E+02  0.146369E+02  0.174633E+03
  0.977652E+02  0.805689E-03  0.121134E+02  0.847082E+01  0.135179E+02  0.122008E+02  0.173978E+03
  0.977652E+02  0.805689E-03  0.121134E+02  0.891663E+01  0.121735E+02  0.114050E+02  0.173464E+03
  0.977652E+02  0.805689E-03  0.119941E+02  0.891663E+01  0.127096E+02  0.121012E+02  0.173981E+03
  0.977652E+02  0.805689E-03  0.113119E+02  0.909183E+01  0.125516E+02  0.107334E+02  0.173550E+03
  0.977652E+02  0.805689E-03  0.113119E+02  0.880407E+01  0.145597E+02  0.107334E+02  0.173730E+03
  0.992581E+02  0.805689E-03  0.104113E+02  0.828133E+01  0.132362E+02  0.109077E+02  0.172436E+03
  0.972326E+02  0.624396E-03  0.971096E+01  0.814014E+01  0.125781E+02  0.111884E+02  0.174773E+03
  0.972326E+02  0.624396E-03  0.971096E+01  0.814014E+01  0.130435E+02  0.109041E+02  0.174709E+03
  0.972326E+02  0.624396E-03  0.978644E+01  0.823227E+01  0.143147E+02  0.115952E+02  0.175257E+03
  0.972326E+02  0.624396E-03  0.107305E+02  0.872587E+01  0.137127E+02  0.114044E+02  0.175167E+03
  0.972326E+02  0.624396E-03  0.994917E+01  0.788273E+01  0.150928E+02  0.114044E+02  0.174935E+03
  0.972326E+02  0.624396E-03  0.940992E+01  0.788273E+01  0.172105E+02  0.125948E+02  0.175035E+03
  0.972326E+02  0.655206E-03  0.112701E+02  0.999193E+01  0.186058E+02  0.125948E+02  0.174665E+03
  0.972326E+02  0.655206E-03  0.107080E+02  0.101807E+02  0.181572E+02  0.125948E+02  0.174962E+03
  0.972326E+02  0.655206E-03  0.102332E+02  0.108633E+02  0.203538E+02  0.124240E+02  0.174041E+03
  0.972326E+02  0.655206E-03  0.943030E+01  0.103431E+02  0.207419E+02  0.140790E+02  0.174308E+03
  0.972326E+02  0.655206E-03  0.894717E+01  0.103431E+02  0.189686E+02  0.126928E+02  0.174768E+03
  0.972326E+02  0.345340E-03  0.868290E+01  0.104687E+02  0.176241E+02  0.143001E+02  0.173393E+03
  0.972326E+02  0.345340E-03  0.868290E+01  0.116581E+02  0.190912E+02  0.134421E+02  0.172476E+03
  0.972326E+02  0.345340E-03  0.109607E+02  0.118432E+02  0.177874E+02  0.134421E+02  0.172742E+03
  0.972326E+02  0.345340E-03  0.102251E+02  0.134163E+02  0.173037E+02  0.151133E+02  0.172232E+03
  0.972326E+02  0.345340E-03  0.767715E+01  0.127124E+02  0.169561E+02  0.146861E+02  0.172177E+03
  0.972326E+02  0.345340E-03  0.104892E+02  0.131755E+02  0.138186E+02  0.147791E+02  0.172748E+03
  0.972326E+02  0.345340E-03  0.109496E+02  0.115268E+02  0.138186E+02  0.156969E+02  0.173379E+03
  0.972326E+02  0.345340E-03  0.109496E+02  0.109932E+02  0.145955E+02  0.136765E+02  0.173644E+03
  0.972326E+02  0.727851E-03  0.979807E+01  0.101603E+02  0.128464E+02  0.105157E+02  0.174170E+03
  0.973276E+02  0.328327E-03  0.816266E+01  0.807843E+01  0.123919E+02  0.105157E+02  0.171617E+03
  0.973276E+02  0.508589E-03  0.899499E+01  0.807843E+01  0.124884E+02  0.105157E+02  0.174209E+03
  0.973276E+02  0.508589E-03  0.945014E+01  0.817406E+01  0.119277E+02  0.103384E+02  0.173981E+03
  0.971068E+02  0.508589E-03  0.945014E+01  0.792527E+01  0.121135E+02  0.117725E+02  0.174545E+03
  0.971068E+02  0.508589E-03  0.103745E+02  0.108525E+02  0.121135E+02  0.117725E+02  0.174753E+03
  0.971068E+02  0.508589E-03  0.879879E+01  0.100622E+02  0.104826E+02  0.117725E+02  0.173999E+03
  0.979185E+02  0.508589E-03  0.834405E+01  0.100622E+02  0.119627E+02  0.117725E+02  0.174968E+03
  0.979185E+02  0.508589E-03  0.696177E+01  0.111725E+02  0.118915E+02  0.103160E+02  0.172748E+03
  0.979185E+02  0.508589E-03  0.696177E+01  0.111725E+02  0.112832E+02  0.109084E+02  0.172888E+03
  0.979185E+02  0.508589E-03  0.670711E+01  0.107292E+02  0.138879E+02  0.105990E+02  0.173224E+03
  0.979185E+02  0.508589E-03  0.670711E+01  0.982545E+01  0.153229E+02  0.115916E+02  0.173928E+03
  0.979185E+02  0.508589E-03  0.670711E+01  0.921723E+01  0.153229E+02  0.100240E+02  0.172858E+03
  0.979185E+02  0.508589E-03  0.716687E+01  0.981803E+01  0.154171E+02  0.104027E+02  0.173724E+03
  0.979185E+02  0.508589E-03  0.821154E+01  0.815909E+01  0.152889E+02  0.106250E+02  0.174341E+03
  0.979185E+02  0.508589E-03  0.821154E+01  0.934470E+01  0.147797E+02  0.108072E+02  0.174827E+03
  0.979185E+02  0.508589E-03  0.811316E+01  0.106108E+02  0.155548E+02  0.136357E+02  0.175597E+03
  0.979185E+02  0.508589E-03  0.959345E+01  0.106108E+02  0.158618E+02  0.134298E+02  0.175888E+03
