a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.970570E+02   0.632386E-03   0.109171E+02   0.107657E+02   0.176497E+02   0.166113E+02   0.174789E+03
   0.992269E+02   0.632386E-03   0.109171E+02   0.107657E+02   0.176497E+02   0.166113E+02   0.173206E+03
   0.971921E+02   0.887384E-03   0.109171E+02   0.107657E+02   0.176497E+02   0.167659E+02   0.172872E+03
   0.971921E+02   0.312257E-03   0.125157E+02   0.107657E+02   0.110079E+02   0.167659E+02   0.171185E+03
   0.971921E+02   0.312257E-03   0.122007E+02   0.107657E+02   0.118610E+02   0.138450E+02   0.172045E+03
   0.971921E+02   0.312257E-03   0.121433E+02   0.107657E+02   0.118610E+02   0.138450E+02   0.172073E+03
   0.971921E+02   0.949378E-03   0.119659E+02   0.107657E+02   0.120689E+02   0.138450E+02   0.172112E+03
   0.986648E+02   0.949378E-03   0.119659E+02   0.873568E+01   0.120016E+02   0.215239E+02   0.170163E+03
   0.986648E+02   0.949378E-03   0.983007E+01   0.937227E+01   0.120016E+02   0.989457E+01   0.171108E+03
   0.986648E+02   0.658998E-03   0.944992E+01   0.937227E+01   0.980918E+01   0.989457E+01   0.171967E+03
   0.986648E+02   0.658998E-03   0.944992E+01   0.937227E+01   0.135172E+02   0.989457E+01   0.173766E+03
   0.986648E+02   0.658998E-03   0.944992E+01   0.937227E+01   0.135172E+02   0.989457E+01   0.173766E+03
   0.986648E+02   0.658998E-03   0.944992E+01   0.937227E+01   0.135172E+02   0.989457E+01   0.173766E+03
   0.986648E+02   0.658998E-03   0.963389E+01   0.930248E+01   0.135172E+02   0.989457E+01   0.173764E+03
   0.986648E+02   0.658998E-03   0.963389E+01   0.930248E+01   0.135172E+02   0.140364E+02   0.175523E+03
   0.986648E+02   0.687421E-03   0.110829E+02   0.954708E+01   0.135172E+02   0.140364E+02   0.175205E+03
   0.986648E+02   0.651503E-03   0.110829E+02   0.954708E+01   0.161052E+02   0.140364E+02   0.175190E+03
   0.986648E+02   0.651503E-03   0.110829E+02   0.954708E+01   0.161052E+02   0.140364E+02   0.175190E+03
   0.986648E+02   0.651503E-03   0.162306E+02   0.107464E+02   0.112488E+02   0.149037E+02   0.171234E+03
   0.980304E+02   0.651503E-03   0.162306E+02   0.107464E+02   0.112488E+02   0.149037E+02   0.171906E+03
   0.978987E+02   0.651503E-03   0.135054E+02   0.107464E+02   0.184086E+02   0.130926E+02   0.173857E+03
   0.978987E+02   0.651503E-03   0.131698E+02   0.107464E+02   0.184086E+02   0.130926E+02   0.174063E+03
   0.978987E+02   0.651503E-03   0.131698E+02   0.126664E+02   0.184086E+02   0.130926E+02   0.173265E+03
   0.978987E+02   0.651503E-03   0.131698E+02   0.105852E+02   0.179560E+02   0.130926E+02   0.174247E+03
   0.978987E+02   0.651503E-03   0.990963E+01   0.105852E+02   0.179560E+02   0.130926E+02   0.175478E+03
   0.991617E+02   0.651503E-03   0.868218E+01   0.810632E+01   0.200143E+02   0.175449E+02   0.172238E+03
   0.973120E+02   0.651503E-03   0.878491E+01   0.810632E+01   0.200143E+02   0.175449E+02   0.173844E+03
   0.973120E+02   0.651246E-03   0.878491E+01   0.810632E+01   0.207507E+02   0.175449E+02   0.173532E+03
   0.973120E+02   0.651246E-03   0.878491E+01   0.810632E+01   0.207507E+02   0.175449E+02   0.173532E+03
   0.973120E+02   0.651246E-03   0.112726E+02   0.897916E+01   0.219970E+02   0.130435E+02   0.173402E+03
   0.983465E+02   0.651246E-03   0.112726E+02   0.799258E+01   0.219970E+02   0.130435E+02   0.172929E+03
   0.978923E+02   0.651246E-03   0.101894E+02   0.799258E+01   0.185550E+02   0.130435E+02   0.174941E+03
   0.978923E+02   0.651246E-03   0.101894E+02   0.105765E+02   0.167164E+02   0.130435E+02   0.175772E+03
   0.978923E+02   0.651246E-03   0.101894E+02   0.105765E+02   0.136317E+02   0.130435E+02   0.176009E+03
   0.978923E+02   0.651246E-03   0.101894E+02   0.101723E+02   0.129214E+02   0.130435E+02   0.175973E+03
   0.978923E+02   0.651246E-03   0.112599E+02   0.101723E+02   0.129214E+02   0.147878E+02   0.175818E+03
   0.978923E+02   0.731955E-03   0.112599E+02   0.823029E+01   0.143807E+02   0.147878E+02   0.175261E+03
   0.978923E+02   0.731955E-03   0.818119E+01   0.823029E+01   0.143807E+02   0.147878E+02   0.175253E+03
   0.978923E+02   0.731955E-03   0.818119E+01   0.861690E+01   0.143807E+02   0.186128E+02   0.174594E+03
   0.978923E+02   0.731955E-03   0.889211E+01   0.861690E+01   0.143807E+02   0.112157E+02   0.174874E+03
   0.978923E+02   0.667705E-03   0.889211E+01   0.861690E+01   0.181504E+02   0.112157E+02   0.174590E+03
   0.978923E+02   0.667705E-03   0.889211E+01   0.103494E+02   0.181504E+02   0.112157E+02   0.174669E+03
   0.978923E+02   0.667705E-03   0.101165E+02   0.103494E+02   0.134181E+02   0.112801E+02   0.175347E+03
   0.978923E+02   0.667705E-03   0.101165E+02   0.115696E+02   0.151468E+02   0.112801E+02   0.175018E+03
   0.978923E+02   0.667705E-03   0.101966E+02   0.115696E+02   0.151468E+02   0.116295E+02   0.175182E+03
   0.978293E+02   0.667705E-03   0.101966E+02   0.115696E+02   0.148318E+02   0.193039E+02   0.174719E+03
   0.978293E+02   0.667705E-03   0.998600E+01   0.115696E+02   0.148318E+02   0.193039E+02   0.174744E+03
   0.972082E+02   0.667705E-03   0.835200E+01   0.115696E+02   0.148318E+02   0.193039E+02   0.174212E+03
   0.972082E+02   0.667705E-03   0.119339E+02   0.115696E+02   0.148318E+02   0.161551E+02   0.174775E+03
   0.972082E+02   0.667705E-03   0.119339E+02   0.115696E+02   0.148318E+02   0.155576E+02   0.174864E+03
   0.972082E+02   0.667705E-03   0.685181E+01   0.115696E+02   0.148318E+02   0.155576E+02   0.174023E+03
   0.972082E+02   0.667705E-03   0.685181E+01   0.115696E+02   0.148318E+02   0.155576E+02   0.174023E+03
   0.972082E+02   0.667705E-03   0.677088E+01   0.815671E+01   0.147500E+02   0.127717E+02   0.173912E+03
   0.972082E+02   0.667705E-03   0.677088E+01   0.808749E+01   0.147500E+02   0.205922E+02   0.172467E+03
   0.972082E+02   0.667705E-03   0.674618E+01   0.992877E+01   0.147500E+02   0.205922E+02   0.172792E+03
   0.972082E+02   0.667705E-03   0.674618E+01   0.992877E+01   0.146772E+02   0.205922E+02   0.172794E+03
   0.972082E+02   0.667705E-03   0.163999E+02   0.983960E+01   0.146772E+02   0.205922E+02   0.170790E+03
   0.972082E+02   0.667705E-03   0.163999E+02   0.983960E+01   0.124798E+02   0.205922E+02   0.170535E+03
   0.972082E+02   0.667705E-03   0.148920E+02   0.983960E+01   0.124798E+02   0.205922E+02   0.171708E+03
   0.972082E+02   0.667705E-03   0.154188E+02   0.983960E+01   0.124798E+02   0.205922E+02   0.171312E+03
   0.971116E+02   0.667705E-03   0.157282E+02   0.983960E+01   0.124798E+02   0.205922E+02   0.170956E+03
   0.983584E+02   0.667705E-03   0.157282E+02   0.734610E+01   0.165727E+02   0.218741E+02   0.169615E+03
   0.983584E+02   0.667705E-03   0.122689E+02   0.143382E+02   0.165727E+02   0.218741E+02   0.170801E+03
   0.983584E+02   0.667705E-03   0.122689E+02   0.143382E+02   0.223570E+02   0.184523E+02   0.170048E+03
   0.984229E+02   0.667705E-03   0.122689E+02   0.100906E+02   0.224470E+02   0.128405E+02   0.172508E+03
   0.984229E+02   0.667705E-03   0.102843E+02   0.100906E+02   0.186084E+02   0.235035E+02   0.172012E+03
   0.981921E+02   0.667705E-03   0.103151E+02   0.100906E+02   0.186084E+02   0.235035E+02   0.172224E+03
   0.981921E+02   0.653183E-03   0.967583E+01   0.100906E+02   0.186084E+02   0.235035E+02   0.172337E+03
   0.981921E+02   0.653183E-03   0.967583E+01   0.100906E+02   0.214506E+02   0.235035E+02   0.171176E+03
   0.981921E+02   0.653183E-03   0.967583E+01   0.100906E+02   0.222648E+02   0.242082E+02   0.170416E+03
   0.981921E+02   0.653183E-03   0.964723E+01   0.107632E+02   0.222648E+02   0.173153E+02   0.173227E+03
   0.981921E+02   0.653183E-03   0.964723E+01   0.107632E+02   0.231677E+02   0.173153E+02   0.172775E+03
   0.981921E+02   0.653183E-03   0.632593E+01   0.105675E+02   0.188761E+02   0.173153E+02   0.172546E+03
   0.981921E+02   0.653183E-03   0.625212E+01   0.133149E+02   0.124543E+02   0.173153E+02   0.171848E+03
   0.981921E+02   0.396862E-03   0.625212E+01   0.102314E+02   0.124543E+02   0.173153E+02   0.171494E+03
   0.981921E+02   0.396862E-03   0.102581E+02   0.766021E+01   0.124543E+02   0.174470E+02   0.173121E+03
   0.981921E+02   0.663049E-03   0.978377E+01   0.631552E+01   0.126295E+02   0.174470E+02   0.173262E+03
   0.981921E+02   0.570035E-03   0.127725E+02   0.631552E+01   0.126295E+02   0.162580E+02   0.172605E+03
   0.981921E+02   0.570035E-03   0.909158E+01   0.631552E+01   0.151890E+02   0.162580E+02   0.173764E+03
   0.981921E+02   0.570035E-03   0.909158E+01   0.631552E+01   0.151890E+02   0.162580E+02   0.173764E+03
   0.981921E+02   0.570035E-03   0.909158E+01   0.631552E+01   0.151890E+02   0.162580E+02   0.173764E+03
   0.981921E+02   0.570035E-03   0.909158E+01   0.631552E+01   0.980565E+01   0.162580E+02   0.171945E+03
   0.981921E+02   0.570035E-03   0.979883E+01   0.631552E+01   0.207906E+02   0.141511E+02   0.172331E+03
   0.959745E+02   0.570035E-03   0.636587E+01   0.631552E+01   0.207906E+02   0.141511E+02   0.167075E+03
   0.959745E+02   0.570035E-03   0.636587E+01   0.105050E+02   0.207906E+02   0.141511E+02   0.169176E+03
   0.959745E+02   0.570035E-03   0.636587E+01   0.105050E+02   0.207906E+02   0.140119E+02   0.169171E+03
   0.959745E+02   0.570035E-03   0.560948E+01   0.112023E+02   0.207906E+02   0.137836E+02   0.167459E+03
   0.975748E+02   0.460753E-03   0.560948E+01   0.112023E+02   0.207906E+02   0.114684E+02   0.169667E+03
   0.975748E+02   0.460753E-03   0.104653E+02   0.112023E+02   0.101258E+02   0.114684E+02   0.173317E+03
   0.978862E+02   0.460753E-03   0.944188E+01   0.112023E+02   0.101258E+02   0.162950E+02   0.173772E+03
   0.978862E+02   0.460753E-03   0.944188E+01   0.987026E+01   0.101258E+02   0.162950E+02   0.174058E+03
   0.978862E+02   0.460753E-03   0.130892E+02   0.987026E+01   0.101258E+02   0.215781E+02   0.171019E+03
   0.978862E+02   0.460753E-03   0.130892E+02   0.987026E+01   0.101258E+02   0.215781E+02   0.171019E+03
   0.978862E+02   0.460753E-03   0.130892E+02   0.836079E+01   0.101258E+02   0.215211E+02   0.170813E+03
   0.978862E+02   0.460753E-03   0.117670E+02   0.836079E+01   0.101258E+02   0.158482E+02   0.173391E+03
   0.978862E+02   0.941310E-03   0.148537E+02   0.854272E+01   0.109940E+02   0.158482E+02   0.170145E+03
   0.978862E+02   0.941310E-03   0.148537E+02   0.854272E+01   0.109940E+02   0.158482E+02   0.170145E+03
   0.970940E+02   0.941310E-03   0.148537E+02   0.733958E+01   0.109940E+02   0.990992E+01   0.167346E+03
   0.970940E+02   0.941310E-03   0.148537E+02   0.733958E+01   0.109940E+02   0.108894E+02   0.168117E+03
   0.984453E+02   0.881440E-03   0.120225E+02   0.815072E+01   0.109940E+02   0.141610E+02   0.172363E+03
   0.984453E+02   0.704515E-03   0.102508E+02   0.815072E+01   0.109940E+02   0.134958E+02   0.174361E+03
   0.984453E+02   0.704515E-03   0.102508E+02   0.770587E+01   0.109940E+02   0.134958E+02   0.174090E+03
   0.980777E+02   0.704515E-03   0.102508E+02   0.800031E+01   0.109940E+02   0.183112E+02   0.173906E+03
   0.980777E+02   0.704515E-03   0.101225E+02   0.800031E+01   0.159517E+02   0.136830E+02   0.175395E+03
   0.980777E+02   0.550177E-03   0.809989E+01   0.800031E+01   0.159517E+02   0.171841E+02   0.174968E+03
   0.980777E+02   0.550177E-03   0.876662E+01   0.800031E+01   0.150687E+02   0.171841E+02   0.175331E+03
   0.980777E+02   0.550177E-03   0.876662E+01   0.812773E+01   0.151609E+02   0.171841E+02   0.175393E+03
   0.980777E+02   0.550177E-03   0.108974E+02   0.108654E+02   0.151609E+02   0.171841E+02   0.175460E+03
   0.980777E+02   0.550177E-03   0.100740E+02   0.108654E+02   0.151609E+02   0.128815E+02   0.175860E+03
   0.980777E+02   0.550177E-03   0.100566E+02   0.104051E+02   0.151609E+02   0.128815E+02   0.175972E+03
   0.980777E+02   0.550177E-03   0.921615E+01   0.898601E+01   0.158126E+02   0.128815E+02   0.175924E+03
   0.980777E+02   0.550177E-03   0.921615E+01   0.898601E+01   0.176064E+02   0.135317E+02   0.175638E+03
   0.980777E+02   0.550177E-03   0.816865E+01   0.109784E+02   0.176064E+02   0.135317E+02   0.175165E+03
   0.980777E+02   0.550177E-03   0.816865E+01   0.109784E+02   0.176064E+02   0.156714E+02   0.175127E+03
   0.980777E+02   0.550177E-03   0.816865E+01   0.109784E+02   0.125863E+02   0.156714E+02   0.175398E+03
   0.971100E+02   0.550177E-03   0.816865E+01   0.101408E+02   0.125863E+02   0.151509E+02   0.175415E+03
   0.971100E+02   0.530652E-03   0.816275E+01   0.104138E+02   0.125863E+02   0.151509E+02   0.175317E+03
   0.971100E+02   0.530652E-03   0.816275E+01   0.951241E+01   0.129320E+02   0.113509E+02   0.174798E+03
   0.971100E+02   0.676125E-03   0.678253E+01   0.995553E+01   0.116183E+02   0.113509E+02   0.172984E+03
   0.971100E+02   0.676125E-03   0.721558E+01   0.995553E+01   0.218983E+02   0.196684E+02   0.171371E+03
   0.971100E+02   0.676125E-03   0.721558E+01   0.995553E+01   0.129056E+02   0.196684E+02   0.173407E+03
   0.971100E+02   0.676125E-03   0.124669E+02   0.995553E+01   0.129056E+02   0.224154E+02   0.172354E+03
   0.971100E+02   0.676125E-03   0.124669E+02   0.995553E+01   0.211738E+02   0.167346E+02   0.172816E+03
   0.971100E+02   0.676125E-03   0.125472E+02   0.995553E+01   0.211738E+02   0.167346E+02   0.172773E+03
   0.971100E+02   0.676125E-03   0.125472E+02   0.110120E+02   0.217089E+02   0.167346E+02   0.172309E+03
   0.970961E+02   0.676125E-03   0.125472E+02   0.113143E+02   0.217089E+02   0.167346E+02   0.172194E+03
   0.970961E+02   0.848616E-03   0.125472E+02   0.895551E+01   0.225906E+02   0.167346E+02   0.170621E+03
   0.970961E+02   0.848616E-03   0.125472E+02   0.895551E+01   0.225906E+02   0.167346E+02   0.170621E+03
   0.970961E+02   0.848616E-03   0.125472E+02   0.913305E+01   0.227593E+02   0.167346E+02   0.170566E+03
   0.988042E+02   0.848616E-03   0.111844E+02   0.913305E+01   0.222788E+02   0.167346E+02   0.171274E+03
   0.988042E+02   0.848616E-03   0.111844E+02   0.913305E+01   0.222788E+02   0.167346E+02   0.171274E+03
   0.988042E+02   0.848616E-03   0.111844E+02   0.750196E+01   0.222788E+02   0.167346E+02   0.170541E+03
   0.988042E+02   0.848616E-03   0.790433E+01   0.117428E+02   0.222788E+02   0.167179E+02   0.170619E+03
   0.988042E+02   0.848616E-03   0.888240E+01   0.117428E+02   0.135494E+02   0.195168E+02   0.172468E+03
   0.988042E+02   0.848616E-03   0.888240E+01   0.117428E+02   0.135494E+02   0.187292E+02   0.172760E+03
   0.988042E+02   0.848616E-03   0.888240E+01   0.117428E+02   0.166365E+02   0.187292E+02   0.172550E+03
   0.988042E+02   0.848616E-03   0.888240E+01   0.117428E+02   0.155705E+02   0.140908E+02   0.173584E+03
   0.979443E+02   0.903466E-03   0.888240E+01   0.117428E+02   0.155705E+02   0.161087E+02   0.173374E+03
   0.979443E+02   0.903466E-03   0.888240E+01   0.917777E+01   0.155705E+02   0.132926E+02   0.173924E+03
   0.984703E+02   0.903466E-03   0.888240E+01   0.917777E+01   0.155705E+02   0.132926E+02   0.173730E+03
   0.984703E+02   0.903466E-03   0.888240E+01   0.943761E+01   0.155705E+02   0.132926E+02   0.173752E+03
   0.984703E+02   0.885890E-03   0.888240E+01   0.890093E+01   0.155705E+02   0.132926E+02   0.173879E+03
   0.984703E+02   0.885890E-03   0.888240E+01   0.890093E+01   0.155705E+02   0.132926E+02   0.173879E+03
   0.984703E+02   0.412421E-03   0.888240E+01   0.123169E+02   0.128542E+02   0.132926E+02   0.173112E+03
   0.984703E+02   0.676457E-03   0.118677E+02   0.123169E+02   0.128542E+02   0.171998E+02   0.173934E+03
   0.984703E+02   0.676457E-03   0.101039E+02   0.123585E+02   0.151234E+02   0.139367E+02   0.174950E+03
   0.987816E+02   0.676457E-03   0.101039E+02   0.113359E+02   0.151234E+02   0.139367E+02   0.174940E+03
   0.987816E+02   0.676457E-03   0.125147E+02   0.113359E+02   0.151234E+02   0.139367E+02   0.174098E+03
   0.987816E+02   0.676457E-03   0.125147E+02   0.113359E+02   0.151234E+02   0.139367E+02   0.174098E+03
   0.987816E+02   0.801292E-03   0.125147E+02   0.113359E+02   0.151234E+02   0.139367E+02   0.173424E+03
   0.986340E+02   0.671774E-03   0.125147E+02   0.113359E+02   0.151234E+02   0.162492E+02   0.174190E+03
   0.986340E+02   0.671774E-03   0.829886E+01   0.113359E+02   0.118980E+02   0.142419E+02   0.174543E+03
   0.986340E+02   0.671774E-03   0.829886E+01   0.113359E+02   0.124047E+02   0.142419E+02   0.174721E+03
   0.986340E+02   0.671774E-03   0.829886E+01   0.114945E+02   0.124047E+02   0.146290E+02   0.174660E+03
   0.986340E+02   0.671774E-03   0.829886E+01   0.953626E+01   0.111914E+02   0.137143E+02   0.174515E+03
   0.982057E+02   0.671774E-03   0.829886E+01   0.953626E+01   0.155786E+02   0.980136E+01   0.173890E+03
   0.982057E+02   0.671774E-03   0.679444E+01   0.953626E+01   0.155786E+02   0.980136E+01   0.172658E+03
   0.982057E+02   0.671774E-03   0.679444E+01   0.953626E+01   0.155786E+02   0.980136E+01   0.172658E+03
   0.982057E+02   0.671774E-03   0.679444E+01   0.953626E+01   0.155786E+02   0.980136E+01   0.172658E+03
   0.982057E+02   0.630252E-03   0.679444E+01   0.119780E+02   0.155786E+02   0.980136E+01   0.172171E+03
   0.982057E+02   0.630252E-03   0.835518E+01   0.119780E+02   0.155786E+02   0.980136E+01   0.173427E+03
   0.988860E+02   0.630252E-03   0.844124E+01   0.119780E+02   0.155786E+02   0.124614E+02   0.174018E+03
   0.988860E+02   0.661171E-03   0.141397E+02   0.119780E+02   0.155786E+02   0.124614E+02   0.172361E+03
   0.988860E+02   0.668579E-03   0.129260E+02   0.735167E+01   0.155786E+02   0.124614E+02   0.172830E+03
   0.988860E+02   0.668579E-03   0.115738E+02   0.991921E+01   0.157108E+02   0.124614E+02   0.174363E+03
   0.987417E+02   0.476197E-03   0.115738E+02   0.991921E+01   0.143534E+02   0.156226E+02   0.173970E+03
   0.987417E+02   0.476197E-03   0.115738E+02   0.991921E+01   0.143534E+02   0.113832E+02   0.173356E+03
   0.987417E+02   0.476197E-03   0.109453E+02   0.991921E+01   0.143534E+02   0.113832E+02   0.173577E+03
   0.987417E+02   0.830181E-03   0.109453E+02   0.991921E+01   0.132077E+02   0.113832E+02   0.173472E+03
   0.987417E+02   0.429149E-03   0.109453E+02   0.991921E+01   0.132077E+02   0.113832E+02   0.172731E+03
   0.987417E+02   0.429149E-03   0.109453E+02   0.882165E+01   0.132077E+02   0.113832E+02   0.172653E+03
   0.973470E+02   0.429149E-03   0.109453E+02   0.968823E+01   0.158414E+02   0.181266E+02   0.174515E+03
   0.973470E+02   0.687085E-03   0.101783E+02   0.968823E+01   0.158414E+02   0.167779E+02   0.175553E+03
   0.973470E+02   0.687085E-03   0.868232E+01   0.968823E+01   0.158414E+02   0.167779E+02   0.175466E+03
   0.973470E+02   0.687085E-03   0.868232E+01   0.899718E+01   0.158414E+02   0.167779E+02   0.175413E+03
   0.973470E+02   0.687085E-03   0.884077E+01   0.899718E+01   0.185936E+02   0.167779E+02   0.174755E+03
   0.971298E+02   0.785081E-03   0.884077E+01   0.899718E+01   0.185936E+02   0.167779E+02   0.173801E+03
   0.971298E+02   0.454522E-03   0.884077E+01   0.899718E+01   0.175233E+02   0.167779E+02   0.174640E+03
   0.971298E+02   0.454522E-03   0.884077E+01   0.899718E+01   0.175233E+02   0.167779E+02   0.174640E+03
   0.971298E+02   0.562270E-03   0.884077E+01   0.899718E+01   0.110403E+02   0.185969E+02   0.174245E+03
   0.971298E+02   0.562270E-03   0.884077E+01   0.899718E+01   0.113754E+02   0.208531E+02   0.173539E+03
   0.971298E+02   0.562270E-03   0.884077E+01   0.899718E+01   0.137461E+02   0.208531E+02   0.174211E+03
   0.971298E+02   0.669625E-03   0.884077E+01   0.991642E+01   0.180741E+02   0.161162E+02   0.174970E+03
   0.971298E+02   0.669625E-03   0.884077E+01   0.991642E+01   0.159189E+02   0.164298E+02   0.175428E+03
   0.971298E+02   0.669625E-03   0.884077E+01   0.991642E+01   0.159189E+02   0.164298E+02   0.175428E+03
   0.971298E+02   0.669625E-03   0.983056E+01   0.991642E+01   0.151721E+02   0.164298E+02   0.175599E+03
   0.980867E+02   0.669625E-03   0.983056E+01   0.991642E+01   0.151721E+02   0.164298E+02   0.175914E+03
   0.981242E+02   0.787567E-03   0.983056E+01   0.826683E+01   0.151721E+02   0.164298E+02   0.174836E+03
   0.981242E+02   0.787567E-03   0.876960E+01   0.104972E+02   0.151721E+02   0.164298E+02   0.174922E+03
   0.981242E+02   0.558935E-03   0.876960E+01   0.853894E+01   0.151721E+02   0.156524E+02   0.175862E+03
   0.981242E+02   0.558935E-03   0.876960E+01   0.853894E+01   0.146909E+02   0.156524E+02   0.175891E+03
   0.981242E+02   0.558935E-03   0.876960E+01   0.853894E+01   0.146909E+02   0.157239E+02   0.175881E+03
   0.981242E+02   0.558935E-03   0.925332E+01   0.853894E+01   0.131015E+02   0.157239E+02   0.175858E+03
   0.981242E+02   0.558935E-03   0.925332E+01   0.853894E+01   0.131015E+02   0.157239E+02   0.175858E+03
   0.981242E+02   0.558935E-03   0.122055E+02   0.853894E+01   0.194121E+02   0.179140E+02   0.173668E+03
   0.981242E+02   0.558935E-03   0.854888E+01   0.974488E+01   0.194121E+02   0.157008E+02   0.174885E+03
   0.981242E+02   0.558935E-03   0.854888E+01   0.974488E+01   0.191972E+02   0.135448E+02   0.175010E+03
   0.981242E+02   0.558935E-03   0.705511E+01   0.974488E+01   0.191972E+02   0.135448E+02   0.173988E+03
   0.981242E+02   0.558935E-03   0.705511E+01   0.974488E+01   0.194815E+02   0.131268E+02   0.173819E+03
   0.975154E+02   0.558935E-03   0.721709E+01   0.974488E+01   0.194815E+02   0.131268E+02   0.174142E+03
   0.975154E+02   0.558935E-03   0.721709E+01   0.120381E+02   0.189741E+02   0.131268E+02   0.173699E+03
   0.975154E+02   0.558935E-03   0.826522E+01   0.116524E+02   0.175397E+02   0.122838E+02   0.174862E+03
   0.975154E+02   0.558935E-03   0.826522E+01   0.929377E+01   0.134870E+02   0.104463E+02   0.174766E+03
   0.975154E+02   0.791785E-03   0.118819E+02   0.817964E+01   0.134870E+02   0.945207E+01   0.172131E+03
   0.975154E+02   0.714847E-03   0.118819E+02   0.817964E+01   0.134870E+02   0.945207E+01   0.172765E+03
   0.975154E+02   0.714847E-03   0.810394E+01   0.817964E+01   0.134870E+02   0.221631E+02   0.172876E+03
   0.975154E+02   0.714847E-03   0.813803E+01   0.790838E+01   0.116717E+02   0.221631E+02   0.172243E+03
   0.975154E+02   0.714847E-03   0.918620E+01   0.117365E+02   0.140260E+02   0.221631E+02   0.173082E+03
   0.975154E+02   0.714847E-03   0.873198E+01   0.791011E+01   0.140260E+02   0.221631E+02   0.173021E+03
   0.975154E+02   0.473643E-03   0.873198E+01   0.791011E+01   0.140260E+02   0.190238E+02   0.174455E+03
   0.975154E+02   0.473643E-03   0.873198E+01   0.158024E+02   0.140260E+02   0.190238E+02   0.171833E+03
   0.975154E+02   0.473643E-03   0.873198E+01   0.134207E+02   0.140260E+02   0.190238E+02   0.173532E+03
   0.975154E+02   0.473643E-03   0.873198E+01   0.134207E+02   0.140260E+02   0.177464E+02   0.173954E+03
   0.975154E+02   0.473643E-03   0.873198E+01   0.130937E+02   0.118971E+02   0.177464E+02   0.173702E+03
   0.975154E+02   0.473643E-03   0.891576E+01   0.130937E+02   0.118971E+02   0.157079E+02   0.174195E+03
   0.975154E+02   0.473643E-03   0.121217E+02   0.103145E+02   0.111064E+02   0.157079E+02   0.174335E+03
   0.975154E+02   0.560385E-03   0.121217E+02   0.124926E+02   0.111064E+02   0.119419E+02   0.173587E+03
   0.975154E+02   0.560385E-03   0.120764E+02   0.124926E+02   0.111064E+02   0.105035E+02   0.172800E+03
   0.975154E+02   0.720885E-03   0.960186E+01   0.124355E+02   0.111064E+02   0.105035E+02   0.172959E+03
   0.975154E+02   0.472555E-03   0.960186E+01   0.124355E+02   0.157951E+02   0.105035E+02   0.173818E+03
   0.975154E+02   0.472555E-03   0.960186E+01   0.124355E+02   0.178280E+02   0.134620E+02   0.174550E+03
   0.975154E+02   0.582681E-03   0.960186E+01   0.155741E+02   0.178280E+02   0.134620E+02   0.172888E+03
   0.975154E+02   0.676374E-03   0.960186E+01   0.147677E+02   0.151639E+02   0.134620E+02   0.173765E+03
   0.975154E+02   0.676374E-03   0.960186E+01   0.147677E+02   0.110689E+02   0.166689E+02   0.172721E+03
   0.975154E+02   0.460922E-03   0.961145E+01   0.147677E+02   0.136507E+02   0.166689E+02   0.173294E+03
   0.975154E+02   0.460922E-03   0.961145E+01   0.103640E+02   0.102947E+02   0.119835E+02   0.173993E+03
   0.975154E+02   0.460922E-03   0.961145E+01   0.103640E+02   0.192845E+02   0.119835E+02   0.174347E+03
   0.975154E+02   0.460922E-03   0.100696E+02   0.103640E+02   0.192845E+02   0.119835E+02   0.174320E+03
   0.975154E+02   0.460922E-03   0.843524E+01   0.110854E+02   0.136393E+02   0.119835E+02   0.174974E+03
   0.975154E+02   0.460922E-03   0.899221E+01   0.113311E+02   0.133480E+02   0.165094E+02   0.175206E+03
   0.975154E+02   0.460922E-03   0.744525E+01   0.925766E+01   0.133480E+02   0.165094E+02   0.174771E+03
   0.975154E+02   0.460922E-03   0.887757E+01   0.104344E+02   0.133480E+02   0.134490E+02   0.175608E+03
   0.975154E+02   0.460922E-03   0.749200E+01   0.104344E+02   0.128770E+02   0.153870E+02   0.174834E+03
   0.975154E+02   0.602535E-03   0.749200E+01   0.104344E+02   0.128770E+02   0.153870E+02   0.175343E+03
   0.975154E+02   0.602535E-03   0.749200E+01   0.104344E+02   0.128770E+02   0.156483E+02   0.175312E+03
   0.975154E+02   0.602535E-03   0.749200E+01   0.914104E+01   0.148860E+02   0.191071E+02   0.174602E+03
   0.975154E+02   0.602535E-03   0.749200E+01   0.857032E+01   0.996826E+01   0.160134E+02   0.173640E+03
   0.975154E+02   0.602535E-03   0.749200E+01   0.794114E+01   0.996826E+01   0.136174E+02   0.173448E+03
   0.975154E+02   0.794454E-03   0.749200E+01   0.794114E+01   0.133162E+02   0.136174E+02   0.173927E+03
   0.987825E+02   0.794454E-03   0.107453E+02   0.137300E+02   0.133162E+02   0.136174E+02   0.172868E+03
   0.986121E+02   0.794454E-03   0.108807E+02   0.106195E+02   0.133162E+02   0.136174E+02   0.174508E+03
   0.986121E+02   0.794454E-03   0.108807E+02   0.106195E+02   0.133162E+02   0.136174E+02   0.174508E+03
   0.966384E+02   0.794454E-03   0.787452E+01   0.109929E+02   0.133162E+02   0.136174E+02   0.173384E+03
   0.966384E+02   0.794454E-03   0.789561E+01   0.109929E+02   0.117772E+02   0.136174E+02   0.172965E+03
