a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        
   0.100279E+03   0.274178E+01   0.145603E-03   0.623584E-03   0.283488E-03   0.157964E-02   0.518016E-03   0.842600E-04   0.230186E-03   0.315123E-03   0.146222E+03
   0.995578E+02   0.274178E+01   0.145603E-03   0.623584E-03   0.283488E-03   0.126404E-02   0.518016E-03   0.842600E-04   0.143614E-02   0.315123E-03   0.142819E+03
   0.995578E+02   0.274178E+01   0.145603E-03   0.623584E-03   0.283488E-03   0.126404E-02   0.518016E-03   0.842600E-04   0.143614E-02   0.315123E-03   0.142819E+03
   0.995578E+02   0.201016E+01   0.974757E-03   0.623584E-03   0.477644E-04   0.126404E-02   0.104543E-02   0.842600E-04   0.143614E-02   0.315123E-03   0.141651E+03
   0.995578E+02   0.311366E+01   0.974757E-03   0.988800E-03   0.786109E-04   0.126404E-02   0.104543E-02   0.842600E-04   0.143614E-02   0.315123E-03   0.140959E+03
   0.100360E+03   0.264057E+01   0.974757E-03   0.112141E-02   0.786109E-04   0.126404E-02   0.104543E-02   0.842600E-04   0.120217E-02   0.315123E-03   0.141956E+03
   0.100360E+03   0.264057E+01   0.974757E-03   0.149432E-02   0.786109E-04   0.126404E-02   0.104543E-02   0.842600E-04   0.120217E-02   0.315123E-03   0.141306E+03
   0.100511E+03   0.264057E+01   0.188150E-02   0.117080E-02   0.786109E-04   0.191271E-03   0.104543E-02   0.842600E-04   0.120217E-02   0.315123E-03   0.142153E+03
   0.999584E+02   0.222781E+01   0.828678E-04   0.849267E-03   0.786109E-04   0.191271E-03   0.104543E-02   0.842600E-04   0.393570E-03   0.315123E-03   0.146379E+03
   0.100129E+03   0.435701E+01   0.828678E-04   0.421765E-04   0.118064E-02   0.191271E-03   0.104543E-02   0.842600E-04   0.393570E-03   0.315123E-03   0.144432E+03
   0.101956E+03   0.446828E+00   0.828678E-04   0.421765E-04   0.118064E-02   0.191271E-03   0.104543E-02   0.842600E-04   0.393570E-03   0.315123E-03   0.146462E+03
   0.101956E+03   0.446828E+00   0.828678E-04   0.421765E-04   0.183642E-02   0.191271E-03   0.185682E-02   0.842600E-04   0.393570E-03   0.315123E-03   0.144117E+03
   0.102114E+03   0.446828E+00   0.828678E-04   0.142791E-06   0.183642E-02   0.191271E-03   0.185682E-02   0.410560E-03   0.717629E-03   0.860159E-03   0.141943E+03
   0.102114E+03   0.446828E+00   0.828678E-04   0.142791E-06   0.208833E-02   0.583135E-03   0.181357E-03   0.410560E-03   0.717629E-03   0.662453E-03   0.144646E+03
   0.102114E+03   0.146239E+01   0.828678E-04   0.240981E-04   0.208833E-02   0.583135E-03   0.181357E-03   0.410560E-03   0.717629E-03   0.662453E-03   0.144729E+03
   0.100790E+03   0.146239E+01   0.828678E-04   0.240981E-04   0.129252E-02   0.583135E-03   0.181357E-03   0.410560E-03   0.717629E-03   0.662453E-03   0.146283E+03
   0.100790E+03   0.146239E+01   0.828678E-04   0.240981E-04   0.129252E-02   0.596086E-03   0.181357E-03   0.582018E-03   0.322804E-03   0.124219E-02   0.145551E+03
   0.100790E+03   0.146239E+01   0.828678E-04   0.240981E-04   0.129252E-02   0.596086E-03   0.181357E-03   0.187794E-03   0.105801E-02   0.124219E-02   0.144671E+03
   0.101128E+03  -0.463421E+01   0.373988E-03   0.240981E-04   0.409801E-02   0.596086E-03   0.181357E-03   0.187794E-03   0.105801E-02   0.124219E-02   0.138913E+03
   0.101612E+03  -0.463421E+01   0.373988E-03   0.240981E-04   0.717184E-02   0.596086E-03   0.155309E-02   0.187794E-03   0.105801E-02   0.124219E-02   0.135255E+03
   0.101612E+03  -0.463421E+01   0.373988E-03   0.799306E-03   0.383069E-02   0.596086E-03   0.155309E-02   0.187794E-03   0.105801E-02   0.124219E-02   0.135987E+03
   0.101612E+03  -0.283864E+01   0.373988E-03   0.308054E-03   0.515684E-02   0.596086E-03   0.100207E-02   0.187794E-03   0.126226E-02   0.124219E-02   0.137522E+03
   0.101305E+03  -0.205422E+01   0.373988E-03   0.308054E-03   0.444107E-02   0.596086E-03   0.100207E-02   0.187794E-03   0.136501E-02   0.124330E-02   0.138243E+03
   0.101305E+03  -0.205422E+01   0.303008E-06   0.308054E-03   0.444107E-02   0.596086E-03   0.100207E-02   0.312758E-03   0.102005E-02   0.124330E-02   0.139119E+03
   0.101305E+03  -0.884672E+00   0.303008E-06   0.308054E-03   0.233024E-02   0.596086E-03   0.115588E-02   0.312758E-03   0.102005E-02   0.124330E-02   0.141013E+03
   0.101305E+03   0.296923E+01   0.303008E-06   0.308054E-03   0.816460E-03   0.596086E-03   0.116076E-03   0.312758E-03   0.102005E-02   0.141433E-02   0.145046E+03
   0.101305E+03   0.738540E+00   0.303008E-06   0.308054E-03   0.816460E-03   0.596086E-03   0.825338E-04   0.363973E-03   0.131189E-03   0.141433E-02   0.146805E+03
   0.101305E+03   0.738540E+00   0.303008E-06   0.308054E-03   0.816460E-03   0.287809E-03   0.825338E-04   0.118710E-03   0.131189E-03   0.141433E-02   0.147517E+03
   0.102194E+03  -0.840861E+00   0.303008E-06   0.308054E-03   0.816460E-03   0.287809E-03   0.825338E-04   0.118710E-03   0.131189E-03   0.188652E-02   0.145250E+03
   0.102194E+03  -0.840861E+00   0.647436E-03   0.308054E-03   0.816460E-03   0.287809E-03   0.825338E-04   0.564071E-03   0.131189E-03   0.258999E-02   0.143144E+03
   0.101232E+03  -0.840861E+00   0.647436E-03   0.308054E-03   0.816460E-03   0.536344E-03   0.825338E-04   0.564071E-03   0.104932E-02   0.198553E-02   0.142606E+03
   0.101232E+03  -0.518478E+00   0.647436E-03   0.148426E-02   0.816460E-03   0.340148E-03   0.825338E-04   0.319389E-03   0.104932E-02   0.283341E-02   0.140037E+03
   0.101232E+03   0.360910E+00   0.647436E-03   0.148426E-02   0.816460E-03   0.340148E-03   0.825338E-04   0.319389E-03   0.104932E-02   0.217771E-02   0.140940E+03
   0.101232E+03   0.360910E+00   0.647436E-03   0.148426E-02   0.816460E-03   0.340148E-03   0.825338E-04   0.319389E-03   0.104932E-02   0.181308E-03   0.144346E+03
   0.101232E+03   0.295492E+01   0.625291E-03   0.148426E-02   0.916164E-03   0.340148E-03   0.825338E-04   0.319389E-03   0.616975E-03   0.181308E-03   0.145018E+03
   0.101232E+03   0.295492E+01   0.625291E-03   0.193899E-02   0.229159E-03   0.340148E-03   0.825338E-04   0.463394E-03   0.616975E-03   0.181308E-03   0.145600E+03
   0.100502E+03   0.295492E+01   0.625291E-03   0.193899E-02   0.229159E-03   0.340148E-03   0.825338E-04   0.463394E-03   0.616975E-03   0.473866E-03   0.144996E+03
   0.100502E+03   0.295492E+01   0.625291E-03   0.596632E-03   0.229159E-03   0.340148E-03   0.825338E-04   0.463394E-03   0.616975E-03   0.473866E-03   0.147360E+03
   0.100502E+03   0.327797E+01   0.625291E-03   0.596632E-03   0.229159E-03   0.411753E-03   0.825338E-04   0.463394E-03   0.616975E-03   0.473866E-03   0.147225E+03
   0.100502E+03   0.929702E+00   0.625291E-03   0.596632E-03   0.224748E-03   0.411753E-03   0.825338E-04   0.463394E-03   0.413196E-03   0.473866E-03   0.147431E+03
   0.100502E+03   0.929702E+00   0.625291E-03   0.596632E-03   0.224748E-03   0.411753E-03   0.825338E-04   0.463394E-03   0.413196E-03   0.473866E-03   0.147431E+03
   0.100502E+03   0.363387E+01   0.625291E-03   0.596632E-03   0.224748E-03   0.411753E-03   0.825338E-04   0.687628E-03   0.413196E-03   0.473866E-03   0.147193E+03
   0.100502E+03   0.363387E+01   0.625291E-03   0.645968E-03   0.224748E-03   0.411753E-03   0.825338E-04   0.687628E-03   0.118457E-02   0.661340E-03   0.145166E+03
   0.100502E+03   0.694884E+00   0.625291E-03   0.268843E-03   0.224748E-03   0.411753E-03   0.825338E-04   0.690722E-03   0.118457E-02   0.157689E-02   0.144062E+03
   0.100502E+03   0.694884E+00   0.625291E-03   0.268843E-03   0.224748E-03   0.411753E-03   0.825338E-04   0.690722E-03   0.118457E-02   0.157689E-02   0.144062E+03
   0.100502E+03   0.844574E+00   0.625291E-03   0.268843E-03   0.224748E-03   0.411753E-03   0.825338E-04   0.690722E-03   0.340075E-02   0.157689E-02   0.141404E+03
   0.100502E+03   0.844574E+00   0.625291E-03   0.268843E-03   0.224748E-03   0.411753E-03   0.825338E-04   0.690722E-03   0.298260E-02   0.157689E-02   0.141774E+03
   0.100502E+03   0.424207E+00   0.137037E-03   0.102145E-03   0.224748E-03   0.411753E-03   0.825338E-04   0.332350E-03   0.298260E-02   0.157689E-02   0.143506E+03
   0.100502E+03   0.418069E+01   0.956555E-03   0.102145E-03   0.224748E-03   0.411753E-03   0.825338E-04   0.332350E-03   0.660304E-03   0.187897E-02   0.144561E+03
   0.100502E+03   0.418069E+01   0.956555E-03   0.102145E-03   0.224748E-03   0.411753E-03   0.146418E-03   0.332350E-03   0.660304E-03   0.187897E-02   0.144511E+03
   0.102167E+03   0.418069E+01   0.147631E-03   0.102145E-03   0.224748E-03   0.895445E-04   0.321805E-03   0.332350E-03   0.660304E-03   0.187897E-02   0.145285E+03
   0.101339E+03   0.418069E+01   0.147631E-03   0.102145E-03   0.242691E-03   0.895445E-04   0.321805E-03   0.333283E-03   0.660304E-03   0.116873E-02   0.147560E+03
   0.101339E+03   0.757631E+00   0.147631E-03   0.102145E-03   0.242691E-03   0.255579E-03   0.321805E-03   0.333283E-03   0.663748E-03   0.717029E-03   0.148832E+03
   0.101339E+03   0.757631E+00   0.467477E-03   0.102145E-03   0.242691E-03   0.255579E-03   0.124655E-03   0.333283E-03   0.431955E-03   0.227906E-02   0.146380E+03
   0.101339E+03   0.757631E+00   0.467477E-03   0.102145E-03   0.242691E-03   0.368079E-03   0.124655E-03   0.333283E-03   0.431955E-03   0.144382E-02   0.147405E+03
   0.101339E+03   0.399571E+01   0.467477E-03   0.102145E-03   0.242691E-03   0.368079E-03   0.124655E-03   0.333283E-03   0.431955E-03   0.960882E-04   0.149228E+03
   0.100878E+03   0.399571E+01   0.467477E-03   0.102145E-03   0.242691E-03   0.368079E-03   0.124655E-03   0.333283E-03   0.715567E-03   0.102158E-02   0.147237E+03
   0.101216E+03   0.411977E+01   0.467477E-03   0.102145E-03   0.242691E-03   0.368079E-03   0.124655E-03   0.333283E-03   0.715567E-03   0.101747E-03   0.148684E+03
   0.102044E+03   0.411977E+01   0.467477E-03   0.102145E-03   0.242691E-03   0.563317E-03   0.124655E-03   0.333283E-03   0.146742E-02   0.101747E-03   0.145739E+03
   0.102044E+03   0.753464E+00   0.467477E-03   0.102145E-03   0.242691E-03   0.799618E-03   0.124655E-03   0.333283E-03   0.146742E-02   0.101747E-03   0.145910E+03
   0.102044E+03   0.212319E+01   0.467477E-03   0.102145E-03   0.242691E-03   0.799618E-03   0.124655E-03   0.561254E-03   0.202318E-03   0.101747E-03   0.148019E+03
   0.100591E+03   0.152806E+01   0.151282E-02   0.520987E-03   0.242691E-03   0.799618E-03   0.124655E-03   0.561254E-03   0.202318E-03   0.101747E-03   0.146058E+03
   0.100591E+03   0.268795E+01   0.187704E-02   0.121078E-02   0.541307E-03   0.106519E-02   0.124655E-03   0.561254E-03   0.202318E-03   0.101747E-03   0.143118E+03
   0.100591E+03   0.268795E+01   0.187704E-02   0.522331E-03   0.541307E-03   0.106519E-02   0.124655E-03   0.561254E-03   0.205007E-03   0.101747E-03   0.144512E+03
   0.100591E+03   0.268795E+01   0.638504E-04   0.522331E-03   0.541307E-03   0.106519E-02   0.216465E-03   0.561254E-03   0.205007E-03   0.101747E-03   0.147386E+03
   0.100591E+03   0.268795E+01   0.638504E-04   0.522331E-03   0.541307E-03   0.106519E-02   0.743401E-03   0.561254E-03   0.205007E-03   0.101747E-03   0.146402E+03
   0.100591E+03   0.268795E+01   0.557426E-03   0.522331E-03   0.541307E-03   0.188073E-02   0.743401E-03   0.561254E-03   0.205007E-03   0.101747E-03   0.144501E+03
   0.999828E+02   0.173629E+01   0.115642E-03   0.522331E-03   0.541307E-03   0.222827E-02   0.205705E-02   0.561254E-03   0.205007E-03   0.101747E-03   0.141844E+03
   0.101047E+03   0.173629E+01   0.115642E-03   0.522331E-03   0.541307E-03   0.222827E-02   0.101747E-02   0.561254E-03   0.339762E-04   0.633194E-03   0.143768E+03
   0.100654E+03   0.173629E+01   0.115642E-03   0.522331E-03   0.541307E-03   0.222827E-02   0.101747E-02   0.561254E-03   0.339762E-04   0.633194E-03   0.143615E+03
   0.100654E+03   0.626706E+01   0.115642E-03   0.522331E-03   0.225561E-03   0.541729E-02   0.101747E-02   0.580087E-03   0.339762E-04   0.633194E-03   0.139240E+03
   0.100654E+03   0.626706E+01   0.136556E-02   0.522331E-03   0.225561E-03   0.192323E-02   0.101747E-02   0.580087E-03   0.339762E-04   0.633194E-03   0.140942E+03
   0.100654E+03  -0.292196E+01   0.136556E-02   0.522331E-03   0.225561E-03   0.187000E-02   0.101747E-02   0.580087E-03   0.603172E-03   0.633194E-03   0.139915E+03
   0.100654E+03   0.385977E+01   0.136556E-02   0.625473E-03   0.225561E-03   0.187000E-02   0.101747E-02   0.580087E-03   0.603172E-03   0.633194E-03   0.141148E+03
   0.100654E+03  -0.712833E+00   0.563719E-03   0.625473E-03   0.225561E-03   0.652050E-03   0.101747E-02   0.580087E-03   0.603172E-03   0.633194E-03   0.144451E+03
   0.100654E+03  -0.712833E+00   0.563719E-03   0.625473E-03   0.225561E-03   0.652050E-03   0.192790E-03   0.580087E-03   0.161550E-02   0.633194E-03   0.144035E+03
   0.100654E+03  -0.712833E+00   0.563719E-03   0.281141E-03   0.225561E-03   0.652050E-03   0.192790E-03   0.580087E-03   0.161550E-02   0.633194E-03   0.144807E+03
   0.100654E+03  -0.712833E+00   0.563719E-03   0.281141E-03   0.225561E-03   0.652050E-03   0.192790E-03   0.416112E-03   0.652549E-03   0.633194E-03   0.146717E+03
   0.100654E+03  -0.712833E+00   0.563719E-03   0.281141E-03   0.123229E-02   0.652050E-03   0.192790E-03   0.416112E-03   0.652549E-03   0.633194E-03   0.144673E+03
   0.100654E+03  -0.712833E+00   0.563719E-03   0.281141E-03   0.123229E-02   0.652050E-03   0.192790E-03   0.758683E-03   0.652549E-03   0.633194E-03   0.143992E+03
   0.100654E+03  -0.712833E+00   0.349433E-03   0.281141E-03   0.288215E-03   0.652050E-03   0.351817E-03   0.758683E-03   0.338453E-03   0.633194E-03   0.146743E+03
   0.100654E+03  -0.712833E+00   0.349433E-03   0.281141E-03   0.288215E-03   0.652050E-03   0.351817E-03   0.758683E-03   0.338453E-03   0.633194E-03   0.146743E+03
   0.100654E+03  -0.712833E+00   0.349433E-03   0.281141E-03   0.118158E-03   0.350657E-03   0.351817E-03   0.758683E-03   0.338453E-03   0.610832E-03   0.147467E+03
   0.100654E+03  -0.258366E+00   0.349433E-03   0.281141E-03   0.118158E-03   0.350657E-03   0.497381E-03   0.758683E-03   0.338453E-03   0.610832E-03   0.147472E+03
   0.102684E+03   0.375392E+01   0.349433E-03   0.281141E-03   0.118158E-03   0.350657E-03   0.104404E-03   0.130689E-02   0.338453E-03   0.610832E-03   0.144980E+03
   0.102684E+03   0.729921E+01   0.349433E-03   0.281141E-03   0.118158E-03   0.350657E-03   0.811750E-04   0.130689E-02   0.338453E-03   0.610832E-03   0.143544E+03
   0.102684E+03   0.729921E+01   0.349433E-03   0.281141E-03   0.961800E-03   0.350657E-03   0.811750E-04   0.130689E-02   0.338453E-03   0.673987E-03   0.142263E+03
   0.100147E+03   0.507226E+01   0.349433E-03   0.281141E-03   0.644424E-03   0.350657E-03   0.811750E-04   0.130689E-02   0.338453E-03   0.673987E-03   0.144393E+03
   0.100203E+03   0.507226E+01   0.349433E-03   0.281141E-03   0.644424E-03   0.313891E-03   0.890025E-05   0.255613E-03   0.338453E-03   0.673987E-03   0.146314E+03
   0.100203E+03  -0.206168E+01   0.349433E-03   0.281141E-03   0.644424E-03   0.313891E-03   0.890025E-05   0.255613E-03   0.448837E-03   0.673987E-03   0.145436E+03
   0.100203E+03  -0.150096E+01   0.349433E-03   0.281141E-03   0.404701E-03   0.313891E-03   0.890025E-05   0.255613E-03   0.150626E-02   0.152847E-02   0.143505E+03
   0.100203E+03   0.153551E+01   0.349433E-03   0.281141E-03   0.404701E-03   0.381445E-03   0.414417E-03   0.255613E-03   0.875355E-03   0.232182E-02   0.143806E+03
   0.100203E+03   0.153551E+01   0.349433E-03   0.281141E-03   0.404701E-03   0.381445E-03   0.114219E-03   0.255613E-03   0.875355E-03   0.232182E-02   0.144110E+03
   0.100203E+03   0.129716E+01   0.349433E-03   0.281141E-03   0.404701E-03   0.381445E-03   0.114219E-03   0.255613E-03   0.875355E-03   0.232182E-02   0.144106E+03
   0.100203E+03  -0.290371E+00   0.349433E-03   0.281141E-03   0.356603E-03   0.381445E-03   0.114219E-03   0.353891E-03   0.875355E-03   0.117586E-03   0.147200E+03
   0.100203E+03   0.562592E+01   0.349433E-03   0.281141E-03   0.356603E-03   0.767229E-03   0.114219E-03   0.353891E-03   0.875355E-03   0.435301E-03   0.145064E+03
   0.100203E+03   0.467320E+01   0.349433E-03   0.553615E-03   0.356603E-03   0.767229E-03   0.114219E-03   0.353891E-03   0.519066E-03   0.435301E-03   0.146256E+03
   0.100203E+03   0.467320E+01   0.349433E-03   0.553615E-03   0.356603E-03   0.767229E-03   0.667409E-03   0.353891E-03   0.519066E-03   0.435301E-03   0.145314E+03
   0.100203E+03   0.231950E+01   0.349433E-03   0.553615E-03   0.356603E-03   0.767229E-03   0.667409E-03   0.353891E-03   0.519066E-03   0.435301E-03   0.146149E+03
   0.100203E+03   0.231950E+01   0.349433E-03   0.553615E-03   0.107898E-02   0.767229E-03   0.667409E-03   0.353891E-03   0.519066E-03   0.435301E-03   0.144540E+03
   0.100203E+03   0.231950E+01   0.349433E-03   0.553615E-03   0.102822E-02   0.767229E-03   0.652471E-03   0.353891E-03   0.519066E-03   0.435301E-03   0.144671E+03
   0.100203E+03   0.226756E+01   0.349433E-03   0.553615E-03   0.102822E-02   0.767229E-03   0.195066E-04   0.353891E-03   0.519066E-03   0.372448E-05   0.145939E+03
   0.100203E+03   0.309609E+01   0.349433E-03   0.553615E-03   0.921845E-03   0.767229E-03   0.126480E-02   0.461607E-03   0.191049E-03   0.372448E-05   0.144431E+03
   0.100567E+03   0.309609E+01   0.398831E-03   0.553615E-03   0.921845E-03   0.767229E-03   0.126480E-02   0.461607E-03   0.191049E-03   0.125377E-02   0.142693E+03
   0.100567E+03   0.182436E+01   0.398831E-03   0.553615E-03   0.921845E-03   0.767229E-03   0.126480E-02   0.779966E-03   0.191049E-03   0.125377E-02   0.142261E+03
   0.100567E+03   0.182436E+01   0.398831E-03   0.553615E-03   0.921845E-03   0.767229E-03   0.134245E-02   0.779966E-03   0.191049E-03   0.125377E-02   0.142129E+03
   0.100567E+03   0.182436E+01   0.123992E-03   0.553615E-03   0.137301E-02   0.767229E-03   0.120317E-02   0.779966E-03   0.301034E-03   0.125377E-02   0.141716E+03
   0.100567E+03   0.251719E+01   0.118720E-02   0.553615E-03   0.137301E-02   0.767229E-03   0.271239E-04   0.448251E-03   0.301034E-03   0.943409E-04   0.144461E+03
   0.100567E+03   0.251719E+01   0.118720E-02   0.100359E-02   0.137301E-02   0.767229E-03   0.271239E-04   0.448251E-03   0.301034E-03   0.943409E-04   0.143522E+03
   0.100567E+03   0.251719E+01   0.118720E-02   0.100359E-02   0.556516E-03   0.945592E-03   0.271239E-04   0.576155E-03   0.301034E-03   0.270735E-03   0.144505E+03
   0.100567E+03   0.251719E+01   0.118720E-02   0.100359E-02   0.556516E-03   0.945592E-03   0.271239E-04   0.576155E-03   0.133827E-03   0.270735E-03   0.144700E+03
   0.100567E+03   0.251719E+01   0.205209E-02   0.903215E-03   0.556516E-03   0.136674E-02   0.271239E-04   0.576155E-03   0.133519E-02   0.270735E-03   0.140633E+03
   0.100567E+03   0.251719E+01   0.205209E-02   0.903215E-03   0.556516E-03   0.229266E-02   0.271239E-04   0.576155E-03   0.133519E-02   0.270735E-03   0.139358E+03
   0.100567E+03   0.388337E+00   0.205209E-02   0.903215E-03   0.556516E-03   0.229266E-02   0.271239E-04   0.576155E-03   0.135012E-02   0.270735E-03   0.138961E+03
   0.100567E+03   0.388337E+00   0.588847E-03   0.903215E-03   0.555358E-03   0.229266E-02   0.968100E-04   0.576155E-03   0.135012E-02   0.270735E-03   0.141589E+03
   0.101263E+03   0.388337E+00   0.588847E-03   0.903215E-03   0.555358E-03   0.229266E-02   0.968100E-04   0.576155E-03   0.135012E-02   0.270735E-03   0.141859E+03
   0.101263E+03   0.388337E+00   0.588847E-03   0.903215E-03   0.555358E-03   0.229266E-02   0.968100E-04   0.284686E-03   0.974478E-03   0.270735E-03   0.142991E+03
   0.101263E+03   0.388337E+00   0.588847E-03   0.903215E-03   0.555358E-03   0.229266E-02   0.968100E-04   0.284686E-03   0.916884E-03   0.270735E-03   0.143104E+03
   0.101263E+03   0.388337E+00   0.588847E-03   0.903215E-03   0.349380E-03   0.229266E-02   0.968100E-04   0.284686E-03   0.916884E-03   0.270735E-03   0.143479E+03
   0.101263E+03   0.331949E+01   0.588847E-03   0.903215E-03   0.279356E-03   0.649915E-02   0.968100E-04   0.284686E-03   0.916884E-03   0.270735E-03   0.140451E+03
   0.101263E+03   0.331949E+01   0.588847E-03   0.751785E-03   0.279356E-03   0.657680E-02   0.968100E-04   0.100912E-03   0.916884E-03   0.222729E-03   0.140790E+03
   0.101263E+03   0.619812E+00   0.388400E-03   0.751785E-03   0.279356E-03   0.762689E-02   0.968100E-04   0.100912E-03   0.916884E-03   0.492597E-03   0.140684E+03
   0.101263E+03   0.619812E+00   0.127263E-03   0.751785E-03   0.279356E-03   0.719356E-02   0.968100E-04   0.100912E-03   0.916884E-03   0.492597E-03   0.141310E+03
   0.101152E+03   0.619812E+00   0.127263E-03   0.751785E-03   0.240041E-03   0.825474E-02   0.774128E-04   0.100912E-03   0.916884E-03   0.492597E-03   0.141023E+03
   0.101152E+03   0.619812E+00   0.629578E-04   0.751785E-03   0.240041E-03   0.597687E-02   0.459242E-04   0.100912E-03   0.916884E-03   0.492597E-03   0.142042E+03
   0.101152E+03   0.619812E+00   0.522563E-03   0.751785E-03   0.240041E-03   0.355433E-02   0.459242E-04   0.100912E-03   0.916884E-03   0.762625E-03   0.142187E+03
   0.101152E+03   0.619812E+00   0.522563E-03   0.751785E-03   0.240041E-03   0.355433E-02   0.459242E-04   0.100912E-03   0.916884E-03   0.134653E-03   0.143285E+03
   0.101152E+03   0.619812E+00   0.522563E-03   0.751785E-03   0.169953E-02   0.260662E-02   0.459242E-04   0.100912E-03   0.740980E-03   0.134653E-03   0.141842E+03
   0.101152E+03   0.619812E+00   0.522563E-03   0.751785E-03   0.169953E-02   0.260662E-02   0.459242E-04   0.146732E-02   0.183190E-03   0.134653E-03   0.140572E+03
   0.101152E+03   0.619812E+00   0.155002E-02   0.114321E-02   0.200752E-02   0.260662E-02   0.436616E-03   0.146732E-02   0.158228E-03   0.134653E-03   0.136750E+03
   0.999918E+02   0.619812E+00   0.155002E-02   0.114321E-02   0.309887E-02   0.135923E-03   0.436616E-03   0.140291E-02   0.158228E-03   0.134653E-03   0.137643E+03
   0.999918E+02   0.775766E+01   0.155002E-02   0.114321E-02   0.806989E-03   0.199903E-03   0.436616E-03   0.102234E-02   0.158228E-03   0.134653E-03   0.141217E+03
   0.999918E+02   0.633189E+01   0.155002E-02   0.114321E-02   0.806989E-03   0.350663E-04   0.436616E-03   0.102234E-02   0.158228E-03   0.134653E-03   0.142077E+03
   0.999918E+02   0.633189E+01   0.155002E-02   0.114321E-02   0.129173E-04   0.350663E-04   0.436616E-03   0.102234E-02   0.158228E-03   0.134653E-03   0.143379E+03
   0.999918E+02   0.633189E+01   0.451597E-03   0.125378E-02   0.129173E-04   0.350663E-04   0.436616E-03   0.102234E-02   0.974020E-04   0.134653E-03   0.144279E+03
   0.999918E+02   0.452116E+01   0.990115E-03   0.125378E-02   0.129173E-04   0.350663E-04   0.436616E-03   0.308561E-03   0.974020E-04   0.134653E-03   0.145950E+03
   0.100519E+03   0.452116E+01   0.990115E-03   0.674209E-03   0.129173E-04   0.350663E-04   0.436616E-03   0.308561E-03   0.974020E-04   0.134653E-03   0.147533E+03
   0.100519E+03   0.452116E+01   0.990115E-03   0.674209E-03   0.129173E-04   0.350663E-04   0.436616E-03   0.308561E-03   0.974020E-04   0.134653E-03   0.147533E+03
   0.100519E+03   0.452116E+01   0.112131E-02   0.705269E-04   0.129173E-04   0.350663E-04   0.436616E-03   0.617382E-03   0.974020E-04   0.134653E-03   0.147577E+03
   0.100519E+03   0.324512E+01   0.112131E-02   0.705269E-04   0.129173E-04   0.350663E-04   0.436616E-03   0.104549E-02   0.974020E-04   0.134653E-03   0.147235E+03
   0.100519E+03   0.324512E+01   0.112131E-02   0.705269E-04   0.129173E-04   0.270998E-03   0.436616E-03   0.104549E-02   0.974020E-04   0.134653E-03   0.147081E+03
   0.100519E+03   0.609209E+01   0.112131E-02   0.705269E-04   0.129173E-04   0.270998E-03   0.912616E-03   0.142004E-03   0.974020E-04   0.134653E-03   0.145474E+03
   0.100519E+03   0.609209E+01   0.112131E-02   0.705269E-04   0.104801E-03   0.270998E-03   0.912616E-03   0.142004E-03   0.155564E-02   0.134653E-03   0.143051E+03
   0.100519E+03   0.291634E+00   0.979677E-04   0.566790E-04   0.104801E-03   0.270998E-03   0.912616E-03   0.163955E-03   0.155564E-02   0.134653E-03   0.147125E+03
   0.100519E+03   0.265760E+01   0.382133E-03   0.566790E-04   0.104801E-03   0.270998E-03   0.142459E-03   0.163955E-03   0.155564E-02   0.134653E-03   0.147831E+03
   0.100519E+03   0.265760E+01   0.284507E-03   0.519946E-04   0.301641E-03   0.270998E-03   0.142459E-03   0.163955E-03   0.313767E-03   0.134653E-03   0.150028E+03
   0.100519E+03   0.265760E+01   0.284507E-03   0.233499E-03   0.301641E-03   0.270998E-03   0.142459E-03   0.163955E-03   0.657288E-03   0.134653E-03   0.149240E+03
   0.100519E+03   0.265760E+01   0.464143E-03   0.233499E-03   0.301641E-03   0.270998E-03   0.142459E-03   0.163955E-03   0.657288E-03   0.134653E-03   0.148972E+03
   0.100519E+03   0.265760E+01   0.464143E-03   0.233499E-03   0.301641E-03   0.270998E-03   0.199752E-03   0.163955E-03   0.646751E-03   0.134653E-03   0.148937E+03
   0.995964E+02   0.265760E+01   0.464143E-03   0.233499E-03   0.168868E-02   0.270998E-03   0.199752E-03   0.163955E-03   0.646751E-03   0.134653E-03   0.143707E+03
   0.102468E+03   0.265760E+01   0.464143E-03   0.233499E-03   0.168868E-02   0.270998E-03   0.589490E-03   0.163955E-03   0.646751E-03   0.134653E-03   0.143892E+03
   0.102468E+03  -0.448075E+01   0.464143E-03   0.233499E-03   0.168141E-02   0.270998E-03   0.589490E-03   0.163955E-03   0.646751E-03   0.134653E-03   0.142441E+03
   0.102468E+03   0.301453E+01   0.464143E-03   0.233499E-03   0.168141E-02   0.270998E-03   0.589490E-03   0.163955E-03   0.302527E-03   0.134653E-03   0.144250E+03
   0.102468E+03   0.160853E+01   0.464143E-03   0.128210E-03   0.168141E-02   0.575722E-03   0.589490E-03   0.163955E-03   0.302527E-03   0.134653E-03   0.144547E+03
   0.102468E+03   0.160853E+01   0.464143E-03   0.128210E-03   0.141658E-03   0.575722E-03   0.589490E-03   0.163955E-03   0.302527E-03   0.134653E-03   0.146328E+03
   0.102468E+03   0.160853E+01   0.464143E-03   0.128210E-03   0.141658E-03   0.575722E-03   0.589490E-03   0.163955E-03   0.302527E-03   0.134653E-03   0.146328E+03
