"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10"
1 0.293971928113839 -0.370370758221548 -0.377445628594847 0.0836008350728687 0.346193840496815 0.116913300557912 -0.232909010563968 -0.230677970945503
1 0.304058043426498 -0.361323059341475 -0.385810666398074 0.0657018308794803 0.344607439382616 0.137346357843405 -0.21782117048666 -0.244359836078685
1 0.314144158739158 -0.3519701712951 -0.393711728097399 0.0475337091557548 0.341847769211995 0.157269288809464 -0.20125980652868 -0.256156738851952
1 0.324230274051817 -0.342312094082426 -0.401133422827205 0.0291297712362554 0.33790729494156 0.176584777848639 -0.183305723964456 -0.265949052710551
1 0.334316389364476 -0.33234882770345 -0.408060359721874 0.0105244050938611 0.332781553777639 0.19519592951619 -0.164049391971056 -0.273629689078919
1 0.344402504677136 -0.322080372158173 -0.414477147915789 -0.00824691466022867 0.326469253815917 0.213006614859699 -0.143590767311326 -0.279105200334485
1 0.354488619989795 -0.311506727446596 -0.420368396543332 -0.0271476267764983 0.318972372681067 0.229921828692483 -0.122039071888991 -0.282296841691105
1 0.364574735302455 -0.300627893568717 -0.425718714738886 -0.0461400833671157 0.31029625616639 0.245848057810804 -0.0995125227407691 -0.283141584904758
1 0.374660850615114 -0.289443870524538 -0.430512711636834 -0.0651855499059285 0.300449716873443 0.260693660154877 -0.0761380130305627 -0.281593076497096
1 0.384746965927774 -0.277954658314059 -0.434734996371558 -0.0842442052284681 0.289445132851677 0.274369254913671 -0.0520507426107682 -0.2776225329753
1 0.394833081240433 -0.266160256937278 -0.43837017807744 -0.10327514153195 0.27729854623807 0.286788123573519 -0.0273937967157695 -0.271219565309632
1 0.404919196553092 -0.254060666394197 -0.441402865888864 -0.122236364375267 0.264029761896764 0.297866621910516 -0.00231767135267339 -0.262392924712949
1 0.415005311865752 -0.241655886684815 -0.443817668940212 -0.141084792679 0.249662446058695 0.307524602926718 0.0230202560456792 -0.251171161549379
1 0.425091427178412 -0.228945917809132 -0.445599196365866 -0.15977625872541 0.234224224961232 0.315685850730142 0.048456312140343 -0.237603188982235
1 0.435177542491071 -0.215930759767148 -0.44673205730021 -0.178265508158438 0.217746783487808 0.322278525358557 0.0738211708135053 -0.221758742754173
1 0.44526365780373 -0.202610412558864 -0.447200860877625 -0.196506199983712 0.200265963807554 0.327235618547085 0.098940555338273 -0.203728728275477
1 0.45534977311639 -0.188984876184279 -0.446990216232494 -0.214450906568537 0.181821864014937 0.330495420439582 0.12363600102594 -0.183625445979298
1 0.465435888429049 -0.175054150643392 -0.446084732499199 -0.232051113641905 0.162458936769393 0.33200199724384 0.147725679785702 -0.161582685685529
