a0_min        a1_min        a2_min        a3_min        a4_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  LogPost       
  0.101838E+03  0.425768E+00 -0.571198E+01 -0.187573E+02 -0.176571E+01  0.781972E-03  0.104525E-02  0.437007E-02  0.968295E-03  0.395241E-03  0.832172E-03  0.119788E-02  0.365061E-03  0.176914E+03
  0.101838E+03  0.425768E+00 -0.571198E+01 -0.136138E+02 -0.160245E+02  0.781972E-03  0.137875E-03  0.437007E-02  0.968295E-03  0.395241E-03  0.832172E-03  0.119788E-02  0.365061E-03  0.178600E+03
  0.101838E+03  0.425768E+00 -0.571198E+01 -0.136138E+02 -0.132244E+02  0.781972E-03  0.137875E-03  0.189543E-02  0.968295E-03  0.395241E-03  0.832172E-03  0.109605E-02  0.365061E-03  0.181700E+03
  0.101838E+03  0.425768E+00 -0.571198E+01 -0.194875E+02 -0.702503E+01  0.781972E-03  0.137875E-03  0.189543E-02  0.308201E-02  0.395241E-03  0.832172E-03  0.109605E-02  0.365061E-03  0.178586E+03
  0.101838E+03  0.425768E+00 -0.571198E+01 -0.194875E+02 -0.274691E+02  0.781972E-03  0.137875E-03  0.189543E-02  0.208917E-02  0.148459E-02  0.832172E-03  0.109605E-02  0.365061E-03  0.178012E+03
  0.101838E+03  0.352203E+01 -0.856848E+01 -0.177518E+02 -0.308425E+02  0.736177E-03  0.137875E-03  0.189543E-02  0.878767E-04  0.148459E-02  0.832172E-03  0.109605E-02  0.365061E-03  0.178802E+03
  0.101838E+03  0.352203E+01 -0.856848E+01 -0.128051E+02 -0.301270E+02  0.736177E-03  0.137875E-03  0.225602E-03  0.878767E-04  0.148459E-02  0.120814E-02  0.500169E-03  0.365061E-03  0.178946E+03
  0.101838E+03  0.352203E+01 -0.856848E+01 -0.236444E+02 -0.305206E+02  0.736177E-03  0.137875E-03  0.225602E-03  0.878767E-04  0.148459E-02  0.120814E-02  0.500169E-03  0.365061E-03  0.178035E+03
  0.101838E+03  0.330196E+01 -0.856848E+01 -0.236444E+02 -0.271517E+02  0.736177E-03  0.137875E-03  0.401958E-03  0.123227E-02  0.853101E-03  0.120814E-02  0.500169E-03  0.365061E-03  0.182368E+03
  0.101838E+03  0.330196E+01 -0.856848E+01 -0.236444E+02 -0.163791E+02  0.736177E-03  0.137875E-03  0.401958E-03  0.123227E-02  0.853101E-03  0.807475E-03  0.500169E-03  0.365061E-03  0.183468E+03
  0.101838E+03  0.212149E+01 -0.856848E+01 -0.236444E+02 -0.200359E+02  0.736177E-03  0.137875E-03  0.401958E-03  0.123227E-02  0.853101E-03  0.807475E-03  0.500169E-03  0.424257E-03  0.183734E+03
  0.101838E+03  0.212149E+01 -0.536704E+01 -0.260094E+02 -0.200359E+02  0.736177E-03  0.137875E-03  0.401958E-03  0.123227E-02  0.853101E-03  0.807475E-03  0.500169E-03  0.424257E-03  0.183179E+03
  0.101838E+03  0.212149E+01 -0.536704E+01 -0.248635E+02 -0.200359E+02  0.736177E-03  0.137875E-03  0.401958E-03  0.151096E-02  0.853101E-03  0.807475E-03  0.500169E-03  0.424257E-03  0.183005E+03
  0.101838E+03  0.212149E+01 -0.536704E+01 -0.182344E+02 -0.200359E+02  0.736177E-03  0.137875E-03  0.401958E-03  0.151096E-02  0.853101E-03  0.174348E-02  0.500169E-03  0.424257E-03  0.181903E+03
  0.101838E+03  0.342840E+01 -0.970661E+01 -0.137490E+02 -0.180294E+02  0.736177E-03  0.137875E-03  0.401958E-03  0.151096E-02  0.853101E-03  0.174348E-02  0.500169E-03  0.424257E-03  0.181401E+03
  0.101838E+03  0.625098E+01 -0.970661E+01 -0.199557E+02 -0.219698E+02  0.736177E-03  0.137875E-03  0.401958E-03  0.151096E-02  0.151393E-02  0.174348E-02  0.500169E-03  0.424257E-03  0.179784E+03
  0.101838E+03  0.625098E+01 -0.970661E+01 -0.199557E+02 -0.283961E+02  0.736177E-03  0.137875E-03  0.401958E-03  0.671516E-03  0.151393E-02  0.174348E-02  0.500169E-03  0.424257E-03  0.180953E+03
  0.101838E+03  0.625098E+01 -0.970661E+01 -0.199557E+02 -0.187270E+02  0.736177E-03  0.137875E-03  0.472383E-04  0.671516E-03  0.151393E-02  0.174348E-02  0.500169E-03  0.424257E-03  0.180517E+03
  0.101838E+03  0.625098E+01 -0.970661E+01 -0.199557E+02 -0.187270E+02  0.149521E-03  0.137875E-03  0.472383E-04  0.671516E-03  0.151393E-02  0.174348E-02  0.500169E-03  0.112284E-02  0.179928E+03
  0.101838E+03  0.198892E+01 -0.970661E+01 -0.173903E+02 -0.268086E+01  0.149521E-03  0.137875E-03  0.472383E-04  0.671516E-03  0.151393E-02  0.174348E-02  0.500169E-03  0.112284E-02  0.181637E+03
  0.101838E+03  0.198892E+01 -0.970661E+01 -0.250914E+02 -0.268086E+01  0.149521E-03  0.137875E-03  0.472383E-04  0.671516E-03  0.151393E-02  0.174348E-02  0.500169E-03  0.571738E-04  0.182942E+03
  0.101838E+03  0.236229E+01 -0.731966E+01 -0.197183E+02 -0.215531E+01  0.149521E-03  0.137875E-03  0.472383E-04  0.671516E-03  0.151393E-02  0.174348E-02  0.500169E-03  0.571738E-04  0.182959E+03
  0.101838E+03  0.236229E+01 -0.173477E+02 -0.197183E+02  0.422398E+01  0.149521E-03  0.137875E-03  0.879470E-03  0.671516E-03  0.174399E-02  0.174348E-02  0.500169E-03  0.571738E-04  0.180973E+03
  0.101838E+03  0.236229E+01 -0.997422E+01 -0.546967E+01  0.422398E+01  0.149521E-03  0.137875E-03  0.879470E-03  0.671516E-03  0.174399E-02  0.174348E-02  0.500169E-03  0.571738E-04  0.182108E+03
  0.101838E+03  0.236229E+01 -0.668483E+01 -0.118137E+02  0.137172E+02  0.149521E-03  0.137875E-03  0.879470E-03  0.671516E-03  0.174399E-02  0.174348E-02  0.500169E-03  0.571738E-04  0.183046E+03
  0.101838E+03  0.236229E+01 -0.668483E+01 -0.118137E+02  0.137172E+02  0.149521E-03  0.137875E-03  0.879470E-03  0.671516E-03  0.174399E-02  0.174348E-02  0.500169E-03  0.571738E-04  0.183046E+03
  0.101838E+03  0.236229E+01 -0.668483E+01 -0.524544E+01  0.137172E+02  0.149521E-03  0.137875E-03  0.879470E-03  0.671516E-03  0.174399E-02  0.174348E-02  0.500169E-03  0.571738E-04  0.183348E+03
  0.101838E+03  0.236229E+01 -0.263898E+01 -0.458258E+01  0.166413E+02  0.149521E-03  0.137875E-03  0.879470E-03  0.671516E-03  0.174399E-02  0.202798E-02  0.500169E-03  0.571738E-04  0.183633E+03
  0.101838E+03  0.236229E+01  0.956701E+01  0.811129E+01  0.166413E+02  0.149521E-03  0.137875E-03  0.879470E-03  0.671516E-03  0.201573E-02  0.202798E-02  0.500169E-03  0.571738E-04  0.182868E+03
  0.101838E+03  0.236229E+01  0.305842E+01  0.861059E+01  0.166413E+02  0.149521E-03  0.137875E-03  0.879470E-03  0.671516E-03  0.201573E-02  0.202798E-02  0.632105E-03  0.571738E-04  0.182569E+03
  0.101838E+03  0.236229E+01  0.950422E+01  0.833124E+01  0.268908E+02  0.149521E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.201573E-02  0.202798E-02  0.632105E-03  0.571738E-04  0.182165E+03
  0.101838E+03  0.236229E+01  0.950422E+01  0.972542E+01  0.268908E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.201573E-02  0.202798E-02  0.632105E-03  0.571738E-04  0.181824E+03
  0.101838E+03  0.671873E+01  0.111451E+02  0.746413E+01  0.280492E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.201573E-02  0.211533E-02  0.632105E-03  0.571738E-04  0.182379E+03
  0.101838E+03  0.671873E+01  0.111451E+02  0.112802E+02  0.136331E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.201573E-02  0.211533E-02  0.198363E-02  0.571738E-04  0.180038E+03
  0.101838E+03  0.671873E+01  0.961918E+01  0.242515E+02  0.224032E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.201573E-02  0.211533E-02  0.198363E-02  0.571738E-04  0.179639E+03
  0.102266E+03  0.586660E+01  0.141941E+02  0.293206E+02  0.127840E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.201573E-02  0.211533E-02  0.198363E-02  0.571738E-04  0.178852E+03
  0.102266E+03  0.586660E+01  0.199621E+02  0.622806E+01  0.127840E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.123692E-02  0.211533E-02  0.251027E-02  0.571738E-04  0.177306E+03
  0.102266E+03  0.297745E+01 -0.321191E+01  0.622806E+01  0.180771E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.123692E-02  0.211533E-02  0.847360E-03  0.571738E-04  0.182504E+03
  0.100744E+03  0.297745E+01 -0.321191E+01  0.176743E+02  0.129871E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.468474E-02  0.216023E-02  0.847360E-03  0.571738E-04  0.176774E+03
  0.100744E+03  0.297745E+01 -0.321191E+01  0.176743E+02  0.108541E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.666159E-02  0.220021E-02  0.847360E-03  0.571738E-04  0.175683E+03
  0.100936E+03  0.584849E+01  0.272623E+01  0.983814E+01  0.124130E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.666159E-02  0.220021E-02  0.847360E-03  0.571738E-04  0.178264E+03
  0.100936E+03  0.323051E+01  0.767818E+01  0.983814E+01  0.124130E+02  0.160502E-03  0.175130E-03  0.879470E-03  0.671516E-03  0.269585E-03  0.220021E-02  0.973103E-03  0.571738E-04  0.184803E+03
  0.100936E+03  0.323051E+01  0.767818E+01  0.983814E+01  0.467975E+01  0.160502E-03  0.175130E-03  0.879470E-03  0.668598E-03  0.269585E-03  0.220021E-02  0.973103E-03  0.571738E-04  0.184093E+03
  0.100936E+03  0.323051E+01  0.767818E+01  0.282057E+01  0.467975E+01  0.160502E-03  0.297915E-03  0.879470E-03  0.668598E-03  0.269585E-03  0.220021E-02  0.973103E-03  0.571738E-04  0.184146E+03
  0.100936E+03  0.528293E+00  0.767818E+01  0.282057E+01  0.119924E+02  0.160502E-03  0.297915E-03  0.879470E-03  0.668598E-03  0.118339E-02  0.224544E-02  0.973103E-03  0.571738E-04  0.183190E+03
  0.100936E+03  0.584640E+01  0.767818E+01  0.325522E+01  0.134693E+02  0.160502E-03  0.297915E-03  0.879470E-03  0.668598E-03  0.118339E-02  0.224544E-02  0.973103E-03  0.571738E-04  0.183080E+03
  0.100936E+03  0.584640E+01  0.767818E+01  0.325522E+01  0.134693E+02  0.160502E-03  0.297915E-03  0.283177E-03  0.668598E-03  0.118339E-02  0.224544E-02  0.973103E-03  0.571738E-04  0.183830E+03
  0.100936E+03  0.584640E+01  0.767818E+01  0.332312E+01  0.172393E+02  0.160502E-03  0.297915E-03  0.283177E-03  0.668598E-03  0.619594E-03  0.149616E-02  0.973103E-03  0.571738E-04  0.185970E+03
  0.100936E+03  0.584640E+01  0.767818E+01  0.332312E+01  0.138499E+02  0.160502E-03  0.297915E-03  0.283177E-03  0.668598E-03  0.619594E-03  0.149616E-02  0.973103E-03  0.571738E-04  0.186118E+03
  0.100936E+03  0.584640E+01  0.767818E+01  0.332312E+01  0.179133E+02  0.160502E-03  0.297915E-03  0.183540E-02  0.668598E-03  0.619594E-03  0.149616E-02  0.973103E-03  0.571738E-04  0.183267E+03
  0.100936E+03  0.584640E+01  0.473077E+01  0.332312E+01  0.179133E+02  0.160502E-03  0.297915E-03  0.183540E-02  0.668598E-03  0.619594E-03  0.149616E-02  0.973103E-03  0.571738E-04  0.183276E+03
  0.100936E+03  0.584640E+01  0.590720E+01  0.332312E+01  0.161575E+02  0.160502E-03  0.297915E-03  0.185242E-03  0.668598E-03  0.619594E-03  0.112963E-02  0.973103E-03  0.571738E-04  0.186712E+03
  0.100936E+03  0.584640E+01  0.590720E+01  0.332312E+01  0.161575E+02  0.160502E-03  0.297915E-03  0.185242E-03  0.668598E-03  0.619594E-03  0.112963E-02  0.401212E-04  0.571738E-04  0.187596E+03
  0.100936E+03  0.296247E+01  0.590720E+01  0.332312E+01  0.179246E+02  0.160502E-03  0.297915E-03  0.487772E-03  0.668598E-03  0.619594E-03  0.112963E-02  0.401212E-04  0.571738E-04  0.188494E+03
  0.100936E+03  0.296247E+01  0.590720E+01  0.532842E+01  0.179246E+02  0.160502E-03  0.297915E-03  0.487772E-03  0.668598E-03  0.619594E-03  0.112963E-02  0.764162E-03  0.571738E-04  0.187889E+03
  0.100936E+03  0.296247E+01  0.590720E+01  0.532842E+01  0.133376E+02  0.160502E-03  0.297915E-03  0.487772E-03  0.668598E-03  0.619594E-03  0.112963E-02  0.764162E-03  0.571738E-04  0.188098E+03
  0.100936E+03  0.296247E+01  0.317395E+01  0.532842E+01  0.133376E+02  0.160502E-03  0.297915E-03  0.487772E-03  0.668598E-03  0.619594E-03  0.112963E-02  0.764162E-03  0.571738E-04  0.188046E+03
  0.100936E+03  0.296247E+01 -0.179457E+01  0.306497E+01  0.141557E+02  0.160502E-03  0.297915E-03  0.487772E-03  0.668598E-03  0.619594E-03  0.122411E-02  0.764162E-03  0.571738E-04  0.187168E+03
  0.100936E+03  0.296247E+01  0.600976E+01 -0.119617E+01  0.217438E+02  0.160502E-03  0.297915E-03  0.112666E-02  0.668598E-03  0.619594E-03  0.122411E-02  0.764162E-03  0.571738E-04  0.185625E+03
  0.100936E+03  0.303868E-01  0.600976E+01 -0.947203E+01  0.217438E+02  0.160502E-03  0.297915E-03  0.112666E-02  0.668598E-03  0.619594E-03  0.122411E-02  0.764162E-03  0.571738E-04  0.184789E+03
  0.100936E+03  0.303868E-01  0.600976E+01  0.341208E+01  0.132497E+02  0.160502E-03  0.297915E-03  0.112666E-02  0.668598E-03  0.619594E-03  0.726712E-03  0.764162E-03  0.571738E-04  0.186350E+03
  0.100936E+03  0.618540E+01  0.600976E+01  0.341208E+01  0.400559E+01  0.160502E-03  0.297915E-03  0.112666E-02  0.668598E-03  0.619594E-03  0.726712E-03  0.764162E-03  0.571738E-04  0.185338E+03
  0.100835E+03  0.618540E+01 -0.150236E+01  0.777702E+01 -0.159787E+01  0.160502E-03  0.297915E-03  0.112666E-02  0.668598E-03  0.619594E-03  0.726712E-03  0.764162E-03  0.571738E-04  0.185109E+03
  0.100835E+03  0.618540E+01 -0.150236E+01  0.777702E+01 -0.159787E+01  0.160502E-03  0.297915E-03  0.112666E-02  0.668598E-03  0.619594E-03  0.726712E-03  0.320431E-03  0.571738E-04  0.185497E+03
  0.100521E+03 -0.564712E+00  0.155565E+01  0.777702E+01 -0.649016E+01  0.160502E-03  0.297915E-03  0.112666E-02  0.668598E-03  0.619594E-03  0.726712E-03  0.320431E-03  0.571738E-04  0.185512E+03
  0.100521E+03 -0.564712E+00 -0.290358E+01  0.572861E+01 -0.649016E+01  0.160502E-03  0.297915E-03  0.112666E-02  0.668598E-03  0.619594E-03  0.726712E-03  0.320431E-03  0.571738E-04  0.186036E+03
  0.100521E+03 -0.564712E+00 -0.290358E+01 -0.715946E+01 -0.679657E+01  0.160502E-03  0.297915E-03  0.112666E-02  0.668598E-03  0.733167E-03  0.726712E-03  0.402363E-02  0.571738E-04  0.180963E+03
  0.100521E+03 -0.564712E+00 -0.551401E+01 -0.120981E+02 -0.643992E+01  0.160502E-03  0.297915E-03  0.194762E-03  0.668598E-03  0.733167E-03  0.879109E-03  0.402363E-02  0.324393E-03  0.181392E+03
  0.100521E+03 -0.564712E+00 -0.568174E+01 -0.203809E+02 -0.123653E+02  0.160502E-03  0.297915E-03  0.194762E-03  0.668598E-03  0.733167E-03  0.703520E-03  0.247189E-02  0.324393E-03  0.181806E+03
  0.100521E+03  0.180189E+01 -0.568174E+01 -0.212112E+02 -0.176351E+02  0.160502E-03  0.297915E-03  0.194762E-03  0.668598E-03  0.733167E-03  0.703520E-03  0.247189E-02  0.324393E-03  0.181049E+03
  0.100521E+03  0.180189E+01 -0.568174E+01 -0.212112E+02 -0.110515E+02  0.160502E-03  0.297915E-03  0.194762E-03  0.668598E-03  0.733167E-03  0.194881E-02  0.247189E-02  0.324393E-03  0.180789E+03
  0.100521E+03  0.180189E+01 -0.118403E+02 -0.217050E+02  0.341336E+00  0.160502E-03  0.297915E-03  0.194762E-03  0.668598E-03  0.733167E-03  0.462178E-02  0.247189E-02  0.324393E-03  0.177159E+03
  0.100521E+03  0.180189E+01 -0.118403E+02 -0.193791E+02  0.341336E+00  0.160502E-03  0.297915E-03  0.194762E-03  0.668598E-03  0.733167E-03  0.462178E-02  0.247189E-02  0.324393E-03  0.178033E+03
  0.100521E+03  0.180189E+01 -0.118403E+02 -0.193791E+02  0.341336E+00  0.160502E-03  0.297915E-03  0.194762E-03  0.668598E-03  0.733167E-03  0.778543E-02  0.247189E-02  0.324393E-03  0.176049E+03
  0.100521E+03  0.180189E+01 -0.118403E+02 -0.193791E+02  0.441180E+01  0.160502E-03  0.297915E-03  0.922083E-03  0.189731E-02  0.733167E-03  0.804327E-02  0.247189E-02  0.324393E-03  0.172459E+03
  0.100521E+03  0.180189E+01 -0.619563E+01 -0.530966E+01 -0.243080E+01  0.160502E-03  0.297915E-03  0.922083E-03  0.189731E-02  0.733167E-03  0.146597E-01  0.178404E-02  0.324393E-03  0.173996E+03
  0.100521E+03  0.180189E+01 -0.251127E+01 -0.134577E+02 -0.725364E+01  0.160502E-03  0.297915E-03  0.922083E-03  0.399845E-02  0.733167E-03  0.146597E-01  0.178404E-02  0.324393E-03  0.170784E+03
  0.100521E+03 -0.263527E+00 -0.251127E+01 -0.134577E+02 -0.725364E+01  0.160502E-03  0.297915E-03  0.922083E-03  0.399845E-02  0.733167E-03  0.134706E-01  0.178404E-02  0.324393E-03  0.171011E+03
  0.100521E+03 -0.263527E+00 -0.497103E+01 -0.593830E+01 -0.444637E+01  0.160502E-03  0.297915E-03  0.922083E-03  0.309199E-02  0.733167E-03  0.137278E-01  0.178404E-02  0.324393E-03  0.172052E+03
  0.100904E+03  0.596479E+01 -0.515455E+01  0.133727E+01 -0.444637E+01  0.160502E-03  0.297915E-03  0.922083E-03  0.309199E-02  0.733167E-03  0.868305E-02  0.145962E-02  0.324393E-03  0.173526E+03
  0.100904E+03  0.596479E+01 -0.515455E+01  0.133727E+01  0.925080E+00  0.160502E-03  0.297915E-03  0.922083E-03  0.309199E-02  0.733167E-03  0.868305E-02  0.145962E-02  0.324393E-03  0.173914E+03
  0.100904E+03  0.596479E+01 -0.515455E+01  0.133727E+01  0.925080E+00  0.541103E-02  0.297915E-03  0.922083E-03  0.324604E-02  0.733167E-03  0.868305E-02  0.145962E-02  0.324393E-03  0.167036E+03
  0.100904E+03  0.475185E+01 -0.472184E+00 -0.686305E+01 -0.309869E+00  0.752612E-02  0.297915E-03  0.922083E-03  0.324604E-02  0.733167E-03  0.868305E-02  0.145962E-02  0.324393E-03  0.165596E+03
  0.100904E+03  0.475185E+01 -0.710743E+01 -0.115925E+02  0.204262E+01  0.116295E-01  0.297915E-03  0.922083E-03  0.425445E-02  0.733167E-03  0.109632E-01  0.145962E-02  0.324393E-03  0.161856E+03
  0.100904E+03  0.475185E+01 -0.710743E+01 -0.120277E+02 -0.115455E+02  0.124602E-01  0.297915E-03  0.922083E-03  0.647720E-03  0.733167E-03  0.109632E-01  0.145962E-02  0.324393E-03  0.166637E+03
  0.100904E+03  0.475185E+01 -0.710743E+01 -0.103447E+02 -0.194475E+02  0.543481E-03  0.297915E-03  0.594869E-03  0.647720E-03  0.733167E-03  0.109632E-01  0.145962E-02  0.324393E-03  0.176311E+03
  0.100904E+03  0.475185E+01 -0.710743E+01 -0.167431E+02 -0.215541E+02  0.543481E-03  0.297915E-03  0.594869E-03  0.647720E-03  0.733167E-03  0.109632E-01  0.145962E-02  0.324393E-03  0.176073E+03
  0.101462E+03  0.475185E+01 -0.710743E+01 -0.125579E+02 -0.215541E+02  0.543481E-03  0.297915E-03  0.594869E-03  0.647720E-03  0.733167E-03  0.109632E-01  0.145962E-02  0.324393E-03  0.176087E+03
  0.100952E+03  0.475185E+01 -0.710743E+01 -0.125579E+02 -0.934150E+01  0.543481E-03  0.297915E-03  0.594869E-03  0.706328E-03  0.733167E-03  0.348683E-02  0.125037E-02  0.324393E-03  0.181874E+03
  0.100952E+03  0.475185E+01 -0.710743E+01 -0.105750E+02 -0.177490E+01  0.543481E-03  0.297915E-03  0.594869E-03  0.706328E-03  0.733167E-03  0.348683E-02  0.125037E-02  0.324393E-03  0.181944E+03
  0.100952E+03  0.554223E+01 -0.710743E+01 -0.116496E+02 -0.207465E+01  0.543481E-03  0.297915E-03  0.594869E-03  0.706328E-03  0.733167E-03  0.348683E-02  0.125037E-02  0.324393E-03  0.181426E+03
