a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.995762E+02   0.372634E+01   0.117828E+01   0.115533E-03   0.109040E-03   0.609572E-03   0.607888E-03   0.187275E+03   0.000000E+00   0.000000E+00   0.187275E+03  -0.374550E+03
   0.995762E+02   0.372634E+01  -0.401639E+01   0.115533E-03   0.109040E-03   0.609572E-03   0.607888E-03   0.187695E+03   0.000000E+00   0.000000E+00   0.187695E+03  -0.375390E+03
   0.100733E+03   0.372634E+01   0.480653E+01   0.115533E-03   0.109040E-03   0.609572E-03   0.124494E-02   0.189996E+03   0.000000E+00   0.000000E+00   0.189996E+03  -0.379992E+03
   0.100733E+03   0.546043E+01   0.480653E+01   0.115533E-03   0.109040E-03   0.609572E-03   0.124494E-02   0.189342E+03   0.000000E+00   0.000000E+00   0.189342E+03  -0.378684E+03
   0.100733E+03   0.464586E+01   0.455704E+01   0.115533E-03   0.109040E-03   0.609572E-03   0.134531E-02   0.189646E+03   0.000000E+00   0.000000E+00   0.189646E+03  -0.379292E+03
   0.100733E+03   0.783781E+00   0.455704E+01   0.115533E-03   0.109040E-03   0.609572E-03   0.113700E-02   0.189789E+03   0.000000E+00   0.000000E+00   0.189789E+03  -0.379578E+03
   0.100902E+03   0.783781E+00  -0.157422E+01   0.115533E-03   0.109040E-03   0.609572E-03   0.113700E-02   0.190925E+03   0.000000E+00   0.000000E+00   0.190925E+03  -0.381850E+03
   0.100902E+03   0.783781E+00  -0.157422E+01   0.115533E-03   0.109040E-03   0.642578E-03   0.145839E-02   0.190336E+03   0.000000E+00   0.000000E+00   0.190336E+03  -0.380672E+03
   0.100020E+03   0.595175E+01  -0.376032E+01   0.115533E-03   0.109040E-03   0.642578E-03   0.170156E-02   0.187759E+03   0.000000E+00   0.000000E+00   0.187759E+03  -0.375518E+03
   0.100020E+03   0.342786E+01   0.208143E+01   0.115533E-03   0.109040E-03   0.218478E-03   0.170156E-02   0.190100E+03   0.000000E+00   0.000000E+00   0.190100E+03  -0.380200E+03
   0.100020E+03   0.342786E+01  -0.287080E+01   0.178703E-03   0.109040E-03   0.145998E-04   0.170156E-02   0.191190E+03   0.000000E+00   0.000000E+00   0.191190E+03  -0.382380E+03
   0.100020E+03   0.342786E+01  -0.379683E+01   0.112894E-02   0.109040E-03   0.519353E-03   0.170156E-02   0.186306E+03   0.000000E+00   0.000000E+00   0.186306E+03  -0.372612E+03
   0.993514E+02   0.342786E+01  -0.622983E+01   0.112894E-02   0.109040E-03   0.519353E-03   0.153885E-02   0.184749E+03   0.000000E+00   0.000000E+00   0.184749E+03  -0.369498E+03
   0.993514E+02  -0.467558E-01  -0.230475E+01   0.112894E-02   0.109040E-03   0.519353E-03   0.153885E-02   0.183937E+03   0.000000E+00   0.000000E+00   0.183937E+03  -0.367874E+03
   0.993514E+02  -0.467558E-01  -0.120752E+02   0.112894E-02   0.109040E-03   0.519353E-03   0.153885E-02   0.182672E+03   0.000000E+00   0.000000E+00   0.182672E+03  -0.365344E+03
   0.993514E+02  -0.467558E-01  -0.558458E+01   0.118620E-02   0.109040E-03   0.519353E-03   0.153885E-02   0.183986E+03   0.000000E+00   0.000000E+00   0.183986E+03  -0.367972E+03
   0.993514E+02  -0.467558E-01  -0.558458E+01   0.118620E-02   0.109040E-03   0.726453E-03   0.153885E-02   0.182543E+03   0.000000E+00   0.000000E+00   0.182543E+03  -0.365086E+03
   0.101868E+03  -0.467558E-01  -0.558458E+01   0.118620E-02   0.109040E-03   0.559275E-03   0.153885E-02   0.185376E+03   0.000000E+00   0.000000E+00   0.185376E+03  -0.370752E+03
   0.101868E+03  -0.674893E+00   0.948870E+01   0.663624E-04   0.109040E-03   0.559275E-03   0.110553E-02   0.188837E+03   0.000000E+00   0.000000E+00   0.188837E+03  -0.377674E+03
   0.101868E+03   0.418879E+01   0.947446E+01   0.663624E-04   0.109040E-03   0.559275E-03   0.886413E-03   0.189483E+03   0.000000E+00   0.000000E+00   0.189483E+03  -0.378966E+03
   0.101868E+03   0.205563E+01   0.285465E+01   0.663624E-04   0.109040E-03   0.197403E-03   0.142277E-02   0.192545E+03   0.000000E+00   0.000000E+00   0.192545E+03  -0.385090E+03
   0.101868E+03   0.205563E+01   0.756534E+01   0.844705E-03   0.166056E-03   0.197403E-03   0.142277E-02   0.190141E+03   0.000000E+00   0.000000E+00   0.190141E+03  -0.380282E+03
   0.101868E+03   0.205563E+01   0.264625E+01   0.303433E-03   0.166056E-03   0.197403E-03   0.142277E-02   0.192041E+03   0.000000E+00   0.000000E+00   0.192041E+03  -0.384082E+03
   0.101868E+03   0.203876E+01  -0.208978E+01   0.303433E-03   0.166056E-03   0.342535E-03   0.142277E-02   0.190538E+03   0.000000E+00   0.000000E+00   0.190538E+03  -0.381076E+03
   0.999747E+02   0.203876E+01  -0.112788E+00   0.303433E-03   0.166056E-03   0.342535E-03   0.142277E-02   0.190704E+03   0.000000E+00   0.000000E+00   0.190704E+03  -0.381408E+03
   0.999747E+02   0.203876E+01  -0.112788E+00   0.303433E-03   0.166056E-03   0.319212E-03   0.683128E-03   0.190696E+03   0.000000E+00   0.000000E+00   0.190696E+03  -0.381392E+03
   0.101222E+03   0.203876E+01  -0.942521E+00   0.303433E-03   0.166056E-03   0.319212E-03   0.683128E-03   0.190390E+03   0.000000E+00   0.000000E+00   0.190390E+03  -0.380780E+03
   0.101222E+03   0.203876E+01  -0.231767E+01   0.303433E-03   0.166056E-03   0.319212E-03   0.321772E-02   0.187990E+03   0.000000E+00   0.000000E+00   0.187990E+03  -0.375980E+03
   0.101222E+03   0.203876E+01  -0.231767E+01   0.303433E-03   0.166056E-03   0.319212E-03   0.321772E-02   0.187990E+03   0.000000E+00   0.000000E+00   0.187990E+03  -0.375980E+03
   0.101222E+03   0.203876E+01   0.640383E+01   0.128480E-02   0.166056E-03   0.227629E-03   0.321772E-02   0.184128E+03   0.000000E+00   0.000000E+00   0.184128E+03  -0.368256E+03
   0.101222E+03   0.203876E+01   0.394953E+01   0.128480E-02   0.166056E-03   0.227629E-03   0.321772E-02   0.184787E+03   0.000000E+00   0.000000E+00   0.184787E+03  -0.369574E+03
   0.101222E+03   0.345686E+01   0.394953E+01   0.128480E-02   0.166056E-03   0.227629E-03   0.390172E-02   0.183006E+03   0.000000E+00   0.000000E+00   0.183006E+03  -0.366012E+03
   0.101222E+03   0.345686E+01  -0.343695E+01   0.128480E-02   0.166056E-03   0.227629E-03   0.390172E-02   0.182525E+03   0.000000E+00   0.000000E+00   0.182525E+03  -0.365050E+03
   0.101222E+03   0.163430E+01   0.510745E+01   0.128480E-02   0.166056E-03   0.227629E-03   0.131300E-02   0.189050E+03   0.000000E+00   0.000000E+00   0.189050E+03  -0.378100E+03
   0.101222E+03  -0.187973E+00   0.510745E+01   0.128480E-02   0.551697E-03   0.227629E-03   0.131300E-02   0.187406E+03   0.000000E+00   0.000000E+00   0.187406E+03  -0.374812E+03
   0.100512E+03  -0.187973E+00  -0.638454E+01   0.128480E-02   0.608797E-03   0.227629E-03   0.131300E-02   0.186245E+03   0.000000E+00   0.000000E+00   0.186245E+03  -0.372490E+03
   0.100512E+03  -0.187973E+00  -0.719113E+00   0.128480E-02   0.608797E-03   0.227629E-03   0.131300E-02   0.187247E+03   0.000000E+00   0.000000E+00   0.187247E+03  -0.374494E+03
   0.100512E+03  -0.187973E+00  -0.957101E+01   0.128480E-02   0.608797E-03   0.227629E-03   0.131300E-02   0.185141E+03   0.000000E+00   0.000000E+00   0.185141E+03  -0.370282E+03
   0.100512E+03  -0.187973E+00   0.527313E+01   0.128480E-02   0.608797E-03   0.227629E-03   0.131072E-02   0.186709E+03   0.000000E+00   0.000000E+00   0.186709E+03  -0.373418E+03
   0.100512E+03  -0.187973E+00  -0.658079E+00   0.128480E-02   0.410649E-03   0.227629E-03   0.131072E-02   0.188168E+03   0.000000E+00   0.000000E+00   0.188168E+03  -0.376336E+03
   0.100512E+03   0.480146E+01  -0.658079E+00   0.187945E-03   0.410649E-03   0.227629E-03   0.131072E-02   0.190627E+03   0.000000E+00   0.000000E+00   0.190627E+03  -0.381254E+03
   0.100512E+03   0.479476E+00  -0.658079E+00   0.187945E-03   0.410649E-03   0.227629E-03   0.131072E-02   0.191963E+03   0.000000E+00   0.000000E+00   0.191963E+03  -0.383926E+03
   0.100512E+03   0.479476E+00  -0.658079E+00   0.187945E-03   0.376424E-03   0.227629E-03   0.131072E-02   0.192109E+03   0.000000E+00   0.000000E+00   0.192109E+03  -0.384218E+03
   0.100512E+03   0.315835E+01   0.169340E+01   0.187945E-03   0.376424E-03   0.227629E-03   0.131072E-02   0.191753E+03   0.000000E+00   0.000000E+00   0.191753E+03  -0.383506E+03
   0.100512E+03   0.315835E+01   0.336298E+01   0.187945E-03   0.376424E-03   0.213824E-03   0.178198E-02   0.190328E+03   0.000000E+00   0.000000E+00   0.190328E+03  -0.380656E+03
   0.100512E+03   0.401952E+00  -0.223696E+01   0.187945E-03   0.264816E-03   0.213824E-03   0.947523E-03   0.192596E+03   0.000000E+00   0.000000E+00   0.192596E+03  -0.385192E+03
   0.100512E+03   0.401952E+00   0.285492E+01   0.187945E-03   0.264816E-03   0.213824E-03   0.947523E-03   0.192318E+03   0.000000E+00   0.000000E+00   0.192318E+03  -0.384636E+03
   0.100512E+03   0.401952E+00   0.285492E+01   0.187945E-03   0.264816E-03   0.213824E-03   0.947523E-03   0.192318E+03   0.000000E+00   0.000000E+00   0.192318E+03  -0.384636E+03
   0.996033E+02   0.205333E+01   0.285492E+01   0.187945E-03   0.264816E-03   0.213824E-03   0.947523E-03   0.189867E+03   0.000000E+00   0.000000E+00   0.189867E+03  -0.379734E+03
   0.996033E+02   0.205333E+01   0.285492E+01   0.187945E-03   0.264816E-03   0.213824E-03   0.947523E-03   0.189867E+03   0.000000E+00   0.000000E+00   0.189867E+03  -0.379734E+03
   0.996033E+02   0.205333E+01   0.531519E+01   0.513399E-03   0.826266E-03   0.213824E-03   0.947523E-03   0.187311E+03   0.000000E+00   0.000000E+00   0.187311E+03  -0.374622E+03
   0.100716E+03   0.208094E+01   0.531519E+01   0.513399E-03   0.826266E-03   0.148853E-03   0.947523E-03   0.189229E+03   0.000000E+00   0.000000E+00   0.189229E+03  -0.378458E+03
   0.100716E+03   0.208094E+01   0.749126E+01   0.513399E-03   0.826266E-03   0.148853E-03   0.947523E-03   0.188767E+03   0.000000E+00   0.000000E+00   0.188767E+03  -0.377534E+03
   0.100716E+03   0.208094E+01   0.397719E+01   0.513399E-03   0.826266E-03   0.148853E-03   0.947523E-03   0.189365E+03   0.000000E+00   0.000000E+00   0.189365E+03  -0.378730E+03
   0.995055E+02   0.425265E+01  -0.163047E+01   0.513399E-03   0.826266E-03   0.148853E-03   0.947523E-03   0.187381E+03   0.000000E+00   0.000000E+00   0.187381E+03  -0.374762E+03
   0.995055E+02   0.425265E+01  -0.410940E+01   0.513399E-03   0.826266E-03   0.148853E-03   0.947523E-03   0.187049E+03   0.000000E+00   0.000000E+00   0.187049E+03  -0.374098E+03
   0.995055E+02   0.425265E+01   0.755139E+01   0.513399E-03   0.826266E-03   0.148853E-03   0.947523E-03   0.184977E+03   0.000000E+00   0.000000E+00   0.184977E+03  -0.369954E+03
   0.100838E+03   0.425265E+01   0.755139E+01   0.133956E-03   0.930276E-04   0.148853E-03   0.947523E-03   0.191027E+03   0.000000E+00   0.000000E+00   0.191027E+03  -0.382054E+03
   0.101283E+03   0.425265E+01   0.755139E+01   0.133956E-03   0.658570E-03   0.148853E-03   0.947523E-03   0.189605E+03   0.000000E+00   0.000000E+00   0.189605E+03  -0.379210E+03
   0.100897E+03   0.425265E+01  -0.818156E+00   0.133956E-03   0.658570E-03   0.148853E-03   0.111637E-02   0.189761E+03   0.000000E+00   0.000000E+00   0.189761E+03  -0.379522E+03
   0.100897E+03   0.141366E+01  -0.818156E+00   0.133956E-03   0.658570E-03   0.148853E-03   0.111637E-02   0.191101E+03   0.000000E+00   0.000000E+00   0.191101E+03  -0.382202E+03
   0.100897E+03   0.141366E+01   0.150783E+01   0.133956E-03   0.658570E-03   0.148853E-03   0.111637E-02   0.191344E+03   0.000000E+00   0.000000E+00   0.191344E+03  -0.382688E+03
   0.100897E+03   0.141366E+01   0.222075E+01   0.133956E-03   0.658570E-03   0.148853E-03   0.111637E-02   0.191360E+03   0.000000E+00   0.000000E+00   0.191360E+03  -0.382720E+03
   0.100897E+03   0.141366E+01   0.310533E+01   0.133956E-03   0.121804E-03   0.148853E-03   0.111637E-02   0.193633E+03   0.000000E+00   0.000000E+00   0.193633E+03  -0.387266E+03
   0.100319E+03  -0.946192E+00   0.272462E+01   0.249334E-03   0.121804E-03   0.148853E-03   0.111637E-02   0.191426E+03   0.000000E+00   0.000000E+00   0.191426E+03  -0.382852E+03
   0.100319E+03  -0.161680E+01   0.133609E+01   0.249334E-03   0.670423E-03   0.148853E-03   0.111637E-02   0.190290E+03   0.000000E+00   0.000000E+00   0.190290E+03  -0.380580E+03
   0.100319E+03   0.137988E+01   0.194256E+01   0.249334E-03   0.670423E-03   0.170313E-03   0.111637E-02   0.190900E+03   0.000000E+00   0.000000E+00   0.190900E+03  -0.381800E+03
   0.101616E+03   0.137988E+01   0.120635E+01   0.267016E-03   0.670423E-03   0.472492E-03   0.845414E-03   0.187604E+03   0.000000E+00   0.000000E+00   0.187604E+03  -0.375208E+03
   0.101616E+03   0.167983E+01   0.784498E+01   0.267016E-03   0.670423E-03   0.472492E-03   0.730431E-03   0.187386E+03   0.000000E+00   0.000000E+00   0.187386E+03  -0.374772E+03
   0.101616E+03   0.656763E+01   0.784498E+01   0.267016E-03   0.670423E-03   0.472492E-03   0.730431E-03   0.185748E+03   0.000000E+00   0.000000E+00   0.185748E+03  -0.371496E+03
   0.101616E+03   0.128325E+01   0.784498E+01   0.267016E-03   0.670423E-03   0.802976E-03   0.223963E-02   0.183789E+03   0.000000E+00   0.000000E+00   0.183789E+03  -0.367578E+03
   0.102371E+03   0.641320E+01   0.372951E+01   0.267016E-03   0.670423E-03   0.802976E-03   0.223963E-02   0.182600E+03   0.000000E+00   0.000000E+00   0.182600E+03  -0.365200E+03
   0.102371E+03   0.641320E+01   0.456188E+00   0.530525E-04   0.740414E-03   0.334707E-03   0.223963E-02   0.182669E+03   0.000000E+00   0.000000E+00   0.182669E+03  -0.365338E+03
   0.102371E+03   0.641320E+01  -0.130749E+02   0.530525E-04   0.740414E-03   0.162481E-02   0.166771E-02   0.176136E+03   0.000000E+00   0.000000E+00   0.176136E+03  -0.352272E+03
   0.101727E+03   0.641320E+01  -0.130749E+02   0.530525E-04   0.286012E-04   0.162481E-02   0.166771E-02   0.179781E+03   0.000000E+00   0.000000E+00   0.179781E+03  -0.359562E+03
   0.101727E+03   0.641320E+01  -0.359160E+01   0.530525E-04   0.140998E-03   0.162481E-02   0.166771E-02   0.183299E+03   0.000000E+00   0.000000E+00   0.183299E+03  -0.366598E+03
   0.101727E+03   0.641320E+01  -0.359160E+01   0.530525E-04   0.140998E-03   0.162481E-02   0.166771E-02   0.183299E+03   0.000000E+00   0.000000E+00   0.183299E+03  -0.366598E+03
   0.101727E+03   0.641320E+01  -0.359160E+01   0.530525E-04   0.140998E-03   0.162481E-02   0.166771E-02   0.183299E+03   0.000000E+00   0.000000E+00   0.183299E+03  -0.366598E+03
   0.101727E+03   0.641320E+01   0.902727E+01   0.530525E-04   0.140998E-03   0.108458E-02   0.166771E-02   0.185194E+03   0.000000E+00   0.000000E+00   0.185194E+03  -0.370388E+03
   0.101727E+03   0.398767E+00   0.902727E+01   0.530525E-04   0.140998E-03   0.108458E-02   0.166771E-02   0.185104E+03   0.000000E+00   0.000000E+00   0.185104E+03  -0.370208E+03
   0.101727E+03   0.398767E+00  -0.412571E+01   0.530525E-04   0.140998E-03   0.362758E-03   0.166771E-02   0.190143E+03   0.000000E+00   0.000000E+00   0.190143E+03  -0.380286E+03
   0.101340E+03   0.398767E+00   0.776853E+01   0.530525E-04   0.140998E-03   0.362758E-03   0.166771E-02   0.190136E+03   0.000000E+00   0.000000E+00   0.190136E+03  -0.380272E+03
   0.101340E+03   0.398767E+00  -0.108555E+02   0.530525E-04   0.140998E-03   0.506336E-03   0.166771E-02   0.187786E+03   0.000000E+00   0.000000E+00   0.187786E+03  -0.375572E+03
   0.101340E+03   0.398767E+00  -0.156117E+01   0.530525E-04   0.140998E-03   0.506336E-03   0.103919E-02   0.191093E+03   0.000000E+00   0.000000E+00   0.191093E+03  -0.382186E+03
   0.101340E+03   0.103897E+01   0.185383E+01   0.530525E-04   0.140998E-03   0.506336E-03   0.103919E-02   0.191578E+03   0.000000E+00   0.000000E+00   0.191578E+03  -0.383156E+03
   0.101340E+03  -0.199461E+01   0.196614E+01   0.106341E-03   0.140998E-03   0.506336E-03   0.103919E-02   0.189603E+03   0.000000E+00   0.000000E+00   0.189603E+03  -0.379206E+03
   0.101340E+03  -0.199461E+01   0.196614E+01   0.106341E-03   0.140998E-03   0.506336E-03   0.103919E-02   0.189603E+03   0.000000E+00   0.000000E+00   0.189603E+03  -0.379206E+03
   0.101340E+03  -0.199461E+01   0.196614E+01   0.106341E-03   0.140998E-03   0.506336E-03   0.918639E-03   0.189339E+03   0.000000E+00   0.000000E+00   0.189339E+03  -0.378678E+03
   0.100431E+03   0.664479E+01  -0.470881E+01   0.106341E-03   0.140998E-03   0.596057E-03   0.918639E-03   0.188295E+03   0.000000E+00   0.000000E+00   0.188295E+03  -0.376590E+03
   0.100619E+03   0.664479E+01   0.223598E+01   0.106341E-03   0.140998E-03   0.596057E-03   0.918639E-03   0.189003E+03   0.000000E+00   0.000000E+00   0.189003E+03  -0.378006E+03
   0.101959E+03  -0.124679E+01   0.626889E+01   0.106341E-03   0.140998E-03   0.596057E-03   0.918639E-03   0.188543E+03   0.000000E+00   0.000000E+00   0.188543E+03  -0.377086E+03
   0.101959E+03   0.734766E+01   0.114951E+02   0.106341E-03   0.140998E-03   0.596057E-03   0.918639E-03   0.186767E+03   0.000000E+00   0.000000E+00   0.186767E+03  -0.373534E+03
   0.101959E+03   0.734766E+01   0.761961E+01   0.588515E-04   0.140998E-03   0.596057E-03   0.844549E-03   0.187477E+03   0.000000E+00   0.000000E+00   0.187477E+03  -0.374954E+03
   0.101959E+03   0.268479E+01   0.374114E+01   0.939575E-04   0.140998E-03   0.333067E-03   0.844549E-03   0.191048E+03   0.000000E+00   0.000000E+00   0.191048E+03  -0.382096E+03
   0.101959E+03   0.268479E+01   0.863385E+01   0.939575E-04   0.140998E-03   0.419517E-03   0.844549E-03   0.190480E+03   0.000000E+00   0.000000E+00   0.190480E+03  -0.380960E+03
   0.101594E+03   0.559368E+01   0.863385E+01   0.939575E-04   0.140998E-03   0.419517E-03   0.844549E-03   0.189544E+03   0.000000E+00   0.000000E+00   0.189544E+03  -0.379088E+03
   0.101594E+03   0.469829E+01   0.863385E+01   0.939575E-04   0.143646E-03   0.381915E-03   0.844549E-03   0.190245E+03   0.000000E+00   0.000000E+00   0.190245E+03  -0.380490E+03
   0.101594E+03  -0.128735E+00  -0.518791E+01   0.939575E-04   0.143646E-03   0.381915E-03   0.844549E-03   0.189065E+03   0.000000E+00   0.000000E+00   0.189065E+03  -0.378130E+03
   0.101594E+03  -0.128735E+00   0.133836E+01   0.939575E-04   0.143646E-03   0.245058E-03   0.844549E-03   0.191711E+03   0.000000E+00   0.000000E+00   0.191711E+03  -0.383422E+03
   0.101594E+03   0.747922E+00   0.621137E+01   0.939575E-04   0.143646E-03   0.245058E-03   0.844549E-03   0.192066E+03   0.000000E+00   0.000000E+00   0.192066E+03  -0.384132E+03
   0.101594E+03   0.268520E+01   0.621137E+01   0.939575E-04   0.143646E-03   0.245058E-03   0.160663E-02   0.191950E+03   0.000000E+00   0.000000E+00   0.191950E+03  -0.383900E+03
   0.102179E+03   0.520922E+00   0.621137E+01   0.939575E-04   0.143646E-03   0.245058E-03   0.695293E-03   0.189654E+03   0.000000E+00   0.000000E+00   0.189654E+03  -0.379308E+03
   0.102254E+03   0.105538E+01   0.621137E+01   0.939575E-04   0.143646E-03   0.245058E-03   0.695293E-03   0.189516E+03   0.000000E+00   0.000000E+00   0.189516E+03  -0.379032E+03
   0.101670E+03   0.105538E+01   0.955473E+01   0.939575E-04   0.143646E-03   0.245058E-03   0.695293E-03   0.190288E+03   0.000000E+00   0.000000E+00   0.190288E+03  -0.380576E+03
   0.101670E+03   0.121744E+01   0.955473E+01   0.939575E-04   0.143646E-03   0.245058E-03   0.695293E-03   0.190322E+03   0.000000E+00   0.000000E+00   0.190322E+03  -0.380644E+03
   0.101670E+03   0.121744E+01   0.955473E+01   0.939575E-04   0.143646E-03   0.245058E-03   0.695293E-03   0.190322E+03   0.000000E+00   0.000000E+00   0.190322E+03  -0.380644E+03
   0.101670E+03   0.266440E+01   0.466671E+01   0.939575E-04   0.143646E-03   0.245058E-03   0.695293E-03   0.191021E+03   0.000000E+00   0.000000E+00   0.191021E+03  -0.382042E+03
   0.101670E+03   0.266440E+01   0.264165E+01   0.939575E-04   0.143646E-03   0.245058E-03   0.695293E-03   0.190766E+03   0.000000E+00   0.000000E+00   0.190766E+03  -0.381532E+03
   0.101670E+03   0.266440E+01   0.185017E+01   0.939575E-04   0.143646E-03   0.484676E-03   0.695293E-03   0.189495E+03   0.000000E+00   0.000000E+00   0.189495E+03  -0.378990E+03
   0.101670E+03   0.219130E+01   0.185017E+01   0.939575E-04   0.143646E-03   0.314113E-03   0.695293E-03   0.190420E+03   0.000000E+00   0.000000E+00   0.190420E+03  -0.380840E+03
   0.101670E+03   0.219130E+01   0.545540E+01   0.939575E-04   0.143646E-03   0.314113E-03   0.106820E-02   0.192432E+03   0.000000E+00   0.000000E+00   0.192432E+03  -0.384864E+03
   0.101670E+03   0.169282E+01   0.545540E+01   0.939575E-04   0.143646E-03   0.314113E-03   0.106820E-02   0.192428E+03   0.000000E+00   0.000000E+00   0.192428E+03  -0.384856E+03
   0.101670E+03  -0.956001E+00   0.210124E+00   0.939575E-04   0.143646E-03   0.132845E-03   0.106820E-02   0.192076E+03   0.000000E+00   0.000000E+00   0.192076E+03  -0.384152E+03
   0.101670E+03   0.220695E+01   0.432356E+01   0.939575E-04   0.143646E-03   0.232589E-04   0.106820E-02   0.193315E+03   0.000000E+00   0.000000E+00   0.193315E+03  -0.386630E+03
   0.101670E+03   0.229013E+01   0.462567E+01   0.939575E-04   0.143646E-03   0.232589E-04   0.106820E-02   0.193293E+03   0.000000E+00   0.000000E+00   0.193293E+03  -0.386586E+03
   0.101670E+03   0.229013E+01   0.736947E+01   0.939575E-04   0.143646E-03   0.232589E-04   0.106820E-02   0.192929E+03   0.000000E+00   0.000000E+00   0.192929E+03  -0.385858E+03
   0.101670E+03   0.229013E+01   0.736947E+01   0.939575E-04   0.143646E-03   0.232589E-04   0.106820E-02   0.192929E+03   0.000000E+00   0.000000E+00   0.192929E+03  -0.385858E+03
   0.101670E+03   0.229013E+01   0.736947E+01   0.939575E-04   0.143646E-03   0.453518E-03   0.106820E-02   0.191252E+03   0.000000E+00   0.000000E+00   0.191252E+03  -0.382504E+03
   0.101747E+03   0.238800E+01   0.736947E+01   0.939575E-04   0.143646E-03   0.453518E-03   0.167380E-02   0.190415E+03   0.000000E+00   0.000000E+00   0.190415E+03  -0.380830E+03
   0.101747E+03   0.238800E+01   0.771806E+01   0.939575E-04   0.143646E-03   0.453518E-03   0.200010E-02   0.189511E+03   0.000000E+00   0.000000E+00   0.189511E+03  -0.379022E+03
   0.102382E+03  -0.796119E+00   0.834006E+01   0.939575E-04   0.143646E-03   0.453518E-03   0.923781E-03   0.189042E+03   0.000000E+00   0.000000E+00   0.189042E+03  -0.378084E+03
   0.102382E+03  -0.360733E+01   0.834006E+01   0.939575E-04   0.143646E-03   0.453518E-03   0.133509E-02   0.187005E+03   0.000000E+00   0.000000E+00   0.187005E+03  -0.374010E+03
   0.102382E+03  -0.354818E+01   0.834006E+01   0.175103E-03   0.143646E-03   0.453518E-03   0.133509E-02   0.187027E+03   0.000000E+00   0.000000E+00   0.187027E+03  -0.374054E+03
   0.102382E+03  -0.196977E+01   0.834006E+01   0.175103E-03   0.143646E-03   0.453518E-03   0.133509E-02   0.188553E+03   0.000000E+00   0.000000E+00   0.188553E+03  -0.377106E+03
   0.102382E+03   0.493137E+01   0.719644E+01   0.175103E-03   0.143646E-03   0.249231E-03   0.150654E-02   0.189939E+03   0.000000E+00   0.000000E+00   0.189939E+03  -0.379878E+03
   0.102382E+03   0.493137E+01   0.510108E+01   0.175103E-03   0.143646E-03   0.249231E-03   0.150654E-02   0.189767E+03   0.000000E+00   0.000000E+00   0.189767E+03  -0.379534E+03
   0.102382E+03   0.534919E+01  -0.995527E+00   0.347007E-03   0.143646E-03   0.249231E-03   0.232344E-02   0.185600E+03   0.000000E+00   0.000000E+00   0.185600E+03  -0.371200E+03
   0.102382E+03   0.120936E+01   0.704146E+01   0.347007E-03   0.143646E-03   0.249231E-03   0.232344E-02   0.189030E+03   0.000000E+00   0.000000E+00   0.189030E+03  -0.378060E+03
   0.102382E+03   0.180581E+01   0.979284E+01   0.347007E-03   0.143646E-03   0.249231E-03   0.232344E-02   0.188621E+03   0.000000E+00   0.000000E+00   0.188621E+03  -0.377242E+03
   0.102382E+03   0.180581E+01   0.979284E+01   0.347007E-03   0.121818E-03   0.249231E-03   0.232344E-02   0.188662E+03   0.000000E+00   0.000000E+00   0.188662E+03  -0.377324E+03
   0.102382E+03   0.180581E+01   0.509533E+01   0.148826E-03   0.121818E-03   0.133521E-03   0.183219E-02   0.190728E+03   0.000000E+00   0.000000E+00   0.190728E+03  -0.381456E+03
   0.101376E+03   0.356851E+01   0.509533E+01   0.148826E-03   0.121818E-03   0.133521E-03   0.183219E-02   0.191655E+03   0.000000E+00   0.000000E+00   0.191655E+03  -0.383310E+03
   0.101128E+03   0.183322E+01   0.536399E+01   0.462271E-03   0.121818E-03   0.133521E-03   0.126838E-02   0.192487E+03   0.000000E+00   0.000000E+00   0.192487E+03  -0.384974E+03
   0.101128E+03   0.183322E+01   0.111248E+01   0.462271E-03   0.189227E-03   0.134331E-03   0.126838E-02   0.192852E+03   0.000000E+00   0.000000E+00   0.192852E+03  -0.385704E+03
   0.101128E+03   0.183322E+01   0.111248E+01   0.241613E-03   0.189227E-03   0.134331E-03   0.126838E-02   0.193410E+03   0.000000E+00   0.000000E+00   0.193410E+03  -0.386820E+03
   0.101128E+03   0.300277E+01   0.395840E-01   0.342532E-03   0.189227E-03   0.134331E-03   0.126838E-02   0.192752E+03   0.000000E+00   0.000000E+00   0.192752E+03  -0.385504E+03
   0.101128E+03   0.300277E+01   0.395840E-01   0.342532E-03   0.189227E-03   0.134331E-03   0.126838E-02   0.192752E+03   0.000000E+00   0.000000E+00   0.192752E+03  -0.385504E+03
   0.101128E+03   0.772078E+00   0.395840E-01   0.342532E-03   0.189227E-03   0.134331E-03   0.961874E-03   0.192986E+03   0.000000E+00   0.000000E+00   0.192986E+03  -0.385972E+03
   0.101128E+03   0.772078E+00   0.395840E-01   0.342532E-03   0.189227E-03   0.134331E-03   0.961874E-03   0.192986E+03   0.000000E+00   0.000000E+00   0.192986E+03  -0.385972E+03
   0.101128E+03   0.772078E+00  -0.144598E+01   0.342532E-03   0.444024E-04   0.134331E-03   0.961874E-03   0.193028E+03   0.000000E+00   0.000000E+00   0.193028E+03  -0.386056E+03
   0.101128E+03   0.772078E+00   0.480055E+00   0.619815E-03   0.444024E-04   0.134331E-03   0.961874E-03   0.192483E+03   0.000000E+00   0.000000E+00   0.192483E+03  -0.384966E+03
