a0_min         a1_min         a2_min         a3_min         a4_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        
   0.101387E+03   0.776560E+01   0.107423E+02   0.586509E+01   0.459901E+01   0.610743E-03   0.233213E-03   0.391025E-03   0.197717E-02   0.186827E+03
   0.102050E+03   0.270575E+01   0.107423E+02   0.586509E+01   0.854331E+01   0.137077E-03   0.233213E-03   0.391025E-03   0.161999E-02   0.191477E+03
   0.102050E+03   0.270575E+01   0.107423E+02   0.732966E+01  -0.933909E+00   0.320819E-03   0.233213E-03   0.391025E-03   0.195633E-02   0.188536E+03
   0.101078E+03   0.270575E+01  -0.529345E+01   0.902485E+01  -0.253554E+01   0.320819E-03   0.233213E-03   0.391025E-03   0.195633E-02   0.188749E+03
   0.101078E+03   0.270575E+01   0.413946E+01   0.223675E+01   0.356335E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.195633E-02   0.188865E+03
   0.102398E+03   0.270575E+01   0.206703E+01   0.622364E+01   0.356335E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.195633E-02   0.187558E+03
   0.102126E+03   0.270575E+01  -0.272087E+00  -0.235199E+01  -0.299864E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.195633E-02   0.187284E+03
   0.100647E+03   0.270575E+01  -0.272087E+00   0.459474E+01  -0.534882E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.195633E-02   0.188332E+03
   0.100647E+03   0.636000E+01  -0.272087E+00   0.544852E+01  -0.905714E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.808723E-03   0.188575E+03
   0.100595E+03   0.636000E+01   0.327189E+01   0.544852E+01   0.873305E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.808723E-03   0.189523E+03
   0.100595E+03   0.613781E+01   0.327189E+01   0.126271E+02   0.865081E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.808723E-03   0.189890E+03
   0.102090E+03   0.786303E+01   0.740162E+01   0.210737E+02   0.140861E+02   0.824361E-03   0.233213E-03   0.391025E-03   0.808723E-03   0.190046E+03
   0.102090E+03   0.134044E+02   0.123409E+02   0.257136E+02   0.140861E+02   0.824361E-03   0.233213E-03   0.391025E-03   0.808723E-03   0.188328E+03
   0.102090E+03   0.141403E+02   0.123409E+02   0.257136E+02   0.562712E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.808723E-03   0.187057E+03
   0.102937E+03   0.141403E+02   0.149384E+02   0.261993E+02   0.209951E+02   0.824361E-03   0.233213E-03   0.391025E-03   0.808723E-03   0.189278E+03
   0.102937E+03   0.141403E+02   0.149664E+02   0.261993E+02   0.882948E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.808723E-03   0.188727E+03
   0.102878E+03   0.141403E+02   0.150242E+02   0.282721E+02   0.926534E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.808723E-03   0.188557E+03
   0.103303E+03   0.141403E+02   0.136471E+02   0.322207E+02   0.293812E+01   0.824361E-03   0.233213E-03   0.391025E-03   0.808723E-03   0.186539E+03
   0.103303E+03   0.132703E+02   0.136471E+02   0.237269E+02   0.242866E+01   0.824361E-03   0.233213E-03   0.387578E-03   0.808723E-03   0.187458E+03
   0.102417E+03   0.132703E+02   0.136471E+02   0.237269E+02   0.170566E+02   0.268117E-03   0.233213E-03   0.387578E-03   0.808723E-03   0.191060E+03
   0.102417E+03   0.129057E+02   0.125596E+02   0.241689E+02   0.170566E+02   0.268117E-03   0.233213E-03   0.387578E-03   0.808723E-03   0.191214E+03
   0.102417E+03   0.927802E+01   0.295745E+01   0.194475E+02   0.230571E+02   0.268117E-03   0.512581E-03   0.387578E-03   0.808723E-03   0.187801E+03
   0.102417E+03   0.927802E+01   0.267910E+01   0.194475E+02   0.979120E+01   0.268117E-03   0.512581E-03   0.387578E-03   0.808723E-03   0.187723E+03
   0.102417E+03   0.927802E+01   0.990501E+01   0.126489E+02   0.249565E+02   0.268117E-03   0.512581E-03   0.387578E-03   0.808723E-03   0.189915E+03
   0.102417E+03   0.927802E+01   0.148225E+02   0.169724E+02   0.275862E+02   0.268117E-03   0.512581E-03   0.387578E-03   0.808723E-03   0.190456E+03
   0.103429E+03   0.927802E+01   0.148225E+02   0.169724E+02   0.275862E+02   0.268117E-03   0.413721E-03   0.387578E-03   0.808723E-03   0.191888E+03
   0.103288E+03   0.927802E+01   0.148225E+02   0.169724E+02   0.237598E+02   0.268117E-03   0.413721E-03   0.387578E-03   0.808723E-03   0.192167E+03
   0.103288E+03   0.927802E+01   0.153476E+02   0.160726E+02   0.239220E+02   0.268117E-03   0.413721E-03   0.387578E-03   0.808723E-03   0.192172E+03
   0.103288E+03   0.927802E+01   0.251253E+02   0.160726E+02   0.333966E+02   0.268117E-03   0.413721E-03   0.426618E-03   0.808723E-03   0.188265E+03
   0.103268E+03   0.927802E+01   0.251253E+02   0.160726E+02   0.352648E+02   0.268117E-03   0.631409E-03   0.203079E-03   0.808723E-03   0.188417E+03
   0.103268E+03   0.927802E+01   0.251253E+02   0.160726E+02   0.352648E+02   0.268117E-03   0.631409E-03   0.203079E-03   0.808723E-03   0.188417E+03
   0.103268E+03   0.927802E+01   0.251253E+02   0.254780E+02   0.218757E+02   0.268117E-03   0.631409E-03   0.203079E-03   0.808723E-03   0.187941E+03
   0.103915E+03   0.927802E+01   0.251253E+02   0.246826E+02   0.216457E+02   0.268117E-03   0.631409E-03   0.203079E-03   0.808723E-03   0.190111E+03
   0.103915E+03   0.927802E+01   0.133601E+02   0.237849E+02   0.281897E+02   0.142476E-03   0.291480E-03   0.203079E-03   0.808723E-03   0.192341E+03
   0.103915E+03   0.927802E+01   0.959600E+01   0.237849E+02   0.251383E+02   0.142476E-03   0.291480E-03   0.203079E-03   0.808723E-03   0.190583E+03
   0.103915E+03   0.927802E+01   0.151485E+02   0.237849E+02   0.343998E+02   0.142476E-03   0.291480E-03   0.203079E-03   0.808723E-03   0.191437E+03
   0.103915E+03   0.927802E+01   0.137169E+02   0.256380E+02   0.217463E+02   0.142476E-03   0.307389E-03   0.207952E-03   0.808723E-03   0.192205E+03
   0.103915E+03   0.112795E+02   0.170951E+02   0.256380E+02   0.329099E+02   0.142476E-03   0.307389E-03   0.207952E-03   0.808723E-03   0.192089E+03
   0.103915E+03   0.112795E+02   0.170951E+02   0.256380E+02   0.329099E+02   0.142476E-03   0.399143E-03   0.207952E-03   0.346787E-02   0.185433E+03
   0.103915E+03   0.984794E+01   0.897961E+01   0.243618E+02   0.329099E+02   0.142476E-03   0.399143E-03   0.207952E-03   0.346787E-02   0.183751E+03
   0.103915E+03   0.952682E+01   0.718111E+01   0.258158E+02   0.305787E+02   0.142476E-03   0.318024E-03   0.207952E-03   0.346787E-02   0.183408E+03
   0.103915E+03   0.700165E+01   0.233303E+02   0.226983E+02   0.157646E+02   0.142476E-03   0.318024E-03   0.207952E-03   0.840697E-03   0.189859E+03
   0.103915E+03   0.700165E+01   0.171740E+02   0.132507E+02   0.310073E+02   0.142476E-03   0.318024E-03   0.207952E-03   0.840697E-03   0.193581E+03
   0.103915E+03   0.700165E+01   0.171171E+02   0.132507E+02   0.180876E+02   0.142476E-03   0.318024E-03   0.302148E-03   0.840697E-03   0.192412E+03
   0.103915E+03   0.334226E+01   0.177988E+02   0.160733E+02   0.256157E+02   0.473826E-04   0.167495E-03   0.302148E-03   0.840697E-03   0.191054E+03
   0.103915E+03   0.334226E+01   0.183133E+02   0.160733E+02   0.301150E+02   0.473826E-04   0.167495E-03   0.302148E-03   0.840697E-03   0.190533E+03
   0.103915E+03   0.334226E+01   0.183133E+02   0.358171E+01   0.309142E+02   0.473826E-04   0.167495E-03   0.302148E-03   0.840697E-03   0.193070E+03
   0.103915E+03   0.334226E+01   0.183133E+02   0.358171E+01   0.309142E+02   0.473826E-04   0.171224E-03   0.302148E-03   0.840697E-03   0.193062E+03
   0.103915E+03   0.299614E+01   0.183133E+02   0.211945E+01   0.309142E+02   0.473826E-04   0.171224E-03   0.302148E-03   0.840697E-03   0.192850E+03
   0.103915E+03   0.299614E+01   0.147746E+02   0.143105E+01   0.309142E+02   0.179980E-03   0.171224E-03   0.302148E-03   0.840697E-03   0.192093E+03
   0.103915E+03   0.299614E+01   0.222305E+02   0.636736E+01   0.309142E+02   0.179980E-03   0.171224E-03   0.302148E-03   0.840697E-03   0.192443E+03
   0.103915E+03   0.379073E+01   0.222305E+02   0.662739E+01   0.309142E+02   0.179980E-03   0.171224E-03   0.302148E-03   0.840697E-03   0.192701E+03
   0.103915E+03   0.379073E+01   0.160792E+02   0.662739E+01   0.309142E+02   0.179980E-03   0.171224E-03   0.302148E-03   0.104730E-02   0.193194E+03
   0.103915E+03   0.379073E+01   0.184560E+02  -0.809111E+00   0.221023E+02   0.179980E-03   0.171224E-03   0.302148E-03   0.104730E-02   0.191679E+03
   0.103915E+03   0.125554E+01   0.184560E+02  -0.338231E+01   0.297928E+02   0.179980E-03   0.171224E-03   0.302148E-03   0.104730E-02   0.191991E+03
   0.103915E+03   0.125554E+01   0.184560E+02   0.596325E+00   0.302567E+02   0.179980E-03   0.171224E-03   0.302148E-03   0.104730E-02   0.192687E+03
   0.103915E+03   0.125554E+01   0.184560E+02   0.623150E+01   0.260374E+02   0.179980E-03   0.171224E-03   0.302148E-03   0.104730E-02   0.192432E+03
   0.103915E+03   0.125554E+01   0.159285E+02   0.623150E+01   0.284031E+02   0.248636E-03   0.789998E-05   0.302148E-03   0.104730E-02   0.192429E+03
   0.103915E+03   0.125554E+01   0.159285E+02   0.623150E+01   0.284031E+02   0.248636E-03   0.789998E-05   0.302148E-03   0.104730E-02   0.192429E+03
   0.103915E+03   0.125554E+01   0.159285E+02  -0.256216E+01   0.284031E+02   0.248636E-03   0.789998E-05   0.302148E-03   0.168338E-02   0.191205E+03
   0.103915E+03   0.176236E+01   0.159285E+02   0.851173E+01   0.308640E+02   0.248636E-03   0.789998E-05   0.302148E-03   0.209978E-02   0.189680E+03
   0.103915E+03   0.176236E+01   0.159285E+02   0.851173E+01   0.160168E+02   0.248636E-03   0.789998E-05   0.302148E-03   0.152846E-02   0.190656E+03
   0.103915E+03   0.393811E+01   0.159285E+02   0.851173E+01   0.135069E+02   0.248636E-03   0.789998E-05   0.302148E-03   0.152846E-02   0.191170E+03
   0.103915E+03   0.393811E+01   0.159285E+02   0.114955E+02   0.193435E+02   0.248636E-03   0.108860E-03   0.302148E-03   0.126998E-02   0.192459E+03
   0.103915E+03   0.393811E+01   0.159285E+02   0.114955E+02   0.189799E+02   0.248636E-03   0.108860E-03   0.302148E-03   0.126998E-02   0.192408E+03
   0.104545E+03   0.393811E+01   0.149929E+02   0.177633E+02   0.234283E+02   0.248636E-03   0.108860E-03   0.302148E-03   0.126998E-02   0.189853E+03
   0.104545E+03   0.145707E+02   0.174914E+02   0.370143E+02   0.302006E+02   0.248636E-03   0.108860E-03   0.302148E-03   0.126998E-02   0.189057E+03
   0.105961E+03   0.145707E+02   0.234873E+02   0.296586E+02   0.165319E+02   0.248636E-03   0.108860E-03   0.302148E-03   0.126998E-02   0.190107E+03
   0.105228E+03   0.137928E+02   0.234873E+02   0.264997E+02   0.411389E+02   0.248636E-03   0.108860E-03   0.392480E-03   0.126998E-02   0.190596E+03
   0.105228E+03   0.137928E+02   0.252562E+02   0.207261E+02   0.349575E+02   0.248636E-03   0.108860E-03   0.392480E-03   0.126998E-02   0.192092E+03
   0.105228E+03   0.137928E+02   0.277290E+02   0.207261E+02   0.199454E+02   0.248636E-03   0.108860E-03   0.392480E-03   0.126998E-02   0.190674E+03
   0.105942E+03   0.105757E+02   0.243328E+02   0.235670E+02   0.199454E+02   0.248636E-03   0.327716E-03   0.392480E-03   0.126998E-02   0.189231E+03
   0.104778E+03   0.131837E+02   0.241229E+02   0.239159E+02   0.273515E+02   0.248636E-03   0.327716E-03   0.392480E-03   0.126998E-02   0.192116E+03
   0.104778E+03   0.652650E+01   0.224204E+02   0.201980E+02   0.326522E+02   0.248636E-03   0.327716E-03   0.953318E-03   0.126998E-02   0.186302E+03
   0.103860E+03   0.123530E+02   0.183617E+02   0.243778E+02   0.197009E+02   0.248636E-03   0.327716E-03   0.953318E-03   0.185093E-02   0.186824E+03
   0.103860E+03   0.123530E+02   0.178859E+02   0.897611E+01   0.986355E+01   0.248636E-03   0.327716E-03   0.953318E-03   0.185093E-02   0.183323E+03
   0.104035E+03   0.123530E+02   0.241554E+02   0.140006E+02   0.158120E+02   0.248636E-03   0.327716E-03   0.953318E-03   0.779212E-03   0.186484E+03
   0.103062E+03   0.123530E+02   0.205396E+02   0.140006E+02   0.373400E+02   0.248636E-03   0.583394E-03   0.953318E-03   0.779212E-03   0.184026E+03
   0.104900E+03   0.388195E+01   0.199115E+02   0.679678E+01   0.244218E+02   0.111245E-03   0.583394E-03   0.953318E-03   0.779212E-03   0.184773E+03
   0.104900E+03   0.143138E+02   0.259714E+02   0.926205E+01   0.282640E+02   0.106053E-03   0.583394E-03   0.404713E-03   0.967800E-03   0.184925E+03
   0.104900E+03   0.750159E+01   0.247457E+02   0.926205E+01   0.282640E+02   0.106053E-03   0.106611E-02   0.404713E-03   0.967800E-03   0.187632E+03
   0.104900E+03   0.510027E+01   0.198902E+02   0.926205E+01   0.307522E+02   0.176443E-03   0.106611E-02   0.404713E-03   0.967800E-03   0.187181E+03
   0.104900E+03   0.373217E+01   0.223602E+02   0.775947E+01   0.274422E+02   0.176443E-03   0.106611E-02   0.404713E-03   0.114698E-02   0.187175E+03
   0.104900E+03   0.562304E+01   0.289946E+02   0.117860E+02   0.169442E+02   0.176443E-03   0.106871E-02   0.404713E-03   0.114698E-02   0.185622E+03
   0.104900E+03   0.575448E+01   0.289946E+02   0.168892E+02   0.365479E+02   0.176443E-03   0.106871E-02   0.404713E-03   0.114698E-02   0.187028E+03
   0.104452E+03   0.575448E+01   0.264080E+02   0.153765E+02   0.256298E+02   0.176443E-03   0.106871E-02   0.404713E-03   0.795995E-03   0.187749E+03
   0.104452E+03   0.795968E+01   0.194500E+02   0.173775E+02   0.256298E+02   0.176443E-03   0.153568E-02   0.404713E-03   0.795995E-03   0.185358E+03
   0.104452E+03   0.795968E+01   0.217880E+02   0.173775E+02   0.286206E+02   0.176443E-03   0.672081E-03   0.404713E-03   0.795995E-03   0.190682E+03
   0.104452E+03   0.107333E+02   0.217880E+02   0.173775E+02   0.280446E+02   0.176443E-03   0.462326E-03   0.404713E-03   0.795995E-03   0.191834E+03
   0.104452E+03   0.107333E+02   0.157759E+02   0.173775E+02   0.280446E+02   0.176443E-03   0.462326E-03   0.404713E-03   0.795995E-03   0.190058E+03
   0.104452E+03   0.965814E+01   0.250907E+02   0.131482E+02   0.291649E+02   0.176443E-03   0.462326E-03   0.404713E-03   0.795995E-03   0.191400E+03
   0.104452E+03   0.857499E+01   0.157164E+02   0.124629E+02   0.291649E+02   0.439344E-03   0.462326E-03   0.404713E-03   0.827865E-03   0.189413E+03
   0.105185E+03   0.857499E+01   0.294996E+02   0.714815E+01   0.145787E+02   0.439344E-03   0.462326E-03   0.404713E-03   0.827865E-03   0.185559E+03
   0.105185E+03   0.857499E+01   0.239742E+02   0.127765E+02   0.305498E+02   0.439344E-03   0.462326E-03   0.404713E-03   0.827865E-03   0.190546E+03
   0.105185E+03   0.387882E+01   0.239685E+02   0.625219E+01   0.338307E+02   0.219180E-03   0.462326E-03   0.404713E-03   0.827865E-03   0.190713E+03
   0.105185E+03   0.387882E+01   0.208193E+02  -0.198777E+00   0.374041E+02   0.219180E-03   0.462326E-03   0.404713E-03   0.827865E-03   0.188902E+03
   0.105185E+03   0.318214E+01   0.208193E+02  -0.198777E+00   0.286434E+02   0.219180E-03   0.462326E-03   0.404713E-03   0.827865E-03   0.188248E+03
   0.105185E+03   0.435559E+00   0.315141E+02  -0.198777E+00   0.286434E+02   0.219180E-03   0.462326E-03   0.404713E-03   0.827865E-03   0.188315E+03
   0.105185E+03   0.435559E+00   0.252096E+02  -0.198777E+00   0.398373E+02   0.219180E-03   0.462326E-03   0.404713E-03   0.827865E-03   0.189974E+03
   0.104879E+03   0.264653E+01   0.231492E+02   0.367013E+01   0.398373E+02   0.219180E-03   0.462326E-03   0.404713E-03   0.827865E-03   0.190467E+03
   0.104879E+03   0.255878E+01   0.231492E+02   0.301248E+01   0.392703E+02   0.219180E-03   0.462326E-03   0.172738E-03   0.827865E-03   0.191668E+03
   0.104879E+03   0.297140E+01   0.209905E+02   0.104365E+02   0.301317E+02   0.219180E-03   0.462326E-03   0.172738E-03   0.827865E-03   0.191342E+03
   0.104879E+03   0.297140E+01   0.263172E+02   0.251197E+01   0.301317E+02   0.219180E-03   0.462326E-03   0.172738E-03   0.827865E-03   0.191563E+03
   0.104226E+03   0.705295E+00   0.156213E+02   0.251197E+01   0.301317E+02   0.219180E-03   0.323221E-03   0.181794E-03   0.135853E-02   0.191800E+03
   0.104226E+03   0.705295E+00   0.193530E+02   0.251197E+01   0.301317E+02   0.368437E-03   0.323221E-03   0.181794E-03   0.135853E-02   0.191955E+03
   0.104226E+03   0.226327E+01   0.125910E+02   0.251197E+01   0.354359E+02   0.368437E-03   0.323221E-03   0.181794E-03   0.135853E-02   0.190297E+03
   0.104226E+03   0.443499E+01   0.231964E+02   0.251197E+01   0.354359E+02   0.368437E-03   0.323221E-03   0.181794E-03   0.135853E-02   0.190479E+03
   0.104226E+03   0.443499E+01   0.243956E+02   0.104456E+02   0.354359E+02   0.368437E-03   0.323221E-03   0.181794E-03   0.135853E-02   0.190959E+03
   0.104226E+03   0.443499E+01   0.243956E+02   0.115952E+02   0.370744E+02   0.368437E-03   0.323221E-03   0.204389E-03   0.890084E-03   0.191144E+03
   0.105319E+03   0.443499E+01   0.243956E+02   0.115952E+02   0.293102E+02   0.368437E-03   0.323221E-03   0.204389E-03   0.700275E-03   0.190950E+03
   0.105319E+03   0.647330E+01   0.261951E+02   0.115952E+02   0.425827E+02   0.443081E-03   0.323221E-03   0.204389E-03   0.700275E-03   0.191544E+03
   0.105319E+03   0.361770E+01   0.261951E+02   0.115952E+02   0.425827E+02   0.676955E-03   0.323221E-03   0.204389E-03   0.186952E-02   0.187821E+03
   0.106035E+03   0.361770E+01   0.298050E+02   0.115952E+02   0.448661E+02   0.676955E-03   0.323221E-03   0.204389E-03   0.186952E-02   0.187741E+03
   0.106035E+03   0.361770E+01   0.298520E+02   0.105726E+02   0.332675E+02   0.976135E-03   0.323221E-03   0.204389E-03   0.186952E-02   0.187773E+03
   0.106778E+03   0.679196E+01   0.369650E+02   0.137318E+02   0.337311E+02   0.976135E-03   0.323221E-03   0.204389E-03   0.186952E-02   0.186838E+03
   0.106778E+03   0.110424E+02   0.367292E+02   0.185442E+02   0.355481E+02   0.976135E-03   0.323221E-03   0.577449E-03   0.807877E-03   0.187546E+03
   0.106568E+03   0.109690E+02   0.367292E+02   0.185442E+02   0.355481E+02   0.976135E-03   0.323221E-03   0.577449E-03   0.110992E-02   0.187195E+03
   0.106568E+03   0.149510E+02   0.283026E+02   0.249193E+02   0.369080E+02   0.976135E-03   0.323221E-03   0.577449E-03   0.110992E-02   0.188551E+03
   0.107981E+03   0.149510E+02   0.287404E+02   0.252656E+02   0.423638E+02   0.620839E-03   0.390083E-03   0.577449E-03   0.110992E-02   0.187442E+03
   0.107981E+03   0.163235E+02   0.414064E+02   0.233271E+02   0.423638E+02   0.554830E-03   0.390083E-03   0.577449E-03   0.110992E-02   0.188686E+03
   0.107981E+03   0.149114E+02   0.348343E+02   0.233271E+02   0.407642E+02   0.554830E-03   0.390083E-03   0.577449E-03   0.110992E-02   0.189044E+03
   0.107185E+03   0.149114E+02   0.219599E+02   0.355676E+02   0.393461E+02   0.554830E-03   0.390083E-03   0.577449E-03   0.110992E-02   0.187199E+03
   0.107185E+03   0.149114E+02   0.272903E+02   0.355676E+02   0.393461E+02   0.554830E-03   0.390083E-03   0.577449E-03   0.110992E-02   0.188468E+03
   0.107185E+03   0.204017E+02   0.272903E+02   0.396997E+02   0.311811E+02   0.554830E-03   0.390083E-03   0.577449E-03   0.110992E-02   0.188785E+03
   0.105539E+03   0.204017E+02   0.272903E+02   0.283203E+02   0.251414E+02   0.554830E-03   0.477169E-03   0.577449E-03   0.110992E-02   0.187175E+03
   0.105539E+03   0.124476E+02   0.272903E+02   0.208816E+02   0.306702E+02   0.108668E-04   0.555227E-04   0.577449E-03   0.110992E-02   0.192195E+03
   0.105539E+03   0.124476E+02   0.230787E+02   0.292066E+02   0.306702E+02   0.108668E-04   0.252474E-03   0.577449E-03   0.110992E-02   0.191095E+03
   0.105539E+03   0.185909E+02   0.230787E+02   0.383946E+02   0.301438E+02   0.108668E-04   0.252474E-03   0.577449E-03   0.110992E-02   0.190303E+03
   0.105539E+03   0.185909E+02   0.229959E+02   0.383946E+02   0.310811E+02   0.108668E-04   0.252474E-03   0.577449E-03   0.110992E-02   0.190209E+03
   0.105539E+03   0.185909E+02   0.303313E+02   0.330484E+02   0.170093E+02   0.108668E-04   0.252474E-03   0.577449E-03   0.867962E-03   0.188465E+03
   0.105539E+03   0.170524E+02   0.230346E+02   0.330484E+02   0.196327E+02   0.108668E-04   0.252474E-03   0.577449E-03   0.867962E-03   0.190384E+03
   0.105539E+03   0.170524E+02   0.230346E+02   0.352373E+02   0.134587E+02   0.108668E-04   0.252474E-03   0.302770E-03   0.867962E-03   0.190026E+03
   0.105539E+03   0.155110E+02   0.230346E+02   0.345566E+02   0.137230E+02   0.108668E-04   0.252474E-03   0.302770E-03   0.867962E-03   0.190147E+03
   0.105539E+03   0.155110E+02   0.230346E+02   0.407570E+02   0.120972E+02   0.108668E-04   0.252474E-03   0.302770E-03   0.867962E-03   0.188069E+03
   0.105539E+03   0.155110E+02   0.230346E+02   0.408381E+02   0.223714E+02   0.108668E-04   0.252474E-03   0.206192E-03   0.119112E-02   0.189950E+03
   0.105539E+03   0.155110E+02   0.208542E+02   0.374970E+02   0.296903E+02   0.108668E-04   0.252474E-03   0.206192E-03   0.119112E-02   0.191604E+03
   0.105539E+03   0.152701E+02   0.193482E+02   0.340965E+02   0.296903E+02   0.108668E-04   0.252474E-03   0.206192E-03   0.870107E-03   0.192018E+03
   0.105539E+03   0.160107E+02   0.193582E+02   0.339408E+02   0.264779E+02   0.108668E-04   0.252474E-03   0.206192E-03   0.870107E-03   0.191719E+03
   0.103959E+03   0.160107E+02   0.145311E+02   0.339408E+02   0.205862E+02   0.549737E-03   0.252474E-03   0.206192E-03   0.870107E-03   0.189567E+03
   0.103959E+03   0.160107E+02   0.201111E+02   0.245792E+02   0.212806E+02   0.549737E-03   0.252474E-03   0.206192E-03   0.682375E-03   0.190281E+03
   0.103959E+03   0.160107E+02   0.232868E+02   0.245792E+02   0.212806E+02   0.549737E-03   0.252474E-03   0.206192E-03   0.682375E-03   0.190355E+03
   0.103959E+03   0.160107E+02   0.232868E+02   0.245792E+02   0.212806E+02   0.549737E-03   0.252474E-03   0.206192E-03   0.682375E-03   0.190355E+03
   0.103959E+03   0.160107E+02   0.232868E+02   0.281850E+02   0.165899E+02   0.549737E-03   0.252474E-03   0.363988E-03   0.682375E-03   0.189805E+03
   0.103959E+03   0.151206E+02   0.232868E+02   0.353053E+02   0.709225E+01   0.549737E-03   0.838386E-03   0.363988E-03   0.682375E-03   0.185172E+03
   0.103959E+03   0.151206E+02   0.226434E+02   0.353053E+02   0.100383E+02   0.549737E-03   0.838386E-03   0.363988E-03   0.682375E-03   0.186074E+03
   0.103959E+03   0.163495E+02   0.226434E+02   0.310741E+02   0.248890E+02   0.549737E-03   0.838386E-03   0.363988E-03   0.682375E-03   0.188193E+03
   0.103959E+03   0.163495E+02   0.181924E+02   0.320661E+02   0.248890E+02   0.549737E-03   0.838386E-03   0.363988E-03   0.682375E-03   0.187449E+03
   0.104762E+03   0.158764E+02   0.181924E+02   0.370143E+02   0.248890E+02   0.549737E-03   0.838386E-03   0.174474E-03   0.682375E-03   0.187330E+03
   0.104762E+03   0.158764E+02   0.193015E+02   0.380272E+02   0.218946E+02   0.549737E-03   0.838386E-03   0.174474E-03   0.682375E-03   0.187461E+03
   0.103984E+03   0.158764E+02   0.215404E+02   0.313886E+02   0.284113E+02   0.549737E-03   0.263009E-03   0.174474E-03   0.682375E-03   0.190418E+03
   0.103984E+03   0.151942E+02   0.215404E+02   0.260494E+02   0.230065E+02   0.549737E-03   0.263009E-03   0.174474E-03   0.682375E-03   0.191547E+03
   0.103984E+03   0.151942E+02   0.215404E+02   0.251136E+02   0.260195E+02   0.549737E-03   0.263009E-03   0.174474E-03   0.682375E-03   0.191320E+03
   0.103984E+03   0.135358E+02   0.237965E+02   0.234105E+02   0.260195E+02   0.549737E-03   0.263009E-03   0.174474E-03   0.682375E-03   0.191906E+03
   0.103984E+03   0.135358E+02   0.237965E+02   0.275781E+02   0.260195E+02   0.108092E-02   0.263009E-03   0.831702E-03   0.682375E-03   0.185624E+03
