a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.995675E+02   0.804626E+01   0.133825E-03   0.133720E+02   0.879295E+01   0.153381E+02   0.144074E+02   0.387247E+02
   0.981378E+02   0.351883E+01   0.261142E-04   0.120032E+02   0.106184E+02   0.124982E+02   0.137199E+02   0.396492E+02
   0.981204E+02  -0.109658E+01   0.476985E-03   0.856882E+01   0.817136E+01   0.126783E+02   0.164537E+02   0.383970E+02
   0.996264E+02   0.869000E+01   0.233228E-03   0.788422E+01   0.130592E+02   0.134971E+02   0.165432E+02   0.379761E+02
   0.996264E+02  -0.541651E+00   0.320154E-04   0.900807E+01   0.980450E+01   0.176484E+02   0.177676E+02   0.395805E+02
   0.981085E+02   0.403086E+01   0.862053E-04   0.997853E+01   0.105471E+02   0.182235E+02   0.228671E+02   0.371516E+02
   0.990966E+02   0.849636E+01   0.205608E-03   0.102478E+02   0.876419E+01   0.129140E+02   0.191008E+02   0.388756E+02
   0.994130E+02   0.245513E+01   0.351854E-03   0.109925E+02   0.892873E+01   0.142439E+02   0.115279E+02   0.395793E+02
   0.987450E+02   0.340710E+01   0.429947E-03   0.104414E+02   0.100450E+02   0.140770E+02   0.203420E+02   0.386652E+02
   0.986193E+02   0.612972E+01   0.816210E-04   0.144675E+02   0.700929E+01   0.213268E+02   0.143351E+02   0.354749E+02
   0.986193E+02   0.162171E+01   0.100451E-03   0.817733E+01   0.105418E+02   0.133577E+02   0.180986E+02   0.396593E+02
   0.986193E+02   0.162171E+01   0.130659E-03   0.105772E+02   0.105232E+02   0.157615E+02   0.130784E+02   0.403474E+02
   0.989714E+02   0.115863E+01   0.229261E-03   0.119432E+02   0.948286E+01   0.116885E+02   0.213923E+02   0.376144E+02
   0.989714E+02   0.427033E+01   0.436993E-03   0.104710E+02   0.141109E+02   0.132075E+02   0.167483E+02   0.379395E+02
   0.100421E+03   0.753469E+01   0.140268E-03   0.107970E+02   0.103558E+02   0.158627E+02   0.147094E+02   0.393416E+02
   0.100421E+03  -0.957687E+00   0.342752E-03   0.753555E+01   0.108891E+02   0.118133E+02   0.157597E+02   0.383482E+02
   0.986046E+02   0.161209E+01   0.510251E-04   0.907057E+01   0.127925E+02   0.139961E+02   0.121756E+02   0.394031E+02
   0.986046E+02   0.871018E+00   0.419775E-03   0.110844E+02   0.993623E+01   0.163938E+02   0.117345E+02   0.391050E+02
   0.990692E+02  -0.543102E+01   0.208899E-03   0.999314E+01   0.103438E+02   0.140035E+02   0.131942E+02   0.388328E+02
   0.990692E+02   0.950170E+01   0.197595E-03   0.108120E+02   0.102921E+02   0.148413E+02   0.132955E+02   0.395858E+02
   0.988495E+02  -0.187889E+01   0.339480E-03   0.101905E+02   0.131063E+02   0.148565E+02   0.184288E+02   0.379106E+02
   0.100456E+03  -0.425286E+00   0.321616E-03   0.108809E+02   0.841399E+01   0.167537E+02   0.122974E+02   0.389303E+02
   0.101554E+03   0.866379E+01   0.718133E-03   0.109412E+02   0.933148E+01   0.163192E+02   0.128672E+02   0.366877E+02
   0.989944E+02   0.923552E+01   0.161553E-03   0.106761E+02   0.873488E+01   0.184637E+02   0.151296E+02   0.389837E+02
   0.100192E+03   0.418368E+01   0.174849E-04   0.104611E+02   0.117729E+02   0.155766E+02   0.145399E+02   0.398214E+02
   0.994823E+02  -0.187281E+01   0.174849E-04   0.143617E+02   0.901152E+01   0.208655E+02   0.150669E+02   0.366622E+02
   0.978261E+02   0.437567E+01   0.181780E-03   0.116829E+02   0.517221E+01   0.171830E+02   0.192834E+02   0.335782E+02
   0.998070E+02   0.266652E+01   0.516201E-03   0.957101E+01   0.119423E+02   0.149726E+02   0.128267E+02   0.391060E+02
   0.984299E+02   0.494025E+01   0.448007E-03   0.990227E+01   0.969469E+01   0.211795E+02   0.180907E+02   0.375649E+02
   0.988409E+02   0.331181E+01   0.663210E-04   0.812000E+01   0.123853E+02   0.176285E+02   0.124760E+02   0.390596E+02
   0.989738E+02   0.324297E+01   0.516092E-03   0.119578E+02   0.105572E+02   0.132000E+02   0.144197E+02   0.392141E+02
   0.992276E+02   0.587180E+01   0.109284E-03   0.101849E+02   0.944163E+01   0.131135E+02   0.151442E+02   0.405873E+02
   0.993703E+02   0.288768E+01   0.228885E-03   0.854096E+01   0.897682E+01   0.149814E+02   0.162218E+02   0.403622E+02
   0.985434E+02   0.591707E+01   0.299997E-03   0.105043E+02   0.934240E+01   0.147211E+02   0.161704E+02   0.401398E+02
   0.985434E+02   0.487054E+01   0.238866E-03   0.893659E+01   0.102072E+02   0.147211E+02   0.138032E+02   0.404985E+02
   0.988243E+02  -0.524356E+01   0.338442E-03   0.795091E+01   0.130064E+02   0.195636E+02   0.192518E+02   0.349809E+02
   0.992641E+02   0.439310E+00   0.469213E-03   0.175511E+02   0.888838E+01   0.143047E+02   0.144618E+02   0.354395E+02
   0.997014E+02   0.377868E+00   0.130412E-02   0.113130E+02   0.952104E+01   0.126831E+02   0.178859E+02   0.356696E+02
   0.982444E+02   0.408323E+00   0.755241E-03   0.987330E+01   0.115476E+02   0.167309E+02   0.117664E+02   0.375414E+02
   0.996159E+02   0.175280E+01   0.371746E-03   0.736455E+01   0.103245E+02   0.120455E+02   0.169384E+02   0.387027E+02
   0.997606E+02  -0.443680E+01   0.170118E-03   0.115020E+02   0.133381E+02   0.175942E+02   0.197378E+02   0.361962E+02
   0.983069E+02   0.907301E+01   0.107976E-03   0.807128E+01   0.973361E+01   0.160902E+02   0.138675E+02   0.394153E+02
   0.100916E+03   0.429663E+01   0.137196E-03   0.114263E+02   0.909514E+01   0.151362E+02   0.146347E+02   0.391848E+02
   0.992562E+02   0.229854E+01   0.651266E-04   0.941076E+01   0.104057E+02   0.142967E+02   0.138967E+02   0.408914E+02
   0.988680E+02   0.107948E+01   0.365044E-03   0.111918E+02   0.133788E+02   0.136607E+02   0.113155E+02   0.379432E+02
   0.992319E+02   0.128518E+02   0.325949E-03   0.112158E+02   0.116158E+02   0.156466E+02   0.143676E+02   0.376770E+02
   0.998133E+02   0.480686E+01   0.751503E-03   0.139153E+02   0.105875E+02   0.119940E+02   0.162494E+02   0.365146E+02
   0.993360E+02  -0.297963E+01   0.497388E-04   0.103036E+02   0.107952E+02   0.192846E+02   0.146524E+02   0.388651E+02
   0.990934E+02   0.870502E+01   0.248188E-03   0.795498E+01   0.121523E+02   0.146631E+02   0.126306E+02   0.387021E+02
   0.992083E+02   0.361171E+01   0.601943E-03   0.856025E+01   0.100690E+02   0.148319E+02   0.111936E+02   0.387038E+02
   0.987974E+02   0.268958E+01   0.952345E-03   0.110416E+02   0.141949E+02   0.134503E+02   0.203301E+02   0.346010E+02
   0.987974E+02   0.953942E+00   0.135756E-03   0.129375E+02   0.944334E+01   0.204492E+02   0.181785E+02   0.374605E+02
   0.987974E+02   0.180697E+01   0.207353E-03   0.851340E+01   0.137875E+02   0.218460E+02   0.134612E+02   0.367256E+02
   0.983410E+02   0.236236E+01   0.145076E-03   0.126396E+02   0.888796E+01   0.925939E+01   0.204606E+02   0.356853E+02
   0.101163E+03   0.107605E+01   0.608048E-04   0.969566E+01   0.145462E+02   0.110908E+02   0.205532E+02   0.349328E+02
   0.990164E+02   0.585282E+01   0.122413E-03   0.100754E+02   0.672370E+01   0.145427E+02   0.163678E+02   0.389635E+02
   0.100855E+03  -0.177246E+00   0.963276E-03   0.779515E+01   0.560319E+01   0.101147E+02   0.119839E+02   0.315512E+02
   0.100440E+03   0.394826E+01   0.191011E-03   0.107204E+02   0.107036E+02   0.160768E+02   0.163879E+02   0.395162E+02
   0.984969E+02   0.394826E+01   0.270890E-03   0.718303E+01   0.113969E+02   0.175914E+02   0.137624E+02   0.386535E+02
   0.965523E+02   0.157115E+01   0.266644E-03   0.788368E+01   0.109379E+02   0.170338E+02   0.134075E+02   0.369693E+02
   0.990553E+02   0.733276E+00   0.622098E-04   0.801878E+01   0.125418E+02   0.141304E+02   0.136864E+02   0.395370E+02
   0.990622E+02   0.636891E+00   0.125376E-03   0.978715E+01   0.119388E+02   0.142360E+02   0.138692E+02   0.401981E+02
   0.992439E+02   0.636891E+00   0.482468E-03   0.978715E+01   0.113037E+02   0.148409E+02   0.138104E+02   0.396620E+02
   0.990966E+02   0.291045E+01   0.589106E-03   0.885869E+01   0.874470E+01   0.157230E+02   0.136339E+02   0.394365E+02
   0.100480E+03   0.136092E+01   0.306918E-03   0.133606E+02   0.142557E+02   0.148338E+02   0.169570E+02   0.363842E+02
   0.993339E+02   0.297517E+01   0.134593E-04   0.749138E+01   0.950819E+01   0.143372E+02   0.166069E+02   0.399827E+02
   0.995566E+02   0.263148E+01   0.629323E-04   0.858097E+01   0.792826E+01   0.159949E+02   0.175796E+02   0.396878E+02
   0.995566E+02   0.429808E+01   0.159617E-03   0.823040E+01   0.943970E+01   0.144475E+02   0.142152E+02   0.404859E+02
   0.995566E+02   0.456493E+01   0.175308E-03   0.102211E+02   0.107408E+02   0.144437E+02   0.216354E+02   0.384826E+02
   0.997654E+02   0.140252E+02   0.361722E-03   0.987150E+01   0.885676E+01   0.110215E+02   0.131416E+02   0.367181E+02
   0.997654E+02   0.619003E+01   0.697155E-03   0.828686E+01   0.927749E+01   0.174175E+02   0.189125E+02   0.373955E+02
   0.997654E+02   0.541603E+00   0.285979E-03   0.110461E+02   0.780263E+01   0.133995E+02   0.168282E+02   0.393209E+02
   0.100946E+03   0.482479E+01   0.350587E-03   0.606240E+01   0.890978E+01   0.160118E+02   0.148161E+02   0.363945E+02
   0.102568E+03   0.290907E+01   0.267892E-03   0.114901E+02   0.713166E+01   0.156986E+02   0.135638E+02   0.350365E+02
   0.100550E+03   0.130776E+02   0.703303E-03   0.134981E+02   0.119329E+02   0.153575E+02   0.160789E+02   0.350369E+02
   0.100201E+03   0.490648E+01   0.209654E-03   0.959966E+01   0.112371E+02   0.171487E+02   0.151253E+02   0.395556E+02
   0.996676E+02  -0.185285E+01   0.313965E-03   0.106717E+02   0.153706E+02   0.154468E+02   0.206228E+02   0.355577E+02
   0.980750E+02   0.120062E+02   0.278287E-03   0.993535E+01   0.132723E+02   0.150233E+02   0.171700E+02   0.368885E+02
   0.100185E+03  -0.321564E+01   0.384765E-04   0.116872E+02   0.126538E+02   0.234920E+02   0.119212E+02   0.351508E+02
   0.999006E+02   0.349222E+01   0.107972E-02   0.747973E+01   0.101616E+02   0.182104E+02   0.170240E+02   0.358165E+02
   0.961429E+02   0.355552E+01   0.427174E-03   0.108922E+02   0.109607E+02   0.180028E+02   0.134332E+02   0.363577E+02
   0.100602E+03   0.293787E+01   0.787299E-03   0.889096E+01   0.147972E+02   0.123048E+02   0.147326E+02   0.357776E+02
   0.100602E+03  -0.306227E+01   0.858661E-03   0.768661E+01   0.955944E+01   0.194489E+02   0.114550E+02   0.356368E+02
   0.100602E+03   0.503716E+01   0.243397E-03   0.100210E+02   0.114204E+02   0.212690E+02   0.156817E+02   0.374357E+02
   0.100602E+03   0.422971E+01   0.669202E-03   0.721487E+01   0.120169E+02   0.173035E+02   0.167977E+02   0.364796E+02
   0.101316E+03   0.732525E+01   0.264309E-03   0.101687E+02   0.105475E+02   0.117026E+02   0.172181E+02   0.373662E+02
   0.996267E+02   0.128616E+02   0.769195E-04   0.135158E+02   0.101797E+02   0.105245E+02   0.131030E+02   0.357117E+02
   0.987607E+02   0.467861E+01   0.287237E-03   0.123779E+02   0.102710E+02   0.140039E+02   0.141937E+02   0.397409E+02
   0.980997E+02   0.962827E+01   0.434948E-03   0.118887E+02   0.908858E+01   0.186602E+02   0.160390E+02   0.376274E+02
   0.100418E+03   0.938606E+01   0.179492E-02   0.973789E+01   0.122759E+02   0.146457E+02   0.135574E+02   0.338762E+02
   0.100159E+03   0.266992E+01   0.375942E-05   0.630185E+01   0.107787E+02   0.114609E+02   0.107927E+02   0.365285E+02
   0.992009E+02   0.373772E+01   0.435102E-03   0.123901E+02   0.783608E+01   0.134517E+02   0.115123E+02   0.382588E+02
   0.100581E+03   0.174086E+01   0.199698E-03   0.128407E+02   0.104443E+02   0.146058E+02   0.173918E+02   0.385323E+02
   0.100603E+03   0.592959E+01   0.165673E-03   0.124956E+02   0.892363E+01   0.194463E+02   0.172307E+02   0.373275E+02
   0.982457E+02  -0.355315E+01   0.841726E-03   0.121701E+02   0.110057E+02   0.117509E+02   0.163650E+02   0.361211E+02
   0.981955E+02  -0.322096E+01   0.569317E-03   0.118276E+02   0.849207E+01   0.208596E+02   0.112005E+02   0.353417E+02
   0.990212E+02  -0.548954E+01   0.361204E-03   0.128051E+02   0.792795E+01   0.115025E+02   0.191112E+02   0.356707E+02
   0.985083E+02   0.745020E+00   0.361204E-03   0.958820E+01   0.764231E+01   0.122711E+02   0.108904E+02   0.382480E+02
   0.999013E+02   0.632971E+01   0.211223E-03   0.116170E+02   0.140428E+02   0.130336E+02   0.124339E+02   0.376489E+02
   0.995289E+02   0.766372E+01   0.176071E-03   0.857934E+01   0.669672E+01   0.178142E+02   0.108853E+02   0.369618E+02
   0.995287E+02   0.824690E+00   0.176071E-03   0.995270E+01   0.877525E+01   0.209802E+02   0.198483E+02   0.375956E+02
   0.995287E+02   0.261133E+01   0.207074E-03   0.947078E+01   0.956127E+01   0.140169E+02   0.134725E+02   0.407176E+02
   0.100537E+03   0.346720E+01   0.974200E-03   0.885434E+01   0.956127E+01   0.158996E+02   0.134725E+02   0.375785E+02
   0.992093E+02   0.102465E+02   0.243501E-03   0.903997E+01   0.102819E+02   0.159252E+02   0.134373E+02   0.393128E+02
   0.975890E+02   0.471258E+01   0.313772E-03   0.112670E+02   0.105161E+02   0.103163E+02   0.119273E+02   0.375826E+02
   0.988705E+02   0.420507E+01   0.313772E-03   0.844957E+01   0.107198E+02   0.170214E+02   0.132063E+02   0.397939E+02
   0.988705E+02   0.106747E+02   0.386453E-03   0.123246E+02   0.139158E+02   0.149267E+02   0.161588E+02   0.365731E+02
   0.101783E+03   0.115142E+01   0.173272E-04   0.606908E+01   0.641716E+01   0.154328E+02   0.202104E+02   0.323364E+02
   0.982798E+02  -0.723395E+01   0.398886E-03   0.111066E+02   0.102721E+02   0.138612E+02   0.144099E+02   0.368180E+02
   0.989799E+02   0.110060E+02   0.565440E-05   0.787769E+01   0.126803E+02   0.100123E+02   0.156238E+02   0.363086E+02
   0.997705E+02   0.103048E+02   0.164879E-02   0.148747E+02   0.120850E+02   0.196571E+02   0.173354E+02   0.305276E+02
   0.993723E+02  -0.232468E+01   0.311351E-04   0.104240E+02   0.930718E+01   0.176439E+02   0.145378E+02   0.397431E+02
   0.979203E+02   0.259228E+01   0.311351E-04   0.118285E+02   0.930718E+01   0.205014E+02   0.104021E+02   0.370109E+02
   0.100086E+03   0.781049E+01   0.203332E-03   0.912476E+01   0.930718E+01   0.176264E+02   0.115346E+02   0.387169E+02
   0.993988E+02  -0.276007E+01   0.659431E-03   0.908806E+01   0.936275E+01   0.120448E+02   0.134953E+02   0.384740E+02
   0.990526E+02   0.735787E+01   0.378847E-03   0.919432E+01   0.830363E+01   0.129677E+02   0.218405E+02   0.374913E+02
   0.101388E+03  -0.468438E+01   0.320659E-03   0.855924E+01   0.125246E+02   0.127053E+02   0.132361E+02   0.372271E+02
   0.996310E+02   0.123626E+02   0.344357E-03   0.806472E+01   0.854708E+01   0.158407E+02   0.116325E+02   0.373487E+02
   0.973608E+02   0.520303E+01   0.654383E-04   0.728442E+01   0.820012E+01   0.126433E+02   0.933087E+01   0.359932E+02
   0.998877E+02  -0.163069E-01   0.213559E-03   0.126707E+02   0.119185E+02   0.170879E+02   0.148055E+02   0.386011E+02
   0.100799E+03  -0.928841E+00   0.358249E-03   0.101144E+02   0.135943E+02   0.148196E+02   0.148055E+02   0.379867E+02
   0.985456E+02   0.250870E+01   0.127759E-03   0.106219E+02   0.120176E+02   0.167536E+02   0.143526E+02   0.397859E+02
   0.982474E+02   0.537604E+01   0.517224E-04   0.736323E+01   0.153028E+02   0.136208E+02   0.159840E+02   0.369062E+02
   0.101492E+03   0.143222E+01   0.365765E-03   0.593167E+01   0.115080E+02   0.184374E+02   0.132163E+02   0.345777E+02
   0.997860E+02   0.329400E+00   0.120484E-02   0.139741E+02   0.115080E+02   0.127651E+02   0.175435E+02   0.343399E+02
   0.997860E+02  -0.360934E+01   0.405042E-03   0.973547E+01   0.952408E+01   0.140433E+02   0.157424E+02   0.394235E+02
   0.990704E+02   0.364453E+01   0.244515E-03   0.924809E+01   0.992246E+01   0.190292E+02   0.125054E+02   0.395268E+02
   0.100507E+03   0.808561E+01   0.718650E-03   0.819637E+01   0.992246E+01   0.144235E+02   0.152402E+02   0.379688E+02
   0.973303E+02   0.498198E+01   0.272239E-03   0.106951E+02   0.868752E+01   0.185038E+02   0.126321E+02   0.383460E+02
   0.987341E+02  -0.432448E+01   0.835784E-03   0.789249E+01   0.760535E+01   0.129313E+02   0.132374E+02   0.364726E+02
   0.997816E+02   0.645052E+01   0.977285E-05   0.789249E+01   0.817561E+01   0.142445E+02   0.190666E+02   0.387238E+02
   0.975084E+02   0.575015E+01   0.367917E-03   0.991566E+01   0.903295E+01   0.108304E+02   0.131490E+02   0.384120E+02
   0.995375E+02   0.409127E+01   0.361515E-03   0.656002E+01   0.954923E+01   0.169521E+02   0.160232E+02   0.381160E+02
   0.100252E+03   0.237892E+00   0.740074E-03   0.774759E+01   0.112297E+02   0.163565E+02   0.948759E+01   0.355861E+02
   0.997796E+02   0.165104E+01   0.469935E-03   0.735092E+01   0.842062E+01   0.130025E+02   0.986312E+01   0.369915E+02
   0.101207E+03   0.331146E+01   0.406020E-03   0.902459E+01   0.652586E+01   0.154281E+02   0.112280E+02   0.362153E+02
   0.100752E+03   0.131330E+01   0.598144E-04   0.965695E+01   0.118165E+02   0.173338E+02   0.182072E+02   0.384039E+02
   0.101492E+03  -0.706083E+01   0.547778E-03   0.972941E+01   0.111293E+02   0.121791E+02   0.154000E+02   0.370422E+02
   0.996906E+02   0.118897E+02   0.945608E-03   0.126312E+02   0.874771E+01   0.185124E+02   0.146241E+02   0.355027E+02
   0.999885E+02   0.152517E+02   0.867655E-03   0.128181E+02   0.109761E+02   0.152292E+02   0.153141E+02   0.352555E+02
   0.999618E+02  -0.300428E+01   0.102298E-03   0.909980E+01   0.110854E+02   0.219190E+02   0.166941E+02   0.373507E+02
   0.986634E+02   0.164392E+01   0.246640E-03   0.897584E+01   0.122373E+02   0.263070E+02   0.141297E+02   0.353115E+02
   0.100934E+03  -0.660193E+01   0.246640E-03   0.122845E+02   0.175159E+02   0.152163E+02   0.181789E+02   0.326026E+02
   0.100258E+03   0.785724E+01   0.239390E-03   0.854346E+01   0.811260E+01   0.187619E+02   0.189171E+02   0.373613E+02
   0.978341E+02   0.995085E+01   0.898391E-03   0.854346E+01   0.811260E+01   0.132284E+02   0.134833E+02   0.370167E+02
   0.968372E+02  -0.151048E+01   0.486348E-04   0.101933E+02   0.854579E+01   0.120194E+02   0.157840E+02   0.370154E+02
   0.102978E+03   0.858941E+01   0.460278E-03   0.985676E+01   0.130732E+02   0.130383E+02   0.132935E+02   0.335706E+02
   0.100233E+03   0.465321E+01   0.976073E-03   0.967783E+01   0.991135E+01   0.157623E+02   0.213425E+02   0.358840E+02
   0.986061E+02   0.354520E+01   0.674126E-03   0.909249E+01   0.104592E+02   0.122844E+02   0.219049E+02   0.367429E+02
   0.100355E+03  -0.463845E+01   0.246088E-04   0.914892E+01   0.110898E+02   0.933334E+01   0.130264E+02   0.368038E+02
   0.995220E+02  -0.135866E+01   0.521150E-03   0.120890E+02   0.104956E+02   0.118086E+02   0.181175E+02   0.377561E+02
   0.995220E+02   0.102362E+02   0.521150E-03   0.970008E+01   0.153545E+02   0.140868E+02   0.143650E+02   0.362271E+02
   0.101322E+03   0.342131E+01   0.883264E-03   0.822157E+01   0.139644E+02   0.149806E+02   0.145994E+02   0.355491E+02
   0.979062E+02  -0.414586E+01   0.125124E-03   0.129161E+02   0.119677E+02   0.126318E+02   0.145234E+02   0.365269E+02
   0.101893E+03  -0.185173E+01   0.125124E-03   0.952403E+01   0.114709E+02   0.240544E+02   0.198710E+02   0.333097E+02
   0.995482E+02   0.120869E+01   0.617354E-03   0.812347E+01   0.110885E+02   0.123687E+02   0.169038E+02   0.383546E+02
   0.979984E+02   0.555813E+01   0.617354E-03   0.706124E+01   0.992657E+01   0.157044E+02   0.897563E+01   0.351954E+02
   0.979984E+02   0.523696E+01   0.915835E-03   0.941073E+01   0.112486E+02   0.184028E+02   0.147541E+02   0.371358E+02
   0.994546E+02   0.428523E+01   0.401807E-03   0.123998E+02   0.759330E+01   0.129123E+02   0.136166E+02   0.386112E+02
   0.992199E+02   0.961135E+01   0.573059E-03   0.910170E+01   0.967157E+01   0.172946E+02   0.136166E+02   0.385698E+02
   0.100992E+03   0.140489E+02   0.710635E-03   0.126884E+02   0.103721E+02   0.933588E+01   0.806752E+01   0.290334E+02
   0.100280E+03   0.142367E+02   0.891573E-03   0.106729E+02   0.947501E+01   0.146680E+02   0.110169E+02   0.356828E+02
   0.975437E+02  -0.434564E+01   0.388671E-03   0.126097E+02   0.119595E+02   0.122325E+02   0.135766E+02   0.357332E+02
   0.101622E+03  -0.996616E+01   0.610325E-03   0.889335E+01   0.103764E+02   0.170425E+02   0.132253E+02   0.362635E+02
   0.999383E+02   0.622284E+01   0.341782E-03   0.118478E+02   0.144848E+02   0.180108E+02   0.142993E+02   0.367700E+02
   0.100692E+03   0.111567E+02   0.584008E-03   0.902737E+01   0.922168E+01   0.170639E+02   0.172867E+02   0.370535E+02
   0.100692E+03  -0.249682E+01   0.503657E-03   0.829668E+01   0.922168E+01   0.147054E+02   0.182485E+02   0.381514E+02
   0.970605E+02   0.157958E+02   0.166724E-02   0.104558E+02   0.106691E+02   0.166110E+02   0.129991E+02   0.335144E+02
   0.981823E+02   0.144459E+02   0.847205E-03   0.110430E+02   0.132201E+02   0.145335E+02   0.129991E+02   0.351796E+02
   0.979284E+02   0.828664E+01   0.343866E-03   0.980141E+01   0.940005E+01   0.104229E+02   0.142869E+02   0.382990E+02
   0.974515E+02   0.366412E+01   0.677172E-04   0.126642E+02   0.680929E+01   0.956072E+01   0.130946E+02   0.353163E+02
   0.989673E+02   0.573912E+01   0.677172E-04   0.831618E+01   0.718802E+01   0.167480E+02   0.156925E+02   0.391584E+02
   0.987487E+02   0.105553E+01   0.166836E-06   0.131657E+02   0.110232E+02   0.146050E+02   0.160045E+02   0.392281E+02
   0.975103E+02   0.463452E+01   0.393566E-04   0.122973E+02   0.952710E+01   0.125414E+02   0.139143E+02   0.390407E+02
   0.101248E+03   0.545164E+01   0.102056E-02   0.903758E+01   0.104353E+02   0.153235E+02   0.192608E+02   0.358946E+02
   0.994227E+02   0.912684E+01   0.406649E-03   0.934494E+01   0.833308E+01   0.157295E+02   0.171438E+02   0.388372E+02
   0.996653E+02   0.507898E+01   0.334603E-03   0.750680E+01   0.833308E+01   0.166766E+02   0.105807E+02   0.378760E+02
   0.100464E+03   0.128362E+01   0.904273E-04   0.138877E+02   0.117601E+02   0.170428E+02   0.159422E+02   0.376457E+02
   0.992162E+02  -0.373658E+01   0.641707E-04   0.696870E+01   0.715904E+01   0.162747E+02   0.138185E+02   0.372971E+02
   0.964574E+02   0.263853E+01   0.587196E-04   0.990511E+01   0.136095E+02   0.164835E+02   0.177198E+02   0.358600E+02
   0.965987E+02   0.686633E+01   0.191438E-03   0.115157E+02   0.774098E+01   0.121273E+02   0.156108E+02   0.369641E+02
   0.991921E+02   0.270071E+01   0.181906E-03   0.109522E+02   0.124672E+02   0.117113E+02   0.108172E+02   0.382559E+02
   0.100346E+03  -0.267260E+01   0.438816E-03   0.116933E+02   0.639041E+01   0.112156E+02   0.167358E+02   0.358543E+02
   0.100079E+03   0.100035E+02   0.429464E-03   0.127975E+02   0.100214E+02   0.169200E+02   0.133823E+02   0.375378E+02
   0.100519E+03  -0.101027E+01   0.128355E-03   0.108530E+02   0.125235E+02   0.173651E+02   0.176495E+02   0.381067E+02
   0.100519E+03   0.176817E+01   0.337572E-03   0.128759E+02   0.106308E+02   0.153054E+02   0.191969E+02   0.376615E+02
   0.994494E+02   0.312006E+01   0.502523E-03   0.106259E+02   0.725256E+01   0.230070E+02   0.127068E+02   0.359860E+02
   0.979919E+02   0.826347E+01   0.273277E-03   0.118641E+02   0.111413E+02   0.921361E+01   0.193692E+02   0.353751E+02
   0.984786E+02  -0.878574E+00   0.461473E-04   0.108945E+02   0.943493E+01   0.920668E+01   0.130453E+02   0.374943E+02
   0.987458E+02   0.917040E+00   0.326455E-03   0.954261E+01   0.825177E+01   0.180911E+02   0.150317E+02   0.394574E+02
   0.989644E+02   0.231985E+01   0.283436E-03   0.839736E+01   0.100950E+02   0.196384E+02   0.155760E+02   0.391464E+02
   0.984352E+02   0.899749E+01   0.159337E-03   0.977482E+01   0.859773E+01   0.152019E+02   0.155760E+02   0.397335E+02
   0.993303E+02   0.343747E+00   0.236669E-03   0.863718E+01   0.106991E+02   0.139114E+02   0.185485E+02   0.395363E+02
   0.984361E+02  -0.438080E+01   0.365107E-03   0.106409E+02   0.123189E+02   0.165039E+02   0.143890E+02   0.376487E+02
   0.984281E+02   0.976905E+01   0.136899E-04   0.893467E+01   0.123386E+02   0.110605E+02   0.188332E+02   0.372195E+02
   0.984281E+02   0.568695E+01   0.211987E-03   0.802471E+01   0.869220E+01   0.150401E+02   0.135794E+02   0.399734E+02
   0.970539E+02   0.110443E+02   0.101969E-02   0.118422E+02   0.124975E+02   0.182870E+02   0.154073E+02   0.345035E+02
   0.988618E+02  -0.807321E+00   0.438652E-03   0.137426E+02   0.109246E+02   0.889511E+01   0.154073E+02   0.351340E+02
   0.991760E+02   0.128904E+01   0.380626E-03   0.714951E+01   0.730078E+01   0.126527E+02   0.124869E+02   0.378854E+02
   0.994933E+02   0.132876E+01   0.639089E-03   0.105981E+02   0.122026E+02   0.107267E+02   0.180660E+02   0.369436E+02
   0.994933E+02   0.270721E+01   0.525157E-03   0.986216E+01   0.113730E+02   0.144669E+02   0.120785E+02   0.391965E+02
   0.994933E+02   0.702516E+00   0.139120E-03   0.139827E+02   0.101635E+02   0.126401E+02   0.120785E+02   0.383948E+02
   0.102302E+03   0.459328E+01   0.171334E-02   0.108092E+02   0.724180E+01   0.142306E+02   0.176116E+02   0.327624E+02
   0.985732E+02   0.249191E+01   0.351762E-03   0.792158E+01   0.141658E+02   0.121180E+02   0.137657E+02   0.376655E+02
   0.999298E+02  -0.104325E+01   0.326237E-03   0.987091E+01   0.122071E+02   0.184491E+02   0.101384E+02   0.371245E+02
   0.100719E+03   0.132151E+02   0.481916E-03   0.692961E+01   0.114479E+02   0.199114E+02   0.140848E+02   0.343512E+02
   0.955139E+02   0.545721E+01   0.107857E-02   0.929043E+01   0.126408E+02   0.106704E+02   0.151134E+02   0.335431E+02
   0.997004E+02  -0.178536E+01   0.620370E-04   0.103721E+02   0.103606E+02   0.135875E+02   0.114839E+02   0.396260E+02
   0.100725E+03   0.482890E+01   0.504031E-04   0.133591E+02   0.892823E+01   0.160610E+02   0.214896E+02   0.362960E+02
   0.987670E+02   0.785426E+01   0.145679E-03   0.976571E+01   0.109854E+02   0.184845E+02   0.163236E+02   0.391987E+02
   0.989637E+02  -0.319442E+01   0.197735E-03   0.814221E+01   0.143580E+02   0.164845E+02   0.187504E+02   0.363897E+02
   0.989954E+02  -0.470261E+01   0.127271E-03   0.905462E+01   0.100485E+02   0.156102E+02   0.142388E+02   0.392053E+02
   0.986919E+02   0.513167E+00   0.127271E-03   0.108934E+02   0.100615E+02   0.157546E+02   0.127195E+02   0.401635E+02
