a0_min        a1_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.101631E+03 -0.876355E+01  0.153787E-03  0.849538E+01  0.141194E+02  0.109234E+02  0.215204E+02  0.323818E+02
  0.101631E+03  0.636339E+00  0.161263E-03  0.668892E+01  0.141194E+02  0.123876E+02  0.215204E+02  0.329562E+02
  0.965936E+02  0.153573E+02  0.161263E-03  0.877464E+01  0.136765E+02  0.206789E+02  0.173104E+02  0.309732E+02
  0.965936E+02  0.153573E+02  0.573230E-03  0.984197E+01  0.136765E+02  0.187279E+02  0.120324E+02  0.323652E+02
  0.965936E+02  0.383217E+01  0.573230E-03  0.101203E+02  0.115195E+02  0.187279E+02  0.120324E+02  0.363435E+02
  0.956514E+02  0.383217E+01  0.635181E-03  0.101203E+02  0.115195E+02  0.157493E+02  0.182875E+02  0.351226E+02
  0.956514E+02  0.383217E+01  0.635181E-03  0.102439E+02  0.115195E+02  0.139495E+02  0.182875E+02  0.351902E+02
  0.964179E+02  0.383217E+01  0.635181E-03  0.102439E+02  0.115195E+02  0.224634E+02  0.197728E+02  0.335039E+02
  0.964179E+02  0.383217E+01  0.733389E-05  0.102439E+02  0.121689E+02  0.224768E+02  0.197728E+02  0.337363E+02
  0.964179E+02  0.383217E+01  0.733389E-05  0.100544E+02  0.121689E+02  0.224768E+02  0.200548E+02  0.336474E+02
  0.964179E+02  0.383217E+01  0.733389E-05  0.100544E+02  0.150702E+02  0.224768E+02  0.200548E+02  0.318125E+02
  0.960534E+02  0.383217E+01  0.733389E-05  0.105810E+02  0.142345E+02  0.243087E+02  0.200548E+02  0.305277E+02
  0.988049E+02  0.383217E+01  0.248893E-03  0.893599E+01  0.156043E+02  0.243087E+02  0.158773E+02  0.341978E+02
  0.988049E+02  0.383217E+01  0.248893E-03  0.893599E+01  0.125964E+02  0.243087E+02  0.158773E+02  0.362208E+02
  0.988049E+02  0.383217E+01  0.248893E-03  0.893599E+01  0.125240E+02  0.243087E+02  0.152066E+02  0.363406E+02
  0.988049E+02  0.245517E+01  0.248893E-03  0.893599E+01  0.929232E+01  0.216890E+02  0.150835E+02  0.385303E+02
  0.988049E+02  0.245517E+01  0.248893E-03  0.893599E+01  0.736233E+01  0.181197E+02  0.134109E+02  0.390529E+02
  0.988049E+02  0.183499E+01  0.248893E-03  0.829606E+01  0.736233E+01  0.125972E+02  0.134109E+02  0.392431E+02
  0.988049E+02  0.183499E+01  0.248893E-03  0.829606E+01  0.122333E+02  0.125972E+02  0.133793E+02  0.393951E+02
  0.988049E+02  0.177534E+01  0.248893E-03  0.829606E+01  0.108062E+02  0.146327E+02  0.108977E+02  0.392635E+02
  0.988049E+02  0.808169E+01  0.248893E-03  0.130345E+02  0.105328E+02  0.145185E+02  0.108977E+02  0.379601E+02
  0.988049E+02  0.808169E+01  0.543067E-03  0.130345E+02  0.105328E+02  0.145185E+02  0.140620E+02  0.382021E+02
  0.988049E+02  0.808169E+01  0.543067E-03  0.130345E+02  0.796529E+01  0.145185E+02  0.140620E+02  0.378683E+02
  0.988049E+02  0.808169E+01  0.543067E-03  0.180143E+02  0.796529E+01  0.145185E+02  0.140620E+02  0.340923E+02
  0.988049E+02  0.808169E+01  0.543067E-03  0.128058E+02  0.118331E+02  0.145185E+02  0.158621E+02  0.377889E+02
  0.988049E+02  0.155901E+02  0.543067E-03  0.131062E+02  0.103687E+02  0.145185E+02  0.121893E+02  0.353775E+02
  0.988049E+02  0.155901E+02  0.564266E-03  0.131062E+02  0.103687E+02  0.145185E+02  0.121893E+02  0.353606E+02
  0.101200E+03  0.155901E+02  0.820420E-03  0.785381E+01  0.103687E+02  0.135014E+02  0.155307E+02  0.351965E+02
  0.101200E+03 -0.210871E+01  0.820420E-03  0.785381E+01  0.119019E+02  0.144581E+02  0.202747E+02  0.353722E+02
  0.102427E+03 -0.210871E+01  0.820420E-03  0.785381E+01  0.116863E+02  0.120900E+02  0.202747E+02  0.339138E+02
  0.102427E+03 -0.260779E+01  0.820420E-03  0.895932E+01  0.116863E+02  0.186807E+02  0.202747E+02  0.338983E+02
  0.990833E+02 -0.260779E+01  0.208059E-03  0.895932E+01  0.771810E+01  0.156134E+02  0.202747E+02  0.378628E+02
  0.990833E+02 -0.751448E-02  0.250372E-03  0.106542E+02  0.583978E+01  0.156134E+02  0.214293E+02  0.352661E+02
  0.988785E+02  0.138917E+01  0.250372E-03  0.106542E+02  0.583978E+01  0.156134E+02  0.192574E+02  0.363067E+02
  0.988785E+02  0.138917E+01  0.250372E-03  0.106542E+02  0.121915E+02  0.156134E+02  0.169293E+02  0.394226E+02
  0.100081E+03  0.468660E+01  0.250372E-03  0.100068E+02  0.121915E+02  0.156134E+02  0.158316E+02  0.394015E+02
  0.100081E+03 -0.404741E+01  0.250372E-03  0.815083E+01  0.121915E+02  0.184190E+02  0.158964E+02  0.377438E+02
  0.100081E+03 -0.404741E+01  0.250372E-03  0.815083E+01  0.121915E+02  0.168989E+02  0.158964E+02  0.381793E+02
  0.100081E+03 -0.404741E+01  0.250372E-03  0.815083E+01  0.117116E+02  0.190814E+02  0.158964E+02  0.377304E+02
  0.100081E+03  0.871406E+01  0.250372E-03  0.119073E+02  0.117116E+02  0.164123E+02  0.158964E+02  0.382209E+02
  0.100081E+03  0.871406E+01  0.250372E-03  0.119073E+02  0.117116E+02  0.192832E+02  0.158964E+02  0.373722E+02
  0.100081E+03 -0.455600E+01  0.250372E-03  0.119073E+02  0.117116E+02  0.156048E+02  0.158964E+02  0.382591E+02
  0.100081E+03 -0.545925E+01  0.250372E-03  0.119073E+02  0.117116E+02  0.156048E+02  0.182173E+02  0.374145E+02
  0.100081E+03 -0.140660E+01  0.250372E-03  0.119073E+02  0.127313E+02  0.143179E+02  0.155740E+02  0.385532E+02
  0.100081E+03 -0.234357E+01  0.250372E-03  0.110417E+02  0.127313E+02  0.143179E+02  0.155740E+02  0.387339E+02
  0.100081E+03 -0.702355E-01  0.250372E-03  0.110417E+02  0.114762E+02  0.143179E+02  0.183823E+02  0.389737E+02
  0.100438E+03 -0.702355E-01  0.250372E-03  0.968762E+01  0.137634E+02  0.194737E+02  0.147696E+02  0.373573E+02
  0.100438E+03  0.779186E-01  0.250372E-03  0.968762E+01  0.137634E+02  0.168462E+02  0.147696E+02  0.381931E+02
  0.100438E+03  0.779186E-01  0.250372E-03  0.965869E+01  0.145568E+02  0.168586E+02  0.141832E+02  0.376522E+02
  0.100438E+03 -0.121376E+01  0.821223E-03  0.965869E+01  0.130295E+02  0.137855E+02  0.141832E+02  0.372081E+02
  0.100438E+03 -0.121376E+01  0.821223E-03  0.965869E+01  0.112923E+02  0.159617E+02  0.141832E+02  0.379362E+02
  0.100438E+03  0.468068E+01  0.100263E-02  0.965869E+01  0.112923E+02  0.159617E+02  0.141832E+02  0.372696E+02
  0.100438E+03  0.468068E+01  0.154915E-03  0.965869E+01  0.132035E+02  0.159617E+02  0.166817E+02  0.384800E+02
  0.100438E+03  0.777885E+00  0.154915E-03  0.965869E+01  0.107738E+02  0.127384E+02  0.166817E+02  0.396650E+02
  0.986178E+02  0.777885E+00  0.154915E-03  0.965869E+01  0.107738E+02  0.127384E+02  0.172919E+02  0.398861E+02
  0.986178E+02 -0.209968E+01  0.154915E-03  0.926804E+01  0.107738E+02  0.127384E+02  0.210603E+02  0.378515E+02
  0.986178E+02 -0.209968E+01  0.154915E-03  0.926804E+01  0.808122E+01  0.127384E+02  0.223078E+02  0.370541E+02
  0.986178E+02  0.700178E+01  0.154915E-03  0.926804E+01  0.808122E+01  0.153284E+02  0.160079E+02  0.399510E+02
  0.982784E+02  0.700178E+01  0.154915E-03  0.886260E+01  0.820689E+01  0.118780E+02  0.142306E+02  0.395331E+02
  0.982784E+02  0.700178E+01  0.154915E-03  0.909214E+01  0.826335E+01  0.118780E+02  0.142306E+02  0.396030E+02
  0.982784E+02  0.700178E+01  0.154915E-03  0.909214E+01  0.826335E+01  0.127334E+02  0.147978E+02  0.398719E+02
  0.982784E+02 -0.277739E+00  0.154915E-03  0.852069E+01  0.870884E+01  0.127334E+02  0.147978E+02  0.397395E+02
  0.982784E+02 -0.277739E+00  0.259941E-03  0.852069E+01  0.870884E+01  0.153423E+02  0.185335E+02  0.389548E+02
  0.982784E+02 -0.277739E+00  0.259941E-03  0.825085E+01  0.870884E+01  0.118976E+02  0.185335E+02  0.384347E+02
  0.982784E+02 -0.277739E+00  0.259941E-03  0.825085E+01  0.125330E+02  0.118976E+02  0.114759E+02  0.378146E+02
  0.989320E+02 -0.277739E+00  0.122518E-02  0.913150E+01  0.112104E+02  0.167055E+02  0.150513E+02  0.364428E+02
  0.989320E+02 -0.277739E+00  0.899254E-03  0.699436E+01  0.112104E+02  0.154702E+02  0.143679E+02  0.367420E+02
  0.989320E+02 -0.277739E+00  0.698749E-03  0.699436E+01  0.115014E+02  0.172928E+02  0.143679E+02  0.370582E+02
  0.996977E+02  0.141547E+02  0.698749E-03  0.713052E+01  0.115014E+02  0.160834E+02  0.142974E+02  0.356862E+02
  0.996977E+02  0.141547E+02  0.698749E-03  0.713052E+01  0.115014E+02  0.160834E+02  0.142974E+02  0.356862E+02
  0.996977E+02  0.141547E+02  0.532377E-03  0.713052E+01  0.911497E+01  0.160834E+02  0.163347E+02  0.361229E+02
  0.996977E+02  0.141547E+02  0.116254E-03  0.990117E+01  0.641001E+01  0.189540E+02  0.163347E+02  0.346866E+02
  0.996977E+02  0.202223E+01  0.116254E-03  0.990117E+01  0.134665E+02  0.162612E+02  0.141784E+02  0.392179E+02
  0.996977E+02  0.202223E+01  0.116254E-03  0.990117E+01  0.107891E+02  0.189507E+02  0.142212E+02  0.397210E+02
  0.996977E+02  0.202223E+01  0.398062E-03  0.575200E+01  0.881482E+01  0.189507E+02  0.142212E+02  0.359662E+02
  0.996977E+02  0.251245E+00  0.398062E-03  0.575200E+01  0.115559E+02  0.189507E+02  0.142212E+02  0.355389E+02
  0.999551E+02 -0.176558E+01  0.398062E-03  0.915716E+01  0.873842E+01  0.189507E+02  0.142212E+02  0.387976E+02
  0.999551E+02 -0.176558E+01  0.398062E-03  0.952921E+01  0.139588E+02  0.189507E+02  0.161200E+02  0.370394E+02
  0.100416E+03 -0.176558E+01  0.398062E-03  0.119620E+02  0.139588E+02  0.205006E+02  0.161200E+02  0.356139E+02
  0.100416E+03  0.263053E+01  0.367812E-04  0.119620E+02  0.136714E+02  0.236310E+02  0.161200E+02  0.350214E+02
  0.100416E+03  0.263053E+01  0.367812E-04  0.119620E+02  0.136714E+02  0.129668E+02  0.161200E+02  0.379385E+02
  0.100416E+03  0.226508E+01  0.367812E-04  0.986452E+01  0.136714E+02  0.103613E+02  0.142909E+02  0.374741E+02
  0.100499E+03 -0.328372E+01  0.108298E-02  0.986452E+01  0.136714E+02  0.129103E+02  0.142909E+02  0.355498E+02
  0.100499E+03  0.310407E+01  0.108298E-02  0.986452E+01  0.998717E+01  0.147096E+02  0.142909E+02  0.374229E+02
  0.100499E+03 -0.116318E+02  0.100029E-02  0.986452E+01  0.801719E+01  0.123512E+02  0.160207E+02  0.350837E+02
  0.102934E+03 -0.116318E+02  0.468884E-04  0.127580E+02  0.849326E+01  0.123512E+02  0.160207E+02  0.332034E+02
  0.102934E+03 -0.284435E+01  0.468884E-04  0.847953E+01  0.849326E+01  0.123512E+02  0.160207E+02  0.352442E+02
  0.102934E+03 -0.284435E+01  0.468884E-04  0.831425E+01  0.861594E+01  0.159217E+02  0.160207E+02  0.353930E+02
  0.102934E+03 -0.410976E+01  0.468884E-04  0.107401E+02  0.861594E+01  0.122162E+02  0.160207E+02  0.352593E+02
  0.102934E+03 -0.734176E+01  0.468884E-04  0.107401E+02  0.861594E+01  0.132976E+02  0.160207E+02  0.352438E+02
  0.102934E+03  0.132879E+01  0.468884E-04  0.119110E+02  0.787368E+01  0.222786E+02  0.144678E+02  0.324222E+02
  0.102934E+03 -0.596622E+01  0.442293E-04  0.131596E+02  0.787368E+01  0.218754E+02  0.133372E+02  0.319431E+02
  0.102934E+03 -0.133060E+02  0.442293E-04  0.131596E+02  0.826834E+01  0.207135E+02  0.157911E+02  0.309862E+02
  0.102934E+03 -0.133060E+02  0.390986E-03  0.131596E+02  0.826834E+01  0.896571E+01  0.173307E+02  0.299204E+02
  0.102934E+03 -0.133060E+02  0.661485E-03  0.129331E+02  0.137076E+02  0.131927E+02  0.117512E+02  0.317225E+02
  0.102934E+03 -0.153266E+02  0.658418E-03  0.884926E+01  0.122394E+02  0.131927E+02  0.140577E+02  0.334992E+02
  0.102934E+03 -0.153266E+02  0.103163E-02  0.884926E+01  0.740543E+01  0.153674E+02  0.140577E+02  0.335880E+02
  0.102934E+03 -0.864521E+01  0.117878E-02  0.884926E+01  0.854122E+01  0.184656E+02  0.190456E+02  0.333101E+02
  0.102934E+03 -0.864521E+01  0.117878E-02  0.884926E+01  0.760128E+01  0.184656E+02  0.130091E+02  0.336376E+02
  0.102934E+03 -0.486110E+01  0.117878E-02  0.884926E+01  0.979477E+01  0.159623E+02  0.130091E+02  0.351243E+02
  0.100495E+03 -0.486110E+01  0.133324E-02  0.884926E+01  0.118204E+02  0.159623E+02  0.130091E+02  0.353632E+02
  0.100495E+03 -0.486110E+01  0.133324E-02  0.768603E+01  0.118204E+02  0.159623E+02  0.142472E+02  0.349546E+02
  0.100495E+03 -0.486110E+01  0.133324E-02  0.814682E+01  0.127917E+02  0.169646E+02  0.137023E+02  0.345178E+02
  0.100495E+03  0.183087E+01  0.105323E-02  0.737990E+01  0.136072E+02  0.169272E+02  0.137023E+02  0.348491E+02
  0.993876E+02  0.152252E+02  0.105323E-02  0.737990E+01  0.102329E+02  0.137184E+02  0.117750E+02  0.348475E+02
  0.993876E+02  0.183358E+02  0.105323E-02  0.130863E+02  0.113289E+02  0.137184E+02  0.152171E+02  0.337713E+02
  0.993876E+02  0.183358E+02  0.105323E-02  0.106975E+02  0.113289E+02  0.133355E+02  0.165323E+02  0.345769E+02
  0.993876E+02  0.177194E+02  0.111512E-02  0.106975E+02  0.993453E+01  0.117784E+02  0.116121E+02  0.342206E+02
  0.993876E+02  0.177194E+02  0.813552E-03  0.106975E+02  0.993453E+01  0.117784E+02  0.116121E+02  0.346318E+02
  0.993876E+02  0.177194E+02  0.124868E-02  0.106975E+02  0.993453E+01  0.997364E+01  0.108599E+02  0.323592E+02
  0.993876E+02  0.177194E+02  0.306094E-03  0.106975E+02  0.993453E+01  0.167530E+02  0.108599E+02  0.343865E+02
  0.101708E+03  0.177194E+02  0.306194E-03  0.106975E+02  0.895688E+01  0.160277E+02  0.151111E+02  0.337196E+02
  0.101708E+03  0.177194E+02  0.598896E-03  0.106975E+02  0.861678E+01  0.160277E+02  0.151111E+02  0.341575E+02
  0.979959E+02  0.177194E+02  0.598896E-03  0.102917E+02  0.861678E+01  0.160277E+02  0.151491E+02  0.350478E+02
  0.979959E+02 -0.618559E+01  0.141031E-04  0.102917E+02  0.861678E+01  0.136466E+02  0.152546E+02  0.371254E+02
  0.101491E+03 -0.517710E+01  0.141031E-04  0.104958E+02  0.861678E+01  0.136466E+02  0.152546E+02  0.381862E+02
  0.101491E+03  0.959320E+01  0.141031E-04  0.104958E+02  0.861678E+01  0.136466E+02  0.152546E+02  0.373375E+02
  0.101491E+03  0.108720E+02  0.141031E-04  0.104958E+02  0.861678E+01  0.136466E+02  0.152546E+02  0.369356E+02
  0.101491E+03  0.108720E+02  0.141031E-04  0.104958E+02  0.861678E+01  0.136466E+02  0.152546E+02  0.369356E+02
  0.101491E+03  0.198858E+01  0.458255E-03  0.104958E+02  0.861678E+01  0.136466E+02  0.152546E+02  0.382507E+02
  0.101491E+03  0.198858E+01  0.190226E-03  0.117715E+02  0.861678E+01  0.129785E+02  0.152546E+02  0.380688E+02
  0.101491E+03  0.198858E+01  0.190226E-03  0.837781E+01  0.861678E+01  0.129785E+02  0.170408E+02  0.380391E+02
  0.101491E+03  0.571112E+01  0.298331E-03  0.837781E+01  0.861678E+01  0.130079E+02  0.128918E+02  0.377592E+02
  0.101491E+03 -0.791764E+01  0.634600E-03  0.837781E+01  0.110519E+02  0.178622E+02  0.128918E+02  0.361993E+02
  0.101491E+03  0.459082E+01  0.634600E-03  0.837781E+01  0.114175E+02  0.178622E+02  0.128803E+02  0.366940E+02
  0.101491E+03  0.459082E+01  0.634600E-03  0.111392E+02  0.102215E+02  0.124004E+02  0.149015E+02  0.374169E+02
  0.101491E+03  0.459082E+01  0.634600E-03  0.111392E+02  0.120813E+02  0.155625E+02  0.149015E+02  0.370175E+02
  0.101491E+03 -0.710916E+00  0.634600E-03  0.755764E+01  0.117132E+02  0.155625E+02  0.149015E+02  0.369276E+02
  0.101491E+03 -0.710916E+00  0.358043E-04  0.755764E+01  0.800461E+01  0.137031E+02  0.128451E+02  0.376746E+02
  0.101491E+03  0.229340E+01  0.358043E-04  0.755764E+01  0.885264E+01  0.137031E+02  0.158477E+02  0.380095E+02
  0.101491E+03  0.229340E+01  0.106205E-04  0.121835E+02  0.885264E+01  0.147626E+02  0.158477E+02  0.380513E+02
  0.101491E+03  0.523082E+01  0.106205E-04  0.112518E+02  0.833762E+01  0.147626E+02  0.234087E+02  0.351248E+02
  0.101491E+03  0.518983E+01  0.106205E-04  0.873806E+01  0.134325E+02  0.147626E+02  0.234087E+02  0.341794E+02
  0.101491E+03  0.689540E+01  0.106205E-04  0.106010E+02  0.137334E+02  0.147626E+02  0.234087E+02  0.336680E+02
  0.101491E+03  0.689540E+01  0.106205E-04  0.106178E+02  0.138816E+02  0.147626E+02  0.149995E+02  0.364878E+02
  0.973909E+02  0.931677E+01  0.106205E-04  0.106178E+02  0.138816E+02  0.147626E+02  0.214991E+02  0.353054E+02
  0.973909E+02  0.931677E+01  0.106205E-04  0.843330E+01  0.138816E+02  0.131422E+02  0.214991E+02  0.351186E+02
  0.973909E+02  0.931677E+01  0.152167E-02  0.843330E+01  0.138816E+02  0.131422E+02  0.214991E+02  0.315101E+02
  0.973909E+02  0.118205E+02  0.152167E-02  0.843330E+01  0.138816E+02  0.131422E+02  0.214991E+02  0.312453E+02
  0.973909E+02  0.118205E+02  0.152167E-02  0.643558E+01  0.138816E+02  0.131422E+02  0.233875E+02  0.285200E+02
  0.973909E+02  0.118205E+02  0.138140E-02  0.643558E+01  0.669450E+01  0.131422E+02  0.222571E+02  0.295725E+02
  0.973909E+02  0.180102E+02  0.123270E-02  0.643558E+01  0.755981E+01  0.131422E+02  0.209116E+02  0.300166E+02
  0.977683E+02  0.853669E+01  0.123270E-02  0.643558E+01  0.107657E+02  0.937106E+01  0.162898E+02  0.320316E+02
  0.101782E+03  0.115474E+02  0.988064E-03  0.852005E+01  0.107298E+02  0.119230E+02  0.125767E+02  0.350339E+02
  0.101782E+03  0.115474E+02  0.988064E-03  0.852005E+01  0.133021E+02  0.119230E+02  0.159967E+02  0.339591E+02
  0.101782E+03 -0.138141E+02  0.988064E-03  0.852005E+01  0.133021E+02  0.119230E+02  0.159967E+02  0.332396E+02
  0.101782E+03 -0.646286E+01  0.700153E-03  0.850605E+01  0.845016E+01  0.119230E+02  0.159967E+02  0.363629E+02
  0.100067E+03  0.885751E+01  0.700153E-03  0.850605E+01  0.129751E+02  0.166613E+02  0.159967E+02  0.368253E+02
  0.100617E+03  0.885751E+01  0.292613E-03  0.126537E+02  0.129751E+02  0.158701E+02  0.116217E+02  0.362479E+02
  0.100617E+03  0.885751E+01  0.292613E-03  0.133535E+02  0.129851E+02  0.153162E+02  0.153056E+02  0.364387E+02
  0.100581E+03  0.885751E+01  0.292613E-03  0.130457E+02  0.129851E+02  0.114391E+02  0.178829E+02  0.355045E+02
  0.100581E+03  0.885751E+01  0.292613E-03  0.130457E+02  0.125217E+02  0.115802E+02  0.178829E+02  0.358306E+02
  0.100581E+03 -0.305010E+01  0.292613E-03  0.124035E+02  0.750586E+01  0.184159E+02  0.178829E+02  0.366717E+02
  0.100581E+03 -0.305010E+01  0.292613E-03  0.826897E+01  0.146971E+02  0.198037E+02  0.122280E+02  0.354423E+02
  0.100581E+03  0.193990E+01  0.292613E-03  0.117478E+02  0.992462E+01  0.168965E+02  0.156989E+02  0.390370E+02
  0.100581E+03 -0.126177E+01  0.292613E-03  0.943781E+01  0.992462E+01  0.175976E+02  0.202313E+02  0.378708E+02
  0.100581E+03 -0.160905E+01  0.819287E-03  0.943781E+01  0.992462E+01  0.114186E+02  0.202313E+02  0.361790E+02
  0.100014E+03 -0.160905E+01  0.819287E-03  0.786586E+01  0.992462E+01  0.114186E+02  0.233718E+02  0.344002E+02
  0.100014E+03 -0.160905E+01  0.285544E-03  0.786586E+01  0.963886E+01  0.128527E+02  0.233718E+02  0.365440E+02
  0.100014E+03 -0.160905E+01  0.285544E-03  0.121750E+02  0.963886E+01  0.119018E+02  0.233718E+02  0.360495E+02
  0.100014E+03 -0.160905E+01  0.285544E-03  0.121750E+02  0.827565E+01  0.115859E+02  0.181393E+02  0.378939E+02
  0.994110E+02 -0.951194E+00  0.285544E-03  0.123115E+02  0.837894E+01  0.140190E+02  0.125916E+02  0.391152E+02
  0.994110E+02 -0.951194E+00  0.973615E-04  0.123115E+02  0.127544E+02  0.168659E+02  0.124610E+02  0.382764E+02
  0.100262E+03 -0.951194E+00  0.435366E-03  0.119875E+02  0.127544E+02  0.122813E+02  0.124610E+02  0.375525E+02
  0.100262E+03 -0.951194E+00  0.435366E-03  0.119956E+02  0.127544E+02  0.106357E+02  0.133540E+02  0.369065E+02
  0.100262E+03  0.570460E+01  0.435366E-03  0.119956E+02  0.903348E+01  0.106357E+02  0.133540E+02  0.377710E+02
  0.100262E+03  0.570460E+01  0.793448E-03  0.100011E+02  0.903348E+01  0.109183E+02  0.133540E+02  0.374189E+02
  0.100262E+03 -0.820434E+00  0.793448E-03  0.127324E+02  0.903348E+01  0.105956E+02  0.146358E+02  0.363712E+02
  0.100773E+03  0.242147E+01  0.793448E-03  0.759688E+01  0.903348E+01  0.105956E+02  0.177241E+02  0.359250E+02
  0.977017E+02 -0.569038E+00  0.228192E-03  0.759688E+01  0.903348E+01  0.182750E+02  0.177241E+02  0.375016E+02
  0.977017E+02  0.295482E+01  0.228192E-03  0.115260E+02  0.903348E+01  0.182750E+02  0.177241E+02  0.383755E+02
  0.977017E+02  0.295482E+01  0.228192E-03  0.115260E+02  0.993252E+01  0.182750E+02  0.157200E+02  0.388498E+02
  0.977017E+02  0.295482E+01  0.228192E-03  0.123834E+02  0.993252E+01  0.198755E+02  0.154194E+02  0.379097E+02
  0.990741E+02  0.295482E+01  0.228192E-03  0.123834E+02  0.816662E+01  0.198755E+02  0.165602E+02  0.381445E+02
  0.990741E+02  0.408870E+01  0.136876E-03  0.140229E+02  0.115891E+02  0.198755E+02  0.165602E+02  0.371684E+02
  0.990741E+02 -0.273229E+01  0.136876E-03  0.103866E+02  0.115891E+02  0.165817E+02  0.114574E+02  0.386789E+02
  0.990741E+02 -0.273229E+01  0.136876E-03  0.103866E+02  0.100841E+02  0.158460E+02  0.147828E+02  0.398722E+02
  0.990741E+02 -0.273229E+01  0.302438E-03  0.103866E+02  0.100841E+02  0.153211E+02  0.147828E+02  0.397094E+02
  0.990741E+02 -0.273229E+01  0.302438E-03  0.103866E+02  0.149770E+02  0.153211E+02  0.147828E+02  0.372753E+02
  0.990741E+02 -0.273229E+01  0.302438E-03  0.103866E+02  0.149770E+02  0.153211E+02  0.146024E+02  0.372812E+02
  0.990741E+02 -0.273229E+01  0.302438E-03  0.945202E+01  0.162030E+02  0.164173E+02  0.114334E+02  0.355699E+02
  0.995412E+02  0.295180E+01  0.385946E-03  0.945202E+01  0.162030E+02  0.146863E+02  0.114334E+02  0.362841E+02
  0.995412E+02  0.279921E+01  0.385946E-03  0.945202E+01  0.162030E+02  0.146863E+02  0.114334E+02  0.362849E+02
  0.995412E+02  0.489659E+01  0.337135E-03  0.817826E+01  0.139767E+02  0.146863E+02  0.114334E+02  0.376556E+02
  0.979791E+02  0.489659E+01  0.337135E-03  0.699285E+01  0.139767E+02  0.146863E+02  0.114334E+02  0.364379E+02
  0.979791E+02  0.489659E+01  0.337135E-03  0.699285E+01  0.139767E+02  0.207463E+02  0.114334E+02  0.347833E+02
  0.979791E+02  0.417324E+01  0.337135E-03  0.699285E+01  0.139767E+02  0.207463E+02  0.114334E+02  0.348048E+02
  0.979791E+02  0.501844E+01  0.337135E-03  0.677575E+01  0.133907E+02  0.207463E+02  0.201594E+02  0.341537E+02
  0.979791E+02  0.501844E+01  0.337135E-03  0.677575E+01  0.136174E+02  0.216243E+02  0.201594E+02  0.336118E+02
  0.979791E+02  0.799196E+01  0.219247E-03  0.677575E+01  0.136174E+02  0.216243E+02  0.101342E+02  0.332780E+02
  0.979791E+02 -0.235352E+01  0.219247E-03  0.677575E+01  0.125945E+02  0.216243E+02  0.117167E+02  0.342255E+02
  0.979791E+02 -0.235352E+01  0.147506E-03  0.677575E+01  0.745922E+01  0.216243E+02  0.117167E+02  0.344014E+02
  0.979791E+02 -0.235352E+01  0.147506E-03  0.113383E+02  0.129351E+02  0.310436E+02  0.117167E+02  0.299768E+02
  0.979791E+02  0.152319E+01  0.449765E-03  0.895979E+01  0.129351E+02  0.310436E+02  0.167429E+02  0.309170E+02
  0.979791E+02  0.152319E+01  0.561328E-03  0.103891E+02  0.129351E+02  0.310436E+02  0.104467E+02  0.295593E+02
  0.979791E+02  0.152319E+01  0.111214E-02  0.103891E+02  0.129351E+02  0.275116E+02  0.115736E+02  0.303767E+02
  0.979791E+02  0.237630E+01  0.100575E-02  0.103891E+02  0.129351E+02  0.243206E+02  0.152576E+02  0.331937E+02
  0.979791E+02  0.122925E+01  0.132766E-02  0.103891E+02  0.129351E+02  0.243206E+02  0.126380E+02  0.317337E+02
  0.979791E+02  0.293987E+01  0.116445E-02  0.103891E+02  0.175996E+02  0.241605E+02  0.126380E+02  0.290309E+02
  0.979791E+02  0.293987E+01  0.116445E-02  0.879564E+01  0.175996E+02  0.241605E+02  0.126380E+02  0.290098E+02
  0.980953E+02 -0.521613E+01  0.116445E-02  0.987094E+01  0.165084E+02  0.228876E+02  0.172920E+02  0.295730E+02
  0.980953E+02 -0.521613E+01  0.116445E-02  0.987094E+01  0.165084E+02  0.228876E+02  0.172920E+02  0.295730E+02
  0.980953E+02 -0.521613E+01  0.116445E-02  0.100758E+02  0.140468E+02  0.228876E+02  0.137809E+02  0.318028E+02
  0.980953E+02  0.696062E+01  0.646870E-04  0.100758E+02  0.154992E+02  0.228890E+02  0.124338E+02  0.345282E+02
  0.980953E+02  0.696062E+01  0.361580E-03  0.981889E+01  0.143981E+02  0.156213E+02  0.124338E+02  0.375348E+02
  0.980953E+02  0.696062E+01  0.361580E-03  0.117880E+02  0.118673E+02  0.156213E+02  0.124338E+02  0.385057E+02
  0.988858E+02  0.696062E+01  0.361580E-03  0.117880E+02  0.130365E+02  0.132758E+02  0.124338E+02  0.381490E+02
  0.988858E+02  0.696062E+01  0.361580E-03  0.117880E+02  0.141352E+02  0.129480E+02  0.149708E+02  0.376451E+02
  0.988858E+02  0.397054E+01  0.361580E-03  0.120434E+02  0.134264E+02  0.129480E+02  0.135216E+02  0.382475E+02
  0.988858E+02  0.343361E+01  0.495419E-03  0.120434E+02  0.119359E+02  0.129480E+02  0.135216E+02  0.386604E+02
  0.988858E+02  0.111939E+02  0.495419E-03  0.120434E+02  0.119359E+02  0.129480E+02  0.167445E+02  0.372005E+02
  0.988858E+02  0.111939E+02  0.495419E-03  0.120434E+02  0.119359E+02  0.129480E+02  0.167445E+02  0.372005E+02
  0.988858E+02  0.111939E+02  0.495419E-03  0.122308E+02  0.131240E+02  0.129480E+02  0.167445E+02  0.364831E+02
