"Date";"t_minutes";"Q";"id_time_interval";"name_id"
2008-10-03 14:23:00;23;107.65;5;"RHONE_300"
2008-10-03 15:08:00;68;103.617;5;"RHONE_300"
2008-10-03 15:36:00;96;91.517;5;"RHONE_300"
2008-10-03 16:12:00;132;83.45;5;"RHONE_300"
2008-10-03 16:24:00;144;74.3;5;"RHONE_300"
2008-10-03 16:50:00;170;69.65;5;"RHONE_300"
2008-10-03 17:11:00;191;58.8;5;"RHONE_300"
2008-10-03 17:36:00;216;56.323;5;"RHONE_300"
2008-10-03 18:20:00;260;56.695;5;"RHONE_300"
2008-10-03 20:48:00;408;53.846;5;"RHONE_300"
2008-10-03 21:36:00;456;46.415;5;"RHONE_300"
2008-10-03 22:34:00;514;43.938;5;"RHONE_300"
2008-10-03 23:14:00;554;44.31;5;"RHONE_300"
2008-10-04 01:53:00;713;42.081;5;"RHONE_300"
2008-10-04 04:00:00;840;42.7;5;"RHONE_300"
2008-10-04 04:12:00;852;39.604;5;"RHONE_300"
2008-10-04 04:47:00;887;40.966;5;"RHONE_300"
2008-10-04 05:23:00;923;44.558;5;"RHONE_300"
2008-10-04 07:53:00;1073;40.223;5;"RHONE_300"
2008-10-04 08:50:00;1130;42.576;5;"RHONE_300"
2008-10-04 09:57:00;1197;41.09;5;"RHONE_300"
2008-10-04 10:42:00;1242;42.081;5;"RHONE_300"
2008-10-04 11:02:00;1262;46.415;5;"RHONE_300"
2008-10-04 12:12:00;1332;40.223;5;"RHONE_300"
2008-10-04 12:24:00;1344;35.269;5;"RHONE_300"
2008-10-04 12:36:00;1356;34.031;5;"RHONE_300"
2008-10-04 12:48:00;1368;30.315;5;"RHONE_300"
2008-10-04 13:18:00;1398;27.838;5;"RHONE_300"
2008-10-04 13:29:00;1409;25.586;5;"RHONE_300"
2008-10-04 13:47:00;1427;26.6;5;"RHONE_300"
2008-10-04 14:07:00;1447;25.079;5;"RHONE_300"
2008-10-04 14:26:00;1466;22.543;5;"RHONE_300"
2008-10-04 14:51:00;1491;24.571;5;"RHONE_300"
2008-10-04 15:15:00;1515;23.557;5;"RHONE_300"
2008-10-04 15:45:00;1545;25.079;5;"RHONE_300"
2008-10-04 17:11:00;1631;23.253;5;"RHONE_300"
2008-10-04 18:00:00;1680;23.557;5;"RHONE_300"
2008-10-04 18:41:00;1721;22.036;5;"RHONE_300"
2008-10-05 03:00:00;2220;22.543;5;"RHONE_300"
2008-10-05 03:12:00;2232;27.219;5;"RHONE_300"
2008-10-05 03:27:00;2247;31.554;5;"RHONE_300"
2008-10-05 03:48:00;2268;35.269;5;"RHONE_300"
2008-10-05 04:12:00;2292;42.7;5;"RHONE_300"
2008-10-05 04:41:00;2321;43.938;5;"RHONE_300"
2008-10-05 07:55:00;2515;40.842;5;"RHONE_300"
2008-10-05 10:59:00;2699;40.223;5;"RHONE_300"
2008-10-05 11:07:00;2707;41.214;5;"RHONE_300"
2008-10-05 13:53:00;2873;40.223;5;"RHONE_300"
2008-10-05 14:40:00;2920;41.462;5;"RHONE_300"
2008-10-05 16:29:00;3029;41.462;5;"RHONE_300"
2008-10-05 17:11:00;3071;45.177;5;"RHONE_300"
2008-10-05 17:23:00;3083;47.654;5;"RHONE_300"
2008-10-05 18:36:00;3156;55.085;5;"RHONE_300"
2008-10-05 18:48:00;3168;57.562;5;"RHONE_300"
2008-10-05 19:12:00;3192;66.55;5;"RHONE_300"
2008-10-05 19:47:00;3227;83.45;5;"RHONE_300"
2008-10-05 19:59:00;3239;87.483;5;"RHONE_300"
2008-10-05 20:23:00;3263;91.517;5;"RHONE_300"
2008-10-05 21:00:00;3300;103.617;5;"RHONE_300"
2008-10-05 22:47:00;3407;107.65;5;"RHONE_300"
2008-10-06 00:21:00;3501;105.633;5;"RHONE_300"
2008-10-06 02:05:00;3605;107.65;5;"RHONE_300"
2008-10-06 02:23:00;3623;109.667;5;"RHONE_300"
2008-10-06 02:48:00;3648;115.717;5;"RHONE_300"
2008-10-06 03:24:00;3684;127.817;5;"RHONE_300"
2008-10-06 03:48:00;3708;131.85;5;"RHONE_300"
2008-10-06 04:10:00;3730;131.85;5;"RHONE_300"
2008-10-06 04:53:00;3773;136.488;5;"RHONE_300"
2008-10-06 05:56:00;3836;138.303;5;"RHONE_300"
2008-10-06 06:57:00;3897;132.858;5;"RHONE_300"
2008-10-06 10:02:00;4082;133.867;5;"RHONE_300"
2008-10-06 11:11:00;4151;127.817;5;"RHONE_300"
2008-10-06 11:23:00;4163;109.667;5;"RHONE_300"
2008-10-06 11:36:00;4176;129.833;5;"RHONE_300"
2008-10-06 11:48:00;4188;139.917;5;"RHONE_300"
2008-10-06 12:00:00;4200;133.867;5;"RHONE_300"
2008-10-06 12:36:00;4236;121.767;5;"RHONE_300"
2008-10-06 13:24:00;4284;113.7;5;"RHONE_300"
2008-10-06 13:38:00;4298;114.708;5;"RHONE_300"
2008-10-06 14:17:00;4337;112.692;5;"RHONE_300"
2008-10-06 15:21:00;4401;112.49;5;"RHONE_300"
2008-10-06 17:27:00;4527;115.313;5;"RHONE_300"
2008-10-06 19:34:00;4654;122.775;5;"RHONE_300"
2008-10-06 20:35:00;4715;124.388;5;"RHONE_300"
2008-10-06 21:24:00;4764;122.775;5;"RHONE_300"
2008-10-06 23:40:00;4900;124.792;5;"RHONE_300"
2008-10-07 01:22:00;5002;121.565;5;"RHONE_300"
2008-10-07 03:04:00;5104;112.288;5;"RHONE_300"
2008-10-07 03:56:00;5156;110.272;5;"RHONE_300"
2008-10-07 04:53:00;5213;111.683;5;"RHONE_300"
2008-10-07 06:48:00;5328;119.75;5;"RHONE_300"
2008-10-07 07:53:00;5393;120.758;5;"RHONE_300"
2008-10-07 09:57:00;5517;111.28;5;"RHONE_300"
2008-10-07 12:24:00;5664;105.633;5;"RHONE_300"
2008-10-07 13:10:00;5710;109.263;5;"RHONE_300"
2008-10-07 14:17:00;5777;110.675;5;"RHONE_300"
2008-10-07 17:23:00;5963;110.675;5;"RHONE_300"
2008-10-07 20:17:00;6137;115.717;5;"RHONE_300"
2008-10-07 22:53:00;6293;127.817;5;"RHONE_300"
2008-10-07 23:23:00;6323;139.917;5;"RHONE_300"
2008-10-08 00:12:00;6372;145.967;5;"RHONE_300"
2008-10-08 01:41:00;6461;146.975;5;"RHONE_300"
2008-10-08 02:02:00;6482;144.555;5;"RHONE_300"
2008-10-08 02:51:00;6531;147.58;5;"RHONE_300"
2008-10-08 04:00:00;6600;141.933;5;"RHONE_300"
2008-10-08 04:12:00;6612;135.883;5;"RHONE_300"
2008-10-08 04:47:00;6647;131.85;5;"RHONE_300"
2008-10-08 05:11:00;6671;119.75;5;"RHONE_300"
2008-10-08 05:19:00;6679;123.38;5;"RHONE_300"
2008-10-08 07:06:00;6786;120.758;5;"RHONE_300"
2008-10-08 07:47:00;6827;109.667;5;"RHONE_300"
2008-10-08 07:59:00;6839;99.583;5;"RHONE_300"
2008-10-08 08:36:00;6876;87.483;5;"RHONE_300"
2008-10-08 09:53:00;6953;75.85;5;"RHONE_300"
2008-10-08 10:47:00;7007;81.433;5;"RHONE_300"
2008-10-08 10:59:00;7019;87.483;5;"RHONE_300"
2008-10-08 12:04:00;7084;93.533;5;"RHONE_300"
2008-10-08 12:24:00;7104;92.122;5;"RHONE_300"
2008-10-08 14:23:00;7223;92.525;5;"RHONE_300"
2008-10-08 15:24:00;7284;94.542;5;"RHONE_300"
2008-10-08 16:20:00;7340;93.13;5;"RHONE_300"
2008-10-08 17:44:00;7424;95.752;5;"RHONE_300"
2008-10-08 19:05:00;7505;100.592;5;"RHONE_300"
2008-10-08 20:54:00;7614;93.533;5;"RHONE_300"
2008-10-08 21:12:00;7632;89.5;5;"RHONE_300"
2008-10-08 21:24:00;7644;83.45;5;"RHONE_300"
2008-10-08 21:48:00;7668;79.417;5;"RHONE_300"
2008-10-08 22:29:00;7709;76.315;5;"RHONE_300"
2008-10-09 01:41:00;7901;73.525;5;"RHONE_300"
2008-10-09 02:48:00;7968;87.483;5;"RHONE_300"
2008-10-09 03:12:00;7992;101.6;5;"RHONE_300"
2008-10-09 03:24:00;8004;105.633;5;"RHONE_300"
2008-10-09 03:48:00;8028;121.767;5;"RHONE_300"
2008-10-09 04:00:00;8040;125.8;5;"RHONE_300"
2008-10-09 04:50:00;8090;130.438;5;"RHONE_300"
2008-10-09 06:57:00;8217;134.472;5;"RHONE_300"
2008-10-09 10:05:00;8405;135.883;5;"RHONE_300"
2008-10-09 12:12:00;8532;134.875;5;"RHONE_300"
2008-10-09 14:48:00;8688;137.9;5;"RHONE_300"
2008-10-09 16:53:00;8813;133.867;5;"RHONE_300"
2008-10-09 17:36:00;8856;123.783;5;"RHONE_300"
2008-10-09 18:00:00;8880;109.667;5;"RHONE_300"
2008-10-09 18:12:00;8892;107.65;5;"RHONE_300"
2008-10-09 18:24:00;8904;99.583;5;"RHONE_300"
2008-10-09 18:36:00;8916;97.567;5;"RHONE_300"
2008-10-09 19:20:00;8960;97.567;5;"RHONE_300"
2008-10-09 22:41:00;9161;89.5;5;"RHONE_300"
2008-10-10 02:38:00;9398;89.5;5;"RHONE_300"
2008-10-10 04:47:00;9527;92.525;5;"RHONE_300"
2008-10-10 04:59:00;9539;91.113;5;"RHONE_300"
2008-10-10 05:35:00;9575;98.978;5;"RHONE_300"
2008-10-10 06:24:00;9624;101.6;5;"RHONE_300"
2008-10-10 06:48:00;9648;95.55;5;"RHONE_300"
2008-10-10 07:00:00;9660;87.483;5;"RHONE_300"
2008-10-10 07:50:00;9710;72.75;5;"RHONE_300"
2008-10-10 08:36:00;9756;53.846;5;"RHONE_300"
2008-10-10 09:00:00;9780;47.654;5;"RHONE_300"
2008-10-10 09:53:00;9833;45.177;5;"RHONE_300"
2008-10-10 10:22:00;9862;45.548;5;"RHONE_300"
2008-10-10 12:24:00;9984;40.223;5;"RHONE_300"
2008-10-10 12:48:00;10008;30.315;5;"RHONE_300"
2008-10-10 13:24:00;10044;27.838;5;"RHONE_300"
2008-10-10 13:34:00;10054;23.557;5;"RHONE_300"
2008-10-10 13:37:00;10057;23.557;5;"RHONE_300"
2008-10-10 13:50:00;10070;26.6;5;"RHONE_300"
2008-10-10 14:39:00;10119;23.05;5;"RHONE_300"
2008-10-10 14:48:00;10128;23.557;5;"RHONE_300"
2008-10-10 15:03:00;10143;26.093;5;"RHONE_300"
2008-10-10 16:38:00;10238;22.543;5;"RHONE_300"
2008-10-11 01:38:00;10778;22.543;5;"RHONE_300"
2008-10-11 02:27:00;10827;25.079;5;"RHONE_300"
2008-10-11 03:48:00;10908;22.036;5;"RHONE_300"
2008-10-11 04:41:00;10961;23.354;5;"RHONE_300"
2008-10-11 05:17:00;10997;21.529;5;"RHONE_300"
2008-10-11 05:48:00;11028;24.876;5;"RHONE_300"
2008-10-11 06:12:00;11052;23.05;5;"RHONE_300"
2008-10-11 06:49:00;11089;21.731;5;"RHONE_300"
2008-10-11 07:26:00;11126;23.557;5;"RHONE_300"
2008-10-11 08:17:00;11177;21.021;5;"RHONE_300"
2008-10-11 08:36:00;11196;27.838;5;"RHONE_300"
2008-10-11 09:00:00;11220;32.792;5;"RHONE_300"
2008-10-11 09:12:00;11232;36.508;5;"RHONE_300"
2008-10-11 09:24:00;11244;37.746;5;"RHONE_300"
2008-10-11 09:36:00;11256;41.462;5;"RHONE_300"
2008-10-11 10:00:00;11280;45.177;5;"RHONE_300"
2008-10-11 12:04:00;11404;40.842;5;"RHONE_300"
2008-10-11 12:36:00;11436;41.833;5;"RHONE_300"
2008-10-11 13:47:00;11507;41.462;5;"RHONE_300"
2008-10-11 13:59:00;11519;40.223;5;"RHONE_300"
2008-10-11 14:23:00;11543;27.838;5;"RHONE_300"
2008-10-11 14:36:00;11556;23.557;5;"RHONE_300"
2008-10-11 14:42:00;11562;26.6;5;"RHONE_300"
2008-10-11 15:00:00;11580;26.093;5;"RHONE_300"
2008-10-11 15:17:00;11597;22.543;5;"RHONE_300"
2008-10-11 15:33:00;11613;23.557;5;"RHONE_300"
2008-10-11 16:22:00;11662;22.543;5;"RHONE_300"
2008-10-11 16:59:00;11699;23.05;5;"RHONE_300"
2008-10-11 17:35:00;11735;25.079;5;"RHONE_300"
2008-10-11 18:00:00;11760;23.354;5;"RHONE_300"
2008-10-11 18:15:00;11775;20.514;5;"RHONE_300"
2008-10-11 18:27:00;11787;23.05;5;"RHONE_300"
2008-10-11 18:57:00;11817;23.557;5;"RHONE_300"
2008-10-11 21:12:00;11952;22.543;5;"RHONE_300"
2008-10-11 21:39:00;11979;23.456;5;"RHONE_300"
2008-10-11 22:29:00;12029;22.239;5;"RHONE_300"
2008-10-12 01:17:00;12197;23.253;5;"RHONE_300"
2008-10-12 02:17:00;12257;22.543;5;"RHONE_300"
2008-10-12 03:12:00;12312;23.354;5;"RHONE_300"
2008-10-12 03:27:00;12327;20.514;5;"RHONE_300"
2008-10-12 03:39:00;12339;23.05;5;"RHONE_300"
2008-10-12 04:02:00;12362;23.557;5;"RHONE_300"
2008-10-12 05:11:00;12431;22.036;5;"RHONE_300"
2008-10-12 05:35:00;12455;23.76;5;"RHONE_300"
2008-10-12 06:00:00;12480;23.557;5;"RHONE_300"
2008-10-12 06:29:00;12509;22.239;5;"RHONE_300"
2008-10-12 06:49:00;12529;26.6;5;"RHONE_300"
2008-10-12 07:14:00;12554;22.543;5;"RHONE_300"
2008-10-12 07:47:00;12587;23.05;5;"RHONE_300"
2008-10-12 08:17:00;12617;22.34;5;"RHONE_300"
2008-10-12 09:57:00;12717;23.557;5;"RHONE_300"
2008-10-12 10:26:00;12746;23.253;5;"RHONE_300"
2008-10-12 10:50:00;12770;21.529;5;"RHONE_300"
2008-10-12 11:05:00;12785;23.557;5;"RHONE_300"
2008-10-12 11:19:00;12799;24.064;5;"RHONE_300"
2008-10-12 12:29:00;12869;21.529;5;"RHONE_300"
2008-10-12 12:39:00;12879;20.514;5;"RHONE_300"
2008-10-12 12:57:00;12897;23.05;5;"RHONE_300"
2008-10-12 13:22:00;12922;23.05;5;"RHONE_300"
2008-10-12 13:37:00;12937;20.514;5;"RHONE_300"
2008-10-12 13:53:00;12953;22.543;5;"RHONE_300"
2008-10-12 14:51:00;13011;23.557;5;"RHONE_300"
2008-10-12 16:20:00;13100;22.137;5;"RHONE_300"
2008-10-12 17:23:00;13163;24.571;5;"RHONE_300"
2008-10-12 17:36:00;13176;32.792;5;"RHONE_300"
2008-10-12 17:48:00;13188;34.031;5;"RHONE_300"
2008-10-12 18:24:00;13224;42.7;5;"RHONE_300"
2008-10-12 18:49:00;13249;34.031;5;"RHONE_300"
2008-10-12 19:20:00;13280;38.242;5;"RHONE_300"
2008-10-12 20:07:00;13327;42.7;5;"RHONE_300"
2008-10-13 01:50:00;13670;41.462;5;"RHONE_300"
2008-10-13 02:48:00;13728;50.75;5;"RHONE_300"
2008-10-13 03:33:00;13773;52.608;5;"RHONE_300"
2008-10-13 04:14:00;13814;51.369;5;"RHONE_300"
2008-10-13 04:26:00;13826;47.654;5;"RHONE_300"
2008-10-13 04:47:00;13847;48.892;5;"RHONE_300"
2008-10-13 04:59:00;13859;52.608;5;"RHONE_300"
2008-10-13 05:11:00;13871;53.846;5;"RHONE_300"
2008-10-13 05:23:00;13883;61.9;5;"RHONE_300"
2008-10-13 05:36:00;13896;75.85;5;"RHONE_300"
2008-10-13 06:00:00;13920;60.35;5;"RHONE_300"
2008-10-13 06:12:00;13932;55.085;5;"RHONE_300"
2008-10-13 06:24:00;13944;52.608;5;"RHONE_300"
2008-10-13 07:00:00;13980;53.846;5;"RHONE_300"
2008-10-13 09:44:00;14144;51.122;5;"RHONE_300"
2008-10-13 11:17:00;14237;54.465;5;"RHONE_300"
2008-10-13 11:39:00;14259;51.988;5;"RHONE_300"
2009-03-19 19:00:00;240;105.23;6;"RHONE_525"
2009-03-19 22:27:00;447;79.618;6;"RHONE_525"
2009-03-20 05:00:00;840;78.408;6;"RHONE_525"
2009-03-20 06:36:00;936;118.943;6;"RHONE_525"
2009-03-20 08:45:00;1065;126.002;6;"RHONE_525"
2009-03-20 10:24:00;1164;118.338;6;"RHONE_525"
2009-03-20 12:30:00;1290;54.837;6;"RHONE_525"
2009-03-20 14:06:00;1386;69.805;6;"RHONE_525"
2009-03-20 14:30:00;1410;43.195;6;"RHONE_525"
2009-03-20 20:54:00;1794;37.498;6;"RHONE_525"
2009-03-21 02:24:00;2124;42.576;6;"RHONE_525"
2009-03-21 03:48:00;2208;64.225;6;"RHONE_525"
2009-03-21 06:00:00;2340;79.215;6;"RHONE_525"
2009-03-21 20:42:00;3222;62.52;6;"RHONE_525"
2009-03-21 22:06:00;3306;68.41;6;"RHONE_525"
2009-03-21 23:36:00;3396;104.827;6;"RHONE_525"
2009-03-22 04:18:00;3678;53.846;6;"RHONE_525"
2009-03-22 05:54:00;3774;73.835;6;"RHONE_525"
2009-03-22 19:15:00;4575;73.215;6;"RHONE_525"
2009-03-22 20:39:00;4659;69.495;6;"RHONE_525"
2009-03-22 21:54:00;4734;44.186;6;"RHONE_525"
2009-03-23 00:06:00;4866;41.957;6;"RHONE_525"
2009-03-23 03:18:00;5058;81.635;6;"RHONE_525"
2009-03-23 06:24:00;5244;93.937;6;"RHONE_525"
2009-03-23 06:48:00;5268;116.322;6;"RHONE_525"
2009-03-23 08:06:00;5346;109.868;6;"RHONE_525"
2009-03-23 09:18:00;5418;144.958;6;"RHONE_525"
2009-03-23 10:45:00;5505;155.378;6;"RHONE_525"
2009-03-23 12:00:00;5580;141.328;6;"RHONE_525"
2009-03-23 13:48:00;5688;82.442;6;"RHONE_525"
2009-03-23 16:45:00;5865;73.215;6;"RHONE_525"
2009-03-23 18:48:00;5988;45.053;6;"RHONE_525"
2009-03-23 20:57:00;6117;46.663;6;"RHONE_525"
2009-03-23 22:06:00;6186;83.652;6;"RHONE_525"
2009-03-23 23:00:00;6240;101.197;6;"RHONE_525"
2009-03-24 05:12:00;6612;99.785;6;"RHONE_525"
2009-03-24 08:18:00;6798;138.505;6;"RHONE_525"
2009-03-24 14:36:00;7176;161;6;"RHONE_525"
2009-03-24 19:09:00;7449;161;6;"RHONE_525"
2009-03-25;7740;53.598;6;"RHONE_525"
2009-03-25 02:30:00;7890;58.8;6;"RHONE_525"
2009-03-25 04:30:00;8010;48.149;6;"RHONE_525"
2009-03-25 07:00:00;8160;89.097;6;"RHONE_525"
2009-03-25 07:45:00;8205;78.812;6;"RHONE_525"
2009-03-25 09:18:00;8298;107.045;6;"RHONE_525"
2009-03-25 13:12:00;8532;135.077;6;"RHONE_525"
2009-03-25 15:06:00;8646;212.667;6;"RHONE_525"
2009-03-25 19:18:00;8898;218;6;"RHONE_525"
2009-03-25 21:30:00;9030;144.958;6;"RHONE_525"
2009-03-26 00:39:00;9219;123.783;6;"RHONE_525"
2009-03-26 13:18:00;9978;140.118;6;"RHONE_525"
2009-03-26 22:27:00;10527;119.75;6;"RHONE_525"
2009-03-27 02:18:00;10758;86.072;6;"RHONE_525"
2009-03-27 09:09:00;11169;95.55;6;"RHONE_525"
2009-03-27 11:24:00;11304;72.44;6;"RHONE_525"
2009-03-27 16:45:00;11625;75.075;6;"RHONE_525"
2009-03-27 19:15:00;11775;132.253;6;"RHONE_525"
2009-03-28 18:51:00;13191;138.303;6;"RHONE_525"
2009-03-28 22:24:00;13404;170.044;6;"RHONE_525"
2009-03-29 08:54:00;14034;185.689;6;"RHONE_525"
2010-02-21 17:45:00;285;74.281;7;"RHONE_750"
2010-02-21 17:47:00;287;75.542;7;"RHONE_750"
2010-02-21 17:55:00;295;75.7;7;"RHONE_750"
2010-02-21 18:08:00;308;73.019;7;"RHONE_750"
2010-02-21 18:13:00;313;59.615;7;"RHONE_750"
2010-02-21 18:19:00;319;54.348;7;"RHONE_750"
2010-02-21 18:34:00;334;60.088;7;"RHONE_750"
2010-02-21 19:07:00;367;62.138;7;"RHONE_750"
2010-02-21 19:30:00;390;67.342;7;"RHONE_750"
2010-02-21 19:49:00;409;76.29;7;"RHONE_750"
2010-02-21 20:06:00;426;81.988;7;"RHONE_750"
2010-02-21 20:07:00;427;74.596;7;"RHONE_750"
2010-02-21 20:11:00;431;70.812;7;"RHONE_750"
2010-02-21 20:13:00;433;74.912;7;"RHONE_750"
2010-02-21 20:17:00;437;77.469;7;"RHONE_750"
2010-02-21 20:25:00;445;92.403;7;"RHONE_750"
2010-02-21 20:34:00;454;96.726;7;"RHONE_750"
2010-02-21 20:44:00;464;95.547;7;"RHONE_750"
2010-02-21 21:08:00;488;80.613;7;"RHONE_750"
2010-02-21 21:24:00;504;75.897;7;"RHONE_750"
2010-02-21 21:43:00;523;78.844;7;"RHONE_750"
2010-02-21 22:30:00;570;75.7;7;"RHONE_750"
2010-02-22 04:14:00;914;75.227;7;"RHONE_750"
2010-02-22 04:29:00;929;80.416;7;"RHONE_750"
2010-02-22 04:31:00;931;83.953;7;"RHONE_750"
2010-02-22 05:24:00;984;98.887;7;"RHONE_750"
2010-02-22 06:32:00;1052;104.586;7;"RHONE_750"
2010-02-22 07:15:00;1095;104.586;7;"RHONE_750"
2010-02-22 07:29:00;1109;102.817;7;"RHONE_750"
2010-02-22 07:41:00;1121;97.905;7;"RHONE_750"
2010-02-22 08:13:00;1153;97.512;7;"RHONE_750"
2010-02-22 08:32:00;1172;91.027;7;"RHONE_750"
2010-02-22 08:50:00;1190;77.862;7;"RHONE_750"
2010-02-22 09:20:00;1220;72.388;7;"RHONE_750"
2010-02-22 09:28:00;1228;69.865;7;"RHONE_750"
2010-02-22 09:30:00;1230;67.185;7;"RHONE_750"
2010-02-22 09:57:00;1257;66.554;7;"RHONE_750"
2010-02-22 10:22:00;1282;68.604;7;"RHONE_750"
2010-02-22 11:50:00;1370;66.396;7;"RHONE_750"
2010-02-22 12:17:00;1397;56.777;7;"RHONE_750"
2010-02-22 12:41:00;1421;55.988;7;"RHONE_750"
2010-02-22 13:17:00;1457;49.236;7;"RHONE_750"
2010-02-22 13:57:00;1497;48.384;7;"RHONE_750"
2010-02-22 14:49:00;1549;52.786;7;"RHONE_750"
2010-02-22 16:04:00;1624;52.502;7;"RHONE_750"
2010-02-22 17:24:00;1704;51.082;7;"RHONE_750"
2010-02-22 18:10:00;1750;46.964;7;"RHONE_750"
2010-02-22 22:46:00;2026;42.42;7;"RHONE_750"
2010-02-22 23:36:00;2076;44.976;7;"RHONE_750"
2010-02-22 23:48:00;2088;47.674;7;"RHONE_750"
2010-02-23 00:42:00;2142;81.595;7;"RHONE_750"
2010-02-23 00:56:00;2156;86.115;7;"RHONE_750"
2010-02-23 04:31:00;2371;84.739;7;"RHONE_750"
2010-02-23 04:48:00;2388;86.508;7;"RHONE_750"
2010-02-23 06:00:00;2460;87.294;7;"RHONE_750"
2010-02-23 06:02:00;2462;89.062;7;"RHONE_750"
2010-02-23 06:28:00;2488;92.796;7;"RHONE_750"
2010-02-23 07:11:00;2531;112.249;7;"RHONE_750"
2010-02-23 07:27:00;2547;116.915;7;"RHONE_750"
2010-02-23 08:08:00;2588;123.379;7;"RHONE_750"
2010-02-23 12:55:00;2875;126.491;7;"RHONE_750"
2010-02-23 13:23:00;2903;129.124;7;"RHONE_750"
2010-02-23 15:14:00;3014;131.279;7;"RHONE_750"
2010-02-23 16:25:00;3085;140.615;7;"RHONE_750"
2010-02-23 18:09:00;3189;143.727;7;"RHONE_750"
2010-02-23 18:56:00;3236;143.009;7;"RHONE_750"
2010-02-23 19:22:00;3262;144.924;7;"RHONE_750"
2010-02-23 20:14:00;3314;164.315;7;"RHONE_750"
2010-02-23 20:38:00;3338;165.752;7;"RHONE_750"
2010-02-23 20:39:00;3339;167.667;7;"RHONE_750"
2010-02-23 22:55:00;3475;167.906;7;"RHONE_750"
2010-02-23 23:39:00;3519;164.555;7;"RHONE_750"
2010-02-24 00:29:00;3569;166.47;7;"RHONE_750"
2010-02-24 01:10:00;3610;169.821;7;"RHONE_750"
2010-02-24 01:45:00;3645;182.27;7;"RHONE_750"
2010-02-24 02:14:00;3674;197.733;7;"RHONE_750"
2010-02-24 03:55:00;3775;210;7;"RHONE_750"
2010-02-24 05:55:00;3895;212.667;7;"RHONE_750"
2010-02-24 08:36:00;4056;194.267;7;"RHONE_750"
2010-02-24 10:43:00;4183;193.042;7;"RHONE_750"
2010-02-24 10:57:00;4197;198.533;7;"RHONE_750"
2010-02-24 11:10:00;4210;210;7;"RHONE_750"
2010-02-24 11:48:00;4248;228.667;7;"RHONE_750"
2010-02-24 12:21:00;4281;236.667;7;"RHONE_750"
2010-02-24 22:52:00;4912;239.333;7;"RHONE_750"
2010-02-25 03:55:00;5215;236.667;7;"RHONE_750"
2010-02-25 10:39:00;5619;239.333;7;"RHONE_750"
2010-02-25 11:21:00;5661;236.667;7;"RHONE_750"
2010-02-25 12:53:00;5753;223.333;7;"RHONE_750"
2010-02-25 14:06:00;5826;196.4;7;"RHONE_750"
2010-02-25 15:04:00;5884;187.058;7;"RHONE_750"
2010-02-25 19:21:00;6141;187.536;7;"RHONE_750"
2010-02-25 20:27:00;6207;186.579;7;"RHONE_750"
2010-02-25 21:26:00;6266;181.791;7;"RHONE_750"
2010-02-25 22:07:00;6307;186.1;7;"RHONE_750"
2010-02-26 00:48:00;6468;192.803;7;"RHONE_750"
2010-02-26 02:17:00;6557;200.4;7;"RHONE_750"
2010-02-26 03:05:00;6605;202;7;"RHONE_750"
2010-02-26 03:33:00;6633;220.667;7;"RHONE_750"
2010-02-26 04:23:00;6683;231.333;7;"RHONE_750"
2010-02-26 05:30:00;6750;234;7;"RHONE_750"
2010-02-26 07:22:00;6862;248.316;7;"RHONE_750"
2010-02-26 07:32:00;6872;251.474;7;"RHONE_750"
2010-02-26 08:19:00;6919;248.316;7;"RHONE_750"
2010-02-26 08:35:00;6935;234;7;"RHONE_750"
2010-02-26 08:59:00;6959;220.667;7;"RHONE_750"
2010-02-26 10:02:00;7022;210;7;"RHONE_750"
2010-02-26 10:18:00;7038;210;7;"RHONE_750"
2010-02-26 10:55:00;7075;234;7;"RHONE_750"
2010-02-26 11:40:00;7120;245.158;7;"RHONE_750"
2010-02-26 12:36:00;7176;245.158;7;"RHONE_750"
2010-02-26 13:31:00;7231;251.474;7;"RHONE_750"
2010-02-26 16:46:00;7426;239.333;7;"RHONE_750"
2010-02-26 17:53:00;7493;207.333;7;"RHONE_750"
2010-02-26 18:35:00;7535;199.867;7;"RHONE_750"
2010-02-26 18:48:00;7548;194.8;7;"RHONE_750"
2010-02-26 19:08:00;7568;193.761;7;"RHONE_750"
2010-02-26 19:34:00;7594;195.867;7;"RHONE_750"
2010-02-26 19:54:00;7614;191.367;7;"RHONE_750"
2010-02-26 20:09:00;7629;199.067;7;"RHONE_750"
2010-02-26 20:45:00;7665;226;7;"RHONE_750"
2010-02-26 21:09:00;7689;234;7;"RHONE_750"
2010-02-26 21:14:00;7694;239.333;7;"RHONE_750"
2010-02-27 02:32:00;8012;245.158;7;"RHONE_750"
2010-02-27 10:55:00;8515;245.158;7;"RHONE_750"
2010-02-27 15:13:00;8773;236.667;7;"RHONE_750"
2010-02-27 17:39:00;8919;207.333;7;"RHONE_750"
2010-02-27 18:15:00;8955;189.93;7;"RHONE_750"
2010-02-27 18:29:00;8969;186.818;7;"RHONE_750"
2010-02-27 18:36:00;8976;180.115;7;"RHONE_750"
2010-02-27 19:43:00;9043;159.048;7;"RHONE_750"
2010-02-27 20:25:00;9085;156.415;7;"RHONE_750"
2010-02-27 20:59:00;9119;158.57;7;"RHONE_750"
2010-02-27 22:42:00;9222;155.458;7;"RHONE_750"
2010-02-27 23:55:00;9295;145.164;7;"RHONE_750"
2010-02-28 00:26:00;9326;148.276;7;"RHONE_750"
2010-02-28 03:45:00;9525;147.079;7;"RHONE_750"
