"Date";"t_minutes";"Q";"id_time_interval"
2023-03-22 09:00:00;0;53.225;1
2023-03-22 09:05:00;5;55.128;1
2023-03-22 09:45:00;45;61.275;1
2023-03-22 09:50:00;50;63.351;1
2023-03-22 12:10:00;190;62.007;1
2023-03-22 15:00:00;360;62.65;1
2023-03-22 15:40:00;400;64.578;1
2023-03-22 16:35:00;455;63.001;1
2023-03-22 18:20:00;560;62.826;1
2023-03-22 19:00:00;600;60.69;1
2023-03-22 19:40:00;640;62.3;1
2023-03-22 20:30:00;690;62.65;1
2023-03-23 06:05:00;1265;62.007;1
2023-03-23 06:55:00;1315;58.641;1
2023-03-23 07:10:00;1330;57.031;1
2023-03-23 07:15:00;1335;55.421;1
2023-03-23 07:45:00;1365;52.933;1
2023-03-23 09:45:00;1485;46.639;1
2023-03-23 12:45:00;1665;48.103;1
2023-03-24 16:15:00;3315;47.956;1
2023-03-24 16:25:00;3325;47.371;1
2023-03-24 16:55:00;3355;36.714;1
2023-03-24 17:00:00;3360;36.359;1
2023-03-24 17:05:00;3365;32.683;1
2023-03-24 17:15:00;3375;29.5;1
2023-03-24 17:25:00;3385;29;1
2023-03-24 17:30:00;3390;29.1;1
2023-03-24 17:55:00;3415;37.189;1
2023-03-24 18:05:00;3425;43.117;1
2023-03-24 18:45:00;3465;58.641;1
2023-03-24 18:50:00;3470;58.934;1
2023-03-24 18:55:00;3475;60.836;1
2023-03-24 19:10:00;3490;61.715;1
2023-03-24 19:25:00;3505;60.69;1
2023-03-24 19:30:00;3510;58.787;1
2023-03-24 19:35:00;3515;58.495;1
2023-03-24 19:40:00;3520;56.153;1
2023-03-24 19:55:00;3535;53.372;1
2023-03-24 20:00:00;3540;51.176;1
2023-03-24 20:55:00;3595;48.981;1
2023-03-24 21:10:00;3610;45.014;1
2023-03-24 22:00:00;3660;48.395;1
2023-03-25 02:50:00;3950;46.932;1
2023-03-25 02:55:00;3955;45.014;1
2023-03-25 03:00:00;3960;44.777;1
2023-03-25 03:20:00;3980;36.003;1
2023-03-25 03:25:00;3985;35.647;1
2023-03-25 03:30:00;3990;33.869;1
2023-03-25 03:45:00;4005;33.631;1
2023-03-25 04:00:00;4020;35.766;1
2023-03-25 04:10:00;4030;38.967;1
2023-03-25 04:25:00;4045;40.864;1
2023-03-25 04:45:00;4065;45.844;1
2023-03-25 04:55:00;4075;46.346;1
2023-03-25 05:05:00;4085;48.542;1
2023-03-25 05:45:00;4125;50.591;1
2023-03-25 07:00:00;4200;47.371;1
2023-03-25 07:45:00;4245;47.225;1
2023-03-25 07:55:00;4255;48.103;1
2023-03-25 08:15:00;4275;54.104;1
2023-03-25 08:25:00;4285;54.104;1
2023-03-25 08:45:00;4305;60.251;1
2023-03-25 09:00:00;4320;61.129;1
2023-03-25 09:05:00;4325;60.69;1
2023-03-25 09:15:00;4335;56.885;1
2023-03-25 09:20:00;4340;54.835;1
2023-03-25 09:25:00;4345;51.03;1
2023-03-25 09:40:00;4360;45.133;1
2023-03-25 10:00:00;4380;46.346;1
2023-03-25 10:05:00;4385;48.103;1
2023-03-25 10:45:00;4425;49.566;1
2023-03-25 12:20:00;4520;47.956;1
2023-03-25 15:00:00;4680;47.225;1
2023-03-26 10:25:00;5845;47.225;1
2023-03-26 11:10:00;5890;48.688;1
2023-03-26 11:30:00;5910;50.445;1
2023-03-26 11:35:00;5915;52.055;1
2023-03-26 11:50:00;5930;53.518;1
2023-03-26 11:55:00;5935;55.275;1
2023-03-26 12:05:00;5945;54.982;1
2023-03-26 12:20:00;5960;59.226;1
2023-03-26 12:30:00;5970;59.958;1
2023-03-26 12:35:00;5975;52.786;1
2023-03-26 12:45:00;5985;53.225;1
2023-03-26 12:55:00;5995;58.495;1
2023-03-26 13:00:00;6000;58.787;1
2023-03-26 13:10:00;6010;62.65;1
2023-03-26 13:20:00;6020;63.527;1
2023-03-26 15:00:00;6120;63.702;1
2023-03-26 15:40:00;6160;60.983;1
2023-03-26 16:00:00;6180;60.983;1
2023-03-26 17:45:00;6285;70.186;1
2023-03-26 19:40:00;6400;72.289;1
2023-03-26 20:35:00;6455;76.319;1
2023-03-26 20:40:00;6460;78.422;1
2023-03-26 21:10:00;6490;79.824;1
2023-03-26 21:25:00;6505;81.401;1
2023-03-26 21:30:00;6510;83.329;1
2023-03-26 22:05:00;6545;85.782;1
2023-03-26 23:20:00;6620;82.628;1
2023-03-27 01:15:00;6735;82.277;1
2023-03-27 02:45:00;6825;82.628;1
2023-03-27 04:50:00;6950;86.483;1
2023-03-27 10:05:00;7265;88.235;1
2023-03-27 11:10:00;7330;85.081;1
2023-03-27 11:15:00;7335;82.803;1
2023-03-27 12:20:00;7400;74.917;1
2023-03-27 12:25:00;7405;72.99;1
2023-03-27 13:10:00;7450;71.237;1
2023-03-27 16:30:00;7650;72.814;1
2023-03-27 19:05:00;7805;79.999;1
2023-03-27 20:25:00;7885;77.546;1
2023-03-27 22:25:00;8005;78.597;1
2023-03-28 06:50:00;8510;78.422;1
2023-03-28 06:55:00;8515;70.536;1
2023-03-28 07:00:00;8520;68.083;1
2023-03-28 07:10:00;8530;67.207;1
2023-03-28 07:15:00;8535;69.835;1
2023-03-28 07:35:00;8555;73.34;1
2023-03-28 07:40:00;8560;75.443;1
2023-03-28 08:40:00;8620;81.401;1
2023-03-28 08:45:00;8625;83.504;1
2023-03-28 09:05:00;8645;82.452;1
2023-03-28 09:25:00;8665;83.854;1
2023-03-28 10:10:00;8710;98.224;1
2023-03-28 10:30:00;8730;101.238;1
2023-03-28 10:35:00;8735;104.018;1
2023-03-28 13:25:00;8905;105.942;1
2023-03-28 13:30:00;8910;111.501;1
2023-03-28 13:35:00;8915;114.494;1
2023-03-28 13:40:00;8920;114.708;1
2023-03-28 14:35:00;8975;111.501;1
2023-03-28 16:15:00;9075;116.419;1
2023-03-28 20:55:00;9355;116.846;1
2023-03-28 22:40:00;9460;114.494;1
2023-03-28 22:50:00;9470;111.501;1
2023-03-28 23:20:00;9500;108.294;1
2023-03-28 23:25:00;9505;105.3;1
2023-03-28 23:40:00;9520;104.659;1
2023-03-28 23:50:00;9530;101.238;1
2023-03-29 00:10:00;9550;99.741;1
2023-03-29 00:15:00;9555;97.172;1
2023-03-29 00:30:00;9570;95.77;1
2023-03-29 00:35:00;9575;93.317;1
2023-03-29 00:40:00;9580;93.142;1
2023-03-29 00:55:00;9595;88.235;1
2023-03-29 01:10:00;9610;86.833;1
2023-03-29 01:15:00;9615;83.504;1
2023-03-29 01:35:00;9635;82.102;1
2023-03-29 01:40:00;9640;79.473;1
2023-03-29 01:45:00;9645;62.475;1
2023-03-29 01:55:00;9655;58.348;1
2023-03-29 02:05:00;9665;62.826;1
2023-03-29 02:15:00;9675;71.062;1
2023-03-29 02:20:00;9680;73.34;1
2023-03-29 02:35:00;9695;74.216;1
2023-03-29 02:50:00;9710;72.814;1
2023-03-29 02:55:00;9715;70.711;1
2023-03-29 03:15:00;9735;68.433;1
2023-03-29 03:20:00;9740;66.506;1
2023-03-29 03:40:00;9760;64.403;1
