X Y Z label profile_id header_val
871397.38 6526436.5812 187.247 NA 7 37841
871396.5373 6526440.2351 187.7583 NA 7 37841
871395.7116 6526443.8011 187.5982 NA 7 37841
871394.9036 6526447.2157 188.8 rd 7 37841
871394.0482 6526450.821 190.145 NA 7 37841
871381.2609 6526327.5782 189.1145 NA 8 37891
871378.8832 6526333.9149 188.3396 rg 8 37891
871376.4873 6526340.3422 187.495 NA 8 37891
871374.0772 6526346.8337 187.585 NA 8 37891
871371.6711 6526353.3043 187.7726 NA 8 37891
871370.959 6526355.2223 187.7124 NA 8 37891
871369.2615 6526359.7931 187.5691 NA 8 37891
871366.8531 6526366.2789 187.2389 NA 8 37891
871365.655 6526369.5065 187.1775 NA 8 37891
871364.4426 6526372.7733 187.1155 NA 8 37891
871362.0325 6526379.267 187.1343 NA 8 37891
871359.6266 6526385.7447 186.7399 NA 8 37891
871357.2268 6526392.1891 186.1945 NA 8 37891
871354.8307 6526398.6453 185.4434 NA 8 37891
871352.4211 6526405.137 185.16 axe 8 37891
871351.6815 6526407.7414 185.3051 NA 8 37891
871351.3515 6526408.9895 185.3617 NA 8 37891
871350.9417 6526410.3466 185.428 NA 8 37891
871350.4254 6526412.4057 185.4786 NA 8 37891
871350.1617 6526413.2756 185.5223 NA 8 37891
871349.7599 6526414.8285 185.5949 NA 8 37891
871349.0238 6526417.4183 185.8956 NA 8 37891
871348.6602 6526418.6828 185.9984 NA 8 37891
871348.2862 6526420.0177 186.1043 NA 8 37891
871347.5541 6526422.6038 186.3517 NA 8 37891
871347.1755 6526424.0561 186.5886 NA 8 37891
871346.911 6526424.9711 186.7635 NA 8 37891
871346.6344 6526426.0336 186.9421 NA 8 37891
871346.2806 6526427.3091 187.222 NA 8 37891
871346.1769 6526427.717 187.229 NA 8 37891
871345.8387 6526428.9599 187.3118 NA 8 37891
871345.6808 6526429.5491 187.3699 NA 8 37891
871345.5841 6526429.8969 187.5176 NA 8 37891
871345.0717 6526431.7578 188.2987 rd 8 37891
871344.6733 6526432.9865 188.9318 NA 8 37891
871344.2562 6526434.2541 189.3782 NA 8 37891
871343.8158 6526435.5852 189.6725 NA 8 37891
871335.4115 6526318.086 188.381 NA 9 37941
871332.4986 6526325.2076 187.8791 rg 9 37941
871329.5846 6526332.3319 187.4707 NA 9 37941
871326.666 6526339.4673 187.6567 NA 9 37941
871323.7471 6526346.6037 187.5937 NA 9 37941
871320.8285 6526353.7394 187.4211 NA 9 37941
871317.9113 6526360.8714 187.15 NA 9 37941
871314.9929 6526368.0064 187.0306 NA 9 37941
871312.0755 6526375.1391 187.0558 NA 9 37941
871309.1608 6526382.2652 186.6942 NA 9 37941
871306.245 6526389.394 186.3782 NA 9 37941
871303.3444 6526396.4854 185.5307 NA 9 37941
871300.4271 6526403.6178 185.24 axe 9 37941
871299.8327 6526405.071 185.3255 NA 9 37941
871299.2383 6526406.5242 185.4111 NA 9 37941
871298.6439 6526407.9774 185.4966 NA 9 37941
871298.0508 6526409.4275 185.6228 NA 9 37941
871297.4589 6526410.8746 185.7908 NA 9 37941
871296.8671 6526412.3216 185.9587 NA 9 37941
871296.2975 6526413.7141 186.3892 NA 9 37941
871295.7491 6526415.0549 186.9833 NA 9 37941
871295.2398 6526416.3 187.7973 rd 9 37941
871294.7306 6526417.5451 188.6114 NA 9 37941
871294.1766 6526418.8995 189.0637 NA 9 37941
871293.5835 6526420.3494 189.2 NA 9 37941
871303.552 6526281.679 188.4064 NA 10 37999
871302.0478 6526283.2954 188.2313 NA 10 37999
871300.5335 6526284.922 188.2728 NA 10 37999
871299.0191 6526286.5488 188.3066 NA 10 37999
871297.5044 6526288.1759 188.2527 NA 10 37999
871295.9896 6526289.803 188.1974 NA 10 37999
871294.4748 6526291.4302 188.2 NA 10 37999
871292.96 6526293.0574 188.2111 NA 10 37999
871291.4452 6526294.6846 188.2178 NA 10 37999
871289.9304 6526296.3117 188.2082 NA 10 37999
871288.4161 6526297.9384 188.1277 NA 10 37999
871286.9016 6526299.5652 188.0624 NA 10 37999
871285.3898 6526301.1891 188.0395 rg 10 37999
871282.3595 6526307.7001 187.5637 NA 10 37999
871279.3092 6526314.2342 187.5676 NA 10 37999
871276.2556 6526320.7741 187.6353 NA 10 37999
871274.8687 6526323.6091 187.6079 NA 10 37999
871273.2012 6526327.3146 187.5457 NA 10 37999
871270.1484 6526333.8524 187.3132 NA 10 37999
871267.8293 6526338.5964 187.1499 NA 10 37999
871265.5016 6526343.3617 187.0295 NA 10 37999
871262.4501 6526349.8979 186.9885 NA 10 37999
871259.4023 6526356.4271 186.599 NA 10 37999
871256.3524 6526362.9599 186.2772 NA 10 37999
871253.3132 6526369.4632 185.5591 NA 10 37999
871250.26 6526376.0008 185.305 axe 10 37999
871249.5763 6526377.3917 185.3887 NA 10 37999
871249.3289 6526377.8784 185.4182 NA 10 37999
871248.8924 6526378.7826 185.4725 NA 10 37999
871248.6317 6526379.2842 185.5029 NA 10 37999
871248.2935 6526379.9662 185.544 NA 10 37999
871247.971 6526380.5818 185.5897 NA 10 37999
871247.5259 6526381.5619 185.6738 NA 10 37999
871246.9851 6526382.6035 185.7863 NA 10 37999
871246.4585 6526383.61 185.8947 NA 10 37999
871245.9243 6526384.7393 186.0769 NA 10 37999
871245.691 6526385.2056 186.205 NA 10 37999
871245.3981 6526385.7904 186.3936 NA 10 37999
871245.1282 6526386.3007 186.5603 NA 10 37999
871244.8806 6526386.8198 186.799 NA 10 37999
871244.735 6526387.1085 186.9338 NA 10 37999
871244.4986 6526387.5634 187.1479 NA 10 37999
871244.4227 6526387.7344 187.2751 NA 10 37999
871243.9735 6526388.697 188.0469 rd 10 37999
871243.5714 6526389.5902 188.6389 NA 10 37999
871243.5322 6526389.6781 188.697 NA 10 37999
871243.489 6526389.7737 188.7415 NA 10 37999
871243.2902 6526390.2179 188.9424 NA 10 37999
871243.1057 6526390.6303 189.0988 NA 10 37999
871243.0602 6526390.7317 189.1375 NA 10 37999
871242.9978 6526390.8718 189.1682 NA 10 37999
871242.5617 6526391.8487 189.3856 NA 10 37999
871271.6925 6526245.272 188.4317 NA 11 38057
871268.9259 6526247.9134 188.1232 NA 11 38057
871266.1403 6526250.5728 188.2482 NA 11 38057
871263.3543 6526253.2327 188.3575 NA 11 38057
871260.5677 6526255.8931 188.2916 NA 11 38057
871257.781 6526258.5536 188.2228 NA 11 38057
871254.9943 6526261.2141 188.2699 NA 11 38057
871252.2076 6526263.8747 188.3339 NA 11 38057
871249.4208 6526266.5353 188.3893 NA 11 38057
871246.6341 6526269.1958 188.4118 NA 11 38057
871243.8483 6526271.8554 188.2926 NA 11 38057
871241.0622 6526274.5153 188.2039 NA 11 38057
871238.2809 6526277.1707 188.2 rg 11 38057
871235.1345 6526283.0683 187.6568 NA 11 38057
871231.9524 6526289.0012 187.4785 NA 11 38057
871228.764 6526294.9445 187.6769 NA 11 38057
871225.574 6526300.8898 187.6703 NA 11 38057
871222.3855 6526306.8334 187.4764 NA 11 38057
871219.1981 6526312.7745 187.2092 NA 11 38057
871216.0104 6526318.717 187.0284 NA 11 38057
871212.8247 6526324.6567 186.9212 NA 11 38057
871209.6439 6526330.5891 186.5037 NA 11 38057
871206.4598 6526336.5257 186.1762 NA 11 38057
871203.282 6526342.441 185.5875 NA 11 38057
871200.093 6526348.3838 185.37 axe 11 38057
871199.3198 6526349.7124 185.4519 NA 11 38057
871198.5466 6526351.0411 185.5339 NA 11 38057
871197.7734 6526352.3697 185.6158 NA 11 38057
871197.0011 6526353.6963 185.7248 NA 11 38057
871196.2296 6526355.0209 185.8617 NA 11 38057
871195.4581 6526356.3454 185.9986 NA 11 38057
871194.7014 6526357.6336 186.3104 NA 11 38057
871193.9589 6526358.8873 186.7314 NA 11 38057
871193.2481 6526360.0719 187.3124 NA 11 38057
871192.7073 6526361.0941 188.2964 rd 11 38057
871192.1367 6526362.1893 189.0392 NA 11 38057
871191.54 6526363.348 189.5713 NA 11 38057
871239.833 6526208.865 188.457 NA 12 38116
871235.6831 6526212.8271 187.9943 NA 12 38116
871231.5047 6526216.8162 188.1818 NA 12 38116
871227.3257 6526220.806 188.3458 NA 12 38116
871223.4744 6526224.4829 188.2547 NA 12 38116
871222.0729 6526225.8209 188.2204 NA 12 38116
871219.3767 6526228.3951 188.1538 NA 12 38116
871217.7183 6526229.9783 188.1647 NA 12 38116
871214.7857 6526232.7781 188.2143 NA 12 38116
871211.1811 6526236.2196 188.2971 NA 12 38116
871208.5283 6526238.7522 188.3517 NA 12 38116
871207.0831 6526240.132 188.3804 NA 12 38116
871206.2619 6526240.916 188.3901 NA 12 38116
871204.8442 6526242.2695 188.4062 NA 12 38116
871202.9855 6526244.0441 188.4212 NA 12 38116
871202.0618 6526244.926 188.3967 NA 12 38116
871200.3462 6526246.5638 188.3459 NA 12 38116
871198.8886 6526247.9554 188.2835 NA 12 38116
871197.8623 6526248.9353 188.2473 NA 12 38116
871196.2561 6526250.4687 188.1908 NA 12 38116
871194.7918 6526251.8666 188.1442 NA 12 38116
871193.6638 6526252.9436 188.193 NA 12 38116
871192.169 6526254.3706 188.2505 NA 12 38116
871190.7002 6526255.773 188.3335 NA 12 38116
871188.0256 6526259.0499 188.1 rg 12 38116
871184.7273 6526264.3694 187.5716 NA 12 38116
871181.4071 6526269.7115 187.5878 NA 12 38116
871178.0825 6526275.0602 187.7118 NA 12 38116
871176.618 6526277.5407 187.6783 NA 12 38116
871174.7583 6526280.4086 187.601 NA 12 38116
871171.4352 6526285.7555 187.3724 NA 12 38116
871168.113 6526291.1011 187.1177 NA 12 38116
871164.7921 6526296.4457 186.9076 NA 12 38116
871162.0017 6526301.0619 186.6895 NA 12 38116
871159.8854 6526304.7511 186.4085 NA 12 38116
871156.5672 6526310.0915 186.0752 NA 12 38116
871153.2508 6526315.4189 185.6159 NA 12 38116
871149.9259 6526320.7668 185.435 axe 12 38116
871149.0633 6526322.0331 185.5151 NA 12 38116
871148.7007 6526322.5655 185.5488 NA 12 38116
871148.2008 6526323.2995 185.5952 NA 12 38116
871147.7834 6526323.9122 185.634 NA 12 38116
871147.3381 6526324.5659 185.6754 NA 12 38116
871146.808 6526325.3439 185.7372 NA 12 38116
871146.4763 6526325.8307 185.7758 NA 12 38116
871144.7536 6526328.3573 186.0185 NA 12 38116
871144.2191 6526329.1347 186.1774 NA 12 38116
871143.9034 6526329.5934 186.2711 NA 12 38116
871143.5126 6526330.157 186.4269 NA 12 38116
871143.0638 6526330.8035 186.6055 NA 12 38116
871142.8123 6526331.1615 186.7496 NA 12 38116
871142.2522 6526331.9578 187.0699 NA 12 38116
871141.6957 6526332.8687 188.1388 rd 12 38116
871141.1649 6526333.7541 188.9527 NA 12 38116
871141.1168 6526333.8341 189.0269 NA 12 38116
871141.0868 6526333.8853 189.063 NA 12 38116
871140.5183 6526334.8473 189.757 NA 12 38116
871207.9735 6526172.458 188.4823 NA 13 38174
871202.4403 6526177.7407 187.8654 NA 13 38174
871196.8691 6526183.0596 188.1154 NA 13 38174
871191.2971 6526188.3793 188.3341 NA 13 38174
871185.7238 6526193.7002 188.2022 NA 13 38174
871180.1505 6526199.0212 188.0645 NA 13 38174
871174.5771 6526204.3422 188.1587 NA 13 38174
871169.0037 6526209.6633 188.2867 NA 13 38174
871163.43 6526214.9845 188.3977 NA 13 38174
871157.8567 6526220.3055 188.4426 NA 13 38174
871152.2851 6526225.6248 188.2041 NA 13 38174
871146.7128 6526230.9447 188.0269 NA 13 38174
871141.1503 6526236.2553 188.4643 NA 13 38174
871137.7703 6526240.9291 188 rg 13 38174
871134.3201 6526245.6705 187.4863 NA 13 38174
871130.8619 6526250.4218 187.6971 NA 13 38174
871127.401 6526255.1759 187.7468 NA 13 38174
871123.9426 6526259.9275 187.5317 NA 13 38174
871120.4848 6526264.6776 187.2684 NA 13 38174
871117.0279 6526269.4276 187.0262 NA 13 38174
871113.5739 6526274.1743 186.7867 NA 13 38174
871110.127 6526278.913 186.3133 NA 13 38174
871106.6746 6526283.6573 185.9742 NA 13 38174
871103.2195 6526288.3967 185.6443 NA 13 38174
871099.7588 6526293.1497 185.5 axe 13 38174
871098.8069 6526294.3538 185.5783 NA 13 38174
871097.8549 6526295.5579 185.6566 NA 13 38174
871096.9029 6526296.7621 185.735 NA 13 38174
871095.9514 6526297.9651 185.8268 NA 13 38174
871094.0491 6526300.3692 186.0384 NA 13 38174
871093.1054 6526301.5531 186.2317 NA 13 38174
871092.1687 6526302.7198 186.4795 NA 13 38174
871091.2564 6526303.8438 186.8274 NA 13 38174
871090.6841 6526304.6432 187.9813 rd 13 38174
871090.0968 6526305.479 189.0147 NA 13 38174
871089.4966 6526306.3466 189.9427 NA 13 38174
871176.114 6526136.051 188.5077 NA 14 38232
871169.1975 6526142.6544 187.7365 NA 14 38232
871162.2335 6526149.3031 188.049 NA 14 38232
871155.2685 6526155.9526 188.3224 NA 14 38232
871148.3019 6526162.6038 188.1575 NA 14 38232
871141.3353 6526169.255 187.9854 NA 14 38232
871134.3685 6526175.9063 188.1031 NA 14 38232
871127.4017 6526182.5576 188.2631 NA 14 38232
871121.3751 6526188.3113 188.3831 NA 14 38232
871119.8762 6526189.7424 188.4063 NA 14 38232
871114.5268 6526194.8495 188.4495 NA 14 38232
871112.8399 6526196.46 188.4312 NA 14 38232
871107.6807 6526201.3856 188.2103 NA 14 38232
871105.8055 6526203.1759 188.1377 NA 14 38232
871100.9669 6526207.7953 187.9838 NA 14 38232
871099.5854 6526209.1143 187.9881 NA 14 38232
871098.7714 6526209.8914 187.9986 NA 14 38232
871093.9959 6526214.4506 188.3742 NA 14 38232
871091.9084 6526216.7333 188.3922 NA 14 38232
871089.0883 6526219.8595 187.8 rg 14 38232
871085.504 6526224.0051 187.4902 NA 14 38232
871081.9108 6526228.1605 187.7072 NA 14 38232
871078.3144 6526232.319 187.7851 NA 14 38232
871077.2513 6526233.547 187.7183 NA 14 38232
871074.7211 6526236.4745 187.5593 NA 14 38232
871071.1282 6526240.6291 187.298 NA 14 38232
871067.5366 6526244.7829 187.0251 NA 14 38232
871063.9485 6526248.9331 186.7194 NA 14 38232
871061.4577 6526251.8142 186.3706 NA 14 38232
871060.3685 6526253.075 186.2181 NA 14 38232
871056.782 6526257.2231 185.8732 NA 14 38232
871053.1883 6526261.3745 185.6727 NA 14 38232
871049.5917 6526265.5327 185.565 axe 14 38232
871048.5504 6526266.6745 185.6415 NA 14 38232
871048.1085 6526267.1585 185.6739 NA 14 38232
871047.509 6526267.8163 185.718 NA 14 38232
871046.998 6526268.3757 185.7555 NA 14 38232
871046.4677 6526268.9583 185.7946 NA 14 38232
871045.8168 6526269.6702 185.8464 NA 14 38232
871045.4265 6526270.0995 185.8778 NA 14 38232
871044.3856 6526271.2404 185.9681 NA 14 38232
871043.3446 6526272.3811 186.0584 NA 14 38232
871042.6766 6526273.1077 186.1436 NA 14 38232
871042.3074 6526273.5128 186.1923 NA 14 38232
871041.8134 6526274.0476 186.2681 NA 14 38232
871041.2737 6526274.636 186.3536 NA 14 38232
871040.9514 6526274.9827 186.426 NA 14 38232
871040.7052 6526275.2487 186.4824 NA 14 38232
871040.2606 6526275.7297 186.5849 NA 14 38232
871040.2008 6526275.7992 186.711 NA 14 38232
871039.6724 6526276.4177 187.8238 rd 14 38232
871039.1232 6526277.0679 188.9118 NA 14 38232
871039.0769 6526277.1239 189.0024 NA 14 38232
871039.0434 6526277.1629 189.0666 NA 14 38232
871038.4748 6526277.8459 190.1284 NA 14 38232
871144.2545 6526099.644 188.533 NA 15 38291
871135.9547 6526107.5681 187.6076 NA 15 38291
871127.5979 6526115.5465 187.9826 NA 15 38291
871119.2399 6526123.526 188.3106 NA 15 38291
871110.88 6526131.5074 188.1128 NA 15 38291
871102.52 6526139.4888 187.9063 NA 15 38291
871094.1599 6526147.4704 188.0476 NA 15 38291
871085.7997 6526155.452 188.2396 NA 15 38291
871077.4393 6526163.4338 188.406 NA 15 38291
871069.0792 6526171.4153 188.4735 NA 15 38291
871060.7219 6526179.3942 188.1157 NA 15 38291
871052.3635 6526187.374 187.8498 NA 15 38291
871044.0197 6526195.34 188.506 NA 15 38291
871040.4062 6526198.7899 187.6 rg 15 38291
871036.6879 6526202.3398 187.4941 NA 15 38291
871032.9598 6526205.8991 187.7173 NA 15 38291
871029.2279 6526209.4621 187.8233 NA 15 38291
871025.4996 6526213.0215 187.587 NA 15 38291
871021.7716 6526216.5807 187.3277 NA 15 38291
871018.0454 6526220.1382 187.024 NA 15 38291
871014.3231 6526223.692 186.6521 NA 15 38291
871010.61 6526227.2369 186.1229 NA 15 38291
871006.8894 6526230.789 185.7723 NA 15 38291
871003.1571 6526234.3523 185.7011 NA 15 38291
870999.4247 6526237.9157 185.63 axe 15 38291
