"Date","t_minutes","Q","id_WSE_number_case","id_WSE_name_case","id_sta"
2009-03-21 15:00:00,0,211.753,6,"RHONE_525","Rhone_Lagnieu"
2009-03-21 16:00:00,3600,211.785,6,"RHONE_525","Rhone_Lagnieu"
2009-03-21 17:00:00,7200,216.57,6,"RHONE_525","Rhone_Lagnieu"
2009-03-21 18:00:00,10800,220.963,6,"RHONE_525","Rhone_Lagnieu"
2009-03-21 19:00:00,14400,219.949,6,"RHONE_525","Rhone_Lagnieu"
2009-03-21 20:00:00,18000,216.959,6,"RHONE_525","Rhone_Lagnieu"
2009-03-21 21:00:00,21600,213.662,6,"RHONE_525","Rhone_Lagnieu"
2009-03-21 22:00:00,25200,217.612,6,"RHONE_525","Rhone_Lagnieu"
2009-03-21 23:00:00,28800,224.241,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22,32400,227.419,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 01:00:00,36000,226.948,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 02:00:00,39600,218.707,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 03:00:00,43200,213.96,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 04:00:00,46800,213.831,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 05:00:00,50400,212.432,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 06:00:00,54000,211.869,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 07:00:00,57600,212.004,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 08:00:00,61200,213.612,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 09:00:00,64800,213.46,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 10:00:00,68400,217.185,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 11:00:00,72000,220.487,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 12:00:00,75600,221.172,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 13:00:00,79200,220.654,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 14:00:00,82800,220.752,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 15:00:00,86400,221.378,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 16:00:00,90000,221.777,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 17:00:00,93600,221.8,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 18:00:00,97200,219.293,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 19:00:00,100800,217.023,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 20:00:00,104400,214.72,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 21:00:00,108000,211.58,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 22:00:00,111600,211.276,6,"RHONE_525","Rhone_Lagnieu"
2009-03-22 23:00:00,115200,210.696,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23,118800,209.8,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 01:00:00,122400,210.457,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 02:00:00,126000,210.509,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 03:00:00,129600,212.25,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 04:00:00,133200,212.183,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 05:00:00,136800,218.948,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 06:00:00,140400,245.022,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 07:00:00,144000,272.587,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 08:00:00,147600,308.406,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 09:00:00,151200,354.956,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 10:00:00,154800,405.478,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 11:00:00,158400,425.859,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 12:00:00,162000,432.335,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 13:00:00,165600,432.76,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 14:00:00,169200,432.718,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 15:00:00,172800,433.859,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 16:00:00,176400,435.658,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 17:00:00,180000,435.666,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 18:00:00,183600,433.615,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 19:00:00,187200,430.647,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 20:00:00,190800,421.223,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 21:00:00,194400,383.135,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 22:00:00,198000,340.786,6,"RHONE_525","Rhone_Lagnieu"
2009-03-23 23:00:00,201600,320.083,6,"RHONE_525","Rhone_Lagnieu"
2009-03-24,205200,287.922,6,"RHONE_525","Rhone_Lagnieu"
2009-03-24 01:00:00,208800,276.543,6,"RHONE_525","Rhone_Lagnieu"
2009-03-24 02:00:00,212400,275.279,6,"RHONE_525","Rhone_Lagnieu"
2009-03-24 03:00:00,216000,279.078,6,"RHONE_525","Rhone_Lagnieu"
2009-03-24 04:00:00,219600,297.754,6,"RHONE_525","Rhone_Lagnieu"
2009-03-24 05:00:00,223200,314.126,6,"RHONE_525","Rhone_Lagnieu"
2009-03-24 06:00:00,226800,346.208,6,"RHONE_525","Rhone_Lagnieu"
