event	reach	x	t	WSE	Q	V	Kmin	Kflood	Yu_WSE	Yu_Q	Yu_V	Yu_Kmin	Yu_Kflood
1	2	41568	117660	-9999	920.4495225	-9999	-9999	-9999	-9999	57.8192728134503	-9999	-9999	-9999
1	2	41568	117720	-9999	919.8653088	-9999	-9999	-9999	-9999	57.7960246542468	-9999	-9999	-9999
1	2	41568	117960	-9999	903.1572006	-9999	-9999	-9999	-9999	57.1334606206299	-9999	-9999	-9999
1	2	41568	118020	-9999	873.7998968	-9999	-9999	-9999	-9999	55.9804934697724	-9999	-9999	-9999
1	2	41568	118320	-9999	912.9718527	-9999	-9999	-9999	-9999	57.5221175684291	-9999	-9999	-9999
1	2	41568	118380	-9999	885.0500754	-9999	-9999	-9999	-9999	56.4205998719782	-9999	-9999	-9999
1	2	41568	118680	-9999	926.6730128	-9999	-9999	-9999	-9999	58.0672642857365	-9999	-9999	-9999
1	2	41568	118740	-9999	893.6347707	-9999	-9999	-9999	-9999	56.7578871920908	-9999	-9999	-9999
1	2	41568	119040	-9999	894.6823149	-9999	-9999	-9999	-9999	56.7991294958563	-9999	-9999	-9999
1	2	41568	119100	-9999	887.8204184	-9999	-9999	-9999	-9999	56.5293086665659	-9999	-9999	-9999
1	2	41568	119400	-9999	853.7137111	-9999	-9999	-9999	-9999	55.2002513699017	-9999	-9999	-9999
1	2	41568	119940	-9999	860.8569233	-9999	-9999	-9999	-9999	55.4769015535642	-9999	-9999	-9999
1	2	41568	120000	-9999	840.2471995	-9999	-9999	-9999	-9999	54.6812434996588	-9999	-9999	-9999
1	2	41568	120360	-9999	719.956323	-9999	-9999	-9999	-9999	50.2079950562577	-9999	-9999	-9999
1	2	41568	121020	-9999	-798.79356805	-9999	-9999	-9999	-9999	53.106675028569	-9999	-9999	-9999
1	2	41568	121980	-9999	-1181.073648	-9999	-9999	-9999	-9999	68.6464668063847	-9999	-9999	-9999
1	2	41568	122460	-9999	-1199.210639	-9999	-9999	-9999	-9999	69.4281311265612	-9999	-9999	-9999
1	2	41568	123360	-9999	-1228.93995	-9999	-9999	-9999	-9999	70.7158645691687	-9999	-9999	-9999
1	2	41568	123420	-9999	-1237.633684	-9999	-9999	-9999	-9999	71.0939015628523	-9999	-9999	-9999
1	2	41568	123780	-9999	-1287.042894	-9999	-9999	-9999	-9999	73.2548041575675	-9999	-9999	-9999
1	2	41568	124200	-9999	-1273.978983	-9999	-9999	-9999	-9999	72.6811951113511	-9999	-9999	-9999
1	2	41568	124260	-9999	-1273.083373	-9999	-9999	-9999	-9999	72.6419519735163	-9999	-9999	-9999
1	2	41568	124740	-9999	-1355.919987	-9999	-9999	-9999	-9999	76.3136067428594	-9999	-9999	-9999
1	2	41568	125280	-9999	-1291.1992305	-9999	-9999	-9999	-9999	73.4374166621456	-9999	-9999	-9999
1	2	41568	125940	-9999	-1345.031527	-9999	-9999	-9999	-9999	75.8140786500758	-9999	-9999	-9999
1	2	41568	126000	-9999	-1333.919598	-9999	-9999	-9999	-9999	75.3216684282896	-9999	-9999	-9999
1	2	41568	126660	-9999	-1312.445546	-9999	-9999	-9999	-9999	74.3725976286837	-9999	-9999	-9999
1	2	41568	126720	-9999	-1262.942837	-9999	-9999	-9999	-9999	72.1980714688697	-9999	-9999	-9999
1	2	41568	127440	-9999	-1317.9516235	-9999	-9999	-9999	-9999	74.6198766575481	-9999	-9999	-9999
1	2	41568	128220	-9999	-1348.263847	-9999	-9999	-9999	-9999	75.9574782547321	-9999	-9999	-9999
1	2	41568	128280	-9999	-1326.69127	-9999	-9999	-9999	-9999	75.0018287426082	-9999	-9999	-9999
1	2	41568	128820	-9999	-1377.782841	-9999	-9999	-9999	-9999	77.270394669531	-9999	-9999	-9999
1	2	41568	128880	-9999	-1346.740898	-9999	-9999	-9999	-9999	75.8899045714555	-9999	-9999	-9999
1	2	41568	129420	-9999	-1313.021837	-9999	-9999	-9999	-9999	74.3980232338006	-9999	-9999	-9999
1	2	41568	129480	-9999	-1325.398739	-9999	-9999	-9999	-9999	74.9446765511532	-9999	-9999	-9999
1	2	41568	130020	-9999	-1312.1305925	-9999	-9999	-9999	-9999	74.3625659016594	-9999	-9999	-9999
1	2	41568	131040	-9999	-1338.304847	-9999	-9999	-9999	-9999	75.5158901077067	-9999	-9999	-9999
1	2	41568	131100	-9999	-1363.780515	-9999	-9999	-9999	-9999	76.6468736005205	-9999	-9999	-9999
1	2	41568	131340	-9999	-1373.483815	-9999	-9999	-9999	-9999	77.0791724748534	-9999	-9999	-9999
1	2	41568	131640	-9999	-1380.636069	-9999	-9999	-9999	-9999	77.4011479928488	-9999	-9999	-9999
1	2	41568	132000	-9999	-1409.9612025	-9999	-9999	-9999	-9999	78.7081878719627	-9999	-9999	-9999
1	2	41568	132360	-9999	-1394.839937	-9999	-9999	-9999	-9999	78.0316994856924	-9999	-9999	-9999
1	2	41568	132420	-9999	-1410.407627	-9999	-9999	-9999	-9999	78.7281664066262	-9999	-9999	-9999
1	2	41568	132720	-9999	-1390.058463	-9999	-9999	-9999	-9999	77.8180976791055	-9999	-9999	-9999
1	2	41568	132780	-9999	-1393.573528	-9999	-9999	-9999	-9999	77.9751110602346	-9999	-9999	-9999
1	2	41568	133260	-9999	-1326.582917	-9999	-9999	-9999	-9999	74.9970372027494	-9999	-9999	-9999
1	2	41568	133320	-9999	-1388.658533	-9999	-9999	-9999	-9999	77.7555869580076	-9999	-9999	-9999
1	2	41568	133620	-9999	-1374.448574	-9999	-9999	-9999	-9999	77.1218011098456	-9999	-9999	-9999
1	2	41568	133680	-9999	-1378.717385	-9999	-9999	-9999	-9999	77.3120564288203	-9999	-9999	-9999
1	2	41568	134040	-9999	-1292.857928	-9999	-9999	-9999	-9999	73.5098908649791	-9999	-9999	-9999
1	2	41568	134100	-9999	-1349.045179	-9999	-9999	-9999	-9999	75.9921524728564	-9999	-9999	-9999
1	2	41568	134460	-9999	-1282.418629	-9999	-9999	-9999	-9999	73.0513097077363	-9999	-9999	-9999
1	2	41568	134520	-9999	-1284.692528	-9999	-9999	-9999	-9999	73.1511259567997	-9999	-9999	-9999
1	2	41568	134820	-9999	-1190.791399	-9999	-9999	-9999	-9999	69.0648998394332	-9999	-9999	-9999
1	2	41568	134880	-9999	-1173.738826	-9999	-9999	-9999	-9999	68.3312306280931	-9999	-9999	-9999
1	2	41568	135180	-9999	-1160.828151	-9999	-9999	-9999	-9999	67.7776142275987	-9999	-9999	-9999
1	2	41568	135240	-9999	-1126.225419	-9999	-9999	-9999	-9999	66.3020304063482	-9999	-9999	-9999
1	2	41568	135600	-9999	-1020.4243605	-9999	-9999	-9999	-9999	61.8729744800215	-9999	-9999	-9999
1	2	41568	135960	-9999	-888.0000881	-9999	-9999	-9999	-9999	56.5363634412757	-9999	-9999	-9999
1	2	41568	136020	-9999	-874.8870688	-9999	-9999	-9999	-9999	56.0229279660001	-9999	-9999	-9999
1	2	41568	136800	-9999	-578.81043675	-9999	-9999	-9999	-9999	45.4154109181745	-9999	-9999	-9999
1	2	41568	137280	-9999	-299.5846985	-9999	-9999	-9999	-9999	38.0706905497962	-9999	-9999	-9999
1	2	41568	137400	-9999	-334.4844865	-9999	-9999	-9999	-9999	38.7904586112735	-9999	-9999	-9999
1	2	41568	137760	-9999	-124.8024081	-9999	-9999	-9999	-9999	35.5570812708537	-9999	-9999	-9999
1	2	41568	138120	-9999	150.5020554	-9999	-9999	-9999	-9999	35.7998208333374	-9999	-9999	-9999
1	2	41568	138180	-9999	135.1828534	-9999	-9999	-9999	-9999	35.6466830102524	-9999	-9999	-9999
1	2	41568	138540	-9999	360.9078135	-9999	-9999	-9999	-9999	39.3788001888147	-9999	-9999	-9999
1	2	41568	138840	-9999	599.8554619	-9999	-9999	-9999	-9999	46.093019405634	-9999	-9999	-9999
1	2	41568	138900	-9999	580.8216367	-9999	-9999	-9999	-9999	45.4794946558025	-9999	-9999	-9999
1	2	41568	139140	-9999	711.4050253	-9999	-9999	-9999	-9999	49.902332360875	-9999	-9999	-9999
1	2	41568	139200	-9999	719.3164227	-9999	-9999	-9999	-9999	50.1850604255371	-9999	-9999	-9999
1	2	41568	139680	-9999	981.2700901	-9999	-9999	-9999	-9999	60.2679639137756	-9999	-9999	-9999
1	2	41568	139740	-9999	921.6686022	-9999	-9999	-9999	-9999	57.8678021934759	-9999	-9999	-9999
1	2	97091	107340	-9999	2834.839667	-9999	-9999	-9999	-9999	151.152372935365	-9999	-9999	-9999
1	2	97091	107460	-9999	2808.940828	-9999	-9999	-9999	-9999	149.938725611542	-9999	-9999	-9999
1	2	97091	107640	-9999	2793.739451	-9999	-9999	-9999	-9999	149.227009285131	-9999	-9999	-9999
1	2	97091	107880	-9999	2811.477862	-9999	-9999	-9999	-9999	150.057553696208	-9999	-9999	-9999
1	2	97091	108060	-9999	2837.428668	-9999	-9999	-9999	-9999	151.273770413019	-9999	-9999	-9999
1	2	97091	108240	-9999	2796.172579	-9999	-9999	-9999	-9999	149.340894362123	-9999	-9999	-9999
1	2	97091	110040	-9999	2676.541367	-9999	-9999	-9999	-9999	143.756510193993	-9999	-9999	-9999
1	2	97091	110220	-9999	2702.2640465	-9999	-9999	-9999	-9999	144.954794123167	-9999	-9999	-9999
1	2	97091	110460	-9999	2671.089744	-9999	-9999	-9999	-9999	143.502791092212	-9999	-9999	-9999
1	2	97091	110580	-9999	2696.122373	-9999	-9999	-9999	-9999	144.668378111728	-9999	-9999	-9999
1	2	97091	110700	-9999	2672.202661	-9999	-9999	-9999	-9999	143.554580747668	-9999	-9999	-9999
1	2	97091	110820	-9999	2689.472789	-9999	-9999	-9999	-9999	144.358614938384	-9999	-9999	-9999
1	2	97091	111060	-9999	2698.564551	-9999	-9999	-9999	-9999	144.782169447016	-9999	-9999	-9999
1	2	97091	111120	-9999	2625.986274	-9999	-9999	-9999	-9999	141.406363994309	-9999	-9999	-9999
1	2	97091	111360	-9999	2568.703815	-9999	-9999	-9999	-9999	138.751029628572	-9999	-9999	-9999
1	2	97091	111480	-9999	2618.260002	-9999	-9999	-9999	-9999	141.047735165023	-9999	-9999	-9999
1	2	97091	111660	-9999	2597.026967	-9999	-9999	-9999	-9999	140.062923960315	-9999	-9999	-9999
1	2	97091	111840	-9999	2583.348473	-9999	-9999	-9999	-9999	139.429097868338	-9999	-9999	-9999
1	2	97091	112020	-9999	2576.937149	-9999	-9999	-9999	-9999	139.132176992745	-9999	-9999	-9999
1	2	97091	112140	-9999	2578.996522	-9999	-9999	-9999	-9999	139.227539126497	-9999	-9999	-9999
1	2	97091	112320	-9999	2566.751496	-9999	-9999	-9999	-9999	138.660676132585	-9999	-9999	-9999
1	2	97091	112440	-9999	2556.195251	-9999	-9999	-9999	-9999	138.172303313969	-9999	-9999	-9999
1	2	97091	112620	-9999	2463.20622	-9999	-9999	-9999	-9999	133.883203597825	-9999	-9999	-9999
1	2	97091	112740	-9999	2627.420398	-9999	-9999	-9999	-9999	141.472947483136	-9999	-9999	-9999
1	2	97091	112920	-9999	2577.371045	-9999	-9999	-9999	-9999	139.152268249608	-9999	-9999	-9999
1	2	97091	113220	-9999	2565.084295	-9999	-9999	-9999	-9999	138.583525720553	-9999	-9999	-9999
1	2	97091	113340	-9999	2477.341009	-9999	-9999	-9999	-9999	134.533624745574	-9999	-9999	-9999
1	2	97091	113520	-9999	2540.016588	-9999	-9999	-9999	-9999	137.424381636913	-9999	-9999	-9999
1	2	97091	113760	-9999	2439.126784	-9999	-9999	-9999	-9999	132.776498941136	-9999	-9999	-9999
1	2	97091	113880	-9999	2486.974306	-9999	-9999	-9999	-9999	134.977231401301	-9999	-9999	-9999
1	2	97091	114060	-9999	2480.843493	-9999	-9999	-9999	-9999	134.694881461402	-9999	-9999	-9999
1	2	97091	114180	-9999	2460.836116	-9999	-9999	-9999	-9999	133.774197715871	-9999	-9999	-9999
1	2	97091	114360	-9999	2441.511994	-9999	-9999	-9999	-9999	132.88604908761	-9999	-9999	-9999
1	2	97091	114540	-9999	-40.46977072	-9999	-9999	-9999	-9999	52.5389808223887	-9999	-9999	-9999
1	2	97091	114720	-9999	-1.962318987	-9999	-9999	-9999	-9999	52.5000916831534	-9999	-9999	-9999
1	2	97091	114780	-9999	-1502.20782	-9999	-9999	-9999	-9999	91.6396248146667	-9999	-9999	-9999
1	2	97091	115020	-9999	-1839.0732375	-9999	-9999	-9999	-9999	106.088611930452	-9999	-9999	-9999
1	2	97091	115200	-9999	-2053.359442	-9999	-9999	-9999	-9999	115.312455940919	-9999	-9999	-9999
1	2	97091	115260	-9999	-2764.772993	-9999	-9999	-9999	-9999	147.872155110607	-9999	-9999	-9999
1	2	97091	115440	-9999	-2794.199763	-9999	-9999	-9999	-9999	149.248553724561	-9999	-9999	-9999
1	2	97091	115500	-9999	-3173.995585	-9999	-9999	-9999	-9999	167.158218266404	-9999	-9999	-9999
1	2	97091	115680	-9999	-3215.869592	-9999	-9999	-9999	-9999	169.147252658373	-9999	-9999	-9999
1	2	97091	115740	-9999	-3202.871648	-9999	-9999	-9999	-9999	168.529573024753	-9999	-9999	-9999
1	2	97091	115980	-9999	-3363.2202755	-9999	-9999	-9999	-9999	176.165824460531	-9999	-9999	-9999
1	2	97091	116220	-9999	-3343.109008	-9999	-9999	-9999	-9999	175.206148860212	-9999	-9999	-9999
1	2	97091	116400	-9999	-3609.113366	-9999	-9999	-9999	-9999	187.937484876221	-9999	-9999	-9999
1	2	97091	116580	-9999	-3684.692554	-9999	-9999	-9999	-9999	191.568911997113	-9999	-9999	-9999
1	2	97091	116820	-9999	-4099.101859	-9999	-9999	-9999	-9999	211.572304723806	-9999	-9999	-9999
1	2	97091	116940	-9999	-3906.320041	-9999	-9999	-9999	-9999	202.248833511582	-9999	-9999	-9999
1	2	97091	117180	-9999	-4379.036317	-9999	-9999	-9999	-9999	225.158050409068	-9999	-9999	-9999
1	2	97091	117360	-9999	-4219.069448	-9999	-9999	-9999	-9999	217.388172441873	-9999	-9999	-9999
1	2	97091	117840	-9999	-4821.534397	-9999	-9999	-9999	-9999	246.727045241569	-9999	-9999	-9999
1	2	97091	117900	-9999	-4731.28012	-9999	-9999	-9999	-9999	242.31958017207	-9999	-9999	-9999
1	2	97091	118080	-9999	-4637.034272	-9999	-9999	-9999	-9999	237.721406480898	-9999	-9999	-9999
1	2	97091	118140	-9999	-4630.109173	-9999	-9999	-9999	-9999	237.383713394047	-9999	-9999	-9999
1	2	97091	118320	-9999	-4881.155694	-9999	-9999	-9999	-9999	249.640646275144	-9999	-9999	-9999
1	2	97091	118380	-9999	-4462.178421	-9999	-9999	-9999	-9999	229.202619208628	-9999	-9999	-9999
1	2	97091	118620	-9999	-4703.607726	-9999	-9999	-9999	-9999	240.969010663648	-9999	-9999	-9999
1	2	97091	118800	-9999	-4458.486104	-9999	-9999	-9999	-9999	229.022915554105	-9999	-9999	-9999
1	2	97091	118980	-9999	-5270.127277	-9999	-9999	-9999	-9999	268.68541789507	-9999	-9999	-9999
1	2	97091	119100	-9999	-4379.474039	-9999	-9999	-9999	-9999	225.179333300566	-9999	-9999	-9999
1	2	97091	119340	-9999	-5262.351568	-9999	-9999	-9999	-9999	268.304137245552	-9999	-9999	-9999
1	2	97091	119400	-9999	-4332.705828	-9999	-9999	-9999	-9999	222.906032847841	-9999	-9999	-9999
1	2	97091	119640	-9999	-4496.491134	-9999	-9999	-9999	-9999	230.872976537644	-9999	-9999	-9999
1	2	97091	119700	-9999	-4355.389031	-9999	-9999	-9999	-9999	224.008446332695	-9999	-9999	-9999
1	2	97091	119940	-9999	-4539.863906	-9999	-9999	-9999	-9999	232.985322955125	-9999	-9999	-9999
1	2	97091	120420	-9999	-4621.1365345	-9999	-9999	-9999	-9999	236.962296211169	-9999	-9999	-9999
1	2	97091	120720	-9999	-4284.263143	-9999	-9999	-9999	-9999	220.552775308248	-9999	-9999	-9999
1	2	97091	120900	-9999	-4098.60629	-9999	-9999	-9999	-9999	211.548301342906	-9999	-9999	-9999
1	2	97091	121020	-9999	-4101.469846	-9999	-9999	-9999	-9999	211.687003011801	-9999	-9999	-9999
1	2	97091	121260	-9999	-4516.13435	-9999	-9999	-9999	-9999	231.829514230015	-9999	-9999	-9999
1	2	97091	121320	-9999	-4026.27711	-9999	-9999	-9999	-9999	208.046913979215	-9999	-9999	-9999
1	2	97091	121560	-9999	-4259.546683	-9999	-9999	-9999	-9999	219.352672337587	-9999	-9999	-9999
1	2	97091	121680	-9999	-3973.887676	-9999	-9999	-9999	-9999	205.513279750146	-9999	-9999	-9999
1	2	97091	121860	-9999	-4052.892033	-9999	-9999	-9999	-9999	209.334862308903	-9999	-9999	-9999
1	2	97091	121980	-9999	-3897.181079	-9999	-9999	-9999	-9999	201.807583867131	-9999	-9999	-9999
1	2	97091	122160	-9999	-3897.790505	-9999	-9999	-9999	-9999	201.837006151425	-9999	-9999	-9999
1	2	97091	122280	-9999	-3893.3383	-9999	-9999	-9999	-9999	201.622066737788	-9999	-9999	-9999
1	2	97091	122460	-9999	-4018.459497	-9999	-9999	-9999	-9999	207.668706892911	-9999	-9999	-9999
1	2	97091	122580	-9999	-3836.618961	-9999	-9999	-9999	-9999	198.885300185212	-9999	-9999	-9999
1	2	97091	122820	-9999	-4004.769641	-9999	-9999	-9999	-9999	207.006520896536	-9999	-9999	-9999
1	2	97091	123000	-9999	-3756.325483	-9999	-9999	-9999	-9999	195.015904058074	-9999	-9999	-9999
1	2	97091	123120	-9999	-3702.138225	-9999	-9999	-9999	-9999	192.407948361068	-9999	-9999	-9999
1	2	97091	123300	-9999	-3671.070465	-9999	-9999	-9999	-9999	190.913975123584	-9999	-9999	-9999
1	2	97091	123540	-9999	-3568.922208	-9999	-9999	-9999	-9999	186.008774838417	-9999	-9999	-9999
1	2	97091	123840	-9999	-3703.949924	-9999	-9999	-9999	-9999	192.495097596664	-9999	-9999	-9999
1	2	97091	124020	-9999	-3536.315871	-9999	-9999	-9999	-9999	184.445316689571	-9999	-9999	-9999
1	2	97091	124200	-9999	-3722.371784	-9999	-9999	-9999	-9999	193.381434594426	-9999	-9999	-9999
1	2	97091	124440	-9999	-3853.905992	-9999	-9999	-9999	-9999	199.719123991504	-9999	-9999	-9999
1	2	97091	124620	-9999	-3761.991069	-9999	-9999	-9999	-9999	195.288740095504	-9999	-9999	-9999
1	2	97091	124740	-9999	-3849.005246	-9999	-9999	-9999	-9999	199.482714688112	-9999	-9999	-9999
1	2	97091	124920	-9999	-3762.146449	-9999	-9999	-9999	-9999	195.29622310559	-9999	-9999	-9999
1	2	97091	125100	-9999	-3730.612734	-9999	-9999	-9999	-9999	193.778039074884	-9999	-9999	-9999
1	2	97091	125280	-9999	-3763.412663	-9999	-9999	-9999	-9999	195.357204064943	-9999	-9999	-9999
1	2	97091	125460	-9999	-3717.820642	-9999	-9999	-9999	-9999	193.162433757714	-9999	-9999	-9999
1	2	97091	125580	-9999	-3653.160173	-9999	-9999	-9999	-9999	190.053145525096	-9999	-9999	-9999
1	2	97091	125820	-9999	-3671.113777	-9999	-9999	-9999	-9999	190.916057232486	-9999	-9999	-9999
1	2	97091	126120	-9999	-3689.396196	-9999	-9999	-9999	-9999	191.795100895847	-9999	-9999	-9999
1	2	97091	126180	-9999	-3757.665585	-9999	-9999	-9999	-9999	195.080436286506	-9999	-9999	-9999
1	2	97091	126420	-9999	-3580.800992	-9999	-9999	-9999	-9999	186.578641223401	-9999	-9999	-9999
1	2	97091	126480	-9999	-3814.238225	-9999	-9999	-9999	-9999	197.806175567468	-9999	-9999	-9999
1	2	97091	126660	-9999	-3748.338242	-9999	-9999	-9999	-9999	194.631315417379	-9999	-9999	-9999
1	2	97091	126780	-9999	-3810.794208	-9999	-9999	-9999	-9999	197.640155938301	-9999	-9999	-9999
1	2	97091	126960	-9999	-3873.221387	-9999	-9999	-9999	-9999	200.6510896601	-9999	-9999	-9999
1	2	97091	127080	-9999	-3699.914579	-9999	-9999	-9999	-9999	192.300987334288	-9999	-9999	-9999
1	2	97091	127260	-9999	-3781.921012	-9999	-9999	-9999	-9999	196.248735925911	-9999	-9999	-9999
1	2	97091	127560	-9999	-3582.933998	-9999	-9999	-9999	-9999	186.680984797758	-9999	-9999	-9999
1	2	97091	127620	-9999	-3512.44232	-9999	-9999	-9999	-9999	183.301330132428	-9999	-9999	-9999
1	2	97091	127860	-9999	-3578.95835	-9999	-9999	-9999	-9999	186.490233464347	-9999	-9999	-9999
1	2	97091	127920	-9999	-3462.132301	-9999	-9999	-9999	-9999	180.892648203483	-9999	-9999	-9999
1	2	97091	128160	-9999	-3518.50181	-9999	-9999	-9999	-9999	183.591632345903	-9999	-9999	-9999
1	2	97091	128280	-9999	-3391.086415	-9999	-9999	-9999	-9999	177.496246960306	-9999	-9999	-9999
1	2	97091	128460	-9999	-3415.726332	-9999	-9999	-9999	-9999	178.673489745388	-9999	-9999	-9999
1	2	97091	128520	-9999	-3297.473776	-9999	-9999	-9999	-9999	173.030584748822	-9999	-9999	-9999
1	2	97091	128760	-9999	-3330.42627	-9999	-9999	-9999	-9999	174.601253860805	-9999	-9999	-9999
1	2	97091	128820	-9999	-3262.993384	-9999	-9999	-9999	-9999	171.38863602955	-9999	-9999	-9999
1	2	97091	129000	-9999	-3325.786631	-9999	-9999	-9999	-9999	174.380021181745	-9999	-9999	-9999
1	2	97091	129120	-9999	-3102.95636	-9999	-9999	-9999	-9999	163.789790372175	-9999	-9999	-9999
1	2	97091	129300	-9999	-3207.612393	-9999	-9999	-9999	-9999	168.754831513998	-9999	-9999	-9999
1	2	97091	129840	-9999	-2728.869111	-9999	-9999	-9999	-9999	146.195302805613	-9999	-9999	-9999
1	2	97091	130020	-9999	-2937.968483	-9999	-9999	-9999	-9999	155.998067352622	-9999	-9999	-9999
1	2	97091	130080	-9999	-2553.058529	-9999	-9999	-9999	-9999	138.027242351824	-9999	-9999	-9999
1	2	97091	130320	-9999	-2197.750778	-9999	-9999	-9999	-9999	121.784733055909	-9999	-9999	-9999
1	2	97091	130380	-9999	-2420.067484	-9999	-9999	-9999	-9999	131.901730723237	-9999	-9999	-9999
1	2	97091	130620	-9999	-2505.7868885	-9999	-9999	-9999	-9999	135.970732870901	-9999	-9999	-9999
1	2	97091	130860	-9999	-2321.482235	-9999	-9999	-9999	-9999	127.3948563269	-9999	-9999	-9999
1	2	97091	131160	-9999	-1881.230327	-9999	-9999	-9999	-9999	107.721023287292	-9999	-9999	-9999
1	2	97091	131340	-9999	-1608.401213	-9999	-9999	-9999	-9999	96.0397634053191	-9999	-9999	-9999
1	2	97091	131400	-9999	-1654.297071	-9999	-9999	-9999	-9999	97.9693676502913	-9999	-9999	-9999
1	2	97091	131580	-9999	-1685.038251	-9999	-9999	-9999	-9999	99.3926679739468	-9999	-9999	-9999
1	2	97091	131820	-9999	-1582.372075	-9999	-9999	-9999	-9999	94.9526379799399	-9999	-9999	-9999
1	2	97091	131880	-9999	-1287.459297	-9999	-9999	-9999	-9999	83.0670127281542	-9999	-9999	-9999
1	2	97091	132060	-9999	-1357.477908	-9999	-9999	-9999	-9999	85.808599084067	-9999	-9999	-9999
1	2	97091	132120	-9999	-1095.613759	-9999	-9999	-9999	-9999	75.876042149517	-9999	-9999	-9999
1	2	97091	132360	-9999	-1071.739029	-9999	-9999	-9999	-9999	75.0187400967562	-9999	-9999	-9999
1	2	97091	132420	-9999	-832.5525466	-9999	-9999	-9999	-9999	67.0008160929803	-9999	-9999	-9999
1	2	97091	132600	-9999	-971.9573546	-9999	-9999	-9999	-9999	71.5402176953815	-9999	-9999	-9999
1	2	97091	132720	-9999	-576.5944178	-9999	-9999	-9999	-9999	59.8949313931931	-9999	-9999	-9999
1	2	97091	132900	-9999	-579.2367538	-9999	-9999	-9999	-9999	59.9586360950773	-9999	-9999	-9999
1	2	97091	132960	-9999	-333.9862042	-9999	-9999	-9999	-9999	55.0918956062487	-9999	-9999	-9999
1	2	97091	133140	-9999	-376.0426719	-9999	-9999	-9999	-9999	55.7653138404531	-9999	-9999	-9999
1	2	97091	133260	-9999	17.15979321	-9999	-9999	-9999	-9999	52.5070104486775	-9999	-9999	-9999
1	2	97091	133500	-9999	-64.15510324	-9999	-9999	-9999	-9999	52.5979057870115	-9999	-9999	-9999
1	2	97091	133560	-9999	362.9989167	-9999	-9999	-9999	-9999	55.5488121728398	-9999	-9999	-9999
1	2	97091	133800	-9999	340.1663031	-9999	-9999	-9999	-9999	55.1863459961955	-9999	-9999	-9999
1	2	97091	133860	-9999	631.8240701	-9999	-9999	-9999	-9999	61.2719686226444	-9999	-9999	-9999
1	2	97091	134040	-9999	628.9814254	-9999	-9999	-9999	-9999	61.198807862127	-9999	-9999	-9999
1	2	97091	134100	-9999	958.512051	-9999	-9999	-9999	-9999	71.0852543062242	-9999	-9999	-9999
1	2	97091	134340	-9999	1066.28070785	-9999	-9999	-9999	-9999	75.0083290201892	-9999	-9999	-9999
1	2	97091	134580	-9999	1338.710374	-9999	-9999	-9999	-9999	85.1155025193281	-9999	-9999	-9999
1	2	97091	134760	-9999	1436.708544	-9999	-9999	-9999	-9999	88.9751572125978	-9999	-9999	-9999
1	2	123562	106440	-9999	3721.324243	-9999	-9999	-9999	-9999	221.406041705841	-9999	-9999	-9999
1	2	123562	106620	-9999	3375.733068	-9999	-9999	-9999	-9999	207.096437357024	-9999	-9999	-9999
1	2	123562	106920	-9999	3728.266385	-9999	-9999	-9999	-9999	221.697824964077	-9999	-9999	-9999
1	2	123562	107100	-9999	3191.296827	-9999	-9999	-9999	-9999	199.652043803841	-9999	-9999	-9999
1	2	123562	107820	-9999	3699.982392	-9999	-9999	-9999	-9999	220.510032091003	-9999	-9999	-9999
