"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14"
1 -1 1 -1 1 -1 1 -1 1 -1 1 -1 1
1 -0.989460166519121 0.968547131692069 -0.937591232663338 0.897080711327333 -0.847653147889191 0.790084286138865 -0.725274456273883 0.654232845147531 -0.578059903126907 0.497928210578576 -0.415062154723409 0.330716788699089
1 -0.978920333038241 0.937427527653552 -0.876831223924223 0.799038203308737 -0.706485560228502 0.602055477069641 -0.488974737742231 0.370702669660149 -0.250811619152675 0.132864325432381 -0.0202926538361603 -0.0837179230309282
1 -0.968380499557362 0.906641187884449 -0.81770241103313 0.705751480336326 -0.576022819138087 0.434524086200925 -0.28772336525942 0.142214604919645 -0.00437961450934364 -0.119934991183469 0.225708453209382 -0.30898861537216
1 -0.957840666076483 0.87618811238476 -0.760187231240535 0.617100842561405 -0.455801922743247 0.286156262877606 -0.118340833459554 -0.0378523623711321 0.173676412382301 -0.282006101850251 0.357790094298946 -0.398347385928437
1 -0.947300832595603 0.846068301154484 -0.704268121796915 0.532967885894466 -0.345371162260651 0.155672475955325 0.0221620449232601 -0.175577398225583 0.294469122724779 -0.371986947345647 0.405033019672001 -0.394414188730819
1 -0.936760999114724 0.816281754193624 -0.649927519952748 0.453235502005191 -0.244289999084565 0.0418462116253597 0.136591615337142 -0.276528619023281 0.367885323309327 -0.405903426622535 0.391461023246733 -0.330773912493916
1 -0.926448024717954 0.787458913755699 -0.598267575513886 0.379367488461594 -0.154021608178311 -0.0545357135067506 0.225849743111963 -0.344602591411222 0.402284520804417 -0.397979497110236 0.338182590041119 -0.235693596679344
1 -0.916361909405295 0.759578723513377 -0.549173742767061 0.310989281520201 -0.0736227230595294 -0.135471792956347 0.293653117084237 -0.386010676927186 0.407123137738129 -0.361427448901027 0.262175810321249 -0.129166696953624
1 -0.906275794092635 0.732003722437355 -0.501478228656042 0.246332972988973 -0.000659516347372957 -0.204181687371518 0.344220152755371 -0.406263009076913 0.389489600856107 -0.305034786713493 0.173678409644232 -0.0220691445286865
1 -0.896189678779976 0.704733910527635 -0.455165642315212 0.185300380966039 0.0652167938397986 -0.261569116262673 0.379443040947128 -0.408726280110857 0.354610258334243 -0.235962649566664 0.081337320923745 0.0765862327057815
1 -0.886103563467317 0.677769287784215 -0.410220592878953 0.127794410187841 0.124346126237593 -0.308498508687762 0.401089200702566 -0.396451123668462 0.307036800286072 -0.160120154111658 -0.00825674371762932 0.160799773828107
1 -0.876017448154657 0.651109854207096 -0.366627689481647 0.0737190520291416 0.17705963507521 -0.345795981122214 0.410806465441626 -0.372191575658576 0.250703957792164 -0.0823075604672729 -0.0902617761045226 0.227001137735566
1 -0.865931332841998 0.624755609796278 -0.324371541257678 0.0229793845030217 0.22367980871508 -0.374250304385087 0.410128141616378 -0.338423749236577 0.188983805242204 -0.0063479225690553 -0.161309444213731 0.273544491241964
1 -0.855845217529338 0.598706554551761 -0.283436757341428 -0.0245184277391219 0.264520568292502 -0.394613859621412 0.400477941300875 -0.297363743059418 0.124736800531271 0.0647921198027372 -0.219260049864971 0.300274831569169
1 -0.845759102216679 0.572962688473544 -0.243807946867279 -0.0688671334075747 0.299887366355271 -0.407603583340745 0.38317479015054 -0.250984801782695 0.060359694381517 0.128891775837074 -0.262985108066526 0.30815813253086
1 -0.835672986904019 0.547524011561628 -0.205469718969615 -0.110158394574303 0.330077285503319 -0.413901901511917 0.359437512166059 -0.201033747546748 -0.00216956317257585 0.18437515893181 -0.292175318505333 0.298968561449562
1 -0.82558687159136 0.522390523816013 -0.168406682782817 -0.148482786672958 0.355379137028343 -0.414157652713991 0.330389392696698 -0.149046700981701 -0.0612497942930186 0.230219380389907 -0.307171828711065 0.275026540430168
1 -0.8155007562787 0.497562225236699 -0.132603447441268 -0.18392979849887 0.376073559553445 -0.408987000343414 0.29706262111801 -0.0963641100442704 -0.115617321157471 0.265871123441229 -0.308818812313099 0.238981922251516
1 -0.805414640966041 0.473039115823685 -0.0980446220793506 -0.216587832209054 0.392433117672763 -0.398974333877375 0.260402614618867 -0.044145104782059 -0.164309331526365 0.29117116269534 -0.298335504676084 0.193637019019317
1 -0.795328525653382 0.448821195576973 -0.0647148158314483 -0.246544203322207 0.404722400591107 -0.384673159193369 0.221272224532763 0.00661880409603655 -0.20662976657978 0.306286316772565 -0.277205952170845 0.141804662006378
1 -0.785242410340722 0.424908464496561 -0.0325986378319427 -0.273885140718707 0.413198120763592 -0.366606977944954 0.180455826648336 0.0550906651817717 -0.242117618592781 0.311648343914932 -0.247084840537796 0.0861968849178706
1 -0.775156295028063 0.401300922582449 -0.00168069721521643 -0.298695786640618 0.418109212535274 -0.345270155993716 0.138663296934058 0.100575647417413 -0.270517529027631 0.307899311852618 -0.209717872353488 0.0293402112599371
1 -0.765070179715403 0.377998569834639 0.0280543968843475 -0.321060196691681 0.419696930780782 -0.321128780897436 0.0965338741120246 0.142509205006174 -0.291752580593792 0.295842994102362 -0.166875263639659 -0.0264861093700369
1 -0.754984064402744 0.35500140625313 0.0566220353323668 -0.341061339837323 0.418194949543956 -0.294621508454457 0.0546399105158059 0.180445829172978 -0.305899179761843 0.276401865209038 -0.120297025278724 -0.079292230370678
1 -0.744897949090084 0.332309431837921 0.0840376089944587 -0.358781098404652 0.413829460677477 -0.266160398304255 0.0134905126672934 0.214048369982397 -0.313163929115525 0.250579287217422 -0.0716487862392471 -0.127403198260853
1 -0.734811833777425 0.309922646589013 0.110316508736241 -0.374300268082461 0.406819272482506 -0.236131738584207 -0.0264649269925094 0.243077911637716 -0.313862391786885 0.219426498885167 -0.0224870027872458 -0.169470502115749
1 -0.724725718464766 0.287841050506406 0.13547412542333 -0.38769855792122 0.397375908348313 -0.20489685964257 -0.0648333057838019 0.267384184902146 -0.30839965304312 0.184014037827392 0.0257675190198142 -0.204472103499931
1 -0.714639603152106 0.2660646435901 0.159525849921345 -0.399054590333087 0.385703705391918 -0.172792936807652 -0.101274492444473 0.28689650050035 -0.297252586880032 0.145407243925062 0.0718487810750281 -0.231703110353947
1 -0.704553487839447 0.244593425840094 0.182487073095903 -0.408445901091898 0.371999913097718 -0.140133782213194 -0.1354981133278 0.301615187575481 -0.280953738226191 0.104645509940775 0.114658349357835 -0.250759019016499
1 -0.694467372526787 0.223427397256389 0.204373185812619 -0.415948939333174 0.356454791957129 -0.107210625679946 -0.16726044170643 0.311603521494079 -0.260076734073783 0.0627249623737082 0.153272554972373 -0.261513226862485
1 -0.684381257214128 0.202566557838985 0.225199578937114 -0.421639067554118 0.339251712108213 -0.0742928846534524 -0.19636138874768 0.316980125508238 -0.235223139526811 0.0205842721574909 0.186944918550046 -0.264090313052923
1 -0.674295141901468 0.182010907587882 0.244981643335003 -0.425590561613615 0.320567251975318 -0.0416289231980325 -0.22264159472523 0.317911831001563 -0.207010677394798 -0.0209066891322222 0.215104511924102 -0.258836395795853
1 -0.664209026588809 0.161760446503079 0.263734769871904 -0.42787661073223 0.300571296908709 -0.00944680004696896 -0.245979619032252 0.314606981262532 -0.176062732560366 -0.0609556163325546 0.237350909816397 -0.246287700502632
1 -0.654122911276149 0.141815174584578 0.281474349413434 -0.428569317492215 0.279427137824205 0.0220449942911061 -0.266289227561024 0.307309163945959 -0.142999064912077 -0.0988542147162582 0.253446326389565 -0.227138313511289
1 -0.64403679596349 0.122175091832377 0.298215772825212 -0.427739697837502 0.257291569842811 0.0526568113696202 -0.283516776014106 0.296291357600376 -0.108427657159741 -0.133982560109462 0.263305476807542 -0.202207949881633
1 -0.63395068065083 0.102840198246477 0.313974430972853 -0.425457681073703 0.234314990930354 0.0822171295852691 -0.297638687712104 0.281850477856218 -0.0729376263379171 -0.165811600132837 0.266983652311226 -0.172410430413481
1 -0.623864565338171 0.0838104938268776 0.328765714721977 -0.421792109868117 0.210641500537115 0.110571849903023 -0.308659024463103 0.264302309086813 -0.0370931302547343 -0.193904007969668 0.264663448653018 -0.138723441791202
1 -0.613778450025512 0.0650859785735791 0.342605014938199 -0.416810740249721 0.186408998237468 0.137583602524931 -0.316607149058804 0.243976807571264 -0.00142820255722666 -0.217913586905533 0.256640541944564 -0.102160043929441
1 -0.603692334712852 0.0466666524865813 0.355507722487139 -0.410580241609178 0.161749282369509 0.163131064502723 -0.321535477962428 0.221213762405401 0.0335575475386894 -0.237583411184512 0.243308862958232 -0.0637422895240682
1 -0.593606219400193 0.0285525155658846 0.367489228234412 -0.40316619669883 0.136788148674695 0.187108288294207 -0.323517322753446 0.196358800624091 0.0674024324658202 -0.252742876479065 0.225145480588202 -0.0244772318592774
1 -0.583520104087533 0.0107435678114886 0.378564923045637 -0.394633101632705 0.111645488937474 0.209424041263473 -0.322644818894181 0.169759723215278 0.0996854397806447 -0.263303821467695 0.202695467426593 0.0146644825312834
1 -0.573433988774874 -0.00676019077660694 0.388750197786431 -0.385044365886509 0.0864353896249227 0.230001156124886 -0.319026940383339 0.141763158923216 0.130028298940155 -0.269255870649137 0.176556985150324 0.0527673103001444
1 -0.563347873462214 -0.0239587601984014 0.39806044332241 -0.374462312297635 0.0612662305263809 0.248775892330878 -0.312787598861533 0.112711522955475 0.158096916197126 -0.270661137587039 0.147366794553428 0.0889867329877703
1 -0.553261758149555 -0.0408521404538951 0.406511050519194 -0.362948177065155 0.0362407833930826 0.265697308403543 -0.304063825733833 0.0829402679253626 0.183602230239598 -0.267648417267651 0.115786364506945 0.12256239460137
1 -0.543175642836895 -0.0574403315430881 0.414117410242399 -0.350562109749823 0.0114563105777944 0.280726645210026 -0.293004035874426 0.052775414578532 0.206300539046765 -0.260406986157896 0.082488725795323 0.152828492878452
1 -0.533089527524236 -0.0737233334659803 0.420894913357643 -0.33736317327408 -0.0129953363255531 0.293836720181714 -0.279766371478416 0.0225313500696231 0.225993346317184 -0.249180118865173 0.048146189577072 0.179221502506753
1 -0.523003412211577 -0.0897011462225716 0.426858950730542 -0.323409343922043 -0.0370276178422293 0.305011332477215 -0.264517124625829 -0.00749111822811904 0.242526773746067 -0.234258421016223 0.0134190260623388 0.201285342794816
1 -0.512917296898917 -0.105373769812862 0.432024913226715 -0.308757511339516 -0.0605592079770696 0.314244679089149 -0.247429237122878 -0.0370064651802036 0.255790583386584 -0.21597306908322 -0.0210548231932862 0.218674130741006
1 -0.502831181586258 -0.120741204236852 0.436408191711778 -0.293463478533983 -0.0835138955748417 0.321540781894729 -0.228680876185542 -0.0657459181980939 0.26571685232541 -0.194689039383833 -0.0546689462939557 0.231152683585556
1 -0.492745066273598 -0.135803449494541 0.44002417705135 -0.277581961874612 -0.10582048568061 0.326912925650137 -0.208454084530512 -0.0934587067620149 0.272278339935343 -0.170798400361168 -0.0868565407400253 0.238594953183946
1 -0.482658950960939 -0.150560505585929 0.442888260111048 -0.261166591092252 -0.127412700900103 0.330383106928706 -0.186933503438558 -0.119913102308041 0.275486586037608 -0.144713734502135 -0.11709735412753 0.240980588325323
1 -0.472572835648279 -0.165012372511017 0.445015831756488 -0.244269909279435 -0.148229082760076 0.331981494002895 -0.164305167355378 -0.14489725941104 0.275389776413467 -0.116861748871753 -0.144923483202609 0.238389830833182
1 -0.46248672033562 -0.179159050269803 0.446422282853289 -0.226943372890374 -0.16821289306868 0.331745897670063 -0.140755368594974 -0.168219868977953 0.272070410249013 -0.0876771262190641 -0.169924042260589 0.230996957305745
1 -0.45240060502296 -0.193000538862289 0.447123004267069 -0.209237351740968 -0.187312015275826 0.329721253022039 -0.116469590710618 -0.189710633948796 0.265642802278474 -0.0575966619405583 -0.191748723990118 0.219062481041072
1 -0.442314489710301 -0.206536838288474 0.447133386863443 -0.191201129008793 -0.20547885583355 0.325959112158495 -0.0916315090984568 -0.20922057778568 0.256250450610055 -0.0270537258621686 -0.21011028656012 0.202924328390543
1 -0.432228374397642 -0.219767948548358 0.44646882150803 -0.172882901233113 -0.222670245556379 0.320517147844116 -0.0664220573988179 -0.22662219581303 0.244063299474253 0.00352691818615329 -0.224786010103768 0.182988200820453
1 -0.422142259084982 -0.232693869641942 0.445144699066447 -0.154329778314869 -0.238847340981696 0.313458668109557 -0.0410185582602597 -0.241809459255122 0.229274924427706 0.033733907685654 -0.235618173839906 0.159717328645141
1 -0.412056143772322 -0.245314601569225 0.443176410404312 -0.135587783516688 -0.253975525730108 0.304852141796218 -0.0155939170314322 -0.25469768159992 0.212099665876033 0.0631736696490036 -0.242513611957649 0.133621815019916
1 -0.401970028459663 -0.257630144330206 0.440579346387242 -0.116701853462879 -0.268024311865809 0.294770735044798 0.00968412305420339 -0.265223256701145 0.192769735146653 0.0914743847772131 -0.245442412142117 0.105247759626007
1 -0.391883913147004 -0.269640497924888 0.437368897880855 -0.0977158381394323 -0.280967241256948 0.28329185872766 0.0346536656357428 -0.273343277813371 0.171532315747434 0.118289515292117 -0.244435825304547 0.0751663408050807
1 -0.381797797834344 -0.281345662353268 0.433560455750767 -0.0786725008940198 -0.292781786935991 0.270496726824986 0.0591592873592329 -0.279035046537871 0.148646680889012 0.143300888588346 -0.239583458763233 0.0439630229545797
1 -0.371711682521685 -0.292745637615347 0.429169410862597 -0.0596135184359978 -0.303449254460089 0.256469925744734 0.083052606824044 -0.28229548043985 0.124381346827915 0.166221332958802 -0.231029827866049 0.0122270430096014
1 -0.361625567209025 -0.303840423711126 0.424211154081961 -0.0405794808364032 -0.312954683271447 0.241298994586392 0.106192797776165 -0.283140427880566 0.0990112801040725 0.186796865469828 -0.218970342912456 -0.0194586839701388
1 -0.351539451896366 -0.314630020640604 0.418701076274478 -0.0216098915279564 -0.321286748057682 0.22507401634853 0.128447047983358 -0.281603898390793 0.0728151753000205 0.204808435603771 -0.203646809283104 -0.0505271145147899
1 -0.341453336583706 -0.325114428403781 0.412654568305764 -0.00274316730506019 -0.328437660112195 0.20788722008015 0.149690965227136 -0.277737216694958 0.046072818540036 0.220073231554471 -0.185342518977095 -0.0804359710201121
1 -0.331367221271047 -0.335293647000657 0.406087021041437 0.0159833616762015 -0.334403068694533 0.189832593975832 0.169808931846485 -0.27160810827818 0.0190625505755743 0.232445559062685 -0.164377011347916 -0.108675884949331
