a0_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        
   0.998251E+02   0.511886E-03   0.974065E+01   0.844272E+01   0.184381E+03
   0.998251E+02   0.511886E-03   0.963013E+01   0.844272E+01   0.184356E+03
   0.998251E+02   0.511886E-03   0.963013E+01   0.121863E+02   0.183467E+03
   0.998251E+02   0.511886E-03   0.114249E+02   0.927247E+01   0.184422E+03
   0.996249E+02   0.511886E-03   0.121968E+02   0.877006E+01   0.182571E+03
   0.100478E+03   0.511886E-03   0.102653E+02   0.877006E+01   0.184761E+03
   0.100478E+03   0.511886E-03   0.102653E+02   0.851731E+01   0.184364E+03
   0.100478E+03   0.511886E-03   0.966325E+01   0.832695E+01   0.184034E+03
   0.100347E+03   0.511886E-03   0.966325E+01   0.832695E+01   0.184134E+03
   0.100837E+03   0.511886E-03   0.107126E+02   0.832695E+01   0.183273E+03
   0.100837E+03   0.511886E-03   0.107126E+02   0.832695E+01   0.183273E+03
   0.100837E+03   0.511886E-03   0.107126E+02   0.832695E+01   0.183273E+03
   0.100837E+03   0.511886E-03   0.109079E+02   0.954199E+01   0.184544E+03
   0.990393E+02   0.511886E-03   0.109079E+02   0.954199E+01   0.183888E+03
   0.990393E+02   0.511886E-03   0.868170E+01   0.113303E+02   0.182653E+03
   0.988516E+02   0.511886E-03   0.868170E+01   0.927455E+01   0.182824E+03
   0.988516E+02   0.433890E-03   0.868170E+01   0.927455E+01   0.182815E+03
   0.988516E+02   0.433890E-03   0.834900E+01   0.985019E+01   0.182437E+03
   0.988516E+02   0.433890E-03   0.851619E+01   0.985019E+01   0.182756E+03
   0.988516E+02   0.433890E-03   0.100570E+02   0.109160E+02   0.183402E+03
   0.988516E+02   0.433890E-03   0.100570E+02   0.993643E+01   0.183878E+03
   0.988516E+02   0.433890E-03   0.100570E+02   0.993643E+01   0.183878E+03
   0.988516E+02   0.433890E-03   0.101580E+02   0.103430E+02   0.183763E+03
   0.988516E+02   0.433890E-03   0.101580E+02   0.103430E+02   0.183763E+03
   0.985139E+02   0.495148E-03   0.109197E+02   0.103430E+02   0.182164E+03
   0.985139E+02   0.495148E-03   0.103730E+02   0.105386E+02   0.182436E+03
   0.985139E+02   0.495148E-03   0.102145E+02   0.105386E+02   0.182496E+03
   0.100556E+03   0.495148E-03   0.102145E+02   0.105386E+02   0.185267E+03
   0.100556E+03   0.495148E-03   0.925904E+01   0.846640E+01   0.184062E+03
   0.100556E+03   0.676582E-03   0.105530E+02   0.913666E+01   0.183849E+03
   0.993645E+02   0.797604E-03   0.105530E+02   0.913666E+01   0.181918E+03
   0.101600E+03   0.494509E-03   0.946871E+01   0.913666E+01   0.182608E+03
   0.100157E+03   0.494509E-03   0.946871E+01   0.110832E+02   0.185049E+03
   0.100157E+03   0.494509E-03   0.946871E+01   0.941269E+01   0.185558E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.941269E+01   0.185140E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.112933E+02   0.184401E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.988278E+01   0.185267E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.104711E+02   0.185111E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.109178E+02   0.184789E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.109178E+02   0.184789E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.109178E+02   0.184789E+03
   0.100157E+03   0.338795E-03   0.917033E+01   0.987100E+01   0.185006E+03
   0.100157E+03   0.338795E-03   0.917033E+01   0.987100E+01   0.185006E+03
   0.100157E+03   0.338795E-03   0.861658E+01   0.987100E+01   0.184335E+03
   0.994926E+02   0.603677E-03   0.101167E+02   0.987100E+01   0.184745E+03
   0.994926E+02   0.487491E-03   0.101167E+02   0.987100E+01   0.185363E+03
   0.994926E+02   0.487491E-03   0.101167E+02   0.987100E+01   0.185363E+03
   0.994926E+02   0.487491E-03   0.949976E+01   0.987100E+01   0.185301E+03
   0.994926E+02   0.487491E-03   0.949976E+01   0.101265E+02   0.185276E+03
   0.994926E+02   0.487491E-03   0.949976E+01   0.111139E+02   0.184633E+03
   0.994926E+02   0.487491E-03   0.949976E+01   0.111139E+02   0.184633E+03
   0.994926E+02   0.340338E-03   0.949976E+01   0.111139E+02   0.184259E+03
   0.994926E+02   0.340338E-03   0.950428E+01   0.111429E+02   0.184231E+03
   0.994926E+02   0.755938E-03   0.950428E+01   0.102507E+02   0.183004E+03
   0.994926E+02   0.306986E-03   0.973904E+01   0.866530E+01   0.183824E+03
   0.994926E+02   0.306986E-03   0.116501E+02   0.827916E+01   0.181802E+03
   0.994926E+02   0.306986E-03   0.116501E+02   0.954433E+01   0.183334E+03
   0.994926E+02   0.446781E-03   0.120938E+02   0.954433E+01   0.183358E+03
   0.994926E+02   0.446781E-03   0.112984E+02   0.954433E+01   0.184488E+03
   0.994926E+02   0.446781E-03   0.112984E+02   0.981815E+01   0.184551E+03
   0.994926E+02   0.446781E-03   0.128317E+02   0.981815E+01   0.182061E+03
   0.994926E+02   0.446781E-03   0.128317E+02   0.103508E+02   0.181965E+03
   0.994926E+02   0.446781E-03   0.109353E+02   0.103508E+02   0.184834E+03
   0.994926E+02   0.446781E-03   0.106898E+02   0.103508E+02   0.185034E+03
   0.994926E+02   0.446781E-03   0.945548E+01   0.112030E+02   0.184557E+03
   0.994926E+02   0.446781E-03   0.936370E+01   0.112030E+02   0.184508E+03
   0.994926E+02   0.446781E-03   0.936370E+01   0.107037E+02   0.184967E+03
   0.994926E+02   0.446781E-03   0.936370E+01   0.990038E+01   0.185272E+03
   0.994926E+02   0.446781E-03   0.100903E+02   0.990038E+01   0.185409E+03
   0.100625E+03   0.274311E-03   0.103388E+02   0.990038E+01   0.183704E+03
   0.100625E+03   0.274311E-03   0.112077E+02   0.103889E+02   0.182913E+03
   0.100625E+03   0.814347E-03   0.112077E+02   0.103889E+02   0.181767E+03
   0.100625E+03   0.814347E-03   0.112077E+02   0.103889E+02   0.181767E+03
   0.100625E+03   0.643584E-03   0.102234E+02   0.103889E+02   0.184471E+03
   0.100625E+03   0.643584E-03   0.102234E+02   0.871774E+01   0.183778E+03
   0.100625E+03   0.643584E-03   0.102234E+02   0.104367E+02   0.184448E+03
   0.100625E+03   0.396660E-03   0.109152E+02   0.104367E+02   0.184553E+03
   0.100625E+03   0.552271E-03   0.949169E+01   0.118619E+02   0.183541E+03
   0.100625E+03   0.504105E-03   0.949169E+01   0.118619E+02   0.183690E+03
   0.100059E+03   0.504105E-03   0.103406E+02   0.831341E+01   0.184145E+03
   0.100059E+03   0.504105E-03   0.866335E+01   0.831341E+01   0.183349E+03
   0.100059E+03   0.504105E-03   0.866335E+01   0.828656E+01   0.183292E+03
   0.100059E+03   0.504105E-03   0.874639E+01   0.105167E+02   0.184816E+03
   0.100059E+03   0.504105E-03   0.937302E+01   0.106847E+02   0.185326E+03
   0.100059E+03   0.504105E-03   0.937302E+01   0.944723E+01   0.185507E+03
   0.100059E+03   0.504105E-03   0.103932E+02   0.944723E+01   0.185539E+03
   0.100059E+03   0.504105E-03   0.991521E+01   0.918306E+01   0.185483E+03
   0.100059E+03   0.284375E-03   0.991521E+01   0.117126E+02   0.183368E+03
   0.100059E+03   0.284375E-03   0.997630E+01   0.824884E+01   0.183112E+03
   0.100059E+03   0.334916E-03   0.997630E+01   0.895151E+01   0.184802E+03
   0.100059E+03   0.616241E-03   0.997630E+01   0.856410E+01   0.184033E+03
   0.100092E+03   0.616241E-03   0.119426E+02   0.798686E+01   0.181027E+03
   0.100092E+03   0.334373E-03   0.119484E+02   0.887182E+01   0.182927E+03
   0.100092E+03   0.334373E-03   0.114074E+02   0.887182E+01   0.183691E+03
   0.100092E+03   0.334373E-03   0.114074E+02   0.856707E+01   0.183247E+03
   0.100092E+03   0.505807E-03   0.989326E+01   0.856707E+01   0.184715E+03
   0.100092E+03   0.523704E-03   0.908534E+01   0.856707E+01   0.184281E+03
   0.100092E+03   0.523704E-03   0.966853E+01   0.105651E+02   0.185458E+03
   0.100092E+03   0.523704E-03   0.113320E+02   0.106930E+02   0.184488E+03
   0.100092E+03   0.523704E-03   0.113320E+02   0.109161E+02   0.184308E+03
   0.101998E+03   0.686944E-03   0.949535E+01   0.954017E+01   0.181408E+03
   0.992456E+02   0.686944E-03   0.949535E+01   0.927846E+01   0.183325E+03
   0.992456E+02   0.686944E-03   0.949535E+01   0.927846E+01   0.183325E+03
   0.100947E+03   0.622890E-03   0.949535E+01   0.100384E+02   0.184324E+03
   0.100947E+03   0.622890E-03   0.945142E+01   0.102951E+02   0.184237E+03
   0.100947E+03   0.595863E-03   0.945142E+01   0.102951E+02   0.184410E+03
   0.100947E+03   0.595863E-03   0.945142E+01   0.102951E+02   0.184410E+03
   0.100947E+03   0.595863E-03   0.104359E+02   0.102951E+02   0.184380E+03
   0.101349E+03   0.595863E-03   0.101483E+02   0.102951E+02   0.183677E+03
   0.101319E+03   0.390672E-03   0.101483E+02   0.102951E+02   0.183112E+03
   0.101319E+03   0.465357E-03   0.111629E+02   0.942141E+01   0.182991E+03
   0.101319E+03   0.465357E-03   0.136931E+02   0.102903E+02   0.178501E+03
   0.991446E+02   0.465357E-03   0.125806E+02   0.102903E+02   0.181801E+03
   0.991446E+02   0.163679E-03   0.804960E+01   0.106308E+02   0.179772E+03
   0.991446E+02   0.610111E-03   0.107765E+02   0.106308E+02   0.183515E+03
   0.987125E+02   0.697202E-03   0.889044E+01   0.105972E+02   0.181552E+03
   0.987125E+02   0.697202E-03   0.889044E+01   0.104935E+02   0.181614E+03
   0.987125E+02   0.697202E-03   0.889044E+01   0.100851E+02   0.181766E+03
   0.987125E+02   0.731278E-03   0.968439E+01   0.820380E+01   0.180233E+03
   0.999821E+02   0.731278E-03   0.968439E+01   0.934549E+01   0.183639E+03
   0.100312E+03   0.407182E-03   0.968439E+01   0.934549E+01   0.185447E+03
   0.100312E+03   0.642840E-03   0.968439E+01   0.924570E+01   0.184572E+03
   0.100312E+03   0.642840E-03   0.968439E+01   0.924570E+01   0.184572E+03
   0.100312E+03   0.642840E-03   0.968439E+01   0.924570E+01   0.184572E+03
   0.100312E+03   0.642840E-03   0.968439E+01   0.118050E+02   0.183259E+03
   0.100312E+03   0.631084E-03   0.968439E+01   0.118050E+02   0.183368E+03
   0.100312E+03   0.294870E-03   0.902866E+01   0.114656E+02   0.183186E+03
   0.100312E+03   0.294870E-03   0.874414E+01   0.978552E+01   0.183910E+03
   0.100312E+03   0.244903E-03   0.874414E+01   0.969884E+01   0.183197E+03
   0.995582E+02   0.293296E-03   0.872890E+01   0.969884E+01   0.183870E+03
   0.990098E+02   0.293296E-03   0.895330E+01   0.969884E+01   0.182934E+03
   0.990098E+02   0.293296E-03   0.895330E+01   0.991526E+01   0.182955E+03
   0.990098E+02   0.293296E-03   0.906648E+01   0.991526E+01   0.183073E+03
   0.990098E+02   0.800980E-03   0.909762E+01   0.991526E+01   0.181499E+03
   0.101413E+03   0.800980E-03   0.110866E+02   0.928702E+01   0.181102E+03
   0.101413E+03   0.779055E-03   0.110866E+02   0.928702E+01   0.181352E+03
   0.101924E+03   0.779055E-03   0.113807E+02   0.928702E+01   0.179941E+03
   0.101924E+03   0.779055E-03   0.113807E+02   0.928702E+01   0.179941E+03
   0.101924E+03   0.531642E-03   0.113807E+02   0.928702E+01   0.180802E+03
   0.101924E+03   0.531642E-03   0.999811E+01   0.977889E+01   0.181965E+03
   0.101924E+03   0.531642E-03   0.999811E+01   0.966720E+01   0.181944E+03
   0.101924E+03   0.531642E-03   0.999811E+01   0.966720E+01   0.181944E+03
   0.101924E+03   0.624885E-03   0.999811E+01   0.937684E+01   0.181900E+03
   0.101924E+03   0.624885E-03   0.999811E+01   0.937684E+01   0.181900E+03
   0.100783E+03   0.318645E-03   0.999811E+01   0.937684E+01   0.183906E+03
   0.100783E+03   0.318645E-03   0.999811E+01   0.100274E+02   0.184046E+03
   0.100783E+03   0.318645E-03   0.106643E+02   0.100274E+02   0.183774E+03
   0.100783E+03   0.318645E-03   0.106643E+02   0.100274E+02   0.183774E+03
   0.100783E+03   0.539836E-03   0.973331E+01   0.100274E+02   0.185093E+03
   0.101318E+03   0.539836E-03   0.973331E+01   0.858625E+01   0.182962E+03
   0.101318E+03   0.688010E-03   0.100928E+02   0.858625E+01   0.182232E+03
   0.996730E+02   0.688010E-03   0.100928E+02   0.858625E+01   0.183117E+03
   0.996730E+02   0.688010E-03   0.105245E+02   0.111548E+02   0.183251E+03
   0.996730E+02   0.688010E-03   0.105245E+02   0.111548E+02   0.183251E+03
   0.996730E+02   0.322369E-03   0.106422E+02   0.865924E+01   0.183928E+03
   0.100980E+03   0.374162E-03   0.106422E+02   0.865924E+01   0.183008E+03
   0.100980E+03   0.374162E-03   0.950976E+01   0.865924E+01   0.183188E+03
   0.100980E+03   0.325569E-03   0.950976E+01   0.865924E+01   0.182582E+03
   0.100980E+03   0.495772E-03   0.800373E+01   0.865924E+01   0.181656E+03
   0.100980E+03   0.495772E-03   0.104504E+02   0.865924E+01   0.183771E+03
   0.101173E+03   0.551721E-03   0.104504E+02   0.106524E+02   0.183931E+03
   0.992457E+02   0.551721E-03   0.104504E+02   0.106524E+02   0.184316E+03
   0.992457E+02   0.497277E-03   0.114781E+02   0.124528E+02   0.181221E+03
   0.992457E+02   0.391839E-03   0.132893E+02   0.124528E+02   0.177898E+03
   0.101232E+03   0.391839E-03   0.852671E+01   0.124528E+02   0.179809E+03
   0.101232E+03   0.457813E-03   0.852671E+01   0.119642E+02   0.181164E+03
   0.101232E+03   0.457813E-03   0.904883E+01   0.127510E+02   0.180467E+03
   0.101232E+03   0.457813E-03   0.904883E+01   0.127510E+02   0.180467E+03
   0.101232E+03   0.457813E-03   0.115789E+02   0.112753E+02   0.182001E+03
   0.101232E+03   0.457813E-03   0.115006E+02   0.106883E+02   0.182657E+03
   0.100225E+03   0.457813E-03   0.115006E+02   0.106883E+02   0.184385E+03
   0.100225E+03   0.457813E-03   0.115006E+02   0.130817E+02   0.180796E+03
   0.100500E+03   0.457813E-03   0.954420E+01   0.114770E+02   0.184424E+03
   0.100085E+03   0.457813E-03   0.954420E+01   0.114770E+02   0.184681E+03
   0.100085E+03   0.457813E-03   0.916660E+01   0.110190E+02   0.184970E+03
   0.100085E+03   0.457813E-03   0.844873E+01   0.110190E+02   0.184009E+03
   0.100085E+03   0.457813E-03   0.865005E+01   0.843080E+01   0.183637E+03
   0.100085E+03   0.457813E-03   0.865005E+01   0.836771E+01   0.183513E+03
   0.100085E+03   0.651245E-03   0.113045E+02   0.102333E+02   0.183828E+03
   0.100085E+03   0.508332E-03   0.113045E+02   0.110143E+02   0.184306E+03
   0.100085E+03   0.574925E-03   0.113045E+02   0.110143E+02   0.183965E+03
   0.100085E+03   0.574925E-03   0.944109E+01   0.110143E+02   0.184731E+03
   0.100085E+03   0.303703E-03   0.944109E+01   0.110143E+02   0.184314E+03
   0.100085E+03   0.303703E-03   0.944109E+01   0.110143E+02   0.184314E+03
   0.999893E+02   0.303703E-03   0.944109E+01   0.110143E+02   0.184344E+03
   0.999893E+02   0.303703E-03   0.758476E+01   0.132052E+02   0.177327E+03
   0.999893E+02   0.303703E-03   0.112732E+02   0.123276E+02   0.181778E+03
   0.999893E+02   0.303703E-03   0.112732E+02   0.120987E+02   0.182172E+03
   0.999893E+02   0.381338E-03   0.112263E+02   0.120987E+02   0.182847E+03
   0.999893E+02   0.381338E-03   0.993425E+01   0.971734E+01   0.185629E+03
   0.999893E+02   0.381338E-03   0.111594E+02   0.971734E+01   0.184914E+03
   0.999893E+02   0.381338E-03   0.843228E+01   0.971734E+01   0.184342E+03
   0.999893E+02   0.478190E-03   0.984151E+01   0.108263E+02   0.185416E+03
   0.999893E+02   0.478190E-03   0.949952E+01   0.108263E+02   0.185332E+03
   0.999893E+02   0.578181E-03   0.980140E+01   0.934223E+01   0.185199E+03
   0.999893E+02   0.386337E-03   0.980140E+01   0.884083E+01   0.185027E+03
   0.999893E+02   0.417790E-03   0.890467E+01   0.884083E+01   0.184586E+03
   0.999893E+02   0.417790E-03   0.890467E+01   0.884083E+01   0.184586E+03
   0.999893E+02   0.417790E-03   0.113158E+02   0.884083E+01   0.184255E+03
   0.999893E+02   0.417790E-03   0.758159E+01   0.884083E+01   0.181587E+03
   0.999893E+02   0.417790E-03   0.758159E+01   0.105457E+02   0.182029E+03
   0.999893E+02   0.458139E-03   0.758159E+01   0.105457E+02   0.182075E+03
   0.999893E+02   0.458139E-03   0.111018E+02   0.105457E+02   0.184980E+03
   0.999717E+02   0.364012E-03   0.111018E+02   0.105457E+02   0.184691E+03
   0.999717E+02   0.364012E-03   0.111098E+02   0.105457E+02   0.184682E+03
   0.999717E+02   0.364012E-03   0.111098E+02   0.105457E+02   0.184682E+03
   0.999717E+02   0.364012E-03   0.111098E+02   0.105457E+02   0.184682E+03
   0.999717E+02   0.364012E-03   0.111098E+02   0.105457E+02   0.184682E+03
   0.999463E+02   0.364012E-03   0.111279E+02   0.105457E+02   0.184662E+03
   0.999463E+02   0.364012E-03   0.863577E+01   0.105457E+02   0.184411E+03
   0.999463E+02   0.364012E-03   0.964383E+01   0.105457E+02   0.185311E+03
   0.999463E+02   0.364012E-03   0.104043E+02   0.105457E+02   0.185222E+03
   0.999463E+02   0.364012E-03   0.104043E+02   0.105457E+02   0.185222E+03
   0.999463E+02   0.364012E-03   0.104043E+02   0.105457E+02   0.185222E+03
   0.999463E+02   0.364012E-03   0.104043E+02   0.926988E+01   0.185205E+03
   0.999463E+02   0.364012E-03   0.901622E+01   0.926988E+01   0.184890E+03
   0.999463E+02   0.364012E-03   0.901622E+01   0.926988E+01   0.184890E+03
   0.999463E+02   0.364012E-03   0.901622E+01   0.926988E+01   0.184890E+03
   0.999463E+02   0.364012E-03   0.901355E+01   0.926988E+01   0.184887E+03
   0.999463E+02   0.364012E-03   0.901355E+01   0.837347E+01   0.183701E+03
   0.999463E+02   0.497560E-03   0.901355E+01   0.928446E+01   0.185118E+03
   0.999463E+02   0.497560E-03   0.921146E+01   0.100460E+02   0.185494E+03
   0.999463E+02   0.497560E-03   0.921146E+01   0.111412E+02   0.184808E+03
   0.995646E+02   0.497560E-03   0.921146E+01   0.111412E+02   0.184500E+03
   0.995646E+02   0.435755E-03   0.921146E+01   0.864754E+01   0.184342E+03
   0.995646E+02   0.419351E-03   0.887016E+01   0.864754E+01   0.183973E+03
   0.995646E+02   0.419351E-03   0.887016E+01   0.903932E+01   0.184474E+03
   0.995646E+02   0.419351E-03   0.110494E+02   0.113580E+02   0.183946E+03
   0.995646E+02   0.419351E-03   0.110494E+02   0.994601E+01   0.184888E+03
   0.995646E+02   0.419351E-03   0.110494E+02   0.111706E+02   0.184161E+03
   0.995646E+02   0.419351E-03   0.110494E+02   0.111706E+02   0.184161E+03
   0.995646E+02   0.578022E-03   0.110494E+02   0.110260E+02   0.183869E+03
   0.995646E+02   0.609063E-03   0.110494E+02   0.118145E+02   0.182648E+03
   0.995646E+02   0.609063E-03   0.110494E+02   0.118145E+02   0.182648E+03
   0.995646E+02   0.497597E-03   0.114594E+02   0.919176E+01   0.184112E+03
   0.995646E+02   0.460177E-03   0.114594E+02   0.919176E+01   0.184177E+03
   0.995646E+02   0.460177E-03   0.114594E+02   0.118424E+02   0.182849E+03
   0.101084E+03   0.480957E-03   0.107989E+02   0.121144E+02   0.182150E+03
   0.101084E+03   0.480957E-03   0.107989E+02   0.121144E+02   0.182150E+03
   0.990872E+02   0.480957E-03   0.107989E+02   0.121144E+02   0.182198E+03
   0.100339E+03   0.480957E-03   0.107989E+02   0.121144E+02   0.183316E+03
   0.100339E+03   0.480957E-03   0.114810E+02   0.996411E+01   0.184630E+03
   0.988670E+02   0.480957E-03   0.114810E+02   0.996411E+01   0.182903E+03
   0.988670E+02   0.480957E-03   0.111094E+02   0.880922E+01   0.182656E+03
   0.988670E+02   0.493878E-03   0.111094E+02   0.880922E+01   0.182645E+03
   0.993910E+02   0.526245E-03   0.110913E+02   0.880922E+01   0.183778E+03
   0.993910E+02   0.526245E-03   0.110913E+02   0.110730E+02   0.183833E+03
   0.993910E+02   0.526245E-03   0.110913E+02   0.110730E+02   0.183833E+03
   0.100465E+03   0.519205E-03   0.110913E+02   0.857281E+01   0.183877E+03
   0.100465E+03   0.302742E-03   0.110913E+02   0.939935E+01   0.183780E+03
   0.100465E+03   0.302742E-03   0.110913E+02   0.939935E+01   0.183780E+03
   0.100465E+03   0.302742E-03   0.110913E+02   0.939935E+01   0.183780E+03
   0.100465E+03   0.302742E-03   0.110913E+02   0.129713E+02   0.180266E+03
   0.100328E+03   0.447599E-03   0.107160E+02   0.121795E+02   0.183273E+03
   0.100328E+03   0.447599E-03   0.107160E+02   0.905779E+01   0.185023E+03
   0.100328E+03   0.447599E-03   0.107160E+02   0.101110E+02   0.185397E+03
   0.100328E+03   0.373771E-03   0.107649E+02   0.101110E+02   0.185063E+03
   0.100328E+03   0.373771E-03   0.107649E+02   0.101110E+02   0.185063E+03
   0.100328E+03   0.373771E-03   0.103433E+02   0.994070E+01   0.185339E+03
   0.991366E+02   0.373771E-03   0.103433E+02   0.994070E+01   0.184411E+03
   0.991366E+02   0.373771E-03   0.103433E+02   0.994070E+01   0.184411E+03
   0.991366E+02   0.334972E-03   0.103433E+02   0.994070E+01   0.184143E+03
   0.100616E+03   0.553459E-04   0.103433E+02   0.981056E+01   0.180253E+03
   0.100616E+03   0.553459E-04   0.103433E+02   0.981056E+01   0.180253E+03
   0.100616E+03   0.290224E-03   0.103433E+02   0.993730E+01   0.183965E+03
   0.100616E+03   0.627731E-03   0.103433E+02   0.993730E+01   0.184688E+03
   0.100616E+03   0.334621E-03   0.103433E+02   0.993730E+01   0.184541E+03
   0.100616E+03   0.334621E-03   0.905943E+01   0.839957E+01   0.182892E+03
   0.100616E+03   0.334621E-03   0.125426E+02   0.108046E+02   0.181458E+03
   0.100616E+03   0.470125E-03   0.125173E+02   0.937642E+01   0.182543E+03
   0.100616E+03   0.470125E-03   0.125173E+02   0.937642E+01   0.182543E+03
   0.993937E+02   0.376485E-03   0.125173E+02   0.937642E+01   0.182175E+03
   0.993937E+02   0.376485E-03   0.125173E+02   0.937642E+01   0.182175E+03
   0.993937E+02   0.415853E-03   0.117235E+02   0.954602E+01   0.183727E+03
   0.993937E+02   0.415853E-03   0.117235E+02   0.104557E+02   0.183644E+03
   0.993937E+02   0.415853E-03   0.117235E+02   0.932379E+01   0.183613E+03
   0.993937E+02   0.415853E-03   0.114966E+02   0.932379E+01   0.183924E+03
   0.993937E+02   0.415853E-03   0.114966E+02   0.108167E+02   0.183713E+03
   0.993937E+02   0.675550E-03   0.112405E+02   0.120919E+02   0.181154E+03
   0.993937E+02   0.675550E-03   0.878144E+01   0.117902E+02   0.181714E+03
   0.993937E+02   0.675550E-03   0.878144E+01   0.117902E+02   0.181714E+03
   0.993937E+02   0.464786E-03   0.878144E+01   0.863596E+01   0.183609E+03
   0.993937E+02   0.295403E-03   0.100332E+02   0.804134E+01   0.182269E+03
   0.993937E+02   0.545832E-03   0.100332E+02   0.804134E+01   0.182839E+03
   0.993937E+02   0.733210E-03   0.100332E+02   0.804134E+01   0.181134E+03
   0.993937E+02   0.733210E-03   0.100332E+02   0.111228E+02   0.182619E+03
   0.993937E+02   0.733210E-03   0.100332E+02   0.855543E+01   0.182231E+03
   0.993937E+02   0.668754E-03   0.100332E+02   0.855543E+01   0.182955E+03
   0.993937E+02   0.668754E-03   0.100332E+02   0.106037E+02   0.183785E+03
   0.993937E+02   0.528548E-03   0.100332E+02   0.106037E+02   0.184850E+03
   0.993937E+02   0.528548E-03   0.100332E+02   0.106037E+02   0.184850E+03
   0.993937E+02   0.528548E-03   0.100332E+02   0.112727E+02   0.184243E+03
   0.993937E+02   0.528548E-03   0.100332E+02   0.112727E+02   0.184243E+03
   0.993937E+02   0.402105E-03   0.100374E+02   0.933200E+01   0.184998E+03
   0.100894E+03   0.402105E-03   0.100374E+02   0.826110E+01   0.183008E+03
   0.100894E+03   0.477442E-03   0.100374E+02   0.826110E+01   0.183337E+03
   0.100894E+03   0.477442E-03   0.100374E+02   0.106713E+02   0.184694E+03
   0.100894E+03   0.477442E-03   0.100374E+02   0.106713E+02   0.184694E+03
   0.100578E+03   0.477442E-03   0.100374E+02   0.106713E+02   0.185207E+03
   0.100578E+03   0.477442E-03   0.938645E+01   0.106713E+02   0.185074E+03
   0.100578E+03   0.477442E-03   0.938645E+01   0.106329E+02   0.185100E+03
   0.100578E+03   0.477442E-03   0.938645E+01   0.121745E+02   0.183218E+03
   0.100578E+03   0.477442E-03   0.938645E+01   0.100069E+02   0.185349E+03
   0.100214E+03   0.477442E-03   0.116811E+02   0.100069E+02   0.184427E+03
   0.100214E+03   0.514270E-03   0.844718E+01   0.100069E+02   0.184451E+03
   0.100214E+03   0.514270E-03   0.817992E+01   0.103828E+02   0.183781E+03
   0.100214E+03   0.514270E-03   0.817992E+01   0.102995E+02   0.183816E+03
   0.993043E+02   0.573756E-03   0.905464E+01   0.102995E+02   0.184216E+03
   0.992345E+02   0.573756E-03   0.111332E+02   0.102995E+02   0.183796E+03
   0.992345E+02   0.492823E-03   0.111332E+02   0.984523E+01   0.184223E+03
   0.992345E+02   0.431763E-03   0.111332E+02   0.984523E+01   0.184242E+03
   0.992345E+02   0.431763E-03   0.106185E+02   0.984523E+01   0.184686E+03
   0.984071E+02   0.431763E-03   0.106185E+02   0.984523E+01   0.181913E+03
   0.984071E+02   0.431763E-03   0.102438E+02   0.913722E+01   0.181780E+03
   0.984071E+02   0.431763E-03   0.102438E+02   0.103271E+02   0.182013E+03
   0.986993E+02   0.617526E-03   0.997363E+01   0.103271E+02   0.182886E+03
   0.100813E+03   0.617526E-03   0.997363E+01   0.127862E+02   0.181383E+03
   0.100813E+03   0.288925E-03   0.997363E+01   0.127862E+02   0.180261E+03
   0.100813E+03   0.288925E-03   0.997363E+01   0.127862E+02   0.180261E+03
   0.100813E+03   0.288925E-03   0.997363E+01   0.112358E+02   0.182732E+03
   0.100813E+03   0.288925E-03   0.965644E+01   0.910161E+01   0.183150E+03
   0.100813E+03   0.288925E-03   0.965644E+01   0.910161E+01   0.183150E+03
   0.100796E+03   0.288925E-03   0.965644E+01   0.102059E+02   0.183487E+03
   0.997277E+02   0.288925E-03   0.105182E+02   0.102059E+02   0.184572E+03
   0.997277E+02   0.288925E-03   0.105182E+02   0.102059E+02   0.184572E+03
   0.100100E+03   0.288925E-03   0.999982E+01   0.102059E+02   0.184763E+03
   0.989512E+02   0.319599E-03   0.106298E+02   0.953927E+01   0.183212E+03
   0.988693E+02   0.301016E-03   0.101784E+02   0.953927E+01   0.182957E+03
   0.100611E+03   0.301016E-03   0.101784E+02   0.953927E+01   0.184130E+03
   0.100652E+03   0.526750E-03   0.101784E+02   0.953927E+01   0.185228E+03
   0.100652E+03   0.526750E-03   0.101784E+02   0.953927E+01   0.185228E+03
   0.100637E+03   0.526750E-03   0.101784E+02   0.953927E+01   0.185241E+03
   0.100637E+03   0.526750E-03   0.101784E+02   0.953927E+01   0.185241E+03
   0.100637E+03   0.553770E-03   0.101784E+02   0.929383E+01   0.185007E+03
   0.100599E+03   0.422346E-03   0.101784E+02   0.929383E+01   0.185116E+03
   0.100639E+03   0.604410E-03   0.112110E+02   0.929383E+01   0.183973E+03
   0.100639E+03   0.466860E-03   0.103872E+02   0.966676E+01   0.185266E+03
   0.100639E+03   0.466860E-03   0.103872E+02   0.106526E+02   0.185026E+03
   0.100639E+03   0.466860E-03   0.924165E+01   0.106526E+02   0.184904E+03
   0.100639E+03   0.466860E-03   0.120291E+02   0.106553E+02   0.183243E+03
