a0_min         Y1_intercept   Y2_intercept   Y3_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.998007E+02   0.411859E-03   0.110247E+02   0.103050E+02   0.185047E+03  -0.248644E+01   0.000000E+00   0.187533E+03  -0.375067E+03
   0.998007E+02   0.411859E-03   0.102266E+02   0.835152E+01   0.184205E+03  -0.332779E+01   0.000000E+00   0.187533E+03  -0.375066E+03
   0.998007E+02   0.374430E-03   0.102266E+02   0.101394E+02   0.185473E+03  -0.190881E+01   0.000000E+00   0.187382E+03  -0.374764E+03
   0.998007E+02   0.296548E-03   0.102266E+02   0.103090E+02   0.184789E+03  -0.196213E+01   0.000000E+00   0.186751E+03  -0.373502E+03
   0.998007E+02   0.296548E-03   0.980362E+01   0.103090E+02   0.184837E+03  -0.191445E+01   0.000000E+00   0.186751E+03  -0.373503E+03
   0.998007E+02   0.561202E-03   0.980362E+01   0.933413E+01   0.185215E+03  -0.200622E+01   0.000000E+00   0.187221E+03  -0.374442E+03
   0.998007E+02   0.561202E-03   0.980362E+01   0.933413E+01   0.185215E+03  -0.200622E+01   0.000000E+00   0.187221E+03  -0.374442E+03
   0.998007E+02   0.485138E-03   0.908783E+01   0.933413E+01   0.185182E+03  -0.236817E+01   0.000000E+00   0.187550E+03  -0.375100E+03
   0.998007E+02   0.485138E-03   0.869080E+01   0.990395E+01   0.184873E+03  -0.267705E+01   0.000000E+00   0.187550E+03  -0.375100E+03
   0.998007E+02   0.485138E-03   0.870395E+01   0.990395E+01   0.184892E+03  -0.265746E+01   0.000000E+00   0.187549E+03  -0.375099E+03
   0.998007E+02   0.390829E-03   0.870395E+01   0.990395E+01   0.184803E+03  -0.265746E+01   0.000000E+00   0.187460E+03  -0.374921E+03
   0.998007E+02   0.336962E-03   0.870395E+01   0.990395E+01   0.184473E+03  -0.265746E+01   0.000000E+00   0.187130E+03  -0.374261E+03
   0.998007E+02   0.336962E-03   0.871565E+01   0.915798E+01   0.184187E+03  -0.294412E+01   0.000000E+00   0.187131E+03  -0.374262E+03
   0.999263E+02   0.480514E-03   0.958506E+01   0.915798E+01   0.185441E+03  -0.218418E+01   0.000000E+00   0.187625E+03  -0.375250E+03
   0.999263E+02   0.480514E-03   0.100930E+02   0.915798E+01   0.185475E+03  -0.215030E+01   0.000000E+00   0.187625E+03  -0.375251E+03
   0.999263E+02   0.480514E-03   0.100930E+02   0.110276E+02   0.185198E+03  -0.242764E+01   0.000000E+00   0.187626E+03  -0.375251E+03
   0.999263E+02   0.480514E-03   0.100930E+02   0.880748E+01   0.185095E+03  -0.253068E+01   0.000000E+00   0.187626E+03  -0.375251E+03
   0.999263E+02   0.330445E-03   0.114756E+02   0.880748E+01   0.183514E+03  -0.360199E+01   0.000000E+00   0.187116E+03  -0.374232E+03
   0.999263E+02   0.330445E-03   0.103787E+02   0.874694E+01   0.184409E+03  -0.270646E+01   0.000000E+00   0.187115E+03  -0.374231E+03
   0.999263E+02   0.613270E-03   0.111604E+02   0.874694E+01   0.183589E+03  -0.331265E+01   0.000000E+00   0.186902E+03  -0.373803E+03
   0.999263E+02   0.612978E-03   0.111604E+02   0.874694E+01   0.183592E+03  -0.331265E+01   0.000000E+00   0.186905E+03  -0.373809E+03
   0.999263E+02   0.456735E-03   0.874970E+01   0.874694E+01   0.184290E+03  -0.335863E+01   0.000000E+00   0.187649E+03  -0.375297E+03
   0.999263E+02   0.456735E-03   0.932176E+01   0.878648E+01   0.184927E+03  -0.272175E+01   0.000000E+00   0.187649E+03  -0.375298E+03
   0.999263E+02   0.456735E-03   0.932176E+01   0.878648E+01   0.184927E+03  -0.272175E+01   0.000000E+00   0.187649E+03  -0.375298E+03
   0.999263E+02   0.321624E-03   0.932176E+01   0.104281E+02   0.184892E+03  -0.214406E+01   0.000000E+00   0.187036E+03  -0.374072E+03
   0.999263E+02   0.233617E-03   0.952357E+01   0.104281E+02   0.183942E+03  -0.203799E+01   0.000000E+00   0.185980E+03  -0.371960E+03
   0.999263E+02   0.233617E-03   0.952357E+01   0.999812E+01   0.184072E+03  -0.190802E+01   0.000000E+00   0.185980E+03  -0.371960E+03
   0.999263E+02   0.175740E-03   0.110500E+02   0.108165E+02   0.182304E+03  -0.282268E+01   0.000000E+00   0.185127E+03  -0.370253E+03
   0.999263E+02   0.146135E-03   0.110500E+02   0.104628E+02   0.182111E+03  -0.258376E+01   0.000000E+00   0.184695E+03  -0.369390E+03
   0.999263E+02   0.146135E-03   0.110500E+02   0.993716E+01   0.182263E+03  -0.243186E+01   0.000000E+00   0.184695E+03  -0.369390E+03
   0.999263E+02   0.146135E-03   0.110500E+02   0.993716E+01   0.182263E+03  -0.243186E+01   0.000000E+00   0.184695E+03  -0.369390E+03
   0.999263E+02   0.682772E-03   0.110500E+02   0.993716E+01   0.183779E+03  -0.243186E+01   0.000000E+00   0.186211E+03  -0.372422E+03
   0.999263E+02   0.285716E-03   0.110500E+02   0.993716E+01   0.184226E+03  -0.243186E+01   0.000000E+00   0.186658E+03  -0.373316E+03
   0.999263E+02   0.600746E-03   0.110609E+02   0.105443E+02   0.184366E+03  -0.264051E+01   0.000000E+00   0.187007E+03  -0.374013E+03
   0.999263E+02   0.600746E-03   0.850863E+01   0.105443E+02   0.183833E+03  -0.317400E+01   0.000000E+00   0.187007E+03  -0.374014E+03
   0.999263E+02   0.600746E-03   0.850863E+01   0.105443E+02   0.183833E+03  -0.317400E+01   0.000000E+00   0.187007E+03  -0.374014E+03
   0.999263E+02   0.600746E-03   0.850863E+01   0.104411E+02   0.183890E+03  -0.311688E+01   0.000000E+00   0.187007E+03  -0.374014E+03
   0.999263E+02   0.600746E-03   0.850863E+01   0.948107E+01   0.183938E+03  -0.306924E+01   0.000000E+00   0.187007E+03  -0.374014E+03
   0.998147E+02   0.600746E-03   0.850863E+01   0.119217E+02   0.182240E+03  -0.470117E+01   0.000000E+00   0.186941E+03  -0.373882E+03
   0.998147E+02   0.600746E-03   0.850863E+01   0.119217E+02   0.182240E+03  -0.470117E+01   0.000000E+00   0.186941E+03  -0.373882E+03
   0.998147E+02   0.600746E-03   0.106801E+02   0.119217E+02   0.183100E+03  -0.384076E+01   0.000000E+00   0.186941E+03  -0.373882E+03
   0.998147E+02   0.600746E-03   0.106801E+02   0.119217E+02   0.183100E+03  -0.384076E+01   0.000000E+00   0.186941E+03  -0.373882E+03
   0.998147E+02   0.600746E-03   0.104086E+02   0.119217E+02   0.183262E+03  -0.367874E+01   0.000000E+00   0.186941E+03  -0.373881E+03
   0.998147E+02   0.600746E-03   0.880123E+01   0.119217E+02   0.182695E+03  -0.424609E+01   0.000000E+00   0.186941E+03  -0.373882E+03
   0.998147E+02   0.481041E-03   0.880123E+01   0.119217E+02   0.183319E+03  -0.424609E+01   0.000000E+00   0.187565E+03  -0.375130E+03
   0.100509E+03   0.481041E-03   0.880123E+01   0.103802E+02   0.184775E+03  -0.263240E+01   0.000000E+00   0.187407E+03  -0.374815E+03
   0.100509E+03   0.481041E-03   0.104004E+02   0.102621E+02   0.185394E+03  -0.201354E+01   0.000000E+00   0.187408E+03  -0.374815E+03
   0.100509E+03   0.786423E-03   0.101903E+02   0.102621E+02   0.182984E+03  -0.193384E+01   0.000000E+00   0.184918E+03  -0.369836E+03
   0.100509E+03   0.441255E-03   0.101903E+02   0.110315E+02   0.184915E+03  -0.245453E+01   0.000000E+00   0.187370E+03  -0.374739E+03
   0.100509E+03   0.441255E-03   0.130444E+02   0.863581E+01   0.180805E+03  -0.656434E+01   0.000000E+00   0.187369E+03  -0.374739E+03
   0.100509E+03   0.441255E-03   0.125799E+02   0.863581E+01   0.181740E+03  -0.563016E+01   0.000000E+00   0.187370E+03  -0.374740E+03
   0.100509E+03   0.529608E-03   0.121485E+02   0.873325E+01   0.182599E+03  -0.470821E+01   0.000000E+00   0.187307E+03  -0.374614E+03
   0.100509E+03   0.529608E-03   0.105586E+02   0.906896E+01   0.184888E+03  -0.241976E+01   0.000000E+00   0.187308E+03  -0.374616E+03
   0.100509E+03   0.552466E-03   0.105586E+02   0.906896E+01   0.184791E+03  -0.241976E+01   0.000000E+00   0.187211E+03  -0.374422E+03
   0.100509E+03   0.552466E-03   0.105586E+02   0.906896E+01   0.184791E+03  -0.241976E+01   0.000000E+00   0.187211E+03  -0.374422E+03
   0.100509E+03   0.624870E-03   0.101796E+02   0.906896E+01   0.184472E+03  -0.225133E+01   0.000000E+00   0.186723E+03  -0.373447E+03
   0.100509E+03   0.624870E-03   0.107129E+02   0.103296E+02   0.184494E+03  -0.222886E+01   0.000000E+00   0.186723E+03  -0.373446E+03
   0.100509E+03   0.624870E-03   0.105318E+02   0.103296E+02   0.184614E+03  -0.210894E+01   0.000000E+00   0.186723E+03  -0.373446E+03
   0.998767E+02   0.624870E-03   0.102275E+02   0.959278E+01   0.184844E+03  -0.193052E+01   0.000000E+00   0.186775E+03  -0.373549E+03
   0.998767E+02   0.624870E-03   0.113100E+02   0.959278E+01   0.184011E+03  -0.276353E+01   0.000000E+00   0.186775E+03  -0.373549E+03
   0.998767E+02   0.624870E-03   0.119184E+02   0.102442E+02   0.183168E+03  -0.360659E+01   0.000000E+00   0.186775E+03  -0.373549E+03
   0.998767E+02   0.624870E-03   0.111182E+02   0.987963E+01   0.184274E+03  -0.250088E+01   0.000000E+00   0.186775E+03  -0.373550E+03
   0.100311E+03   0.376641E-03   0.892909E+01   0.968578E+01   0.184916E+03  -0.238515E+01   0.000000E+00   0.187301E+03  -0.374602E+03
   0.100412E+03   0.376641E-03   0.892909E+01   0.961827E+01   0.184790E+03  -0.240294E+01   0.000000E+00   0.187193E+03  -0.374386E+03
   0.100412E+03   0.516478E-03   0.973597E+01   0.900300E+01   0.185141E+03  -0.229343E+01   0.000000E+00   0.187434E+03  -0.374869E+03
   0.100412E+03   0.516478E-03   0.108191E+02   0.900300E+01   0.184762E+03  -0.267302E+01   0.000000E+00   0.187435E+03  -0.374870E+03
   0.100412E+03   0.516478E-03   0.103469E+02   0.900300E+01   0.185058E+03  -0.237663E+01   0.000000E+00   0.187435E+03  -0.374869E+03
   0.100412E+03   0.516478E-03   0.983876E+01   0.957889E+01   0.185550E+03  -0.188436E+01   0.000000E+00   0.187434E+03  -0.374869E+03
   0.100412E+03   0.516478E-03   0.983876E+01   0.105839E+02   0.185382E+03  -0.205260E+01   0.000000E+00   0.187435E+03  -0.374869E+03
   0.100412E+03   0.516478E-03   0.983876E+01   0.105588E+02   0.185398E+03  -0.203704E+01   0.000000E+00   0.187435E+03  -0.374870E+03
   0.100412E+03   0.516478E-03   0.908394E+01   0.107786E+02   0.184875E+03  -0.255940E+01   0.000000E+00   0.187434E+03  -0.374869E+03
   0.998832E+02   0.516478E-03   0.908394E+01   0.107786E+02   0.184941E+03  -0.255940E+01   0.000000E+00   0.187500E+03  -0.375001E+03
   0.998832E+02   0.516478E-03   0.101924E+02   0.103593E+02   0.185528E+03  -0.197270E+01   0.000000E+00   0.187501E+03  -0.375001E+03
   0.998832E+02   0.375127E-03   0.943905E+01   0.103593E+02   0.185378E+03  -0.204439E+01   0.000000E+00   0.187422E+03  -0.374845E+03
   0.998832E+02   0.375127E-03   0.943905E+01   0.103593E+02   0.185378E+03  -0.204439E+01   0.000000E+00   0.187422E+03  -0.374845E+03
   0.100152E+03   0.375127E-03   0.109436E+02   0.918862E+01   0.184797E+03  -0.260798E+01   0.000000E+00   0.187405E+03  -0.374810E+03
   0.100152E+03   0.375127E-03   0.109436E+02   0.918862E+01   0.184797E+03  -0.260798E+01   0.000000E+00   0.187405E+03  -0.374810E+03
   0.100152E+03   0.375127E-03   0.109436E+02   0.918862E+01   0.184797E+03  -0.260798E+01   0.000000E+00   0.187405E+03  -0.374810E+03
   0.100152E+03   0.375127E-03   0.109436E+02   0.108241E+02   0.184677E+03  -0.272732E+01   0.000000E+00   0.187404E+03  -0.374809E+03
   0.996802E+02   0.375127E-03   0.108929E+02   0.973700E+01   0.184997E+03  -0.229800E+01   0.000000E+00   0.187295E+03  -0.374590E+03
   0.996802E+02   0.375127E-03   0.101050E+02   0.973700E+01   0.185432E+03  -0.186264E+01   0.000000E+00   0.187295E+03  -0.374589E+03
   0.996802E+02   0.375127E-03   0.966803E+01   0.117064E+02   0.184035E+03  -0.325977E+01   0.000000E+00   0.187295E+03  -0.374590E+03
   0.996802E+02   0.375127E-03   0.109014E+02   0.117064E+02   0.183600E+03  -0.369528E+01   0.000000E+00   0.187295E+03  -0.374591E+03
   0.996802E+02   0.272706E-03   0.935522E+01   0.117064E+02   0.183015E+03  -0.339200E+01   0.000000E+00   0.186407E+03  -0.372814E+03
   0.996802E+02   0.272706E-03   0.965137E+01   0.100935E+02   0.184528E+03  -0.187899E+01   0.000000E+00   0.186407E+03  -0.372814E+03
   0.996802E+02   0.272706E-03   0.910218E+01   0.100935E+02   0.184207E+03  -0.219991E+01   0.000000E+00   0.186407E+03  -0.372814E+03
   0.991339E+02   0.270096E-03   0.108529E+02   0.100935E+02   0.183116E+03  -0.226831E+01   0.000000E+00   0.185384E+03  -0.370769E+03
   0.991339E+02   0.270096E-03   0.108932E+02   0.100935E+02   0.183081E+03  -0.230304E+01   0.000000E+00   0.185384E+03  -0.370768E+03
   0.991339E+02   0.270096E-03   0.108932E+02   0.100935E+02   0.183081E+03  -0.230304E+01   0.000000E+00   0.185384E+03  -0.370768E+03
   0.991339E+02   0.649036E-03   0.108932E+02   0.100935E+02   0.183304E+03  -0.230304E+01   0.000000E+00   0.185607E+03  -0.371214E+03
   0.991339E+02   0.649036E-03   0.108932E+02   0.101475E+02   0.183293E+03  -0.231477E+01   0.000000E+00   0.185608E+03  -0.371216E+03
   0.100847E+03   0.675758E-03   0.122104E+02   0.101475E+02   0.181884E+03  -0.405701E+01   0.000000E+00   0.185941E+03  -0.371882E+03
   0.100758E+03   0.261616E-03   0.111607E+02   0.101475E+02   0.182484E+03  -0.257601E+01   0.000000E+00   0.185060E+03  -0.370120E+03
   0.100758E+03   0.561694E-03   0.111607E+02   0.101475E+02   0.184310E+03  -0.257601E+01   0.000000E+00   0.186886E+03  -0.373772E+03
   0.993259E+02   0.561694E-03   0.111607E+02   0.105667E+02   0.183890E+03  -0.275769E+01   0.000000E+00   0.186648E+03  -0.373295E+03
   0.993259E+02   0.520182E-03   0.102271E+02   0.110222E+02   0.184397E+03  -0.245649E+01   0.000000E+00   0.186853E+03  -0.373707E+03
   0.101027E+03   0.520182E-03   0.106314E+02   0.995492E+01   0.184448E+03  -0.208304E+01   0.000000E+00   0.186531E+03  -0.373062E+03
   0.101027E+03   0.520182E-03   0.106314E+02   0.926702E+01   0.184231E+03  -0.230015E+01   0.000000E+00   0.186531E+03  -0.373062E+03
   0.101027E+03   0.520182E-03   0.106314E+02   0.987142E+01   0.184449E+03  -0.208197E+01   0.000000E+00   0.186531E+03  -0.373062E+03
   0.101027E+03   0.520182E-03   0.106314E+02   0.103126E+02   0.184367E+03  -0.216470E+01   0.000000E+00   0.186532E+03  -0.373063E+03
   0.101027E+03   0.520182E-03   0.106314E+02   0.112570E+02   0.183625E+03  -0.290593E+01   0.000000E+00   0.186531E+03  -0.373062E+03
   0.101027E+03   0.554783E-03   0.106314E+02   0.130189E+02   0.180632E+03  -0.583033E+01   0.000000E+00   0.186462E+03  -0.372925E+03
   0.101027E+03   0.554783E-03   0.115785E+02   0.130189E+02   0.179660E+03  -0.680230E+01   0.000000E+00   0.186462E+03  -0.372925E+03
   0.101027E+03   0.554783E-03   0.997134E+01   0.130189E+02   0.180883E+03  -0.557921E+01   0.000000E+00   0.186462E+03  -0.372924E+03
   0.101027E+03   0.554783E-03   0.890949E+01   0.130189E+02   0.180329E+03  -0.613284E+01   0.000000E+00   0.186462E+03  -0.372924E+03
   0.101027E+03   0.554783E-03   0.890949E+01   0.130189E+02   0.180329E+03  -0.613284E+01   0.000000E+00   0.186462E+03  -0.372924E+03
   0.101027E+03   0.554783E-03   0.113376E+02   0.111098E+02   0.183051E+03  -0.341047E+01   0.000000E+00   0.186461E+03  -0.372923E+03
   0.101027E+03   0.554783E-03   0.125897E+02   0.106998E+02   0.181446E+03  -0.501634E+01   0.000000E+00   0.186462E+03  -0.372925E+03
   0.100304E+03   0.554783E-03   0.996730E+01   0.106998E+02   0.185200E+03  -0.213154E+01   0.000000E+00   0.187332E+03  -0.374663E+03
   0.100304E+03   0.554783E-03   0.996730E+01   0.976290E+01   0.185492E+03  -0.183993E+01   0.000000E+00   0.187332E+03  -0.374664E+03
   0.100304E+03   0.554783E-03   0.996730E+01   0.100206E+02   0.185494E+03  -0.183741E+01   0.000000E+00   0.187331E+03  -0.374663E+03
   0.100304E+03   0.554783E-03   0.100587E+02   0.114428E+02   0.184443E+03  -0.288844E+01   0.000000E+00   0.187331E+03  -0.374663E+03
   0.100304E+03   0.709113E-03   0.100587E+02   0.869429E+01   0.183271E+03  -0.268438E+01   0.000000E+00   0.185955E+03  -0.371911E+03
   0.100304E+03   0.717284E-03   0.100587E+02   0.869429E+01   0.183174E+03  -0.268438E+01   0.000000E+00   0.185858E+03  -0.371717E+03
   0.100304E+03   0.717284E-03   0.981495E+01   0.869429E+01   0.183183E+03  -0.267558E+01   0.000000E+00   0.185859E+03  -0.371717E+03
   0.100304E+03   0.717284E-03   0.981495E+01   0.869429E+01   0.183183E+03  -0.267558E+01   0.000000E+00   0.185859E+03  -0.371717E+03
   0.100304E+03   0.717284E-03   0.106844E+02   0.943875E+01   0.183627E+03  -0.223225E+01   0.000000E+00   0.185859E+03  -0.371719E+03
   0.100304E+03   0.717284E-03   0.993315E+01   0.106763E+02   0.183746E+03  -0.211299E+01   0.000000E+00   0.185859E+03  -0.371718E+03
   0.992066E+02   0.717284E-03   0.993315E+01   0.106763E+02   0.182937E+03  -0.211299E+01   0.000000E+00   0.185050E+03  -0.370100E+03
   0.992066E+02   0.717284E-03   0.993315E+01   0.104753E+02   0.183062E+03  -0.198767E+01   0.000000E+00   0.185050E+03  -0.370099E+03
   0.992066E+02   0.444098E-03   0.993315E+01   0.104753E+02   0.184743E+03  -0.198767E+01   0.000000E+00   0.186731E+03  -0.373461E+03
   0.992066E+02   0.444098E-03   0.103853E+02   0.104753E+02   0.184629E+03  -0.210140E+01   0.000000E+00   0.186730E+03  -0.373461E+03
   0.992066E+02   0.444098E-03   0.103853E+02   0.105664E+02   0.184577E+03  -0.215401E+01   0.000000E+00   0.186731E+03  -0.373462E+03
   0.992066E+02   0.465404E-03   0.114886E+02   0.105339E+02   0.183608E+03  -0.312679E+01   0.000000E+00   0.186735E+03  -0.373470E+03
   0.992066E+02   0.465404E-03   0.111870E+02   0.103826E+02   0.184047E+03  -0.268715E+01   0.000000E+00   0.186734E+03  -0.373468E+03
   0.992066E+02   0.390251E-03   0.112975E+02   0.105175E+02   0.183709E+03  -0.288177E+01   0.000000E+00   0.186591E+03  -0.373182E+03
   0.992066E+02   0.580629E-03   0.996656E+01   0.105175E+02   0.184294E+03  -0.201283E+01   0.000000E+00   0.186307E+03  -0.372614E+03
   0.992066E+02   0.580629E-03   0.937892E+01   0.103313E+02   0.184242E+03  -0.206504E+01   0.000000E+00   0.186307E+03  -0.372614E+03
   0.992066E+02   0.580629E-03   0.937892E+01   0.909687E+01   0.183974E+03  -0.233265E+01   0.000000E+00   0.186307E+03  -0.372613E+03
   0.992066E+02   0.580629E-03   0.989306E+01   0.909687E+01   0.184121E+03  -0.218623E+01   0.000000E+00   0.186307E+03  -0.372614E+03
   0.992066E+02   0.580629E-03   0.989306E+01   0.909687E+01   0.184121E+03  -0.218623E+01   0.000000E+00   0.186307E+03  -0.372614E+03
   0.992066E+02   0.580629E-03   0.989306E+01   0.909687E+01   0.184121E+03  -0.218623E+01   0.000000E+00   0.186307E+03  -0.372614E+03
   0.992066E+02   0.580629E-03   0.989306E+01   0.888199E+01   0.183890E+03  -0.241716E+01   0.000000E+00   0.186307E+03  -0.372614E+03
   0.992066E+02   0.580629E-03   0.969417E+01   0.971466E+01   0.184439E+03  -0.186801E+01   0.000000E+00   0.186307E+03  -0.372614E+03
   0.992066E+02   0.580629E-03   0.969417E+01   0.920225E+01   0.184189E+03  -0.211750E+01   0.000000E+00   0.186307E+03  -0.372613E+03
   0.994933E+02   0.580629E-03   0.111899E+02   0.100340E+02   0.184185E+03  -0.258626E+01   0.000000E+00   0.186771E+03  -0.373543E+03
   0.994933E+02   0.365655E-03   0.115687E+02   0.116495E+02   0.182646E+03  -0.436350E+01   0.000000E+00   0.187009E+03  -0.374019E+03
   0.994933E+02   0.365655E-03   0.108614E+02   0.116495E+02   0.183430E+03  -0.358011E+01   0.000000E+00   0.187010E+03  -0.374020E+03
   0.994933E+02   0.365655E-03   0.108614E+02   0.116495E+02   0.183430E+03  -0.358011E+01   0.000000E+00   0.187010E+03  -0.374020E+03
   0.994933E+02   0.365655E-03   0.107913E+02   0.946108E+01   0.184708E+03  -0.230206E+01   0.000000E+00   0.187010E+03  -0.374020E+03
   0.100474E+03   0.365655E-03   0.107913E+02   0.946108E+01   0.184728E+03  -0.230206E+01   0.000000E+00   0.187030E+03  -0.374060E+03
   0.100474E+03   0.365655E-03   0.995385E+01   0.863622E+01   0.184268E+03  -0.276257E+01   0.000000E+00   0.187031E+03  -0.374061E+03
   0.100474E+03   0.365655E-03   0.102249E+02   0.863622E+01   0.184217E+03  -0.281310E+01   0.000000E+00   0.187030E+03  -0.374060E+03
   0.100474E+03   0.645118E-03   0.101090E+02   0.863622E+01   0.183786E+03  -0.278285E+01   0.000000E+00   0.186569E+03  -0.373138E+03
   0.100474E+03   0.511886E-03   0.117401E+02   0.949433E+01   0.184031E+03  -0.336786E+01   0.000000E+00   0.187399E+03  -0.374798E+03
   0.100474E+03   0.511886E-03   0.109644E+02   0.110811E+02   0.184415E+03  -0.298335E+01   0.000000E+00   0.187398E+03  -0.374797E+03
   0.998251E+02   0.511886E-03   0.105251E+02   0.110811E+02   0.184841E+03  -0.264958E+01   0.000000E+00   0.187491E+03  -0.374981E+03
   0.998251E+02   0.511886E-03   0.105251E+02   0.111810E+02   0.184736E+03  -0.275472E+01   0.000000E+00   0.187491E+03  -0.374981E+03
   0.998251E+02   0.511886E-03   0.974065E+01   0.844272E+01   0.184381E+03  -0.310964E+01   0.000000E+00   0.187491E+03  -0.374981E+03
   0.998251E+02   0.511886E-03   0.974065E+01   0.844272E+01   0.184381E+03  -0.310964E+01   0.000000E+00   0.187491E+03  -0.374981E+03
   0.998251E+02   0.511886E-03   0.963013E+01   0.844272E+01   0.184356E+03  -0.313472E+01   0.000000E+00   0.187491E+03  -0.374981E+03
   0.998251E+02   0.511886E-03   0.963013E+01   0.121863E+02   0.183467E+03  -0.402374E+01   0.000000E+00   0.187491E+03  -0.374981E+03
   0.998251E+02   0.511886E-03   0.114249E+02   0.927247E+01   0.184422E+03  -0.306808E+01   0.000000E+00   0.187490E+03  -0.374980E+03
   0.996249E+02   0.511886E-03   0.121968E+02   0.877006E+01   0.182571E+03  -0.473831E+01   0.000000E+00   0.187309E+03  -0.374619E+03
   0.100478E+03   0.511886E-03   0.102653E+02   0.877006E+01   0.184761E+03  -0.262832E+01   0.000000E+00   0.187389E+03  -0.374779E+03
   0.100478E+03   0.511886E-03   0.102653E+02   0.851731E+01   0.184364E+03  -0.302562E+01   0.000000E+00   0.187390E+03  -0.374779E+03
   0.100478E+03   0.511886E-03   0.966325E+01   0.832695E+01   0.184034E+03  -0.335526E+01   0.000000E+00   0.187389E+03  -0.374779E+03
   0.100347E+03   0.511886E-03   0.966325E+01   0.832695E+01   0.184134E+03  -0.335526E+01   0.000000E+00   0.187489E+03  -0.374979E+03
   0.100837E+03   0.511886E-03   0.107126E+02   0.832695E+01   0.183273E+03  -0.363660E+01   0.000000E+00   0.186910E+03  -0.373819E+03
   0.100837E+03   0.511886E-03   0.107126E+02   0.832695E+01   0.183273E+03  -0.363660E+01   0.000000E+00   0.186910E+03  -0.373819E+03
   0.100837E+03   0.511886E-03   0.107126E+02   0.832695E+01   0.183273E+03  -0.363660E+01   0.000000E+00   0.186910E+03  -0.373819E+03
   0.100837E+03   0.511886E-03   0.109079E+02   0.954199E+01   0.184544E+03  -0.236540E+01   0.000000E+00   0.186909E+03  -0.373819E+03
   0.990393E+02   0.511886E-03   0.109079E+02   0.954199E+01   0.183888E+03  -0.236540E+01   0.000000E+00   0.186253E+03  -0.372507E+03
   0.990393E+02   0.511886E-03   0.868170E+01   0.113303E+02   0.182653E+03  -0.360059E+01   0.000000E+00   0.186254E+03  -0.372507E+03
   0.988516E+02   0.511886E-03   0.868170E+01   0.927455E+01   0.182824E+03  -0.290403E+01   0.000000E+00   0.185728E+03  -0.371456E+03
   0.988516E+02   0.433890E-03   0.868170E+01   0.927455E+01   0.182815E+03  -0.290403E+01   0.000000E+00   0.185719E+03  -0.371438E+03
   0.988516E+02   0.433890E-03   0.834900E+01   0.985019E+01   0.182437E+03  -0.328172E+01   0.000000E+00   0.185719E+03  -0.371437E+03
   0.988516E+02   0.433890E-03   0.851619E+01   0.985019E+01   0.182756E+03  -0.296343E+01   0.000000E+00   0.185719E+03  -0.371439E+03
   0.988516E+02   0.433890E-03   0.100570E+02   0.109160E+02   0.183402E+03  -0.231690E+01   0.000000E+00   0.185719E+03  -0.371438E+03
   0.988516E+02   0.433890E-03   0.100570E+02   0.993643E+01   0.183878E+03  -0.184083E+01   0.000000E+00   0.185719E+03  -0.371438E+03
   0.988516E+02   0.433890E-03   0.100570E+02   0.993643E+01   0.183878E+03  -0.184083E+01   0.000000E+00   0.185719E+03  -0.371438E+03
   0.988516E+02   0.433890E-03   0.101580E+02   0.103430E+02   0.183763E+03  -0.195643E+01   0.000000E+00   0.185719E+03  -0.371439E+03
   0.988516E+02   0.433890E-03   0.101580E+02   0.103430E+02   0.183763E+03  -0.195643E+01   0.000000E+00   0.185719E+03  -0.371439E+03
   0.985139E+02   0.495148E-03   0.109197E+02   0.103430E+02   0.182164E+03  -0.240351E+01   0.000000E+00   0.184568E+03  -0.369135E+03
   0.985139E+02   0.495148E-03   0.103730E+02   0.105386E+02   0.182436E+03  -0.213161E+01   0.000000E+00   0.184568E+03  -0.369135E+03
   0.985139E+02   0.495148E-03   0.102145E+02   0.105386E+02   0.182496E+03  -0.207168E+01   0.000000E+00   0.184568E+03  -0.369135E+03
   0.100556E+03   0.495148E-03   0.102145E+02   0.105386E+02   0.185267E+03  -0.207168E+01   0.000000E+00   0.187339E+03  -0.374677E+03
   0.100556E+03   0.495148E-03   0.925904E+01   0.846640E+01   0.184062E+03  -0.327652E+01   0.000000E+00   0.187339E+03  -0.374677E+03
   0.100556E+03   0.676582E-03   0.105530E+02   0.913666E+01   0.183849E+03  -0.235388E+01   0.000000E+00   0.186203E+03  -0.372406E+03
   0.993645E+02   0.797604E-03   0.105530E+02   0.913666E+01   0.181918E+03  -0.235388E+01   0.000000E+00   0.184272E+03  -0.368544E+03
   0.101600E+03   0.494509E-03   0.946871E+01   0.913666E+01   0.182608E+03  -0.224963E+01   0.000000E+00   0.184858E+03  -0.369715E+03
   0.100157E+03   0.494509E-03   0.946871E+01   0.110832E+02   0.185049E+03  -0.256401E+01   0.000000E+00   0.187613E+03  -0.375226E+03
   0.100157E+03   0.494509E-03   0.946871E+01   0.941269E+01   0.185558E+03  -0.205495E+01   0.000000E+00   0.187613E+03  -0.375226E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.941269E+01   0.185140E+03  -0.198786E+01   0.000000E+00   0.187128E+03  -0.374256E+03
   0.100157E+03   0.338795E-03   0.101555E+02   0.112933E+02   0.184401E+03  -0.272646E+01   0.000000E+00   0.187127E+03  -0.374255E+03
