a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        
   0.100189E+03  -0.226675E+01   0.492130E-03   0.374561E-03   0.578479E-04   0.276805E-02   0.209996E+03
   0.100189E+03   0.777501E+00   0.935701E-03   0.374561E-03   0.578479E-04   0.276805E-02   0.209632E+03
   0.100189E+03   0.777501E+00   0.935701E-03   0.374561E-03   0.578479E-04   0.276805E-02   0.209632E+03
   0.100189E+03   0.777501E+00   0.935701E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.214799E+03
   0.100189E+03  -0.209549E+01   0.213435E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.215819E+03
   0.100189E+03  -0.209549E+01   0.213435E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.215819E+03
   0.100189E+03   0.505728E+01   0.213435E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.214796E+03
   0.100189E+03   0.505728E+01   0.213435E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.214796E+03
   0.998766E+02   0.505728E+01   0.213435E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.214386E+03
   0.100285E+03   0.375056E+01   0.213435E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.216192E+03
   0.100285E+03   0.375056E+01   0.441626E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.215587E+03
   0.100285E+03   0.375056E+01   0.441626E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.215587E+03
   0.101222E+03   0.375056E+01   0.441626E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.214596E+03
   0.101222E+03   0.375056E+01   0.441626E-03   0.374561E-03   0.578479E-04   0.707854E-03   0.214596E+03
   0.101504E+03   0.880516E+00   0.441626E-03   0.374561E-03   0.578479E-04   0.102516E-02   0.216178E+03
   0.101504E+03   0.880516E+00   0.441626E-03   0.374561E-03   0.578479E-04   0.102516E-02   0.216178E+03
   0.101504E+03   0.880516E+00   0.441626E-03   0.374561E-03   0.152286E-03   0.102516E-02   0.216003E+03
   0.101504E+03   0.880516E+00   0.441626E-03   0.374561E-03   0.152286E-03   0.102516E-02   0.216003E+03
   0.101504E+03  -0.181237E+01   0.441626E-03   0.374561E-03   0.152286E-03   0.102516E-02   0.215319E+03
   0.101504E+03  -0.181237E+01   0.441626E-03   0.374561E-03   0.152286E-03   0.102516E-02   0.215319E+03
   0.101504E+03  -0.181237E+01   0.441626E-03   0.592124E-03   0.152286E-03   0.102516E-02   0.214094E+03
   0.101504E+03  -0.771492E+00   0.441626E-03   0.592124E-03   0.152286E-03   0.102516E-02   0.214423E+03
   0.101504E+03  -0.771492E+00   0.441626E-03   0.592124E-03   0.152286E-03   0.905233E-03   0.214269E+03
   0.101504E+03  -0.771492E+00   0.222705E-03   0.592124E-03   0.152286E-03   0.905233E-03   0.214778E+03
   0.101504E+03  -0.843242E+00   0.563501E-03   0.592124E-03   0.152286E-03   0.905233E-03   0.213863E+03
   0.101504E+03  -0.843242E+00   0.563501E-03   0.592124E-03   0.152286E-03   0.905233E-03   0.213863E+03
   0.101504E+03   0.245747E+01   0.563501E-03   0.592124E-03   0.152286E-03   0.905233E-03   0.213438E+03
   0.101504E+03  -0.211948E+01   0.962619E-04   0.415646E-03   0.152286E-03   0.841833E-03   0.215177E+03
   0.101175E+03   0.684016E+00   0.962619E-04   0.415646E-03   0.152286E-03   0.115242E-02   0.217000E+03
   0.101175E+03   0.684016E+00   0.319200E-03   0.415646E-03   0.152286E-03   0.115242E-02   0.216627E+03
   0.101175E+03   0.684016E+00   0.319200E-03   0.415646E-03   0.355362E-03   0.115242E-02   0.215571E+03
   0.100984E+03   0.684016E+00   0.319200E-03   0.415646E-03   0.355362E-03   0.115242E-02   0.215712E+03
   0.100984E+03   0.625262E+00   0.319200E-03   0.403176E-04   0.221372E-03   0.115242E-02   0.217948E+03
   0.100984E+03   0.625262E+00   0.319200E-03   0.403176E-04   0.221372E-03   0.115242E-02   0.217948E+03
   0.101072E+03   0.138036E+00   0.319200E-03   0.403176E-04   0.295505E-03   0.115242E-02   0.217356E+03
   0.101072E+03   0.127173E+01   0.319200E-03   0.403176E-04   0.295505E-03   0.115242E-02   0.217610E+03
   0.101343E+03   0.127173E+01   0.146540E-03   0.403176E-04   0.295505E-03   0.115242E-02   0.217702E+03
   0.101343E+03   0.127173E+01   0.146540E-03   0.403176E-04   0.295505E-03   0.115242E-02   0.217702E+03
   0.101343E+03   0.127173E+01   0.146540E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.217649E+03
   0.101343E+03   0.127173E+01   0.599366E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.216411E+03
   0.101343E+03   0.200290E+01   0.300273E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.217339E+03
   0.101343E+03   0.200290E+01   0.300273E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.217339E+03
   0.101343E+03   0.200290E+01   0.300273E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.217339E+03
   0.101343E+03   0.200290E+01   0.300273E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.217339E+03
   0.100273E+03   0.200290E+01   0.300273E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.216938E+03
   0.100273E+03   0.200290E+01   0.300273E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.216938E+03
   0.101687E+03   0.200290E+01   0.300273E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.216687E+03
   0.101687E+03   0.436122E+01   0.300273E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.215603E+03
   0.101687E+03   0.156198E+01   0.533184E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.216047E+03
   0.101687E+03   0.597299E+00   0.533184E-03   0.403176E-04   0.305335E-03   0.115242E-02   0.215997E+03
   0.101687E+03   0.597299E+00   0.533184E-03   0.403176E-04   0.207803E-03   0.115242E-02   0.216413E+03
   0.101687E+03   0.539620E+00   0.533184E-03   0.403176E-04   0.207803E-03   0.115242E-02   0.216407E+03
   0.101687E+03   0.539620E+00   0.533184E-03   0.403176E-04   0.207803E-03   0.115242E-02   0.216407E+03
   0.101687E+03   0.317435E+00   0.533184E-03   0.403176E-04   0.207803E-03   0.115242E-02   0.216371E+03
   0.100154E+03   0.317435E+00   0.533184E-03   0.403176E-04   0.207803E-03   0.115242E-02   0.216268E+03
   0.100154E+03   0.317435E+00   0.533184E-03   0.403176E-04   0.207803E-03   0.115242E-02   0.216268E+03
   0.100154E+03   0.317435E+00   0.533184E-03   0.403176E-04   0.207803E-03   0.115242E-02   0.216268E+03
   0.100154E+03  -0.167456E+00   0.533184E-03   0.403176E-04   0.207803E-03   0.115242E-02   0.216049E+03
   0.100154E+03   0.355531E+01   0.533184E-03   0.293857E-03   0.207803E-03   0.115242E-02   0.215328E+03
   0.100154E+03   0.355531E+01   0.827328E-03   0.293857E-03   0.207803E-03   0.115242E-02   0.214109E+03
   0.100772E+03   0.151143E+00   0.827328E-03   0.293857E-03   0.216963E-03   0.115242E-02   0.215340E+03
   0.100772E+03   0.151143E+00   0.827328E-03   0.293857E-03   0.216963E-03   0.115242E-02   0.215340E+03
   0.100891E+03   0.856048E-01   0.827328E-03   0.312811E-03   0.216963E-03   0.115242E-02   0.215240E+03
   0.100891E+03   0.197002E+01   0.945496E-03   0.312811E-03   0.216963E-03   0.115242E-02   0.214653E+03
   0.100891E+03   0.592977E+00   0.945496E-03   0.312811E-03   0.216963E-03   0.132468E-02   0.214419E+03
   0.100891E+03   0.592977E+00   0.807372E-03   0.312811E-03   0.216963E-03   0.132157E-02   0.215029E+03
   0.100891E+03   0.592977E+00   0.807372E-03   0.312811E-03   0.216963E-03   0.132157E-02   0.215029E+03
   0.100891E+03   0.592977E+00   0.807372E-03   0.312811E-03   0.216963E-03   0.132157E-02   0.215029E+03
   0.100891E+03  -0.443643E+00   0.703571E-03   0.428740E-03   0.216963E-03   0.161907E-02   0.213825E+03
   0.100891E+03   0.371433E+00   0.703571E-03   0.428740E-03   0.216963E-03   0.161907E-02   0.213964E+03
   0.100891E+03   0.371433E+00   0.703571E-03   0.428740E-03   0.216963E-03   0.161907E-02   0.213964E+03
   0.100891E+03   0.371433E+00   0.475277E-03   0.428740E-03   0.216963E-03   0.161907E-02   0.214820E+03
   0.100346E+03   0.102341E+01   0.475277E-03   0.253507E-04   0.216963E-03   0.161907E-02   0.215639E+03
   0.101102E+03   0.102341E+01   0.475277E-03   0.253507E-04   0.368449E-03   0.851930E-03   0.216607E+03
   0.101102E+03   0.102341E+01   0.475277E-03   0.253507E-04   0.368449E-03   0.851930E-03   0.216607E+03
   0.101102E+03   0.571716E+01   0.868564E-04   0.253507E-04   0.368449E-03   0.851930E-03   0.215435E+03
   0.100488E+03   0.127805E+01   0.868564E-04   0.253507E-04   0.368449E-03   0.111410E-02   0.217286E+03
   0.100488E+03   0.112161E+01   0.868564E-04   0.253507E-04   0.288373E-03   0.111410E-02   0.217797E+03
   0.100488E+03   0.112161E+01   0.868564E-04   0.253507E-04   0.288373E-03   0.664738E-03   0.217341E+03
   0.100488E+03  -0.741581E-01   0.868564E-04   0.253507E-04   0.288373E-03   0.726136E-03   0.217209E+03
   0.100488E+03   0.332857E+01   0.570151E-04   0.253507E-04   0.288373E-03   0.726136E-03   0.217345E+03
   0.100488E+03   0.332857E+01   0.570151E-04   0.253507E-04   0.288373E-03   0.761272E-03   0.217474E+03
   0.100488E+03   0.332857E+01   0.570151E-04   0.253507E-04   0.288373E-03   0.753319E-03   0.217448E+03
   0.100488E+03   0.613165E+01   0.570151E-04   0.253507E-04   0.288373E-03   0.949238E-03   0.215197E+03
   0.100488E+03   0.326573E+01   0.570151E-04   0.253507E-04   0.288373E-03   0.734536E-03   0.217409E+03
   0.100488E+03   0.326573E+01   0.570151E-04   0.253507E-04   0.288373E-03   0.734536E-03   0.217409E+03
   0.100488E+03   0.199450E+01   0.570151E-04   0.253507E-04   0.288373E-03   0.734536E-03   0.217752E+03
   0.101062E+03  -0.534670E+00   0.292974E-03   0.253507E-04   0.288373E-03   0.734536E-03   0.216658E+03
   0.101062E+03   0.338978E+01   0.557598E-04   0.253507E-04   0.288373E-03   0.734536E-03   0.217131E+03
   0.101062E+03   0.307956E+01   0.557598E-04   0.253507E-04   0.288373E-03   0.734536E-03   0.217279E+03
   0.101062E+03   0.557779E+00   0.557598E-04   0.253507E-04   0.288373E-03   0.734536E-03   0.217459E+03
   0.101546E+03   0.557779E+00   0.557598E-04   0.253507E-04   0.288373E-03   0.734536E-03   0.216507E+03
   0.101546E+03  -0.641224E+00   0.206586E-03   0.253507E-04   0.288373E-03   0.734536E-03   0.215888E+03
   0.101546E+03  -0.175716E+01   0.833952E-04   0.253507E-04   0.302692E-03   0.734536E-03   0.215149E+03
   0.997025E+02  -0.141327E+01   0.159644E-03   0.253507E-04   0.302692E-03   0.734536E-03   0.214057E+03
   0.997025E+02  -0.141327E+01   0.159644E-03   0.574558E-03   0.302692E-03   0.734536E-03   0.213903E+03
   0.997025E+02   0.502224E+01   0.159644E-03   0.244047E-03   0.302692E-03   0.734536E-03   0.214332E+03
   0.997025E+02   0.485047E+01   0.271165E-03   0.244047E-03   0.302692E-03   0.734536E-03   0.214301E+03
   0.997025E+02   0.485047E+01   0.271165E-03   0.244047E-03   0.302692E-03   0.734536E-03   0.214301E+03
   0.998609E+02   0.332757E+00   0.165820E-03   0.244047E-03   0.302692E-03   0.121637E-02   0.215329E+03
   0.101690E+03  -0.146574E+01   0.928131E-04   0.244047E-03   0.302692E-03   0.121637E-02   0.215510E+03
   0.100799E+03  -0.146574E+01   0.928131E-04   0.244047E-03   0.302692E-03   0.121637E-02   0.216142E+03
   0.100799E+03   0.881372E+00   0.928131E-04   0.244047E-03   0.302692E-03   0.121637E-02   0.217258E+03
   0.100799E+03   0.206228E-01   0.928131E-04   0.244047E-03   0.302692E-03   0.121637E-02   0.217016E+03
   0.100799E+03   0.206228E-01   0.928131E-04   0.244047E-03   0.302692E-03   0.121637E-02   0.217016E+03
   0.100799E+03  -0.362171E-01   0.928131E-04   0.179037E-03   0.302692E-03   0.121637E-02   0.217197E+03
   0.100799E+03  -0.362171E-01   0.928131E-04   0.179037E-03   0.302692E-03   0.121637E-02   0.217197E+03
   0.100799E+03  -0.362171E-01   0.248715E-03   0.127188E-03   0.302692E-03   0.121637E-02   0.217106E+03
   0.100799E+03   0.965768E-01   0.417495E-03   0.127188E-03   0.302692E-03   0.121637E-02   0.216743E+03
   0.100799E+03   0.285459E+00   0.417495E-03   0.127188E-03   0.302692E-03   0.121637E-02   0.216813E+03
   0.100799E+03   0.442790E+01   0.417495E-03   0.127188E-03   0.302692E-03   0.121637E-02   0.215936E+03
   0.100799E+03   0.777875E+00   0.417495E-03   0.127188E-03   0.302692E-03   0.121637E-02   0.216950E+03
   0.100799E+03   0.777875E+00   0.417495E-03   0.127188E-03   0.302692E-03   0.495446E-03   0.214490E+03
   0.100137E+03   0.777875E+00   0.303952E-03   0.127188E-03   0.302692E-03   0.495446E-03   0.214957E+03
   0.100137E+03   0.777875E+00   0.303952E-03   0.306644E-03   0.302692E-03   0.495446E-03   0.214589E+03
   0.100137E+03   0.114165E+01   0.303952E-03   0.306644E-03   0.302692E-03   0.190286E-02   0.213659E+03
   0.100137E+03   0.114165E+01   0.303952E-03   0.306644E-03   0.302692E-03   0.190286E-02   0.213659E+03
   0.100658E+03   0.114165E+01   0.381500E-03   0.306644E-03   0.302692E-03   0.865585E-03   0.216725E+03
   0.100658E+03   0.114165E+01   0.381500E-03   0.306644E-03   0.302692E-03   0.865585E-03   0.216725E+03
   0.100658E+03   0.186824E+01   0.381500E-03   0.306644E-03   0.302692E-03   0.865585E-03   0.216709E+03
   0.100658E+03   0.186824E+01   0.141371E-03   0.306644E-03   0.302692E-03   0.865585E-03   0.217226E+03
   0.100658E+03   0.186824E+01   0.141371E-03   0.306644E-03   0.302692E-03   0.865585E-03   0.217226E+03
   0.100658E+03   0.186824E+01   0.141371E-03   0.306644E-03   0.302692E-03   0.865585E-03   0.217226E+03
   0.100658E+03   0.250734E+01   0.141371E-03   0.306644E-03   0.302692E-03   0.865585E-03   0.217111E+03
   0.100658E+03   0.250734E+01   0.141371E-03   0.306644E-03   0.302692E-03   0.865585E-03   0.217111E+03
   0.100658E+03   0.250734E+01   0.141371E-03   0.306644E-03   0.302692E-03   0.865585E-03   0.217111E+03
   0.100782E+03   0.250734E+01   0.141371E-03   0.306644E-03   0.302692E-03   0.865585E-03   0.217086E+03
   0.100488E+03   0.397301E+01   0.141371E-03   0.920895E-03   0.302692E-03   0.865585E-03   0.212573E+03
   0.100488E+03   0.397301E+01   0.141371E-03   0.920895E-03   0.302692E-03   0.865585E-03   0.212573E+03
   0.100488E+03   0.397301E+01   0.141371E-03   0.920895E-03   0.302692E-03   0.865585E-03   0.212573E+03
   0.993946E+02   0.397301E+01   0.141371E-03   0.339976E-03   0.452327E-03   0.865585E-03   0.213443E+03
   0.993946E+02   0.397301E+01   0.141371E-03   0.339976E-03   0.774608E-03   0.128198E-02   0.210357E+03
   0.993946E+02   0.397301E+01   0.141371E-03   0.339976E-03   0.774608E-03   0.128198E-02   0.210357E+03
   0.993946E+02   0.397301E+01   0.141371E-03   0.339976E-03   0.311842E-03   0.128198E-02   0.212954E+03
   0.993946E+02   0.918942E-01   0.141371E-03   0.823532E-03   0.311842E-03   0.128198E-02   0.211819E+03
   0.101538E+03  -0.571063E+00   0.141371E-03   0.823532E-03   0.311842E-03   0.128198E-02   0.212445E+03
   0.101538E+03  -0.323961E+01   0.141371E-03   0.614162E-03   0.311842E-03   0.138294E-02   0.212368E+03
   0.101538E+03   0.240314E+01   0.141371E-03   0.614162E-03   0.311842E-03   0.138294E-02   0.213561E+03
   0.101538E+03   0.240314E+01   0.141371E-03   0.614162E-03   0.311842E-03   0.138294E-02   0.213561E+03
   0.101538E+03   0.216707E+01   0.141371E-03   0.614162E-03   0.311842E-03   0.138294E-02   0.213630E+03
   0.101538E+03   0.127050E+01   0.141371E-03   0.614162E-03   0.311842E-03   0.138294E-02   0.213794E+03
   0.102580E+03   0.127050E+01   0.141371E-03   0.614162E-03   0.311842E-03   0.138294E-02   0.210496E+03
   0.102580E+03   0.127050E+01   0.141371E-03   0.614162E-03   0.311842E-03   0.138294E-02   0.210496E+03
   0.102580E+03  -0.173583E+01   0.141371E-03   0.614162E-03   0.467853E-03   0.138294E-02   0.209594E+03
   0.100648E+03   0.345953E+01   0.141371E-03   0.614162E-03   0.238182E-03   0.138294E-02   0.214323E+03
   0.100648E+03   0.345953E+01   0.141371E-03   0.614162E-03   0.863226E-04   0.138294E-02   0.214646E+03
   0.100648E+03   0.345953E+01   0.141371E-03   0.626246E-03   0.863226E-04   0.138294E-02   0.214564E+03
   0.100648E+03   0.345953E+01   0.141371E-03   0.626246E-03   0.863226E-04   0.138294E-02   0.214564E+03
   0.100648E+03  -0.532452E+00   0.141371E-03   0.626246E-03   0.863226E-04   0.160180E-02   0.214811E+03
   0.100648E+03  -0.532452E+00   0.141371E-03   0.505252E-03   0.863226E-04   0.160180E-02   0.215501E+03
   0.999494E+02  -0.532452E+00   0.725375E-04   0.505252E-03   0.863226E-04   0.160180E-02   0.214481E+03
   0.100158E+03  -0.532452E+00   0.725375E-04   0.505252E-03   0.863226E-04   0.626374E-03   0.216069E+03
   0.100158E+03   0.236416E+01   0.725375E-04   0.959530E-03   0.863226E-04   0.670689E-03   0.213566E+03
   0.100158E+03   0.283670E+01   0.725375E-04   0.959530E-03   0.863226E-04   0.670689E-03   0.213315E+03
   0.100158E+03   0.430903E+01   0.149929E-03   0.265651E-03   0.509834E-03   0.670689E-03   0.214546E+03
   0.100158E+03   0.430903E+01   0.149929E-03   0.265651E-03   0.509834E-03   0.670689E-03   0.214546E+03
   0.100158E+03   0.430903E+01   0.149929E-03   0.322910E-03   0.509834E-03   0.670689E-03   0.214336E+03
   0.100158E+03   0.430903E+01   0.149929E-03   0.322910E-03   0.509834E-03   0.670689E-03   0.214336E+03
   0.100158E+03   0.430903E+01   0.149929E-03   0.322910E-03   0.330446E-03   0.670689E-03   0.215238E+03
   0.100158E+03  -0.160376E+01   0.149929E-03   0.322910E-03   0.330446E-03   0.670689E-03   0.214701E+03
   0.101364E+03  -0.160376E+01   0.149929E-03   0.322910E-03   0.330446E-03   0.670689E-03   0.214189E+03
   0.101364E+03  -0.160376E+01   0.492173E-03   0.322910E-03   0.330446E-03   0.670689E-03   0.213456E+03
   0.101044E+03   0.383526E+01   0.487968E-03   0.322910E-03   0.330446E-03   0.670689E-03   0.214281E+03
   0.101201E+03   0.515959E+01   0.487968E-03   0.322910E-03   0.330446E-03   0.670689E-03   0.212988E+03
   0.101201E+03   0.204456E+01   0.487968E-03   0.322910E-03   0.381761E-03   0.670689E-03   0.214379E+03
   0.101201E+03   0.204456E+01   0.487968E-03   0.322910E-03   0.381761E-03   0.670689E-03   0.214379E+03
   0.101199E+03   0.204456E+01   0.487968E-03   0.468043E-03   0.381761E-03   0.670689E-03   0.213424E+03
   0.101199E+03   0.204456E+01   0.487968E-03   0.468043E-03   0.381761E-03   0.670689E-03   0.213424E+03
   0.101199E+03   0.204456E+01   0.487968E-03   0.493471E-03   0.381761E-03   0.670689E-03   0.213243E+03
   0.101199E+03   0.196556E+01   0.487968E-03   0.262939E-03   0.381761E-03   0.670689E-03   0.214730E+03
   0.101199E+03   0.113583E+01   0.487968E-03   0.262939E-03   0.381761E-03   0.489249E-03   0.212361E+03
   0.100318E+03   0.113583E+01   0.819623E-04   0.262939E-03   0.381761E-03   0.121619E-02   0.216190E+03
   0.100318E+03   0.113583E+01   0.819623E-04   0.262939E-03   0.381761E-03   0.121619E-02   0.216190E+03
   0.100318E+03   0.347136E+01   0.819623E-04   0.262939E-03   0.381761E-03   0.163646E-02   0.214655E+03
   0.100318E+03   0.520395E+01   0.819623E-04   0.262939E-03   0.381761E-03   0.163646E-02   0.213582E+03
   0.100318E+03   0.520395E+01   0.819623E-04   0.262939E-03   0.381761E-03   0.163646E-02   0.213582E+03
   0.998554E+02   0.689285E+01   0.819623E-04   0.262939E-03   0.381761E-03   0.163646E-02   0.210638E+03
   0.100894E+03  -0.489514E+01   0.819623E-04   0.262939E-03   0.381761E-03   0.163646E-02   0.210326E+03
   0.100894E+03  -0.489514E+01   0.819623E-04   0.262939E-03   0.381761E-03   0.163646E-02   0.210326E+03
   0.100894E+03  -0.146301E+01   0.819623E-04   0.262939E-03   0.381761E-03   0.163646E-02   0.214391E+03
   0.100894E+03  -0.146301E+01   0.819623E-04   0.262939E-03   0.381761E-03   0.931455E-03   0.215794E+03
   0.100894E+03  -0.146301E+01   0.139062E-03   0.262939E-03   0.381761E-03   0.931455E-03   0.215748E+03
   0.100946E+03   0.618793E+01   0.139062E-03   0.262939E-03   0.381761E-03   0.122824E-02   0.214221E+03
   0.100946E+03   0.618793E+01   0.139062E-03   0.262939E-03   0.676888E-03   0.122824E-02   0.213067E+03
   0.100946E+03   0.335790E+01   0.139062E-03   0.262939E-03   0.676888E-03   0.122824E-02   0.214448E+03
   0.100946E+03   0.335790E+01   0.139062E-03   0.261274E-03   0.676888E-03   0.122824E-02   0.214456E+03
   0.100946E+03   0.126484E+01   0.139062E-03   0.261274E-03   0.548971E-03   0.122824E-02   0.215406E+03
   0.100953E+03   0.126484E+01   0.139062E-03   0.261274E-03   0.548971E-03   0.122824E-02   0.215407E+03
   0.100953E+03   0.568164E+00   0.139062E-03   0.261274E-03   0.548971E-03   0.175477E-02   0.213748E+03
   0.100953E+03   0.540066E+01   0.139062E-03   0.261274E-03   0.548971E-03   0.175477E-02   0.212868E+03
   0.100953E+03  -0.838975E+00   0.139062E-03   0.261274E-03   0.548971E-03   0.175477E-02   0.213060E+03
   0.100953E+03  -0.838975E+00   0.139062E-03   0.308417E-03   0.548971E-03   0.175477E-02   0.212877E+03
   0.100953E+03  -0.885731E+00   0.482608E-03   0.308417E-03   0.548971E-03   0.116372E-02   0.213684E+03
   0.100953E+03  -0.126375E+01   0.482608E-03   0.308417E-03   0.548971E-03   0.116372E-02   0.213451E+03
