X1_obs         X2_obs         X3_obs         X4_obs         X1_true        X2_true        X3_true        X4_true        Y1_obs         Y2_obs         Y3_obs         Y4_obs         Y5_obs         Y1_unbiased    Y2_unbiased    Y3_unbiased    Y4_unbiased    Y5_unbiased    Y1_sim         Y2_sim         Y3_sim         Y4_sim         Y5_sim         Y1_res         Y2_res         Y3_res         Y4_res         Y5_res         Y1_stdres      Y2_stdres      Y3_stdres      Y4_stdres      Y5_stdres      
   0.100000E+01   0.600000E+01   0.224165E+05   0.259230E+06   0.100000E+01   0.600000E+01   0.224165E+05   0.259230E+06   0.210445E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210445E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210560E+03   0.948305E+02   0.101002E+01   0.354934E+02   0.150000E+02  -0.114641E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.875684E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.225000E+05   0.259266E+06   0.100000E+01   0.600000E+01   0.225000E+05   0.259266E+06   0.210387E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210387E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210498E+03   0.948300E+02   0.996451E+00   0.339377E+02   0.150000E+02  -0.110570E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.844589E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.226247E+05   0.259301E+06   0.100000E+01   0.600000E+01   0.226247E+05   0.259301E+06   0.210300E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210300E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210389E+03   0.948276E+02   0.974896E+00   0.310377E+02   0.150000E+02  -0.891046E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.680623E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.227493E+05   0.259343E+06   0.100000E+01   0.600000E+01   0.227493E+05   0.259343E+06   0.210170E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210170E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210281E+03   0.948257E+02   0.936035E+00   0.296903E+02   0.150000E+02  -0.111179E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.849237E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.228740E+05   0.259376E+06   0.100000E+01   0.600000E+01   0.228740E+05   0.259376E+06   0.210028E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210028E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210172E+03   0.948231E+02   0.911050E+00   0.284091E+02   0.150000E+02  -0.144331E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.110247E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.230015E+05   0.259413E+06   0.100000E+01   0.600000E+01   0.230015E+05   0.259413E+06   0.209945E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209945E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210040E+03   0.948207E+02   0.959175E+00   0.271925E+02   0.150000E+02  -0.948402E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.724435E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.231290E+05   0.259441E+06   0.100000E+01   0.600000E+01   0.231290E+05   0.259441E+06   0.209865E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209865E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209899E+03   0.948178E+02   0.917319E+00   0.249473E+02   0.150000E+02  -0.337736E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.257979E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.232280E+05   0.259478E+06   0.100000E+01   0.600000E+01   0.232280E+05   0.259478E+06   0.209765E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209765E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209813E+03   0.948165E+02   0.833659E+00   0.239156E+02   0.150000E+02  -0.476213E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.363754E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.233225E+05   0.259498E+06   0.100000E+01   0.600000E+01   0.233225E+05   0.259498E+06   0.209775E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209775E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209708E+03   0.948147E+02   0.924687E+00   0.229425E+02   0.150000E+02   0.668021E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.510266E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.234170E+05   0.259528E+06   0.100000E+01   0.600000E+01   0.234170E+05   0.259528E+06   0.209762E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209762E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209544E+03   0.948130E+02   0.972176E+00   0.220265E+02   0.150000E+02   0.218179E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.166655E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
