a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.973158E+02   0.631688E-03   0.912804E+01   0.112843E+02   0.205139E+02   0.166416E+02   0.174044E+03
   0.974119E+02   0.455351E-03   0.131351E+02   0.911054E+01   0.104110E+02   0.187371E+02   0.172369E+03
   0.978373E+02   0.335797E-03   0.160642E+02   0.911054E+01   0.135247E+02   0.150908E+02   0.170426E+03
   0.981985E+02   0.665111E-03   0.911110E+01   0.127459E+02   0.177616E+02   0.160756E+02   0.174397E+03
   0.980228E+02   0.665111E-03   0.125770E+02   0.105242E+02   0.176175E+02   0.148176E+02   0.174710E+03
   0.972571E+02   0.670147E-03   0.949503E+01   0.808775E+01   0.140932E+02   0.153788E+02   0.175575E+03
   0.972571E+02   0.670147E-03   0.730765E+01   0.808775E+01   0.155038E+02   0.200002E+02   0.173290E+03
   0.977851E+02   0.670147E-03   0.131528E+02   0.925665E+01   0.189026E+02   0.177554E+02   0.173549E+03
   0.977851E+02   0.683568E-03   0.869733E+01   0.855042E+01   0.172335E+02   0.149557E+02   0.175485E+03
   0.974891E+02   0.739892E-03   0.135368E+02   0.110912E+02   0.158200E+02   0.115559E+02   0.173287E+03
   0.982639E+02   0.615648E-03   0.122629E+02   0.135686E+02   0.138352E+02   0.202437E+02   0.172485E+03
   0.979440E+02   0.615648E-03   0.929163E+01   0.956610E+01   0.171757E+02   0.127461E+02   0.175819E+03
   0.978268E+02   0.664248E-03   0.124839E+02   0.112601E+02   0.148959E+02   0.209032E+02   0.173374E+03
   0.978578E+02   0.643965E-03   0.667497E+01   0.955068E+01   0.166744E+02   0.140371E+02   0.174428E+03
   0.978370E+02   0.734393E-03   0.867202E+01   0.904465E+01   0.137918E+02   0.961412E+01   0.173619E+03
   0.978370E+02   0.540482E-03   0.105850E+02   0.913111E+01   0.162349E+02   0.135897E+02   0.176009E+03
   0.985867E+02   0.697593E-03   0.114503E+02   0.132355E+02   0.126756E+02   0.137934E+02   0.173684E+03
   0.970364E+02   0.546060E-03   0.577952E+01   0.943614E+01   0.145398E+02   0.144362E+02   0.172699E+03
   0.975622E+02   0.546060E-03   0.148991E+02   0.136342E+02   0.223985E+02   0.114456E+02   0.169370E+03
   0.981068E+02   0.684738E-03   0.949307E+01   0.130865E+02   0.131828E+02   0.119768E+02   0.174379E+03
   0.976441E+02   0.581392E-03   0.145670E+02   0.985131E+01   0.173622E+02   0.127300E+02   0.173666E+03
   0.999169E+02   0.885666E-03   0.905871E+01   0.975436E+01   0.127993E+02   0.137902E+02   0.171583E+03
   0.989258E+02   0.736191E-03   0.103783E+02   0.785123E+01   0.157417E+02   0.142622E+02   0.174190E+03
   0.974148E+02   0.624354E-03   0.127426E+02   0.106363E+02   0.158493E+02   0.138371E+02   0.175048E+03
   0.985805E+02   0.502188E-03   0.106296E+02   0.865910E+01   0.116575E+02   0.204041E+02   0.172862E+03
   0.983874E+02   0.682850E-03   0.949110E+01   0.923610E+01   0.149380E+02   0.152953E+02   0.175802E+03
   0.970748E+02   0.562180E-03   0.100785E+02   0.980034E+01   0.152945E+02   0.123123E+02   0.175617E+03
   0.980494E+02   0.515907E-03   0.101843E+02   0.906036E+01   0.202174E+02   0.140010E+02   0.174605E+03
   0.985097E+02   0.534521E-03   0.106873E+02   0.105401E+02   0.139070E+02   0.186424E+02   0.174511E+03
   0.985097E+02   0.622634E-03   0.116171E+02   0.140351E+02   0.126942E+02   0.153117E+02   0.173373E+03
   0.977542E+02   0.696489E-03   0.761675E+01   0.104839E+02   0.154001E+02   0.134609E+02   0.175237E+03
   0.977542E+02   0.696489E-03   0.739266E+01   0.914629E+01   0.123947E+02   0.137530E+02   0.174919E+03
   0.977542E+02   0.536190E-03   0.110892E+02   0.930952E+01   0.144826E+02   0.156881E+02   0.176027E+03
   0.983162E+02   0.536190E-03   0.102498E+02   0.934249E+01   0.115551E+02   0.164155E+02   0.175046E+03
   0.971497E+02   0.536190E-03   0.115289E+02   0.107818E+02   0.136678E+02   0.201225E+02   0.174050E+03
   0.973329E+02   0.650276E-03   0.899049E+01   0.114408E+02   0.121075E+02   0.152361E+02   0.175305E+03
   0.973698E+02   0.556593E-03   0.935905E+01   0.828021E+01   0.147891E+02   0.107027E+02   0.174922E+03
   0.989810E+02   0.560860E-03   0.107143E+02   0.103666E+02   0.131954E+02   0.109657E+02   0.173437E+03
   0.984863E+02   0.474765E-03   0.996033E+01   0.113991E+02   0.221033E+02   0.147011E+02   0.172425E+03
   0.976297E+02   0.472745E-03   0.111843E+02   0.101927E+02   0.171606E+02   0.119605E+02   0.174875E+03
   0.976297E+02   0.687920E-03   0.879358E+01   0.131408E+02   0.133480E+02   0.133421E+02   0.174675E+03
   0.966815E+02   0.778316E-03   0.104952E+02   0.935283E+01   0.182163E+02   0.179725E+02   0.173032E+03
   0.987887E+02   0.489730E-03   0.116760E+02   0.855341E+01   0.118012E+02   0.100754E+02   0.171788E+03
   0.979007E+02   0.471628E-03   0.889159E+01   0.897959E+01   0.175192E+02   0.120984E+02   0.174925E+03
   0.971572E+02   0.347157E-03   0.129459E+02   0.102046E+02   0.126369E+02   0.159613E+02   0.172583E+03
   0.976142E+02   0.446902E-03   0.141095E+02   0.742008E+01   0.154771E+02   0.141282E+02   0.173028E+03
   0.981739E+02   0.744060E-03   0.878097E+01   0.961400E+01   0.167244E+02   0.111921E+02   0.174526E+03
   0.967642E+02   0.508624E-03   0.957403E+01   0.996958E+01   0.187129E+02   0.173388E+02   0.173979E+03
   0.979459E+02   0.591897E-03   0.133999E+02   0.168796E+02   0.187107E+02   0.146772E+02   0.170212E+03
   0.973876E+02   0.492114E-03   0.765716E+01   0.104221E+02   0.171936E+02   0.101310E+02   0.173419E+03
   0.973876E+02   0.418935E-03   0.796399E+01   0.110547E+02   0.128929E+02   0.172078E+02   0.174162E+03
   0.977667E+02   0.612442E-03   0.829042E+01   0.936073E+01   0.122780E+02   0.147985E+02   0.175839E+03
   0.982539E+02   0.490102E-03   0.101787E+02   0.973484E+01   0.150013E+02   0.144486E+02   0.175635E+03
   0.976447E+02   0.490102E-03   0.118497E+02   0.815441E+01   0.150013E+02   0.134326E+02   0.175187E+03
   0.970778E+02   0.452101E-03   0.114451E+02   0.862199E+01   0.152644E+02   0.160368E+02   0.174743E+03
   0.980919E+02   0.379560E-03   0.108262E+02   0.122242E+02   0.223293E+02   0.105970E+02   0.169911E+03
   0.977812E+02   0.379560E-03   0.124835E+02   0.123995E+02   0.166718E+02   0.203462E+02   0.171344E+03
   0.978376E+02   0.997474E-03   0.123933E+02   0.832803E+01   0.108148E+02   0.161312E+02   0.170732E+03
   0.983691E+02   0.844143E-03   0.928684E+01   0.855024E+01   0.121802E+02   0.218101E+02   0.172013E+03
   0.990445E+02   0.618575E-03   0.122387E+02   0.999926E+01   0.151588E+02   0.165196E+02   0.173786E+03
   0.967739E+02   0.514519E-03   0.996476E+01   0.123287E+02   0.111638E+02   0.209896E+02   0.171952E+03
   0.973198E+02   0.380785E-03   0.911796E+01   0.114382E+02   0.117690E+02   0.114507E+02   0.173220E+03
   0.980369E+02   0.657365E-03   0.911796E+01   0.108039E+02   0.123097E+02   0.159206E+02   0.175614E+03
   0.987920E+02   0.637365E-03   0.684627E+01   0.146148E+02   0.204614E+02   0.156983E+02   0.170123E+03
   0.974853E+02   0.397125E-03   0.713139E+01   0.100542E+02   0.135122E+02   0.170722E+02   0.173584E+03
   0.966561E+02   0.421893E-03   0.112719E+02   0.645868E+01   0.169199E+02   0.129908E+02   0.171535E+03
   0.983873E+02   0.770338E-03   0.104158E+02   0.789472E+01   0.229470E+02   0.140963E+02   0.172078E+03
   0.988118E+02   0.696063E-03   0.116321E+02   0.113953E+02   0.196505E+02   0.173327E+02   0.172800E+03
   0.977204E+02   0.696063E-03   0.123960E+02   0.114771E+02   0.113742E+02   0.144676E+02   0.174212E+03
   0.988127E+02   0.597167E-03   0.106868E+02   0.102733E+02   0.106594E+02   0.124547E+02   0.173683E+03
   0.977912E+02   0.670309E-03   0.857935E+01   0.110051E+02   0.146458E+02   0.138085E+02   0.175845E+03
   0.984164E+02   0.686768E-03   0.125531E+02   0.137223E+02   0.165097E+02   0.151104E+02   0.173095E+03
   0.970476E+02   0.612604E-03   0.106244E+02   0.692736E+01   0.186793E+02   0.177077E+02   0.173120E+03
   0.970142E+02   0.474948E-03   0.105978E+02   0.111515E+02   0.155356E+02   0.191415E+02   0.174069E+03
   0.983003E+02   0.675564E-03   0.105544E+02   0.132537E+02   0.122122E+02   0.104359E+02   0.172953E+03
   0.971230E+02   0.697607E-03   0.881438E+01   0.989602E+01   0.145069E+02   0.173828E+02   0.175157E+03
   0.975364E+02   0.659572E-03   0.114805E+02   0.103171E+02   0.211210E+02   0.170352E+02   0.173621E+03
   0.983238E+02   0.577503E-03   0.103232E+02   0.139573E+02   0.927726E+01   0.170435E+02   0.171501E+03
   0.987920E+02   0.662769E-03   0.144641E+02   0.126684E+02   0.159323E+02   0.181771E+02   0.171519E+03
   0.989616E+02   0.525653E-03   0.653599E+01   0.108507E+02   0.147690E+02   0.131765E+02   0.172299E+03
   0.981577E+02   0.563858E-03   0.878071E+01   0.832393E+01   0.211849E+02   0.147863E+02   0.174012E+03
   0.981577E+02   0.671252E-03   0.109348E+02   0.747496E+01   0.140363E+02   0.162918E+02   0.174938E+03
   0.981577E+02   0.638928E-03   0.135218E+02   0.106221E+02   0.125502E+02   0.134827E+02   0.174356E+03
   0.994691E+02   0.686937E-03   0.103156E+02   0.754720E+01   0.129325E+02   0.147552E+02   0.172796E+03
   0.967451E+02   0.794223E-03   0.768908E+01   0.764294E+01   0.193752E+02   0.154736E+02   0.171990E+03
   0.976269E+02   0.417995E-03   0.959279E+01   0.111600E+02   0.134731E+02   0.180597E+02   0.174454E+03
   0.976269E+02   0.810034E-03   0.758429E+01   0.128657E+02   0.968712E+01   0.148766E+02   0.171418E+03
   0.991764E+02   0.692619E-03   0.153804E+02   0.144057E+02   0.118735E+02   0.174959E+02   0.168741E+03
   0.974565E+02   0.566828E-03   0.958293E+01   0.802919E+01   0.170484E+02   0.195868E+02   0.174460E+03
   0.971704E+02   0.654078E-03   0.101297E+02   0.135129E+02   0.150607E+02   0.127749E+02   0.174288E+03
   0.977865E+02   0.426869E-03   0.982915E+01   0.719564E+01   0.156725E+02   0.139799E+02   0.174335E+03
   0.968175E+02   0.476462E-03   0.905573E+01   0.873414E+01   0.145935E+02   0.133308E+02   0.174966E+03
   0.968175E+02   0.558198E-03   0.109247E+02   0.860885E+01   0.172267E+02   0.110353E+02   0.173926E+03
   0.960807E+02   0.687809E-03   0.776025E+01   0.100446E+02   0.143611E+02   0.135748E+02   0.172836E+03
   0.966105E+02   0.907410E-03   0.793986E+01   0.864224E+01   0.245363E+02   0.148015E+02   0.168903E+03
   0.979877E+02   0.809625E-03   0.104860E+02   0.864224E+01   0.127764E+02   0.113564E+02   0.174076E+03
   0.966258E+02   0.809625E-03   0.787424E+01   0.126202E+02   0.119426E+02   0.165207E+02   0.171972E+03
   0.986226E+02   0.577612E-03   0.123942E+02   0.890416E+01   0.125609E+02   0.115568E+02   0.173881E+03
   0.981249E+02   0.582911E-03   0.927030E+01   0.105101E+02   0.203387E+02   0.195838E+02   0.173530E+03
   0.981249E+02   0.509001E-03   0.124935E+02   0.648829E+01   0.125535E+02   0.187641E+02   0.172121E+03
   0.978938E+02   0.508209E-03   0.911205E+01   0.779419E+01   0.155187E+02   0.190252E+02   0.174589E+03
   0.968043E+02   0.508209E-03   0.156997E+02   0.111690E+02   0.158187E+02   0.109532E+02   0.171014E+03
   0.983789E+02   0.787057E-03   0.729633E+01   0.174752E+02   0.185407E+02   0.111113E+02   0.168165E+03
   0.985125E+02   0.478716E-03   0.828543E+01   0.720630E+01   0.921160E+01   0.133872E+02   0.171221E+03
   0.978426E+02   0.478716E-03   0.102533E+02   0.107272E+02   0.146898E+02   0.198786E+02   0.174514E+03
   0.978426E+02   0.672420E-03   0.104550E+02   0.737487E+01   0.101246E+02   0.119141E+02   0.173274E+03
   0.972888E+02   0.568009E-03   0.797107E+01   0.690059E+01   0.141378E+02   0.129887E+02   0.174323E+03
   0.972888E+02   0.568009E-03   0.106695E+02   0.751426E+01   0.185217E+02   0.178886E+02   0.174005E+03
   0.973973E+02   0.568009E-03   0.864161E+01   0.883854E+01   0.138756E+02   0.201786E+02   0.174695E+03
   0.976848E+02   0.797559E-03   0.127875E+02   0.951198E+01   0.172433E+02   0.189431E+02   0.172946E+03
   0.972928E+02   0.442224E-03   0.813134E+01   0.718386E+01   0.176647E+02   0.126244E+02   0.173455E+03
   0.975134E+02   0.443440E-03   0.827172E+01   0.797452E+01   0.161464E+02   0.138111E+02   0.174830E+03
   0.979488E+02   0.565576E-03   0.858375E+01   0.123704E+02   0.169727E+02   0.168300E+02   0.174804E+03
   0.979488E+02   0.565576E-03   0.101906E+02   0.969091E+01   0.257940E+02   0.117470E+02   0.171594E+03
   0.971573E+02   0.493096E-03   0.943331E+01   0.889647E+01   0.941090E+01   0.138078E+02   0.173508E+03
   0.978011E+02   0.757717E-03   0.114687E+02   0.844221E+01   0.143852E+02   0.113741E+02   0.174383E+03
   0.978011E+02   0.538715E-03   0.134424E+02   0.984818E+01   0.148513E+02   0.112620E+02   0.174196E+03
   0.981762E+02   0.869656E-03   0.859334E+01   0.152225E+02   0.140545E+02   0.162996E+02   0.171524E+03
   0.963499E+02   0.854560E-03   0.906425E+01   0.760510E+01   0.147433E+02   0.181272E+02   0.171700E+03
   0.991937E+02   0.654780E-03   0.711300E+01   0.827528E+01   0.152540E+02   0.157037E+02   0.172944E+03
   0.979493E+02   0.654780E-03   0.104538E+02   0.106148E+02   0.168143E+02   0.953627E+01   0.173659E+03
   0.980877E+02   0.663443E-03   0.108618E+02   0.883491E+01   0.151028E+02   0.178730E+02   0.175323E+03
   0.968979E+02   0.663443E-03   0.122819E+02   0.713485E+01   0.211508E+02   0.151342E+02   0.171832E+03
   0.985471E+02   0.499018E-03   0.132363E+02   0.945843E+01   0.133902E+02   0.144734E+02   0.173879E+03
   0.982741E+02   0.600679E-03   0.811794E+01   0.101956E+02   0.118922E+02   0.143234E+02   0.175313E+03
   0.970760E+02   0.614514E-03   0.889540E+01   0.115255E+02   0.171532E+02   0.127465E+02   0.174937E+03
   0.970520E+02   0.566921E-03   0.898045E+01   0.979916E+01   0.156045E+02   0.147399E+02   0.175833E+03
   0.979113E+02   0.884598E-03   0.122668E+02   0.771603E+01   0.153818E+02   0.118641E+02   0.172533E+03
   0.975987E+02   0.772194E-03   0.895464E+01   0.881538E+01   0.141307E+02   0.136494E+02   0.175318E+03
   0.975987E+02   0.611488E-03   0.113401E+02   0.126519E+02   0.211536E+02   0.136844E+02   0.173265E+03
   0.976424E+02   0.688458E-03   0.124380E+02   0.988400E+01   0.179316E+02   0.183094E+02   0.173990E+03
   0.964810E+02   0.660287E-03   0.712530E+01   0.944714E+01   0.136147E+02   0.163455E+02   0.173342E+03
   0.978429E+02   0.707595E-03   0.103892E+02   0.127974E+02   0.151875E+02   0.112211E+02   0.174133E+03
   0.990945E+02   0.998433E-03   0.581819E+01   0.110074E+02   0.187056E+02   0.137388E+02   0.168022E+03
   0.963870E+02   0.608190E-03   0.114927E+02   0.107263E+02   0.138198E+02   0.121919E+02   0.173631E+03
   0.967995E+02   0.608190E-03   0.110985E+02   0.100182E+02   0.185408E+02   0.160609E+02   0.174317E+03
   0.971272E+02   0.609460E-03   0.121682E+02   0.916823E+01   0.170282E+02   0.167995E+02   0.174702E+03
   0.971839E+02   0.737967E-03   0.947812E+01   0.845308E+01   0.132813E+02   0.149286E+02   0.175187E+03
   0.973774E+02   0.575064E-03   0.106622E+02   0.898840E+01   0.128761E+02   0.157078E+02   0.175904E+03
   0.979199E+02   0.575064E-03   0.983131E+01   0.777352E+01   0.114900E+02   0.167658E+02   0.174929E+03
   0.979199E+02   0.639210E-03   0.115279E+02   0.124780E+02   0.187463E+02   0.144806E+02   0.174228E+03
   0.981330E+02   0.639210E-03   0.128548E+02   0.938683E+01   0.148467E+02   0.199066E+02   0.173876E+03
   0.975945E+02   0.763538E-03   0.150343E+02   0.800215E+01   0.221838E+02   0.170084E+02   0.169993E+03
   0.984858E+02   0.528013E-03   0.138519E+02   0.879802E+01   0.116288E+02   0.147500E+02   0.173245E+03
   0.977704E+02   0.558541E-03   0.101511E+02   0.829239E+01   0.205523E+02   0.127427E+02   0.174371E+03
   0.986080E+02   0.799205E-03   0.112619E+02   0.100521E+02   0.129157E+02   0.111959E+02   0.173617E+03
   0.100530E+03   0.799205E-03   0.143323E+02   0.845087E+01   0.121903E+02   0.105956E+02   0.166487E+03
   0.969352E+02   0.629650E-03   0.995981E+01   0.114985E+02   0.117541E+02   0.137286E+02   0.174778E+03
   0.969352E+02   0.629650E-03   0.721400E+01   0.130868E+02   0.134179E+02   0.146815E+02   0.173459E+03
   0.968052E+02   0.728684E-03   0.104832E+02   0.719083E+01   0.152021E+02   0.157788E+02   0.173759E+03
   0.968052E+02   0.902853E-03   0.114277E+02   0.106785E+02   0.226987E+02   0.113290E+02   0.169589E+03
   0.968052E+02   0.551337E-03   0.128929E+02   0.102652E+02   0.195370E+02   0.171260E+02   0.172873E+03
   0.960235E+02   0.500547E-03   0.976051E+01   0.126888E+02   0.178676E+02   0.145828E+02   0.171322E+03
   0.975033E+02   0.426462E-03   0.111305E+02   0.125067E+02   0.152582E+02   0.102011E+02   0.172859E+03
   0.975033E+02   0.497316E-03   0.971654E+01   0.918620E+01   0.971622E+01   0.139533E+02   0.174193E+03
   0.975033E+02   0.570108E-03   0.113922E+02   0.759940E+01   0.115302E+02   0.192089E+02   0.173711E+03
   0.975033E+02   0.836518E-03   0.120769E+02   0.839002E+01   0.167815E+02   0.123196E+02   0.173355E+03
   0.973295E+02   0.429404E-03   0.102726E+02   0.815675E+01   0.123600E+02   0.202001E+02   0.173375E+03
   0.973295E+02   0.512588E-03   0.101411E+02   0.832434E+01   0.137770E+02   0.201837E+02   0.174420E+03
   0.974005E+02   0.512588E-03   0.946055E+01   0.109256E+02   0.166799E+02   0.185574E+02   0.174932E+03
   0.987197E+02   0.840884E-03   0.787303E+01   0.102042E+02   0.170538E+02   0.141143E+02   0.173512E+03
   0.984130E+02   0.835032E-03   0.909215E+01   0.973174E+01   0.233648E+02   0.135208E+02   0.171751E+03
   0.956904E+02   0.585927E-03   0.938877E+01   0.918374E+01   0.110368E+02   0.829370E+01   0.167218E+03
   0.979677E+02   0.821608E-03   0.772991E+01   0.110808E+02   0.140829E+02   0.146835E+02   0.174231E+03
   0.973074E+02   0.883861E-03   0.912089E+01   0.127009E+02   0.119225E+02   0.900128E+01   0.169956E+03
   0.969944E+02   0.424686E-03   0.978917E+01   0.979028E+01   0.237684E+02   0.134877E+02   0.171834E+03
   0.966692E+02   0.770035E-03   0.104428E+02   0.975488E+01   0.148454E+02   0.164877E+02   0.174155E+03
   0.989449E+02   0.674218E-03   0.778341E+01   0.865631E+01   0.122091E+02   0.117989E+02   0.173522E+03
   0.966357E+02   0.674218E-03   0.698816E+01   0.956715E+01   0.229513E+02   0.183699E+02   0.170309E+03
   0.982250E+02   0.650059E-03   0.104666E+02   0.620723E+01   0.982913E+01   0.185559E+02   0.171053E+03
   0.982250E+02   0.650059E-03   0.104852E+02   0.136087E+02   0.137970E+02   0.193650E+02   0.173434E+03
   0.992725E+02   0.779754E-03   0.948674E+01   0.101513E+02   0.119285E+02   0.159918E+02   0.173365E+03
   0.977348E+02   0.529932E-03   0.991140E+01   0.957057E+01   0.119285E+02   0.167825E+02   0.175617E+03
   0.971882E+02   0.608986E-03   0.926323E+01   0.142527E+02   0.159324E+02   0.124151E+02   0.173777E+03
   0.986335E+02   0.896902E-03   0.959945E+01   0.105310E+02   0.135356E+02   0.112624E+02   0.173020E+03
   0.977135E+02   0.651156E-03   0.871028E+01   0.878234E+01   0.929778E+01   0.120444E+02   0.173315E+03
   0.978276E+02   0.848814E-03   0.564804E+01   0.106330E+02   0.184009E+02   0.147760E+02   0.170395E+03
   0.974107E+02   0.848814E-03   0.135251E+02   0.848681E+01   0.151744E+02   0.161552E+02   0.172799E+03
   0.974107E+02   0.470496E-03   0.863743E+01   0.130716E+02   0.137791E+02   0.181100E+02   0.173939E+03
   0.984562E+02   0.743319E-03   0.988681E+01   0.123632E+02   0.171310E+02   0.154268E+02   0.174248E+03
   0.967518E+02   0.743319E-03   0.111441E+02   0.686673E+01   0.116601E+02   0.116011E+02   0.171998E+03
   0.971373E+02   0.355676E-03   0.784773E+01   0.105844E+02   0.165438E+02   0.154648E+02   0.173290E+03
   0.973494E+02   0.521485E-03   0.112960E+02   0.117125E+02   0.130432E+02   0.162916E+02   0.175081E+03
   0.972880E+02   0.650524E-03   0.117747E+02   0.970708E+01   0.144959E+02   0.173494E+02   0.175174E+03
   0.987719E+02   0.604790E-03   0.851627E+01   0.107131E+02   0.174842E+02   0.125880E+02   0.174363E+03
   0.968044E+02   0.800942E-03   0.909636E+01   0.985153E+01   0.132937E+02   0.104901E+02   0.173057E+03
   0.983902E+02   0.589854E-03   0.113799E+02   0.115909E+02   0.160087E+02   0.153322E+02   0.175032E+03
   0.978773E+02   0.767445E-03   0.102389E+02   0.127631E+02   0.160087E+02   0.117850E+02   0.173900E+03
   0.965573E+02   0.769595E-03   0.112710E+02   0.911621E+01   0.171622E+02   0.145364E+02   0.173533E+03
   0.965573E+02   0.444253E-03   0.125767E+02   0.103489E+02   0.168678E+02   0.165435E+02   0.172739E+03
   0.981225E+02   0.664246E-03   0.146738E+02   0.935822E+01   0.125437E+02   0.170666E+02   0.173336E+03
   0.981225E+02   0.410996E-03   0.898032E+01   0.596072E+01   0.136954E+02   0.194319E+02   0.170846E+03
   0.981225E+02   0.918066E-03   0.135343E+02   0.705145E+01   0.157378E+02   0.158022E+02   0.171116E+03
   0.976571E+02   0.732763E-03   0.112071E+02   0.105865E+02   0.138400E+02   0.151043E+02   0.175396E+03
   0.976571E+02   0.732763E-03   0.100270E+02   0.140806E+02   0.150617E+02   0.151577E+02   0.173953E+03
   0.986338E+02   0.749438E-03   0.112030E+02   0.931637E+01   0.130569E+02   0.187913E+02   0.173943E+03
   0.986411E+02   0.456527E-03   0.551880E+01   0.718435E+01   0.121220E+02   0.128295E+02   0.169051E+03
   0.961480E+02   0.672723E-03   0.881000E+01   0.102864E+02   0.152319E+02   0.200452E+02   0.172189E+03
   0.966630E+02   0.914992E-03   0.764832E+01   0.116973E+02   0.131737E+02   0.140368E+02   0.171799E+03
   0.971115E+02   0.988950E-03   0.735142E+01   0.781768E+01   0.143669E+02   0.139868E+02   0.171272E+03
