event	reach	x	t	WSE	Q	V	Kmin	Kflood	Yu_WSE	Yu_Q	Yu_V	Yu_Kmin	Yu_Kflood
1	2	41568	117420	-9999	926.1893154	-9999	-9999	-9999	-9999	46.5239014119716	-9999	-9999	-9999
1	2	41568	117660	-9999	920.4495225	-9999	-9999	-9999	-9999	46.8318772340227	-9999	-9999	-9999
1	2	41568	117720	-9999	919.8653088	-9999	-9999	-9999	-9999	46.4501249119972	-9999	-9999	-9999
1	2	41568	117960	-9999	903.1572006	-9999	-9999	-9999	-9999	45.6530109672656	-9999	-9999	-9999
1	2	41568	118020	-9999	873.7998968	-9999	-9999	-9999	-9999	44.5691606227116	-9999	-9999	-9999
1	2	41568	118320	-9999	912.9718527	-9999	-9999	-9999	-9999	46.1161372359922	-9999	-9999	-9999
1	2	41568	118380	-9999	885.0500754	-9999	-9999	-9999	-9999	44.6569543124137	-9999	-9999	-9999
1	2	41568	118680	-9999	926.6730128	-9999	-9999	-9999	-9999	46.7435081815618	-9999	-9999	-9999
1	2	41568	118740	-9999	893.6347707	-9999	-9999	-9999	-9999	45.0627031435739	-9999	-9999	-9999
1	2	41568	119040	-9999	894.6823149	-9999	-9999	-9999	-9999	182.024659769043	-9999	-9999	-9999
1	2	41568	119100	-9999	887.8204184	-9999	-9999	-9999	-9999	45.2097746669521	-9999	-9999	-9999
1	2	41568	119400	-9999	853.7137111	-9999	-9999	-9999	-9999	43.338819765576	-9999	-9999	-9999
1	2	41568	119940	-9999	860.8569233	-9999	-9999	-9999	-9999	67.0558449374536	-9999	-9999	-9999
1	2	41568	120000	-9999	840.2471995	-9999	-9999	-9999	-9999	44.5424576194748	-9999	-9999	-9999
1	2	41568	120360	-9999	719.956323	-9999	-9999	-9999	-9999	206.98385853783	-9999	-9999	-9999
1	2	41568	121020	-9999	-798.79356805	-9999	-9999	-9999	-9999	153.962146308682	-9999	-9999	-9999
1	2	41568	121980	-9999	-1181.073648	-9999	-9999	-9999	-9999	74.3000381130632	-9999	-9999	-9999
1	2	41568	122460	-9999	-1199.210639	-9999	-9999	-9999	-9999	53.497294034965	-9999	-9999	-9999
1	2	41568	123360	-9999	-1228.93995	-9999	-9999	-9999	-9999	57.6524946719083	-9999	-9999	-9999
1	2	41568	123420	-9999	-1237.633684	-9999	-9999	-9999	-9999	56.4448867167009	-9999	-9999	-9999
1	2	41568	123780	-9999	-1287.042894	-9999	-9999	-9999	-9999	58.1676944728619	-9999	-9999	-9999
1	2	41568	124200	-9999	-1273.978983	-9999	-9999	-9999	-9999	59.1023092463853	-9999	-9999	-9999
1	2	41568	124260	-9999	-1273.083373	-9999	-9999	-9999	-9999	57.0521847486971	-9999	-9999	-9999
1	2	41568	124740	-9999	-1355.919987	-9999	-9999	-9999	-9999	62.1045323721186	-9999	-9999	-9999
1	2	41568	125280	-9999	-1291.1992305	-9999	-9999	-9999	-9999	57.462005231306	-9999	-9999	-9999
1	2	41568	125940	-9999	-1345.031527	-9999	-9999	-9999	-9999	59.7670068830513	-9999	-9999	-9999
1	2	41568	126000	-9999	-1333.919598	-9999	-9999	-9999	-9999	59.4195133567924	-9999	-9999	-9999
1	2	41568	126660	-9999	-1312.445546	-9999	-9999	-9999	-9999	59.0935285484696	-9999	-9999	-9999
1	2	41568	126720	-9999	-1262.942837	-9999	-9999	-9999	-9999	57.540375208645	-9999	-9999	-9999
1	2	41568	127440	-9999	-1317.9516235	-9999	-9999	-9999	-9999	59.3231105397918	-9999	-9999	-9999
1	2	41568	128220	-9999	-1348.263847	-9999	-9999	-9999	-9999	59.9151748803347	-9999	-9999	-9999
1	2	41568	128280	-9999	-1326.69127	-9999	-9999	-9999	-9999	60.2535871707409	-9999	-9999	-9999
1	2	41568	128820	-9999	-1377.782841	-9999	-9999	-9999	-9999	61.8154725027976	-9999	-9999	-9999
1	2	41568	128880	-9999	-1346.740898	-9999	-9999	-9999	-9999	60.6388866764454	-9999	-9999	-9999
1	2	41568	129420	-9999	-1313.021837	-9999	-9999	-9999	-9999	58.5768286567213	-9999	-9999	-9999
1	2	41568	129480	-9999	-1325.398739	-9999	-9999	-9999	-9999	59.8862003741741	-9999	-9999	-9999
1	2	41568	130020	-9999	-1312.1305925	-9999	-9999	-9999	-9999	121.537680722705	-9999	-9999	-9999
1	2	41568	131040	-9999	-1338.304847	-9999	-9999	-9999	-9999	61.8750411560915	-9999	-9999	-9999
1	2	41568	131100	-9999	-1363.780515	-9999	-9999	-9999	-9999	177.097624508041	-9999	-9999	-9999
1	2	41568	131340	-9999	-1373.483815	-9999	-9999	-9999	-9999	62.571608574615	-9999	-9999	-9999
1	2	41568	131640	-9999	-1380.636069	-9999	-9999	-9999	-9999	62.8839217922388	-9999	-9999	-9999
1	2	41568	132000	-9999	-1409.9612025	-9999	-9999	-9999	-9999	63.2468346094383	-9999	-9999	-9999
1	2	41568	132360	-9999	-1394.839937	-9999	-9999	-9999	-9999	61.9732203622115	-9999	-9999	-9999
1	2	41568	132420	-9999	-1410.407627	-9999	-9999	-9999	-9999	62.8632278242496	-9999	-9999	-9999
1	2	41568	132720	-9999	-1390.058463	-9999	-9999	-9999	-9999	64.6647766205605	-9999	-9999	-9999
1	2	41568	132780	-9999	-1393.573528	-9999	-9999	-9999	-9999	61.7919342908232	-9999	-9999	-9999
1	2	41568	133260	-9999	-1326.582917	-9999	-9999	-9999	-9999	60.520327391624	-9999	-9999	-9999
1	2	41568	133320	-9999	-1388.658533	-9999	-9999	-9999	-9999	61.9738269492865	-9999	-9999	-9999
1	2	41568	133620	-9999	-1374.448574	-9999	-9999	-9999	-9999	61.7052956619063	-9999	-9999	-9999
1	2	41568	133680	-9999	-1378.717385	-9999	-9999	-9999	-9999	61.5715837484548	-9999	-9999	-9999
1	2	41568	134040	-9999	-1292.857928	-9999	-9999	-9999	-9999	58.6558987844855	-9999	-9999	-9999
1	2	41568	134100	-9999	-1349.045179	-9999	-9999	-9999	-9999	62.694564357816	-9999	-9999	-9999
1	2	41568	134460	-9999	-1282.418629	-9999	-9999	-9999	-9999	59.5856600011638	-9999	-9999	-9999
1	2	41568	134520	-9999	-1284.692528	-9999	-9999	-9999	-9999	65.0920434134503	-9999	-9999	-9999
1	2	41568	134820	-9999	-1190.791399	-9999	-9999	-9999	-9999	55.4291887734496	-9999	-9999	-9999
1	2	41568	134880	-9999	-1173.738826	-9999	-9999	-9999	-9999	57.0197045446047	-9999	-9999	-9999
1	2	41568	135180	-9999	-1160.828151	-9999	-9999	-9999	-9999	61.0593902693595	-9999	-9999	-9999
1	2	41568	135240	-9999	-1126.225419	-9999	-9999	-9999	-9999	57.6464465170079	-9999	-9999	-9999
1	2	41568	135600	-9999	-1020.4243605	-9999	-9999	-9999	-9999	54.7117805302981	-9999	-9999	-9999
1	2	41568	135960	-9999	-888.0000881	-9999	-9999	-9999	-9999	68.7548025354641	-9999	-9999	-9999
1	2	41568	136020	-9999	-874.8870688	-9999	-9999	-9999	-9999	65.5443121045239	-9999	-9999	-9999
1	2	41568	136800	-9999	-578.81043675	-9999	-9999	-9999	-9999	50.7500098467413	-9999	-9999	-9999
1	2	41568	137280	-9999	-299.5846985	-9999	-9999	-9999	-9999	85.6354820137333	-9999	-9999	-9999
1	2	41568	137400	-9999	-334.4844865	-9999	-9999	-9999	-9999	64.5330342156251	-9999	-9999	-9999
1	2	41568	137760	-9999	-124.8024081	-9999	-9999	-9999	-9999	49.6241385307843	-9999	-9999	-9999
1	2	41568	138120	-9999	150.5020554	-9999	-9999	-9999	-9999	83.247880959293	-9999	-9999	-9999
1	2	41568	138180	-9999	135.1828534	-9999	-9999	-9999	-9999	89.7159081064495	-9999	-9999	-9999
1	2	41568	138540	-9999	360.9078135	-9999	-9999	-9999	-9999	56.7090415347912	-9999	-9999	-9999
1	2	41568	138840	-9999	599.8554619	-9999	-9999	-9999	-9999	78.3314120798868	-9999	-9999	-9999
1	2	41568	138900	-9999	580.8216367	-9999	-9999	-9999	-9999	63.2848214474131	-9999	-9999	-9999
1	2	41568	139140	-9999	711.4050253	-9999	-9999	-9999	-9999	43.7444290282956	-9999	-9999	-9999
1	2	41568	139200	-9999	719.3164227	-9999	-9999	-9999	-9999	42.577558959494	-9999	-9999	-9999
1	2	41568	139680	-9999	981.2700901	-9999	-9999	-9999	-9999	85.6912007319354	-9999	-9999	-9999
1	2	41568	139740	-9999	921.6686022	-9999	-9999	-9999	-9999	65.5468183165594	-9999	-9999	-9999
1	2	97091	107340	-9999	2834.839667	-9999	-9999	-9999	-9999	142.441730072377	-9999	-9999	-9999
1	2	97091	107460	-9999	2808.940828	-9999	-9999	-9999	-9999	141.060451388742	-9999	-9999	-9999
1	2	97091	107640	-9999	2793.739451	-9999	-9999	-9999	-9999	139.830412059257	-9999	-9999	-9999
1	2	97091	107880	-9999	2811.477862	-9999	-9999	-9999	-9999	141.676509354128	-9999	-9999	-9999
1	2	97091	108060	-9999	2837.428668	-9999	-9999	-9999	-9999	142.10597755485	-9999	-9999	-9999
1	2	97091	108240	-9999	2796.172579	-9999	-9999	-9999	-9999	140.419645416539	-9999	-9999	-9999
1	2	97091	110040	-9999	2676.541367	-9999	-9999	-9999	-9999	134.365183315604	-9999	-9999	-9999
1	2	97091	110220	-9999	2702.2640465	-9999	-9999	-9999	-9999	135.73914385795	-9999	-9999	-9999
1	2	97091	110460	-9999	2671.089744	-9999	-9999	-9999	-9999	135.63625049672	-9999	-9999	-9999
1	2	97091	110580	-9999	2696.122373	-9999	-9999	-9999	-9999	135.580007388161	-9999	-9999	-9999
1	2	97091	110700	-9999	2672.202661	-9999	-9999	-9999	-9999	139.844521357229	-9999	-9999	-9999
1	2	97091	110820	-9999	2689.472789	-9999	-9999	-9999	-9999	135.175315542353	-9999	-9999	-9999
1	2	97091	111060	-9999	2698.564551	-9999	-9999	-9999	-9999	137.138572478261	-9999	-9999	-9999
1	2	97091	111120	-9999	2625.986274	-9999	-9999	-9999	-9999	131.64260306786	-9999	-9999	-9999
1	2	97091	111360	-9999	2568.703815	-9999	-9999	-9999	-9999	130.002389019516	-9999	-9999	-9999
1	2	97091	111480	-9999	2618.260002	-9999	-9999	-9999	-9999	131.241812173581	-9999	-9999	-9999
1	2	97091	111660	-9999	2597.026967	-9999	-9999	-9999	-9999	130.52343940156	-9999	-9999	-9999
1	2	97091	111840	-9999	2583.348473	-9999	-9999	-9999	-9999	129.526222698466	-9999	-9999	-9999
1	2	97091	112020	-9999	2576.937149	-9999	-9999	-9999	-9999	129.979777861391	-9999	-9999	-9999
1	2	97091	112140	-9999	2578.996522	-9999	-9999	-9999	-9999	129.22324508638	-9999	-9999	-9999
1	2	97091	112320	-9999	2566.751496	-9999	-9999	-9999	-9999	130.458435016644	-9999	-9999	-9999
1	2	97091	112440	-9999	2556.195251	-9999	-9999	-9999	-9999	128.168965737692	-9999	-9999	-9999
1	2	97091	112620	-9999	2463.20622	-9999	-9999	-9999	-9999	127.756195120582	-9999	-9999	-9999
1	2	97091	112740	-9999	2627.420398	-9999	-9999	-9999	-9999	131.675477032577	-9999	-9999	-9999
1	2	97091	112920	-9999	2577.371045	-9999	-9999	-9999	-9999	129.546150558957	-9999	-9999	-9999
1	2	97091	113220	-9999	2565.084295	-9999	-9999	-9999	-9999	128.634801403408	-9999	-9999	-9999
1	2	97091	113340	-9999	2477.341009	-9999	-9999	-9999	-9999	131.508320093943	-9999	-9999	-9999
1	2	97091	113520	-9999	2540.016588	-9999	-9999	-9999	-9999	127.737899030475	-9999	-9999	-9999
1	2	97091	113760	-9999	2439.126784	-9999	-9999	-9999	-9999	125.747474658284	-9999	-9999	-9999
1	2	97091	113880	-9999	2486.974306	-9999	-9999	-9999	-9999	124.859825834645	-9999	-9999	-9999
1	2	97091	114060	-9999	2480.843493	-9999	-9999	-9999	-9999	127.833589780964	-9999	-9999	-9999
1	2	97091	114180	-9999	2460.836116	-9999	-9999	-9999	-9999	298.988538428317	-9999	-9999	-9999
1	2	97091	114360	-9999	2441.511994	-9999	-9999	-9999	-9999	356.580469320049	-9999	-9999	-9999
1	2	97091	114540	-9999	-40.46977072	-9999	-9999	-9999	-9999	574.390232144079	-9999	-9999	-9999
1	2	97091	114720	-9999	-1.962318987	-9999	-9999	-9999	-9999	635.044643413483	-9999	-9999	-9999
1	2	97091	114780	-9999	-1502.20782	-9999	-9999	-9999	-9999	233.050138100703	-9999	-9999	-9999
1	2	97091	115020	-9999	-1839.0732375	-9999	-9999	-9999	-9999	184.428732767029	-9999	-9999	-9999
1	2	97091	115200	-9999	-2053.359442	-9999	-9999	-9999	-9999	177.132266675786	-9999	-9999	-9999
1	2	97091	115260	-9999	-2764.772993	-9999	-9999	-9999	-9999	169.322311729389	-9999	-9999	-9999
1	2	97091	115440	-9999	-2794.199763	-9999	-9999	-9999	-9999	177.577742024585	-9999	-9999	-9999
1	2	97091	115500	-9999	-3173.995585	-9999	-9999	-9999	-9999	148.140459364187	-9999	-9999	-9999
1	2	97091	115680	-9999	-3215.869592	-9999	-9999	-9999	-9999	160.323561438703	-9999	-9999	-9999
1	2	97091	115740	-9999	-3202.871648	-9999	-9999	-9999	-9999	142.834197946193	-9999	-9999	-9999
1	2	97091	115980	-9999	-3363.2202755	-9999	-9999	-9999	-9999	151.267663904832	-9999	-9999	-9999
1	2	97091	116220	-9999	-3343.109008	-9999	-9999	-9999	-9999	159.9484785496	-9999	-9999	-9999
1	2	97091	116400	-9999	-3609.113366	-9999	-9999	-9999	-9999	170.555443277145	-9999	-9999	-9999
1	2	97091	116580	-9999	-3684.692554	-9999	-9999	-9999	-9999	216.379213993549	-9999	-9999	-9999
1	2	97091	116820	-9999	-4099.101859	-9999	-9999	-9999	-9999	193.120033943037	-9999	-9999	-9999
1	2	97091	116940	-9999	-3906.320041	-9999	-9999	-9999	-9999	194.282476586806	-9999	-9999	-9999
1	2	97091	117180	-9999	-4379.036317	-9999	-9999	-9999	-9999	204.700278417554	-9999	-9999	-9999
1	2	97091	117360	-9999	-4219.069448	-9999	-9999	-9999	-9999	224.681828421408	-9999	-9999	-9999
1	2	97091	117840	-9999	-4821.534397	-9999	-9999	-9999	-9999	281.342588577778	-9999	-9999	-9999
1	2	97091	117900	-9999	-4731.28012	-9999	-9999	-9999	-9999	209.251597282795	-9999	-9999	-9999
1	2	97091	118080	-9999	-4637.034272	-9999	-9999	-9999	-9999	232.978423824377	-9999	-9999	-9999
1	2	97091	118140	-9999	-4630.109173	-9999	-9999	-9999	-9999	207.331801683198	-9999	-9999	-9999
1	2	97091	118320	-9999	-4881.155694	-9999	-9999	-9999	-9999	219.465995336509	-9999	-9999	-9999
1	2	97091	118380	-9999	-4462.178421	-9999	-9999	-9999	-9999	196.83812762199	-9999	-9999	-9999
1	2	97091	118620	-9999	-4703.607726	-9999	-9999	-9999	-9999	228.994688375642	-9999	-9999	-9999
1	2	97091	118800	-9999	-4458.486104	-9999	-9999	-9999	-9999	196.242445328829	-9999	-9999	-9999
1	2	97091	118980	-9999	-5270.127277	-9999	-9999	-9999	-9999	374.096675597649	-9999	-9999	-9999
1	2	97091	119100	-9999	-4379.474039	-9999	-9999	-9999	-9999	193.079901478408	-9999	-9999	-9999
1	2	97091	119340	-9999	-5262.351568	-9999	-9999	-9999	-9999	772.649313143201	-9999	-9999	-9999
1	2	97091	119400	-9999	-4332.705828	-9999	-9999	-9999	-9999	190.492069545205	-9999	-9999	-9999
1	2	97091	119640	-9999	-4496.491134	-9999	-9999	-9999	-9999	622.802994800348	-9999	-9999	-9999
1	2	97091	119700	-9999	-4355.389031	-9999	-9999	-9999	-9999	191.614072555824	-9999	-9999	-9999
1	2	97091	119940	-9999	-4539.863906	-9999	-9999	-9999	-9999	208.348316972675	-9999	-9999	-9999
1	2	97091	120420	-9999	-4621.1365345	-9999	-9999	-9999	-9999	212.094685697985	-9999	-9999	-9999
1	2	97091	120720	-9999	-4284.263143	-9999	-9999	-9999	-9999	190.873421805002	-9999	-9999	-9999
1	2	97091	120900	-9999	-4098.60629	-9999	-9999	-9999	-9999	217.088198899583	-9999	-9999	-9999
1	2	97091	121020	-9999	-4101.469846	-9999	-9999	-9999	-9999	182.650591191067	-9999	-9999	-9999
1	2	97091	121260	-9999	-4516.13435	-9999	-9999	-9999	-9999	200.888675163331	-9999	-9999	-9999
1	2	97091	121320	-9999	-4026.27711	-9999	-9999	-9999	-9999	177.433252439031	-9999	-9999	-9999
1	2	97091	121560	-9999	-4259.546683	-9999	-9999	-9999	-9999	224.981453784553	-9999	-9999	-9999
1	2	97091	121680	-9999	-3973.887676	-9999	-9999	-9999	-9999	175.351531220138	-9999	-9999	-9999
1	2	97091	121860	-9999	-4052.892033	-9999	-9999	-9999	-9999	200.002476448015	-9999	-9999	-9999
1	2	97091	121980	-9999	-3897.181079	-9999	-9999	-9999	-9999	171.6489294824	-9999	-9999	-9999
1	2	97091	122160	-9999	-3897.790505	-9999	-9999	-9999	-9999	198.54358466027	-9999	-9999	-9999
1	2	97091	122280	-9999	-3893.3383	-9999	-9999	-9999	-9999	171.180416510505	-9999	-9999	-9999
1	2	97091	122460	-9999	-4018.459497	-9999	-9999	-9999	-9999	178.06940707828	-9999	-9999	-9999
1	2	97091	122580	-9999	-3836.618961	-9999	-9999	-9999	-9999	169.460159662626	-9999	-9999	-9999
1	2	97091	122820	-9999	-4004.769641	-9999	-9999	-9999	-9999	234.041483613512	-9999	-9999	-9999
1	2	97091	123000	-9999	-3756.325483	-9999	-9999	-9999	-9999	166.184296014198	-9999	-9999	-9999
1	2	97091	123120	-9999	-3702.138225	-9999	-9999	-9999	-9999	178.172006977722	-9999	-9999	-9999
1	2	97091	123300	-9999	-3671.070465	-9999	-9999	-9999	-9999	161.380022651323	-9999	-9999	-9999
1	2	97091	123540	-9999	-3568.922208	-9999	-9999	-9999	-9999	159.789860670027	-9999	-9999	-9999
1	2	97091	123840	-9999	-3703.949924	-9999	-9999	-9999	-9999	162.848636798482	-9999	-9999	-9999
1	2	97091	124020	-9999	-3536.315871	-9999	-9999	-9999	-9999	162.331893305201	-9999	-9999	-9999
1	2	97091	124200	-9999	-3722.371784	-9999	-9999	-9999	-9999	163.771127109811	-9999	-9999	-9999
1	2	97091	124440	-9999	-3853.905992	-9999	-9999	-9999	-9999	220.685112613158	-9999	-9999	-9999
1	2	97091	124620	-9999	-3761.991069	-9999	-9999	-9999	-9999	165.394059939896	-9999	-9999	-9999
1	2	97091	124740	-9999	-3849.005246	-9999	-9999	-9999	-9999	173.231097055226	-9999	-9999	-9999
1	2	97091	124920	-9999	-3762.146449	-9999	-9999	-9999	-9999	165.28335797678	-9999	-9999	-9999
1	2	97091	125100	-9999	-3730.612734	-9999	-9999	-9999	-9999	165.396285369374	-9999	-9999	-9999
1	2	97091	125280	-9999	-3763.412663	-9999	-9999	-9999	-9999	165.970118785556	-9999	-9999	-9999
1	2	97091	125460	-9999	-3717.820642	-9999	-9999	-9999	-9999	174.764893551041	-9999	-9999	-9999
1	2	97091	125580	-9999	-3653.160173	-9999	-9999	-9999	-9999	160.505999327167	-9999	-9999	-9999
1	2	97091	125820	-9999	-3671.113777	-9999	-9999	-9999	-9999	179.87562116672	-9999	-9999	-9999
1	2	97091	126120	-9999	-3689.396196	-9999	-9999	-9999	-9999	163.13854995359	-9999	-9999	-9999
1	2	97091	126180	-9999	-3757.665585	-9999	-9999	-9999	-9999	165.617996517432	-9999	-9999	-9999
1	2	97091	126420	-9999	-3580.800992	-9999	-9999	-9999	-9999	161.697376585936	-9999	-9999	-9999
1	2	97091	126480	-9999	-3814.238225	-9999	-9999	-9999	-9999	167.868319681623	-9999	-9999	-9999
1	2	97091	126660	-9999	-3748.338242	-9999	-9999	-9999	-9999	178.62435675809	-9999	-9999	-9999
1	2	97091	126780	-9999	-3810.794208	-9999	-9999	-9999	-9999	168.295905046494	-9999	-9999	-9999
1	2	97091	126960	-9999	-3873.221387	-9999	-9999	-9999	-9999	170.665120735276	-9999	-9999	-9999
1	2	97091	127080	-9999	-3699.914579	-9999	-9999	-9999	-9999	164.507435919514	-9999	-9999	-9999
1	2	97091	127260	-9999	-3781.921012	-9999	-9999	-9999	-9999	181.572027191474	-9999	-9999	-9999
1	2	97091	127560	-9999	-3582.933998	-9999	-9999	-9999	-9999	174.620709728465	-9999	-9999	-9999
1	2	97091	127620	-9999	-3512.44232	-9999	-9999	-9999	-9999	155.109386306111	-9999	-9999	-9999
1	2	97091	127860	-9999	-3578.95835	-9999	-9999	-9999	-9999	164.720702368033	-9999	-9999	-9999
1	2	97091	127920	-9999	-3462.132301	-9999	-9999	-9999	-9999	152.68564492397	-9999	-9999	-9999
1	2	97091	128160	-9999	-3518.50181	-9999	-9999	-9999	-9999	158.325015577983	-9999	-9999	-9999
1	2	97091	128280	-9999	-3391.086415	-9999	-9999	-9999	-9999	150.769035759502	-9999	-9999	-9999
1	2	97091	128460	-9999	-3415.726332	-9999	-9999	-9999	-9999	165.075167470727	-9999	-9999	-9999
1	2	97091	128520	-9999	-3297.473776	-9999	-9999	-9999	-9999	146.253629593996	-9999	-9999	-9999
1	2	97091	128760	-9999	-3330.42627	-9999	-9999	-9999	-9999	190.800846605626	-9999	-9999	-9999
1	2	97091	128820	-9999	-3262.993384	-9999	-9999	-9999	-9999	145.172797993033	-9999	-9999	-9999
1	2	97091	129000	-9999	-3325.786631	-9999	-9999	-9999	-9999	209.874094272772	-9999	-9999	-9999
1	2	97091	129120	-9999	-3102.95636	-9999	-9999	-9999	-9999	146.749049855883	-9999	-9999	-9999
1	2	97091	129300	-9999	-3207.612393	-9999	-9999	-9999	-9999	605.074313743525	-9999	-9999	-9999
1	2	97091	129840	-9999	-2728.869111	-9999	-9999	-9999	-9999	126.189250219075	-9999	-9999	-9999
1	2	97091	130020	-9999	-2937.968483	-9999	-9999	-9999	-9999	232.753583575292	-9999	-9999	-9999
1	2	97091	130080	-9999	-2553.058529	-9999	-9999	-9999	-9999	122.644153516942	-9999	-9999	-9999
1	2	97091	130320	-9999	-2197.750778	-9999	-9999	-9999	-9999	114.850134106134	-9999	-9999	-9999
1	2	97091	130380	-9999	-2420.067484	-9999	-9999	-9999	-9999	111.53134218977	-9999	-9999	-9999
1	2	97091	130620	-9999	-2505.7868885	-9999	-9999	-9999	-9999	116.661953103801	-9999	-9999	-9999
1	2	97091	130860	-9999	-2321.482235	-9999	-9999	-9999	-9999	173.896188804845	-9999	-9999	-9999
1	2	97091	131160	-9999	-1881.230327	-9999	-9999	-9999	-9999	95.5286396489869	-9999	-9999	-9999
1	2	97091	131340	-9999	-1608.401213	-9999	-9999	-9999	-9999	92.1298736346683	-9999	-9999	-9999
1	2	97091	131400	-9999	-1654.297071	-9999	-9999	-9999	-9999	86.907005436138	-9999	-9999	-9999
1	2	97091	131580	-9999	-1685.038251	-9999	-9999	-9999	-9999	110.679275454259	-9999	-9999	-9999
1	2	97091	131820	-9999	-1582.372075	-9999	-9999	-9999	-9999	108.81350222635	-9999	-9999	-9999
1	2	97091	131880	-9999	-1287.459297	-9999	-9999	-9999	-9999	76.9041758473094	-9999	-9999	-9999
1	2	97091	132060	-9999	-1357.477908	-9999	-9999	-9999	-9999	91.8476752575127	-9999	-9999	-9999
1	2	97091	132120	-9999	-1095.613759	-9999	-9999	-9999	-9999	75.8544287711358	-9999	-9999	-9999
1	2	97091	132360	-9999	-1071.739029	-9999	-9999	-9999	-9999	82.0144010386365	-9999	-9999	-9999
1	2	97091	132420	-9999	-832.5525466	-9999	-9999	-9999	-9999	70.3202508006522	-9999	-9999	-9999
1	2	97091	132600	-9999	-971.9573546	-9999	-9999	-9999	-9999	91.9278457416287	-9999	-9999	-9999
1	2	97091	132720	-9999	-576.5944178	-9999	-9999	-9999	-9999	68.7117039311156	-9999	-9999	-9999
1	2	97091	132900	-9999	-579.2367538	-9999	-9999	-9999	-9999	81.4384139531503	-9999	-9999	-9999
1	2	97091	132960	-9999	-333.9862042	-9999	-9999	-9999	-9999	77.9351974034886	-9999	-9999	-9999
1	2	97091	133140	-9999	-376.0426719	-9999	-9999	-9999	-9999	64.5594683890893	-9999	-9999	-9999
1	2	97091	133260	-9999	17.15979321	-9999	-9999	-9999	-9999	120.769921000377	-9999	-9999	-9999
1	2	97091	133500	-9999	-64.15510324	-9999	-9999	-9999	-9999	93.4653746609019	-9999	-9999	-9999
1	2	97091	133560	-9999	362.9989167	-9999	-9999	-9999	-9999	90.8391298418603	-9999	-9999	-9999
1	2	97091	133800	-9999	340.1663031	-9999	-9999	-9999	-9999	114.383575751516	-9999	-9999	-9999
1	2	97091	133860	-9999	631.8240701	-9999	-9999	-9999	-9999	82.8595105281613	-9999	-9999	-9999
1	2	97091	134040	-9999	628.9814254	-9999	-9999	-9999	-9999	98.5561975666004	-9999	-9999	-9999
1	2	97091	134100	-9999	958.512051	-9999	-9999	-9999	-9999	116.111451378053	-9999	-9999	-9999
1	2	97091	134340	-9999	1066.28070785	-9999	-9999	-9999	-9999	86.9702261752793	-9999	-9999	-9999
1	2	97091	134580	-9999	1338.710374	-9999	-9999	-9999	-9999	93.8335687105865	-9999	-9999	-9999
1	2	97091	134760	-9999	1436.708544	-9999	-9999	-9999	-9999	92.357383848388	-9999	-9999	-9999
1	2	123562	106440	-9999	3721.324243	-9999	-9999	-9999	-9999	186.430226645936	-9999	-9999	-9999
1	2	123562	106620	-9999	3375.733068	-9999	-9999	-9999	-9999	175.253333809969	-9999	-9999	-9999
1	2	123562	106920	-9999	3728.266385	-9999	-9999	-9999	-9999	187.115885433512	-9999	-9999	-9999
1	2	123562	107100	-9999	3191.296827	-9999	-9999	-9999	-9999	347.073239946165	-9999	-9999	-9999
1	2	123562	107820	-9999	3699.982392	-9999	-9999	-9999	-9999	186.009699739144	-9999	-9999	-9999
