a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.100391E+03   0.429821E-03   0.825504E+01   0.134930E+02   0.230250E+02   0.127423E+02   0.351016E+02
   0.999386E+02   0.267102E-03   0.119158E+02   0.988226E+01   0.164657E+02   0.153851E+02   0.395308E+02
   0.977363E+02   0.267102E-03   0.825720E+01   0.117276E+02   0.137691E+02   0.239113E+02   0.356039E+02
   0.981778E+02   0.609761E-04   0.780193E+01   0.122934E+02   0.170143E+02   0.155584E+02   0.385673E+02
   0.985563E+02   0.176599E-03   0.126284E+02   0.652630E+01   0.140414E+02   0.142049E+02   0.376554E+02
   0.994777E+02   0.271759E-03   0.770826E+01   0.858392E+01   0.133346E+02   0.181090E+02   0.390222E+02
   0.989423E+02   0.297805E-03   0.103042E+02   0.114292E+02   0.134937E+02   0.113413E+02   0.392092E+02
   0.963066E+02   0.114430E-02   0.153112E+02   0.929361E+01   0.171580E+02   0.134274E+02   0.328102E+02
   0.988881E+02   0.772650E-03   0.788638E+01   0.984525E+01   0.171102E+02   0.131842E+02   0.379161E+02
   0.100221E+03   0.523958E-03   0.976443E+01   0.978333E+01   0.148861E+02   0.190444E+02   0.386036E+02
   0.100221E+03   0.360682E-03   0.119614E+02   0.931781E+01   0.148049E+02   0.165360E+02   0.391889E+02
   0.100221E+03   0.191307E-03   0.799253E+01   0.993109E+01   0.151336E+02   0.207769E+02   0.382260E+02
   0.100833E+03   0.414487E-03   0.114478E+02   0.101533E+02   0.172311E+02   0.229687E+02   0.359097E+02
   0.100833E+03   0.683276E-03   0.732702E+01   0.798722E+01   0.156176E+02   0.253007E+02   0.333169E+02
   0.100210E+03   0.872102E-04   0.158771E+02   0.875813E+01   0.139045E+02   0.145773E+02   0.371980E+02
   0.100210E+03   0.132287E-03   0.157067E+02   0.885236E+01   0.127598E+02   0.155179E+02   0.370835E+02
   0.100210E+03   0.132287E-03   0.101922E+02   0.835263E+01   0.140139E+02   0.116931E+02   0.395960E+02
   0.997395E+02   0.840676E-03   0.832666E+01   0.113318E+02   0.165897E+02   0.205656E+02   0.361889E+02
   0.999681E+02   0.126116E-02   0.998090E+01   0.745871E+01   0.145418E+02   0.184117E+02   0.353375E+02
   0.100060E+03   0.448293E-03   0.109159E+02   0.117562E+02   0.204958E+02   0.992258E+01   0.358960E+02
   0.989385E+02   0.116318E-03   0.956664E+01   0.948888E+01   0.188326E+02   0.124248E+02   0.395310E+02
   0.994256E+02   0.102631E-03   0.104513E+02   0.118927E+02   0.133168E+02   0.151221E+02   0.400002E+02
   0.994256E+02   0.148056E-04   0.103898E+02   0.800625E+01   0.122287E+02   0.158487E+02   0.398635E+02
   0.986393E+02   0.562001E-03   0.117167E+02   0.885181E+01   0.248960E+02   0.163345E+02   0.350644E+02
   0.999603E+02   0.130949E-03   0.752948E+01   0.101256E+02   0.161702E+02   0.119837E+02   0.392180E+02
   0.989927E+02   0.825840E-04   0.119741E+02   0.112630E+02   0.150220E+02   0.175502E+02   0.393147E+02
   0.955929E+02   0.815260E-03   0.105706E+02   0.897379E+01   0.149285E+02   0.162342E+02   0.351753E+02
   0.992537E+02   0.739491E-04   0.933383E+01   0.989723E+01   0.106943E+02   0.161574E+02   0.394907E+02
   0.991324E+02   0.110827E-03   0.101701E+02   0.105814E+02   0.131591E+02   0.130858E+02   0.403726E+02
   0.993201E+02   0.140116E-03   0.977914E+01   0.123848E+02   0.161329E+02   0.117110E+02   0.392265E+02
   0.993201E+02   0.120464E-03   0.137846E+02   0.994517E+01   0.133836E+02   0.127511E+02   0.388543E+02
   0.988306E+02   0.329423E-04   0.100034E+02   0.842626E+01   0.152769E+02   0.156914E+02   0.403461E+02
   0.989621E+02   0.267777E-03   0.126697E+02   0.941541E+01   0.161707E+02   0.151978E+02   0.393240E+02
   0.995709E+02   0.443915E-03   0.113154E+02   0.966914E+01   0.145783E+02   0.174355E+02   0.392754E+02
   0.100651E+03   0.370601E-03   0.919255E+01   0.106772E+02   0.138125E+02   0.147529E+02   0.395145E+02
   0.984296E+02   0.500601E-03   0.829473E+01   0.666488E+01   0.150696E+02   0.125608E+02   0.374662E+02
   0.101154E+03   0.547293E-03   0.101551E+02   0.117168E+02   0.150898E+02   0.119743E+02   0.378258E+02
   0.100240E+03   0.729076E-04   0.140346E+02   0.873249E+01   0.166153E+02   0.150369E+02   0.382796E+02
   0.996070E+02   0.340371E-03   0.103117E+02   0.128898E+02   0.194522E+02   0.141046E+02   0.380682E+02
   0.999349E+02   0.634537E-04   0.933778E+01   0.833923E+01   0.169010E+02   0.156406E+02   0.399889E+02
   0.996275E+02   0.482255E-03   0.713412E+01   0.744986E+01   0.160366E+02   0.103324E+02   0.364941E+02
   0.996580E+02   0.135518E-03   0.541568E+01   0.831403E+01   0.134016E+02   0.190470E+02   0.352858E+02
   0.996580E+02   0.434027E-03   0.148807E+02   0.665752E+01   0.138122E+02   0.163209E+02   0.357872E+02
   0.101490E+03   0.234048E-03   0.109896E+02   0.569674E+01   0.107354E+02   0.122743E+02   0.338741E+02
   0.100382E+03   0.562589E-03   0.132060E+02   0.128380E+02   0.146878E+02   0.127406E+02   0.368762E+02
   0.978876E+02   0.164838E-03   0.850958E+01   0.746673E+01   0.184121E+02   0.107905E+02   0.371419E+02
   0.100535E+03   0.103608E-03   0.865639E+01   0.932576E+01   0.154260E+02   0.159933E+02   0.398712E+02
   0.993450E+02   0.426308E-03   0.141650E+02   0.112370E+02   0.183105E+02   0.121042E+02   0.368500E+02
   0.989483E+02   0.368079E-03   0.125465E+02   0.827472E+01   0.158387E+02   0.286455E+02   0.330746E+02
   0.946948E+02   0.961859E-03   0.899307E+01   0.107066E+02   0.151705E+02   0.161573E+02   0.334839E+02
   0.996259E+02   0.412715E-03   0.961581E+01   0.844646E+01   0.147592E+02   0.159179E+02   0.398071E+02
   0.996259E+02   0.329683E-03   0.140938E+02   0.915063E+01   0.139629E+02   0.155709E+02   0.384096E+02
   0.988276E+02   0.287680E-03   0.158141E+02   0.128379E+02   0.158188E+02   0.192564E+02   0.350943E+02
   0.982702E+02   0.525671E-03   0.108213E+02   0.163083E+02   0.135810E+02   0.213433E+02   0.338519E+02
   0.984363E+02   0.772528E-03   0.884865E+01   0.113427E+02   0.136479E+02   0.149320E+02   0.382607E+02
   0.993792E+02   0.804882E-03   0.118178E+02   0.148890E+02   0.155194E+02   0.103339E+02   0.344066E+02
   0.988420E+02   0.185480E-03   0.116506E+02   0.102356E+02   0.173656E+02   0.985638E+01   0.378364E+02
   0.100569E+03   0.333660E-03   0.781335E+01   0.109033E+02   0.121430E+02   0.121778E+02   0.383986E+02
   0.100569E+03   0.202230E-03   0.134057E+02   0.823724E+01   0.124172E+02   0.138760E+02   0.380978E+02
   0.987760E+02   0.194455E-03   0.819875E+01   0.100105E+02   0.136061E+02   0.128339E+02   0.400089E+02
   0.986343E+02   0.489322E-03   0.877094E+01   0.920735E+01   0.127307E+02   0.128845E+02   0.393248E+02
   0.100852E+03   0.221563E-03   0.923527E+01   0.101945E+02   0.129571E+02   0.184942E+02   0.387885E+02
   0.100699E+03   0.561538E-03   0.794871E+01   0.929716E+01   0.152250E+02   0.206424E+02   0.370582E+02
   0.100365E+03   0.509605E-03   0.914909E+01   0.118211E+02   0.166181E+02   0.132514E+02   0.386448E+02
   0.101329E+03   0.172922E-03   0.139436E+02   0.121843E+02   0.162070E+02   0.166775E+02   0.363325E+02
   0.996356E+02   0.389369E-04   0.101301E+02   0.791359E+01   0.126339E+02   0.171719E+02   0.396592E+02
   0.996356E+02   0.429019E-03   0.960474E+01   0.110848E+02   0.159737E+02   0.144613E+02   0.397084E+02
   0.996280E+02   0.147858E-03   0.131168E+02   0.852577E+01   0.198800E+02   0.130134E+02   0.378739E+02
   0.985827E+02   0.336751E-03   0.118737E+02   0.960406E+01   0.154311E+02   0.173435E+02   0.391424E+02
   0.104294E+03   0.148509E-02   0.674076E+01   0.121898E+02   0.153814E+02   0.188614E+02   0.303898E+02
   0.970557E+02   0.111579E-02   0.880508E+01   0.913613E+01   0.129046E+02   0.148188E+02   0.364234E+02
   0.100631E+03   0.599649E-04   0.137707E+02   0.795424E+01   0.154880E+02   0.141990E+02   0.380068E+02
   0.100522E+03   0.114284E-03   0.995955E+01   0.863154E+01   0.203151E+02   0.147223E+02   0.385741E+02
   0.100493E+03   0.877705E-03   0.852462E+01   0.839019E+01   0.107862E+02   0.156166E+02   0.366885E+02
   0.968114E+02   0.104486E-03   0.700417E+01   0.123569E+02   0.158508E+02   0.153704E+02   0.360466E+02
   0.979372E+02   0.881759E-03   0.744592E+01   0.130861E+02   0.143360E+02   0.153079E+02   0.360427E+02
   0.979998E+02   0.563730E-03   0.126201E+02   0.750057E+01   0.167640E+02   0.100355E+02   0.355771E+02
   0.980746E+02   0.304836E-04   0.845851E+01   0.140003E+02   0.150568E+02   0.191036E+02   0.371992E+02
   0.970035E+02   0.932377E-03   0.988760E+01   0.973760E+01   0.103897E+02   0.109462E+02   0.349179E+02
   0.981207E+02   0.564446E-03   0.987490E+01   0.111249E+02   0.145061E+02   0.173613E+02   0.385700E+02
   0.978903E+02   0.154496E-04   0.117313E+02   0.725042E+01   0.188164E+02   0.153311E+02   0.375737E+02
   0.985459E+02   0.143772E-03   0.941031E+01   0.127930E+02   0.167046E+02   0.147814E+02   0.391925E+02
   0.985459E+02   0.124190E-04   0.694127E+01   0.125374E+02   0.156274E+02   0.164555E+02   0.380712E+02
   0.979210E+02   0.124190E-04   0.100651E+02   0.847798E+01   0.170523E+02   0.211822E+02   0.376036E+02
   0.993287E+02   0.738562E-03   0.129941E+02   0.125493E+02   0.159781E+02   0.185013E+02   0.361086E+02
   0.993474E+02   0.854955E-04   0.103270E+02   0.657920E+01   0.148852E+02   0.169572E+02   0.385808E+02
   0.991660E+02   0.735528E-03   0.128946E+02   0.897557E+01   0.133051E+02   0.132992E+02   0.377587E+02
   0.100340E+03   0.416886E-04   0.102969E+02   0.913900E+01   0.133051E+02   0.162957E+02   0.400433E+02
   0.100098E+03   0.436977E-03   0.593848E+01   0.115416E+02   0.101132E+02   0.167643E+02   0.347453E+02
   0.969915E+02   0.132136E-02   0.811268E+01   0.592906E+01   0.109977E+02   0.139667E+02   0.318206E+02
   0.102018E+03   0.647717E-03   0.100669E+02   0.757550E+01   0.136657E+02   0.726251E+01   0.309279E+02
   0.986407E+02   0.965223E-04   0.817361E+01   0.115638E+02   0.121314E+02   0.145892E+02   0.394674E+02
   0.986143E+02   0.393138E-03   0.870455E+01   0.993835E+01   0.104542E+02   0.152785E+02   0.385983E+02
   0.993197E+02   0.437246E-03   0.826522E+01   0.110121E+02   0.118728E+02   0.149797E+02   0.391016E+02
   0.993197E+02   0.967529E-03   0.929863E+01   0.665939E+01   0.220835E+02   0.992886E+01   0.324361E+02
   0.988477E+02   0.967529E-03   0.647554E+01   0.848777E+01   0.125300E+02   0.136021E+02   0.356763E+02
   0.988477E+02   0.930006E-04   0.119620E+02   0.103766E+02   0.160178E+02   0.152024E+02   0.398430E+02
   0.996131E+02   0.418248E-03   0.127374E+02   0.910851E+01   0.224538E+02   0.176855E+02   0.361226E+02
   0.102613E+03   0.370754E-03   0.855858E+01   0.100412E+02   0.108577E+02   0.119725E+02   0.352034E+02
   0.986450E+02   0.608597E-03   0.111706E+02   0.141349E+02   0.149507E+02   0.140228E+02   0.372442E+02
   0.102011E+03   0.283312E-03   0.116103E+02   0.117311E+02   0.129827E+02   0.122461E+02   0.366034E+02
   0.976365E+02   0.859058E-03   0.105145E+02   0.817747E+01   0.167252E+02   0.131978E+02   0.371774E+02
   0.102390E+03   0.839972E-03   0.789187E+01   0.105314E+02   0.180408E+02   0.180940E+02   0.348704E+02
   0.986059E+02   0.366715E-04   0.809045E+01   0.732393E+01   0.190299E+02   0.137956E+02   0.383299E+02
   0.996365E+02   0.261334E-03   0.879034E+01   0.115353E+02   0.179512E+02   0.157799E+02   0.392855E+02
   0.991005E+02   0.701420E-03   0.817446E+01   0.872473E+01   0.148546E+02   0.134445E+02   0.386692E+02
   0.991005E+02   0.320177E-03   0.112295E+02   0.103661E+02   0.145419E+02   0.145325E+02   0.400238E+02
   0.100748E+03   0.615286E-03   0.108967E+02   0.749905E+01   0.178872E+02   0.182130E+02   0.367392E+02
   0.987510E+02   0.120071E-03   0.878683E+01   0.104392E+02   0.146209E+02   0.108445E+02   0.394306E+02
   0.981546E+02   0.696041E-03   0.114349E+02   0.104908E+02   0.180188E+02   0.161122E+02   0.376177E+02
   0.100822E+03   0.601247E-04   0.124651E+02   0.993734E+01   0.124429E+02   0.830886E+01   0.350160E+02
   0.100207E+03   0.851678E-04   0.113938E+02   0.853509E+01   0.148470E+02   0.137727E+02   0.399025E+02
   0.995218E+02   0.851678E-04   0.739148E+01   0.885598E+01   0.144950E+02   0.184659E+02   0.390555E+02
   0.100542E+03   0.378948E-03   0.123623E+02   0.885598E+01   0.159238E+02   0.154141E+02   0.387221E+02
   0.989447E+02   0.277479E-03   0.905993E+01   0.147014E+02   0.132069E+02   0.116291E+02   0.374864E+02
   0.985260E+02   0.143431E-03   0.120207E+02   0.130153E+02   0.173870E+02   0.208213E+02   0.365798E+02
   0.989617E+02   0.466394E-03   0.927757E+01   0.108421E+02   0.182403E+02   0.179134E+02   0.384947E+02
   0.101578E+03   0.545594E-03   0.766148E+01   0.113760E+02   0.194107E+02   0.140541E+02   0.362175E+02
   0.999639E+02   0.292485E-03   0.104759E+02   0.931751E+01   0.146170E+02   0.207323E+02   0.385747E+02
   0.995868E+02   0.261127E-03   0.196091E+02   0.155570E+02   0.130521E+02   0.165655E+02   0.308886E+02
   0.995868E+02   0.914742E-03   0.976082E+01   0.747457E+01   0.120716E+02   0.183522E+02   0.364258E+02
   0.995868E+02   0.661704E-03   0.669939E+01   0.806529E+01   0.170466E+02   0.205851E+02   0.353762E+02
   0.101333E+03   0.909872E-03   0.833220E+01   0.661392E+01   0.170312E+02   0.152270E+02   0.352163E+02
   0.996324E+02   0.313595E-04   0.833220E+01   0.119875E+02   0.133625E+02   0.185193E+02   0.390465E+02
   0.100581E+03   0.106658E-02   0.969956E+01   0.123354E+02   0.158187E+02   0.137228E+02   0.365608E+02
   0.992160E+02   0.168068E-03   0.107134E+02   0.726466E+01   0.190930E+02   0.201064E+02   0.371959E+02
   0.999519E+02   0.710342E-03   0.116054E+02   0.110302E+02   0.231950E+02   0.210975E+02   0.337334E+02
   0.967575E+02   0.624940E-03   0.107401E+02   0.145548E+02   0.129441E+02   0.123677E+02   0.349184E+02
   0.100544E+03   0.115570E-02   0.122871E+02   0.795758E+01   0.156644E+02   0.143628E+02   0.358742E+02
   0.997666E+02   0.150919E-03   0.937124E+01   0.116462E+02   0.119406E+02   0.126822E+02   0.395263E+02
   0.103279E+03   0.195803E-04   0.110080E+02   0.126761E+02   0.127274E+02   0.134594E+02   0.335904E+02
   0.995029E+02   0.103756E-02   0.104888E+02   0.844472E+01   0.149259E+02   0.197302E+02   0.362996E+02
   0.992230E+02   0.122912E-03   0.106355E+02   0.962015E+01   0.128978E+02   0.204274E+02   0.389438E+02
   0.987216E+02   0.187320E-03   0.798703E+01   0.103109E+02   0.973033E+01   0.150415E+02   0.380978E+02
   0.998385E+02   0.245423E-04   0.976494E+01   0.697724E+01   0.137252E+02   0.176806E+02   0.388685E+02
   0.998385E+02   0.245423E-04   0.976494E+01   0.685144E+01   0.203341E+02   0.244992E+02   0.342705E+02
   0.100804E+03   0.749031E-03   0.766287E+01   0.144998E+02   0.147870E+02   0.195525E+02   0.345795E+02
   0.988002E+02   0.137137E-03   0.860912E+01   0.797587E+01   0.153525E+02   0.144745E+02   0.400001E+02
   0.982874E+02   0.322344E-03   0.835152E+01   0.855303E+01   0.162468E+02   0.143347E+02   0.394468E+02
   0.979051E+02   0.339281E-04   0.115043E+02   0.783054E+01   0.115084E+02   0.183346E+02   0.377338E+02
   0.994718E+02   0.446676E-03   0.121536E+02   0.128503E+02   0.135657E+02   0.124967E+02   0.380227E+02
   0.100511E+03   0.381240E-03   0.617676E+01   0.112929E+02   0.133852E+02   0.115996E+02   0.363750E+02
   0.101459E+03   0.358373E-03   0.110708E+02   0.117324E+02   0.116143E+02   0.134923E+02   0.374311E+02
   0.992553E+02   0.189114E-03   0.963055E+01   0.111749E+02   0.139338E+02   0.196760E+02   0.391576E+02
   0.101460E+03   0.310361E-03   0.872808E+01   0.113873E+02   0.130408E+02   0.123828E+02   0.379936E+02
   0.986245E+02   0.345507E-03   0.103020E+02   0.101041E+02   0.147431E+02   0.123828E+02   0.398025E+02
   0.988837E+02   0.116245E-03   0.112244E+02   0.107608E+02   0.183063E+02   0.142604E+02   0.395047E+02
   0.972196E+02   0.116245E-03   0.764372E+01   0.685907E+01   0.174363E+02   0.141708E+02   0.364834E+02
   0.994560E+02   0.160283E-03   0.635931E+01   0.652778E+01   0.181079E+02   0.142782E+02   0.360531E+02
   0.990046E+02   0.169806E-03   0.115476E+02   0.790059E+01   0.135220E+02   0.116717E+02   0.391515E+02
   0.990046E+02   0.169806E-03   0.934243E+01   0.962551E+01   0.109783E+02   0.208182E+02   0.380330E+02
   0.990046E+02   0.158170E-03   0.101911E+02   0.128176E+02   0.143957E+02   0.165972E+02   0.393431E+02
   0.991196E+02   0.472157E-03   0.975034E+01   0.121249E+02   0.143663E+02   0.190736E+02   0.383260E+02
   0.984343E+02   0.199726E-03   0.790753E+01   0.146077E+02   0.144397E+02   0.144051E+02   0.376890E+02
   0.100573E+03   0.105631E-03   0.890516E+01   0.141742E+02   0.162611E+02   0.171659E+02   0.376466E+02
   0.995628E+02   0.207770E-03   0.101362E+02   0.120144E+02   0.129541E+02   0.155405E+02   0.397459E+02
   0.997979E+02   0.599967E-03   0.809390E+01   0.114441E+02   0.129541E+02   0.151876E+02   0.385800E+02
   0.988641E+02   0.752174E-03   0.102396E+02   0.110249E+02   0.137468E+02   0.127796E+02   0.384551E+02
   0.981451E+02   0.214741E-03   0.100740E+02   0.110376E+02   0.122915E+02   0.145163E+02   0.395318E+02
   0.981451E+02   0.118322E-04   0.714517E+01   0.871764E+01   0.128524E+02   0.165563E+02   0.386519E+02
   0.100766E+03   0.192916E-03   0.916097E+01   0.128767E+02   0.183946E+02   0.135686E+02   0.380019E+02
   0.998518E+02   0.731165E-03   0.101367E+02   0.989492E+01   0.150323E+02   0.156418E+02   0.388609E+02
   0.998518E+02   0.397202E-03   0.857930E+01   0.924358E+01   0.165375E+02   0.183765E+02   0.389740E+02
   0.998518E+02   0.142091E-03   0.749929E+01   0.132156E+02   0.174753E+02   0.146823E+02   0.381170E+02
   0.975268E+02   0.155057E-03   0.101483E+02   0.916000E+01   0.168846E+02   0.130186E+02   0.389629E+02
   0.954112E+02   0.544017E-03   0.115118E+02   0.701043E+01   0.175292E+02   0.151832E+02   0.329155E+02
   0.986473E+02   0.512154E-03   0.128704E+02   0.973709E+01   0.191998E+02   0.113160E+02   0.369076E+02
   0.102475E+03   0.864061E-03   0.987965E+01   0.987698E+01   0.173645E+02   0.168051E+02   0.358336E+02
   0.977988E+02   0.395913E-03   0.890686E+01   0.782599E+01   0.149125E+02   0.162060E+02   0.386653E+02
   0.976277E+02   0.294092E-03   0.670048E+01   0.114531E+02   0.193717E+02   0.143618E+02   0.363411E+02
   0.978627E+02   0.872666E-04   0.102941E+02   0.927389E+01   0.193127E+02   0.889357E+01   0.358835E+02
   0.983968E+02   0.200015E-03   0.117346E+02   0.107753E+02   0.139035E+02   0.144436E+02   0.396561E+02
   0.101509E+03   0.501159E-03   0.104420E+02   0.813233E+01   0.121585E+02   0.162896E+02   0.375242E+02
   0.100412E+03   0.862697E-05   0.133666E+02   0.984681E+01   0.146855E+02   0.115450E+02   0.383629E+02
   0.993400E+02   0.172731E-03   0.869502E+01   0.138160E+02   0.145640E+02   0.135537E+02   0.388708E+02
   0.100377E+03   0.111300E-03   0.957913E+01   0.129660E+02   0.166074E+02   0.105012E+02   0.377068E+02
   0.990024E+02   0.396834E-03   0.111106E+02   0.777614E+01   0.156526E+02   0.168432E+02   0.389763E+02
   0.997420E+02   0.234206E-03   0.104776E+02   0.853901E+01   0.117777E+02   0.175479E+02   0.392696E+02
   0.100171E+03   0.162858E-03   0.124609E+02   0.103465E+02   0.158849E+02   0.185246E+02   0.386143E+02
   0.979188E+02   0.299033E-03   0.121908E+02   0.113912E+02   0.168424E+02   0.194153E+02   0.372788E+02
   0.100752E+03   0.660533E-03   0.100509E+02   0.112762E+02   0.140413E+02   0.155757E+02   0.384020E+02
   0.995374E+02   0.525331E-03   0.988671E+01   0.124718E+02   0.154847E+02   0.145656E+02   0.388861E+02
   0.962786E+02   0.875613E-03   0.108285E+02   0.696550E+01   0.174978E+02   0.177347E+02   0.340557E+02
   0.967998E+02   0.181767E-02   0.884246E+01   0.852625E+01   0.154937E+02   0.156913E+02   0.339766E+02
   0.100545E+03   0.264189E-03   0.120920E+02   0.115225E+02   0.135630E+02   0.209522E+02   0.371312E+02
   0.100799E+03   0.186839E-03   0.832739E+01   0.116300E+02   0.108058E+02   0.154513E+02   0.380579E+02
   0.100799E+03   0.775920E-05   0.123719E+02   0.889008E+01   0.196341E+02   0.194366E+02   0.367836E+02
   0.988886E+02   0.892652E-04   0.794241E+01   0.782459E+01   0.207578E+02   0.118766E+02   0.375971E+02
   0.941717E+02   0.133153E-02   0.954096E+01   0.797989E+01   0.131570E+02   0.115891E+02   0.319488E+02
   0.990197E+02   0.293142E-02   0.896828E+01   0.118003E+02   0.169528E+02   0.125522E+02   0.305405E+02
   0.102965E+03   0.401449E-03   0.680075E+01   0.904861E+01   0.224688E+02   0.153040E+02   0.320197E+02
   0.100553E+03   0.517604E-03   0.625756E+01   0.112403E+02   0.150331E+02   0.168648E+02   0.364737E+02
   0.996757E+02   0.747652E-03   0.102285E+02   0.699361E+01   0.151660E+02   0.153908E+02   0.375903E+02
   0.987746E+02   0.661608E-04   0.115151E+02   0.108930E+02   0.120118E+02   0.141524E+02   0.396517E+02
   0.988087E+02   0.342971E-03   0.840280E+01   0.121532E+02   0.143322E+02   0.149038E+02   0.393453E+02
   0.979961E+02   0.246634E-03   0.109193E+02   0.104525E+02   0.152289E+02   0.164845E+02   0.393730E+02
   0.993437E+02   0.367227E-03   0.768669E+01   0.112396E+02   0.152289E+02   0.146294E+02   0.393307E+02
   0.100173E+03   0.324224E-03   0.108016E+02   0.912492E+01   0.160752E+02   0.125743E+02   0.395726E+02
   0.997969E+02   0.153695E-03   0.108093E+02   0.108040E+02   0.150277E+02   0.204074E+02   0.387496E+02
   0.100368E+03   0.152208E-03   0.121967E+02   0.933390E+01   0.193829E+02   0.150604E+02   0.384606E+02
   0.100844E+03   0.279907E-03   0.761775E+01   0.933390E+01   0.966476E+01   0.151928E+02   0.369832E+02
   0.100065E+03   0.199999E-03   0.103832E+02   0.114409E+02   0.174772E+02   0.140280E+02   0.395141E+02
   0.993898E+02   0.137099E-03   0.873378E+01   0.999064E+01   0.137097E+02   0.107730E+02   0.395122E+02
   0.993898E+02   0.588253E-03   0.991187E+01   0.104222E+02   0.158415E+02   0.147412E+02   0.393969E+02
   0.100145E+03   0.343142E-03   0.112019E+02   0.104222E+02   0.113674E+02   0.182206E+02   0.383647E+02
   0.995024E+02   0.446791E-03   0.979460E+01   0.802880E+01   0.104193E+02   0.106968E+02   0.372327E+02
   0.998233E+02   0.633228E-03   0.820735E+01   0.122432E+02   0.130233E+02   0.146071E+02   0.382078E+02
   0.993085E+02   0.157346E-03   0.980303E+01   0.138080E+02   0.139527E+02   0.209114E+02   0.373190E+02
   0.103366E+03   0.115303E-02   0.881455E+01   0.101801E+02   0.121445E+02   0.132970E+02   0.344694E+02
   0.964355E+02   0.818541E-03   0.807827E+01   0.127839E+02   0.133849E+02   0.125999E+02   0.351684E+02
   0.988400E+02   0.584449E-03   0.120197E+02   0.134796E+02   0.149911E+02   0.108941E+02   0.365032E+02
   0.994481E+02   0.143292E-03   0.824153E+01   0.144961E+02   0.120752E+02   0.132621E+02   0.378369E+02
   0.991898E+02   0.243477E-03   0.108810E+02   0.982772E+01   0.143453E+02   0.146134E+02   0.403712E+02
   0.997027E+02   0.208260E-03   0.108275E+02   0.746347E+01   0.185173E+02   0.231200E+02   0.360327E+02
   0.997027E+02   0.208260E-03   0.957767E+01   0.107086E+02   0.156968E+02   0.121873E+02   0.399966E+02
   0.989196E+02   0.444088E-04   0.134502E+02   0.918325E+01   0.169445E+02   0.152643E+02   0.389333E+02
   0.983055E+02   0.972905E-03   0.945375E+01   0.965217E+01   0.113641E+02   0.161712E+02   0.370555E+02
   0.101334E+03   0.146771E-03   0.121943E+02   0.105251E+02   0.147781E+02   0.115987E+02   0.378175E+02
   0.975928E+02   0.213219E-03   0.767915E+01   0.800537E+01   0.142788E+02   0.137848E+02   0.384296E+02
   0.964138E+02   0.210589E-03   0.138772E+02   0.116533E+02   0.173541E+02   0.104733E+02   0.334998E+02
   0.964138E+02   0.327202E-03   0.119757E+02   0.837265E+01   0.188508E+02   0.144657E+02   0.355966E+02
   0.100867E+03   0.678728E-03   0.836559E+01   0.968508E+01   0.139417E+02   0.166472E+02   0.381718E+02
   0.964383E+02   0.120988E-02   0.879152E+01   0.996717E+01   0.137204E+02   0.166472E+02   0.355282E+02
   0.986443E+02   0.462118E-03   0.128639E+02   0.904303E+01   0.143586E+02   0.164741E+02   0.385522E+02
   0.995619E+02   0.128332E-03   0.867655E+01   0.905955E+01   0.997168E+01   0.228599E+02   0.361943E+02
   0.997829E+02   0.364380E-03   0.106592E+02   0.105040E+02   0.124901E+02   0.119390E+02   0.393037E+02
   0.100594E+03   0.185509E-04   0.964335E+01   0.110050E+02   0.131028E+02   0.189930E+02   0.388935E+02
   0.100594E+03   0.282914E-03   0.743282E+01   0.116303E+02   0.170644E+02   0.131546E+02   0.381935E+02
   0.990300E+02   0.316445E-03   0.111129E+02   0.893487E+01   0.129464E+02   0.182292E+02   0.392336E+02
   0.985322E+02   0.273859E-03   0.809956E+01   0.979380E+01   0.179611E+02   0.125487E+02   0.390813E+02
   0.996580E+02   0.460507E-03   0.949923E+01   0.914982E+01   0.125803E+02   0.184007E+02   0.389901E+02
   0.986971E+02   0.460507E-03   0.723946E+01   0.108535E+02   0.133003E+02   0.150005E+02   0.386281E+02
   0.100120E+03   0.787185E-03   0.121057E+02   0.100140E+02   0.162092E+02   0.201742E+02   0.364436E+02
   0.100120E+03   0.284425E-03   0.149111E+02   0.108601E+02   0.228084E+02   0.161739E+02   0.348678E+02
   0.993937E+02   0.178341E-03   0.743230E+01   0.797005E+01   0.187899E+02   0.104211E+02   0.372294E+02
   0.100305E+03   0.104437E-03   0.978532E+01   0.930483E+01   0.166751E+02   0.145147E+02   0.401172E+02
   0.100973E+03   0.123521E-02   0.987009E+01   0.990958E+01   0.157400E+02   0.217413E+02   0.344656E+02
   0.101526E+03   0.589371E-03   0.107827E+02   0.839248E+01   0.131957E+02   0.198567E+02   0.365215E+02
   0.987500E+02   0.542771E-03   0.106108E+02   0.133396E+02   0.157391E+02   0.170694E+02   0.377512E+02
   0.976538E+02   0.169512E-03   0.939504E+01   0.114641E+02   0.118663E+02   0.126983E+02   0.385537E+02
   0.984847E+02   0.167922E-02   0.910944E+01   0.105867E+02   0.130666E+02   0.161831E+02   0.348949E+02
   0.100025E+03   0.615015E-04   0.826696E+01   0.968085E+01   0.192709E+02   0.207685E+02   0.375991E+02
   0.998720E+02   0.291627E-03   0.114179E+02   0.105061E+02   0.172538E+02   0.203804E+02   0.379968E+02
   0.984790E+02   0.388398E-03   0.104480E+02   0.786221E+01   0.151256E+02   0.174927E+02   0.389215E+02
