a0_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  LogPost       
  0.991030E+02  0.841188E-03  0.331850E-03  0.137066E-02  0.179549E-02  0.462105E-03  0.510055E-03  0.255491E-02  0.464736E-04  0.179953E+03
  0.991030E+02  0.841188E-03  0.331850E-03  0.137066E-02  0.179549E-02  0.462105E-03  0.510055E-03  0.255491E-02  0.464736E-04  0.179953E+03
  0.991030E+02  0.841188E-03  0.331850E-03  0.137066E-02  0.179549E-02  0.722387E-03  0.510055E-03  0.255491E-02  0.464736E-04  0.179872E+03
  0.991030E+02  0.149873E-02  0.331850E-03  0.137066E-02  0.179549E-02  0.722387E-03  0.510055E-03  0.308759E-02  0.464736E-04  0.177802E+03
  0.987978E+02  0.149873E-02  0.331850E-03  0.137066E-02  0.179549E-02  0.722387E-03  0.510055E-03  0.308759E-02  0.570380E-05  0.177306E+03
  0.987978E+02  0.149873E-02  0.331850E-03  0.137066E-02  0.179549E-02  0.722387E-03  0.510055E-03  0.308759E-02  0.570380E-05  0.177306E+03
  0.987978E+02  0.149873E-02  0.331850E-03  0.137066E-02  0.103289E-02  0.722387E-03  0.510055E-03  0.214696E-02  0.570380E-05  0.179675E+03
  0.987978E+02  0.149873E-02  0.331850E-03  0.118326E-02  0.103289E-02  0.722387E-03  0.510055E-03  0.214696E-02  0.570380E-05  0.180058E+03
  0.987978E+02  0.149873E-02  0.331850E-03  0.118326E-02  0.103289E-02  0.172014E-02  0.510055E-03  0.214696E-02  0.570380E-05  0.178571E+03
  0.987978E+02  0.149873E-02  0.331850E-03  0.118326E-02  0.103289E-02  0.172014E-02  0.510055E-03  0.214696E-02  0.570380E-05  0.178571E+03
  0.987978E+02  0.149873E-02  0.331850E-03  0.291588E-03  0.315212E-03  0.435992E-03  0.281053E-04  0.167984E-02  0.570380E-05  0.180281E+03
  0.987978E+02  0.149873E-02  0.331850E-03  0.291588E-03  0.315212E-03  0.435992E-03  0.281053E-04  0.167984E-02  0.570380E-05  0.180281E+03
  0.987978E+02  0.144865E-02  0.331850E-03  0.291588E-03  0.315212E-03  0.435992E-03  0.281053E-04  0.167984E-02  0.570380E-05  0.180380E+03
  0.987978E+02  0.144865E-02  0.507382E-03  0.291588E-03  0.315212E-03  0.435992E-03  0.719553E-04  0.715864E-04  0.570380E-05  0.182376E+03
  0.101028E+03  0.144865E-02  0.819875E-04  0.291588E-03  0.315212E-03  0.435992E-03  0.719553E-04  0.715864E-04  0.570380E-05  0.181517E+03
  0.101028E+03  0.144865E-02  0.819875E-04  0.291588E-03  0.315212E-03  0.435992E-03  0.719553E-04  0.715864E-04  0.570380E-05  0.181517E+03
  0.101028E+03  0.144865E-02  0.819875E-04  0.291588E-03  0.315212E-03  0.334160E-03  0.719553E-04  0.715864E-04  0.570380E-05  0.181459E+03
  0.101028E+03  0.144865E-02  0.819875E-04  0.291588E-03  0.315212E-03  0.334160E-03  0.719553E-04  0.218530E-02  0.570380E-05  0.178256E+03
  0.101028E+03  0.144865E-02  0.819875E-04  0.291588E-03  0.315212E-03  0.334160E-03  0.719553E-04  0.218530E-02  0.570380E-05  0.178256E+03
  0.101028E+03  0.144865E-02  0.819875E-04  0.291588E-03  0.315212E-03  0.142351E-02  0.719553E-04  0.598872E-02  0.570380E-05  0.172905E+03
  0.101028E+03  0.270263E-02  0.819875E-04  0.291588E-03  0.315212E-03  0.142351E-02  0.261607E-04  0.598872E-02  0.570380E-05  0.170722E+03
  0.101028E+03  0.270263E-02  0.145900E-02  0.291588E-03  0.315212E-03  0.142351E-02  0.261607E-04  0.598872E-02  0.570380E-05  0.169148E+03
  0.101028E+03  0.152600E-03  0.145900E-02  0.291588E-03  0.315212E-03  0.142351E-02  0.261607E-04  0.636469E-02  0.570380E-05  0.172581E+03
  0.984216E+02  0.152600E-03  0.145900E-02  0.291588E-03  0.315212E-03  0.142351E-02  0.261607E-04  0.616786E-02  0.570380E-05  0.173425E+03
  0.984216E+02  0.152600E-03  0.145900E-02  0.291588E-03  0.315212E-03  0.142351E-02  0.261607E-04  0.328161E-02  0.570380E-05  0.175821E+03
  0.997339E+02  0.152600E-03  0.145900E-02  0.291588E-03  0.315212E-03  0.159986E-02  0.117056E-02  0.265012E-02  0.570380E-05  0.178846E+03
  0.997339E+02  0.152600E-03  0.145900E-02  0.291588E-03  0.315212E-03  0.159986E-02  0.117056E-02  0.265012E-02  0.570380E-05  0.178846E+03
  0.997339E+02  0.152600E-03  0.145900E-02  0.291588E-03  0.315212E-03  0.159986E-02  0.117056E-02  0.265012E-02  0.570380E-05  0.178846E+03
  0.997339E+02  0.152600E-03  0.145900E-02  0.465809E-03  0.315212E-03  0.159986E-02  0.336709E-02  0.265012E-02  0.570380E-05  0.175786E+03
  0.997339E+02  0.152600E-03  0.150694E-02  0.465809E-03  0.315212E-03  0.159986E-02  0.336709E-02  0.265012E-02  0.570380E-05  0.175687E+03
  0.997339E+02  0.152600E-03  0.150694E-02  0.465809E-03  0.315212E-03  0.159986E-02  0.336709E-02  0.216352E-02  0.570380E-05  0.176396E+03
  0.997339E+02  0.152600E-03  0.150694E-02  0.465809E-03  0.315212E-03  0.159986E-02  0.336709E-02  0.216352E-02  0.570380E-05  0.176396E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.465809E-03  0.315212E-03  0.841523E-04  0.336709E-02  0.216352E-02  0.570380E-05  0.177806E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.465809E-03  0.315212E-03  0.474920E-03  0.336709E-02  0.216352E-02  0.570380E-05  0.178248E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.315212E-03  0.474920E-03  0.336709E-02  0.216352E-02  0.570380E-05  0.177339E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.315212E-03  0.474920E-03  0.126281E-02  0.216352E-02  0.127586E-02  0.178359E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.315212E-03  0.474920E-03  0.126281E-02  0.282435E-02  0.127586E-02  0.177421E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.315212E-03  0.474920E-03  0.126281E-02  0.282435E-02  0.127586E-02  0.177421E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.315212E-03  0.474920E-03  0.126281E-02  0.282435E-02  0.127586E-02  0.177421E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.315212E-03  0.474920E-03  0.126281E-02  0.282435E-02  0.127586E-02  0.177421E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.160577E-02  0.180959E-02  0.126281E-02  0.223769E-02  0.127586E-02  0.175458E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.160577E-02  0.250818E-02  0.126281E-02  0.106662E-03  0.127586E-02  0.177638E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.160577E-02  0.250818E-02  0.126281E-02  0.106662E-03  0.127586E-02  0.177638E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.160577E-02  0.250818E-02  0.126281E-02  0.106662E-03  0.127586E-02  0.177638E+03
  0.997339E+02  0.378339E-03  0.150694E-02  0.111926E-02  0.743704E-03  0.876400E-04  0.126281E-02  0.106662E-03  0.127586E-02  0.181594E+03
  0.100036E+03  0.378339E-03  0.150694E-02  0.111926E-02  0.743704E-03  0.876400E-04  0.126281E-02  0.106662E-03  0.127586E-02  0.181878E+03
  0.100036E+03  0.378339E-03  0.150694E-02  0.111926E-02  0.743704E-03  0.876400E-04  0.126281E-02  0.106662E-03  0.127586E-02  0.181878E+03
  0.100036E+03  0.378339E-03  0.150694E-02  0.111926E-02  0.950757E-03  0.876400E-04  0.126281E-02  0.106662E-03  0.324851E-04  0.183758E+03
  0.100036E+03  0.378339E-03  0.150694E-02  0.111926E-02  0.950757E-03  0.876400E-04  0.126281E-02  0.106662E-03  0.324851E-04  0.183758E+03
  0.100036E+03  0.378339E-03  0.150694E-02  0.111926E-02  0.950757E-03  0.876400E-04  0.126281E-02  0.106662E-03  0.324851E-04  0.183758E+03
  0.100036E+03  0.378339E-03  0.150694E-02  0.111926E-02  0.950757E-03  0.876400E-04  0.126281E-02  0.106662E-03  0.324851E-04  0.183758E+03
  0.100036E+03  0.378339E-03  0.150694E-02  0.435697E-03  0.950757E-03  0.876400E-04  0.126281E-02  0.106662E-03  0.324851E-04  0.184563E+03
  0.100036E+03  0.378339E-03  0.150694E-02  0.435697E-03  0.111233E-02  0.876400E-04  0.126281E-02  0.106662E-03  0.324851E-04  0.184328E+03
  0.100036E+03  0.378339E-03  0.869433E-03  0.435697E-03  0.111233E-02  0.876400E-04  0.126281E-02  0.106662E-03  0.324851E-04  0.185750E+03
  0.100036E+03  0.378339E-03  0.869433E-03  0.435697E-03  0.111233E-02  0.419074E-03  0.126281E-02  0.106662E-03  0.324851E-04  0.186153E+03
  0.100036E+03  0.378339E-03  0.107683E-02  0.435697E-03  0.111233E-02  0.419074E-03  0.126281E-02  0.106662E-03  0.324851E-04  0.185675E+03
  0.100036E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.111233E-02  0.419074E-03  0.126281E-02  0.378405E-03  0.324851E-04  0.185351E+03
  0.100036E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.111233E-02  0.419074E-03  0.126281E-02  0.378405E-03  0.324851E-04  0.185351E+03
  0.100036E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.123107E-02  0.419074E-03  0.126281E-02  0.378405E-03  0.324851E-04  0.185159E+03
  0.100036E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.126460E-02  0.419074E-03  0.126281E-02  0.378405E-03  0.324851E-04  0.185103E+03
  0.100036E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.126460E-02  0.419074E-03  0.126281E-02  0.378405E-03  0.413798E-04  0.185104E+03
  0.100036E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.126460E-02  0.419074E-03  0.126281E-02  0.378405E-03  0.413798E-04  0.185104E+03
  0.101365E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.126460E-02  0.419074E-03  0.126281E-02  0.378405E-03  0.413798E-04  0.184072E+03
  0.101507E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.126460E-02  0.419074E-03  0.126281E-02  0.378405E-03  0.413798E-04  0.183780E+03
  0.101507E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.126460E-02  0.419074E-03  0.261434E-02  0.378405E-03  0.413798E-04  0.181693E+03
  0.101507E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.126460E-02  0.419074E-03  0.261434E-02  0.378405E-03  0.413798E-04  0.181693E+03
  0.101507E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.145688E-02  0.419074E-03  0.261434E-02  0.378405E-03  0.413798E-04  0.181367E+03
  0.101507E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.145688E-02  0.419074E-03  0.261434E-02  0.378405E-03  0.413798E-04  0.181367E+03
  0.101507E+03  0.378339E-03  0.107683E-02  0.899080E-03  0.145688E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.181130E+03
  0.101507E+03  0.378339E-03  0.565850E-03  0.899080E-03  0.193085E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.181209E+03
  0.101507E+03  0.378339E-03  0.565850E-03  0.899080E-03  0.193085E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.181209E+03
  0.101507E+03  0.378339E-03  0.667926E-04  0.899080E-03  0.193085E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.180709E+03
  0.993104E+02  0.378339E-03  0.667926E-04  0.369182E-02  0.197126E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.177563E+03
  0.993104E+02  0.378339E-03  0.667926E-04  0.369182E-02  0.101143E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.179044E+03
  0.102513E+03  0.407485E-03  0.667926E-04  0.369182E-02  0.109757E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.174482E+03
  0.102513E+03  0.407485E-03  0.667926E-04  0.868394E-03  0.109757E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.177774E+03
  0.102513E+03  0.407485E-03  0.667926E-04  0.868394E-03  0.109757E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.177774E+03
  0.102513E+03  0.499153E-03  0.667926E-04  0.868394E-03  0.109757E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.177932E+03
  0.100201E+03  0.499153E-03  0.648780E-04  0.868394E-03  0.109757E-02  0.419074E-03  0.261434E-02  0.411816E-05  0.413798E-04  0.184207E+03
  0.100201E+03  0.499153E-03  0.648780E-04  0.868394E-03  0.109757E-02  0.419074E-03  0.272485E-02  0.891219E-03  0.413798E-04  0.183344E+03
  0.100201E+03  0.499153E-03  0.648780E-04  0.868394E-03  0.109757E-02  0.419074E-03  0.272485E-02  0.891219E-03  0.413798E-04  0.183344E+03
  0.100201E+03  0.499153E-03  0.648780E-04  0.868394E-03  0.113828E-02  0.419074E-03  0.152334E-02  0.891219E-03  0.413798E-04  0.185136E+03
  0.100201E+03  0.657585E-03  0.549380E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.534898E-03  0.891219E-03  0.413798E-04  0.186159E+03
  0.100201E+03  0.657585E-03  0.549380E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.534898E-03  0.891219E-03  0.413798E-04  0.186159E+03
  0.100201E+03  0.657585E-03  0.549380E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.534898E-03  0.891219E-03  0.413798E-04  0.186159E+03
  0.100201E+03  0.657585E-03  0.549380E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.534898E-03  0.891219E-03  0.413798E-04  0.186159E+03
  0.100201E+03  0.657585E-03  0.549380E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.534898E-03  0.891219E-03  0.413798E-04  0.186159E+03
  0.100201E+03  0.423991E-03  0.549380E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.534898E-03  0.760891E-03  0.413798E-04  0.186739E+03
  0.100201E+03  0.423991E-03  0.549380E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.193189E-02  0.760891E-03  0.413798E-04  0.184795E+03
  0.100201E+03  0.423991E-03  0.549380E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.256049E-02  0.229971E-05  0.292790E-03  0.184277E+03
  0.100201E+03  0.423991E-03  0.549380E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.319870E-02  0.229971E-05  0.292790E-03  0.183480E+03
  0.100201E+03  0.423991E-03  0.935308E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.319870E-02  0.229971E-05  0.292790E-03  0.182692E+03
  0.100201E+03  0.423991E-03  0.694826E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.499991E-02  0.298709E-03  0.292790E-03  0.181650E+03
  0.100201E+03  0.423991E-03  0.694826E-03  0.868394E-03  0.113828E-02  0.419074E-03  0.129746E-01  0.298709E-03  0.292790E-03  0.177896E+03
  0.100201E+03  0.423991E-03  0.694826E-03  0.994312E-03  0.113828E-02  0.419074E-03  0.137698E-01  0.298709E-03  0.292790E-03  0.177435E+03
  0.100691E+03  0.423991E-03  0.694826E-03  0.994312E-03  0.113828E-02  0.845640E-03  0.312226E-02  0.298709E-03  0.292790E-03  0.182644E+03
  0.100691E+03  0.423991E-03  0.694826E-03  0.994312E-03  0.113828E-02  0.845640E-03  0.312226E-02  0.298709E-03  0.767833E-03  0.181826E+03
  0.100691E+03  0.423991E-03  0.694826E-03  0.994312E-03  0.113828E-02  0.845640E-03  0.312226E-02  0.298709E-03  0.767833E-03  0.181826E+03
  0.100691E+03  0.423991E-03  0.694826E-03  0.994312E-03  0.602560E-03  0.845640E-03  0.227211E-02  0.298709E-03  0.767833E-03  0.183441E+03
  0.100691E+03  0.423991E-03  0.694826E-03  0.994312E-03  0.602560E-03  0.845640E-03  0.227211E-02  0.298709E-03  0.767833E-03  0.183441E+03
  0.100691E+03  0.423991E-03  0.694826E-03  0.994312E-03  0.602560E-03  0.845640E-03  0.262794E-02  0.298709E-03  0.767833E-03  0.182943E+03
  0.100691E+03  0.423991E-03  0.756820E-03  0.994312E-03  0.602560E-03  0.845640E-03  0.262794E-02  0.298709E-03  0.767833E-03  0.182820E+03
  0.100691E+03  0.423991E-03  0.756820E-03  0.994312E-03  0.117756E-02  0.845640E-03  0.262794E-02  0.298709E-03  0.767833E-03  0.182254E+03
  0.100691E+03  0.423991E-03  0.756820E-03  0.994312E-03  0.117756E-02  0.845640E-03  0.180194E-02  0.298709E-03  0.767833E-03  0.183490E+03
  0.100691E+03  0.423991E-03  0.756820E-03  0.994312E-03  0.117756E-02  0.845640E-03  0.180194E-02  0.298709E-03  0.767833E-03  0.183490E+03
  0.100691E+03  0.423991E-03  0.756820E-03  0.994312E-03  0.117756E-02  0.845640E-03  0.180194E-02  0.298709E-03  0.767833E-03  0.183490E+03
  0.998850E+02  0.423991E-03  0.756820E-03  0.994312E-03  0.117756E-02  0.845640E-03  0.180194E-02  0.298709E-03  0.767833E-03  0.183483E+03
  0.998850E+02  0.423991E-03  0.756820E-03  0.425273E-03  0.117756E-02  0.845640E-03  0.175659E-02  0.298709E-03  0.767833E-03  0.184156E+03
  0.998850E+02  0.423991E-03  0.756820E-03  0.609516E-03  0.117756E-02  0.462910E-02  0.175659E-02  0.298709E-03  0.767833E-03  0.179052E+03
  0.998850E+02  0.423991E-03  0.522284E-03  0.609516E-03  0.117756E-02  0.462910E-02  0.175659E-02  0.298709E-03  0.767833E-03  0.179481E+03
  0.998850E+02  0.423991E-03  0.522284E-03  0.609516E-03  0.117756E-02  0.426968E-02  0.175659E-02  0.157196E-03  0.767833E-03  0.179741E+03
  0.998850E+02  0.423991E-03  0.522284E-03  0.609516E-03  0.958858E-03  0.426968E-02  0.175659E-02  0.157196E-03  0.767833E-03  0.180064E+03
  0.998850E+02  0.423991E-03  0.522284E-03  0.609516E-03  0.958858E-03  0.426968E-02  0.834808E-03  0.157196E-03  0.767833E-03  0.181648E+03
  0.998850E+02  0.423991E-03  0.522284E-03  0.127980E-02  0.958858E-03  0.426968E-02  0.834808E-03  0.157196E-03  0.767833E-03  0.180485E+03
  0.998850E+02  0.423991E-03  0.522284E-03  0.126076E-02  0.958858E-03  0.426968E-02  0.834808E-03  0.157196E-03  0.842349E-03  0.180344E+03
  0.998850E+02  0.312362E-02  0.522284E-03  0.126076E-02  0.958858E-03  0.321246E-02  0.834808E-03  0.157196E-03  0.842349E-03  0.176706E+03
  0.998850E+02  0.244427E-02  0.522284E-03  0.126076E-02  0.109602E-02  0.321246E-02  0.107531E-02  0.157196E-03  0.842349E-03  0.177047E+03
  0.998850E+02  0.244427E-02  0.522284E-03  0.126076E-02  0.109602E-02  0.321246E-02  0.107531E-02  0.157196E-03  0.842349E-03  0.177047E+03
  0.998850E+02  0.231626E-02  0.522284E-03  0.126076E-02  0.109602E-02  0.321246E-02  0.107531E-02  0.157196E-03  0.375146E-03  0.178186E+03
  0.998850E+02  0.490522E-03  0.522284E-03  0.126076E-02  0.109602E-02  0.772546E-03  0.107531E-02  0.157196E-03  0.375146E-03  0.185575E+03
  0.998850E+02  0.490522E-03  0.522284E-03  0.126076E-02  0.109602E-02  0.772546E-03  0.107531E-02  0.157196E-03  0.375146E-03  0.185575E+03
  0.998850E+02  0.490522E-03  0.522284E-03  0.126076E-02  0.109602E-02  0.772546E-03  0.107531E-02  0.157196E-03  0.213146E-03  0.185689E+03
  0.998850E+02  0.490522E-03  0.522284E-03  0.126076E-02  0.109602E-02  0.772546E-03  0.107531E-02  0.157196E-03  0.213146E-03  0.185689E+03
  0.998850E+02  0.490522E-03  0.522284E-03  0.126076E-02  0.109602E-02  0.772546E-03  0.107531E-02  0.157196E-03  0.213146E-03  0.185689E+03
  0.998850E+02  0.490522E-03  0.522284E-03  0.126076E-02  0.109602E-02  0.772546E-03  0.107531E-02  0.157196E-03  0.213146E-03  0.185689E+03
  0.998850E+02  0.490522E-03  0.522284E-03  0.383680E-02  0.109602E-02  0.221880E-03  0.107531E-02  0.157196E-03  0.213146E-03  0.182022E+03
  0.998850E+02  0.490522E-03  0.522284E-03  0.162159E-02  0.109602E-02  0.221880E-03  0.107531E-02  0.157196E-03  0.213146E-03  0.185041E+03
  0.100945E+03  0.138625E-02  0.522284E-03  0.180956E-02  0.109602E-02  0.221880E-03  0.107531E-02  0.140727E-02  0.213146E-03  0.180946E+03
  0.100945E+03  0.138625E-02  0.522284E-03  0.186913E-02  0.109602E-02  0.221880E-03  0.107531E-02  0.279956E-03  0.213146E-03  0.182783E+03
  0.999426E+02  0.138625E-02  0.522284E-03  0.186913E-02  0.109602E-02  0.221880E-03  0.107531E-02  0.279956E-03  0.213146E-03  0.182829E+03
  0.999426E+02  0.138625E-02  0.522284E-03  0.340086E-02  0.109602E-02  0.221880E-03  0.107531E-02  0.279956E-03  0.213146E-03  0.180713E+03
  0.999426E+02  0.138625E-02  0.522284E-03  0.308361E-02  0.109602E-02  0.221880E-03  0.107531E-02  0.328199E-02  0.213146E-03  0.176332E+03
  0.999426E+02  0.138625E-02  0.522284E-03  0.308361E-02  0.192539E-02  0.221880E-03  0.107531E-02  0.328199E-02  0.213146E-03  0.174970E+03
  0.999426E+02  0.138625E-02  0.522284E-03  0.242280E-02  0.192539E-02  0.430227E-03  0.107531E-02  0.181342E-02  0.213146E-03  0.178132E+03
  0.999426E+02  0.138625E-02  0.522284E-03  0.242280E-02  0.115923E-02  0.844078E-04  0.107531E-02  0.120468E-02  0.417781E-03  0.179996E+03
  0.100498E+03  0.138625E-02  0.522284E-03  0.242280E-02  0.238150E-02  0.844078E-04  0.107531E-02  0.120468E-02  0.417781E-03  0.178195E+03
  0.100498E+03  0.138625E-02  0.522284E-03  0.242280E-02  0.209814E-02  0.149452E-02  0.107531E-02  0.120468E-02  0.417781E-03  0.177299E+03
  0.100498E+03  0.138625E-02  0.522284E-03  0.242280E-02  0.209814E-02  0.149452E-02  0.121395E-02  0.120468E-02  0.417781E-03  0.177063E+03
