X1_obs         X2_obs         X3_obs         X4_obs         X1_true        X2_true        X3_true        X4_true        Y1_obs         Y2_obs         Y3_obs         Y4_obs         Y5_obs         Y1_unbiased    Y2_unbiased    Y3_unbiased    Y4_unbiased    Y5_unbiased    Y1_sim         Y2_sim         Y3_sim         Y4_sim         Y5_sim         Y1_res         Y2_res         Y3_res         Y4_res         Y5_res         Y1_stdres      Y2_stdres      Y3_stdres      Y4_stdres      Y5_stdres      
   0.100000E+01   0.600000E+01   0.224165E+05   0.259230E+06   0.100000E+01   0.600000E+01   0.224165E+05   0.259230E+06   0.210445E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210445E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210699E+03   0.948303E+02   0.920854E+00   0.247815E+02   0.150000E+02  -0.253756E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.111280E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.225000E+05   0.259266E+06   0.100000E+01   0.600000E+01   0.225000E+05   0.259266E+06   0.210387E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210387E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210611E+03   0.948297E+02   0.894244E+00   0.247815E+02   0.150000E+02  -0.223882E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.981790E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.226247E+05   0.259301E+06   0.100000E+01   0.600000E+01   0.226247E+05   0.259301E+06   0.210300E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210300E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210466E+03   0.948272E+02   0.908914E+00   0.247815E+02   0.150000E+02  -0.166482E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.730073E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.227493E+05   0.259343E+06   0.100000E+01   0.600000E+01   0.227493E+05   0.259343E+06   0.210170E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210170E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210327E+03   0.948252E+02   0.898994E+00   0.247815E+02   0.150000E+02  -0.156631E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.686875E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.228740E+05   0.259376E+06   0.100000E+01   0.600000E+01   0.228740E+05   0.259376E+06   0.210028E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210028E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210186E+03   0.948228E+02   0.899678E+00   0.247815E+02   0.150000E+02  -0.158303E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.694208E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.230015E+05   0.259413E+06   0.100000E+01   0.600000E+01   0.230015E+05   0.259413E+06   0.209945E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209945E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.210015E+03   0.948206E+02   0.980758E+00   0.247815E+02   0.150000E+02  -0.704971E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.309151E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.231290E+05   0.259441E+06   0.100000E+01   0.600000E+01   0.231290E+05   0.259441E+06   0.209865E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209865E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209834E+03   0.948180E+02   0.973593E+00   0.247815E+02   0.150000E+02   0.307071E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.134660E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.232280E+05   0.259478E+06   0.100000E+01   0.600000E+01   0.232280E+05   0.259478E+06   0.209765E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209765E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209734E+03   0.948170E+02   0.880391E+00   0.247815E+02   0.150000E+02   0.313418E-01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.137443E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.233225E+05   0.259498E+06   0.100000E+01   0.600000E+01   0.233225E+05   0.259498E+06   0.209775E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209775E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209619E+03   0.948156E+02   0.999631E+00   0.247815E+02   0.150000E+02   0.155700E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.682790E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
   0.100000E+01   0.600000E+01   0.234170E+05   0.259528E+06   0.100000E+01   0.600000E+01   0.234170E+05   0.259528E+06   0.209762E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209762E+03  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.209427E+03   0.948145E+02   0.110612E+01   0.247815E+02   0.150000E+02   0.335803E+00  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04   0.147260E+01  -0.999900E+04  -0.999900E+04  -0.999900E+04  -0.999900E+04
