a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        
   0.101138E+03   0.293415E-04   0.270541E-03   0.488109E-04   0.948983E-03   0.192223E+03
   0.101138E+03   0.293415E-04   0.270541E-03   0.488109E-04   0.948983E-03   0.192223E+03
   0.101138E+03   0.293415E-04   0.270541E-03   0.488109E-04   0.948983E-03   0.192223E+03
   0.101138E+03   0.293415E-04   0.270541E-03   0.488109E-04   0.948983E-03   0.192223E+03
   0.100744E+03   0.293415E-04   0.270541E-03   0.488109E-04   0.948983E-03   0.192524E+03
   0.100744E+03   0.293415E-04   0.270541E-03   0.488109E-04   0.948983E-03   0.192524E+03
   0.100744E+03   0.293415E-04   0.249395E-03   0.488109E-04   0.948983E-03   0.192590E+03
   0.100744E+03   0.293415E-04   0.341389E-03   0.488109E-04   0.428186E-02   0.186460E+03
   0.100744E+03   0.267932E-03   0.341389E-03   0.265258E-03   0.282576E-02   0.188182E+03
   0.100744E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.282576E-02   0.188295E+03
   0.100460E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.282576E-02   0.187918E+03
   0.100460E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.105566E-02   0.191367E+03
   0.100460E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.105566E-02   0.191367E+03
   0.100460E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.105566E-02   0.191367E+03
   0.100460E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.105566E-02   0.191367E+03
   0.100460E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.105566E-02   0.191367E+03
   0.100460E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.105566E-02   0.191367E+03
   0.100460E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.105566E-02   0.191367E+03
   0.101638E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.105566E-02   0.190427E+03
   0.101638E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.105566E-02   0.190427E+03
   0.101638E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.294669E-02   0.187728E+03
   0.101638E+03   0.200001E-03   0.341389E-03   0.265258E-03   0.294669E-02   0.187728E+03
   0.997119E+02   0.200001E-03   0.341389E-03   0.265258E-03   0.377607E-02   0.183767E+03
   0.997119E+02   0.200001E-03   0.341389E-03   0.265258E-03   0.400757E-02   0.183337E+03
   0.997119E+02   0.372580E-03   0.341389E-03   0.190932E-03   0.400757E-02   0.183459E+03
   0.997119E+02   0.625215E-03   0.649763E-03   0.190932E-03   0.251487E-02   0.185321E+03
   0.997119E+02   0.625215E-03   0.649763E-03   0.190932E-03   0.251487E-02   0.185321E+03
   0.100727E+03   0.737517E-03   0.649763E-03   0.190932E-03   0.251487E-02   0.186383E+03
   0.100727E+03   0.737517E-03   0.649763E-03   0.190932E-03   0.251487E-02   0.186383E+03
   0.100727E+03   0.737517E-03   0.649763E-03   0.190932E-03   0.149630E-02   0.188680E+03
   0.100727E+03   0.737517E-03   0.649763E-03   0.190932E-03   0.149630E-02   0.188680E+03
   0.100727E+03   0.737517E-03   0.505535E-03   0.190932E-03   0.149630E-02   0.189447E+03
   0.100727E+03   0.737517E-03   0.505535E-03   0.190932E-03   0.149630E-02   0.189447E+03
   0.100727E+03   0.737517E-03   0.266996E-03   0.190932E-03   0.149630E-02   0.190457E+03
   0.100727E+03   0.737517E-03   0.266996E-03   0.190932E-03   0.149630E-02   0.190457E+03
   0.101179E+03   0.737517E-03   0.266996E-03   0.190932E-03   0.149630E-02   0.190442E+03
   0.101179E+03   0.737517E-03   0.266996E-03   0.190932E-03   0.149630E-02   0.190442E+03
   0.101179E+03   0.737517E-03   0.309721E-03   0.190932E-03   0.149630E-02   0.190263E+03
   0.101179E+03   0.737517E-03   0.309721E-03   0.190932E-03   0.149630E-02   0.190263E+03
   0.100980E+03   0.102561E-02   0.309721E-03   0.190932E-03   0.149630E-02   0.189244E+03
   0.100980E+03   0.102561E-02   0.309721E-03   0.190932E-03   0.149630E-02   0.189244E+03
   0.100980E+03   0.102561E-02   0.309721E-03   0.190932E-03   0.149630E-02   0.189244E+03
   0.101133E+03   0.102561E-02   0.309721E-03   0.190932E-03   0.149630E-02   0.189186E+03
   0.101133E+03   0.600642E-03   0.309721E-03   0.190932E-03   0.149630E-02   0.190785E+03
   0.101133E+03   0.600642E-03   0.309721E-03   0.190932E-03   0.149630E-02   0.190785E+03
   0.101133E+03   0.600642E-03   0.309721E-03   0.190932E-03   0.149630E-02   0.190785E+03
   0.101133E+03   0.600642E-03   0.309721E-03   0.190932E-03   0.149630E-02   0.190785E+03
   0.101133E+03   0.600642E-03   0.309721E-03   0.190932E-03   0.149630E-02   0.190785E+03
   0.101133E+03   0.600642E-03   0.309721E-03   0.190932E-03   0.149630E-02   0.190785E+03
   0.101133E+03   0.187164E-03   0.309721E-03   0.190932E-03   0.149630E-02   0.191829E+03
   0.101133E+03   0.144086E-02   0.309721E-03   0.190932E-03   0.149630E-02   0.187589E+03
   0.101133E+03   0.144086E-02   0.309721E-03   0.190932E-03   0.806818E-03   0.186469E+03
   0.101133E+03   0.144086E-02   0.309721E-03   0.190932E-03   0.224859E-02   0.186036E+03
   0.101133E+03   0.144086E-02   0.309721E-03   0.190932E-03   0.162213E-02   0.187385E+03
   0.101133E+03   0.144086E-02   0.309721E-03   0.190932E-03   0.162213E-02   0.187385E+03
   0.101133E+03   0.144086E-02   0.309721E-03   0.190932E-03   0.976646E-03   0.187409E+03
   0.100696E+03   0.144086E-02   0.309721E-03   0.190932E-03   0.976646E-03   0.187678E+03
   0.100696E+03   0.144086E-02   0.309721E-03   0.190932E-03   0.976646E-03   0.187678E+03
   0.997845E+02   0.189031E-03   0.309721E-03   0.190932E-03   0.976646E-03   0.190431E+03
   0.997845E+02   0.189031E-03   0.309721E-03   0.190932E-03   0.976646E-03   0.190431E+03
   0.997845E+02   0.189031E-03   0.309721E-03   0.190932E-03   0.976646E-03   0.190431E+03
   0.997845E+02   0.189031E-03   0.309721E-03   0.190932E-03   0.976646E-03   0.190431E+03
   0.997845E+02   0.189031E-03   0.309721E-03   0.190932E-03   0.976646E-03   0.190431E+03
   0.997845E+02   0.189031E-03   0.106432E-02   0.190932E-03   0.976646E-03   0.187909E+03
   0.997845E+02   0.189031E-03   0.897570E-03   0.190932E-03   0.976646E-03   0.188646E+03
   0.997845E+02   0.189031E-03   0.897570E-03   0.190932E-03   0.976646E-03   0.188646E+03
   0.997845E+02   0.189031E-03   0.897570E-03   0.190932E-03   0.976646E-03   0.188646E+03
   0.997845E+02   0.189031E-03   0.897570E-03   0.190932E-03   0.783966E-03   0.188135E+03
   0.997845E+02   0.189031E-03   0.897570E-03   0.190932E-03   0.783966E-03   0.188135E+03
   0.997845E+02   0.189031E-03   0.897570E-03   0.613512E-03   0.783966E-03   0.185194E+03
   0.100649E+03   0.417222E-03   0.897570E-03   0.613512E-03   0.783966E-03   0.184611E+03
   0.100649E+03   0.417222E-03   0.897570E-03   0.613512E-03   0.783966E-03   0.184611E+03
   0.100649E+03   0.417222E-03   0.897570E-03   0.613512E-03   0.783966E-03   0.184611E+03
   0.100649E+03   0.417222E-03   0.466105E-03   0.223368E-03   0.783966E-03   0.189701E+03
   0.100437E+03   0.417222E-03   0.466105E-03   0.223368E-03   0.783966E-03   0.189760E+03
   0.100437E+03   0.417222E-03   0.466105E-03   0.223368E-03   0.131085E-02   0.190623E+03
   0.100437E+03   0.417222E-03   0.466105E-03   0.223368E-03   0.131085E-02   0.190623E+03
   0.100437E+03   0.417222E-03   0.466105E-03   0.223368E-03   0.131085E-02   0.190623E+03
   0.100437E+03   0.417222E-03   0.466105E-03   0.223368E-03   0.131085E-02   0.190623E+03
   0.100437E+03   0.417222E-03   0.466105E-03   0.223368E-03   0.148140E-02   0.190361E+03
   0.100437E+03   0.417222E-03   0.466105E-03   0.223368E-03   0.148140E-02   0.190361E+03
   0.100437E+03   0.417222E-03   0.466105E-03   0.433602E-03   0.188579E-02   0.188029E+03
   0.100437E+03   0.417222E-03   0.466105E-03   0.433602E-03   0.188579E-02   0.188029E+03
   0.100437E+03   0.758683E-03   0.661912E-03   0.433602E-03   0.188579E-02   0.186001E+03
   0.996359E+02   0.758683E-03   0.661912E-03   0.433602E-03   0.188579E-02   0.184774E+03
   0.996359E+02   0.722649E-03   0.600803E-03   0.433602E-03   0.188579E-02   0.185081E+03
   0.996359E+02   0.722649E-03   0.600803E-03   0.433602E-03   0.188579E-02   0.185081E+03
   0.996359E+02   0.722649E-03   0.600803E-03   0.410065E-03   0.188579E-02   0.185253E+03
   0.102459E+03   0.722649E-03   0.600803E-03   0.588944E-03   0.188579E-02   0.183631E+03
   0.102459E+03   0.722649E-03   0.600803E-03   0.588944E-03   0.188579E-02   0.183631E+03
   0.102459E+03   0.722649E-03   0.271553E-03   0.122384E-02   0.188579E-02   0.181960E+03
   0.102141E+03   0.722649E-03   0.271553E-03   0.107564E-02   0.130757E-02   0.183881E+03
   0.102141E+03   0.896143E-03   0.271553E-03   0.107564E-02   0.130757E-02   0.183273E+03
   0.102645E+03   0.896143E-03   0.271553E-03   0.107564E-02   0.113618E-02   0.181777E+03
   0.102645E+03   0.896143E-03   0.454321E-03   0.107564E-02   0.113618E-02   0.180883E+03
   0.102473E+03   0.896143E-03   0.454321E-03   0.107564E-02   0.113618E-02   0.181328E+03
   0.102473E+03   0.667888E-04   0.454321E-03   0.107564E-02   0.113618E-02   0.183185E+03
   0.102473E+03   0.475144E-04   0.454321E-03   0.617249E-03   0.113618E-02   0.185742E+03
   0.101352E+03   0.331332E-03   0.454321E-03   0.617249E-03   0.131290E-02   0.188086E+03
   0.101352E+03   0.331332E-03   0.454321E-03   0.617249E-03   0.131290E-02   0.188086E+03
   0.101352E+03   0.171497E-03   0.454321E-03   0.617249E-03   0.139527E-02   0.188319E+03
   0.101352E+03   0.171497E-03   0.454321E-03   0.617249E-03   0.108249E-02   0.188204E+03
   0.101352E+03   0.171497E-03   0.454321E-03   0.617249E-03   0.108249E-02   0.188204E+03
   0.101352E+03   0.171497E-03   0.454321E-03   0.617249E-03   0.108249E-02   0.188204E+03
   0.101352E+03   0.171497E-03   0.463168E-03   0.617249E-03   0.108249E-02   0.188153E+03
   0.101352E+03   0.171497E-03   0.463168E-03   0.617249E-03   0.108249E-02   0.188153E+03
   0.101352E+03   0.171497E-03   0.463168E-03   0.617249E-03   0.108249E-02   0.188153E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.617249E-03   0.147426E-02   0.189509E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.617249E-03   0.147426E-02   0.189509E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.617249E-03   0.147426E-02   0.189509E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.617249E-03   0.103692E-02   0.189365E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.554047E-03   0.154046E-02   0.189873E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.554047E-03   0.154046E-02   0.189873E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.554047E-03   0.154046E-02   0.189873E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.554047E-03   0.154046E-02   0.189873E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.554047E-03   0.154046E-02   0.189873E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.454959E-03   0.154046E-02   0.190570E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.454959E-03   0.154046E-02   0.190570E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.454959E-03   0.154046E-02   0.190570E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.454959E-03   0.154046E-02   0.190570E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.367180E-03   0.154046E-02   0.191154E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.367180E-03   0.154046E-02   0.191154E+03
   0.101352E+03   0.171497E-03   0.173851E-03   0.367180E-03   0.154046E-02   0.191154E+03
   0.101352E+03   0.986091E-04   0.173851E-03   0.367180E-03   0.154046E-02   0.191226E+03
   0.101352E+03   0.986091E-04   0.173851E-03   0.367180E-03   0.151293E-02   0.191264E+03
   0.101352E+03   0.446626E-04   0.173851E-03   0.367180E-03   0.953617E-03   0.190902E+03
   0.101352E+03   0.446626E-04   0.173851E-03   0.367180E-03   0.270850E-02   0.188800E+03
   0.101352E+03   0.446626E-04   0.173851E-03   0.367180E-03   0.222305E-02   0.189885E+03
   0.101066E+03   0.446626E-04   0.173851E-03   0.367180E-03   0.222305E-02   0.189923E+03
   0.101066E+03   0.446626E-04   0.173851E-03   0.367180E-03   0.222305E-02   0.189923E+03
   0.101522E+03   0.446626E-04   0.173851E-03   0.367180E-03   0.135021E-02   0.191245E+03
   0.101522E+03   0.446626E-04   0.173851E-03   0.367180E-03   0.135021E-02   0.191245E+03
   0.101522E+03   0.326197E-04   0.173851E-03   0.367180E-03   0.136152E-02   0.191244E+03
   0.101522E+03   0.326197E-04   0.173851E-03   0.367180E-03   0.136152E-02   0.191244E+03
   0.101522E+03   0.132698E-04   0.173851E-03   0.384238E-03   0.136152E-02   0.191143E+03
   0.101522E+03   0.132698E-04   0.173851E-03   0.384238E-03   0.136152E-02   0.191143E+03
   0.101522E+03   0.132698E-04   0.173851E-03   0.384238E-03   0.136152E-02   0.191143E+03
   0.101801E+03   0.132698E-04   0.173851E-03   0.384238E-03   0.136152E-02   0.190626E+03
   0.101801E+03   0.132698E-04   0.173851E-03   0.384238E-03   0.136152E-02   0.190626E+03
   0.101553E+03   0.132698E-04   0.173851E-03   0.381725E-03   0.136152E-02   0.191114E+03
   0.100359E+03   0.132698E-04   0.173851E-03   0.381725E-03   0.161692E-02   0.190312E+03
   0.102266E+03   0.132698E-04   0.173851E-03   0.381725E-03   0.161692E-02   0.189115E+03
   0.102266E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.194747E-02   0.189524E+03
   0.100787E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.194747E-02   0.192050E+03
   0.100787E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.194747E-02   0.192050E+03
   0.100787E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.166563E-02   0.192674E+03
   0.101113E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.166563E-02   0.192754E+03
   0.101007E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.166563E-02   0.192769E+03
   0.101280E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.166563E-02   0.192645E+03
   0.101280E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.166563E-02   0.192645E+03
   0.101280E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.166563E-02   0.192645E+03
   0.100581E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.130958E-02   0.193025E+03
   0.100547E+03   0.132698E-04   0.662201E-04   0.606438E-04   0.130958E-02   0.192982E+03
   0.100547E+03   0.132698E-04   0.662201E-04   0.144571E-04   0.130958E-02   0.193032E+03
   0.100547E+03   0.132698E-04   0.662201E-04   0.144571E-04   0.130958E-02   0.193032E+03
   0.100547E+03   0.132698E-04   0.662201E-04   0.144571E-04   0.130958E-02   0.193032E+03
   0.100547E+03   0.132698E-04   0.221277E-03   0.641896E-04   0.825291E-03   0.192056E+03
   0.100547E+03   0.132698E-04   0.221277E-03   0.641896E-04   0.825291E-03   0.192056E+03
   0.100547E+03   0.132698E-04   0.249737E-03   0.641896E-04   0.825291E-03   0.191987E+03
   0.100547E+03   0.132698E-04   0.249737E-03   0.641896E-04   0.825291E-03   0.191987E+03
   0.100534E+03   0.132698E-04   0.249737E-03   0.641896E-04   0.825291E-03   0.191980E+03
   0.101247E+03   0.132698E-04   0.249737E-03   0.641896E-04   0.218408E-02   0.191103E+03
   0.101247E+03   0.132698E-04   0.249737E-03   0.641896E-04   0.277495E-02   0.189776E+03
   0.101247E+03   0.132698E-04   0.249737E-03   0.641896E-04   0.277495E-02   0.189776E+03
   0.101247E+03   0.132698E-04   0.249737E-03   0.641896E-04   0.193220E-02   0.191664E+03
   0.101247E+03   0.132698E-04   0.249737E-03   0.641896E-04   0.193220E-02   0.191664E+03
   0.102032E+03   0.225633E-03   0.249737E-03   0.641896E-04   0.193220E-02   0.189803E+03
   0.991970E+02   0.225633E-03   0.249737E-03   0.641896E-04   0.193220E-02   0.186157E+03
   0.102936E+03   0.225633E-03   0.249737E-03   0.641896E-04   0.193220E-02   0.185393E+03
   0.102180E+03   0.294307E-03   0.192855E-05   0.641896E-04   0.193220E-02   0.189701E+03
   0.102180E+03   0.294307E-03   0.192855E-05   0.641896E-04   0.193220E-02   0.189701E+03
   0.102180E+03   0.294307E-03   0.219879E-03   0.641896E-04   0.193220E-02   0.189267E+03
   0.101472E+03   0.430051E-03   0.219879E-03   0.641896E-04   0.193220E-02   0.190876E+03
   0.101472E+03   0.430051E-03   0.219879E-03   0.641896E-04   0.193220E-02   0.190876E+03
   0.101250E+03   0.430051E-03   0.219879E-03   0.770764E-04   0.140232E-02   0.192031E+03
   0.101250E+03   0.527635E-03   0.292449E-03   0.770764E-04   0.140232E-02   0.191459E+03
   0.101250E+03   0.527635E-03   0.292449E-03   0.770764E-04   0.140232E-02   0.191459E+03
   0.101250E+03   0.527635E-03   0.292449E-03   0.770764E-04   0.140232E-02   0.191459E+03
   0.101250E+03   0.527635E-03   0.292449E-03   0.770764E-04   0.140232E-02   0.191459E+03
   0.100746E+03   0.481991E-03   0.315893E-03   0.143965E-03   0.140232E-02   0.191510E+03
   0.100061E+03   0.481991E-03   0.315893E-03   0.143965E-03   0.140232E-02   0.190509E+03
   0.101396E+03   0.481991E-03   0.315893E-03   0.208137E-03   0.140232E-02   0.190892E+03
   0.101396E+03   0.396662E-03   0.256757E-03   0.208137E-03   0.193769E-02   0.190502E+03
   0.100362E+03   0.396662E-03   0.256757E-03   0.208137E-03   0.193769E-02   0.190028E+03
   0.100362E+03   0.396662E-03   0.256757E-03   0.208137E-03   0.127343E-02   0.191374E+03
   0.100362E+03   0.396662E-03   0.256757E-03   0.208137E-03   0.127343E-02   0.191374E+03
   0.100362E+03   0.396662E-03   0.256757E-03   0.208137E-03   0.127343E-02   0.191374E+03
   0.100362E+03   0.396662E-03   0.256757E-03   0.208137E-03   0.127343E-02   0.191374E+03
   0.100362E+03   0.396662E-03   0.256757E-03   0.208137E-03   0.137809E-02   0.191238E+03
   0.100362E+03   0.338152E-03   0.256757E-03   0.208137E-03   0.137809E-02   0.191375E+03
   0.101877E+03   0.338152E-03   0.256757E-03   0.208137E-03   0.137809E-02   0.190507E+03
   0.100902E+03   0.338152E-03   0.256757E-03   0.208137E-03   0.148691E-02   0.191740E+03
   0.100902E+03   0.373438E-03   0.256757E-03   0.208137E-03   0.148691E-02   0.191656E+03
   0.100902E+03   0.373438E-03   0.256757E-03   0.344849E-03   0.148691E-02   0.190835E+03
   0.101570E+03   0.373438E-03   0.256757E-03   0.344849E-03   0.148691E-02   0.190424E+03
   0.101570E+03   0.373438E-03   0.256757E-03   0.344849E-03   0.153765E-02   0.190364E+03
   0.101570E+03   0.373438E-03   0.256757E-03   0.344849E-03   0.153765E-02   0.190364E+03
   0.101576E+03   0.373438E-03   0.256757E-03   0.344849E-03   0.153765E-02   0.190349E+03
   0.100408E+03   0.105218E-03   0.256757E-03   0.252879E-03   0.153765E-02   0.191275E+03
   0.100408E+03   0.105218E-03   0.256757E-03   0.252879E-03   0.153765E-02   0.191275E+03
   0.100408E+03   0.105218E-03   0.372446E-03   0.252879E-03   0.160749E-02   0.190801E+03
   0.100408E+03   0.105218E-03   0.372446E-03   0.252879E-03   0.160749E-02   0.190801E+03
   0.100408E+03   0.670874E-03   0.372446E-03   0.252879E-03   0.160749E-02   0.189471E+03
   0.100408E+03   0.670874E-03   0.372446E-03   0.315693E-03   0.160749E-02   0.189063E+03
   0.100408E+03   0.670874E-03   0.372446E-03   0.315693E-03   0.160749E-02   0.189063E+03
   0.100408E+03   0.670874E-03   0.372446E-03   0.315693E-03   0.160749E-02   0.189063E+03
   0.100408E+03   0.373424E-03   0.372446E-03   0.315693E-03   0.160749E-02   0.189960E+03
   0.100408E+03   0.178920E-03   0.372446E-03   0.315693E-03   0.160749E-02   0.190319E+03
   0.101304E+03   0.206187E-03   0.372446E-03   0.315693E-03   0.160749E-02   0.190545E+03
   0.101304E+03   0.206187E-03   0.372446E-03   0.315693E-03   0.160749E-02   0.190545E+03
   0.101304E+03   0.206187E-03   0.372446E-03   0.315693E-03   0.160749E-02   0.190545E+03
   0.101304E+03   0.206187E-03   0.372446E-03   0.315693E-03   0.160749E-02   0.190545E+03
   0.101304E+03   0.206187E-03   0.372446E-03   0.315693E-03   0.174866E-02   0.190289E+03
   0.101304E+03   0.206187E-03   0.372446E-03   0.315693E-03   0.174866E-02   0.190289E+03
   0.100409E+03   0.206187E-03   0.372446E-03   0.315693E-03   0.174866E-02   0.189967E+03
   0.100409E+03   0.206187E-03   0.372446E-03   0.365743E-03   0.174866E-02   0.189611E+03
   0.100145E+03   0.595645E-03   0.372446E-03   0.918569E-03   0.174866E-02   0.184053E+03
   0.100145E+03   0.595645E-03   0.372446E-03   0.918569E-03   0.174866E-02   0.184053E+03
   0.100145E+03   0.595645E-03   0.372446E-03   0.918569E-03   0.174866E-02   0.184053E+03
   0.100145E+03   0.595645E-03   0.146639E-03   0.918569E-03   0.174866E-02   0.184397E+03
   0.100145E+03   0.730317E-03   0.146639E-03   0.475769E-03   0.174866E-02   0.187212E+03
   0.100145E+03   0.730317E-03   0.146639E-03   0.106937E-02   0.174866E-02   0.182985E+03
   0.100145E+03   0.730317E-03   0.146639E-03   0.106937E-02   0.174866E-02   0.182985E+03
   0.100145E+03   0.104833E-02   0.146639E-03   0.106937E-02   0.174866E-02   0.181812E+03
   0.100886E+03   0.496274E-03   0.146639E-03   0.652885E-03   0.984957E-03   0.188482E+03
   0.100886E+03   0.496274E-03   0.146639E-03   0.652885E-03   0.984957E-03   0.188482E+03
   0.100495E+03   0.496274E-03   0.146639E-03   0.652885E-03   0.984957E-03   0.188190E+03
   0.100495E+03   0.496274E-03   0.146639E-03   0.652885E-03   0.726476E-03   0.186890E+03
   0.100495E+03   0.569874E-03   0.198377E-03   0.652885E-03   0.726476E-03   0.186578E+03
   0.100495E+03   0.569874E-03   0.198377E-03   0.652885E-03   0.997505E-03   0.187903E+03
   0.100495E+03   0.569874E-03   0.198377E-03   0.652885E-03   0.733759E-03   0.186642E+03
   0.100495E+03   0.178693E-03   0.198377E-03   0.838762E-03   0.733759E-03   0.186216E+03
   0.100495E+03   0.178693E-03   0.198377E-03   0.838762E-03   0.111388E-02   0.187604E+03
   0.100495E+03   0.600423E-03   0.198377E-03   0.838762E-03   0.111388E-02   0.186577E+03
   0.100495E+03   0.600423E-03   0.198377E-03   0.838762E-03   0.111388E-02   0.186577E+03
   0.100495E+03   0.600423E-03   0.198377E-03   0.838762E-03   0.111388E-02   0.186577E+03
   0.100495E+03   0.740832E-03   0.198377E-03   0.167944E-03   0.111388E-02   0.190845E+03
   0.100495E+03   0.740832E-03   0.198377E-03   0.167944E-03   0.111388E-02   0.190845E+03
   0.100191E+03   0.740832E-03   0.198377E-03   0.167944E-03   0.111388E-02   0.190366E+03
   0.100191E+03   0.740832E-03   0.198377E-03   0.167944E-03   0.111388E-02   0.190366E+03
   0.100327E+03   0.370554E-03   0.198377E-03   0.167944E-03   0.111388E-02   0.191767E+03
   0.100327E+03   0.370554E-03   0.198377E-03   0.167944E-03   0.115055E-02   0.191766E+03
   0.100327E+03   0.581414E-03   0.198377E-03   0.167944E-03   0.136941E-02   0.190965E+03
   0.100327E+03   0.581414E-03   0.198377E-03   0.590498E-04   0.136941E-02   0.191309E+03
   0.100327E+03   0.581414E-03   0.509305E-05   0.130308E-03   0.136941E-02   0.191253E+03
   0.100327E+03   0.581414E-03   0.509305E-05   0.130308E-03   0.136941E-02   0.191253E+03
   0.100327E+03   0.416273E-03   0.509305E-05   0.130308E-03   0.136941E-02   0.191735E+03
   0.101236E+03   0.719576E-03   0.509305E-05   0.130308E-03   0.136941E-02   0.191383E+03
   0.101236E+03   0.719576E-03   0.509305E-05   0.130308E-03   0.136941E-02   0.191383E+03
   0.101386E+03   0.114309E-02   0.509305E-05   0.130308E-03   0.136941E-02   0.189594E+03
   0.101386E+03   0.114309E-02   0.509305E-05   0.130308E-03   0.136941E-02   0.189594E+03
   0.101386E+03   0.114309E-02   0.509305E-05   0.130308E-03   0.136941E-02   0.189594E+03
   0.101386E+03   0.626109E-03   0.509305E-05   0.130308E-03   0.136941E-02   0.191552E+03
   0.101386E+03   0.518201E-03   0.509305E-05   0.130308E-03   0.136941E-02   0.191905E+03
   0.100987E+03   0.518201E-03   0.172844E-03   0.130308E-03   0.136941E-02   0.191968E+03
   0.100114E+03   0.518201E-03   0.172844E-03   0.130308E-03   0.136941E-02   0.190820E+03
   0.101320E+03   0.515593E-03   0.172844E-03   0.130308E-03   0.136941E-02   0.191749E+03
   0.101320E+03   0.913668E-03   0.527345E-03   0.130308E-03   0.136941E-02   0.188628E+03
   0.101320E+03   0.913668E-03   0.527345E-03   0.438328E-03   0.136421E-02   0.187000E+03
