a0_min        a1_min        a2_min        a3_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  Y9_intercept  LogPost       
  0.100042E+03  0.432262E+01 -0.432294E+01  0.139393E+02  0.698111E-03  0.119911E-03  0.507800E-03  0.726697E-03  0.123988E-02  0.741263E-03  0.162157E-03  0.606814E-03  0.667328E-03  0.207829E+03
  0.100042E+03  0.432262E+01 -0.432294E+01  0.139393E+02  0.698111E-03  0.119911E-03  0.507800E-03  0.726697E-03  0.123988E-02  0.741263E-03  0.162157E-03  0.606814E-03  0.667328E-03  0.207829E+03
  0.100042E+03  0.432262E+01 -0.110389E+01  0.139393E+02  0.698111E-03  0.119911E-03  0.507800E-03  0.726697E-03  0.262854E-02  0.741263E-03  0.162157E-03  0.606814E-03  0.667328E-03  0.206032E+03
  0.100042E+03  0.432262E+01  0.203606E+01  0.108975E+02  0.698111E-03  0.501744E-03  0.507800E-03  0.726697E-03  0.307984E-02  0.741263E-03  0.162157E-03  0.111201E-02  0.667328E-03  0.205028E+03
  0.100042E+03  0.432262E+01  0.270877E+01  0.143840E+02  0.698111E-03  0.648590E-03  0.507800E-03  0.726697E-03  0.203104E-02  0.741263E-03  0.162157E-03  0.111201E-02  0.667328E-03  0.205402E+03
  0.100042E+03  0.432262E+01 -0.378009E+01  0.143840E+02  0.698111E-03  0.648590E-03  0.507800E-03  0.726697E-03  0.203104E-02  0.559068E-03  0.162157E-03  0.111201E-02  0.667328E-03  0.204731E+03
  0.100460E+03  0.432262E+01 -0.738206E+01  0.143840E+02  0.698111E-03  0.648590E-03  0.507800E-03  0.726697E-03  0.203104E-02  0.559068E-03  0.162157E-03  0.111201E-02  0.270456E-03  0.203142E+03
  0.100460E+03  0.432262E+01 -0.551645E+01 -0.991480E+01  0.698111E-03  0.648590E-03  0.507800E-03  0.726697E-03  0.203104E-02  0.559068E-03  0.116889E-02  0.111201E-02  0.270456E-03  0.204776E+03
  0.100460E+03 -0.366900E+00 -0.551645E+01 -0.991480E+01  0.698111E-03  0.648590E-03  0.507800E-03  0.726697E-03  0.203104E-02  0.559068E-03  0.116889E-02  0.111201E-02  0.270456E-03  0.206374E+03
  0.100460E+03 -0.366900E+00 -0.551645E+01 -0.991480E+01  0.698111E-03  0.991162E-03  0.507800E-03  0.726697E-03  0.203104E-02  0.559068E-03  0.116889E-02  0.873918E-03  0.270456E-03  0.206142E+03
  0.100460E+03 -0.307516E+01 -0.551645E+01 -0.100199E+02  0.698111E-03  0.636452E-03  0.507800E-03  0.726697E-03  0.203104E-02  0.559068E-03  0.116889E-02  0.873918E-03  0.270456E-03  0.206391E+03
  0.100460E+03 -0.307516E+01 -0.428614E+00 -0.149189E+02  0.698111E-03  0.636452E-03  0.507800E-03  0.726697E-03  0.203104E-02  0.559068E-03  0.702345E-03  0.873918E-03  0.270456E-03  0.207664E+03
  0.100460E+03 -0.236270E-01 -0.121567E+01 -0.149189E+02  0.698111E-03  0.636452E-03  0.507800E-03  0.726697E-03  0.203104E-02  0.559068E-03  0.702345E-03  0.873918E-03  0.270456E-03  0.207566E+03
  0.100460E+03 -0.236270E-01 -0.549762E+00 -0.149189E+02  0.698111E-03  0.636452E-03  0.527292E-03  0.158921E-02  0.182109E-02  0.559068E-03  0.154204E-03  0.873918E-03  0.270456E-03  0.206264E+03
  0.100460E+03  0.430840E+00  0.559117E+00 -0.104435E+02  0.698111E-03  0.636452E-03  0.749154E-03  0.158921E-02  0.182109E-02  0.559068E-03  0.154204E-03  0.873918E-03  0.270456E-03  0.206442E+03
  0.100460E+03  0.430840E+00 -0.104934E+02 -0.104435E+02  0.698111E-03  0.636452E-03  0.749154E-03  0.158921E-02  0.182109E-02  0.559068E-03  0.154204E-03  0.873918E-03  0.270456E-03  0.205592E+03
  0.101535E+03  0.178445E+01 -0.870057E+01 -0.104435E+02  0.698111E-03  0.636452E-03  0.749154E-03  0.158921E-02  0.182109E-02  0.205723E-02  0.154204E-03  0.873918E-03  0.270456E-03  0.203810E+03
  0.101535E+03  0.178445E+01 -0.438249E+01 -0.104435E+02  0.698111E-03  0.636452E-03  0.749154E-03  0.158921E-02  0.329532E-03  0.205723E-02  0.128225E-02  0.873918E-03  0.270456E-03  0.205455E+03
  0.101535E+03  0.178445E+01 -0.299623E+01 -0.104435E+02  0.698111E-03  0.636452E-03  0.749154E-03  0.158921E-02  0.329532E-03  0.205723E-02  0.128225E-02  0.873918E-03  0.270456E-03  0.205608E+03
  0.101535E+03  0.178445E+01  0.293511E+01 -0.104435E+02  0.698111E-03  0.636452E-03  0.749154E-03  0.158921E-02  0.329532E-03  0.630859E-03  0.128225E-02  0.944090E-03  0.270456E-03  0.206575E+03
  0.101535E+03  0.178445E+01  0.114286E+02 -0.142183E+02  0.698111E-03  0.636452E-03  0.749154E-03  0.158921E-02  0.329532E-03  0.630859E-03  0.128225E-02  0.944090E-03  0.270456E-03  0.205128E+03
  0.101535E+03  0.178445E+01  0.558030E+01 -0.766800E+01  0.723574E-03  0.636452E-03  0.749154E-03  0.158921E-02  0.329532E-03  0.630859E-03  0.128225E-02  0.944090E-03  0.270456E-03  0.206444E+03
  0.101535E+03 -0.314152E+01  0.558030E+01 -0.168288E+02  0.723574E-03  0.636452E-03  0.703764E-03  0.147905E-02  0.329532E-03  0.630859E-03  0.128225E-02  0.944090E-03  0.270456E-03  0.207277E+03
  0.988533E+02 -0.314152E+01  0.526230E+00 -0.168288E+02  0.723574E-03  0.636452E-03  0.703764E-03  0.147905E-02  0.329532E-03  0.630859E-03  0.128225E-02  0.944090E-03  0.270456E-03  0.204169E+03
  0.988533E+02 -0.314152E+01 -0.119273E+01 -0.164258E+02  0.723574E-03  0.636452E-03  0.703764E-03  0.488513E-03  0.329532E-03  0.630859E-03  0.128225E-02  0.944090E-03  0.270456E-03  0.204175E+03
  0.988533E+02 -0.314152E+01 -0.832727E+00  0.431514E+00  0.723574E-03  0.636452E-03  0.703764E-03  0.488513E-03  0.329532E-03  0.193632E-02  0.223167E-02  0.944090E-03  0.270456E-03  0.202035E+03
  0.988533E+02  0.267368E+01  0.463878E+00  0.653525E+00  0.117415E-02  0.636452E-03  0.521483E-03  0.488513E-03  0.329532E-03  0.193632E-02  0.223167E-02  0.944090E-03  0.270456E-03  0.202686E+03
  0.988533E+02  0.267368E+01 -0.335831E+01 -0.116504E+01  0.196750E-02  0.636452E-03  0.521483E-03  0.488513E-03  0.329532E-03  0.193632E-02  0.223167E-02  0.944090E-03  0.607070E-03  0.201930E+03
  0.988533E+02  0.267368E+01 -0.335831E+01 -0.220483E+01  0.196750E-02  0.636452E-03  0.521483E-03  0.488513E-03  0.329532E-03  0.110895E-02  0.223167E-02  0.944090E-03  0.607070E-03  0.203350E+03
  0.988533E+02  0.267368E+01 -0.895237E+01 -0.569333E+01  0.196750E-02  0.636452E-03  0.521483E-03  0.488513E-03  0.329532E-03  0.100169E-02  0.223167E-02  0.944090E-03  0.607070E-03  0.203297E+03
  0.988533E+02  0.267368E+01 -0.595193E+01 -0.569333E+01  0.981468E-03  0.636452E-03  0.521483E-03  0.488513E-03  0.270152E-03  0.100169E-02  0.242325E-02  0.117240E-05  0.607070E-03  0.206038E+03
  0.988533E+02  0.446860E+01 -0.595193E+01  0.128293E+01  0.147409E-02  0.636452E-03  0.521483E-03  0.488513E-03  0.270152E-03  0.100169E-02  0.242325E-02  0.117240E-05  0.111010E-02  0.203895E+03
  0.988533E+02  0.446860E+01 -0.269545E+01  0.119038E+01  0.147409E-02  0.636452E-03  0.521483E-03  0.924337E-03  0.270152E-03  0.100169E-02  0.242325E-02  0.117240E-05  0.111010E-02  0.203751E+03
  0.988533E+02  0.549069E+01 -0.269545E+01  0.207645E+01  0.147409E-02  0.636452E-03  0.521483E-03  0.924337E-03  0.270152E-03  0.100169E-02  0.242325E-02  0.117240E-05  0.111010E-02  0.203450E+03
  0.988533E+02  0.549069E+01 -0.647099E+00  0.207645E+01  0.147409E-02  0.636452E-03  0.521483E-03  0.924337E-03  0.270152E-03  0.100169E-02  0.242325E-02  0.117240E-05  0.111010E-02  0.203145E+03
  0.988533E+02  0.549069E+01 -0.647099E+00  0.207645E+01  0.147409E-02  0.636452E-03  0.136463E-02  0.924337E-03  0.270152E-03  0.100169E-02  0.242325E-02  0.117240E-05  0.111010E-02  0.201514E+03
  0.988533E+02  0.549069E+01 -0.955164E+01  0.207645E+01  0.147409E-02  0.636452E-03  0.136463E-02  0.924337E-03  0.270152E-03  0.100169E-02  0.160152E-02  0.117240E-05  0.111010E-02  0.202438E+03
  0.988533E+02  0.549069E+01 -0.955164E+01  0.720492E+01  0.147409E-02  0.636452E-03  0.136463E-02  0.924337E-03  0.270152E-03  0.100169E-02  0.160152E-02  0.117240E-05  0.557743E-03  0.203595E+03
  0.988533E+02  0.549069E+01 -0.955164E+01  0.720492E+01  0.147409E-02  0.636452E-03  0.136463E-02  0.924337E-03  0.270152E-03  0.100169E-02  0.160152E-02  0.117240E-05  0.557743E-03  0.203595E+03
  0.989851E+02  0.549069E+01 -0.955164E+01  0.720492E+01  0.122303E-02  0.636452E-03  0.136463E-02  0.924337E-03  0.270152E-03  0.100169E-02  0.160152E-02  0.117240E-05  0.557743E-03  0.203922E+03
  0.989851E+02  0.835065E+00 -0.955164E+01  0.720492E+01  0.122303E-02  0.636452E-03  0.129500E-02  0.924337E-03  0.247383E-03  0.100169E-02  0.160152E-02  0.117240E-05  0.557743E-03  0.203918E+03
  0.989851E+02  0.835065E+00 -0.955164E+01  0.246503E+01  0.612710E-03  0.636452E-03  0.129500E-02  0.924337E-03  0.247383E-03  0.100169E-02  0.158049E-02  0.117240E-05  0.557743E-03  0.205606E+03
  0.989851E+02 -0.167006E+01 -0.135490E+02  0.889091E+00  0.612710E-03  0.636452E-03  0.853589E-03  0.924337E-03  0.247383E-03  0.870369E-03  0.158049E-02  0.117240E-05  0.557743E-03  0.203206E+03
  0.989851E+02 -0.167006E+01 -0.103066E+02  0.230323E+01  0.612710E-03  0.636452E-03  0.853589E-03  0.282236E-02  0.395141E-03  0.870369E-03  0.158049E-02  0.183005E-03  0.557743E-03  0.202577E+03
  0.989851E+02  0.184537E+01 -0.103066E+02 -0.248244E+01  0.612710E-03  0.636452E-03  0.256833E-02  0.114309E-02  0.395141E-03  0.870369E-03  0.158049E-02  0.183005E-03  0.557743E-03  0.203697E+03
  0.989851E+02  0.184537E+01 -0.400179E+01  0.566261E+01  0.612710E-03  0.636452E-03  0.193247E-02  0.114309E-02  0.395141E-03  0.870369E-03  0.158049E-02  0.183005E-03  0.876103E-03  0.204638E+03
  0.989851E+02  0.199976E+01 -0.371765E+01  0.308489E+01  0.612710E-03  0.636452E-03  0.193247E-02  0.114309E-02  0.395141E-03  0.870369E-03  0.158049E-02  0.183005E-03  0.876103E-03  0.204866E+03
  0.989851E+02  0.199976E+01 -0.371765E+01  0.339995E+01  0.612710E-03  0.636452E-03  0.193247E-02  0.114309E-02  0.395141E-03  0.953766E-03  0.158049E-02  0.183005E-03  0.876103E-03  0.204728E+03
  0.989851E+02  0.199976E+01 -0.371765E+01  0.339995E+01  0.612710E-03  0.636452E-03  0.155546E-02  0.114309E-02  0.101402E-02  0.953766E-03  0.158049E-02  0.183005E-03  0.876103E-03  0.204756E+03
  0.101247E+03  0.199976E+01 -0.132571E+02  0.339995E+01  0.612710E-03  0.636452E-03  0.155546E-02  0.930791E-03  0.101402E-02  0.108955E-02  0.158049E-02  0.183005E-03  0.876103E-03  0.203269E+03
  0.101247E+03  0.199976E+01 -0.132571E+02  0.326989E+01  0.612710E-03  0.636452E-03  0.155546E-02  0.930791E-03  0.101402E-02  0.165631E-02  0.158049E-02  0.183005E-03  0.876103E-03  0.202638E+03
  0.101247E+03  0.199976E+01 -0.142582E+02  0.326989E+01  0.612710E-03  0.636452E-03  0.155546E-02  0.168878E-02  0.163127E-02  0.165631E-02  0.158049E-02  0.183005E-03  0.189877E-03  0.202585E+03
  0.101247E+03  0.199976E+01 -0.401278E+01 -0.154296E+02  0.612710E-03  0.636452E-03  0.155546E-02  0.168878E-02  0.163127E-02  0.165631E-02  0.158049E-02  0.183005E-03  0.189877E-03  0.203484E+03
  0.101247E+03 -0.240267E+00 -0.352833E+01 -0.156133E+02  0.612710E-03  0.636452E-03  0.155546E-02  0.168878E-02  0.163127E-02  0.165631E-02  0.158049E-02  0.183005E-03  0.189877E-03  0.203883E+03
  0.101247E+03 -0.240267E+00 -0.319196E+01 -0.156133E+02  0.612710E-03  0.351118E-03  0.155546E-02  0.168878E-02  0.163127E-02  0.165631E-02  0.158049E-02  0.183005E-03  0.189877E-03  0.204234E+03
  0.101247E+03 -0.240267E+00  0.789938E+01 -0.212828E+02  0.612710E-03  0.351118E-03  0.155546E-02  0.168878E-02  0.163127E-02  0.165631E-02  0.158049E-02  0.114400E-02  0.189877E-03  0.201029E+03
  0.101247E+03 -0.240267E+00  0.354787E+01 -0.212828E+02  0.612710E-03  0.351118E-03  0.155546E-02  0.169998E-02  0.163127E-02  0.971913E-03  0.158049E-02  0.114400E-02  0.189877E-03  0.202647E+03
  0.101247E+03 -0.717445E+01  0.354787E+01 -0.212828E+02  0.612710E-03  0.351118E-03  0.155546E-02  0.169998E-02  0.163127E-02  0.971913E-03  0.158049E-02  0.268242E-02  0.189877E-03  0.198900E+03
  0.101247E+03 -0.717445E+01  0.354787E+01 -0.126332E+02  0.612710E-03  0.351118E-03  0.155546E-02  0.169998E-02  0.163127E-02  0.971913E-03  0.158049E-02  0.268242E-02  0.189877E-03  0.198170E+03
  0.101247E+03 -0.717445E+01  0.645265E+01 -0.199919E+02  0.612710E-03  0.351118E-03  0.155546E-02  0.169998E-02  0.741930E-04  0.971913E-03  0.142470E-04  0.268242E-02  0.279514E-03  0.200977E+03
  0.101247E+03 -0.717445E+01  0.645265E+01 -0.156951E+02  0.612710E-03  0.351118E-03  0.155546E-02  0.223421E-02  0.741930E-04  0.971913E-03  0.142470E-04  0.268242E-02  0.279514E-03  0.200010E+03
  0.101247E+03 -0.717445E+01  0.504807E+01 -0.154124E+02  0.612710E-03  0.351118E-03  0.155546E-02  0.223421E-02  0.741930E-04  0.971913E-03  0.142470E-04  0.544923E-05  0.279514E-03  0.204320E+03
  0.101247E+03 -0.717445E+01  0.612672E+01 -0.154124E+02  0.612710E-03  0.351118E-03  0.155546E-02  0.223421E-02  0.741930E-04  0.971913E-03  0.142470E-04  0.544923E-05  0.279514E-03  0.204277E+03
  0.101247E+03 -0.206233E+01  0.319231E+01 -0.688035E+01  0.612710E-03  0.351118E-03  0.155546E-02  0.223421E-02  0.128672E-02  0.971913E-03  0.116423E-02  0.544923E-05  0.279514E-03  0.204359E+03
  0.101247E+03 -0.286197E+01  0.205869E+01 -0.688035E+01  0.612710E-03  0.149713E-02  0.155546E-02  0.223421E-02  0.128672E-02  0.971913E-03  0.116423E-02  0.544923E-05  0.279514E-03  0.202617E+03
  0.101247E+03 -0.286197E+01  0.438757E+01 -0.207331E+02  0.612710E-03  0.149713E-02  0.155546E-02  0.223421E-02  0.128672E-02  0.900810E-03  0.116423E-02  0.544923E-05  0.279514E-03  0.202781E+03
  0.101247E+03 -0.286197E+01  0.376596E+01 -0.207331E+02  0.612710E-03  0.149713E-02  0.155546E-02  0.223421E-02  0.213767E-02  0.900810E-03  0.116423E-02  0.544923E-05  0.279514E-03  0.201331E+03
  0.101247E+03 -0.286197E+01  0.376596E+01 -0.141191E+02  0.612710E-03  0.371219E-02  0.155546E-02  0.223421E-02  0.380028E-03  0.900810E-03  0.116423E-02  0.544923E-05  0.279514E-03  0.201060E+03
  0.101247E+03  0.105241E+01  0.699023E+01 -0.141191E+02  0.612710E-03  0.328269E-02  0.674867E-02  0.154372E-02  0.380028E-03  0.900810E-03  0.116423E-02  0.544923E-05  0.279514E-03  0.195057E+03
  0.101247E+03  0.105241E+01 -0.916954E+01  0.381931E+01  0.612710E-03  0.328269E-02  0.674867E-02  0.154372E-02  0.380028E-03  0.900810E-03  0.116423E-02  0.544923E-05  0.279514E-03  0.196069E+03
  0.101247E+03  0.548227E+00 -0.916954E+01  0.164432E+02  0.612710E-03  0.275675E-02  0.674867E-02  0.154372E-02  0.380028E-03  0.226640E-03  0.116423E-02  0.305303E-03  0.784475E-03  0.194323E+03
  0.101247E+03 -0.169581E-02 -0.916954E+01  0.193515E+02  0.612710E-03  0.275675E-02  0.861902E-02  0.154372E-02  0.380028E-03  0.226640E-03  0.874075E-03  0.305303E-03  0.254029E-03  0.193634E+03
  0.101247E+03 -0.169581E-02 -0.916954E+01  0.166761E+02  0.612710E-03  0.275675E-02  0.128402E-02  0.154372E-02  0.380028E-03  0.226640E-03  0.874075E-03  0.305303E-03  0.254029E-03  0.199745E+03
  0.101090E+03 -0.169581E-02 -0.928818E+01  0.122300E+02  0.612710E-03  0.275675E-02  0.128402E-02  0.154372E-02  0.380028E-03  0.226640E-03  0.874075E-03  0.305303E-03  0.254029E-03  0.200496E+03
  0.101090E+03 -0.608244E-01 -0.528102E+01  0.498876E+01  0.612710E-03  0.589771E-03  0.128402E-02  0.154372E-02  0.380028E-03  0.226640E-03  0.874075E-03  0.305303E-03  0.749096E-03  0.205231E+03
  0.101090E+03 -0.608244E-01 -0.528102E+01  0.498876E+01  0.612710E-03  0.589771E-03  0.128402E-02  0.154372E-02  0.380028E-03  0.226640E-03  0.874075E-03  0.305303E-03  0.749096E-03  0.205231E+03
  0.101090E+03 -0.608244E-01 -0.528102E+01  0.122415E+02  0.612710E-03  0.589771E-03  0.128402E-02  0.154372E-02  0.101049E-02  0.226640E-03  0.874075E-03  0.305303E-03  0.749096E-03  0.204633E+03
  0.100927E+03 -0.608244E-01 -0.446612E+01  0.122415E+02  0.612710E-03  0.589771E-03  0.128402E-02  0.154372E-02  0.101049E-02  0.226640E-03  0.874075E-03  0.305303E-03  0.130937E-02  0.203842E+03
  0.100927E+03 -0.608244E-01 -0.446612E+01  0.122415E+02  0.612710E-03  0.589771E-03  0.128402E-02  0.154372E-02  0.101049E-02  0.226640E-03  0.874075E-03  0.305303E-03  0.130937E-02  0.203842E+03
  0.100927E+03  0.740727E-01  0.705281E+01  0.122415E+02  0.612710E-03  0.589771E-03  0.128402E-02  0.154372E-02  0.101049E-02  0.226640E-03  0.249573E-02  0.305303E-03  0.130937E-02  0.201332E+03
  0.100927E+03  0.740727E-01  0.705281E+01  0.103343E+01  0.612710E-03  0.589771E-03  0.128402E-02  0.154372E-02  0.101049E-02  0.226640E-03  0.242312E-02  0.305303E-03  0.130937E-02  0.201950E+03
  0.994625E+02  0.740727E-01  0.705281E+01 -0.695007E+01  0.612710E-03  0.589771E-03  0.368755E-03  0.154372E-02  0.101049E-02  0.226640E-03  0.242312E-02  0.305303E-03  0.130937E-02  0.202287E+03
  0.994625E+02  0.740727E-01 -0.732774E+00 -0.695007E+01  0.612710E-03  0.589771E-03  0.368755E-03  0.154372E-02  0.101049E-02  0.226640E-03  0.364355E-03  0.305303E-03  0.130937E-02  0.206755E+03
  0.994625E+02  0.126503E+01 -0.732774E+00 -0.695007E+01  0.612710E-03  0.589771E-03  0.368755E-03  0.135004E-02  0.101049E-02  0.209909E-02  0.364355E-03  0.305303E-03  0.124496E-02  0.206217E+03
  0.994625E+02  0.126503E+01 -0.732774E+00  0.102489E+00  0.612710E-03  0.589771E-03  0.368755E-03  0.715606E-03  0.101049E-02  0.209909E-02  0.364355E-03  0.305303E-03  0.124496E-02  0.207213E+03
  0.994625E+02  0.126503E+01 -0.593322E+01  0.312753E+00  0.612710E-03  0.166921E-03  0.368755E-03  0.715606E-03  0.101049E-02  0.209909E-02  0.457948E-03  0.305303E-03  0.124496E-02  0.207093E+03
  0.991321E+02  0.126503E+01 -0.593322E+01 -0.514378E+01  0.612710E-03  0.905265E-03  0.368755E-03  0.715606E-03  0.129371E-02  0.209909E-02  0.457948E-03  0.305303E-03  0.589121E-03  0.207411E+03
  0.991321E+02  0.126503E+01 -0.593322E+01 -0.643944E+01  0.612710E-03  0.905265E-03  0.368755E-03  0.715606E-03  0.129371E-02  0.209909E-02  0.457948E-03  0.305303E-03  0.589121E-03  0.207383E+03
  0.991321E+02  0.126503E+01 -0.593322E+01 -0.643944E+01  0.612710E-03  0.905265E-03  0.368755E-03  0.715606E-03  0.129371E-02  0.209909E-02  0.457948E-03  0.305303E-03  0.589121E-03  0.207383E+03
  0.991321E+02 -0.337142E+01 -0.593322E+01 -0.173779E+02  0.612710E-03  0.905265E-03  0.368755E-03  0.715606E-03  0.129371E-02  0.209909E-02  0.457948E-03  0.305303E-03  0.589121E-03  0.202780E+03
  0.991321E+02 -0.337142E+01 -0.924809E+01 -0.169742E+02  0.612710E-03  0.905265E-03  0.368755E-03  0.715606E-03  0.121027E-02  0.209909E-02  0.457948E-03  0.305303E-03  0.589121E-03  0.201448E+03
  0.991321E+02 -0.337142E+01 -0.771662E+01 -0.984326E+01  0.612710E-03  0.112171E-03  0.368755E-03  0.715606E-03  0.480836E-03  0.209909E-02  0.497577E-03  0.305303E-03  0.589121E-03  0.205432E+03
  0.991321E+02  0.100924E+01 -0.771662E+01 -0.984326E+01  0.612710E-03  0.112171E-03  0.368755E-03  0.715606E-03  0.480836E-03  0.209909E-02  0.497577E-03  0.305303E-03  0.589121E-03  0.208359E+03
  0.991321E+02  0.100924E+01 -0.771662E+01 -0.984326E+01  0.612710E-03  0.112171E-03  0.368755E-03  0.715606E-03  0.480836E-03  0.508017E-02  0.497577E-03  0.305303E-03  0.589121E-03  0.205213E+03
  0.991321E+02  0.100924E+01 -0.771662E+01 -0.970715E+01  0.612710E-03  0.112171E-03  0.368755E-03  0.715606E-03  0.480836E-03  0.147828E-02  0.469902E-03  0.305303E-03  0.589121E-03  0.209370E+03
  0.991321E+02  0.100924E+01 -0.771662E+01 -0.970715E+01  0.612710E-03  0.112171E-03  0.368755E-03  0.895574E-03  0.480836E-03  0.147828E-02  0.469902E-03  0.305303E-03  0.589121E-03  0.209208E+03
  0.991321E+02  0.100924E+01 -0.771662E+01 -0.970715E+01  0.902819E-05  0.112171E-03  0.368755E-03  0.895574E-03  0.480836E-03  0.147828E-02  0.469902E-03  0.305303E-03  0.589121E-03  0.208853E+03
  0.991321E+02  0.100924E+01 -0.771662E+01 -0.970715E+01  0.902819E-05  0.112171E-03  0.368755E-03  0.484948E-03  0.480836E-03  0.904061E-03  0.469902E-03  0.305303E-03  0.589121E-03  0.209697E+03
  0.991321E+02  0.253218E+01 -0.771662E+01 -0.970715E+01  0.152201E-02  0.112171E-03  0.368755E-03  0.484948E-03  0.480836E-03  0.904061E-03  0.469902E-03  0.305303E-03  0.268320E-03  0.209008E+03
  0.991321E+02  0.253218E+01 -0.856210E+01 -0.970715E+01  0.152201E-02  0.112171E-03  0.368755E-03  0.484948E-03  0.480836E-03  0.904061E-03  0.469902E-03  0.192209E-03  0.268320E-03  0.208920E+03
  0.991321E+02  0.253218E+01 -0.856210E+01 -0.125250E+02  0.152201E-02  0.101195E-02  0.368755E-03  0.484948E-03  0.480836E-03  0.904061E-03  0.469902E-03  0.779862E-03  0.268320E-03  0.207551E+03
  0.991321E+02  0.253218E+01 -0.856210E+01 -0.125250E+02  0.152201E-02  0.101195E-02  0.494796E-03  0.545752E-03  0.480836E-03  0.904061E-03  0.469902E-03  0.779862E-03  0.268320E-03  0.207559E+03
  0.991321E+02  0.253218E+01 -0.856210E+01 -0.125250E+02  0.106104E-02  0.286209E-03  0.494796E-03  0.545752E-03  0.480836E-03  0.904061E-03  0.469902E-03  0.779862E-03  0.268320E-03  0.208510E+03
  0.991013E+02  0.162136E+01 -0.856210E+01 -0.125250E+02  0.106104E-02  0.286209E-03  0.494796E-03  0.545752E-03  0.480836E-03  0.904061E-03  0.469902E-03  0.779862E-03  0.268320E-03  0.208772E+03
  0.991013E+02  0.162136E+01 -0.856210E+01 -0.937593E+01  0.134520E-02  0.286209E-03  0.494796E-03  0.545752E-03  0.480836E-03  0.904061E-03  0.469902E-03  0.779862E-03  0.268320E-03  0.209047E+03
  0.991013E+02  0.162136E+01 -0.856210E+01 -0.781517E+01  0.179509E-02  0.286209E-03  0.494796E-03  0.545752E-03  0.480836E-03  0.904061E-03  0.469902E-03  0.779862E-03  0.268320E-03  0.208470E+03
  0.991013E+02  0.162136E+01 -0.364187E+01 -0.123500E+02  0.179509E-02  0.334366E-04  0.494796E-03  0.545752E-03  0.346917E-03  0.898278E-03  0.688613E-03  0.779862E-03  0.268320E-03  0.206751E+03
  0.991013E+02 -0.198581E+01  0.986590E+00 -0.123500E+02  0.114506E-02  0.218091E-03  0.494796E-03  0.545752E-03  0.346917E-03  0.898278E-03  0.545328E-04  0.779862E-03  0.587870E-03  0.206248E+03
  0.991013E+02 -0.198581E+01  0.986590E+00 -0.123500E+02  0.148858E-02  0.218091E-03  0.494796E-03  0.545752E-03  0.346917E-03  0.898278E-03  0.545328E-04  0.779862E-03  0.587870E-03  0.205542E+03
  0.991013E+02 -0.198581E+01  0.986590E+00 -0.461087E+01  0.148858E-02  0.218091E-03  0.494796E-03  0.545752E-03  0.346917E-03  0.898278E-03  0.545328E-04  0.779862E-03  0.587870E-03  0.206294E+03
  0.991013E+02  0.425687E+01  0.986590E+00 -0.461087E+01  0.148858E-02  0.218091E-03  0.582119E-03  0.545752E-03  0.346917E-03  0.898278E-03  0.545328E-04  0.779862E-03  0.587870E-03  0.206575E+03
  0.991013E+02  0.425687E+01  0.986590E+00 -0.367134E+01  0.148858E-02  0.206384E-03  0.582119E-03  0.545752E-03  0.346917E-03  0.116744E-02  0.545328E-04  0.232101E-02  0.587870E-03  0.203364E+03
  0.100826E+03  0.425687E+01  0.986590E+00 -0.196888E+01  0.148858E-02  0.206384E-03  0.582119E-03  0.545752E-03  0.346917E-03  0.116744E-02  0.545328E-04  0.232101E-02  0.587870E-03  0.204613E+03
  0.100826E+03  0.203806E+01  0.986590E+00 -0.196888E+01  0.148858E-02  0.206384E-03  0.582119E-03  0.545752E-03  0.346917E-03  0.116744E-02  0.545328E-04  0.232101E-02  0.587870E-03  0.205175E+03
  0.993071E+02  0.203806E+01 -0.189690E+01 -0.196888E+01  0.148858E-02  0.206384E-03  0.582119E-03  0.545752E-03  0.483176E-03  0.158572E-02  0.545328E-04  0.232101E-02  0.587870E-03  0.204509E+03
  0.993071E+02  0.203806E+01 -0.947000E+01 -0.124201E+02  0.148858E-02  0.206384E-03  0.572147E-03  0.545752E-03  0.483176E-03  0.158572E-02  0.916602E-03  0.232101E-02  0.587870E-03  0.202880E+03
  0.993071E+02  0.203806E+01 -0.270379E+01 -0.124201E+02  0.148858E-02  0.206384E-03  0.999599E-04  0.545752E-03  0.483176E-03  0.158572E-02  0.916602E-03  0.167267E-02  0.587870E-03  0.203472E+03
  0.102275E+03  0.771165E+01 -0.270379E+01 -0.124201E+02  0.148858E-02  0.206384E-03  0.999599E-04  0.545752E-03  0.767223E-03  0.158572E-02  0.122133E-02  0.167267E-02  0.587870E-03  0.202416E+03
  0.102275E+03  0.771165E+01 -0.270379E+01 -0.124201E+02  0.148858E-02  0.206384E-03  0.999599E-04  0.545752E-03  0.767223E-03  0.158572E-02  0.122133E-02  0.167267E-02  0.587870E-03  0.202416E+03
  0.102275E+03  0.771165E+01 -0.270379E+01 -0.124201E+02  0.148858E-02  0.206384E-03  0.999599E-04  0.545752E-03  0.767223E-03  0.158572E-02  0.122133E-02  0.167267E-02  0.587870E-03  0.202416E+03
  0.102275E+03  0.348737E+01 -0.270379E+01 -0.124201E+02  0.148858E-02  0.206384E-03  0.999599E-04  0.545752E-03  0.767223E-03  0.158572E-02  0.122133E-02  0.279348E-03  0.587870E-03  0.204451E+03
