a0_min        a1_min        a2_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  LogPost       
  0.100983E+03  0.230498E+01  0.116407E+01  0.905765E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.624876E-03  0.201295E-03  0.231540E-02  0.284288E-03  0.144043E+03
  0.100983E+03  0.230498E+01  0.116407E+01  0.696511E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.624876E-03  0.201295E-03  0.231540E-02  0.284288E-03  0.144500E+03
  0.100983E+03  0.230498E+01  0.174884E+01  0.696511E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.624876E-03  0.201295E-03  0.267107E-02  0.284288E-03  0.144062E+03
  0.100983E+03  0.230498E+01 -0.133780E+01  0.696511E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.624876E-03  0.201295E-03  0.267107E-02  0.284288E-03  0.144104E+03
  0.100983E+03  0.230498E+01 -0.133780E+01  0.696511E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.624876E-03  0.201295E-03  0.267107E-02  0.284288E-03  0.144104E+03
  0.100983E+03  0.230498E+01 -0.133780E+01  0.801320E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.624876E-03  0.789144E-03  0.548385E-03  0.284288E-03  0.146451E+03
  0.100983E+03  0.230498E+01 -0.708909E+01  0.801320E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.917798E-05  0.548385E-03  0.284288E-03  0.146836E+03
  0.100983E+03  0.230498E+01 -0.708909E+01  0.801320E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.917798E-05  0.548385E-03  0.284288E-03  0.146836E+03
  0.100983E+03  0.230498E+01 -0.107304E+01  0.801320E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.917798E-05  0.548385E-03  0.284288E-03  0.148037E+03
  0.100983E+03  0.230498E+01 -0.107304E+01  0.801320E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.917798E-05  0.548385E-03  0.284288E-03  0.148037E+03
  0.100348E+03  0.353014E+01  0.322622E+01  0.801320E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.917798E-05  0.548385E-03  0.284288E-03  0.146424E+03
  0.100348E+03  0.353014E+01 -0.305356E+01  0.801320E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.147199E+03
  0.100348E+03  0.353014E+01 -0.305356E+01  0.252107E-02  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.144711E+03
  0.100348E+03  0.242358E+01 -0.100005E+01  0.149400E-02  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.145900E+03
  0.100348E+03 -0.842064E+00 -0.480640E+01  0.149400E-02  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.144630E+03
  0.100348E+03 -0.842064E+00 -0.480640E+01  0.797939E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.145971E+03
  0.100348E+03 -0.842064E+00 -0.480640E+01  0.194402E-02  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.143954E+03
  0.100348E+03 -0.842064E+00  0.108146E+01  0.880869E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.145275E+03
  0.100348E+03 -0.842064E+00  0.108146E+01  0.880869E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.145275E+03
  0.100742E+03 -0.842064E+00  0.108146E+01  0.880869E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.146171E+03
  0.100742E+03 -0.842064E+00  0.108146E+01  0.880869E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.146171E+03
  0.100742E+03  0.960249E+00  0.228622E+01  0.880869E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.146758E+03
  0.100742E+03  0.960249E+00  0.228622E+01  0.880869E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.146758E+03
  0.100742E+03  0.960249E+00 -0.682076E+01  0.880869E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.238154E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.146834E+03
  0.100742E+03  0.960249E+00  0.960732E+00  0.880869E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.127327E-02  0.854918E-03  0.379177E-04  0.284288E-03  0.145257E+03
  0.100742E+03  0.960249E+00  0.960732E+00  0.880869E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.127327E-02  0.854918E-03  0.379177E-04  0.284288E-03  0.145257E+03
  0.100742E+03  0.960249E+00  0.960732E+00  0.494243E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.127327E-02  0.854918E-03  0.379177E-04  0.284288E-03  0.146128E+03
  0.100742E+03  0.960249E+00  0.960732E+00  0.494243E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.127327E-02  0.854918E-03  0.379177E-04  0.284288E-03  0.146128E+03
  0.100742E+03  0.532069E+00  0.960732E+00  0.494243E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.108629E-03  0.854918E-03  0.379177E-04  0.284288E-03  0.147892E+03
  0.100742E+03  0.109228E+01 -0.476659E+00  0.494243E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.108629E-03  0.143459E-02  0.379177E-04  0.284288E-03  0.147208E+03
  0.100742E+03  0.109228E+01 -0.587121E+01  0.494243E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.108629E-03  0.366591E-02  0.379177E-04  0.597309E-03  0.143985E+03
  0.100742E+03 -0.993858E+00 -0.833381E+00  0.494243E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.108629E-03  0.459215E-02  0.379177E-04  0.597309E-03  0.142568E+03
  0.100742E+03 -0.268960E+00 -0.833381E+00  0.494243E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.108629E-03  0.459215E-02  0.379177E-04  0.597309E-03  0.142982E+03
  0.100742E+03 -0.268960E+00 -0.833381E+00  0.494243E-03  0.258012E-03  0.557865E-03  0.295730E-03  0.108629E-03  0.509288E-02  0.379177E-04  0.597309E-03  0.142678E+03
  0.100742E+03 -0.268960E+00 -0.833381E+00  0.494243E-03  0.258012E-03  0.412734E-03  0.295730E-03  0.108629E-03  0.365786E-02  0.379177E-04  0.597309E-03  0.143945E+03
  0.100742E+03 -0.268960E+00 -0.833381E+00  0.494243E-03  0.258012E-03  0.412734E-03  0.295730E-03  0.108629E-03  0.739580E-03  0.379177E-04  0.597309E-03  0.147779E+03
  0.100742E+03 -0.268960E+00 -0.401519E+01  0.494243E-03  0.258012E-03  0.412734E-03  0.295730E-03  0.108629E-03  0.739580E-03  0.379177E-04  0.597309E-03  0.147807E+03
  0.100742E+03 -0.268960E+00 -0.938638E+01  0.494243E-03  0.258012E-03  0.412734E-03  0.295730E-03  0.238173E-03  0.739580E-03  0.379177E-04  0.597309E-03  0.146593E+03
  0.100742E+03 -0.404071E-01 -0.938638E+01  0.494243E-03  0.258012E-03  0.412734E-03  0.295730E-03  0.448730E-03  0.739580E-03  0.379177E-04  0.597309E-03  0.146317E+03
  0.100742E+03 -0.404071E-01 -0.938638E+01  0.506646E-03  0.258012E-03  0.412734E-03  0.295730E-03  0.448730E-03  0.739580E-03  0.379177E-04  0.597309E-03  0.146292E+03
  0.100742E+03 -0.404071E-01 -0.109502E+02  0.506646E-03  0.258012E-03  0.412734E-03  0.295730E-03  0.769160E-03  0.739580E-03  0.379177E-04  0.597309E-03  0.145098E+03
  0.100742E+03  0.442100E+01  0.255188E-01  0.506646E-03  0.258012E-03  0.412734E-03  0.295730E-03  0.769160E-03  0.739580E-03  0.379177E-04  0.597309E-03  0.146544E+03
  0.101279E+03  0.442100E+01  0.550871E+01  0.506646E-03  0.778452E-03  0.262726E-02  0.295730E-03  0.769160E-03  0.739580E-03  0.379177E-04  0.597309E-03  0.141506E+03
  0.101279E+03  0.442100E+01  0.550871E+01  0.506646E-03  0.778452E-03  0.262726E-02  0.295730E-03  0.769160E-03  0.684658E-03  0.379177E-04  0.597309E-03  0.141609E+03
  0.101279E+03  0.442100E+01  0.550871E+01  0.413507E-03  0.778452E-03  0.262726E-02  0.295730E-03  0.704328E-03  0.684658E-03  0.379177E-04  0.597309E-03  0.141927E+03
  0.101279E+03  0.442100E+01  0.550871E+01  0.413507E-03  0.778452E-03  0.262726E-02  0.295730E-03  0.704328E-03  0.684658E-03  0.379177E-04  0.597309E-03  0.141927E+03
  0.101279E+03  0.111439E+01  0.550871E+01  0.413507E-03  0.778452E-03  0.262726E-02  0.295730E-03  0.704328E-03  0.684658E-03  0.379177E-04  0.597309E-03  0.142348E+03
  0.101279E+03  0.165967E+01  0.550871E+01  0.413507E-03  0.778452E-03  0.102038E-03  0.295730E-03  0.704328E-03  0.684658E-03  0.379177E-04  0.597309E-03  0.146632E+03
  0.101279E+03  0.165967E+01  0.725597E+01  0.413507E-03  0.778452E-03  0.102038E-03  0.295730E-03  0.704328E-03  0.684658E-03  0.379177E-04  0.597309E-03  0.146178E+03
  0.103021E+03  0.165967E+01  0.708377E+01  0.413507E-03  0.778452E-03  0.540387E-02  0.295730E-03  0.704328E-03  0.684658E-03  0.379177E-04  0.371427E-03  0.139518E+03
  0.102889E+03  0.476066E+01  0.766552E+01  0.413507E-03  0.778452E-03  0.141453E-02  0.177040E-02  0.704328E-03  0.684658E-03  0.379177E-04  0.754863E-03  0.139367E+03
  0.102889E+03  0.476066E+01 -0.119568E+01  0.413507E-03  0.778452E-03  0.141453E-02  0.177040E-02  0.492732E-03  0.684658E-03  0.379177E-04  0.754863E-03  0.138728E+03
  0.102889E+03  0.915269E+00 -0.119568E+01  0.413507E-03  0.778452E-03  0.169309E-02  0.177040E-02  0.492732E-03  0.684658E-03  0.379177E-04  0.754863E-03  0.139741E+03
  0.102889E+03  0.915269E+00 -0.659769E+01  0.413507E-03  0.778452E-03  0.957752E-03  0.177040E-02  0.492732E-03  0.684658E-03  0.379177E-04  0.351596E-04  0.140893E+03
  0.102889E+03  0.915269E+00 -0.780431E+01  0.413507E-03  0.778452E-03  0.957752E-03  0.177040E-02  0.492732E-03  0.684658E-03  0.379177E-04  0.351596E-04  0.140671E+03
  0.102889E+03  0.915269E+00  0.105789E+01  0.413507E-03  0.141489E-03  0.103586E-03  0.220298E-02  0.492732E-03  0.684658E-03  0.379177E-04  0.351596E-04  0.142516E+03
  0.102889E+03  0.915269E+00  0.105789E+01  0.413507E-03  0.141489E-03  0.103586E-03  0.220298E-02  0.492732E-03  0.684658E-03  0.379177E-04  0.486439E-03  0.142088E+03
  0.102889E+03  0.915269E+00  0.105789E+01  0.413507E-03  0.141489E-03  0.103586E-03  0.220298E-02  0.594424E-03  0.684658E-03  0.379177E-04  0.486439E-03  0.141864E+03
  0.102889E+03  0.915269E+00  0.143751E+02  0.413507E-03  0.141489E-03  0.103586E-03  0.181683E-02  0.594424E-03  0.684658E-03  0.379177E-04  0.672251E-03  0.143835E+03
  0.102889E+03  0.915269E+00  0.166698E+02  0.413507E-03  0.141489E-03  0.103586E-03  0.181683E-02  0.357578E-03  0.684658E-03  0.379177E-04  0.672251E-03  0.143497E+03
  0.102889E+03  0.915269E+00  0.189490E+02  0.413507E-03  0.141489E-03  0.103586E-03  0.143133E-02  0.501380E-02  0.684658E-03  0.379177E-04  0.672251E-03  0.140072E+03
  0.102889E+03  0.915269E+00  0.189490E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.143133E-02  0.501380E-02  0.684658E-03  0.379177E-04  0.672251E-03  0.140060E+03
  0.102889E+03  0.915269E+00  0.133832E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.143133E-02  0.747148E-02  0.684658E-03  0.379177E-04  0.104082E-02  0.138197E+03
  0.102889E+03  0.117480E+01  0.133832E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.143133E-02  0.703052E-02  0.684658E-03  0.379177E-04  0.104082E-02  0.138409E+03
  0.102889E+03  0.354244E+00  0.144473E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.143133E-02  0.592810E-02  0.684658E-03  0.379177E-04  0.104082E-02  0.138911E+03
  0.102889E+03  0.354244E+00  0.149463E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.143133E-02  0.592810E-02  0.684658E-03  0.379177E-04  0.104082E-02  0.138964E+03
  0.102889E+03  0.354244E+00  0.149463E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.143133E-02  0.592810E-02  0.684658E-03  0.379177E-04  0.104082E-02  0.138964E+03
  0.102889E+03 -0.452409E+01  0.147344E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.471563E-02  0.684658E-03  0.379177E-04  0.104082E-02  0.138113E+03
  0.102889E+03 -0.452409E+01  0.147344E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.471563E-02  0.684658E-03  0.379177E-04  0.104082E-02  0.138113E+03
  0.102889E+03 -0.452409E+01  0.147344E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.471563E-02  0.684658E-03  0.379177E-04  0.104082E-02  0.138113E+03
  0.102889E+03 -0.452409E+01  0.187213E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.471563E-02  0.684658E-03  0.379177E-04  0.104082E-02  0.138103E+03
  0.102889E+03 -0.452409E+01  0.187213E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.456460E-02  0.684658E-03  0.649433E-03  0.104082E-02  0.137498E+03
  0.102889E+03 -0.452409E+01  0.187213E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.456460E-02  0.100415E-02  0.649433E-03  0.104082E-02  0.137018E+03
  0.102889E+03 -0.452409E+01  0.187213E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.456460E-02  0.276244E-03  0.649433E-03  0.104082E-02  0.137896E+03
  0.102889E+03 -0.452409E+01  0.187213E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.456460E-02  0.276244E-03  0.649433E-03  0.104082E-02  0.137896E+03
  0.102889E+03 -0.452409E+01  0.184269E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.456460E-02  0.276244E-03  0.649433E-03  0.104082E-02  0.137938E+03
  0.102889E+03  0.414242E+01  0.200548E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.187916E-02  0.276244E-03  0.649433E-03  0.104082E-02  0.142137E+03
  0.102889E+03  0.414242E+01  0.200548E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.187916E-02  0.165151E-03  0.649433E-03  0.104082E-02  0.142283E+03
  0.102889E+03  0.414242E+01  0.200548E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.697896E-03  0.187916E-02  0.165151E-03  0.649433E-03  0.100684E-02  0.142308E+03
  0.102889E+03  0.414242E+01  0.200548E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.615673E-03  0.187916E-02  0.165151E-03  0.649433E-03  0.100684E-02  0.142271E+03
  0.102889E+03  0.414242E+01  0.185356E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.615673E-03  0.404569E-02  0.165151E-03  0.649433E-03  0.100684E-02  0.140819E+03
  0.102889E+03  0.629470E+01  0.185356E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.615673E-03  0.404569E-02  0.165151E-03  0.649433E-03  0.100684E-02  0.140012E+03
  0.102889E+03 -0.440988E+01  0.138461E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.615673E-03  0.439516E-02  0.165151E-03  0.649433E-03  0.100684E-02  0.138483E+03
  0.102889E+03 -0.687119E+00  0.138461E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.615673E-03  0.439516E-02  0.165151E-03  0.997223E-03  0.100684E-02  0.139896E+03
  0.102889E+03 -0.687119E+00  0.138461E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.615673E-03  0.439516E-02  0.165151E-03  0.997223E-03  0.100684E-02  0.139896E+03
  0.102889E+03  0.231411E+01  0.148817E+02  0.413507E-03  0.141489E-03  0.117069E-03  0.836448E-03  0.439516E-02  0.165151E-03  0.997223E-03  0.100684E-02  0.140272E+03
  0.102889E+03  0.231411E+01  0.148817E+02  0.494552E-03  0.141489E-03  0.117069E-03  0.836448E-03  0.439516E-02  0.165151E-03  0.997223E-03  0.100684E-02  0.140123E+03
  0.102889E+03  0.231411E+01  0.148817E+02  0.494552E-03  0.141489E-03  0.117069E-03  0.836448E-03  0.135321E-02  0.165151E-03  0.997223E-03  0.103573E-02  0.143066E+03
  0.102889E+03  0.231411E+01  0.148817E+02  0.494552E-03  0.141489E-03  0.117069E-03  0.836448E-03  0.135321E-02  0.165151E-03  0.997223E-03  0.103573E-02  0.143066E+03
  0.102889E+03  0.473729E+01  0.148817E+02  0.494552E-03  0.141489E-03  0.117069E-03  0.836448E-03  0.135321E-02  0.165151E-03  0.997223E-03  0.103573E-02  0.142888E+03
  0.102889E+03  0.473729E+01  0.148817E+02  0.494552E-03  0.354156E-03  0.117069E-03  0.147928E-03  0.135321E-02  0.165151E-03  0.997223E-03  0.103573E-02  0.143025E+03
  0.102889E+03  0.473729E+01  0.936728E+01  0.494552E-03  0.354156E-03  0.117069E-03  0.147928E-03  0.114269E-02  0.165151E-03  0.997223E-03  0.103147E-02  0.143599E+03
  0.102889E+03  0.473729E+01  0.936728E+01  0.494552E-03  0.354156E-03  0.117069E-03  0.147928E-03  0.114269E-02  0.165151E-03  0.233271E-02  0.103147E-02  0.141670E+03
  0.101251E+03  0.473729E+01 -0.453590E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.147928E-03  0.114269E-02  0.165151E-03  0.233271E-02  0.538868E-03  0.141634E+03
  0.101251E+03  0.473729E+01 -0.453590E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.114269E-02  0.165151E-03  0.186623E-02  0.380659E-03  0.141988E+03
  0.101251E+03  0.473729E+01  0.877788E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.114269E-02  0.165151E-03  0.186623E-02  0.380659E-03  0.142164E+03
  0.101251E+03  0.473729E+01  0.877788E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.114269E-02  0.165151E-03  0.932287E-03  0.380659E-03  0.143746E+03
  0.101251E+03 -0.611845E+01  0.877788E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.619127E-03  0.380659E-03  0.140974E+03
  0.101251E+03 -0.277441E+01  0.832632E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.912514E-03  0.380659E-03  0.143923E+03
  0.101251E+03 -0.277441E+01  0.741162E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.912514E-03  0.380659E-03  0.144171E+03
  0.101251E+03  0.158300E+01  0.791957E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.912514E-03  0.380659E-03  0.145380E+03
  0.101251E+03  0.158300E+01  0.791957E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.912514E-03  0.380659E-03  0.145380E+03
  0.101251E+03  0.375634E+01 -0.211163E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.912514E-03  0.380659E-03  0.145227E+03
  0.100292E+03 -0.114151E+01 -0.211163E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.886560E-03  0.380659E-03  0.145199E+03
  0.991604E+02 -0.171112E-01 -0.211163E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.886560E-03  0.302441E-03  0.143095E+03
  0.998601E+02 -0.171112E-01 -0.211163E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.886560E-03  0.302441E-03  0.145090E+03
  0.998601E+02 -0.171112E-01 -0.211163E+01  0.809860E-03  0.354156E-03  0.117069E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.770341E-02  0.107075E-03  0.139815E+03
  0.998601E+02 -0.121288E+01 -0.580564E+01  0.809860E-03  0.354156E-03  0.201291E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.766247E-02  0.107075E-03  0.139015E+03
  0.998601E+02 -0.121288E+01 -0.761031E+01  0.809860E-03  0.354156E-03  0.201291E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.133405E-01  0.107075E-03  0.137033E+03
  0.998601E+02 -0.121288E+01 -0.840490E+01  0.809860E-03  0.354156E-03  0.201291E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.957481E-02  0.107075E-03  0.137826E+03
  0.998601E+02 -0.121288E+01 -0.840490E+01  0.378755E-03  0.354156E-03  0.201291E-03  0.556021E-03  0.836220E-03  0.165151E-03  0.957481E-02  0.107075E-03  0.138606E+03
  0.998601E+02 -0.121288E+01 -0.840490E+01  0.378755E-03  0.354156E-03  0.187881E-02  0.556021E-03  0.836220E-03  0.165151E-03  0.981668E-02  0.107075E-03  0.135447E+03
  0.998601E+02 -0.121288E+01 -0.840490E+01  0.378755E-03  0.354156E-03  0.187881E-02  0.556021E-03  0.836220E-03  0.165151E-03  0.104732E-01  0.107075E-03  0.135255E+03
  0.993829E+02 -0.121288E+01 -0.325490E+01  0.378755E-03  0.354156E-03  0.187881E-02  0.556021E-03  0.836220E-03  0.165151E-03  0.104732E-01  0.107075E-03  0.134701E+03
  0.101468E+03  0.733746E+01 -0.325490E+01  0.378755E-03  0.354156E-03  0.187881E-02  0.556021E-03  0.836220E-03  0.165151E-03  0.655457E-02  0.107075E-03  0.134427E+03
  0.101468E+03  0.733746E+01  0.124235E+02  0.378755E-03  0.354156E-03  0.187881E-02  0.915661E-03  0.836220E-03  0.165151E-03  0.655457E-02  0.107075E-03  0.133182E+03
  0.101468E+03  0.733746E+01  0.134684E+02  0.378755E-03  0.354156E-03  0.187881E-02  0.554108E-03  0.836220E-03  0.165151E-03  0.360222E-02  0.107075E-03  0.134618E+03
  0.101468E+03  0.733746E+01  0.134684E+02  0.378755E-03  0.354156E-03  0.187881E-02  0.554108E-03  0.681108E-03  0.165151E-03  0.763520E-04  0.107075E-03  0.139056E+03
  0.101468E+03 -0.434166E+01  0.134684E+02  0.378755E-03  0.458826E-03  0.145914E-02  0.554108E-03  0.681108E-03  0.165151E-03  0.763520E-04  0.107075E-03  0.139725E+03
  0.101468E+03 -0.353175E+00  0.106945E+02  0.378755E-03  0.458826E-03  0.145914E-02  0.554108E-03  0.105021E-02  0.165151E-03  0.763520E-04  0.107075E-03  0.144002E+03
  0.101468E+03 -0.353175E+00  0.106945E+02  0.378755E-03  0.458826E-03  0.145914E-02  0.554108E-03  0.105021E-02  0.165151E-03  0.763520E-04  0.336958E-03  0.143796E+03
  0.101468E+03 -0.353175E+00  0.541288E+01  0.117893E-02  0.458826E-03  0.145914E-02  0.554108E-03  0.105021E-02  0.165151E-03  0.763520E-04  0.336958E-03  0.143321E+03
  0.101468E+03 -0.353175E+00  0.541288E+01  0.117893E-02  0.458826E-03  0.230146E-02  0.554108E-03  0.105021E-02  0.186975E-03  0.763520E-04  0.336958E-03  0.142123E+03
  0.101468E+03 -0.353175E+00 -0.989088E-01  0.117893E-02  0.458826E-03  0.230146E-02  0.554108E-03  0.105021E-02  0.193659E-03  0.763520E-04  0.336958E-03  0.142305E+03
  0.101468E+03 -0.353175E+00 -0.989088E-01  0.117893E-02  0.458826E-03  0.230146E-02  0.554108E-03  0.105021E-02  0.193659E-03  0.763520E-04  0.336958E-03  0.142305E+03
  0.101468E+03  0.101928E+01  0.360264E+01  0.117893E-02  0.458826E-03  0.230146E-02  0.554108E-03  0.105021E-02  0.193659E-03  0.763520E-04  0.336958E-03  0.142431E+03
  0.101468E+03  0.101928E+01 -0.184893E+01  0.117893E-02  0.458826E-03  0.126440E-02  0.554108E-03  0.105021E-02  0.193659E-03  0.763520E-04  0.336958E-03  0.143726E+03
  0.101468E+03  0.101928E+01  0.887466E+01  0.130479E-02  0.458826E-03  0.491206E-02  0.554108E-03  0.105021E-02  0.193659E-03  0.763520E-04  0.336958E-03  0.139215E+03
  0.101468E+03  0.101928E+01  0.282164E+01  0.130479E-02  0.458826E-03  0.491206E-02  0.554108E-03  0.117096E-02  0.193659E-03  0.763520E-04  0.336958E-03  0.139855E+03
  0.101468E+03  0.101928E+01  0.282164E+01  0.130479E-02  0.314321E-03  0.346236E-02  0.554108E-03  0.117096E-02  0.193659E-03  0.763520E-04  0.336958E-03  0.141184E+03
  0.101468E+03  0.101928E+01 -0.125970E+01  0.130479E-02  0.314321E-03  0.346236E-02  0.554108E-03  0.130035E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.143124E+03
  0.101468E+03  0.101928E+01 -0.125970E+01  0.484715E-03  0.314321E-03  0.123216E-02  0.554108E-03  0.130035E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.147497E+03
  0.101468E+03  0.101928E+01 -0.257311E+01  0.484715E-03  0.314321E-03  0.123216E-02  0.554108E-03  0.130035E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.147341E+03
  0.101468E+03  0.158536E+00 -0.257311E+01  0.484715E-03  0.314321E-03  0.123216E-02  0.554108E-03  0.130035E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.147284E+03
  0.101468E+03  0.158536E+00 -0.257311E+01  0.484715E-03  0.314321E-03  0.123216E-02  0.554108E-03  0.130035E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.147284E+03
  0.101468E+03  0.158536E+00  0.822062E+01  0.613928E-03  0.314321E-03  0.123216E-02  0.554108E-03  0.130035E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.145543E+03
  0.101289E+03  0.238981E+01 -0.836910E+01  0.613928E-03  0.314321E-03  0.123216E-02  0.554108E-03  0.130035E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.145470E+03
  0.101289E+03  0.238981E+01 -0.836910E+01  0.613928E-03  0.314321E-03  0.123216E-02  0.554108E-03  0.470860E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.145065E+03
  0.101289E+03  0.238981E+01 -0.615366E+00  0.613928E-03  0.314321E-03  0.123216E-02  0.554108E-03  0.470860E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.146585E+03
  0.101289E+03  0.184886E+00 -0.615366E+00  0.613928E-03  0.545844E-03  0.123216E-02  0.554108E-03  0.470860E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.146140E+03
  0.101289E+03  0.184886E+00 -0.615366E+00  0.613928E-03  0.545844E-03  0.123216E-02  0.554108E-03  0.470860E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.146140E+03
  0.101289E+03  0.184886E+00 -0.615366E+00  0.613928E-03  0.545844E-03  0.123216E-02  0.554108E-03  0.470860E-03  0.193659E-03  0.763520E-04  0.336958E-03  0.146140E+03
