a0_min        a0_flood      Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.114807E+03  0.377618E+02  0.501393E-03  0.793790E+01  0.912373E+01  0.169294E+02  0.141923E+02  0.498646E+02
  0.114807E+03  0.377618E+02  0.501393E-03  0.805843E+01  0.903129E+01  0.172625E+02  0.113793E+02  0.491413E+02
  0.114807E+03  0.377618E+02  0.511249E-03  0.100528E+02  0.920898E+01  0.148290E+02  0.129461E+02  0.503895E+02
  0.114807E+03  0.377618E+02  0.511249E-03  0.111816E+02  0.922354E+01  0.152417E+02  0.132431E+02  0.501545E+02
  0.113963E+03  0.377618E+02  0.511249E-03  0.111816E+02  0.813324E+01  0.150805E+02  0.122940E+02  0.488095E+02
  0.113963E+03  0.377618E+02  0.511249E-03  0.104231E+02  0.813324E+01  0.163668E+02  0.107784E+02  0.480985E+02
  0.113963E+03  0.407620E+02  0.511249E-03  0.841250E+01  0.813330E+01  0.169948E+02  0.107784E+02  0.464724E+02
  0.113963E+03  0.382932E+02  0.511249E-03  0.936634E+01  0.779019E+01  0.165386E+02  0.964375E+01  0.475670E+02
  0.113624E+03  0.382932E+02  0.511249E-03  0.959314E+01  0.779019E+01  0.142067E+02  0.963152E+01  0.473914E+02
  0.113624E+03  0.392845E+02  0.511249E-03  0.881811E+01  0.782783E+01  0.143257E+02  0.120514E+02  0.495860E+02
  0.113624E+03  0.380020E+02  0.511249E-03  0.896889E+01  0.973584E+01  0.140969E+02  0.107964E+02  0.484351E+02
  0.113624E+03  0.380020E+02  0.511249E-03  0.898209E+01  0.898568E+01  0.153471E+02  0.983685E+01  0.475600E+02
  0.113624E+03  0.380020E+02  0.511249E-03  0.967004E+01  0.898568E+01  0.153471E+02  0.950776E+01  0.472769E+02
  0.113624E+03  0.407010E+02  0.511249E-03  0.101055E+02  0.837064E+01  0.153613E+02  0.950776E+01  0.468954E+02
  0.113624E+03  0.387448E+02  0.511249E-03  0.990039E+01  0.853284E+01  0.150938E+02  0.929245E+01  0.477961E+02
  0.113624E+03  0.384267E+02  0.417824E-03  0.915499E+01  0.842453E+01  0.166030E+02  0.929245E+01  0.477524E+02
  0.113624E+03  0.384267E+02  0.417824E-03  0.974272E+01  0.984828E+01  0.165863E+02  0.929245E+01  0.479910E+02
  0.113624E+03  0.384267E+02  0.417824E-03  0.846041E+01  0.984828E+01  0.179491E+02  0.110651E+02  0.489703E+02
  0.114014E+03  0.384267E+02  0.417824E-03  0.976397E+01  0.985705E+01  0.174666E+02  0.144173E+02  0.507276E+02
  0.114014E+03  0.384267E+02  0.323292E-03  0.106055E+02  0.967557E+01  0.154259E+02  0.144123E+02  0.510679E+02
  0.114014E+03  0.384267E+02  0.323292E-03  0.117804E+02  0.939225E+01  0.169977E+02  0.161699E+02  0.502164E+02
  0.114014E+03  0.384267E+02  0.323292E-03  0.112360E+02  0.973524E+01  0.148800E+02  0.161363E+02  0.507674E+02
  0.114014E+03  0.384267E+02  0.323292E-03  0.101711E+02  0.908914E+01  0.159029E+02  0.166664E+02  0.507840E+02
  0.114014E+03  0.398217E+02  0.323292E-03  0.124408E+02  0.908914E+01  0.134670E+02  0.189190E+02  0.480733E+02
  0.114014E+03  0.398217E+02  0.323292E-03  0.106206E+02  0.994639E+01  0.153935E+02  0.185914E+02  0.489241E+02
  0.114014E+03  0.392924E+02  0.323292E-03  0.128931E+02  0.919775E+01  0.159044E+02  0.181201E+02  0.492625E+02
  0.114014E+03  0.381791E+02  0.314133E-03  0.128931E+02  0.100833E+02  0.152440E+02  0.181201E+02  0.489252E+02
  0.114014E+03  0.381791E+02  0.314133E-03  0.116276E+02  0.105451E+02  0.156378E+02  0.181201E+02  0.494283E+02
  0.114730E+03  0.381791E+02  0.314133E-03  0.106823E+02  0.110533E+02  0.157618E+02  0.179234E+02  0.502842E+02
  0.114730E+03  0.381791E+02  0.314133E-03  0.119858E+02  0.122312E+02  0.128462E+02  0.189670E+02  0.489168E+02
  0.114730E+03  0.381791E+02  0.314133E-03  0.104912E+02  0.127530E+02  0.118383E+02  0.180145E+02  0.491597E+02
  0.114730E+03  0.386603E+02  0.314133E-03  0.956901E+01  0.127530E+02  0.116876E+02  0.181150E+02  0.484349E+02
  0.114730E+03  0.386603E+02  0.314133E-03  0.942341E+01  0.144360E+02  0.104541E+02  0.181150E+02  0.466212E+02
  0.114730E+03  0.386603E+02  0.314133E-03  0.105946E+02  0.140402E+02  0.103219E+02  0.185678E+02  0.465267E+02
  0.114730E+03  0.386603E+02  0.314133E-03  0.934774E+01  0.134514E+02  0.971854E+01  0.200941E+02  0.458937E+02
  0.114730E+03  0.386603E+02  0.314133E-03  0.839255E+01  0.134514E+02  0.971854E+01  0.194071E+02  0.459484E+02
  0.114730E+03  0.386603E+02  0.314133E-03  0.855267E+01  0.146257E+02  0.971854E+01  0.192850E+02  0.452627E+02
  0.114730E+03  0.386603E+02  0.314133E-03  0.905865E+01  0.144911E+02  0.971854E+01  0.192850E+02  0.454846E+02
  0.114730E+03  0.386603E+02  0.570630E-03  0.103160E+02  0.145524E+02  0.887468E+01  0.199918E+02  0.433038E+02
  0.114730E+03  0.386603E+02  0.570630E-03  0.107725E+02  0.140849E+02  0.887468E+01  0.189365E+02  0.439359E+02
  0.114730E+03  0.386603E+02  0.570630E-03  0.107402E+02  0.140849E+02  0.109665E+02  0.191522E+02  0.458710E+02
  0.114730E+03  0.401405E+02  0.570630E-03  0.107402E+02  0.145052E+02  0.132330E+02  0.176869E+02  0.447858E+02
  0.114730E+03  0.387516E+02  0.570630E-03  0.110507E+02  0.150291E+02  0.132330E+02  0.170368E+02  0.465437E+02
  0.114730E+03  0.387516E+02  0.570630E-03  0.111961E+02  0.155093E+02  0.132330E+02  0.170368E+02  0.461316E+02
  0.114730E+03  0.387516E+02  0.570630E-03  0.120220E+02  0.148024E+02  0.132330E+02  0.170658E+02  0.463202E+02
  0.114730E+03  0.387516E+02  0.570630E-03  0.108988E+02  0.148024E+02  0.141087E+02  0.156483E+02  0.471074E+02
  0.114730E+03  0.368216E+02  0.570630E-03  0.108208E+02  0.148024E+02  0.162021E+02  0.177742E+02  0.460699E+02
  0.114730E+03  0.393068E+02  0.570630E-03  0.929937E+01  0.140273E+02  0.130091E+02  0.175806E+02  0.467012E+02
  0.114730E+03  0.393068E+02  0.570630E-03  0.100810E+02  0.118605E+02  0.120301E+02  0.147939E+02  0.481295E+02
  0.114730E+03  0.393068E+02  0.570630E-03  0.994969E+01  0.118605E+02  0.136002E+02  0.127968E+02  0.483409E+02
  0.114730E+03  0.393068E+02  0.570630E-03  0.101407E+02  0.104715E+02  0.157740E+02  0.110920E+02  0.480415E+02
  0.114730E+03  0.382194E+02  0.570630E-03  0.878244E+01  0.110446E+02  0.154579E+02  0.110920E+02  0.487475E+02
  0.114730E+03  0.382194E+02  0.403400E-03  0.915822E+01  0.103704E+02  0.164654E+02  0.122968E+02  0.507308E+02
  0.114730E+03  0.382194E+02  0.403400E-03  0.915822E+01  0.105778E+02  0.164654E+02  0.122968E+02  0.506881E+02
  0.114730E+03  0.386700E+02  0.403400E-03  0.109689E+02  0.110699E+02  0.168607E+02  0.125714E+02  0.499225E+02
  0.114730E+03  0.382421E+02  0.403400E-03  0.113274E+02  0.107322E+02  0.164391E+02  0.137880E+02  0.506258E+02
  0.114730E+03  0.382421E+02  0.403400E-03  0.113274E+02  0.100160E+02  0.164391E+02  0.136572E+02  0.507456E+02
  0.114730E+03  0.382421E+02  0.403400E-03  0.113274E+02  0.913791E+01  0.155929E+02  0.133002E+02  0.508303E+02
  0.114730E+03  0.382421E+02  0.403400E-03  0.105404E+02  0.108717E+02  0.152524E+02  0.133722E+02  0.509503E+02
  0.114730E+03  0.382421E+02  0.251496E-03  0.101578E+02  0.110986E+02  0.164762E+02  0.147874E+02  0.495253E+02
  0.114730E+03  0.382421E+02  0.251496E-03  0.101973E+02  0.931236E+01  0.166599E+02  0.157016E+02  0.496454E+02
  0.114730E+03  0.382421E+02  0.251496E-03  0.925419E+01  0.901618E+01  0.166599E+02  0.132985E+02  0.496448E+02
  0.114730E+03  0.382421E+02  0.251496E-03  0.932711E+01  0.933783E+01  0.166599E+02  0.134953E+02  0.497186E+02
  0.114730E+03  0.382421E+02  0.308396E-03  0.789489E+01  0.829550E+01  0.160559E+02  0.155093E+02  0.502996E+02
  0.114730E+03  0.382421E+02  0.308396E-03  0.789489E+01  0.829550E+01  0.158241E+02  0.140253E+02  0.503943E+02
  0.114730E+03  0.382421E+02  0.308396E-03  0.814625E+01  0.963120E+01  0.162371E+02  0.145986E+02  0.507441E+02
  0.114730E+03  0.382421E+02  0.308396E-03  0.745435E+01  0.966023E+01  0.164804E+02  0.149112E+02  0.502196E+02
  0.114730E+03  0.382421E+02  0.280461E-03  0.858180E+01  0.876248E+01  0.135694E+02  0.148105E+02  0.505351E+02
  0.114730E+03  0.382421E+02  0.280461E-03  0.840719E+01  0.818961E+01  0.135694E+02  0.148938E+02  0.502547E+02
  0.114730E+03  0.382421E+02  0.280461E-03  0.840719E+01  0.818961E+01  0.144812E+02  0.150505E+02  0.502898E+02
  0.114730E+03  0.382421E+02  0.444552E-03  0.813358E+01  0.832978E+01  0.144812E+02  0.141575E+02  0.505022E+02
  0.114730E+03  0.382421E+02  0.444552E-03  0.901876E+01  0.744075E+01  0.150298E+02  0.153345E+02  0.501711E+02
  0.114730E+03  0.382421E+02  0.444552E-03  0.822127E+01  0.789228E+01  0.150298E+02  0.153143E+02  0.502526E+02
  0.114730E+03  0.382421E+02  0.444552E-03  0.944127E+01  0.901155E+01  0.150298E+02  0.149983E+02  0.510110E+02
  0.114730E+03  0.394371E+02  0.444552E-03  0.116437E+02  0.906269E+01  0.158303E+02  0.128319E+02  0.485807E+02
  0.115115E+03  0.391559E+02  0.444552E-03  0.122571E+02  0.906269E+01  0.179873E+02  0.113613E+02  0.468221E+02
  0.115115E+03  0.391559E+02  0.444552E-03  0.104229E+02  0.102173E+02  0.169221E+02  0.124082E+02  0.481945E+02
  0.115115E+03  0.391559E+02  0.444552E-03  0.924924E+01  0.100808E+02  0.178630E+02  0.124082E+02  0.480239E+02
  0.113818E+03  0.391559E+02  0.444552E-03  0.889965E+01  0.100808E+02  0.178630E+02  0.133689E+02  0.504061E+02
  0.113818E+03  0.391559E+02  0.444552E-03  0.953103E+01  0.100808E+02  0.172593E+02  0.137357E+02  0.506900E+02
  0.112449E+03  0.391559E+02  0.444552E-03  0.109160E+02  0.946486E+01  0.167672E+02  0.143778E+02  0.487630E+02
  0.112449E+03  0.391559E+02  0.444552E-03  0.114242E+02  0.850478E+01  0.154752E+02  0.113503E+02  0.479191E+02
  0.112449E+03  0.391559E+02  0.444552E-03  0.103450E+02  0.913782E+01  0.169940E+02  0.113503E+02  0.481038E+02
  0.112411E+03  0.391559E+02  0.444552E-03  0.113921E+02  0.105884E+02  0.169940E+02  0.133724E+02  0.482432E+02
  0.112411E+03  0.391559E+02  0.444552E-03  0.103811E+02  0.105884E+02  0.169940E+02  0.128973E+02  0.484469E+02
  0.112411E+03  0.391559E+02  0.444552E-03  0.114527E+02  0.114242E+02  0.157854E+02  0.119415E+02  0.478275E+02
  0.112411E+03  0.392389E+02  0.444552E-03  0.114527E+02  0.106491E+02  0.143329E+02  0.124532E+02  0.485514E+02
  0.112411E+03  0.392389E+02  0.444552E-03  0.112505E+02  0.110855E+02  0.164261E+02  0.124532E+02  0.482886E+02
  0.112411E+03  0.423908E+02  0.444552E-03  0.134904E+02  0.110855E+02  0.162064E+02  0.115108E+02  0.466264E+02
  0.112411E+03  0.409824E+02  0.444552E-03  0.134904E+02  0.110855E+02  0.157159E+02  0.153385E+02  0.492862E+02
  0.112411E+03  0.409824E+02  0.268537E-03  0.136572E+02  0.979104E+01  0.147466E+02  0.153385E+02  0.490216E+02
  0.112411E+03  0.409824E+02  0.268537E-03  0.118395E+02  0.984363E+01  0.150147E+02  0.177210E+02  0.495195E+02
  0.112411E+03  0.409824E+02  0.268537E-03  0.118395E+02  0.997184E+01  0.156826E+02  0.156340E+02  0.498926E+02
  0.112411E+03  0.409824E+02  0.268537E-03  0.118395E+02  0.997184E+01  0.156826E+02  0.156340E+02  0.498926E+02
  0.112411E+03  0.409824E+02  0.268537E-03  0.108239E+02  0.997184E+01  0.172687E+02  0.153640E+02  0.499724E+02
  0.112411E+03  0.409824E+02  0.268537E-03  0.100664E+02  0.870659E+01  0.143923E+02  0.183166E+02  0.497602E+02
  0.112411E+03  0.409824E+02  0.268537E-03  0.100181E+02  0.101871E+02  0.165638E+02  0.176847E+02  0.497969E+02
  0.112252E+03  0.409824E+02  0.391017E-03  0.117811E+02  0.112441E+02  0.169864E+02  0.176321E+02  0.498114E+02
  0.112252E+03  0.407566E+02  0.391017E-03  0.107179E+02  0.117358E+02  0.157518E+02  0.176321E+02  0.501965E+02
  0.112252E+03  0.407566E+02  0.391017E-03  0.131992E+02  0.117358E+02  0.165939E+02  0.176321E+02  0.489356E+02
  0.112252E+03  0.407566E+02  0.391017E-03  0.129952E+02  0.118193E+02  0.148153E+02  0.176321E+02  0.492591E+02
  0.112252E+03  0.407566E+02  0.391017E-03  0.131669E+02  0.116863E+02  0.126842E+02  0.164525E+02  0.493098E+02
  0.112252E+03  0.407566E+02  0.391017E-03  0.110926E+02  0.130600E+02  0.144864E+02  0.163194E+02  0.498240E+02
  0.112252E+03  0.427722E+02  0.391017E-03  0.946668E+01  0.113674E+02  0.132335E+02  0.195333E+02  0.466659E+02
  0.112252E+03  0.427722E+02  0.391017E-03  0.946668E+01  0.893158E+01  0.128948E+02  0.188190E+02  0.471550E+02
  0.112252E+03  0.428862E+02  0.391017E-03  0.961166E+01  0.828714E+01  0.128948E+02  0.165249E+02  0.471783E+02
  0.112252E+03  0.428862E+02  0.496343E-03  0.961166E+01  0.928625E+01  0.134621E+02  0.168888E+02  0.480878E+02
  0.112252E+03  0.414322E+02  0.496343E-03  0.106874E+02  0.928625E+01  0.129640E+02  0.150729E+02  0.502719E+02
  0.112252E+03  0.414322E+02  0.496343E-03  0.106874E+02  0.873122E+01  0.119442E+02  0.162277E+02  0.497203E+02
  0.112252E+03  0.394953E+02  0.496343E-03  0.105433E+02  0.104272E+02  0.116013E+02  0.153974E+02  0.485670E+02
  0.112252E+03  0.409380E+02  0.496343E-03  0.907044E+01  0.125352E+02  0.116013E+02  0.134820E+02  0.491690E+02
  0.112252E+03  0.394166E+02  0.496343E-03  0.805561E+01  0.125352E+02  0.117448E+02  0.127676E+02  0.472678E+02
  0.112252E+03  0.394166E+02  0.416026E-03  0.113659E+02  0.137495E+02  0.126697E+02  0.141841E+02  0.470669E+02
  0.112252E+03  0.419207E+02  0.416026E-03  0.974666E+01  0.126275E+02  0.138904E+02  0.141841E+02  0.495772E+02
  0.112252E+03  0.419207E+02  0.416026E-03  0.876671E+01  0.116261E+02  0.143271E+02  0.136114E+02  0.499329E+02
  0.112252E+03  0.419207E+02  0.416026E-03  0.876671E+01  0.123812E+02  0.184284E+02  0.123673E+02  0.485767E+02
  0.112252E+03  0.418692E+02  0.416026E-03  0.825869E+01  0.123812E+02  0.165155E+02  0.139853E+02  0.492818E+02
  0.112252E+03  0.418692E+02  0.416026E-03  0.900345E+01  0.117092E+02  0.161879E+02  0.123075E+02  0.495932E+02
  0.112252E+03  0.418692E+02  0.416026E-03  0.684400E+01  0.116970E+02  0.161879E+02  0.109440E+02  0.475772E+02
  0.112252E+03  0.400201E+02  0.416026E-03  0.797437E+01  0.108175E+02  0.161879E+02  0.120423E+02  0.494062E+02
  0.112252E+03  0.400201E+02  0.941390E-03  0.103475E+02  0.108175E+02  0.122402E+02  0.942335E+01  0.436433E+02
  0.112252E+03  0.424091E+02  0.941390E-03  0.102294E+02  0.907153E+01  0.114412E+02  0.126530E+02  0.452996E+02
  0.112252E+03  0.424091E+02  0.941390E-03  0.101647E+02  0.947737E+01  0.119486E+02  0.126530E+02  0.455748E+02
  0.112252E+03  0.424091E+02  0.941390E-03  0.101647E+02  0.888384E+01  0.115396E+02  0.126530E+02  0.453220E+02
  0.112252E+03  0.412317E+02  0.941390E-03  0.104095E+02  0.755085E+01  0.141812E+02  0.112125E+02  0.450174E+02
  0.112252E+03  0.412317E+02  0.941390E-03  0.104025E+02  0.886621E+01  0.115175E+02  0.141438E+02  0.458219E+02
  0.112252E+03  0.412317E+02  0.941390E-03  0.104025E+02  0.100537E+02  0.123628E+02  0.141438E+02  0.462111E+02
  0.112252E+03  0.413493E+02  0.941390E-03  0.115723E+02  0.980564E+01  0.128616E+02  0.169525E+02  0.456708E+02
  0.112499E+03  0.424134E+02  0.989490E-03  0.125620E+02  0.120246E+02  0.128281E+02  0.152989E+02  0.440173E+02
  0.112499E+03  0.424134E+02  0.989490E-03  0.125620E+02  0.100849E+02  0.145173E+02  0.147608E+02  0.448234E+02
  0.112499E+03  0.424134E+02  0.989490E-03  0.111412E+02  0.997441E+01  0.134652E+02  0.152741E+02  0.453675E+02
  0.112499E+03  0.382037E+02  0.989490E-03  0.995786E+01  0.105627E+02  0.163574E+02  0.144988E+02  0.449215E+02
  0.112499E+03  0.382037E+02  0.989490E-03  0.104120E+02  0.970976E+01  0.163574E+02  0.144988E+02  0.449675E+02
  0.114516E+03  0.382037E+02  0.632237E-03  0.104120E+02  0.104193E+02  0.150476E+02  0.146370E+02  0.492478E+02
  0.114516E+03  0.414857E+02  0.632237E-03  0.938052E+01  0.111308E+02  0.162064E+02  0.166437E+02  0.444622E+02
  0.114516E+03  0.414857E+02  0.632237E-03  0.966195E+01  0.839824E+01  0.155579E+02  0.166437E+02  0.446122E+02
  0.114516E+03  0.414857E+02  0.632237E-03  0.103242E+02  0.805394E+01  0.155579E+02  0.134207E+02  0.445809E+02
  0.114516E+03  0.384127E+02  0.632237E-03  0.100161E+02  0.787296E+01  0.142500E+02  0.104654E+02  0.476238E+02
  0.114516E+03  0.384127E+02  0.632237E-03  0.866850E+01  0.716908E+01  0.149888E+02  0.110975E+02  0.473457E+02
  0.114516E+03  0.388928E+02  0.853405E-03  0.909240E+01  0.723772E+01  0.165916E+02  0.955469E+01  0.438700E+02
  0.114516E+03  0.388928E+02  0.853405E-03  0.909240E+01  0.723772E+01  0.163069E+02  0.110429E+02  0.451527E+02
  0.114516E+03  0.388928E+02  0.729592E-03  0.909240E+01  0.723772E+01  0.164962E+02  0.137058E+02  0.470583E+02
  0.114516E+03  0.388928E+02  0.729592E-03  0.974564E+01  0.779704E+01  0.168697E+02  0.160140E+02  0.473625E+02
  0.114516E+03  0.388928E+02  0.543705E-03  0.108848E+02  0.779704E+01  0.125623E+02  0.154138E+02  0.490140E+02
  0.114516E+03  0.388928E+02  0.441593E-03  0.903829E+01  0.706982E+01  0.125623E+02  0.134318E+02  0.492842E+02
  0.114516E+03  0.388928E+02  0.441593E-03  0.102330E+02  0.758736E+01  0.112100E+02  0.198421E+02  0.479913E+02
  0.114933E+03  0.388928E+02  0.479944E-03  0.110620E+02  0.756293E+01  0.125305E+02  0.254126E+02  0.446946E+02
  0.113554E+03  0.386110E+02  0.479944E-03  0.108619E+02  0.764596E+01  0.126825E+02  0.254126E+02  0.454055E+02
  0.113554E+03  0.386110E+02  0.479944E-03  0.108619E+02  0.818892E+01  0.120203E+02  0.252027E+02  0.456478E+02
  0.113554E+03  0.386110E+02  0.479944E-03  0.135240E+02  0.810510E+01  0.127154E+02  0.252027E+02  0.445480E+02
  0.113554E+03  0.386110E+02  0.479944E-03  0.135240E+02  0.810510E+01  0.145375E+02  0.252027E+02  0.447431E+02
  0.113554E+03  0.386110E+02  0.479944E-03  0.145472E+02  0.810510E+01  0.157262E+02  0.242283E+02  0.444905E+02
  0.113554E+03  0.391257E+02  0.479944E-03  0.126907E+02  0.896046E+01  0.157262E+02  0.234448E+02  0.467585E+02
  0.113554E+03  0.391257E+02  0.395207E-03  0.123638E+02  0.770299E+01  0.174777E+02  0.231809E+02  0.467171E+02
  0.113554E+03  0.391257E+02  0.395207E-03  0.119839E+02  0.770299E+01  0.174777E+02  0.212302E+02  0.478495E+02
  0.113554E+03  0.391257E+02  0.395207E-03  0.116932E+02  0.784121E+01  0.159986E+02  0.212302E+02  0.484005E+02
  0.113554E+03  0.391257E+02  0.395207E-03  0.116932E+02  0.784121E+01  0.165321E+02  0.206776E+02  0.485482E+02
  0.113554E+03  0.391257E+02  0.395207E-03  0.118968E+02  0.688506E+01  0.165321E+02  0.217935E+02  0.470788E+02
  0.113554E+03  0.391257E+02  0.395207E-03  0.115422E+02  0.811059E+01  0.174991E+02  0.217935E+02  0.480228E+02
  0.113554E+03  0.391257E+02  0.395207E-03  0.112289E+02  0.781051E+01  0.214930E+02  0.217935E+02  0.464363E+02
  0.113554E+03  0.391257E+02  0.395207E-03  0.108870E+02  0.781051E+01  0.206893E+02  0.189881E+02  0.480949E+02
  0.113554E+03  0.391257E+02  0.395207E-03  0.101469E+02  0.897351E+01  0.206893E+02  0.188748E+02  0.487716E+02
  0.113554E+03  0.391257E+02  0.395207E-03  0.116246E+02  0.115304E+02  0.226097E+02  0.176768E+02  0.474851E+02
  0.113554E+03  0.391257E+02  0.357541E-03  0.107211E+02  0.120577E+02  0.220950E+02  0.180327E+02  0.477945E+02
  0.113554E+03  0.391257E+02  0.357541E-03  0.120205E+02  0.120577E+02  0.202584E+02  0.177738E+02  0.482287E+02
  0.113554E+03  0.391257E+02  0.357541E-03  0.111304E+02  0.116842E+02  0.217191E+02  0.192517E+02  0.476001E+02
  0.113554E+03  0.395083E+02  0.357541E-03  0.106775E+02  0.127010E+02  0.217191E+02  0.175750E+02  0.478358E+02
  0.113554E+03  0.395083E+02  0.357541E-03  0.894415E+01  0.118316E+02  0.199251E+02  0.162496E+02  0.494461E+02
  0.113554E+03  0.395083E+02  0.357541E-03  0.108221E+02  0.129171E+02  0.184404E+02  0.150601E+02  0.494880E+02
  0.113554E+03  0.395083E+02  0.357541E-03  0.107699E+02  0.118490E+02  0.179235E+02  0.129540E+02  0.500947E+02
  0.113554E+03  0.389935E+02  0.357541E-03  0.134085E+02  0.116086E+02  0.199699E+02  0.125791E+02  0.479927E+02
  0.113554E+03  0.389935E+02  0.357541E-03  0.137331E+02  0.109196E+02  0.178202E+02  0.109387E+02  0.480762E+02
  0.113554E+03  0.389935E+02  0.357541E-03  0.132858E+02  0.910288E+01  0.167163E+02  0.147463E+02  0.497586E+02
  0.113554E+03  0.389935E+02  0.357541E-03  0.138421E+02  0.982985E+01  0.168302E+02  0.152045E+02  0.493801E+02
  0.113554E+03  0.389935E+02  0.464227E-03  0.135815E+02  0.982985E+01  0.180139E+02  0.144712E+02  0.487792E+02
  0.113554E+03  0.389935E+02  0.464227E-03  0.135815E+02  0.773064E+01  0.186436E+02  0.161255E+02  0.478310E+02
  0.113554E+03  0.389935E+02  0.464227E-03  0.135815E+02  0.938593E+01  0.186436E+02  0.161255E+02  0.484150E+02
  0.114787E+03  0.386192E+02  0.464227E-03  0.139441E+02  0.997624E+01  0.186436E+02  0.168809E+02  0.477238E+02
  0.112970E+03  0.395067E+02  0.464227E-03  0.139441E+02  0.106604E+02  0.171644E+02  0.157700E+02  0.484335E+02
  0.112970E+03  0.395067E+02  0.464227E-03  0.139441E+02  0.121229E+02  0.187208E+02  0.173265E+02  0.470967E+02
  0.112970E+03  0.395067E+02  0.464227E-03  0.134375E+02  0.125920E+02  0.164601E+02  0.135437E+02  0.481959E+02
  0.112970E+03  0.395067E+02  0.464227E-03  0.153569E+02  0.122324E+02  0.150986E+02  0.119540E+02  0.468436E+02
