a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.971296E+02   0.660305E+00  -0.384053E+00   0.836601E-03   0.591168E+01   0.936725E+01   0.160520E+02   0.133384E+02   0.171475E+03
   0.985093E+02   0.183213E+01  -0.499935E+00   0.584335E-03   0.919503E+01   0.103783E+02   0.134010E+02   0.134138E+02   0.175398E+03
   0.991612E+02   0.447128E+01   0.619232E+01   0.825240E-03   0.882593E+01   0.110319E+02   0.128075E+02   0.148475E+02   0.172991E+03
   0.976071E+02  -0.199227E+01  -0.156724E+01   0.594581E-03   0.116579E+02   0.623256E+01   0.175412E+02   0.140742E+02   0.172436E+03
   0.982231E+02   0.119156E+01   0.929326E+01   0.594581E-03   0.934621E+01   0.106190E+02   0.149885E+02   0.158755E+02   0.174790E+03
   0.978122E+02  -0.134558E+01  -0.555872E+01   0.480972E-03   0.113612E+02   0.121089E+02   0.954888E+01   0.164735E+02   0.171435E+03
   0.967933E+02  -0.414651E+00  -0.431705E+00   0.642960E-03   0.110389E+02   0.129721E+02   0.125026E+02   0.135678E+02   0.173715E+03
   0.971968E+02   0.366404E+01   0.247253E+00   0.720299E-03   0.812708E+01   0.110291E+02   0.191083E+02   0.145482E+02   0.173685E+03
   0.990204E+02  -0.316383E+00   0.403197E+01   0.459560E-03   0.990110E+01   0.748326E+01   0.151345E+02   0.120965E+02   0.172812E+03
   0.976988E+02   0.436857E+01   0.435049E+01   0.466368E-03   0.102893E+02   0.794261E+01   0.115507E+02   0.147756E+02   0.173103E+03
   0.976988E+02  -0.375092E+01   0.285667E+01   0.812350E-03   0.709304E+01   0.105297E+02   0.130630E+02   0.151937E+02   0.172153E+03
   0.976988E+02   0.374715E+01   0.845266E+00   0.506636E-03   0.106342E+02   0.119299E+02   0.145730E+02   0.141149E+02   0.174670E+03
   0.987916E+02  -0.491094E+01   0.754458E+01   0.614459E-03   0.725322E+01   0.114698E+02   0.141959E+02   0.124634E+02   0.171588E+03
   0.994224E+02   0.689921E+01   0.247398E+01   0.614459E-03   0.990260E+01   0.884752E+01   0.902382E+01   0.114631E+02   0.167521E+03
   0.994224E+02  -0.543527E+00   0.172046E+02   0.695897E-03   0.100480E+02   0.113207E+02   0.108764E+02   0.106431E+02   0.169904E+03
   0.996889E+02   0.116448E-01   0.253289E+01   0.612757E-03   0.115425E+02   0.129997E+02   0.150129E+02   0.173531E+02   0.171287E+03
   0.981136E+02   0.250303E+01  -0.338566E+01   0.612757E-03   0.109634E+02   0.113014E+02   0.125558E+02   0.151310E+02   0.174853E+03
   0.980393E+02   0.249115E+01  -0.675472E+01   0.913931E-03   0.138600E+02   0.108692E+02   0.178006E+02   0.164764E+02   0.170753E+03
   0.975500E+02  -0.173681E+01   0.219230E+01   0.692275E-03   0.843788E+01   0.116324E+02   0.181713E+02   0.151446E+02   0.174028E+03
   0.972030E+02   0.476056E+01  -0.172488E+00   0.921362E-03   0.104800E+02   0.122272E+02   0.132868E+02   0.141384E+02   0.172197E+03
   0.998174E+02  -0.399657E+01   0.989983E+01   0.707686E-03   0.115066E+02   0.124215E+02   0.152814E+02   0.113009E+02   0.170797E+03
   0.975442E+02   0.682579E+00   0.111420E+02   0.851040E-03   0.121924E+02   0.694950E+01   0.125296E+02   0.103974E+02   0.168592E+03
   0.982685E+02   0.534793E+01  -0.272339E+01   0.106523E-02   0.125716E+02   0.901998E+01   0.155544E+02   0.175643E+02   0.169593E+03
   0.974926E+02   0.493067E+01  -0.218353E+01   0.454009E-03   0.723567E+01   0.904952E+01   0.841361E+01   0.163333E+02   0.168750E+03
   0.983220E+02   0.309673E+00   0.297601E+01   0.481355E-03   0.104441E+02   0.668249E+01   0.180840E+02   0.140846E+02   0.173294E+03
   0.983220E+02  -0.755280E+01   0.447288E+01   0.100533E-02   0.116365E+02   0.102354E+02   0.128928E+02   0.173817E+02   0.168462E+03
   0.972399E+02   0.357987E+01  -0.126767E+02   0.515793E-03   0.109898E+02   0.955585E+01   0.181939E+02   0.169952E+02   0.170624E+03
   0.985687E+02  -0.749101E+00   0.804753E+01   0.571325E-03   0.834353E+01   0.108372E+02   0.150320E+02   0.146291E+02   0.174818E+03
   0.985687E+02   0.297122E+01   0.340986E+01   0.571325E-03   0.947489E+01   0.121954E+02   0.109155E+02   0.138604E+02   0.173745E+03
   0.976650E+02   0.583437E+01  -0.118083E+01   0.540471E-03   0.103233E+02   0.760158E+01   0.170946E+02   0.136180E+02   0.172673E+03
   0.978913E+02   0.568695E+01   0.130872E+01   0.564147E-03   0.876436E+01   0.108980E+02   0.163346E+02   0.159048E+02   0.173634E+03
   0.975859E+02   0.185677E+01  -0.352270E+01   0.993429E-03   0.988816E+01   0.932136E+01   0.175873E+02   0.143480E+02   0.172474E+03
   0.981807E+02   0.288458E+01   0.150472E+02   0.803589E-03   0.895702E+01   0.790920E+01   0.148878E+02   0.112158E+02   0.170266E+03
   0.988795E+02   0.195777E+01   0.638684E+01   0.644593E-03   0.114257E+02   0.768629E+01   0.912179E+01   0.231557E+02   0.168938E+03
   0.965712E+02   0.146690E+01  -0.484210E+01   0.677069E-03   0.100929E+02   0.105048E+02   0.162266E+02   0.142469E+02   0.174917E+03
   0.971267E+02  -0.153556E+01  -0.328423E+01   0.566991E-03   0.828871E+01   0.866921E+01   0.139434E+02   0.138810E+02   0.175094E+03
   0.955647E+02   0.375825E+01  -0.328423E+01   0.566991E-03   0.103470E+02   0.885409E+01   0.171098E+02   0.203930E+02   0.169701E+03
   0.965201E+02   0.223156E+01  -0.231734E+01   0.445428E-03   0.109766E+02   0.926684E+01   0.107726E+02   0.130117E+02   0.172989E+03
   0.971748E+02   0.776125E+00   0.585183E+01   0.740647E-03   0.113442E+02   0.729532E+01   0.170627E+02   0.181134E+02   0.172101E+03
   0.985153E+02  -0.296409E+01   0.129134E+02   0.735111E-03   0.822049E+01   0.704885E+01   0.148285E+02   0.132249E+02   0.171094E+03
   0.100063E+03  -0.319020E+01   0.106419E+02   0.794673E-03   0.113348E+02   0.950071E+01   0.174691E+02   0.207782E+02   0.170043E+03
   0.978747E+02   0.800760E+00   0.852660E+01   0.867226E-03   0.152665E+02   0.772182E+01   0.152163E+02   0.112656E+02   0.169441E+03
   0.990992E+02  -0.965415E+00   0.509544E+01   0.832228E-03   0.595275E+01   0.107344E+02   0.196770E+02   0.997298E+01   0.168202E+03
   0.997534E+02   0.239387E+00   0.573075E+01   0.832228E-03   0.110527E+02   0.811430E+01   0.171196E+02   0.180480E+02   0.171654E+03
   0.983171E+02  -0.482077E+01   0.115949E+02   0.884243E-03   0.922785E+01   0.102597E+02   0.126540E+02   0.128782E+02   0.170672E+03
   0.966656E+02   0.422845E+01   0.117097E+01   0.616884E-03   0.101110E+02   0.119004E+02   0.148170E+02   0.192656E+02   0.172734E+03
   0.985609E+02   0.605985E+00  -0.814239E+00   0.611804E-03   0.859695E+01   0.118680E+02   0.165081E+02   0.841562E+01   0.171143E+03
   0.978671E+02  -0.938726E+00   0.297302E+01   0.611804E-03   0.110934E+02   0.134339E+02   0.140231E+02   0.136171E+02   0.174367E+03
   0.978671E+02   0.122795E+01   0.649856E+01   0.759915E-03   0.952109E+01   0.850215E+01   0.135335E+02   0.207084E+02   0.173125E+03
   0.974056E+02  -0.138729E+00  -0.138793E+00   0.499916E-03   0.799796E+01   0.134144E+02   0.101877E+02   0.134834E+02   0.172749E+03
   0.962403E+02   0.189740E+01  -0.564875E+01   0.780011E-03   0.138181E+02   0.945565E+01   0.177642E+02   0.219666E+02   0.169529E+03
   0.984709E+02  -0.326025E+00  -0.249656E+01   0.767476E-03   0.101995E+02   0.100504E+02   0.161767E+02   0.149112E+02   0.174799E+03
   0.978474E+02  -0.326025E+00   0.723124E+01   0.535594E-03   0.780604E+01   0.109723E+02   0.140678E+02   0.170224E+02   0.174061E+03
   0.985486E+02   0.241798E+00   0.274349E+01   0.916442E-03   0.865488E+01   0.885315E+01   0.201510E+02   0.124875E+02   0.171963E+03
   0.989370E+02   0.557133E+00   0.135153E+02   0.435749E-03   0.120018E+02   0.835782E+01   0.154285E+02   0.182823E+02   0.170521E+03
   0.989370E+02  -0.103669E+01   0.465765E+00   0.852584E-03   0.961788E+01   0.800432E+01   0.249816E+02   0.188172E+02   0.168870E+03
   0.988357E+02  -0.540816E+00   0.953081E+01   0.852584E-03   0.126909E+02   0.738618E+01   0.136998E+02   0.140885E+02   0.171902E+03
   0.975187E+02  -0.619824E+00   0.393151E-01   0.726911E-03   0.911949E+01   0.104522E+02   0.129415E+02   0.132364E+02   0.175359E+03
   0.982261E+02   0.291185E+01   0.421237E+01   0.975685E-03   0.131332E+02   0.117185E+02   0.124454E+02   0.154369E+02   0.170962E+03
   0.974972E+02  -0.594128E+00   0.445066E+01   0.776028E-03   0.104994E+02   0.108560E+02   0.125674E+02   0.139117E+02   0.174233E+03
   0.974690E+02   0.153731E+01   0.191274E+01   0.773716E-03   0.868022E+01   0.952867E+01   0.148069E+02   0.144381E+02   0.175233E+03
   0.978083E+02   0.311965E+01  -0.121222E+02   0.690694E-03   0.109082E+02   0.979968E+01   0.122756E+02   0.132712E+02   0.172720E+03
   0.981225E+02   0.102205E+01   0.289504E+01   0.750826E-03   0.913706E+01   0.137625E+02   0.163893E+02   0.255718E+02   0.169712E+03
   0.996756E+02   0.125714E+01   0.400444E+01   0.561461E-03   0.110294E+02   0.809060E+01   0.160850E+02   0.178389E+02   0.171792E+03
   0.998254E+02   0.882652E+00   0.933594E+01   0.561461E-03   0.978431E+01   0.107480E+02   0.139568E+02   0.112375E+02   0.172357E+03
   0.984039E+02   0.412640E+01   0.726259E+01   0.579054E-03   0.114120E+02   0.101377E+02   0.233016E+02   0.191356E+02   0.170475E+03
   0.981311E+02  -0.428551E+01  -0.287925E+01   0.579054E-03   0.113353E+02   0.937310E+01   0.171440E+02   0.192584E+02   0.172034E+03
   0.952254E+02   0.138875E+01  -0.117333E+02   0.705219E-03   0.610131E+01   0.866603E+01   0.110912E+02   0.187525E+02   0.165644E+03
   0.967302E+02   0.138875E+01  -0.723072E+01   0.705219E-03   0.108787E+02   0.911299E+01   0.117063E+02   0.182781E+02   0.173551E+03
   0.985446E+02  -0.429098E+00   0.114665E+02   0.830156E-03   0.875407E+01   0.998223E+01   0.212278E+02   0.168285E+02   0.171141E+03
   0.984532E+02   0.347470E+00  -0.425071E+01   0.612623E-03   0.102571E+02   0.109599E+02   0.188217E+02   0.147879E+02   0.174139E+03
   0.997217E+02  -0.407694E+01   0.183722E+01   0.809155E-03   0.104723E+02   0.108311E+02   0.162796E+02   0.132602E+02   0.171643E+03
   0.985539E+02   0.476584E+01   0.294869E+01   0.769338E-03   0.852216E+01   0.828993E+01   0.160756E+02   0.172390E+02   0.173356E+03
   0.991838E+02   0.283623E+01   0.870738E+01   0.495531E-03   0.120016E+02   0.129278E+02   0.113351E+02   0.123932E+02   0.170944E+03
   0.976938E+02   0.111021E+01   0.196642E+01   0.565690E-03   0.720710E+01   0.107006E+02   0.140049E+02   0.162279E+02   0.175069E+03
   0.985394E+02   0.284403E+00   0.269164E+01   0.540736E-03   0.113248E+02   0.859780E+01   0.162620E+02   0.108006E+02   0.174102E+03
   0.981790E+02   0.151620E+01   0.269164E+01   0.519954E-03   0.107180E+02   0.124315E+02   0.127844E+02   0.178725E+02   0.174317E+03
   0.988381E+02   0.103620E+01   0.419603E+00   0.825750E-03   0.108399E+02   0.151412E+02   0.226205E+02   0.137091E+02   0.169099E+03
   0.984457E+02   0.257287E+01   0.284701E+01   0.705029E-03   0.767378E+01   0.988467E+01   0.960128E+01   0.213717E+02   0.170963E+03
   0.978954E+02  -0.214302E+01  -0.101613E+02   0.976008E-03   0.110991E+02   0.978681E+01   0.141531E+02   0.116520E+02   0.171055E+03
   0.978954E+02   0.653092E+00   0.903140E+01   0.468666E-03   0.983282E+01   0.850846E+01   0.162334E+02   0.119288E+02   0.173302E+03
   0.960089E+02   0.653092E+00  -0.601893E+01   0.559718E-03   0.871175E+01   0.822845E+01   0.133990E+02   0.129948E+02   0.173153E+03
   0.969519E+02   0.925998E+00  -0.217728E+01   0.472688E-03   0.124869E+02   0.723054E+01   0.134775E+02   0.184902E+02   0.172956E+03
   0.969519E+02   0.410047E+01  -0.623008E+01   0.533741E-03   0.102384E+02   0.165212E+02   0.113590E+02   0.144066E+02   0.169909E+03
   0.968871E+02   0.251375E+01  -0.146541E+00   0.553012E-03   0.115625E+02   0.760231E+01   0.186440E+02   0.178343E+02   0.173144E+03
   0.966385E+02   0.184683E+01  -0.255342E+01   0.687317E-03   0.103557E+02   0.908997E+01   0.188253E+02   0.196781E+02   0.173107E+03
   0.971056E+02   0.337634E+01  -0.492405E+01   0.507863E-03   0.724489E+01   0.800675E+01   0.141722E+02   0.106894E+02   0.172484E+03
   0.971056E+02   0.254391E+01  -0.166980E+01   0.535218E-03   0.671400E+01   0.774336E+01   0.126425E+02   0.154486E+02   0.173463E+03
   0.971056E+02  -0.122056E+00  -0.156804E+01   0.492956E-03   0.128321E+02   0.914885E+01   0.911234E+01   0.137602E+02   0.172123E+03
   0.971056E+02   0.183343E+01  -0.100244E+02   0.517728E-03   0.918628E+01   0.800157E+01   0.121922E+02   0.140624E+02   0.173395E+03
   0.971056E+02   0.110844E+01  -0.176806E+01   0.671199E-03   0.104159E+02   0.105980E+02   0.131958E+02   0.129587E+02   0.175596E+03
   0.971056E+02   0.890676E-01  -0.176806E+01   0.603187E-03   0.910208E+01   0.995712E+01   0.209116E+02   0.124842E+02   0.174111E+03
   0.973427E+02   0.668725E+01   0.140545E+01   0.909580E-03   0.588738E+01   0.130071E+02   0.135402E+02   0.113585E+02   0.167389E+03
   0.990183E+02  -0.515920E+01   0.318870E+01   0.653833E-03   0.879753E+01   0.917196E+01   0.141758E+02   0.152493E+02   0.172951E+03
   0.994056E+02  -0.772159E+00   0.967114E+01   0.633817E-03   0.135142E+02   0.908818E+01   0.111065E+02   0.949071E+01   0.169920E+03
   0.975439E+02   0.224501E+01  -0.648252E+01   0.658688E-03   0.100587E+02   0.854839E+01   0.112732E+02   0.143014E+02   0.174626E+03
   0.972471E+02   0.558696E+01   0.208369E+01   0.521272E-03   0.992912E+01   0.105429E+02   0.152657E+02   0.186596E+02   0.172761E+03
   0.984708E+02   0.119184E+01   0.103271E+01   0.660332E-03   0.897217E+01   0.703079E+01   0.167482E+02   0.123238E+02   0.174070E+03
   0.983726E+02  -0.214539E+01   0.532206E+01   0.566187E-03   0.113492E+02   0.150916E+02   0.114480E+02   0.195436E+02   0.170575E+03
   0.979485E+02   0.127036E+01  -0.431896E+01   0.566187E-03   0.102755E+02   0.120398E+02   0.133835E+02   0.210179E+02   0.173344E+03
   0.979485E+02   0.907527E+00   0.607683E-01   0.628413E-03   0.112230E+02   0.102949E+02   0.129104E+02   0.149946E+02   0.175900E+03
   0.979485E+02   0.249362E+00   0.654430E+01   0.628413E-03   0.576205E+01   0.148682E+02   0.195823E+02   0.119893E+02   0.168425E+03
   0.974416E+02   0.438032E+01  -0.130957E+02   0.719641E-03   0.935027E+01   0.878543E+01   0.126566E+02   0.109678E+02   0.171153E+03
   0.978619E+02   0.204512E+01  -0.119906E+02   0.816017E-03   0.940265E+01   0.936988E+01   0.144156E+02   0.968958E+01   0.171333E+03
   0.978619E+02  -0.199019E+01   0.572449E+01   0.929192E-03   0.116753E+02   0.135734E+02   0.136529E+02   0.175506E+02   0.170445E+03
   0.977741E+02   0.417805E+01  -0.283006E+01   0.503540E-03   0.145512E+02   0.108815E+02   0.132859E+02   0.170884E+02   0.171852E+03
   0.975874E+02  -0.125074E+01  -0.283006E+01   0.493855E-03   0.115139E+02   0.124912E+02   0.160257E+02   0.110571E+02   0.173335E+03
   0.962518E+02   0.286068E+01  -0.373044E+01   0.493855E-03   0.892006E+01   0.124912E+02   0.186416E+02   0.157214E+02   0.172133E+03
   0.983972E+02  -0.227076E+01   0.248681E+01   0.604510E-03   0.789667E+01   0.816410E+01   0.108562E+02   0.247563E+02   0.170006E+03
   0.961859E+02   0.403035E+01   0.445980E+01   0.700904E-03   0.142646E+02   0.799609E+01   0.165791E+02   0.191427E+02   0.168463E+03
   0.975902E+02   0.642649E+01  -0.434854E+00   0.812875E-03   0.795030E+01   0.991104E+01   0.166353E+02   0.134547E+02   0.172603E+03
   0.985786E+02   0.178101E+00   0.478018E+01   0.520885E-03   0.812508E+01   0.991104E+01   0.189736E+02   0.179139E+02   0.173716E+03
   0.974939E+02  -0.511162E-01  -0.336984E+01   0.478776E-03   0.739137E+01   0.131492E+02   0.121487E+02   0.161676E+02   0.173201E+03
   0.980187E+02   0.263838E+01   0.185069E+01   0.627380E-03   0.102656E+02   0.875563E+01   0.110714E+02   0.124864E+02   0.174839E+03
   0.988893E+02   0.235424E+01   0.189127E+01   0.583715E-03   0.103160E+02   0.147154E+02   0.133550E+02   0.122289E+02   0.172263E+03
   0.981114E+02   0.528857E+01   0.216623E+01   0.748193E-03   0.117379E+02   0.741003E+01   0.133550E+02   0.153866E+02   0.173006E+03
   0.988405E+02   0.709725E+01   0.340969E+01   0.560603E-03   0.863740E+01   0.812336E+01   0.134935E+02   0.158595E+02   0.171166E+03
   0.982435E+02   0.132343E+01   0.340969E+01   0.501161E-03   0.941617E+01   0.787211E+01   0.137865E+02   0.147037E+02   0.175340E+03
   0.984468E+02   0.391625E+01   0.323750E+01   0.595794E-03   0.132382E+02   0.132217E+02   0.163124E+02   0.128811E+02   0.172337E+03
   0.983283E+02   0.513881E+01  -0.530450E+01   0.562056E-03   0.727792E+01   0.822882E+01   0.116236E+02   0.210299E+02   0.169246E+03
   0.990293E+02   0.577472E+01   0.578564E+01   0.727211E-03   0.109529E+02   0.961771E+01   0.148048E+02   0.133196E+02   0.173198E+03
   0.984163E+02   0.172147E-01   0.512575E+01   0.447367E-03   0.836265E+01   0.961771E+01   0.111906E+02   0.174190E+02   0.173565E+03
   0.973524E+02   0.172147E-01   0.520293E+00   0.736204E-03   0.117312E+02   0.137018E+02   0.131016E+02   0.154346E+02   0.173389E+03
   0.977425E+02   0.136327E+01  -0.132289E+01   0.540184E-03   0.664084E+01   0.775446E+01   0.119197E+02   0.130571E+02   0.173517E+03
   0.977425E+02   0.710407E+00  -0.861197E+00   0.511298E-03   0.981811E+01   0.115155E+02   0.128435E+02   0.163190E+02   0.175529E+03
   0.975700E+02   0.929601E+00  -0.492794E+01   0.598579E-03   0.916287E+01   0.131730E+02   0.178130E+02   0.143929E+02   0.174296E+03
   0.971047E+02   0.371777E+00  -0.760118E+01   0.928608E-03   0.961780E+01   0.105931E+02   0.989808E+01   0.158321E+02   0.171288E+03
   0.971699E+02   0.281659E+01  -0.898793E+00   0.749988E-03   0.183515E+02   0.107279E+02   0.152420E+02   0.121453E+02   0.169571E+03
   0.974971E+02  -0.711427E+00   0.553084E+01   0.321444E-03   0.120366E+02   0.938459E+01   0.207978E+02   0.163529E+02   0.169965E+03
   0.995978E+02   0.276478E+01   0.683498E+01   0.847870E-03   0.107818E+02   0.104909E+02   0.933800E+01   0.206663E+02   0.168983E+03
   0.985215E+02   0.114205E+01   0.169738E+01   0.780091E-03   0.944842E+01   0.123265E+02   0.128658E+02   0.174714E+02   0.173837E+03
   0.993542E+02  -0.527216E+01  -0.632552E+01   0.918293E-03   0.127603E+02   0.947784E+01   0.134324E+02   0.115846E+02   0.168772E+03
   0.965688E+02   0.445971E+00  -0.965226E+01   0.627291E-03   0.850980E+01   0.689577E+01   0.120283E+02   0.137847E+02   0.172369E+03
   0.978888E+02   0.357820E+01  -0.311924E+01   0.627291E-03   0.124064E+02   0.974526E+01   0.128636E+02   0.157331E+02   0.174429E+03
   0.978888E+02   0.547182E+01  -0.132245E+01   0.778796E-03   0.106906E+02   0.890283E+01   0.155688E+02   0.161377E+02   0.173698E+03
   0.982030E+02   0.301003E+01   0.735911E+00   0.495684E-03   0.109929E+02   0.122846E+02   0.143996E+02   0.137884E+02   0.174284E+03
   0.982030E+02   0.286503E+01  -0.100137E+02   0.536835E-03   0.956811E+01   0.118517E+02   0.108933E+02   0.146300E+02   0.171259E+03
   0.975980E+02  -0.364682E+01  -0.503834E+01   0.586710E-03   0.125418E+02   0.941710E+01   0.162108E+02   0.137059E+02   0.173025E+03
   0.984252E+02  -0.158495E+01   0.299990E+01   0.651917E-03   0.929015E+01   0.941710E+01   0.142533E+02   0.104846E+02   0.174399E+03
   0.988782E+02   0.160264E+01   0.446574E+01   0.687992E-03   0.127743E+02   0.119522E+02   0.152260E+02   0.171259E+02   0.173357E+03
   0.972058E+02   0.895999E+00  -0.576893E+01   0.365873E-03   0.140104E+02   0.107460E+02   0.135863E+02   0.134887E+02   0.171727E+03
   0.974247E+02   0.820485E-01  -0.440276E+01   0.455542E-03   0.136314E+02   0.138595E+02   0.181808E+02   0.150240E+02   0.171542E+03
   0.974247E+02   0.358494E+01   0.941507E+00   0.505460E-03   0.101319E+02   0.116992E+02   0.167049E+02   0.920489E+01   0.172131E+03
   0.993991E+02  -0.290167E+00  -0.403401E+01   0.967691E-03   0.799063E+01   0.113179E+02   0.142350E+02   0.165449E+02   0.170674E+03
   0.975722E+02   0.134335E+01  -0.179220E+02   0.630681E-03   0.142080E+02   0.126593E+02   0.142350E+02   0.194404E+02   0.166971E+03
   0.975722E+02   0.268477E+01  -0.672111E+01   0.630681E-03   0.968027E+01   0.152371E+02   0.137787E+02   0.139653E+02   0.172705E+03
   0.977233E+02   0.411211E+01   0.118700E+01   0.556861E-03   0.109783E+02   0.115292E+02   0.143015E+02   0.124723E+02   0.174565E+03
   0.977233E+02   0.511106E+01   0.182591E+01   0.547894E-03   0.105780E+02   0.853749E+01   0.185080E+02   0.159949E+02   0.173471E+03
   0.984951E+02  -0.816774E+00  -0.929477E+00   0.713169E-03   0.118997E+02   0.112302E+02   0.166266E+02   0.123202E+02   0.174000E+03
   0.968272E+02   0.279458E+01  -0.707888E+01   0.707181E-03   0.734561E+01   0.122355E+02   0.148803E+02   0.122071E+02   0.172919E+03
   0.981832E+02  -0.338674E+01  -0.661706E+01   0.707181E-03   0.101273E+02   0.100165E+02   0.149664E+02   0.164904E+02   0.173582E+03
   0.981832E+02   0.209501E+01  -0.462913E+01   0.769959E-03   0.864154E+01   0.961192E+01   0.145941E+02   0.140962E+02   0.174827E+03
   0.975871E+02   0.366487E+00   0.223520E+01   0.737765E-03   0.104644E+02   0.920162E+01   0.144629E+02   0.129298E+02   0.175420E+03
   0.993746E+02   0.229012E+01   0.750543E+01   0.529885E-03   0.971525E+01   0.817131E+01   0.152111E+02   0.150051E+02   0.173480E+03
   0.984195E+02  -0.270026E+01  -0.181717E+01   0.636760E-03   0.113812E+02   0.848129E+01   0.104132E+02   0.147751E+02   0.173092E+03
   0.987982E+02   0.281767E+01   0.171036E+01   0.588755E-03   0.645305E+01   0.769288E+01   0.160339E+02   0.165693E+02   0.172063E+03
   0.986218E+02  -0.113682E+00   0.464417E+01   0.626559E-03   0.109720E+02   0.951101E+01   0.127708E+02   0.151928E+02   0.175398E+03
   0.978688E+02  -0.113682E+00   0.470559E+01   0.652193E-03   0.910115E+01   0.116855E+02   0.157874E+02   0.129745E+02   0.175157E+03
   0.979034E+02  -0.233052E+01  -0.263900E+01   0.693608E-03   0.786138E+01   0.782528E+01   0.129748E+02   0.134619E+02   0.174058E+03
   0.975006E+02  -0.330295E+00  -0.751476E+01   0.669014E-03   0.877800E+01   0.101454E+02   0.124692E+02   0.119579E+02   0.174570E+03
   0.981489E+02  -0.665287E+00   0.993451E+01   0.790554E-03   0.101211E+02   0.121684E+02   0.100695E+02   0.166553E+02   0.171266E+03
   0.981057E+02  -0.141071E+01   0.678728E+01   0.500115E-03   0.123796E+02   0.107873E+02   0.200815E+02   0.199543E+02   0.171293E+03
   0.979865E+02   0.124410E+01   0.101887E+02   0.555103E-03   0.914914E+01   0.133606E+02   0.195965E+02   0.152070E+02   0.171704E+03
   0.969277E+02   0.174061E+01  -0.610788E+01   0.983626E-03   0.789659E+01   0.112678E+02   0.124079E+02   0.103173E+02   0.170226E+03
   0.987788E+02  -0.413747E+01   0.167291E+01   0.621749E-03   0.138706E+02   0.621322E+01   0.169223E+02   0.157692E+02   0.169514E+03
   0.976474E+02   0.181696E+01  -0.230416E+01   0.678296E-03   0.126397E+02   0.853672E+01   0.150357E+02   0.199260E+02   0.173708E+03
   0.989576E+02   0.183673E+01   0.484745E+01   0.512371E-03   0.103464E+02   0.638264E+01   0.121955E+02   0.192852E+02   0.171161E+03
   0.980991E+02   0.176418E+01   0.117853E+02   0.559165E-03   0.892374E+01   0.125050E+02   0.149014E+02   0.128852E+02   0.172494E+03
   0.980991E+02  -0.112752E+01  -0.457459E+01   0.550282E-03   0.860468E+01   0.905402E+01   0.165538E+02   0.158417E+02   0.174809E+03
   0.964523E+02  -0.112752E+01  -0.110674E+02   0.719603E-03   0.844719E+01   0.119119E+02   0.124394E+02   0.172040E+02   0.171583E+03
   0.972124E+02   0.207739E+01  -0.790819E+01   0.707128E-03   0.760578E+01   0.803148E+01   0.169632E+02   0.160798E+02   0.173585E+03
   0.979699E+02   0.213248E+01   0.327873E+01   0.868732E-03   0.853237E+01   0.114160E+02   0.117914E+02   0.190017E+02   0.172438E+03
   0.973002E+02   0.298939E+01   0.173939E+01   0.608017E-03   0.688798E+01   0.705493E+01   0.147428E+02   0.171661E+02   0.172890E+03
   0.973002E+02   0.248054E+01  -0.277013E+01   0.520532E-03   0.973568E+01   0.985662E+01   0.204678E+02   0.158136E+02   0.174270E+03
   0.981370E+02   0.576352E+01   0.375203E+01   0.608601E-03   0.939309E+01   0.108589E+02   0.173300E+02   0.129100E+02   0.173511E+03
   0.984654E+02   0.488068E+01  -0.528094E+01   0.594888E-03   0.862700E+01   0.114297E+02   0.139294E+02   0.158271E+02   0.172463E+03
   0.973790E+02   0.940560E+00   0.583540E+01   0.834381E-03   0.862700E+01   0.990029E+01   0.234507E+02   0.853603E+01   0.167438E+03
   0.975147E+02   0.391223E+01  -0.116293E+02   0.841491E-03   0.147866E+02   0.955499E+01   0.194224E+02   0.147140E+02   0.169328E+03
   0.972351E+02   0.577736E+00   0.334126E+01   0.930718E-03   0.107612E+02   0.937280E+01   0.138425E+02   0.109254E+02   0.172107E+03
   0.975777E+02   0.115345E+01   0.636099E+01   0.508853E-03   0.801396E+01   0.102521E+02   0.133023E+02   0.137302E+02   0.174590E+03
   0.981321E+02  -0.263025E+00   0.632045E+00   0.508876E-03   0.107077E+02   0.130600E+02   0.138044E+02   0.163366E+02   0.174461E+03
   0.972267E+02   0.153767E+01  -0.113641E+02   0.694585E-03   0.978625E+01   0.121538E+02   0.133090E+02   0.213957E+02   0.171585E+03
   0.983962E+02  -0.268562E+01   0.886037E+01   0.569449E-03   0.822574E+01   0.143118E+02   0.242117E+02   0.136827E+02   0.168575E+03
   0.982312E+02   0.139720E+01  -0.696622E+01   0.534862E-03   0.112396E+02   0.101994E+02   0.120222E+02   0.115684E+02   0.173123E+03
   0.982312E+02   0.139720E+01   0.554046E+01   0.483901E-03   0.119762E+02   0.986652E+01   0.101132E+02   0.149174E+02   0.173307E+03
   0.986937E+02   0.317133E+01  -0.564820E+01   0.653607E-03   0.115843E+02   0.107313E+02   0.202392E+02   0.106408E+02   0.170672E+03
   0.986937E+02   0.110923E+01   0.677695E+01   0.653607E-03   0.882037E+01   0.937564E+01   0.203092E+02   0.241832E+02   0.170670E+03
   0.986937E+02  -0.139412E+01   0.893180E+01   0.653607E-03   0.882562E+01   0.862841E+01   0.108579E+02   0.144750E+02   0.173695E+03
   0.983800E+02   0.490624E+00  -0.364685E+01   0.745143E-03   0.100256E+02   0.106884E+02   0.120023E+02   0.147015E+02   0.174622E+03
