a0_min        a0_flood      Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.118394E+03  0.330301E+02  0.321623E-03  0.723061E+01  0.812325E+01  0.208169E+02  0.103550E-02  0.541811E+02
  0.118394E+03  0.330301E+02  0.321623E-03  0.728634E+01  0.761181E+01  0.214595E+02  0.126074E-03  0.535802E+02
  0.118394E+03  0.330301E+02  0.321623E-03  0.686138E+01  0.761181E+01  0.205002E+02  0.126074E-03  0.535486E+02
  0.119566E+03  0.330301E+02  0.321623E-03  0.683207E+01  0.845472E+01  0.224019E+02  0.518147E-03  0.542018E+02
  0.119566E+03  0.330301E+02  0.321623E-03  0.828254E+01  0.883683E+01  0.224019E+02  0.518147E-03  0.554964E+02
  0.119566E+03  0.330301E+02  0.632010E-03  0.856479E+01  0.931308E+01  0.214709E+02  0.518147E-03  0.540317E+02
  0.119566E+03  0.330301E+02  0.632010E-03  0.871018E+01  0.979333E+01  0.214709E+02  0.518147E-03  0.540841E+02
  0.119566E+03  0.330301E+02  0.632010E-03  0.953604E+01  0.908644E+01  0.195196E+02  0.570890E-03  0.549675E+02
  0.119566E+03  0.330301E+02  0.632010E-03  0.841292E+01  0.101183E+02  0.195196E+02  0.570890E-03  0.547531E+02
  0.119566E+03  0.330301E+02  0.632010E-03  0.730468E+01  0.943779E+01  0.195196E+02  0.570890E-03  0.540642E+02
  0.119566E+03  0.330301E+02  0.632010E-03  0.767495E+01  0.791636E+01  0.183569E+02  0.570890E-03  0.543262E+02
  0.119566E+03  0.330301E+02  0.632010E-03  0.859474E+01  0.791636E+01  0.197193E+02  0.570890E-03  0.543046E+02
  0.121662E+03  0.330301E+02  0.632010E-03  0.912909E+01  0.920351E+01  0.195224E+02  0.570890E-03  0.530691E+02
  0.121662E+03  0.330301E+02  0.632010E-03  0.978456E+01  0.803270E+01  0.227250E+02  0.570890E-03  0.512788E+02
  0.121662E+03  0.330301E+02  0.632010E-03  0.942208E+01  0.825048E+01  0.206876E+02  0.213374E-02  0.508997E+02
  0.118788E+03  0.330301E+02  0.632010E-03  0.942208E+01  0.806653E+01  0.212512E+02  0.295197E-03  0.538717E+02
  0.118788E+03  0.330301E+02  0.632010E-03  0.723066E+01  0.806653E+01  0.220160E+02  0.295197E-03  0.525075E+02
  0.118788E+03  0.330301E+02  0.632010E-03  0.723066E+01  0.806653E+01  0.220160E+02  0.295197E-03  0.525075E+02
  0.118788E+03  0.330301E+02  0.632010E-03  0.728127E+01  0.869800E+01  0.220160E+02  0.295197E-03  0.528150E+02
  0.118788E+03  0.330301E+02  0.632010E-03  0.884862E+01  0.869800E+01  0.194831E+02  0.295197E-03  0.547993E+02
  0.118788E+03  0.330301E+02  0.632010E-03  0.102430E+02  0.993807E+01  0.187950E+02  0.295197E-03  0.551971E+02
  0.118788E+03  0.330301E+02  0.632010E-03  0.106118E+02  0.924963E+01  0.166068E+02  0.295197E-03  0.557513E+02
  0.118788E+03  0.330301E+02  0.632010E-03  0.106118E+02  0.100058E+02  0.163561E+02  0.295197E-03  0.557998E+02
  0.118788E+03  0.330301E+02  0.632010E-03  0.115553E+02  0.107802E+02  0.151398E+02  0.295197E-03  0.555222E+02
  0.119327E+03  0.330301E+02  0.632010E-03  0.121648E+02  0.104510E+02  0.146192E+02  0.295197E-03  0.554628E+02
  0.119327E+03  0.330301E+02  0.632010E-03  0.105628E+02  0.111775E+02  0.122105E+02  0.295197E-03  0.555079E+02
  0.120321E+03  0.330301E+02  0.632010E-03  0.106939E+02  0.100121E+02  0.125528E+02  0.465895E-03  0.554983E+02
  0.120321E+03  0.330301E+02  0.632010E-03  0.100769E+02  0.981619E+01  0.132179E+02  0.774816E-03  0.555242E+02
  0.120321E+03  0.330301E+02  0.252651E-03  0.908761E+01  0.998303E+01  0.132179E+02  0.774816E-03  0.575430E+02
  0.120321E+03  0.330301E+02  0.252651E-03  0.946978E+01  0.998303E+01  0.151035E+02  0.774816E-03  0.576451E+02
  0.120321E+03  0.332676E+02  0.252651E-03  0.967820E+01  0.941737E+01  0.161670E+02  0.691012E-03  0.570447E+02
  0.120321E+03  0.332676E+02  0.252651E-03  0.995975E+01  0.941737E+01  0.150850E+02  0.691012E-03  0.571682E+02
  0.118298E+03  0.332676E+02  0.252651E-03  0.785084E+01  0.957073E+01  0.155119E+02  0.697601E-03  0.573078E+02
  0.118298E+03  0.332676E+02  0.252651E-03  0.887235E+01  0.919825E+01  0.155119E+02  0.697601E-03  0.577149E+02
  0.118298E+03  0.332676E+02  0.252651E-03  0.929875E+01  0.749655E+01  0.160176E+02  0.697601E-03  0.569630E+02
  0.118298E+03  0.332676E+02  0.252651E-03  0.929875E+01  0.650648E+01  0.135047E+02  0.697601E-03  0.559202E+02
  0.118298E+03  0.332676E+02  0.252651E-03  0.929875E+01  0.727888E+01  0.155860E+02  0.697601E-03  0.568321E+02
  0.118298E+03  0.332676E+02  0.252651E-03  0.884548E+01  0.727888E+01  0.153342E+02  0.697601E-03  0.567886E+02
  0.118298E+03  0.332676E+02  0.252651E-03  0.991310E+01  0.928107E+01  0.154039E+02  0.697601E-03  0.578029E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.104163E+02  0.983867E+01  0.138168E+02  0.697601E-03  0.579521E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.107020E+02  0.817128E+01  0.153912E+02  0.697601E-03  0.575356E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.953569E+01  0.817128E+01  0.137908E+02  0.359059E-03  0.579145E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.965155E+01  0.768542E+01  0.120789E+02  0.359059E-03  0.572542E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.922157E+01  0.701958E+01  0.130365E+02  0.359059E-03  0.568890E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.905423E+01  0.701958E+01  0.124432E+02  0.379293E-02  0.540007E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.835159E+01  0.701958E+01  0.145188E+02  0.505289E-02  0.533579E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.835159E+01  0.738632E+01  0.143411E+02  0.237708E-02  0.554168E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.836039E+01  0.687681E+01  0.143726E+02  0.237708E-02  0.548870E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.836039E+01  0.725847E+01  0.132224E+02  0.237708E-02  0.552095E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.836039E+01  0.725847E+01  0.148549E+02  0.237708E-02  0.552907E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.695415E+01  0.725847E+01  0.136797E+02  0.237708E-02  0.542039E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.695415E+01  0.694447E+01  0.130889E+02  0.187560E-02  0.542016E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.661041E+01  0.694447E+01  0.130889E+02  0.187560E-02  0.537598E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.663742E+01  0.716131E+01  0.120029E+02  0.187560E-02  0.537332E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.663742E+01  0.773007E+01  0.127284E+02  0.187560E-02  0.544470E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.664737E+01  0.983079E+01  0.122879E+02  0.112847E-02  0.556190E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.664737E+01  0.976566E+01  0.138001E+02  0.469513E-03  0.565149E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.628837E+01  0.102617E+02  0.162865E+02  0.469513E-03  0.557508E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.825116E+01  0.927606E+01  0.178353E+02  0.469513E-03  0.573650E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.808753E+01  0.103058E+02  0.181466E+02  0.469513E-03  0.571418E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.808753E+01  0.101409E+02  0.168926E+02  0.121671E-02  0.568296E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.770454E+01  0.101215E+02  0.163013E+02  0.121671E-02  0.567194E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.767268E+01  0.108007E+02  0.161884E+02  0.121671E-02  0.565798E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.878857E+01  0.111422E+02  0.172183E+02  0.121671E-02  0.567829E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.994001E+01  0.117929E+02  0.167319E+02  0.121671E-02  0.567345E+02
  0.118298E+03  0.336521E+02  0.225769E-04  0.105772E+02  0.136777E+02  0.148664E+02  0.895958E-03  0.561847E+02
  0.118298E+03  0.326628E+02  0.225769E-04  0.114797E+02  0.138071E+02  0.136035E+02  0.369224E-03  0.549572E+02
  0.118298E+03  0.326628E+02  0.225769E-04  0.125720E+02  0.137265E+02  0.163995E+02  0.220152E-02  0.527346E+02
  0.118298E+03  0.326628E+02  0.225769E-04  0.113758E+02  0.137265E+02  0.144367E+02  0.118712E-02  0.544047E+02
  0.118298E+03  0.326628E+02  0.225769E-04  0.973954E+01  0.142281E+02  0.141373E+02  0.321944E-03  0.550956E+02
  0.118298E+03  0.326628E+02  0.499683E-03  0.944486E+01  0.142946E+02  0.135281E+02  0.321944E-03  0.540425E+02
  0.118298E+03  0.336107E+02  0.499683E-03  0.977659E+01  0.143449E+02  0.154355E+02  0.321944E-03  0.543149E+02
  0.118298E+03  0.336107E+02  0.499683E-03  0.107545E+02  0.143449E+02  0.149827E+02  0.321944E-03  0.541998E+02
  0.118298E+03  0.336107E+02  0.499683E-03  0.102842E+02  0.115785E+02  0.142258E+02  0.321944E-03  0.558906E+02
  0.118298E+03  0.336107E+02  0.196141E-03  0.811928E+01  0.114475E+02  0.142258E+02  0.321944E-03  0.572835E+02
  0.118298E+03  0.336107E+02  0.196141E-03  0.852696E+01  0.938177E+01  0.142258E+02  0.321944E-03  0.578363E+02
  0.118298E+03  0.336107E+02  0.196141E-03  0.801981E+01  0.967614E+01  0.128420E+02  0.321944E-03  0.574486E+02
  0.119484E+03  0.336107E+02  0.196141E-03  0.788740E+01  0.969693E+01  0.128420E+02  0.321944E-03  0.571045E+02
  0.119484E+03  0.336107E+02  0.196141E-03  0.741868E+01  0.105316E+02  0.109412E+02  0.705276E-03  0.556656E+02
  0.119484E+03  0.336107E+02  0.196141E-03  0.867243E+01  0.113552E+02  0.104574E+02  0.705276E-03  0.557895E+02
  0.119484E+03  0.336107E+02  0.196141E-03  0.802378E+01  0.133746E+02  0.104574E+02  0.705276E-03  0.544962E+02
  0.119484E+03  0.336107E+02  0.196141E-03  0.802378E+01  0.133746E+02  0.104291E+02  0.705276E-03  0.544744E+02
  0.119484E+03  0.336107E+02  0.196141E-03  0.818888E+01  0.132542E+02  0.129548E+02  0.705276E-03  0.558005E+02
  0.119484E+03  0.336107E+02  0.196141E-03  0.964255E+01  0.140871E+02  0.124822E+02  0.705276E-03  0.554667E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.964255E+01  0.140871E+02  0.144121E+02  0.705276E-03  0.558162E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.107729E+02  0.132076E+02  0.166912E+02  0.705276E-03  0.559479E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.129303E+02  0.132076E+02  0.131024E+02  0.705276E-03  0.551652E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.129303E+02  0.138331E+02  0.130453E+02  0.705276E-03  0.547596E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.129303E+02  0.137743E+02  0.135987E+02  0.146768E-02  0.541346E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.138570E+02  0.137743E+02  0.127894E+02  0.853152E-03  0.540282E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.115934E+02  0.118872E+02  0.116247E+02  0.853152E-03  0.559199E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.943141E+01  0.117628E+02  0.116152E+02  0.853152E-03  0.564069E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.945889E+01  0.117628E+02  0.129595E+02  0.267683E-03  0.571521E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.103759E+02  0.130287E+02  0.145546E+02  0.267683E-03  0.565734E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.104128E+02  0.134189E+02  0.146516E+02  0.249835E-02  0.545444E+02
  0.119484E+03  0.323462E+02  0.196141E-03  0.955969E+01  0.124009E+02  0.146516E+02  0.249835E-02  0.552061E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.918418E+01  0.117556E+02  0.146516E+02  0.220047E-02  0.559260E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.949527E+01  0.121429E+02  0.123363E+02  0.323870E-02  0.547082E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.902542E+01  0.121429E+02  0.104600E+02  0.323870E-02  0.536794E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.125882E+02  0.124443E+02  0.138152E+02  0.204786E-02  0.548184E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.125285E+02  0.124443E+02  0.138152E+02  0.204786E-02  0.548502E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.132308E+02  0.136604E+02  0.116228E+02  0.204786E-02  0.531836E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.125055E+02  0.136604E+02  0.120898E+02  0.204786E-02  0.537872E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.114633E+02  0.153189E+02  0.120898E+02  0.204786E-02  0.530937E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.118558E+02  0.147016E+02  0.132382E+02  0.204786E-02  0.536852E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.111204E+02  0.161768E+02  0.132382E+02  0.204786E-02  0.528393E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.114178E+02  0.161768E+02  0.133318E+02  0.445633E-02  0.511114E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.121008E+02  0.161768E+02  0.122028E+02  0.402857E-02  0.507949E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.119343E+02  0.143584E+02  0.122028E+02  0.431305E-02  0.520822E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.119343E+02  0.136574E+02  0.120238E+02  0.431305E-02  0.524894E+02
  0.119484E+03  0.323462E+02  0.110805E-03  0.113338E+02  0.128772E+02  0.120238E+02  0.474742E-02  0.529691E+02
  0.118309E+03  0.323462E+02  0.110805E-03  0.113338E+02  0.971082E+01  0.118179E+02  0.585565E-03  0.545515E+02
  0.118309E+03  0.323462E+02  0.110805E-03  0.124221E+02  0.881030E+01  0.110337E+02  0.585565E-03  0.535758E+02
  0.118309E+03  0.323462E+02  0.110805E-03  0.122027E+02  0.810991E+01  0.108220E+02  0.585565E-03  0.532869E+02
  0.118885E+03  0.323462E+02  0.662090E-04  0.130030E+02  0.114860E+02  0.105129E+02  0.329403E-03  0.543141E+02
  0.118885E+03  0.323462E+02  0.217790E-03  0.130951E+02  0.123334E+02  0.112040E+02  0.329403E-03  0.541636E+02
  0.118885E+03  0.323462E+02  0.217790E-03  0.126938E+02  0.122062E+02  0.112040E+02  0.329403E-03  0.544559E+02
  0.118885E+03  0.323462E+02  0.217790E-03  0.108493E+02  0.122062E+02  0.112040E+02  0.329403E-03  0.552410E+02
  0.118885E+03  0.323462E+02  0.217790E-03  0.108493E+02  0.114737E+02  0.112040E+02  0.329403E-03  0.555635E+02
  0.118885E+03  0.323462E+02  0.217790E-03  0.102588E+02  0.109116E+02  0.114871E+02  0.329403E-03  0.560350E+02
  0.118885E+03  0.323462E+02  0.217790E-03  0.117914E+02  0.105616E+02  0.115850E+02  0.329403E-03  0.557021E+02
  0.118885E+03  0.323462E+02  0.217790E-03  0.109885E+02  0.100414E+02  0.119732E+02  0.306498E-02  0.540137E+02
  0.118885E+03  0.323462E+02  0.217790E-03  0.109885E+02  0.105932E+02  0.124701E+02  0.306498E-02  0.540868E+02
  0.118885E+03  0.323462E+02  0.217790E-03  0.109406E+02  0.909847E+01  0.128052E+02  0.306498E-02  0.542703E+02
  0.118885E+03  0.323462E+02  0.217790E-03  0.119187E+02  0.852649E+01  0.119601E+02  0.306498E-02  0.534995E+02
  0.118885E+03  0.335855E+02  0.217790E-03  0.110232E+02  0.891788E+01  0.117527E+02  0.412473E-02  0.544441E+02
  0.118885E+03  0.335855E+02  0.217790E-03  0.944843E+01  0.838866E+01  0.135908E+02  0.281109E-02  0.558461E+02
  0.118885E+03  0.324860E+02  0.217790E-03  0.917564E+01  0.108092E+02  0.135908E+02  0.395917E-02  0.544554E+02
  0.118885E+03  0.329013E+02  0.217790E-03  0.795993E+01  0.112695E+02  0.111177E+02  0.395917E-02  0.541527E+02
  0.118885E+03  0.329013E+02  0.217790E-03  0.795993E+01  0.123268E+02  0.135286E+02  0.378903E-02  0.545898E+02
  0.118885E+03  0.329013E+02  0.217790E-03  0.930331E+01  0.146513E+02  0.152744E+02  0.198886E-02  0.548734E+02
  0.118885E+03  0.329013E+02  0.116093E-03  0.848189E+01  0.151306E+02  0.148064E+02  0.252363E-02  0.542031E+02
  0.118885E+03  0.329013E+02  0.116093E-03  0.854622E+01  0.141881E+02  0.167057E+02  0.163886E-02  0.553790E+02
  0.118885E+03  0.335415E+02  0.116093E-03  0.931213E+01  0.133790E+02  0.161964E+02  0.383371E-02  0.543000E+02
  0.118885E+03  0.335415E+02  0.116093E-03  0.981387E+01  0.129672E+02  0.175830E+02  0.383371E-02  0.542291E+02
  0.118885E+03  0.335415E+02  0.116093E-03  0.997495E+01  0.115524E+02  0.163115E+02  0.383371E-02  0.552190E+02
  0.118885E+03  0.335415E+02  0.116093E-03  0.107294E+02  0.110976E+02  0.163115E+02  0.383371E-02  0.552491E+02
  0.118885E+03  0.335415E+02  0.116093E-03  0.934711E+01  0.122080E+02  0.162403E+02  0.142640E-02  0.567766E+02
  0.118885E+03  0.335415E+02  0.116093E-03  0.114836E+02  0.118025E+02  0.162403E+02  0.142640E-02  0.565765E+02
  0.118885E+03  0.335415E+02  0.116093E-03  0.110403E+02  0.118025E+02  0.159309E+02  0.209140E-02  0.561936E+02
  0.118885E+03  0.335415E+02  0.116093E-03  0.990797E+01  0.118025E+02  0.135798E+02  0.900727E-03  0.576137E+02
  0.118885E+03  0.335415E+02  0.116093E-03  0.103323E+02  0.974210E+01  0.140358E+02  0.204065E-02  0.570548E+02
  0.118885E+03  0.335415E+02  0.116093E-03  0.933983E+01  0.974210E+01  0.142509E+02  0.150670E-02  0.575917E+02
