a0_min        a0_flood      Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.119638E+03  0.330000E+02  0.408651E-03  0.843402E+01  0.104934E+02  0.950540E+01  0.113617E-02  0.625358E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.104346E+02  0.104934E+02  0.965251E+01  0.113617E-02  0.628198E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.113686E+02  0.112176E+02  0.941884E+01  0.160263E-02  0.613041E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.117303E+02  0.124582E+02  0.941884E+01  0.160263E-02  0.606163E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.131259E+02  0.124582E+02  0.941884E+01  0.235573E-02  0.588712E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.134195E+02  0.112525E+02  0.108310E+02  0.211728E-02  0.607648E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.146583E+02  0.114062E+02  0.138925E+02  0.169107E-02  0.614699E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.146583E+02  0.121855E+02  0.138925E+02  0.185084E-02  0.608997E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.146583E+02  0.106539E+02  0.106318E+02  0.108074E-02  0.615949E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.152313E+02  0.104432E+02  0.106318E+02  0.152036E-02  0.604508E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.145572E+02  0.111148E+02  0.118366E+02  0.152036E-02  0.614405E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.145572E+02  0.117226E+02  0.126609E+02  0.152036E-02  0.614858E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.143186E+02  0.113193E+02  0.123477E+02  0.156638E-02  0.616513E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.139809E+02  0.110382E+02  0.135643E+02  0.156638E-02  0.622302E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.139809E+02  0.112742E+02  0.135643E+02  0.122860E-02  0.627165E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.143427E+02  0.105764E+02  0.151307E+02  0.122860E-02  0.626895E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.143427E+02  0.103493E+02  0.152027E+02  0.122860E-02  0.627296E+02
  0.119638E+03  0.330000E+02  0.408651E-03  0.143427E+02  0.111652E+02  0.166179E+02  0.122860E-02  0.622987E+02
  0.119638E+03  0.330000E+02  0.444557E-03  0.125565E+02  0.112877E+02  0.175321E+02  0.929380E-03  0.634983E+02
  0.119638E+03  0.330000E+02  0.444557E-03  0.115532E+02  0.106599E+02  0.195695E+02  0.407328E-03  0.647179E+02
  0.119638E+03  0.330000E+02  0.444557E-03  0.110459E+02  0.119902E+02  0.195695E+02  0.407328E-03  0.644213E+02
  0.119638E+03  0.330000E+02  0.444557E-03  0.901260E+01  0.115883E+02  0.186440E+02  0.229219E-03  0.655970E+02
  0.119638E+03  0.330000E+02  0.444557E-03  0.870600E+01  0.116481E+02  0.197402E+02  0.229219E-03  0.650937E+02
  0.119638E+03  0.330000E+02  0.444557E-03  0.100417E+02  0.119234E+02  0.203135E+02  0.229219E-03  0.648361E+02
  0.119638E+03  0.330000E+02  0.444557E-03  0.875488E+01  0.109907E+02  0.205743E+02  0.229219E-03  0.649976E+02
  0.119638E+03  0.330000E+02  0.331820E-03  0.812344E+01  0.109989E+02  0.209966E+02  0.229219E-03  0.648630E+02
  0.119638E+03  0.330000E+02  0.331820E-03  0.794884E+01  0.104261E+02  0.188808E+02  0.279736E-03  0.656444E+02
  0.119638E+03  0.330000E+02  0.331820E-03  0.794884E+01  0.878855E+01  0.198838E+02  0.279736E-03  0.652456E+02
  0.119638E+03  0.330000E+02  0.479502E-03  0.767522E+01  0.892873E+01  0.169835E+02  0.279736E-03  0.654878E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.767522E+01  0.783964E+01  0.142194E+02  0.279736E-03  0.652400E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.767522E+01  0.829117E+01  0.155422E+02  0.267459E-03  0.654481E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.889522E+01  0.941044E+01  0.155422E+02  0.759490E-04  0.663357E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.110976E+02  0.946158E+01  0.163427E+02  0.759490E-04  0.660263E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.104415E+02  0.857736E+01  0.163427E+02  0.759490E-04  0.660415E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.107557E+02  0.674323E+01  0.180746E+02  0.759490E-04  0.641195E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.947277E+01  0.674323E+01  0.163141E+02  0.759490E-04  0.647251E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.960022E+01  0.674323E+01  0.144310E+02  0.759490E-04  0.649197E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.912724E+01  0.674323E+01  0.154844E+02  0.759490E-04  0.648224E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.894317E+01  0.674323E+01  0.148317E+02  0.133503E-02  0.623924E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.817026E+01  0.674323E+01  0.171149E+02  0.179702E-02  0.610448E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.817026E+01  0.714665E+01  0.169194E+02  0.815890E-03  0.632949E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.817994E+01  0.658619E+01  0.169541E+02  0.815890E-03  0.626038E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.817994E+01  0.700601E+01  0.156888E+02  0.815890E-03  0.633792E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.817994E+01  0.700601E+01  0.174846E+02  0.815890E-03  0.630024E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.654896E+01  0.703644E+01  0.161248E+02  0.774536E-03  0.619251E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.601516E+01  0.656949E+01  0.161237E+02  0.774536E-03  0.604266E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.601516E+01  0.656949E+01  0.148500E+02  0.883531E-04  0.620036E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.601516E+01  0.495732E+01  0.212471E+02  0.883531E-04  0.564643E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.689999E+01  0.474434E+01  0.214973E+02  0.883531E-04  0.569697E+02
  0.119638E+03  0.330000E+02  0.495225E-03  0.657691E+01  0.474434E+01  0.212872E+02  0.883531E-04  0.566411E+02
  0.119638E+03  0.330000E+02  0.441937E-03  0.768587E+01  0.474434E+01  0.204561E+02  0.883531E-04  0.586021E+02
  0.119638E+03  0.330000E+02  0.441937E-03  0.950923E+01  0.603223E+01  0.204561E+02  0.883531E-04  0.627392E+02
  0.119638E+03  0.330000E+02  0.441937E-03  0.964015E+01  0.603223E+01  0.189326E+02  0.883531E-04  0.633431E+02
  0.119638E+03  0.330000E+02  0.441937E-03  0.986844E+01  0.603223E+01  0.231381E+02  0.883531E-04  0.614631E+02
  0.119638E+03  0.330000E+02  0.441937E-03  0.107517E+02  0.603223E+01  0.231381E+02  0.883531E-04  0.613139E+02
  0.119638E+03  0.330000E+02  0.426044E-03  0.103181E+02  0.618043E+01  0.257828E+02  0.883531E-04  0.603600E+02
  0.119638E+03  0.330000E+02  0.426044E-03  0.102353E+02  0.618043E+01  0.257828E+02  0.579314E-03  0.594073E+02
  0.119638E+03  0.330000E+02  0.426044E-03  0.118668E+02  0.866176E+01  0.257828E+02  0.579314E-03  0.611988E+02
  0.119638E+03  0.330000E+02  0.426044E-03  0.939152E+01  0.866176E+01  0.278768E+02  0.579314E-03  0.605380E+02
  0.119638E+03  0.330000E+02  0.329819E-03  0.956312E+01  0.852875E+01  0.257456E+02  0.579314E-03  0.618998E+02
  0.119638E+03  0.330000E+02  0.329819E-03  0.840499E+01  0.852875E+01  0.239834E+02  0.859696E-03  0.619902E+02
  0.119638E+03  0.330000E+02  0.329819E-03  0.824711E+01  0.852875E+01  0.214447E+02  0.100328E-03  0.648547E+02
  0.119638E+03  0.330000E+02  0.329819E-03  0.734685E+01  0.106731E+02  0.187448E+02  0.100328E-03  0.653962E+02
  0.119638E+03  0.330000E+02  0.329819E-03  0.734685E+01  0.108180E+02  0.177781E+02  0.100328E-03  0.656714E+02
  0.120183E+03  0.330000E+02  0.329819E-03  0.782323E+01  0.109455E+02  0.134836E+02  0.100328E-03  0.653280E+02
  0.120183E+03  0.330000E+02  0.329819E-03  0.782323E+01  0.121217E+02  0.150972E+02  0.100328E-03  0.648936E+02
  0.120183E+03  0.330000E+02  0.329819E-03  0.848344E+01  0.116044E+02  0.150972E+02  0.100328E-03  0.654574E+02
  0.120183E+03  0.330000E+02  0.329819E-03  0.834741E+01  0.922295E+01  0.148811E+02  0.100328E-03  0.658427E+02
  0.118483E+03  0.330000E+02  0.329819E-03  0.887641E+01  0.100362E+02  0.126718E+02  0.100328E-03  0.655705E+02
  0.118483E+03  0.330000E+02  0.329819E-03  0.831854E+01  0.103600E+02  0.111495E+02  0.100328E-03  0.647257E+02
  0.119194E+03  0.330000E+02  0.329819E-03  0.762264E+01  0.102628E+02  0.161150E+02  0.100328E-03  0.665104E+02
  0.119194E+03  0.330000E+02  0.329819E-03  0.822886E+01  0.980055E+01  0.136861E+02  0.100328E-03  0.670521E+02
  0.119194E+03  0.330000E+02  0.329819E-03  0.960799E+01  0.107064E+02  0.131539E+02  0.100328E-03  0.671397E+02
  0.119194E+03  0.330000E+02  0.329819E-03  0.889447E+01  0.129278E+02  0.131539E+02  0.100328E-03  0.661106E+02
  0.119194E+03  0.330000E+02  0.329819E-03  0.806508E+01  0.129278E+02  0.131256E+02  0.100328E-03  0.657971E+02
  0.119194E+03  0.330000E+02  0.329819E-03  0.823017E+01  0.128075E+02  0.156513E+02  0.100328E-03  0.659731E+02
  0.119194E+03  0.330000E+02  0.329819E-03  0.968385E+01  0.136403E+02  0.151788E+02  0.100328E-03  0.658209E+02
  0.119194E+03  0.330000E+02  0.329819E-03  0.968385E+01  0.136403E+02  0.173016E+02  0.100328E-03  0.654370E+02
  0.119194E+03  0.330000E+02  0.329819E-03  0.109273E+02  0.126728E+02  0.173016E+02  0.100328E-03  0.658077E+02
  0.119194E+03  0.330000E+02  0.802648E-03  0.133004E+02  0.126728E+02  0.133539E+02  0.100328E-03  0.613908E+02
  0.119194E+03  0.330000E+02  0.802648E-03  0.133004E+02  0.133609E+02  0.132912E+02  0.100328E-03  0.609806E+02
  0.119194E+03  0.330000E+02  0.802648E-03  0.133004E+02  0.132962E+02  0.138999E+02  0.379874E-03  0.605981E+02
  0.119194E+03  0.330000E+02  0.802648E-03  0.143198E+02  0.132962E+02  0.130096E+02  0.154549E-03  0.603388E+02
  0.119194E+03  0.330000E+02  0.513630E-03  0.169384E+02  0.135410E+02  0.110101E+02  0.154549E-03  0.601244E+02
  0.119194E+03  0.330000E+02  0.513630E-03  0.152230E+02  0.135002E+02  0.129707E+02  0.154549E-03  0.622885E+02
  0.119194E+03  0.330000E+02  0.513630E-03  0.152230E+02  0.144860E+02  0.125811E+02  0.154549E-03  0.615352E+02
  0.119194E+03  0.330000E+02  0.513630E-03  0.166155E+02  0.144860E+02  0.125811E+02  0.429362E-03  0.597747E+02
  0.119194E+03  0.330000E+02  0.513630E-03  0.166867E+02  0.154757E+02  0.159094E+02  0.410912E-03  0.591413E+02
  0.119194E+03  0.330000E+02  0.513630E-03  0.166867E+02  0.154757E+02  0.130000E+02  0.410912E-03  0.591306E+02
  0.119194E+03  0.330000E+02  0.513630E-03  0.170017E+02  0.140549E+02  0.128342E+02  0.410912E-03  0.598647E+02
  0.119194E+03  0.330000E+02  0.251300E-03  0.173054E+02  0.132530E+02  0.141816E+02  0.410912E-03  0.598528E+02
  0.119194E+03  0.330000E+02  0.251300E-03  0.159295E+02  0.132530E+02  0.148627E+02  0.410912E-03  0.609771E+02
  0.119194E+03  0.330000E+02  0.251300E-03  0.162610E+02  0.132530E+02  0.140702E+02  0.410912E-03  0.607162E+02
  0.119194E+03  0.330000E+02  0.307354E-03  0.162610E+02  0.145768E+02  0.147209E+02  0.410912E-03  0.610205E+02
  0.119194E+03  0.330000E+02  0.307354E-03  0.162610E+02  0.129690E+02  0.147209E+02  0.410912E-03  0.620676E+02
  0.119194E+03  0.330000E+02  0.307354E-03  0.162610E+02  0.129690E+02  0.177736E+02  0.410912E-03  0.615238E+02
  0.119194E+03  0.330000E+02  0.307354E-03  0.141123E+02  0.142042E+02  0.159144E+02  0.118832E-02  0.610346E+02
  0.119194E+03  0.330000E+02  0.307354E-03  0.149545E+02  0.130297E+02  0.159144E+02  0.197646E-02  0.599511E+02
  0.119194E+03  0.330000E+02  0.307354E-03  0.154470E+02  0.134512E+02  0.159144E+02  0.213647E-02  0.591127E+02
  0.119194E+03  0.330000E+02  0.349124E-03  0.165156E+02  0.124226E+02  0.165307E+02  0.905335E-03  0.609524E+02
  0.119194E+03  0.330000E+02  0.362362E-03  0.165156E+02  0.119556E+02  0.159749E+02  0.905335E-03  0.612835E+02
  0.119194E+03  0.330000E+02  0.362362E-03  0.166418E+02  0.137309E+02  0.141782E+02  0.905335E-03  0.603126E+02
  0.119194E+03  0.330000E+02  0.362362E-03  0.146209E+02  0.137309E+02  0.149439E+02  0.359469E-03  0.631969E+02
  0.119194E+03  0.330000E+02  0.479644E-03  0.145050E+02  0.127279E+02  0.145517E+02  0.117484E-02  0.613828E+02
  0.119194E+03  0.330000E+02  0.479644E-03  0.129907E+02  0.129732E+02  0.163472E+02  0.356179E-03  0.638973E+02
  0.119194E+03  0.330000E+02  0.479644E-03  0.126578E+02  0.127319E+02  0.151916E+02  0.227827E-03  0.647175E+02
  0.119194E+03  0.330000E+02  0.479644E-03  0.126334E+02  0.136122E+02  0.207621E+02  0.227827E-03  0.625730E+02
  0.118503E+03  0.330000E+02  0.357896E-03  0.127164E+02  0.137136E+02  0.207621E+02  0.227827E-03  0.619009E+02
  0.118503E+03  0.330000E+02  0.357896E-03  0.108712E+02  0.137136E+02  0.229605E+02  0.227827E-03  0.616471E+02
  0.118503E+03  0.330000E+02  0.357896E-03  0.113346E+02  0.137136E+02  0.210109E+02  0.227827E-03  0.624311E+02
  0.118503E+03  0.330000E+02  0.357896E-03  0.113346E+02  0.137136E+02  0.210724E+02  0.191892E-02  0.590232E+02
  0.118503E+03  0.330000E+02  0.357896E-03  0.113346E+02  0.135521E+02  0.220073E+02  0.109889E-02  0.600138E+02
  0.118503E+03  0.330000E+02  0.357896E-03  0.116858E+02  0.135521E+02  0.214298E+02  0.115822E-02  0.600371E+02
  0.118503E+03  0.330000E+02  0.357896E-03  0.108027E+02  0.129799E+02  0.218568E+02  0.216127E-02  0.589580E+02
  0.118503E+03  0.330000E+02  0.357896E-03  0.108027E+02  0.116795E+02  0.203319E+02  0.216127E-02  0.603001E+02
  0.118503E+03  0.330000E+02  0.442008E-03  0.981663E+01  0.116795E+02  0.177805E+02  0.290921E-02  0.605822E+02
  0.118503E+03  0.330000E+02  0.442008E-03  0.918745E+01  0.110597E+02  0.177805E+02  0.497991E-02  0.589984E+02
  0.119742E+03  0.330000E+02  0.442008E-03  0.961798E+01  0.109076E+02  0.184858E+02  0.497991E-02  0.595245E+02
  0.119742E+03  0.330000E+02  0.442008E-03  0.102627E+02  0.109076E+02  0.142816E+02  0.434007E-02  0.607302E+02
  0.119742E+03  0.330000E+02  0.259394E-03  0.129252E+02  0.109076E+02  0.150457E+02  0.243850E-02  0.604996E+02
  0.119742E+03  0.330000E+02  0.259394E-03  0.134316E+02  0.909400E+01  0.150457E+02  0.243850E-02  0.603596E+02
  0.119742E+03  0.330000E+02  0.259394E-03  0.128448E+02  0.966374E+01  0.128233E+02  0.224297E-02  0.608371E+02
  0.119742E+03  0.330000E+02  0.259394E-03  0.154017E+02  0.109440E+02  0.116253E+02  0.224297E-02  0.584892E+02
  0.119742E+03  0.330000E+02  0.259394E-03  0.150684E+02  0.959695E+01  0.116253E+02  0.244126E-02  0.587118E+02
  0.119742E+03  0.330000E+02  0.302454E-03  0.140318E+02  0.109897E+02  0.110365E+02  0.285504E-02  0.594011E+02
  0.119742E+03  0.330000E+02  0.302454E-03  0.139955E+02  0.105849E+02  0.110365E+02  0.262886E-02  0.597822E+02
  0.119742E+03  0.330000E+02  0.302454E-03  0.131659E+02  0.105849E+02  0.978080E+01  0.539062E-02  0.569339E+02
  0.119742E+03  0.330000E+02  0.302454E-03  0.112592E+02  0.962861E+01  0.978080E+01  0.458736E-02  0.585588E+02
  0.119742E+03  0.330000E+02  0.302454E-03  0.974089E+01  0.106293E+02  0.929496E+01  0.472962E-02  0.581091E+02
  0.119742E+03  0.330000E+02  0.302454E-03  0.968343E+01  0.945440E+01  0.929496E+01  0.345318E-02  0.593035E+02
  0.119178E+03  0.330000E+02  0.302454E-03  0.123220E+02  0.921398E+01  0.113413E+02  0.324660E-02  0.606528E+02
  0.119178E+03  0.330000E+02  0.302454E-03  0.126466E+02  0.921398E+01  0.113413E+02  0.234282E-02  0.614661E+02
  0.119178E+03  0.330000E+02  0.302454E-03  0.121993E+02  0.921398E+01  0.113413E+02  0.234282E-02  0.616972E+02
  0.119178E+03  0.330000E+02  0.302454E-03  0.127557E+02  0.994095E+01  0.114552E+02  0.259526E-02  0.611751E+02
  0.119178E+03  0.330000E+02  0.398472E-03  0.124951E+02  0.994095E+01  0.126389E+02  0.219127E-02  0.624099E+02
  0.119178E+03  0.330000E+02  0.398472E-03  0.124951E+02  0.784174E+01  0.132686E+02  0.219127E-02  0.620387E+02
  0.119178E+03  0.330000E+02  0.398472E-03  0.124951E+02  0.949703E+01  0.159554E+02  0.219127E-02  0.625088E+02
  0.119178E+03  0.330000E+02  0.398472E-03  0.128577E+02  0.100873E+02  0.159554E+02  0.260745E-02  0.617834E+02
  0.119178E+03  0.330000E+02  0.398472E-03  0.128577E+02  0.107715E+02  0.144762E+02  0.199541E-02  0.625344E+02
