a0_min         a0_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.120576E+03   0.330000E+02   0.784901E-03   0.108702E+02   0.866319E+01   0.224626E+02   0.278956E-03   0.603931E+02  -0.151756E+01   0.000000E+00   0.619107E+02  -0.123821E+03
   0.120576E+03   0.330000E+02   0.650343E-03   0.108702E+02   0.960287E+01   0.229893E+02   0.278956E-03   0.613009E+02  -0.164752E+01   0.000000E+00   0.629484E+02  -0.125897E+03
   0.117944E+03   0.330000E+02   0.605867E-03   0.786316E+01   0.124460E+02   0.181800E+02   0.249866E-03   0.622546E+02  -0.781397E+00   0.000000E+00   0.630360E+02  -0.126072E+03
   0.117944E+03   0.330000E+02   0.425153E-03   0.786316E+01   0.861523E+01   0.122341E+02   0.249866E-03   0.636367E+02   0.246158E+00   0.000000E+00   0.633905E+02  -0.126781E+03
   0.117944E+03   0.330000E+02   0.425153E-03   0.786316E+01   0.861523E+01   0.145728E+02   0.249866E-03   0.639706E+02   0.580091E+00   0.000000E+00   0.633905E+02  -0.126781E+03
   0.117944E+03   0.330000E+02   0.425153E-03   0.110011E+02   0.861523E+01   0.145728E+02   0.214074E-03   0.643263E+02   0.781120E+00   0.000000E+00   0.635452E+02  -0.127090E+03
   0.117944E+03   0.330000E+02   0.425153E-03   0.109340E+02   0.861523E+01   0.145728E+02   0.735425E-03   0.630190E+02   0.708027E+00   0.000000E+00   0.623110E+02  -0.124622E+03
   0.117944E+03   0.330000E+02   0.603505E-03   0.112686E+02   0.861523E+01   0.145728E+02   0.735425E-03   0.625694E+02   0.599238E+00   0.000000E+00   0.619702E+02  -0.123940E+03
   0.119710E+03   0.330000E+02   0.422458E-03   0.830936E+01   0.104141E+02   0.145728E+02   0.869481E-03   0.650690E+02   0.590929E+00   0.000000E+00   0.644781E+02  -0.128956E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.791927E+01   0.104141E+02   0.145728E+02   0.869481E-03   0.648364E+02   0.387482E+00   0.000000E+00   0.644489E+02  -0.128898E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.791927E+01   0.102790E+02   0.150977E+02   0.191611E-03   0.665047E+02   0.543359E+00   0.000000E+00   0.659613E+02  -0.131923E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.776660E+01   0.102790E+02   0.150977E+02   0.191611E-03   0.664059E+02   0.444556E+00   0.000000E+00   0.659613E+02  -0.131923E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.776660E+01   0.954266E+01   0.142150E+02   0.191611E-03   0.664869E+02   0.525614E+00   0.000000E+00   0.659613E+02  -0.131923E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.776660E+01   0.696851E+01   0.199000E+02   0.396550E-03   0.633815E+02  -0.185245E+01   0.000000E+00   0.652339E+02  -0.130468E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.797988E+01   0.696851E+01   0.144886E+02   0.396550E-03   0.648175E+02  -0.416439E+00   0.000000E+00   0.652339E+02  -0.130468E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.118534E+02   0.696851E+01   0.174379E+02   0.396550E-03   0.642433E+02  -0.990699E+00   0.000000E+00   0.652340E+02  -0.130468E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.124480E+02   0.788373E+01   0.168116E+02   0.396550E-03   0.649144E+02  -0.319575E+00   0.000000E+00   0.652340E+02  -0.130468E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.124480E+02   0.788373E+01   0.168116E+02   0.396550E-03   0.649144E+02  -0.319575E+00   0.000000E+00   0.652340E+02  -0.130468E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.103632E+02   0.788373E+01   0.127727E+02   0.396550E-03   0.657955E+02   0.561484E+00   0.000000E+00   0.652340E+02  -0.130468E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.101119E+02   0.721044E+01   0.126097E+02   0.448564E-03   0.651124E+02   0.169207E-02   0.000000E+00   0.651107E+02  -0.130221E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.976700E+01   0.721044E+01   0.171040E+02   0.448564E-03   0.649982E+02  -0.112580E+00   0.000000E+00   0.651108E+02  -0.130222E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.845021E+01   0.721044E+01   0.179876E+02   0.448564E-03   0.645481E+02  -0.562648E+00   0.000000E+00   0.651107E+02  -0.130221E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.845021E+01   0.721044E+01   0.142668E+02   0.448564E-03   0.651608E+02   0.500848E-01   0.000000E+00   0.651107E+02  -0.130221E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.845021E+01   0.721044E+01   0.142668E+02   0.448564E-03   0.651608E+02   0.500848E-01   0.000000E+00   0.651107E+02  -0.130221E+03
   0.119710E+03   0.330000E+02   0.427479E-03   0.845021E+01   0.721044E+01   0.153924E+02   0.448564E-03   0.651079E+02  -0.279574E-02   0.000000E+00   0.651107E+02  -0.130221E+03
   0.119710E+03   0.330000E+02   0.432330E-03   0.845021E+01   0.671936E+01   0.108543E+02   0.312916E-03   0.639263E+02  -0.151504E+01   0.000000E+00   0.654413E+02  -0.130883E+03
   0.119710E+03   0.330000E+02   0.432330E-03   0.877466E+01   0.671936E+01   0.107430E+02   0.304123E-03   0.639786E+02  -0.149124E+01   0.000000E+00   0.654698E+02  -0.130940E+03
   0.119710E+03   0.330000E+02   0.432330E-03   0.869366E+01   0.671936E+01   0.108714E+02   0.304123E-03   0.640420E+02  -0.142785E+01   0.000000E+00   0.654698E+02  -0.130940E+03
   0.119710E+03   0.330000E+02   0.432330E-03   0.104880E+02   0.944340E+01   0.104829E+02   0.304123E-03   0.653926E+02  -0.772435E-01   0.000000E+00   0.654698E+02  -0.130940E+03
   0.119710E+03   0.330000E+02   0.432330E-03   0.106710E+02   0.110969E+02   0.104829E+02   0.304123E-03   0.650952E+02  -0.374650E+00   0.000000E+00   0.654698E+02  -0.130940E+03
   0.119710E+03   0.330000E+02   0.432330E-03   0.106710E+02   0.869273E+01   0.104829E+02   0.415389E-03   0.649284E+02  -0.229669E+00   0.000000E+00   0.651581E+02  -0.130316E+03
   0.119710E+03   0.330000E+02   0.432330E-03   0.125563E+02   0.102555E+02   0.106177E+02   0.861776E-03   0.632576E+02  -0.117061E+01   0.000000E+00   0.644282E+02  -0.128856E+03
   0.120465E+03   0.330000E+02   0.432330E-03   0.107635E+02   0.749296E+01   0.142107E+02   0.861776E-03   0.631602E+02   0.842126E-02   0.000000E+00   0.631518E+02  -0.126304E+03
   0.120465E+03   0.330000E+02   0.432330E-03   0.107635E+02   0.102113E+02   0.142107E+02   0.861776E-03   0.638865E+02   0.734702E+00   0.000000E+00   0.631518E+02  -0.126304E+03
   0.120465E+03   0.330000E+02   0.432330E-03   0.108386E+02   0.842355E+01   0.157825E+02   0.137570E-02   0.626202E+02  -0.638314E-01   0.000000E+00   0.626840E+02  -0.125368E+03
   0.118318E+03   0.330000E+02   0.432330E-03   0.103358E+02   0.103882E+02   0.157825E+02   0.137570E-02   0.630143E+02   0.191207E+00   0.000000E+00   0.628231E+02  -0.125646E+03
   0.118318E+03   0.330000E+02   0.432330E-03   0.103358E+02   0.634768E+01   0.175902E+02   0.172956E-02   0.599926E+02  -0.260156E+01   0.000000E+00   0.625942E+02  -0.125188E+03
   0.118318E+03   0.330000E+02   0.432330E-03   0.993295E+01   0.132241E+02   0.127560E+02   0.109270E-02   0.622922E+02  -0.761173E+00   0.000000E+00   0.630534E+02  -0.126107E+03
   0.118318E+03   0.330000E+02   0.432330E-03   0.965284E+01   0.132241E+02   0.127560E+02   0.734171E-03   0.630573E+02  -0.393757E+00   0.000000E+00   0.634511E+02  -0.126902E+03
   0.118318E+03   0.330000E+02   0.432330E-03   0.876983E+01   0.132241E+02   0.154839E+02   0.734171E-03   0.630753E+02  -0.375761E+00   0.000000E+00   0.634511E+02  -0.126902E+03
   0.118318E+03   0.330000E+02   0.432330E-03   0.876983E+01   0.121506E+02   0.151654E+02   0.734171E-03   0.636938E+02   0.242672E+00   0.000000E+00   0.634511E+02  -0.126902E+03
   0.118318E+03   0.330000E+02   0.432330E-03   0.922637E+01   0.765227E+01   0.135497E+02   0.145017E-02   0.624212E+02  -0.349170E+00   0.000000E+00   0.627704E+02  -0.125541E+03
   0.118318E+03   0.330000E+02   0.432330E-03   0.922637E+01   0.765227E+01   0.135497E+02   0.152703E-02   0.622974E+02  -0.421343E+00   0.000000E+00   0.627187E+02  -0.125437E+03
   0.119970E+03   0.330000E+02   0.432330E-03   0.922637E+01   0.750048E+01   0.135497E+02   0.168361E-02   0.627872E+02  -0.684056E+00   0.000000E+00   0.634713E+02  -0.126943E+03
   0.119970E+03   0.330000E+02   0.432330E-03   0.922637E+01   0.750048E+01   0.158993E+02   0.279081E-03   0.656299E+02   0.361378E+00   0.000000E+00   0.652685E+02  -0.130537E+03
   0.119970E+03   0.330000E+02   0.432330E-03   0.922637E+01   0.976418E+01   0.150292E+02   0.279081E-03   0.664916E+02   0.122317E+01   0.000000E+00   0.652684E+02  -0.130537E+03
   0.119970E+03   0.330000E+02   0.432330E-03   0.991671E+01   0.103538E+02   0.177446E+02   0.279081E-03   0.659141E+02   0.645585E+00   0.000000E+00   0.652685E+02  -0.130537E+03
   0.119970E+03   0.330000E+02   0.432330E-03   0.781665E+01   0.917679E+01   0.177446E+02   0.279081E-03   0.654379E+02   0.169485E+00   0.000000E+00   0.652684E+02  -0.130537E+03
   0.119970E+03   0.330000E+02   0.432330E-03   0.781665E+01   0.106979E+02   0.177446E+02   0.279081E-03   0.653199E+02   0.514773E-01   0.000000E+00   0.652684E+02  -0.130537E+03
   0.119269E+03   0.330000E+02   0.432330E-03   0.918047E+01   0.106979E+02   0.153996E+02   0.279081E-03   0.667288E+02   0.104377E+01   0.000000E+00   0.656850E+02  -0.131370E+03
   0.119269E+03   0.330000E+02   0.432330E-03   0.918047E+01   0.912224E+01   0.153996E+02   0.279081E-03   0.668396E+02   0.115449E+01   0.000000E+00   0.656851E+02  -0.131370E+03
   0.119269E+03   0.330000E+02   0.432330E-03   0.918047E+01   0.125158E+02   0.130351E+02   0.367978E-03   0.656899E+02   0.281309E+00   0.000000E+00   0.654086E+02  -0.130817E+03
   0.119269E+03   0.330000E+02   0.506098E-03   0.886988E+01   0.976968E+01   0.130351E+02   0.432705E-03   0.657312E+02   0.108458E+01   0.000000E+00   0.646466E+02  -0.129293E+03
   0.119269E+03   0.330000E+02   0.506098E-03   0.886988E+01   0.976968E+01   0.142629E+02   0.432705E-03   0.658558E+02   0.120924E+01   0.000000E+00   0.646466E+02  -0.129293E+03
   0.119269E+03   0.330000E+02   0.506098E-03   0.886988E+01   0.976968E+01   0.127350E+02   0.432705E-03   0.656659E+02   0.101933E+01   0.000000E+00   0.646466E+02  -0.129293E+03
   0.119269E+03   0.330000E+02   0.369397E-03   0.860985E+01   0.976968E+01   0.146910E+02   0.432705E-03   0.666788E+02   0.113547E+01   0.000000E+00   0.655433E+02  -0.131087E+03
   0.119215E+03   0.330000E+02   0.369397E-03   0.958419E+01   0.976968E+01   0.146910E+02   0.552518E-03   0.664914E+02   0.121622E+01   0.000000E+00   0.652752E+02  -0.130550E+03
   0.119215E+03   0.330000E+02   0.369397E-03   0.104200E+02   0.976968E+01   0.146910E+02   0.552518E-03   0.664092E+02   0.113399E+01   0.000000E+00   0.652752E+02  -0.130550E+03
   0.119215E+03   0.330000E+02   0.384017E-03   0.104200E+02   0.114585E+02   0.108795E+02   0.189125E-03   0.659368E+02  -0.372601E+00   0.000000E+00   0.663094E+02  -0.132619E+03
   0.118779E+03   0.330000E+02   0.384017E-03   0.111309E+02   0.118526E+02   0.200615E+02   0.189125E-03   0.647363E+02  -0.110339E+01   0.000000E+00   0.658397E+02  -0.131679E+03
   0.118779E+03   0.330000E+02   0.384017E-03   0.118676E+02   0.127676E+02   0.200615E+02   0.189125E-03   0.639898E+02  -0.184994E+01   0.000000E+00   0.658397E+02  -0.131679E+03
   0.118779E+03   0.330000E+02   0.384017E-03   0.882899E+01   0.127676E+02   0.200615E+02   0.157650E-03   0.645025E+02  -0.151925E+01   0.000000E+00   0.660218E+02  -0.132044E+03
   0.118779E+03   0.330000E+02   0.384017E-03   0.835065E+01   0.871688E+01   0.200615E+02   0.157650E-03   0.652381E+02  -0.783654E+00   0.000000E+00   0.660218E+02  -0.132044E+03
   0.118779E+03   0.330000E+02   0.384017E-03   0.108156E+02   0.681244E+01   0.167614E+02   0.198097E-03   0.649707E+02  -0.822629E+00   0.000000E+00   0.657933E+02  -0.131587E+03
   0.118779E+03   0.330000E+02   0.384017E-03   0.108156E+02   0.819092E+01   0.174147E+02   0.198097E-03   0.659676E+02   0.174269E+00   0.000000E+00   0.657933E+02  -0.131587E+03
   0.118779E+03   0.330000E+02   0.384017E-03   0.104098E+02   0.914907E+01   0.174147E+02   0.198097E-03   0.663509E+02   0.557496E+00   0.000000E+00   0.657934E+02  -0.131587E+03
   0.118779E+03   0.330000E+02   0.384017E-03   0.104098E+02   0.119740E+02   0.174147E+02   0.198097E-03   0.657749E+02  -0.184128E-01   0.000000E+00   0.657933E+02  -0.131587E+03
   0.118352E+03   0.330000E+02   0.384017E-03   0.967388E+01   0.119740E+02   0.206733E+02   0.198097E-03   0.636533E+02  -0.111805E+01   0.000000E+00   0.647714E+02  -0.129543E+03
   0.118352E+03   0.330000E+02   0.384017E-03   0.967388E+01   0.105942E+02   0.206733E+02   0.198097E-03   0.641398E+02  -0.631583E+00   0.000000E+00   0.647714E+02  -0.129543E+03
   0.118352E+03   0.330000E+02   0.384017E-03   0.676837E+01   0.839099E+01   0.174420E+02   0.198097E-03   0.636684E+02  -0.110304E+01   0.000000E+00   0.647714E+02  -0.129543E+03
   0.118352E+03   0.330000E+02   0.384017E-03   0.676837E+01   0.955761E+01   0.156175E+02   0.176688E-03   0.643088E+02  -0.576944E+00   0.000000E+00   0.648857E+02  -0.129771E+03
   0.118820E+03   0.330000E+02   0.384017E-03   0.676837E+01   0.106421E+02   0.202616E+02   0.176688E-03   0.638974E+02  -0.207732E+01   0.000000E+00   0.659747E+02  -0.131949E+03
   0.118820E+03   0.330000E+02   0.384017E-03   0.676837E+01   0.117180E+02   0.202616E+02   0.176688E-03   0.635353E+02  -0.243941E+01   0.000000E+00   0.659747E+02  -0.131949E+03
   0.118171E+03   0.330000E+02   0.384017E-03   0.122039E+02   0.110303E+02   0.202616E+02   0.176688E-03   0.629271E+02  -0.136588E+01   0.000000E+00   0.642930E+02  -0.128586E+03
   0.118171E+03   0.330000E+02   0.384017E-03   0.121283E+02   0.104555E+02   0.202616E+02   0.176688E-03   0.631127E+02  -0.118029E+01   0.000000E+00   0.642930E+02  -0.128586E+03
   0.118171E+03   0.330000E+02   0.384017E-03   0.118519E+02   0.104555E+02   0.202616E+02   0.215660E-03   0.631673E+02  -0.926359E+00   0.000000E+00   0.640937E+02  -0.128187E+03
   0.118171E+03   0.330000E+02   0.677503E-03   0.118519E+02   0.104555E+02   0.129406E+02   0.148994E-03   0.635006E+02   0.113599E+00   0.000000E+00   0.633870E+02  -0.126774E+03
   0.120080E+03   0.330000E+02   0.677503E-03   0.791254E+01   0.951533E+01   0.140323E+02   0.148994E-03   0.642430E+02   0.417437E+00   0.000000E+00   0.638256E+02  -0.127651E+03
   0.120080E+03   0.330000E+02   0.678156E-03   0.786813E+01   0.951533E+01   0.110511E+02   0.148994E-03   0.633370E+02  -0.482635E+00   0.000000E+00   0.638196E+02  -0.127639E+03
   0.120080E+03   0.330000E+02   0.678156E-03   0.786813E+01   0.951533E+01   0.110511E+02   0.523310E-03   0.624271E+02  -0.136263E+00   0.000000E+00   0.625634E+02  -0.125127E+03
   0.120080E+03   0.330000E+02   0.550238E-03   0.786813E+01   0.800040E+01   0.110511E+02   0.412672E-04   0.633379E+02  -0.288502E+01   0.000000E+00   0.662229E+02  -0.132446E+03
   0.121157E+03   0.330000E+02   0.550238E-03   0.786813E+01   0.100486E+02   0.110511E+02   0.412672E-04   0.618051E+02  -0.249112E+01   0.000000E+00   0.642962E+02  -0.128592E+03
   0.121157E+03   0.330000E+02   0.772926E-03   0.999939E+01   0.100486E+02   0.113264E+02   0.995274E-03   0.601459E+02   0.412454E-01   0.000000E+00   0.601047E+02  -0.120209E+03
   0.121732E+03   0.330000E+02   0.772926E-03   0.999939E+01   0.100486E+02   0.134951E+02   0.842462E-03   0.602886E+02   0.864752E+00   0.000000E+00   0.594238E+02  -0.118848E+03
   0.121732E+03   0.330000E+02   0.772926E-03   0.999939E+01   0.100486E+02   0.155824E+02   0.842462E-03   0.602663E+02   0.842517E+00   0.000000E+00   0.594238E+02  -0.118848E+03
   0.121732E+03   0.330000E+02   0.893289E-03   0.109961E+02   0.927309E+01   0.117771E+02   0.252233E-03   0.605526E+02   0.482980E+00   0.000000E+00   0.600696E+02  -0.120139E+03
   0.121732E+03   0.330000E+02   0.468600E-03   0.118081E+02   0.927309E+01   0.212188E+02   0.252233E-03   0.588692E+02  -0.118187E+01   0.000000E+00   0.600511E+02  -0.120102E+03
   0.121732E+03   0.330000E+02   0.468600E-03   0.111019E+02   0.101429E+02   0.201999E+02   0.252233E-03   0.595642E+02  -0.486847E+00   0.000000E+00   0.600510E+02  -0.120102E+03
   0.121732E+03   0.330000E+02   0.612808E-03   0.111019E+02   0.834455E+01   0.120304E+02   0.252233E-03   0.612922E+02   0.318568E+00   0.000000E+00   0.609736E+02  -0.121947E+03
   0.121732E+03   0.330000E+02   0.612808E-03   0.111019E+02   0.834455E+01   0.120304E+02   0.252233E-03   0.612922E+02   0.318568E+00   0.000000E+00   0.609736E+02  -0.121947E+03
   0.121732E+03   0.330000E+02   0.612808E-03   0.781050E+01   0.733905E+01   0.160268E+02   0.454614E-03   0.600850E+02  -0.299580E+00   0.000000E+00   0.603846E+02  -0.120769E+03
   0.119024E+03   0.330000E+02   0.554411E-03   0.781050E+01   0.838834E+01   0.135798E+02   0.454614E-03   0.645412E+02   0.473945E+00   0.000000E+00   0.640673E+02  -0.128135E+03
   0.119024E+03   0.330000E+02   0.554411E-03   0.884886E+01   0.838834E+01   0.135798E+02   0.829520E-03   0.640832E+02   0.617347E+00   0.000000E+00   0.634659E+02  -0.126932E+03
   0.119024E+03   0.330000E+02   0.347972E-03   0.884886E+01   0.782910E+01   0.135798E+02   0.752442E-03   0.652030E+02   0.398244E+00   0.000000E+00   0.648048E+02  -0.129610E+03
   0.119024E+03   0.330000E+02   0.347972E-03   0.121537E+02   0.104394E+02   0.135798E+02   0.752442E-03   0.650349E+02   0.230157E+00   0.000000E+00   0.648047E+02  -0.129609E+03
   0.119024E+03   0.330000E+02   0.347972E-03   0.127852E+02   0.104394E+02   0.153678E+02   0.752442E-03   0.646978E+02  -0.106929E+00   0.000000E+00   0.648047E+02  -0.129609E+03
   0.119024E+03   0.330000E+02   0.299971E-03   0.106625E+02   0.102567E+02   0.153678E+02   0.925773E-03   0.648913E+02   0.640726E+00   0.000000E+00   0.642506E+02  -0.128501E+03
   0.119024E+03   0.330000E+02   0.299971E-03   0.106625E+02   0.108993E+02   0.130550E+02   0.683191E-03   0.652133E+02   0.658897E+00   0.000000E+00   0.645544E+02  -0.129109E+03
   0.119024E+03   0.330000E+02   0.420694E-03   0.106625E+02   0.128994E+02   0.130550E+02   0.683191E-03   0.645038E+02  -0.227129E+00   0.000000E+00   0.647309E+02  -0.129462E+03
   0.119024E+03   0.330000E+02   0.420694E-03   0.910853E+01   0.104997E+02   0.123334E+02   0.815379E-03   0.651071E+02   0.553092E+00   0.000000E+00   0.645540E+02  -0.129108E+03
   0.119024E+03   0.330000E+02   0.420694E-03   0.779815E+01   0.102513E+02   0.123334E+02   0.934034E-03   0.643910E+02  -0.271333E-01   0.000000E+00   0.644181E+02  -0.128836E+03
   0.119024E+03   0.330000E+02   0.420694E-03   0.779815E+01   0.102513E+02   0.123334E+02   0.934034E-03   0.643910E+02  -0.271333E-01   0.000000E+00   0.644181E+02  -0.128836E+03
   0.119024E+03   0.330000E+02   0.420694E-03   0.790092E+01   0.137081E+02   0.169999E+02   0.934034E-03   0.628931E+02  -0.152510E+01   0.000000E+00   0.644182E+02  -0.128836E+03
   0.119024E+03   0.330000E+02   0.420694E-03   0.790092E+01   0.128615E+02   0.169999E+02   0.934034E-03   0.634087E+02  -0.100949E+01   0.000000E+00   0.644182E+02  -0.128836E+03
   0.119024E+03   0.330000E+02   0.420694E-03   0.790092E+01   0.118107E+02   0.169999E+02   0.934034E-03   0.639393E+02  -0.478843E+00   0.000000E+00   0.644181E+02  -0.128836E+03
