a0_min         a1_min         a2_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100800E+03  -0.727663E+00  -0.381780E+01   0.101668E-03   0.508573E-03   0.264232E-03   0.137079E-02   0.215140E+03   0.000000E+00   0.000000E+00   0.215140E+03  -0.430280E+03
   0.100800E+03  -0.727663E+00  -0.381780E+01   0.101668E-03   0.508573E-03   0.264232E-03   0.137079E-02   0.215140E+03   0.000000E+00   0.000000E+00   0.215140E+03  -0.430280E+03
   0.100800E+03  -0.727663E+00  -0.381780E+01   0.101668E-03   0.508573E-03   0.264232E-03   0.137079E-02   0.215140E+03   0.000000E+00   0.000000E+00   0.215140E+03  -0.430280E+03
   0.100800E+03  -0.727663E+00  -0.378303E+00   0.101668E-03   0.491526E-04   0.264232E-03   0.137079E-02   0.216941E+03   0.000000E+00   0.000000E+00   0.216941E+03  -0.433882E+03
   0.100800E+03   0.394534E+01  -0.378303E+00   0.101668E-03   0.491526E-04   0.264232E-03   0.750256E-03   0.217131E+03   0.000000E+00   0.000000E+00   0.217131E+03  -0.434262E+03
   0.100800E+03   0.394534E+01  -0.378303E+00   0.501209E-03   0.491526E-04   0.264232E-03   0.750256E-03   0.216139E+03   0.000000E+00   0.000000E+00   0.216139E+03  -0.432278E+03
   0.100800E+03   0.394534E+01   0.191386E+01   0.501209E-03   0.491526E-04   0.264232E-03   0.750256E-03   0.216053E+03   0.000000E+00   0.000000E+00   0.216053E+03  -0.432106E+03
   0.100800E+03   0.334552E+01  -0.587606E+01   0.501209E-03   0.491526E-04   0.264232E-03   0.750256E-03   0.215302E+03   0.000000E+00   0.000000E+00   0.215302E+03  -0.430604E+03
   0.100800E+03   0.334552E+01  -0.845933E+01   0.501209E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.214796E+03   0.000000E+00   0.000000E+00   0.214796E+03  -0.429592E+03
   0.100800E+03  -0.374963E+00   0.739393E+01   0.501209E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.214240E+03   0.000000E+00   0.000000E+00   0.214240E+03  -0.428480E+03
   0.102260E+03   0.720273E+00   0.739393E+01   0.501209E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.214807E+03   0.000000E+00   0.000000E+00   0.214807E+03  -0.429614E+03
   0.101528E+03   0.720273E+00  -0.864084E+00   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.216246E+03   0.000000E+00   0.000000E+00   0.216246E+03  -0.432492E+03
   0.992004E+02   0.382684E+01  -0.775373E+00   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.212653E+03   0.000000E+00   0.000000E+00   0.212653E+03  -0.425306E+03
   0.992004E+02   0.197397E+01  -0.775373E+00   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.213264E+03   0.000000E+00   0.000000E+00   0.213264E+03  -0.426528E+03
   0.992004E+02   0.197397E+01  -0.192036E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.213647E+03   0.000000E+00   0.000000E+00   0.213647E+03  -0.427294E+03
   0.992004E+02   0.197397E+01  -0.192036E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.213647E+03   0.000000E+00   0.000000E+00   0.213647E+03  -0.427294E+03
   0.992004E+02   0.313331E+01  -0.192036E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.213380E+03   0.000000E+00   0.000000E+00   0.213380E+03  -0.426760E+03
   0.997075E+02   0.313331E+01  -0.400650E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.215466E+03   0.000000E+00   0.000000E+00   0.215466E+03  -0.430932E+03
   0.100748E+03   0.498578E+01  -0.400650E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.214898E+03   0.000000E+00   0.000000E+00   0.214898E+03  -0.429796E+03
   0.100748E+03   0.498578E+01  -0.462025E-01   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.215443E+03   0.000000E+00   0.000000E+00   0.215443E+03  -0.430886E+03
   0.100748E+03   0.498578E+01  -0.462025E-01   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.215443E+03   0.000000E+00   0.000000E+00   0.215443E+03  -0.430886E+03
   0.100748E+03  -0.850778E+00   0.127970E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.216259E+03   0.000000E+00   0.000000E+00   0.216259E+03  -0.432518E+03
   0.100748E+03  -0.208317E+01   0.734671E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.212639E+03   0.000000E+00   0.000000E+00   0.212639E+03  -0.425278E+03
   0.100748E+03  -0.208317E+01  -0.465728E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.927500E-03   0.215075E+03   0.000000E+00   0.000000E+00   0.215075E+03  -0.430150E+03
   0.100748E+03  -0.208317E+01  -0.365877E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.118705E-02   0.215123E+03   0.000000E+00   0.000000E+00   0.215123E+03  -0.430246E+03
   0.100748E+03   0.397738E+01  -0.365877E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.142878E-02   0.215255E+03   0.000000E+00   0.000000E+00   0.215255E+03  -0.430510E+03
   0.100748E+03   0.397738E+01   0.608778E+01   0.561478E-03   0.491526E-04   0.264232E-03   0.142878E-02   0.213446E+03   0.000000E+00   0.000000E+00   0.213446E+03  -0.426892E+03
   0.100748E+03   0.397738E+01  -0.143665E+01   0.561478E-03   0.491526E-04   0.219745E-03   0.142878E-02   0.215583E+03   0.000000E+00   0.000000E+00   0.215583E+03  -0.431166E+03
   0.101186E+03   0.384772E+01   0.273849E+01   0.561478E-03   0.491526E-04   0.219745E-03   0.142878E-02   0.215437E+03   0.000000E+00   0.000000E+00   0.215437E+03  -0.430874E+03
   0.100198E+03   0.384772E+01   0.266674E+01   0.561478E-03   0.491526E-04   0.219745E-03   0.164962E-02   0.213163E+03   0.000000E+00   0.000000E+00   0.213163E+03  -0.426326E+03
   0.100198E+03  -0.285624E+01  -0.687714E+01   0.561478E-03   0.491526E-04   0.219745E-03   0.164962E-02   0.211933E+03   0.000000E+00   0.000000E+00   0.211933E+03  -0.423866E+03
   0.100198E+03   0.774743E+01  -0.687714E+01   0.365391E-03   0.491526E-04   0.219745E-03   0.140326E-02   0.209295E+03   0.000000E+00   0.000000E+00   0.209295E+03  -0.418590E+03
   0.100080E+03   0.774743E+01  -0.634828E+01   0.365391E-03   0.359735E-03   0.219745E-03   0.140326E-02   0.208829E+03   0.000000E+00   0.000000E+00   0.208829E+03  -0.417658E+03
   0.100080E+03  -0.308206E+00  -0.634828E+01   0.365391E-03   0.359735E-03   0.483522E-04   0.162890E-02   0.214923E+03   0.000000E+00   0.000000E+00   0.214923E+03  -0.429846E+03
   0.100080E+03   0.141896E+01   0.216200E+01   0.365391E-03   0.359735E-03   0.483522E-04   0.940136E-03   0.216502E+03   0.000000E+00   0.000000E+00   0.216502E+03  -0.433004E+03
   0.100080E+03   0.141896E+01   0.106506E+01   0.365391E-03   0.359735E-03   0.245566E-04   0.940136E-03   0.216859E+03   0.000000E+00   0.000000E+00   0.216859E+03  -0.433718E+03
   0.100080E+03   0.233678E+01   0.143550E+01   0.365391E-03   0.536456E-03   0.245566E-04   0.940136E-03   0.215767E+03   0.000000E+00   0.000000E+00   0.215767E+03  -0.431534E+03
   0.100080E+03   0.245684E+01   0.143550E+01   0.365391E-03   0.610590E-03   0.245566E-04   0.940136E-03   0.215329E+03   0.000000E+00   0.000000E+00   0.215329E+03  -0.430658E+03
   0.100373E+03   0.245684E+01   0.143550E+01   0.365391E-03   0.610590E-03   0.245566E-04   0.940136E-03   0.215601E+03   0.000000E+00   0.000000E+00   0.215601E+03  -0.431202E+03
   0.100373E+03   0.245684E+01   0.143550E+01   0.365391E-03   0.437929E-03   0.245566E-04   0.940136E-03   0.216578E+03   0.000000E+00   0.000000E+00   0.216578E+03  -0.433156E+03
   0.100373E+03   0.245684E+01  -0.635112E+01   0.794669E-04   0.437929E-03   0.245566E-04   0.940136E-03   0.216333E+03   0.000000E+00   0.000000E+00   0.216333E+03  -0.432666E+03
   0.100373E+03   0.245684E+01  -0.408889E+01   0.794669E-04   0.437929E-03   0.245566E-04   0.123868E-02   0.216590E+03   0.000000E+00   0.000000E+00   0.216590E+03  -0.433180E+03
   0.100373E+03  -0.136409E+01  -0.408889E+01   0.794669E-04   0.138837E-03   0.245566E-04   0.123868E-02   0.217232E+03   0.000000E+00   0.000000E+00   0.217232E+03  -0.434464E+03
   0.100373E+03   0.300312E+00  -0.408889E+01   0.244835E-03   0.138837E-03   0.245566E-04   0.123868E-02   0.217961E+03   0.000000E+00   0.000000E+00   0.217961E+03  -0.435922E+03
   0.100373E+03   0.300312E+00  -0.434131E+01   0.244835E-03   0.138837E-03   0.245566E-04   0.123868E-02   0.217925E+03   0.000000E+00   0.000000E+00   0.217925E+03  -0.435850E+03
   0.100373E+03   0.300312E+00  -0.434131E+01   0.244835E-03   0.138837E-03   0.245566E-04   0.123868E-02   0.217925E+03   0.000000E+00   0.000000E+00   0.217925E+03  -0.435850E+03
   0.100373E+03  -0.204276E+01   0.264175E+01   0.244835E-03   0.138837E-03   0.245566E-04   0.123868E-02   0.215354E+03   0.000000E+00   0.000000E+00   0.215354E+03  -0.430708E+03
   0.100373E+03  -0.103934E+00  -0.920588E+00   0.244835E-03   0.138837E-03   0.245566E-04   0.123868E-02   0.217829E+03   0.000000E+00   0.000000E+00   0.217829E+03  -0.435658E+03
   0.100373E+03  -0.405985E+00  -0.468920E+01   0.244835E-03   0.138837E-03   0.245566E-04   0.123868E-02   0.217596E+03   0.000000E+00   0.000000E+00   0.217596E+03  -0.435192E+03
   0.100890E+03  -0.405985E+00  -0.863172E+01   0.244835E-03   0.138837E-03   0.245566E-04   0.123868E-02   0.216061E+03   0.000000E+00   0.000000E+00   0.216061E+03  -0.432122E+03
   0.100890E+03  -0.405985E+00  -0.863172E+01   0.244835E-03   0.138837E-03   0.245566E-04   0.123868E-02   0.216061E+03   0.000000E+00   0.000000E+00   0.216061E+03  -0.432122E+03
   0.100890E+03  -0.405985E+00  -0.246338E+01   0.244835E-03   0.413046E-04   0.245566E-04   0.123868E-02   0.218166E+03   0.000000E+00   0.000000E+00   0.218166E+03  -0.436332E+03
   0.100890E+03   0.107387E+01  -0.246338E+01   0.244835E-03   0.413046E-04   0.245566E-04   0.123868E-02   0.218491E+03   0.000000E+00   0.000000E+00   0.218491E+03  -0.436982E+03
   0.100890E+03   0.107387E+01   0.686074E+01   0.163848E-03   0.413046E-04   0.245566E-04   0.123868E-02   0.216218E+03   0.000000E+00   0.000000E+00   0.216218E+03  -0.432436E+03
   0.100890E+03   0.107387E+01   0.686074E+01   0.163848E-03   0.413046E-04   0.245566E-04   0.123868E-02   0.216218E+03   0.000000E+00   0.000000E+00   0.216218E+03  -0.432436E+03
   0.100890E+03   0.107387E+01   0.547971E+01   0.163848E-03   0.413046E-04   0.245566E-04   0.123868E-02   0.217080E+03   0.000000E+00   0.000000E+00   0.217080E+03  -0.434160E+03
   0.100890E+03   0.588979E+00  -0.694730E+01   0.163848E-03   0.413046E-04   0.245566E-04   0.123868E-02   0.217375E+03   0.000000E+00   0.000000E+00   0.217375E+03  -0.434750E+03
   0.100890E+03   0.132485E+01   0.123077E+01   0.163848E-03   0.323015E-03   0.245566E-04   0.123868E-02   0.217704E+03   0.000000E+00   0.000000E+00   0.217704E+03  -0.435408E+03
   0.100890E+03   0.132485E+01   0.123077E+01   0.163848E-03   0.323015E-03   0.245566E-04   0.123868E-02   0.217704E+03   0.000000E+00   0.000000E+00   0.217704E+03  -0.435408E+03
   0.100890E+03   0.128406E+01  -0.833015E+00   0.163848E-03   0.323015E-03   0.245566E-04   0.123868E-02   0.217776E+03   0.000000E+00   0.000000E+00   0.217776E+03  -0.435552E+03
   0.100890E+03   0.128406E+01   0.118113E+01   0.163848E-03   0.323015E-03   0.667772E-06   0.123868E-02   0.217721E+03   0.000000E+00   0.000000E+00   0.217721E+03  -0.435442E+03
   0.100937E+03   0.128406E+01  -0.439462E+01   0.163848E-03   0.454312E-03   0.667772E-06   0.123868E-02   0.216326E+03   0.000000E+00   0.000000E+00   0.216326E+03  -0.432652E+03
   0.100937E+03   0.128406E+01   0.127934E+01   0.163848E-03   0.626573E-03   0.667772E-06   0.123868E-02   0.215824E+03   0.000000E+00   0.000000E+00   0.215824E+03  -0.431648E+03
   0.100937E+03   0.240311E+01   0.127934E+01   0.103775E-04   0.626573E-03   0.667772E-06   0.123523E-02   0.215571E+03   0.000000E+00   0.000000E+00   0.215571E+03  -0.431142E+03
   0.100937E+03   0.537085E+01   0.127934E+01   0.103775E-04   0.626573E-03   0.667772E-06   0.149063E-02   0.212479E+03   0.000000E+00   0.000000E+00   0.212479E+03  -0.424958E+03
   0.100937E+03   0.537085E+01   0.127934E+01   0.103775E-04   0.125953E-03   0.667772E-06   0.109162E-02   0.216088E+03   0.000000E+00   0.000000E+00   0.216088E+03  -0.432176E+03
   0.100937E+03   0.433423E+01   0.962922E+00   0.103775E-04   0.125953E-03   0.667772E-06   0.109162E-02   0.217294E+03   0.000000E+00   0.000000E+00   0.217294E+03  -0.434588E+03
   0.100937E+03   0.106963E+01   0.100382E+01   0.103775E-04   0.125953E-03   0.667772E-06   0.109162E-02   0.218877E+03   0.000000E+00   0.000000E+00   0.218877E+03  -0.437754E+03
   0.100604E+03   0.456693E+00  -0.224820E+01   0.261809E-03   0.125953E-03   0.667772E-06   0.109162E-02   0.218586E+03   0.000000E+00   0.000000E+00   0.218586E+03  -0.437172E+03
   0.100604E+03   0.456693E+00   0.294151E+01   0.261809E-03   0.125953E-03   0.667772E-06   0.127864E-02   0.217314E+03   0.000000E+00   0.000000E+00   0.217314E+03  -0.434628E+03
   0.100604E+03   0.161007E+01   0.294151E+01   0.261809E-03   0.125953E-03   0.667772E-06   0.127864E-02   0.217396E+03   0.000000E+00   0.000000E+00   0.217396E+03  -0.434792E+03
   0.100604E+03   0.161007E+01   0.294151E+01   0.261809E-03   0.125953E-03   0.667772E-06   0.799110E-03   0.217969E+03   0.000000E+00   0.000000E+00   0.217969E+03  -0.435938E+03
   0.101187E+03   0.155239E+01  -0.149761E+01   0.261809E-03   0.125953E-03   0.667772E-06   0.799110E-03   0.217840E+03   0.000000E+00   0.000000E+00   0.217840E+03  -0.435680E+03
   0.101060E+03   0.155239E+01   0.748694E+00   0.261809E-03   0.369794E-04   0.667772E-06   0.799110E-03   0.218451E+03   0.000000E+00   0.000000E+00   0.218451E+03  -0.436902E+03
   0.101060E+03   0.155239E+01   0.748694E+00   0.261809E-03   0.369794E-04   0.667772E-06   0.799110E-03   0.218451E+03   0.000000E+00   0.000000E+00   0.218451E+03  -0.436902E+03
   0.100744E+03   0.155239E+01  -0.538041E+00   0.261809E-03   0.369794E-04   0.667772E-06   0.867330E-03   0.218829E+03   0.000000E+00   0.000000E+00   0.218829E+03  -0.437658E+03
   0.100744E+03   0.155239E+01   0.413467E+01   0.261809E-03   0.369794E-04   0.667772E-06   0.867330E-03   0.217873E+03   0.000000E+00   0.000000E+00   0.217873E+03  -0.435746E+03
   0.100744E+03   0.690183E+00  -0.311901E+01   0.261809E-03   0.369794E-04   0.667772E-06   0.867330E-03   0.218608E+03   0.000000E+00   0.000000E+00   0.218608E+03  -0.437216E+03
   0.100744E+03   0.170648E+01  -0.311901E+01   0.701915E-03   0.369794E-04   0.667772E-06   0.867330E-03   0.217018E+03   0.000000E+00   0.000000E+00   0.217018E+03  -0.434036E+03
   0.100744E+03   0.170648E+01   0.546445E-01   0.701915E-03   0.369794E-04   0.667772E-06   0.867330E-03   0.217297E+03   0.000000E+00   0.000000E+00   0.217297E+03  -0.434594E+03
   0.100744E+03   0.170648E+01   0.546445E-01   0.672502E-03   0.369794E-04   0.667772E-06   0.867330E-03   0.217420E+03   0.000000E+00   0.000000E+00   0.217420E+03  -0.434840E+03
   0.100744E+03  -0.822689E+00   0.773923E+00   0.672502E-03   0.369794E-04   0.667772E-06   0.867330E-03   0.216905E+03   0.000000E+00   0.000000E+00   0.216905E+03  -0.433810E+03
   0.100744E+03  -0.822689E+00  -0.634844E+01   0.672502E-03   0.369794E-04   0.667772E-06   0.867330E-03   0.215862E+03   0.000000E+00   0.000000E+00   0.215862E+03  -0.431724E+03
   0.100083E+03   0.458552E+01  -0.634844E+01   0.672502E-03   0.369794E-04   0.667772E-06   0.867330E-03   0.214053E+03   0.000000E+00   0.000000E+00   0.214053E+03  -0.428106E+03
   0.100083E+03   0.458552E+01  -0.286844E+01   0.535540E-03   0.306054E-03   0.667772E-06   0.867330E-03   0.214830E+03   0.000000E+00   0.000000E+00   0.214830E+03  -0.429660E+03
   0.100083E+03   0.458552E+01  -0.286844E+01   0.535540E-03   0.306054E-03   0.667772E-06   0.867330E-03   0.214830E+03   0.000000E+00   0.000000E+00   0.214830E+03  -0.429660E+03
   0.991789E+02   0.420999E+01  -0.286844E+01   0.535540E-03   0.306054E-03   0.667772E-06   0.867330E-03   0.213067E+03   0.000000E+00   0.000000E+00   0.213067E+03  -0.426134E+03
   0.991789E+02   0.420999E+01  -0.123316E+02   0.106337E-03   0.306054E-03   0.505322E-05   0.867330E-03   0.210743E+03   0.000000E+00   0.000000E+00   0.210743E+03  -0.421486E+03
   0.100399E+03   0.420999E+01  -0.895344E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.867330E-03   0.214133E+03   0.000000E+00   0.000000E+00   0.214133E+03  -0.428266E+03
   0.100399E+03   0.420999E+01  -0.251792E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.867330E-03   0.216579E+03   0.000000E+00   0.000000E+00   0.216579E+03  -0.433158E+03
   0.100583E+03   0.420999E+01  -0.251792E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.867330E-03   0.216527E+03   0.000000E+00   0.000000E+00   0.216527E+03  -0.433054E+03
   0.100759E+03   0.420999E+01  -0.251792E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.867330E-03   0.216373E+03   0.000000E+00   0.000000E+00   0.216373E+03  -0.432746E+03
   0.100759E+03   0.388887E+01   0.494628E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.786211E-03   0.216119E+03   0.000000E+00   0.000000E+00   0.216119E+03  -0.432238E+03
   0.100759E+03   0.388887E+01   0.358939E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.786211E-03   0.216520E+03   0.000000E+00   0.000000E+00   0.216520E+03  -0.433040E+03
   0.100759E+03   0.388887E+01   0.247855E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.786211E-03   0.216727E+03   0.000000E+00   0.000000E+00   0.216727E+03  -0.433454E+03
   0.100759E+03   0.388887E+01   0.247855E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.786211E-03   0.216727E+03   0.000000E+00   0.000000E+00   0.216727E+03  -0.433454E+03
   0.100759E+03   0.388887E+01   0.273698E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.786211E-03   0.216690E+03   0.000000E+00   0.000000E+00   0.216690E+03  -0.433380E+03
   0.100759E+03   0.388887E+01   0.251679E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.786211E-03   0.216723E+03   0.000000E+00   0.000000E+00   0.216723E+03  -0.433446E+03
   0.100759E+03   0.131875E+01   0.225590E+01   0.106337E-03   0.306054E-03   0.505322E-05   0.103467E-02   0.218037E+03   0.000000E+00   0.000000E+00   0.218037E+03  -0.436074E+03
   0.100759E+03   0.131875E+01   0.225590E+01   0.275117E-03   0.306054E-03   0.505322E-05   0.103467E-02   0.217778E+03   0.000000E+00   0.000000E+00   0.217778E+03  -0.435556E+03
   0.100759E+03   0.210809E+01  -0.267440E+01   0.275117E-03   0.306054E-03   0.505322E-05   0.103467E-02   0.217647E+03   0.000000E+00   0.000000E+00   0.217647E+03  -0.435294E+03
   0.100759E+03  -0.948565E+00  -0.267440E+01   0.275117E-03   0.306054E-03   0.505322E-05   0.103467E-02   0.217477E+03   0.000000E+00   0.000000E+00   0.217477E+03  -0.434954E+03
   0.100759E+03   0.211641E+01  -0.266417E+01   0.275117E-03   0.306054E-03   0.505322E-05   0.103467E-02   0.217646E+03   0.000000E+00   0.000000E+00   0.217646E+03  -0.435292E+03
   0.100759E+03  -0.703376E+00  -0.266417E+01   0.275117E-03   0.306054E-03   0.505322E-05   0.103467E-02   0.217595E+03   0.000000E+00   0.000000E+00   0.217595E+03  -0.435190E+03
   0.101076E+03  -0.703376E+00  -0.266417E+01   0.275117E-03   0.306054E-03   0.505322E-05   0.109753E-02   0.217234E+03   0.000000E+00   0.000000E+00   0.217234E+03  -0.434468E+03
   0.100010E+03  -0.703376E+00   0.182338E+01   0.275117E-03   0.100439E-02   0.505322E-05   0.109753E-02   0.213298E+03   0.000000E+00   0.000000E+00   0.213298E+03  -0.426596E+03
   0.100010E+03  -0.703376E+00  -0.790807E-01   0.275117E-03   0.100439E-02   0.505322E-05   0.109753E-02   0.213597E+03   0.000000E+00   0.000000E+00   0.213597E+03  -0.427194E+03
   0.100182E+03   0.121223E+00  -0.473736E+01   0.275117E-03   0.498415E-03   0.505322E-05   0.109753E-02   0.216503E+03   0.000000E+00   0.000000E+00   0.216503E+03  -0.433006E+03
   0.100182E+03   0.276931E+01  -0.585677E+01   0.275117E-03   0.498415E-03   0.505322E-05   0.109753E-02   0.215567E+03   0.000000E+00   0.000000E+00   0.215567E+03  -0.431134E+03
   0.100182E+03   0.276931E+01  -0.658876E+01   0.275117E-03   0.498415E-03   0.505322E-05   0.109753E-02   0.215342E+03   0.000000E+00   0.000000E+00   0.215342E+03  -0.430684E+03
   0.100182E+03   0.276931E+01   0.213310E+01   0.275117E-03   0.498415E-03   0.505322E-05   0.113493E-02   0.215597E+03   0.000000E+00   0.000000E+00   0.215597E+03  -0.431194E+03
   0.100182E+03   0.276931E+01   0.213310E+01   0.275117E-03   0.498415E-03   0.505322E-05   0.113493E-02   0.215597E+03   0.000000E+00   0.000000E+00   0.215597E+03  -0.431194E+03
   0.100182E+03   0.276931E+01  -0.918581E+00   0.163234E-03   0.498415E-03   0.505322E-05   0.113493E-02   0.216304E+03   0.000000E+00   0.000000E+00   0.216304E+03  -0.432608E+03
   0.100436E+03   0.276931E+01   0.266968E+01   0.163234E-03   0.498415E-03   0.505322E-05   0.113493E-02   0.216027E+03   0.000000E+00   0.000000E+00   0.216027E+03  -0.432054E+03
   0.100436E+03   0.276931E+01  -0.286519E+01   0.163234E-03   0.498415E-03   0.505322E-05   0.113493E-02   0.216342E+03   0.000000E+00   0.000000E+00   0.216342E+03  -0.432684E+03
   0.100436E+03   0.276931E+01   0.398919E+01   0.163234E-03   0.351423E-03   0.505322E-05   0.113493E-02   0.216245E+03   0.000000E+00   0.000000E+00   0.216245E+03  -0.432490E+03
   0.101953E+03  -0.112486E+01   0.398919E+01   0.163234E-03   0.351423E-03   0.505322E-05   0.113493E-02   0.215780E+03   0.000000E+00   0.000000E+00   0.215780E+03  -0.431560E+03
   0.101953E+03  -0.197465E+01   0.398919E+01   0.163234E-03   0.351423E-03   0.505322E-05   0.113493E-02   0.215352E+03   0.000000E+00   0.000000E+00   0.215352E+03  -0.430704E+03
   0.101953E+03  -0.146783E+01   0.398919E+01   0.163234E-03   0.351423E-03   0.505322E-05   0.113493E-02   0.215628E+03   0.000000E+00   0.000000E+00   0.215628E+03  -0.431256E+03
   0.101953E+03   0.346842E+01   0.989784E+00   0.237508E-03   0.351423E-03   0.363143E-03   0.113493E-02   0.214239E+03   0.000000E+00   0.000000E+00   0.214239E+03  -0.428478E+03
   0.101953E+03   0.346842E+01   0.218657E+01   0.237508E-03   0.351423E-03   0.363143E-03   0.113493E-02   0.214403E+03   0.000000E+00   0.000000E+00   0.214403E+03  -0.428806E+03
   0.101953E+03   0.346842E+01   0.382438E+01   0.237508E-03   0.351423E-03   0.363143E-03   0.113493E-02   0.214515E+03   0.000000E+00   0.000000E+00   0.214515E+03  -0.429030E+03
   0.101953E+03   0.346842E+01   0.382438E+01   0.237508E-03   0.351423E-03   0.363143E-03   0.634800E-03   0.212653E+03   0.000000E+00   0.000000E+00   0.212653E+03  -0.425306E+03
   0.101953E+03   0.346842E+01   0.382438E+01   0.237508E-03   0.422393E-03   0.363143E-03   0.735761E-03   0.213127E+03   0.000000E+00   0.000000E+00   0.213127E+03  -0.426254E+03
   0.101953E+03  -0.202555E+01  -0.401955E+01   0.237508E-03   0.422393E-03   0.363143E-03   0.735761E-03   0.210765E+03   0.000000E+00   0.000000E+00   0.210765E+03  -0.421530E+03
   0.101953E+03  -0.202555E+01   0.895097E+01   0.237508E-03   0.422393E-03   0.363143E-03   0.735761E-03   0.212193E+03   0.000000E+00   0.000000E+00   0.212193E+03  -0.424386E+03
