a0_min        a1_min        a2_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  LogPost       
  0.100708E+03  0.244413E+01 -0.282197E+01  0.360033E-03  0.327585E-03  0.170787E-03  0.834965E-03  0.216789E+03
  0.100708E+03  0.244413E+01 -0.227713E+01  0.360033E-03  0.327585E-03  0.170787E-03  0.834965E-03  0.216881E+03
  0.100708E+03  0.244413E+01 -0.227713E+01  0.360033E-03  0.327585E-03  0.170787E-03  0.834965E-03  0.216881E+03
  0.100708E+03  0.244413E+01 -0.227713E+01  0.360033E-03  0.327585E-03  0.170787E-03  0.834965E-03  0.216881E+03
  0.100708E+03  0.244413E+01 -0.227713E+01  0.360033E-03  0.327585E-03  0.932104E-05  0.834965E-03  0.217106E+03
  0.100708E+03  0.244413E+01 -0.227713E+01  0.360033E-03  0.327585E-03  0.932104E-05  0.834965E-03  0.217106E+03
  0.100708E+03 -0.227767E+00  0.254477E+01  0.360033E-03  0.327585E-03  0.932104E-05  0.834965E-03  0.217241E+03
  0.100708E+03 -0.113039E+01  0.378513E+01  0.360033E-03  0.327585E-03  0.932104E-05  0.834965E-03  0.216509E+03
  0.100708E+03 -0.113039E+01  0.369953E+01  0.360033E-03  0.400367E-03  0.932104E-05  0.834965E-03  0.216325E+03
  0.100708E+03 -0.113039E+01  0.369953E+01  0.360033E-03  0.400367E-03  0.932104E-05  0.834965E-03  0.216325E+03
  0.100708E+03 -0.113039E+01  0.369953E+01  0.360033E-03  0.400367E-03  0.932104E-05  0.834965E-03  0.216325E+03
  0.100708E+03 -0.113039E+01  0.369953E+01  0.360033E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.216181E+03
  0.100708E+03 -0.113039E+01  0.369953E+01  0.360033E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.216181E+03
  0.100708E+03 -0.113039E+01 -0.386456E+01  0.190500E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.216896E+03
  0.100708E+03 -0.113039E+01 -0.386456E+01  0.149731E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.216949E+03
  0.100708E+03 -0.113039E+01 -0.386456E+01  0.149731E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.216949E+03
  0.100708E+03  0.205660E+01 -0.386456E+01  0.149731E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.217094E+03
  0.100708E+03  0.205660E+01 -0.273781E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.217206E+03
  0.100708E+03  0.205660E+01 -0.273781E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.217206E+03
  0.100708E+03  0.405209E+01 -0.273781E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.215844E+03
  0.100708E+03  0.405209E+01 -0.273781E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.215844E+03
  0.100708E+03  0.401332E+01 -0.273781E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.215881E+03
  0.100708E+03  0.293018E+01 -0.273781E+01  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.216749E+03
  0.100708E+03  0.293018E+01  0.174231E+00  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.216984E+03
  0.100708E+03  0.293018E+01  0.174231E+00  0.215707E-03  0.400367E-03  0.932104E-05  0.109525E-02  0.216984E+03
  0.100708E+03  0.301788E+01  0.174231E+00  0.215707E-03  0.400367E-03  0.932104E-05  0.622586E-03  0.215910E+03
  0.100708E+03  0.120312E+01  0.174231E+00  0.199240E-03  0.400367E-03  0.932104E-05  0.622586E-03  0.216617E+03
  0.100708E+03  0.120312E+01  0.174231E+00  0.199240E-03  0.400367E-03  0.932104E-05  0.622586E-03  0.216617E+03
  0.100708E+03  0.120312E+01  0.174231E+00  0.974080E-04  0.400367E-03  0.932104E-05  0.622586E-03  0.216745E+03
  0.100708E+03  0.120312E+01  0.174231E+00  0.974080E-04  0.400367E-03  0.932104E-05  0.622586E-03  0.216745E+03
  0.100708E+03  0.120312E+01  0.174231E+00  0.974080E-04  0.400367E-03  0.932104E-05  0.622586E-03  0.216745E+03
  0.100708E+03  0.120312E+01  0.174231E+00  0.974080E-04  0.400367E-03  0.932104E-05  0.622586E-03  0.216745E+03
  0.100708E+03  0.338182E+01 -0.142992E+01  0.974080E-04  0.400367E-03  0.932104E-05  0.622586E-03  0.215592E+03
  0.100708E+03  0.338182E+01 -0.142992E+01  0.974080E-04  0.354572E-03  0.932104E-05  0.622586E-03  0.215875E+03
  0.100708E+03  0.338182E+01  0.197010E+01  0.974080E-04  0.354572E-03  0.932104E-05  0.622586E-03  0.216119E+03
  0.100708E+03  0.338182E+01  0.197010E+01  0.974080E-04  0.354572E-03  0.932104E-05  0.622586E-03  0.216119E+03
  0.100708E+03  0.338182E+01  0.272204E+01  0.974080E-04  0.354572E-03  0.932104E-05  0.622586E-03  0.216053E+03
  0.100708E+03  0.338182E+01  0.272204E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.622586E-03  0.216796E+03
  0.100708E+03  0.338182E+01  0.272204E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.622586E-03  0.216796E+03
  0.100488E+03  0.338182E+01  0.272204E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.217394E+03
  0.100488E+03  0.211884E+01 -0.141304E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.218586E+03
  0.100488E+03  0.211884E+01 -0.141304E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.218586E+03
  0.100488E+03  0.211884E+01 -0.222623E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.218537E+03
  0.100488E+03  0.211884E+01 -0.187779E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.218565E+03
  0.100488E+03  0.211884E+01 -0.187779E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.218565E+03
  0.100488E+03  0.211884E+01 -0.422125E+00  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.218575E+03
  0.100488E+03  0.114564E+01 -0.422125E+00  0.974080E-04  0.157748E-03  0.932104E-05  0.798942E-03  0.218718E+03
  0.100488E+03  0.229158E+01 -0.422125E+00  0.974080E-04  0.157748E-03  0.932104E-05  0.107763E-02  0.218525E+03
  0.100488E+03  0.229158E+01 -0.345354E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.107763E-02  0.218441E+03
  0.100488E+03  0.229158E+01 -0.345354E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.218510E+03
  0.100488E+03  0.229158E+01 -0.214663E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.218663E+03
  0.100488E+03  0.229158E+01 -0.214663E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.218663E+03
  0.101523E+03  0.511416E+01  0.261585E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.215645E+03
  0.101523E+03  0.511416E+01  0.261585E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.215645E+03
  0.101523E+03  0.511416E+01  0.261585E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.215645E+03
  0.101523E+03  0.511416E+01  0.261585E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.215645E+03
  0.101523E+03 -0.734456E+00  0.261585E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.217651E+03
  0.101523E+03 -0.734456E+00  0.598197E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.217083E+03
  0.101523E+03  0.193678E+01  0.598197E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.217455E+03
  0.101523E+03  0.193678E+01  0.171991E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.217907E+03
  0.101523E+03  0.193678E+01  0.171991E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.217907E+03
  0.101523E+03  0.193678E+01  0.171991E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.217907E+03
  0.101523E+03  0.193678E+01  0.171991E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.217907E+03
  0.101523E+03  0.193678E+01  0.171991E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.217907E+03
  0.101523E+03  0.193678E+01  0.171991E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.931113E-03  0.217907E+03
  0.101523E+03  0.193678E+01  0.619359E+01  0.974080E-04  0.157748E-03  0.932104E-05  0.116117E-02  0.217237E+03
  0.101523E+03  0.193678E+01 -0.287758E+01  0.422963E-03  0.157748E-03  0.932104E-05  0.116117E-02  0.216409E+03
  0.101523E+03  0.193678E+01  0.796160E+01  0.422963E-03  0.157748E-03  0.932104E-05  0.116117E-02  0.215917E+03
  0.101523E+03  0.193678E+01  0.796160E+01  0.422963E-03  0.157748E-03  0.932104E-05  0.116117E-02  0.215917E+03
  0.101523E+03  0.193678E+01 -0.530059E+01  0.422963E-03  0.157748E-03  0.932104E-05  0.116117E-02  0.215475E+03
  0.101523E+03  0.193678E+01 -0.530059E+01  0.422963E-03  0.157748E-03  0.932104E-05  0.116117E-02  0.215475E+03
  0.101523E+03  0.193678E+01 -0.642412E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.214945E+03
  0.101523E+03  0.193678E+01 -0.642412E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.214945E+03
  0.101523E+03  0.193678E+01  0.592330E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.216450E+03
  0.101523E+03  0.259965E+01  0.592330E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.216274E+03
  0.101523E+03  0.316864E+01 -0.709683E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.213919E+03
  0.101523E+03  0.316864E+01 -0.709683E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.213919E+03
  0.101523E+03  0.316864E+01  0.426491E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.216389E+03
  0.101523E+03  0.316864E+01  0.773920E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.215386E+03
  0.101523E+03  0.316864E+01  0.773920E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.215386E+03
  0.101523E+03  0.324315E+01  0.773920E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.116117E-02  0.215350E+03
  0.101523E+03  0.165582E+01  0.253127E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.217043E+03
  0.101523E+03  0.165582E+01  0.253127E+01  0.422963E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.217043E+03
  0.101523E+03  0.329673E+01  0.269984E+00  0.944271E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.214227E+03
  0.101523E+03  0.329673E+01 -0.318467E+01  0.944271E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.213417E+03
  0.101523E+03  0.329673E+01 -0.318467E+01  0.944271E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.213417E+03
  0.101523E+03  0.329673E+01 -0.481618E+00  0.944271E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.214109E+03
  0.101523E+03  0.155573E+01 -0.481618E+00  0.944271E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.214833E+03
  0.101523E+03  0.155573E+01 -0.543369E-01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.216486E+03
  0.101523E+03  0.155573E+01  0.124912E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.216594E+03
  0.101523E+03  0.155573E+01  0.124912E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.216594E+03
  0.100849E+03  0.155573E+01  0.124912E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.217076E+03
  0.101797E+03  0.155573E+01  0.124912E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.215985E+03
  0.101797E+03  0.155573E+01  0.124912E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.215985E+03
  0.101351E+03  0.155573E+01  0.318440E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.216719E+03
  0.101351E+03  0.155573E+01  0.100801E+02  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.213824E+03
  0.101351E+03  0.155573E+01 -0.453861E+01  0.560814E-03  0.157748E-03  0.170896E-03  0.117105E-02  0.215852E+03
  0.101351E+03  0.155573E+01 -0.584912E+00  0.596797E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.216481E+03
  0.101351E+03  0.155573E+01 -0.584912E+00  0.596797E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.216481E+03
  0.101351E+03  0.155573E+01 -0.584912E+00  0.596797E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.216481E+03
  0.101351E+03  0.155573E+01 -0.584912E+00  0.596797E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.216481E+03
  0.101351E+03  0.180721E+01 -0.584912E+00  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.217036E+03
  0.101351E+03  0.180721E+01 -0.590749E+00  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.217034E+03
  0.101351E+03  0.180721E+01 -0.590749E+00  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.217034E+03
  0.101351E+03  0.180721E+01 -0.485883E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.216042E+03
  0.101351E+03  0.180721E+01  0.245381E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.217059E+03
  0.101351E+03  0.189767E+01  0.245381E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.217041E+03
  0.101351E+03  0.233233E+01  0.393072E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.216717E+03
  0.101351E+03  0.233233E+01  0.393072E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.216717E+03
  0.101351E+03  0.233233E+01  0.393072E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.125719E-02  0.216717E+03
  0.101351E+03  0.233233E+01  0.393072E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.128775E-02  0.216648E+03
  0.101351E+03  0.233233E+01  0.393072E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.128775E-02  0.216648E+03
  0.101351E+03  0.482298E+01  0.353154E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.128775E-02  0.215158E+03
  0.101192E+03  0.123892E+01  0.353154E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.115742E-02  0.217207E+03
  0.101192E+03  0.554938E+00  0.353154E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.115742E-02  0.217150E+03
  0.101192E+03  0.554938E+00  0.353154E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.115742E-02  0.217150E+03
  0.101192E+03  0.554938E+00  0.353154E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.115742E-02  0.217150E+03
  0.101192E+03  0.554938E+00  0.113744E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.168681E-02  0.216138E+03
  0.101192E+03  0.554938E+00 -0.843394E+01  0.427622E-03  0.157748E-03  0.170896E-03  0.135693E-02  0.214924E+03
  0.101192E+03  0.554938E+00 -0.843394E+01  0.427622E-03  0.454158E-03  0.170896E-03  0.135693E-02  0.213438E+03
  0.101192E+03  0.554938E+00 -0.843394E+01  0.427622E-03  0.454158E-03  0.170896E-03  0.135693E-02  0.213438E+03
  0.101192E+03  0.554938E+00 -0.843394E+01  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.212393E+03
  0.101192E+03 -0.212399E+01 -0.782888E+01  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.212153E+03
  0.101192E+03 -0.212399E+01  0.428242E+00  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.213912E+03
  0.101192E+03 -0.212399E+01  0.428242E+00  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.213912E+03
  0.101192E+03 -0.212399E+01  0.428242E+00  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.213912E+03
  0.101192E+03 -0.212399E+01  0.428242E+00  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.213912E+03
  0.101192E+03 -0.212399E+01  0.413440E+01  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.213671E+03
  0.101192E+03  0.192063E+01  0.871090E+00  0.427622E-03  0.609612E-03  0.170896E-03  0.135693E-02  0.214326E+03
  0.101192E+03 -0.304395E+01  0.871090E+00  0.427622E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.212871E+03
  0.101192E+03 -0.304395E+01  0.871090E+00  0.427622E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.212871E+03
  0.101192E+03 -0.176617E+01  0.871090E+00  0.427622E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.213618E+03
  0.101192E+03 -0.469826E+01  0.871090E+00  0.427622E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.211424E+03
  0.101192E+03 -0.469826E+01  0.871090E+00  0.427622E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.211424E+03
  0.101192E+03 -0.469826E+01  0.871090E+00  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.211554E+03
  0.101192E+03 -0.333382E+01 -0.123715E+00  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.212792E+03
  0.101192E+03 -0.333382E+01 -0.123715E+00  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.212792E+03
  0.101192E+03 -0.333382E+01 -0.123715E+00  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.212792E+03
  0.101192E+03 -0.333382E+01 -0.123715E+00  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.212792E+03
  0.100548E+03  0.481748E+00 -0.123715E+00  0.357435E-03  0.609612E-03  0.255936E-03  0.135693E-02  0.214605E+03
  0.100548E+03  0.481748E+00 -0.123715E+00  0.357435E-03  0.210255E-03  0.255936E-03  0.121542E-02  0.216945E+03
  0.100548E+03  0.481748E+00 -0.123715E+00  0.357435E-03  0.210255E-03  0.372359E-04  0.121542E-02  0.217777E+03
  0.100548E+03  0.481748E+00 -0.888658E+01  0.357435E-03  0.210255E-03  0.372359E-04  0.121542E-02  0.216067E+03
  0.100548E+03  0.481748E+00  0.556839E+01  0.357435E-03  0.210255E-03  0.372359E-04  0.121542E-02  0.215698E+03
  0.100548E+03  0.481748E+00 -0.164647E+01  0.357435E-03  0.210255E-03  0.372359E-04  0.121542E-02  0.217874E+03
  0.100501E+03  0.481748E+00 -0.164647E+01  0.357435E-03  0.210255E-03  0.139452E-03  0.121542E-02  0.217601E+03
  0.100501E+03  0.481748E+00 -0.164647E+01  0.357435E-03  0.210255E-03  0.139452E-03  0.121542E-02  0.217601E+03
  0.100501E+03  0.481748E+00  0.851831E+00  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216144E+03
  0.100501E+03  0.481748E+00  0.684099E+00  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216175E+03
  0.100501E+03  0.481748E+00  0.684099E+00  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216175E+03
  0.100501E+03  0.481748E+00  0.305070E+01  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.215538E+03
  0.100501E+03  0.481748E+00 -0.187942E+00  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216305E+03
  0.100501E+03  0.481748E+00 -0.187942E+00  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216305E+03
  0.100501E+03  0.481748E+00 -0.187942E+00  0.357435E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216305E+03
  0.100501E+03  0.481748E+00 -0.634647E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216221E+03
  0.100501E+03  0.481748E+00 -0.100053E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216810E+03
  0.100501E+03  0.481748E+00 -0.100053E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216810E+03
  0.100501E+03  0.481748E+00 -0.100053E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216810E+03
  0.100501E+03  0.481748E+00 -0.103126E+02  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.214640E+03
  0.100501E+03  0.481748E+00 -0.641245E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216202E+03
  0.100501E+03  0.481748E+00 -0.641245E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216202E+03
  0.100501E+03  0.997432E+00  0.161578E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216441E+03
  0.100501E+03  0.997432E+00 -0.460477E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216640E+03
  0.100501E+03  0.997432E+00 -0.460477E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216640E+03
  0.100501E+03  0.997432E+00  0.105552E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216573E+03
  0.100501E+03  0.997432E+00 -0.100989E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.216854E+03
  0.100501E+03  0.997432E+00  0.640253E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.214266E+03
  0.100501E+03  0.284049E+01  0.640253E+01  0.135214E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.213968E+03
  0.100501E+03  0.284049E+01  0.640253E+01  0.366711E-03  0.347412E-03  0.139452E-03  0.145592E-02  0.213568E+03
  0.100501E+03  0.265697E+01  0.640253E+01  0.366711E-03  0.347412E-03  0.139452E-03  0.751119E-03  0.215031E+03
  0.100501E+03  0.265697E+01  0.575368E+01  0.366711E-03  0.347412E-03  0.139452E-03  0.751119E-03  0.215364E+03
  0.100501E+03  0.265697E+01  0.575368E+01  0.366711E-03  0.347412E-03  0.139452E-03  0.751119E-03  0.215364E+03
  0.100501E+03  0.265697E+01  0.512398E+01  0.366711E-03  0.347412E-03  0.139452E-03  0.751119E-03  0.215652E+03
  0.100501E+03  0.265697E+01  0.512398E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.215215E+03
  0.100501E+03  0.265697E+01 -0.625067E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.215273E+03
  0.100501E+03  0.185084E+00 -0.625067E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.215549E+03
  0.100501E+03  0.185084E+00 -0.625067E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.215549E+03
  0.100501E+03  0.185084E+00 -0.625067E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.215549E+03
  0.100501E+03  0.292308E+01 -0.317609E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.215957E+03
  0.100181E+03  0.292308E+01 -0.133001E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.751119E-03  0.216118E+03
  0.100181E+03  0.292308E+01 -0.409791E+01  0.366711E-03  0.347412E-03  0.264232E-03  0.137079E-02  0.215364E+03
