X Y Z label profile_id header_val
881640.1511 6534102.4571 199.258 NA 4 55750
881638.5501 6534104.2129 199.3034 NA 4 55750
881636.949 6534105.9687 199.3525 NA 4 55750
881635.348 6534107.7245 199.3992 NA 4 55750
881633.7469 6534109.4804 199.4032 NA 4 55750
881632.1459 6534111.2362 199.4393 NA 4 55750
881630.5448 6534112.992 199.4455 NA 4 55750
881628.9438 6534114.7477 199.4866 NA 4 55750
881756.3433 6533872.0696 196.4264 NA 5 55700
881754.0446 6533873.9879 196.4308 NA 5 55700
881751.7458 6533875.9062 196.432 NA 5 55700
881749.447 6533877.8244 196.4381 NA 5 55700
881747.1483 6533879.7427 196.4502 NA 5 55700
881744.8495 6533881.661 196.4878 NA 5 55700
881742.5507 6533883.5793 196.5134 NA 5 55700
881740.2519 6533885.4976 196.5625 NA 5 55700
881737.9531 6533887.416 196.5875 NA 5 55700
881735.6543 6533889.3342 196.5995 NA 5 55700
881734.5155 6533890.2846 196.6049 NA 5 55700
881733.2641 6533891.3745 196.6117 NA 5 55700
881731.5919 6533892.6957 196.5249 NA 5 55700
881731.051 6533893.1333 196.4816 NA 5 55700
881728.7441 6533894.9992 196.2628 NA 5 55700
881726.4372 6533896.8652 196.0668 NA 5 55700
881724.1303 6533898.7312 195.8792 NA 5 55700
881721.822 6533900.5988 195.4554 NA 5 55700
881719.5151 6533902.4648 195.2207 NA 5 55700
881717.2047 6533904.3347 194.6693 NA 5 55700
881714.8972 6533906.2013 194.3293 NA 5 55700
881712.5758 6533908.0839 193.3871 rg 5 55700
881709.1665 6533911.3321 192.2451 NA 5 55700
881705.753 6533914.5855 191.1725 NA 5 55700
881704.9458 6533916.1485 191.1806 NA 5 55700
881703.7975 6533919.1157 191.2049 NA 5 55700
881701.5805 6533923.2969 191.257 NA 5 55700
881698.4988 6533925.4524 191.115 NA 5 55700
881695.099 6533927.7999 191.1515 NA 5 55700
881693.5325 6533930.0584 191.228 NA 5 55700
881692.1065 6533931.6571 191.2482 NA 5 55700
881687.4156 6533934.2443 191.2294 NA 5 55700
881684.9191 6533938.6791 191.0675 NA 5 55700
881681.5495 6533940.9106 190.9647 NA 5 55700
881677.493 6533943.5089 190.6681 NA 5 55700
881673.9326 6533945.8422 190.5621 NA 5 55700
881671.4277 6533949.9004 190.5713 NA 5 55700
881667.5837 6533953.1417 190.6508 NA 5 55700
881666.2072 6533955.1406 190.5928 NA 5 55700
881664.9366 6533956.9519 190.5389 NA 5 55700
881662.3328 6533960.6126 190.2646 NA 5 55700
881659.3083 6533964.3161 190.0693 NA 5 55700
881656.3777 6533967.821 189.791 NA 5 55700
881654.2768 6533969.5961 189.7632 NA 5 55700
881652.4833 6533971.1158 189.7389 NA 5 55700
881649.0461 6533974.2275 189.609 NA 5 55700
881646.2389 6533976.6393 189.5349 NA 5 55700
881644.1798 6533981.0605 189.4375 NA 5 55700
881641.7644 6533983.3257 189.3402 NA 5 55700
881639.4953 6533985.5417 189.2463 NA 5 55700
881636.7035 6533987.8978 189.0633 NA 5 55700
881633.1149 6533991.1016 188.8327 axe 5 55700
881630.5649 6533992.6971 188.9122 NA 5 55700
881628.3469 6533994.1153 188.9881 NA 5 55700
881624.4488 6533995.0951 189.2357 NA 5 55700
881622.0014 6533997.619 189.371 NA 5 55700
881620.8853 6533998.7662 189.5936 NA 5 55700
881619.7141 6534000.3758 189.8103 NA 5 55700
881619.1246 6534001.0691 189.9243 NA 5 55700
881618.2813 6534002.3423 190.0359 NA 5 55700
881616.355 6534003.8315 190.1535 NA 5 55700
881614.479 6534005.281 190.2701 NA 5 55700
881613.4319 6534007.142 190.4461 NA 5 55700
881612.461 6534008.8291 190.6056 NA 5 55700
881612.1319 6534010.8076 190.7686 NA 5 55700
881611.3795 6534012.929 191.1217 NA 5 55700
881610.1776 6534014.8522 191.4874 NA 5 55700
881609.8466 6534015.3693 191.5872 NA 5 55700
881608.9849 6534016.7586 191.8315 NA 5 55700
881607.5511 6534019.0494 192.2363 NA 5 55700
881606.9026 6534019.8432 192.399 NA 5 55700
881605.9366 6534021.6395 192.7661 NA 5 55700
881603.6127 6534025.3832 193.6367 rd 5 55700
881601.3736 6534027.4364 194.2663 NA 5 55700
881599.1321 6534029.495 195.023 NA 5 55700
881596.8765 6534031.5835 196.2387 NA 5 55700
881594.637 6534033.6376 196.8945 NA 5 55700
881592.3986 6534035.6894 197.4849 NA 5 55700
881590.1616 6534037.738 197.9689 NA 5 55700
881587.9256 6534039.7845 198.3479 NA 5 55700
881585.6903 6534041.8297 198.5916 NA 5 55700
881583.4785 6534043.8242 198.8062 NA 5 55700
881581.223 6534045.9616 198.8867 NA 5 55700
881578.9907 6534048.045 199.0003 NA 5 55700
881576.7582 6534050.1289 199.1486 NA 5 55700
881574.5242 6534052.2163 199.4706 NA 5 55700
881572.2912 6534054.3012 199.6869 NA 5 55700
881570.0585 6534056.3855 199.8711 NA 5 55700
881567.8251 6534058.4716 200.1426 NA 5 55700
881565.5929 6534060.5547 200.1912 NA 5 55700
881563.3608 6534062.6378 200.2373 NA 5 55700
881561.1286 6534064.7209 200.2892 NA 5 55700
881558.8964 6534066.804 200.3373 NA 5 55700
881556.6642 6534068.8871 200.3178 NA 5 55700
881554.4321 6534070.9702 200.3491 NA 5 55700
881552.1999 6534073.0533 200.3331 NA 5 55700
881549.9677 6534075.1364 200.3724 NA 5 55700
881711.8453 6533824.0161 196.2781 NA 6 55650
881708.9399 6533826.3222 196.2806 NA 6 55650
881706.0345 6533828.6283 196.2788 NA 6 55650
881703.129 6533830.9344 196.2835 NA 6 55650
881700.2235 6533833.2405 196.2965 NA 6 55650
881697.3181 6533835.5466 196.3443 NA 6 55650
881694.4127 6533837.8527 196.3757 NA 6 55650
881691.5072 6533840.1588 196.4393 NA 6 55650
881688.6018 6533842.465 196.47 NA 6 55650
881685.6963 6533844.771 196.4827 NA 6 55650
881684.257 6533845.9135 196.4883 NA 6 55650
881682.733 6533847.1543 196.4948 NA 6 55650
881680.5643 6533848.8265 196.4444 NA 6 55650
881679.8818 6533849.3595 196.4183 NA 6 55650
881676.9712 6533851.6324 196.2605 NA 6 55650
881674.0607 6533853.9054 196.134 NA 6 55650
881671.1501 6533856.1784 196.019 NA 6 55650
881668.2386 6533858.4525 195.5815 NA 6 55650
881665.328 6533860.7254 195.4021 NA 6 55650
881662.4152 6533863.001 194.7911 NA 6 55650
881659.5043 6533865.2743 194.4679 NA 6 55650
881656.5845 6533867.5579 193.3273 rg 6 55650
881652.9763 6533870.7055 192.2996 NA 6 55650
881649.3655 6533873.8565 191.3684 NA 6 55650
881648.2573 6533875.2953 191.3672 NA 6 55650
881646.6773 6533877.8154 191.3737 NA 6 55650
881643.8236 6533881.5536 191.3753 NA 6 55650
881640.4227 6533884.0097 191.1586 NA 6 55650
881636.8205 6533886.5875 191.1796 NA 6 55650
881635.1811 6533888.5046 191.2114 NA 6 55650
881633.4761 6533890.1205 191.2035 NA 6 55650
881629.0569 6533892.8499 191.1649 NA 6 55650
881626.0263 6533896.7485 191.083 NA 6 55650
881622.4432 6533899.2528 190.982 NA 6 55650
881618.4255 6533901.9892 190.6354 NA 6 55650
881614.7217 6533904.5579 190.5354 NA 6 55650
881611.6858 6533908.2182 190.4836 NA 6 55650
881607.8025 6533911.3615 190.4753 NA 6 55650
881606.1819 6533913.1907 190.4013 NA 6 55650
881604.6766 6533914.8649 190.3324 NA 6 55650
881601.5782 6533918.2735 189.9671 NA 6 55650
881598.2135 6533921.7093 189.7826 NA 6 55650
881594.9083 6533925.0195 189.4774 NA 6 55650
881592.7871 6533926.7388 189.462 NA 6 55650
881590.9931 6533928.1966 189.4483 NA 6 55650
881587.3672 6533931.258 189.3563 NA 6 55650
881584.14 6533933.8763 189.3036 NA 6 55650
881581.3863 6533937.7663 189.1612 NA 6 55650
881579.0151 6533939.8342 189.0703 NA 6 55650
881576.9712 6533941.6943 188.9897 NA 6 55650
881573.7537 6533944.2774 188.7642 NA 6 55650
881570.0321 6533947.397 188.4977 axe 6 55650
881567.7006 6533948.947 188.5908 NA 6 55650
881565.564 6533950.3963 188.6826 NA 6 55650
881562.2079 6533951.6858 189.0229 NA 6 55650
881560.0978 6533953.7056 189.2245 NA 6 55650
881558.73 6533954.9296 189.5047 NA 6 55650
881557.5039 6533956.3132 189.7441 NA 6 55650
881556.8266 6533956.9811 189.8804 NA 6 55650
881556.0027 6533958.0053 189.983 NA 6 55650
881554.205 6533959.3833 190.1212 NA 6 55650
881552.436 6533960.7386 190.2591 NA 6 55650
881551.2534 6533962.3077 190.4065 NA 6 55650
881550.1479 6533963.7452 190.5416 NA 6 55650
881549.5001 6533965.3281 190.6752 NA 6 55650
881548.2935 6533967.2204 191.0779 NA 6 55650
881546.9712 6533968.8603 191.4472 NA 6 55650
881546.6031 6533969.3069 191.5493 NA 6 55650
881545.6584 6533970.4868 191.7883 NA 6 55650
881544.0797 6533972.4419 192.1862 NA 6 55650
881543.2894 6533973.2303 192.3694 NA 6 55650
881542.3056 6533974.6474 192.7342 NA 6 55650
881539.7567 6533977.8283 193.6685 rd 6 55650
881536.8891 6533980.2197 194.3756 NA 6 55650
881534.0199 6533982.6146 195.2549 NA 6 55650
881531.1418 6533985.0284 196.7538 NA 6 55650
881528.2738 6533987.4205 197.4964 NA 6 55650
881525.4066 6533989.811 198.1502 NA 6 55650
881522.5402 6533992.1996 198.6595 NA 6 55650
881519.6745 6533994.5868 199.0257 NA 6 55650
881516.8093 6533996.9732 199.2073 NA 6 55650
881513.9589 6533999.3276 199.3629 NA 6 55650
881511.0808 6534001.7723 199.4552 NA 6 55650
881508.2174 6534004.1829 199.5943 NA 6 55650
881505.3539 6534006.5938 199.7807 NA 6 55650
881502.4895 6534009.0069 200.2045 NA 6 55650
881499.6257 6534011.4184 200.4839 NA 6 55650
881496.762 6534013.8296 200.7195 NA 6 55650
881493.898 6534016.2419 201.0743 NA 6 55650
881491.0347 6534018.6522 201.1244 NA 6 55650
881488.1714 6534021.0627 201.1712 NA 6 55650
881485.3081 6534023.473 201.2259 NA 6 55650
881482.4448 6534025.8834 201.2753 NA 6 55650
881479.5815 6534028.2938 201.2325 NA 6 55650
881476.7182 6534030.7042 201.2589 NA 6 55650
881473.8549 6534033.1146 201.2208 NA 6 55650
881470.9917 6534035.525 201.2582 NA 6 55650
881673.0279 6533782.0972 196.1488 NA 7 55600
881669.5932 6533784.7415 196.1496 NA 7 55600
881666.1586 6533787.386 196.145 NA 7 55600
881662.7239 6533790.0303 196.1487 NA 7 55600
881659.2892 6533792.6747 196.1623 NA 7 55600
881655.8546 6533795.3191 196.2191 NA 7 55600
881652.4199 6533797.9636 196.2556 NA 7 55600
881648.9852 6533800.6079 196.3318 NA 7 55600
881645.5506 6533803.2524 196.3674 NA 7 55600
881642.1159 6533805.8967 196.3809 NA 7 55600
881640.4144 6533807.2068 196.3866 NA 7 55600
881638.6528 6533808.5793 196.3929 NA 7 55600
881636.0508 6533810.5576 196.3741 NA 7 55600
881635.2448 6533811.1738 196.3631 NA 7 55600
881631.8076 6533813.8018 196.2586 NA 7 55600
881628.3705 6533816.4299 196.1926 NA 7 55600
881624.9333 6533819.0579 196.1409 NA 7 55600
881621.4956 6533821.6865 195.6915 NA 7 55600
881618.0584 6533824.3145 195.5603 NA 7 55600
881614.6201 6533826.9439 194.8973 NA 7 55600
881611.1827 6533829.5721 194.5888 NA 7 55600
881607.7411 6533832.2054 193.2751 rg 7 55600
881603.9593 6533835.2653 192.3472 NA 7 55600
881600.1764 6533838.327 191.5393 NA 7 55600
881598.8057 6533839.6574 191.5301 NA 7 55600
881596.849 6533841.7876 191.521 NA 7 55600
881593.4398 6533845.1392 191.4785 NA 7 55600
881589.7606 6533847.8576 191.1966 NA 7 55600
881585.9818 6533850.6362 191.2041 NA 7 55600
881584.2789 6533852.2555 191.1968 NA 7 55600
881582.3304 6533853.8865 191.1645 NA 7 55600
