X Y Z label profile_id header_val
869529.4063 6524240.1012 187.3672 NA 3 41244
869519.8695 6524242.084 187.2368 NA 3 41244
869510.3328 6524244.0668 187.2891 NA 3 41244
869500.796 6524246.0495 187.4481 NA 3 41244
869491.2592 6524248.0322 187.5842 NA 3 41244
869481.7224 6524250.015 187.6171 NA 3 41244
869472.1857 6524251.9978 187.6508 NA 3 41244
869462.6489 6524253.9806 187.6523 NA 3 41244
869453.1121 6524255.9633 187.5919 NA 3 41244
869443.5754 6524257.9461 187.5571 NA 3 41244
869434.0386 6524259.9288 187.7043 NA 3 41244
869424.5019 6524261.9116 187.9136 NA 3 41244
869414.9651 6524263.8944 187.9897 NA 3 41244
869405.4283 6524265.8772 187.9491 NA 3 41244
869395.8915 6524267.8599 187.7237 NA 3 41244
869386.3548 6524269.8426 187.3174 NA 3 41244
869376.818 6524271.8254 186.6848 NA 3 41244
869367.2812 6524273.8082 186.1408 NA 3 41244
869363.8045 6524273.9002 185.4419 rg 3 41244
869357.5924 6524275.2103 184.5407 NA 3 41244
869351.2591 6524276.541 184.4325 NA 3 41244
869344.9244 6524277.8724 184.4236 NA 3 41244
869338.5908 6524279.2041 184.3965 NA 3 41244
869332.2569 6524280.5349 184.3412 NA 3 41244
869325.9467 6524281.8614 183.957 NA 3 41244
869319.6173 6524283.1916 183.9427 NA 3 41244
869313.2829 6524284.523 183.9612 NA 3 41244
869306.9503 6524285.8545 183.9527 NA 3 41244
869303.5587 6524286.5735 183.3806 NA 3 41244
869300.9113 6524287.1348 182.9338 NA 3 41244
869294.6208 6524288.459 182.425 NA 3 41244
869288.2929 6524289.7894 182.213 axe 3 41244
869280.0599 6524291.2309 182.3966 NA 3 41244
869271.8284 6524292.6726 182.6663 NA 3 41244
869263.6065 6524294.1119 183.0863 NA 3 41244
869255.3725 6524295.5539 183.2074 NA 3 41244
869251.0094 6524296.3179 183.2987 NA 3 41244
869247.1404 6524296.9956 183.38 NA 3 41244
869238.9099 6524298.4363 183.6547 NA 3 41244
869230.685 6524299.8759 183.8514 NA 3 41244
869222.4809 6524301.3112 184.129 NA 3 41244
869214.2775 6524302.7455 184.4134 NA 3 41244
869206.0743 6524304.1806 184.7127 NA 3 41244
869197.8712 6524305.6149 185.0321 NA 3 41244
869189.6693 6524307.05 185.3956 rd 3 41244
869181.9465 6524308.6951 186.0474 NA 3 41244
869177.0525 6524309.7517 186.5164 NA 3 41244
869169.2534 6524311.4191 186.528 NA 3 41244
869161.7224 6524313.0148 186.7217 NA 3 41244
869153.5991 6524314.676 186.7865 NA 3 41244
869145.7602 6524316.2881 186.8021 NA 3 41244
869137.786 6524317.9235 186.7908 NA 3 41244
869130.0824 6524319.5123 186.6508 NA 3 41244
869122.2435 6524321.1245 186.52 NA 3 41244
869114.4046 6524322.7366 186.5005 NA 3 41244
869106.7064 6524324.3245 186.4848 NA 3 41244
869098.7267 6524325.9609 186.6704 NA 3 41244
869090.8876 6524327.573 186.715 NA 3 41244
869082.77 6524329.2331 186.5341 NA 3 41244
869075.2086 6524330.7975 186.4915 NA 3 41244
869067.3691 6524332.4097 186.4381 NA 3 41244
869059.5296 6524334.0219 186.4126 NA 3 41244
869051.6905 6524335.6341 186.721 NA 3 41244
869043.8497 6524337.2465 186.7943 NA 3 41244
869036.0097 6524338.8588 186.6964 NA 3 41244
869028.1699 6524340.4711 186.9207 NA 3 41244
869020.6109 6524342.035 187.6339 NA 3 41244
869012.4912 6524343.6955 187.8741 NA 3 41244
869004.6518 6524345.3077 187.5737 NA 3 41244
868996.6744 6524346.9437 187.5378 NA 3 41244
868988.9731 6524348.5321 187.3179 NA 3 41244
868981.1338 6524350.1443 187.0637 NA 3 41244
868973.2944 6524351.7565 187.0575 NA 3 41244
868965.5949 6524353.3446 187.0562 NA 3 41244
868957.6155 6524354.9809 187.1259 NA 3 41244
868949.7761 6524356.5931 187.2717 NA 3 41244
868941.6585 6524358.2532 187.4685 NA 3 41244
868934.0971 6524359.8176 187.541 NA 3 41244
868926.2578 6524361.4298 187.5216 NA 3 41244
868918.4183 6524363.042 187.5122 NA 3 41244
868910.5789 6524364.6542 187.3145 NA 3 41244
869698.3521 6524187.6629 188.2229 NA 4 41261
869688.7895 6524189.5163 188.4479 NA 4 41261
869679.2268 6524191.3698 188.5342 NA 4 41261
869669.6642 6524193.2232 188.447 NA 4 41261
869660.1016 6524195.0766 188.2542 NA 4 41261
869650.5389 6524196.9301 187.9565 NA 4 41261
869640.9763 6524198.7835 187.877 NA 4 41261
869631.4137 6524200.6369 187.9351 NA 4 41261
869621.851 6524202.4904 188.0369 NA 4 41261
869612.2884 6524204.3438 188.1894 NA 4 41261
869602.7258 6524206.1973 188.2738 NA 4 41261
869593.1632 6524208.0507 188.358 NA 4 41261
869583.6005 6524209.9041 188.1513 NA 4 41261
869574.0378 6524211.7576 188.0328 NA 4 41261
869564.4752 6524213.611 187.9361 NA 4 41261
869554.9126 6524215.4644 187.7267 NA 4 41261
869545.3499 6524217.3179 187.646 NA 4 41261
869535.7873 6524219.1713 187.3571 NA 4 41261
869526.2247 6524221.0247 187.2047 NA 4 41261
869516.6621 6524222.8781 187.194 NA 4 41261
869507.0995 6524224.7316 187.2592 NA 4 41261
869497.5368 6524226.585 187.3682 NA 4 41261
869487.9741 6524228.4384 187.5122 NA 4 41261
869478.4115 6524230.2919 187.5965 NA 4 41261
869468.8489 6524232.1453 187.6808 NA 4 41261
869459.2863 6524233.9987 187.7255 NA 4 41261
869449.7237 6524235.8522 187.705 NA 4 41261
869440.161 6524237.7056 187.6814 NA 4 41261
869430.5984 6524239.559 187.7657 NA 4 41261
869421.0358 6524241.4125 187.8709 NA 4 41261
869411.4731 6524243.2659 187.8929 NA 4 41261
869401.9104 6524245.1194 187.7937 NA 4 41261
869392.3478 6524246.9727 187.6281 NA 4 41261
869382.7852 6524248.8262 187.2376 NA 4 41261
869373.2225 6524250.6796 186.7517 NA 4 41261
869363.66 6524252.533 186.3781 NA 4 41261
869360.0415 6524252.286 185.36 rg 4 41261
869354.718 6524253.365 184.4365 NA 4 41261
869349.259 6524254.467 184.3225 NA 4 41261
869343.7985 6524255.5695 184.336 NA 4 41261
869338.339 6524256.6725 184.3375 NA 4 41261
869332.879 6524257.7745 184.3145 NA 4 41261
869327.435 6524258.874 184.0685 NA 4 41261
869321.978 6524259.976 184.0725 NA 4 41261
869316.518 6524261.0785 184.1165 NA 4 41261
869311.0595 6524262.181 184.1465 NA 4 41261
869308.1909 6524262.7661 183.4771 NA 4 41261
869305.951 6524263.223 182.954 NA 4 41261
869300.543 6524264.317 182.387 NA 4 41261
869295.09 6524265.4185 182.16 axe 4 41261
869285.492 6524267.087 182.372 NA 4 41261
869275.896 6524268.756 182.687 NA 4 41261
869266.311 6524270.422 183.1795 NA 4 41261
869256.711 6524272.0915 183.3015 NA 4 41261
869251.5981 6524272.9805 183.3991 NA 4 41261
869247.113 6524273.7605 183.485 NA 4 41261
869237.517 6524275.4285 183.79 NA 4 41261
869227.9235 6524277.096 183.9855 NA 4 41261
869218.344 6524278.761 184.233 NA 4 41261
869208.765 6524280.425 184.489 NA 4 41261
869199.1865 6524282.0895 184.7625 NA 4 41261
869189.608 6524283.7535 185.06 NA 4 41261
869180.031 6524285.418 185.41 rd 4 41261
869173.9938 6524286.7484 186.0955 NA 4 41261
869169.8675 6524287.6812 186.6572 NA 4 41261
869163.7807 6524289.0261 186.91 NA 4 41261
869158.2111 6524290.233 187.1856 NA 4 41261
869151.499 6524291.5658 187.176 NA 4 41261
869145.3355 6524292.8042 187.1486 NA 4 41261
869138.9112 6524294.0876 187.0958 NA 4 41261
869133.0086 6524295.281 186.9741 NA 4 41261
869126.8451 6524296.5194 186.8521 NA 4 41261
869120.6817 6524297.7578 186.8052 NA 4 41261
869114.7897 6524298.9494 186.7677 NA 4 41261
869108.3545 6524300.2346 186.8581 NA 4 41261
869102.1908 6524301.4731 186.8591 NA 4 41261
869095.4899 6524302.8041 186.6963 NA 4 41261
869089.8615 6524303.9503 186.6652 NA 4 41261
869083.6968 6524305.1889 186.6251 NA 4 41261
869077.5324 6524306.4275 186.6038 NA 4 41261
869071.3684 6524307.666 186.8079 NA 4 41261
869065.2013 6524308.905 186.8534 NA 4 41261
869059.0358 6524310.1437 186.7833 NA 4 41261
869052.8705 6524311.3824 186.9306 NA 4 41261
869047.2469 6524312.5279 187.4097 NA 4 41261
869040.5418 6524313.8595 187.557 NA 4 41261
869034.3774 6524315.0981 187.3436 NA 4 41261
869027.947 6524316.3824 187.3067 NA 4 41261
869022.0488 6524317.5752 187.1467 NA 4 41261
869015.8845 6524318.8137 186.9606 NA 4 41261
869009.7202 6524320.0522 186.942 NA 4 41261
869003.8255 6524321.2443 186.9295 NA 4 41261
868997.3912 6524322.5293 186.9702 NA 4 41261
868991.2267 6524323.7679 187.0634 NA 4 41261
868984.5257 6524325.0989 187.1889 NA 4 41261
868978.8975 6524326.2451 187.2327 NA 4 41261
868972.7331 6524327.4837 187.211 NA 4 41261
868966.5686 6524328.7222 187.1961 NA 4 41261
868960.4042 6524329.9608 187.0541 NA 4 41261
869695.6361 6524170.9144 188.2126 NA 5 41277
869686.0477 6524172.6385 188.4598 NA 5 41277
869676.4591 6524174.3625 188.488 NA 5 41277
869666.8707 6524176.0867 188.4184 NA 5 41277
869657.2821 6524177.8108 188.263 NA 5 41277
869647.6936 6524179.5349 188.0204 NA 5 41277
869638.1051 6524181.259 187.9526 NA 5 41277
869628.5166 6524182.9831 188.0265 NA 5 41277
869618.9281 6524184.7072 188.1429 NA 5 41277
869609.3396 6524186.4313 188.2774 NA 5 41277
869599.7512 6524188.1554 188.315 NA 5 41277
869590.1626 6524189.8795 188.3176 NA 5 41277
869580.5742 6524191.6036 188.008 NA 5 41277
869570.9856 6524193.3277 187.8577 NA 5 41277
869561.3971 6524195.0518 187.6898 NA 5 41277
869551.8086 6524196.7759 187.3809 NA 5 41277
869542.2201 6524198.5 187.1801 NA 5 41277
869532.6316 6524200.2241 187.0173 NA 5 41277
869523.0431 6524201.9482 187.0422 NA 5 41277
869513.4547 6524203.6723 187.1512 NA 5 41277
869503.8661 6524205.3964 187.2292 NA 5 41277
869494.2776 6524207.1205 187.2882 NA 5 41277
869484.6891 6524208.8446 187.4402 NA 5 41277
869475.1006 6524210.5687 187.576 NA 5 41277
869465.5121 6524212.2928 187.7108 NA 5 41277
869455.9236 6524214.0169 187.7988 NA 5 41277
869446.3352 6524215.741 187.8181 NA 5 41277
869436.7466 6524217.4651 187.8056 NA 5 41277
869427.1582 6524219.1892 187.8271 NA 5 41277
869417.5696 6524220.9133 187.8283 NA 5 41277
869407.9811 6524222.6374 187.7962 NA 5 41277
869398.3926 6524224.3615 187.6384 NA 5 41277
869388.8041 6524226.0856 187.5325 NA 5 41277
869379.2156 6524227.8096 187.1578 NA 5 41277
869369.6271 6524229.5337 186.8186 NA 5 41277
869360.0387 6524231.2579 186.6154 NA 5 41277
869356.2785 6524230.6718 185.2781 rg 5 41277
869351.8436 6524231.5197 184.3323 NA 5 41277
869347.2589 6524232.393 184.2125 NA 5 41277
869342.6726 6524233.2666 184.2484 NA 5 41277
869338.0872 6524234.1408 184.2785 NA 5 41277
869333.5011 6524235.0141 184.2878 NA 5 41277
869328.9233 6524235.8866 184.18 NA 5 41277
869324.3387 6524236.7604 184.2023 NA 5 41277
869319.7531 6524237.634 184.2718 NA 5 41277
869315.1687 6524238.5075 184.3403 NA 5 41277
869312.8232 6524238.9587 183.5736 NA 5 41277
869310.9907 6524239.3112 182.9742 NA 5 41277
869306.4652 6524240.175 182.349 NA 5 41277
869301.8871 6524241.0476 182.107 axe 5 41277
869290.9241 6524242.9431 182.3474 NA 5 41277
869279.9636 6524244.8394 182.7077 NA 5 41277
869269.0155 6524246.7321 183.2727 NA 5 41277
869258.0495 6524248.6291 183.3956 NA 5 41277
869252.1867 6524249.6431 183.4994 NA 5 41277
869247.0856 6524250.5254 183.59 NA 5 41277
869236.1241 6524252.4207 183.9253 NA 5 41277
869225.162 6524254.3161 184.1196 NA 5 41277
869214.2071 6524256.2108 184.337 NA 5 41277
869203.2525 6524258.1045 184.5646 NA 5 41277
869192.2987 6524259.9984 184.8123 NA 5 41277
869181.3448 6524261.8921 185.0879 NA 5 41277
869170.3927 6524263.786 185.4244 rd 5 41277
869166.0411 6524264.8017 186.1436 NA 5 41277
869162.6824 6524265.6106 186.798 NA 5 41277
869158.308 6524266.633 187.292 NA 5 41277
869154.6997 6524267.451 187.6494 NA 5 41277
869149.3989 6524268.4557 187.5654 NA 5 41277
869144.9109 6524269.3204 187.4951 NA 5 41277
869140.0363 6524270.2516 187.4007 NA 5 41277
869135.9349 6524271.0497 187.2974 NA 5 41277
869131.4468 6524271.9144 187.1841 NA 5 41277
869126.9588 6524272.779 187.1099 NA 5 41277
869122.873 6524273.5744 187.0505 NA 5 41277
869117.9824 6524274.5084 187.0457 NA 5 41277
869113.494 6524275.3732 187.0033 NA 5 41277
869108.2097 6524276.375 186.8586 NA 5 41277
869104.5144 6524277.1031 186.8389 NA 5 41277
869100.0246 6524277.9681 186.8121 NA 5 41277
869095.5351 6524278.833 186.795 NA 5 41277
869091.0463 6524279.6978 186.8948 NA 5 41277
869086.553 6524280.5634 186.9124 NA 5 41277
869082.0618 6524281.4286 186.8702 NA 5 41277
869077.5711 6524282.2937 186.9406 NA 5 41277
869073.8829 6524283.0207 187.1855 NA 5 41277
869068.5925 6524284.0235 187.2399 NA 5 41277
869064.103 6524284.8884 187.1136 NA 5 41277
869059.2196 6524285.8212 187.0757 NA 5 41277
869055.1244 6524286.6182 186.9755 NA 5 41277
869050.6353 6524287.4831 186.8575 NA 5 41277
869046.146 6524288.348 186.8264 NA 5 41277
869042.0562 6524289.144 186.8028 NA 5 41277
869037.1668 6524290.0778 186.8146 NA 5 41277
869032.6774 6524290.9427 186.8551 NA 5 41277
869027.3929 6524291.9446 186.9092 NA 5 41277
869023.6978 6524292.6727 186.9243 NA 5 41277
869019.2085 6524293.5376 186.9004 NA 5 41277
869014.7189 6524294.4025 186.88 NA 5 41277
869010.2295 6524295.2674 186.7936 NA 5 41277
869693.5469 6524158.0309 188.2047 NA 6 41294
869683.9385 6524159.6555 188.4689 NA 6 41294
869674.3301 6524161.2801 188.4525 NA 6 41294
869664.7218 6524162.9048 188.3965 NA 6 41294
869655.1133 6524164.5294 188.2698 NA 6 41294
869645.5049 6524166.154 188.0696 NA 6 41294
869635.8965 6524167.7786 188.0108 NA 6 41294
869626.2881 6524169.4032 188.0969 NA 6 41294
869616.6798 6524171.0278 188.2244 NA 6 41294
869607.0713 6524172.6524 188.345 NA 6 41294
869597.463 6524174.277 188.3468 NA 6 41294
869587.8545 6524175.9016 188.2865 NA 6 41294
869578.2462 6524177.5262 187.8977 NA 6 41294
869568.6377 6524179.1509 187.723 NA 6 41294
869559.0293 6524180.7755 187.5004 NA 6 41294
869549.421 6524182.4001 187.115 NA 6 41294
869539.8125 6524184.0247 186.8217 NA 6 41294
869530.2042 6524185.6493 186.7559 NA 6 41294
869520.5957 6524187.2739 186.9171 NA 6 41294
869510.9874 6524188.8986 187.1183 NA 6 41294
869501.379 6524190.5232 187.2062 NA 6 41294
869491.7705 6524192.1478 187.2266 NA 6 41294
869482.1622 6524193.7724 187.3848 NA 6 41294
869472.5537 6524195.397 187.5602 NA 6 41294
869462.9454 6524197.0217 187.7339 NA 6 41294
869453.337 6524198.6463 187.8551 NA 6 41294
869443.7286 6524200.2709 187.9052 NA 6 41294
869434.1202 6524201.8955 187.9012 NA 6 41294
869424.5118 6524203.52 187.8743 NA 6 41294
869414.9034 6524205.1446 187.7954 NA 6 41294
869405.295 6524206.7693 187.7219 NA 6 41294
869395.6866 6524208.3939 187.5188 NA 6 41294
869386.0782 6524210.0185 187.459 NA 6 41294
869376.4698 6524211.6431 187.0964 NA 6 41294
869366.8614 6524213.2677 186.87 NA 6 41294
869357.253 6524214.8924 186.798 NA 6 41294
869353.3839 6524214.0455 185.2152 rg 6 41294
869349.6324 6524214.7156 184.2521 NA 6 41294
869345.7204 6524215.413 184.1279 NA 6 41294
869341.8064 6524216.1104 184.181 NA 6 41294
869337.8935 6524216.8088 184.2331 NA 6 41294
869333.9796 6524217.5062 184.2672 NA 6 41294
869330.0681 6524218.204 184.2657 NA 6 41294
869326.1546 6524218.9023 184.3021 NA 6 41294
869322.2416 6524219.5997 184.3912 NA 6 41294
869318.3296 6524220.2971 184.4894 NA 6 41294
869316.3864 6524220.6453 183.6478 NA 6 41294
869314.8673 6524220.9175 182.9898 NA 6 41294
869311.0208 6524221.6043 182.3197 NA 6 41294
869307.1156 6524222.3007 182.0663 axe 6 41294
869295.1026 6524224.3709 182.3286 NA 6 41294
869283.0924 6524226.442 182.7236 NA 6 41294
869271.0959 6524228.5092 183.3443 NA 6 41294
869259.0791 6524230.5812 183.468 NA 6 41294
869252.6395 6524231.6912 183.5766 NA 6 41294
