X Y Z label profile_id header_val
870239.098 6521724.4636 190.5509 NA 1 36250
870242.7947 6521727.745 190.5417 NA 1 36250
870246.4914 6521731.0264 190.5155 NA 1 36250
870250.1882 6521734.3078 190.4601 NA 1 36250
870253.8849 6521737.5891 190.4681 NA 1 36250
870257.5816 6521740.8705 190.3689 NA 1 36250
870261.2784 6521744.1519 190.3304 NA 1 36250
870264.9751 6521747.4333 190.3305 NA 1 36250
870268.6719 6521750.7146 190.3884 NA 1 36250
870272.3686 6521753.996 190.6421 NA 1 36250
869955.6708 6521508.0258 189.5284 NA 2 36208.3333
869959.4392 6521511.1938 189.5768 NA 2 36208.3333
869963.2077 6521514.3617 189.6401 NA 2 36208.3333
869965.4791 6521516.2007 189.6765 NA 2 36208.3333
869967.3218 6521517.6592 189.7045 NA 2 36208.3333
869969.8785 6521519.8674 189.7384 NA 2 36208.3333
869971.0902 6521520.827 189.7513 NA 2 36208.3333
869974.8587 6521523.995 189.8886 NA 2 36208.3333
869978.6272 6521527.1629 190.1742 NA 2 36208.3333
869982.3957 6521530.3308 190.785 NA 2 36208.3333
869986.1642 6521533.4986 191.0223 NA 2 36208.3333
869988.3237 6521535.2384 191.064 NA 2 36208.3333
869990.2782 6521536.7962 191.085 NA 2 36208.3333
869994.0467 6521539.9641 191.0192 NA 2 36208.3333
869997.8152 6521543.132 190.842 NA 2 36208.3333
870001.5836 6521546.2998 190.6633 NA 2 36208.3333
870005.3521 6521549.4677 190.5263 NA 2 36208.3333
870009.1206 6521552.6357 190.569 NA 2 36208.3333
870011.208 6521554.3114 190.4586 NA 2 36208.3333
870013.2347 6521555.9332 190.3585 NA 2 36208.3333
870015.9634 6521558.2746 190.1795 NA 2 36208.3333
870017.0031 6521559.101 190.1248 NA 2 36208.3333
870020.7716 6521562.2689 189.7532 NA 2 36208.3333
870024.5401 6521565.4369 189.5209 NA 2 36208.3333
870028.3086 6521568.6048 189.3227 NA 2 36208.3333
870032.0771 6521571.7726 189.4403 NA 2 36208.3333
870034.0737 6521573.3677 189.4587 NA 2 36208.3333
870036.1911 6521575.0701 189.4806 NA 2 36208.3333
870039.9596 6521578.2381 189.5676 NA 2 36208.3333
870043.7281 6521581.4059 188.4833 NA 2 36208.3333
870047.4965 6521584.5738 189.0081 NA 2 36208.3333
870051.265 6521587.7417 188.1624 rg 2 36208.3333
870054.3485 6521590.3016 185.0838 NA 2 36208.3333
870055.1522 6521590.9542 184.3229 NA 2 36208.3333
870056.0235 6521591.7019 184.2529 NA 2 36208.3333
870057.9884 6521593.3553 184.0969 NA 2 36208.3333
870058.8772 6521594.1057 184.0146 NA 2 36208.3333
870059.6153 6521594.7256 183.9899 NA 2 36208.3333
870061.8957 6521596.6465 183.9155 NA 2 36208.3333
870062.6441 6521597.273 183.8904 NA 2 36208.3333
870063.7651 6521598.221 183.8914 NA 2 36208.3333
870064.4742 6521598.8182 183.8909 NA 2 36208.3333
870066.3389 6521600.4133 183.9003 NA 2 36208.3333
870067.2888 6521601.1898 183.8183 NA 2 36208.3333
870068.9456 6521602.5863 183.6941 NA 2 36208.3333
870070.1074 6521603.5813 183.6139 NA 2 36208.3333
870071.0182 6521604.3334 183.5654 NA 2 36208.3333
870072.9234 6521605.9393 183.4805 NA 2 36208.3333
870073.8759 6521606.7491 183.4417 NA 2 36208.3333
870075.1658 6521607.8276 183.4009 NA 2 36208.3333
870075.7496 6521608.3189 183.3827 NA 2 36208.3333
870077.6444 6521609.917 183.3237 NA 2 36208.3333
870078.5873 6521610.7071 183.3081 NA 2 36208.3333
870081.4128 6521613.0849 183.2615 axe 2 36208.3333
870085.1813 6521616.2529 183.3208 NA 2 36208.3333
870088.9498 6521619.4207 183.5459 NA 2 36208.3333
870091.5189 6521621.524 183.7202 NA 2 36208.3333
870092.8703 6521622.6456 183.8021 NA 2 36208.3333
870094.8763 6521624.327 183.8703 NA 2 36208.3333
870096.8323 6521625.8861 183.9756 NA 2 36208.3333
870100.6008 6521629.054 184.2504 NA 2 36208.3333
870104.3693 6521632.2219 184.4425 NA 2 36208.3333
870108.1378 6521635.3898 184.2345 NA 2 36208.3333
870111.9062 6521638.5577 184.3812 NA 2 36208.3333
870113.2743 6521639.688 184.3956 NA 2 36208.3333
870115.6747 6521641.7256 184.423 NA 2 36208.3333
870119.4432 6521644.8935 184.6466 NA 2 36208.3333
870123.2117 6521648.0614 184.869 NA 2 36208.3333
870125.1008 6521649.5611 184.9273 NA 2 36208.3333
870127.3257 6521651.3589 184.9897 NA 2 36208.3333
870131.0942 6521654.5267 185.2688 NA 2 36208.3333
870133.5249 6521656.5936 185.4283 NA 2 36208.3333
870134.8627 6521657.6947 185.5133 NA 2 36208.3333
870138.6312 6521660.8626 185.8463 NA 2 36208.3333
870142.3996 6521664.0305 185.7353 NA 2 36208.3333
870146.1681 6521667.1983 185.9919 NA 2 36208.3333
870149.9366 6521670.3663 186.2106 NA 2 36208.3333
870151.9538 6521671.9797 186.3159 NA 2 36208.3333
870153.8928 6521673.6046 186.4187 NA 2 36208.3333
870155.3089 6521674.7806 186.4456 NA 2 36208.3333
870157.8191 6521676.8317 186.4926 NA 2 36208.3333
870161.5876 6521679.9995 186.9641 NA 2 36208.3333
870165.3561 6521683.1675 188.0294 rd 2 36208.3333
870169.1246 6521686.3354 189.0632 NA 2 36208.3333
870172.7879 6521689.4639 189.2474 NA 2 36208.3333
870173.4826 6521690.0266 189.2402 NA 2 36208.3333
870176.6615 6521692.6711 189.1909 NA 2 36208.3333
870180.43 6521695.8391 189.1335 NA 2 36208.3333
870184.1985 6521699.007 189.586 NA 2 36208.3333
870187.967 6521702.1749 190.0403 NA 2 36208.3333
870191.7354 6521705.3427 190.1866 NA 2 36208.3333
870195.5039 6521708.5107 190.2689 NA 2 36208.3333
870199.0518 6521711.5959 190.3277 NA 2 36208.3333
870202.6954 6521714.7169 190.3552 NA 2 36208.3333
870206.4638 6521717.8847 190.3947 NA 2 36208.3333
870210.2322 6521721.0527 190.4269 NA 2 36208.3333
870214.0008 6521724.2206 190.7296 NA 2 36208.3333
870217.7692 6521727.3885 190.6968 NA 2 36208.3333
870221.5377 6521730.5563 190.6633 NA 2 36208.3333
870225.3062 6521733.7243 190.6268 NA 2 36208.3333
870229.0746 6521736.8922 190.5992 NA 2 36208.3333
870232.7329 6521740.0187 190.5833 NA 2 36208.3333
870234.0789 6521741.1569 190.5815 NA 2 36208.3333
870236.6116 6521743.2279 190.5838 NA 2 36208.3333
870240.3801 6521746.3959 190.5708 NA 2 36208.3333
870244.1486 6521749.5638 190.531 NA 2 36208.3333
870247.917 6521752.7316 190.5543 NA 2 36208.3333
870251.6855 6521755.8996 190.4669 NA 2 36208.3333
870255.454 6521759.0675 190.4336 NA 2 36208.3333
870258.9722 6521762.1415 190.4353 NA 2 36208.3333
870262.6454 6521765.2736 190.4933 NA 2 36208.3333
870266.4139 6521768.4416 190.7311 NA 2 36208.3333
869921.7574 6521565.7822 189.8924 NA 3 36166.6667
869925.7052 6521568.6664 189.9256 NA 3 36166.6667
869929.6531 6521571.5507 189.9689 NA 3 36166.6667
869932.4032 6521573.3718 189.9877 NA 3 36166.6667
869934.8104 6521574.8885 190.0014 NA 3 36166.6667
869937.1783 6521576.776 190.0271 NA 3 36166.6667
869938.7582 6521577.7726 190.0345 NA 3 36166.6667
869942.7061 6521580.6568 190.1507 NA 3 36166.6667
869946.6539 6521583.5411 190.3826 NA 3 36166.6667
869950.6018 6521586.4253 190.8709 NA 3 36166.6667
869954.5496 6521589.3095 191.051 NA 3 36166.6667
869957.2102 6521591.0512 191.0633 NA 3 36166.6667
869959.7069 6521592.6473 191.0186 NA 3 36166.6667
869963.6548 6521595.5315 190.954 NA 3 36166.6667
869967.6026 6521598.4157 190.8084 NA 3 36166.6667
869971.5504 6521601.2999 190.665 NA 3 36166.6667
869975.4983 6521604.1841 190.5601 NA 3 36166.6667
869979.446 6521607.0684 190.6058 NA 3 36166.6667
869982.0491 6521608.7588 190.5367 NA 3 36166.6667
869984.6034 6521610.4062 190.4926 NA 3 36166.6667
869987.2113 6521612.4386 190.3638 NA 3 36166.6667
869988.5512 6521613.2903 190.3372 NA 3 36166.6667
869992.499 6521616.1745 190.0664 NA 3 36166.6667
869996.4469 6521619.0588 189.8973 NA 3 36166.6667
870000.3947 6521621.943 189.7465 NA 3 36166.6667
870004.3426 6521624.8272 189.8602 NA 3 36166.6667
870006.8729 6521626.4531 189.8948 NA 3 36166.6667
870009.4999 6521628.165 189.9392 NA 3 36166.6667
870013.4477 6521631.0492 190.0412 NA 3 36166.6667
870017.3956 6521633.9334 189.2021 NA 3 36166.6667
870021.3434 6521636.8176 189.6353 NA 3 36166.6667
870025.2912 6521639.7018 188.0771 rg 3 36166.6667
870028.691 6521642.0996 185.4449 NA 3 36166.6667
870029.6545 6521642.7418 184.8188 NA 3 36166.6667
870030.4868 6521643.3907 184.7555 NA 3 36166.6667
870032.536 6521644.8925 184.6049 NA 3 36166.6667
870033.4502 6521645.5689 184.4966 NA 3 36166.6667
870034.2262 6521646.1345 184.438 NA 3 36166.6667
870036.5949 6521647.8753 184.2647 NA 3 36166.6667
870037.3925 6521648.4511 184.2052 NA 3 36166.6667
870038.5374 6521649.3025 184.1566 NA 3 36166.6667
870039.2742 6521649.8439 184.1226 NA 3 36166.6667
870041.0826 6521651.2387 184.0672 NA 3 36166.6667
870042.1936 6521651.9915 183.9025 NA 3 36166.6667
870043.9094 6521653.2551 183.6929 NA 3 36166.6667
870045.0303 6521654.1229 183.5746 NA 3 36166.6667
870046.0556 6521654.8358 183.4517 NA 3 36166.6667
870048.0283 6521656.2888 183.2567 NA 3 36166.6667
870048.9782 6521657.0071 183.1723 NA 3 36166.6667
870050.3604 6521658.0012 183.1182 NA 3 36166.6667
870050.9689 6521658.4473 183.095 NA 3 36166.6667
870052.926 6521659.8913 183.0207 NA 3 36166.6667
870053.9275 6521660.616 183.0016 NA 3 36166.6667
870056.8738 6521662.7755 182.9458 axe 3 36166.6667
870060.8217 6521665.6597 183.0295 NA 3 36166.6667
870064.7695 6521668.5439 183.3443 NA 3 36166.6667
870067.7579 6521670.5764 183.5842 NA 3 36166.6667
870069.2492 6521671.6276 183.6713 NA 3 36166.6667
870071.3768 6521673.1688 183.7533 NA 3 36166.6667
870073.8747 6521674.7659 183.9826 NA 3 36166.6667
870077.8225 6521677.6502 184.2703 NA 3 36166.6667
870081.7704 6521680.5343 184.4686 NA 3 36166.6667
870085.7182 6521683.4185 184.3054 NA 3 36166.6667
870089.666 6521686.3028 184.4286 NA 3 36166.6667
870091.2032 6521687.373 184.4374 NA 3 36166.6667
870093.6139 6521689.187 184.4562 NA 3 36166.6667
870097.5616 6521692.0712 184.6702 NA 3 36166.6667
870101.5095 6521694.9554 184.8716 NA 3 36166.6667
870103.9539 6521696.5051 184.9518 NA 3 36166.6667
870106.6668 6521698.2932 185.0196 NA 3 36166.6667
870110.6146 6521701.1774 185.2872 NA 3 36166.6667
870113.0369 6521703.01 185.4285 NA 3 36166.6667
870114.5625 6521704.0616 185.5095 NA 3 36166.6667
870118.5103 6521706.9458 185.8431 NA 3 36166.6667
870122.4581 6521709.8301 185.7612 NA 3 36166.6667
870126.406 6521712.7142 185.9069 NA 3 36166.6667
870130.3538 6521715.5984 186.1971 NA 3 36166.6667
870132.9006 6521717.2391 186.3152 NA 3 36166.6667
870134.9587 6521718.7291 186.4127 NA 3 36166.6667
870136.5177 6521719.8297 186.4471 NA 3 36166.6667
870139.459 6521721.8205 186.5085 NA 3 36166.6667
870143.4068 6521724.7046 186.9612 NA 3 36166.6667
870147.3547 6521727.5888 188.0235 rd 3 36166.6667
870151.3025 6521730.4731 189.0973 NA 3 36166.6667
870154.8824 6521733.2194 189.2848 NA 3 36166.6667
870155.7219 6521733.776 189.2966 NA 3 36166.6667
870159.1982 6521736.2415 189.3011 NA 3 36166.6667
870163.1459 6521739.1257 189.2838 NA 3 36166.6667
870167.0938 6521742.01 189.6491 NA 3 36166.6667
870171.0416 6521744.8942 190.0472 NA 3 36166.6667
870174.9894 6521747.7783 190.2049 NA 3 36166.6667
870178.9373 6521750.6626 190.2752 NA 3 36166.6667
870182.1131 6521753.2573 190.3274 NA 3 36166.6667
870185.6235 6521755.9775 190.3585 NA 3 36166.6667
870189.5713 6521758.8616 190.4089 NA 3 36166.6667
870193.5191 6521761.7458 190.4576 NA 3 36166.6667
870197.467 6521764.6301 190.7403 NA 3 36166.6667
870201.4148 6521767.5143 190.7254 NA 3 36166.6667
870205.3626 6521770.3985 190.7119 NA 3 36166.6667
870209.3104 6521773.2827 190.6859 NA 3 36166.6667
870213.2583 6521776.1669 190.6693 NA 3 36166.6667
870216.82 6521778.9063 190.6642 NA 3 36166.6667
870218.1947 6521779.9286 190.6664 NA 3 36166.6667
870221.1539 6521781.9353 190.6891 NA 3 36166.6667
870225.1017 6521784.8196 190.7091 NA 3 36166.6667
870229.0496 6521787.7038 190.7082 NA 3 36166.6667
870232.9974 6521790.5879 190.7697 NA 3 36166.6667
870236.9452 6521793.4722 190.7118 NA 3 36166.6667
870240.8931 6521796.3564 190.6916 NA 3 36166.6667
870243.965 6521798.9122 190.6974 NA 3 36166.6667
870247.5793 6521801.6712 190.7555 NA 3 36166.6667
870251.5271 6521804.5554 190.9534 NA 3 36166.6667
869877.6701 6521640.8655 190.3655 NA 4 36125
869881.851 6521643.3809 190.3791 NA 4 36125
869886.0321 6521645.8964 190.3963 NA 4 36125
869889.4046 6521647.6941 190.3922 NA 4 36125
869892.5457 6521649.2865 190.3875 NA 4 36125
869894.668 6521650.7571 190.4023 NA 4 36125
869896.7267 6521651.8019 190.4027 NA 4 36125
869900.9076 6521654.3173 190.4914 NA 4 36125
869905.0887 6521656.8328 190.6535 NA 4 36125
869909.2696 6521659.3482 190.9826 NA 4 36125
869913.4506 6521661.8635 191.0883 NA 4 36125
869916.7628 6521663.6078 191.0624 NA 4 36125
869919.9642 6521665.2538 190.9322 NA 4 36125
869924.1453 6521667.7692 190.8691 NA 4 36125
869928.3262 6521670.2846 190.7647 NA 4 36125
869932.5071 6521672.8 190.6673 NA 4 36125
869936.6882 6521675.3154 190.6041 NA 4 36125
869940.8691 6521677.8308 190.6536 NA 4 36125
869944.1424 6521679.5405 190.6382 NA 4 36125
869947.3828 6521681.221 190.6671 NA 4 36125
869949.8335 6521682.8518 190.6034 NA 4 36125
869951.5637 6521683.7364 190.6135 NA 4 36125
869955.7448 6521686.2518 190.4737 NA 4 36125
869959.9257 6521688.7672 190.3866 NA 4 36125
869964.1067 6521691.2827 190.2973 NA 4 36125
869968.2878 6521693.7981 190.4061 NA 4 36125
869971.5119 6521695.4642 190.4617 NA 4 36125
869974.8014 6521697.1882 190.5354 NA 4 36125
869978.9823 6521699.7036 190.6568 NA 4 36125
869983.1633 6521702.219 190.1364 NA 4 36125
869987.3443 6521704.7345 190.4507 NA 4 36125
869991.5252 6521707.2499 187.9663 rg 4 36125
869995.3363 6521709.437 185.9144 NA 4 36125
869996.5075 6521710.0658 185.4635 NA 4 36125
869997.289 6521710.5862 185.4089 NA 4 36125
869999.4479 6521711.8907 185.2653 NA 4 36125
870000.3951 6521712.4711 185.1232 NA 4 36125
870001.2205 6521712.966 185.0206 NA 4 36125
870003.7039 6521714.4727 184.7187 NA 4 36125
870004.5654 6521714.9826 184.6143 NA 4 36125
870005.7414 6521715.7085 184.5015 NA 4 36125
870006.5142 6521716.1772 184.4238 NA 4 36125
870008.2492 6521717.3116 184.2842 NA 4 36125
870009.5698 6521718.0337 184.0119 NA 4 36125
870011.3623 6521719.1246 183.6912 NA 4 36125
870012.4302 6521719.827 183.5236 NA 4 36125
870013.6043 6521720.489 183.3039 NA 4 36125
870015.6647 6521721.7431 182.9657 NA 4 36125
870016.6112 6521722.3424 182.8222 NA 4 36125
870018.1133 6521723.2269 182.7508 NA 4 36125
870018.7541 6521723.6143 182.7209 NA 4 36125
870020.7922 6521724.8579 182.6268 NA 4 36125
870021.8698 6521725.4976 182.6031 NA 4 36125
870024.9731 6521727.3733 182.5354 axe 4 36125
870029.1542 6521729.8887 182.6508 NA 4 36125
870033.3351 6521732.4041 183.0821 NA 4 36125
870036.8685 6521734.3446 183.4073 NA 4 36125
870038.5417 6521735.3041 183.5012 NA 4 36125
870040.8275 6521736.663 183.6013 NA 4 36125
870044.0297 6521738.3097 183.9918 NA 4 36125
870048.2107 6521740.8251 184.2962 NA 4 36125
870052.3917 6521743.3405 184.5024 NA 4 36125
870056.5727 6521745.8559 184.3977 NA 4 36125
870060.7537 6521748.3713 184.4902 NA 4 36125
870062.5107 6521749.3636 184.4917 NA 4 36125
870064.9347 6521750.8868 184.4994 NA 4 36125
870069.1157 6521753.4021 184.7009 NA 4 36125
870073.2967 6521755.9176 184.875 NA 4 36125
870076.4628 6521757.5322 184.9836 NA 4 36125
870079.8102 6521759.3077 185.0584 NA 4 36125
870083.9912 6521761.8231 185.3112 NA 4 36125
870086.4026 6521763.3513 185.4287 NA 4 36125
870088.1723 6521764.3386 185.5045 NA 4 36125
870092.3532 6521766.854 185.8389 NA 4 36125
870096.5342 6521769.3694 185.7948 NA 4 36125
870100.7152 6521771.8849 185.7964 NA 4 36125
870104.8962 6521774.4002 186.1796 NA 4 36125
870108.1315 6521776.0763 186.3143 NA 4 36125
870110.3443 6521777.3909 186.4049 NA 4 36125
870112.0892 6521778.3935 186.449 NA 4 36125
870115.5908 6521780.3059 186.529 NA 4 36125
870119.7718 6521782.8213 186.9576 NA 4 36125
870123.9528 6521785.3367 188.0159 rd 4 36125
870128.1338 6521787.8521 189.1416 NA 4 36125
870131.6053 6521790.1015 189.3334 NA 4 36125
870132.6331 6521790.6501 189.3699 NA 4 36125
870136.4958 6521792.8829 189.4444 NA 4 36125
870140.6767 6521795.3984 189.4792 NA 4 36125
870144.8577 6521797.9138 189.7312 NA 4 36125
870149.0387 6521800.4292 190.0562 NA 4 36125
870153.2196 6521802.9446 190.2286 NA 4 36125
870157.4007 6521805.46 190.2835 NA 4 36125
870160.0927 6521807.4171 190.327 NA 4 36125
870163.4301 6521809.6162 190.3627 NA 4 36125
870167.611 6521812.1316 190.4273 NA 4 36125
870171.792 6521814.6469 190.4976 NA 4 36125
870175.973 6521817.1624 190.7541 NA 4 36125
870180.154 6521819.6779 190.7625 NA 4 36125
870184.335 6521822.1932 190.7751 NA 4 36125
870188.5159 6521824.7087 190.7629 NA 4 36125
870192.697 6521827.2241 190.7605 NA 4 36125
870196.1333 6521829.4602 190.7695 NA 4 36125
870197.5453 6521830.3318 190.7767 NA 4 36125
870201.0589 6521832.2549 190.8259 NA 4 36125
870205.2399 6521834.7703 190.8889 NA 4 36125
870209.4209 6521837.2857 190.9386 NA 4 36125
870213.6019 6521839.8011 191.0498 NA 4 36125
870217.7829 6521842.3166 191.0302 NA 4 36125
870221.9638 6521844.832 191.0269 NA 4 36125
870224.4556 6521846.714 191.0381 NA 4 36125
870227.9933 6521848.9881 191.0963 NA 4 36125
870232.1742 6521851.5035 191.2425 NA 4 36125
869833.5828 6521715.9488 190.8387 NA 5 36083.3333
869837.9969 6521718.0954 190.8325 NA 5 36083.3333
869842.4111 6521720.242 190.8237 NA 5 36083.3333
869846.406 6521722.0165 190.7968 NA 5 36083.3333
869850.281 6521723.6845 190.7735 NA 5 36083.3333
869852.1576 6521724.7382 190.7776 NA 5 36083.3333
869854.6951 6521725.8312 190.7709 NA 5 36083.3333
869859.1092 6521727.9778 190.8322 NA 5 36083.3333
869863.5234 6521730.1244 190.9243 NA 5 36083.3333
869867.9375 6521732.2711 191.0944 NA 5 36083.3333
869872.3516 6521734.4176 191.1257 NA 5 36083.3333
869876.3153 6521736.1644 191.0615 NA 5 36083.3333
869880.2215 6521737.8602 190.8458 NA 5 36083.3333
869884.6357 6521740.0068 190.7843 NA 5 36083.3333
869889.0498 6521742.1535 190.7211 NA 5 36083.3333
869893.4639 6521744.3001 190.6696 NA 5 36083.3333
869897.8781 6521746.4467 190.6481 NA 5 36083.3333
869902.2922 6521748.5933 190.7015 NA 5 36083.3333
869906.2357 6521750.3221 190.7398 NA 5 36083.3333
869910.1622 6521752.0359 190.8415 NA 5 36083.3333
869912.4558 6521753.2651 190.8431 NA 5 36083.3333
869914.5763 6521754.1825 190.8897 NA 5 36083.3333
869918.9904 6521756.3291 190.8809 NA 5 36083.3333
869923.4046 6521758.4757 190.876 NA 5 36083.3333
869927.8187 6521760.6224 190.8482 NA 5 36083.3333
869932.2329 6521762.769 190.952 NA 5 36083.3333
869936.1509 6521764.4752 191.0285 NA 5 36083.3333
869940.1028 6521766.2115 191.1316 NA 5 36083.3333
869944.5169 6521768.3581 191.2724 NA 5 36083.3333
869948.931 6521770.5048 191.0708 NA 5 36083.3333
869953.3452 6521772.6514 191.2661 NA 5 36083.3333
869957.7593 6521774.798 187.8555 rg 5 36083.3333
869961.9816 6521776.7744 186.3838 NA 5 36083.3333
869963.3604 6521777.3898 186.1083 NA 5 36083.3333
869964.0913 6521777.7817 186.0623 NA 5 36083.3333
869966.3598 6521778.889 185.9256 NA 5 36083.3333
869967.34 6521779.3734 185.7497 NA 5 36083.3333
869968.2147 6521779.7975 185.6032 NA 5 36083.3333
869970.8128 6521781.0702 185.1728 NA 5 36083.3333
869971.7383 6521781.5141 185.0235 NA 5 36083.3333
869972.9453 6521782.1144 184.8464 NA 5 36083.3333
869973.7542 6521782.5105 184.725 NA 5 36083.3333
869975.4159 6521783.3845 184.5012 NA 5 36083.3333
869976.946 6521784.076 184.1213 NA 5 36083.3333
869978.8153 6521784.994 183.6896 NA 5 36083.3333
869979.83 6521785.5311 183.4725 NA 5 36083.3333
869981.153 6521786.1422 183.1562 NA 5 36083.3333
869983.3011 6521787.1974 182.6747 NA 5 36083.3333
869984.2442 6521787.6778 182.4721 NA 5 36083.3333
869985.8662 6521788.4525 182.3833 NA 5 36083.3333
869986.5392 6521788.7812 182.3469 NA 5 36083.3333
869988.6584 6521789.8244 182.2329 NA 5 36083.3333
869989.812 6521790.3792 182.2046 NA 5 36083.3333
869993.0725 6521791.971 182.1251 axe 5 36083.3333
869997.4866 6521794.1177 182.2721 NA 5 36083.3333
870001.9008 6521796.2643 182.8199 NA 5 36083.3333
870005.9791 6521798.1128 183.2305 NA 5 36083.3333
870007.8343 6521798.9807 183.3311 NA 5 36083.3333
870010.2782 6521800.1573 183.4492 NA 5 36083.3333
870014.1848 6521801.8535 184.0009 NA 5 36083.3333
870018.5989 6521804.0001 184.322 NA 5 36083.3333
870023.0131 6521806.1467 184.5362 NA 5 36083.3333
870027.4272 6521808.2933 184.49 NA 5 36083.3333
870031.8414 6521810.4399 184.5518 NA 5 36083.3333
870033.8182 6521811.3541 184.5459 NA 5 36083.3333
870036.2555 6521812.5866 184.5426 NA 5 36083.3333
870040.6696 6521814.7331 184.7316 NA 5 36083.3333
870045.0839 6521816.8798 184.8784 NA 5 36083.3333
870048.9718 6521818.5594 185.0154 NA 5 36083.3333
870052.9537 6521820.3223 185.0972 NA 5 36083.3333
870057.3678 6521822.469 185.3352 NA 5 36083.3333
870059.7683 6521823.6926 185.429 NA 5 36083.3333
870061.782 6521824.6156 185.4995 NA 5 36083.3333
870066.1962 6521826.7622 185.8347 NA 5 36083.3333
870070.6103 6521828.9089 185.8285 NA 5 36083.3333
870075.0244 6521831.0555 185.6859 NA 5 36083.3333
870079.4386 6521833.2021 186.1621 NA 5 36083.3333
870083.3624 6521834.9135 186.3134 NA 5 36083.3333
870085.7299 6521836.0527 186.3971 NA 5 36083.3333
870087.6607 6521836.9573 186.4509 NA 5 36083.3333
870091.7226 6521838.7912 186.5496 NA 5 36083.3333
870096.1367 6521840.9379 186.9539 NA 5 36083.3333
870100.5509 6521843.0845 188.0082 rd 5 36083.3333
870104.965 6521845.2311 189.1859 NA 5 36083.3333
870108.3281 6521846.9836 189.3821 NA 5 36083.3333
870109.5442 6521847.5243 189.4432 NA 5 36083.3333
870113.7933 6521849.5243 189.5877 NA 5 36083.3333
