X Y Z label profile_id header_val
869475.6231 6523361.874 182.118 NA 2 34450
869476.4482 6523362.2488 182.0161 NA 2 34450
869477.8954 6523362.8992 181.8355 NA 2 34450
869479.5943 6523363.6628 181.6288 NA 2 34450
869480.4256 6523364.0342 181.5269 NA 2 34450
869480.9152 6523364.2564 181.4926 NA 2 34450
869483.9451 6523365.6176 181.2958 NA 2 34450
869484.3949 6523365.8196 181.2627 NA 2 34450
869485.1673 6523366.1521 181.2053 NA 2 34450
869486.3995 6523366.7201 181.1624 NA 2 34450
869486.9817 6523366.9816 181.143 NA 2 34450
869490.0171 6523368.3451 181.0647 axe 2 34450
869493.1082 6523369.6349 181.1801 NA 2 34450
869494.242 6523370.1046 181.222 NA 2 34450
869495.2442 6523370.5262 181.2912 NA 2 34450
869497.5749 6523371.4987 181.452 NA 2 34450
869498.5004 6523371.8874 181.5158 NA 2 34450
869500.4563 6523372.7011 181.7132 NA 2 34450
869502.719 6523373.6426 181.9414 NA 2 34450
869505.721 6523374.8981 182.2983 NA 2 34450
869506.9711 6523375.421 182.4535 NA 2 34450
869508.8943 6523376.2219 182.5386 NA 2 34450
869511.1928 6523377.1784 182.6397 NA 2 34450
869515.454 6523378.9631 182.7799 NA 2 34450
869517.7933 6523379.9339 182.8544 NA 2 34450
869519.003 6523380.4386 182.8948 NA 2 34450
869519.6874 6523380.7285 182.9212 NA 2 34450
869521.7301 6523381.5761 183.1251 NA 2 34450
869522.6105 6523381.9427 183.2227 NA 2 34450
869523.9037 6523382.482 183.368 NA 2 34450
869526.4327 6523383.5346 184.1537 NA 2 34450
869528.1157 6523384.2326 184.6733 NA 2 34450
869529.9338 6523384.9928 185.0627 NA 2 34450
869532.3312 6523385.9857 185.5599 NA 2 34450
869535.1006 6523387.1443 186.0166 NA 2 34450
869536.5771 6523387.7597 186.2558 NA 2 34450
869539.4208 6523388.943 186.4103 NA 2 34450
869540.7895 6523389.5107 186.4817 NA 2 34450
869541.8775 6523389.9655 186.5695 NA 2 34450
869545.0239 6523391.2768 186.8134 NA 2 34450
869547.0691 6523392.1263 187.0446 NA 2 34450
869549.2454 6523393.0339 187.2986 NA 2 34450
869550.1633 6523393.4142 187.3901 NA 2 34450
869552.3405 6523394.3204 187.6168 NA 2 34450
869553.4707 6523394.7938 187.7411 NA 2 34450
869557.681 6523396.5432 187.9905 rd 2 34450
869562.2271 6523398.5256 188.8198 NA 2 34450
869563.8943 6523399.2506 188.7997 NA 2 34450
869566.7734 6523400.508 188.7652 NA 2 34450
869571.3196 6523402.4903 188.7265 NA 2 34450
869573.4595 6523403.4323 188.8081 NA 2 34450
869575.8658 6523404.4727 188.9121 NA 2 34450
869580.412 6523406.455 188.8542 NA 2 34450
869584.162 6523408.1113 188.8405 NA 2 34450
869585.0962 6523408.5331 188.8455 NA 2 34450
869589.5044 6523410.4198 188.8802 NA 2 34450
869592.8691 6523411.9182 188.9002 NA 2 34450
869594.2189 6523412.5189 188.9088 NA 2 34450
869598.5969 6523414.3846 188.9549 NA 2 34450
869603.143 6523416.367 189.0146 NA 2 34450
869605.9272 6523417.6276 189.0549 NA 2 34450
869607.8828 6523418.4836 189.0853 NA 2 34450
869612.2355 6523420.3318 189.1666 NA 2 34450
869614.6337 6523421.4343 189.1522 NA 2 34450
869617.1024 6523422.5366 189.141 NA 2 34450
869618.9877 6523423.3379 189.1315 NA 2 34450
869621.5373 6523424.4418 189.1196 NA 2 34450
869623.3406 6523425.2411 189.0874 NA 2 34450
869626.2971 6523426.5723 189.0422 NA 2 34450
869630.8433 6523428.5547 188.9296 NA 2 34450
869635.3895 6523430.5371 188.7984 NA 2 34450
869639.9358 6523432.5194 188.6597 NA 2 34450
869642.3005 6523433.5311 188.5163 NA 2 34450
869644.4819 6523434.5018 188.3915 NA 2 34450
869646.9908 6523435.5818 188.278 NA 2 34450
869649.0282 6523436.4842 188.1822 NA 2 34450
869653.5744 6523438.4666 187.6067 NA 2 34450
869658.1206 6523440.449 187.4989 NA 2 34450
869393.7591 6523382.9552 190.3268 NA 3 34400
869395.7784 6523384.1888 189.8886 NA 3 34400
869397.7915 6523385.4199 189.6158 NA 3 34400
869399.8037 6523386.6506 189.3822 NA 3 34400
869401.8318 6523387.8878 188.8088 NA 3 34400
869403.899 6523389.141 187.8619 rg 3 34400
869407.2883 6523390.9359 186.8698 NA 3 34400
869407.7411 6523391.1758 186.7405 NA 3 34400
869409.2263 6523391.9892 186.2992 NA 3 34400
869410.6424 6523392.7163 185.7887 NA 3 34400
869413.2609 6523394.1161 185.0825 NA 3 34400
869414.1576 6523394.5627 184.8214 NA 3 34400
869414.9616 6523395.0245 184.6601 NA 3 34400
869417.18 6523396.2072 184.1896 NA 3 34400
869418.653 6523396.9933 183.9405 NA 3 34400
869419.5544 6523397.459 183.7785 NA 3 34400
869420.4685 6523397.9608 183.7289 NA 3 34400
869423.7934 6523399.7292 183.531 NA 3 34400
869424.8242 6523400.2673 183.5016 NA 3 34400
869425.0877 6523400.4181 183.4752 NA 3 34400
869427.0891 6523401.4857 183.2174 NA 3 34400
869429.7427 6523402.901 182.9398 NA 3 34400
869430.2614 6523403.1916 182.8984 NA 3 34400
869431.2352 6523403.6956 182.8897 NA 3 34400
869433.6977 6523405.0057 182.88 NA 3 34400
869435.3191 6523405.8528 182.8406 NA 3 34400
869437.018 6523406.7722 182.8232 NA 3 34400
869439.1472 6523407.9043 182.6872 NA 3 34400
869440.52 6523408.6132 182.6059 NA 3 34400
869442.3385 6523409.6009 182.4898 NA 3 34400
869443.6795 6523410.3138 182.4112 NA 3 34400
869445.3363 6523411.1952 182.3822 NA 3 34400
869445.933 6523411.5207 182.3708 NA 3 34400
869446.9966 6523412.0791 182.2674 NA 3 34400
869450.3038 6523413.8403 182.0707 NA 3 34400
869451.0851 6523414.2473 181.9847 NA 3 34400
869452.0271 6523414.7579 181.8888 NA 3 34400
869453.6132 6523415.6024 181.7235 NA 3 34400
869455.4757 6523416.5942 181.5473 NA 3 34400
869456.3662 6523417.0634 181.4614 NA 3 34400
869456.9229 6523417.3646 181.4281 NA 3 34400
869460.2398 6523419.1298 181.2835 NA 3 34400
869460.732 6523419.3917 181.249 NA 3 34400
869461.4412 6523419.7365 181.1979 NA 3 34400
869462.9248 6523420.5582 181.1294 NA 3 34400
869463.5615 6523420.8969 181.1017 NA 3 34400
869466.8825 6523422.6637 181.0345 axe 3 34400
869469.339 6523423.7498 181.1335 NA 3 34400
869470.2084 6523424.1238 181.1673 NA 3 34400
869471.0367 6523424.5004 181.2246 NA 3 34400
869472.8892 6523425.3196 181.3526 NA 3 34400
869473.6479 6523425.6627 181.4051 NA 3 34400
869475.1797 6523426.3325 181.556 NA 3 34400
869476.9528 6523427.1082 181.7307 NA 3 34400
869479.3655 6523428.1837 182.0058 NA 3 34400
869480.3707 6523428.632 182.1427 NA 3 34400
869481.8839 6523429.296 182.234 NA 3 34400
869483.6862 6523430.0849 182.3413 NA 3 34400
869487.1349 6523431.6301 182.5322 NA 3 34400
869488.9449 6523432.4142 182.6149 NA 3 34400
869489.9048 6523432.8381 182.665 NA 3 34400
869490.4898 6523433.1103 182.706 NA 3 34400
869492.0691 6523433.794 182.8783 NA 3 34400
869492.7612 6523434.0975 182.9867 NA 3 34400
869493.7864 6523434.5499 183.1532 NA 3 34400
869495.7712 6523435.4192 183.8277 NA 3 34400
869497.0689 6523435.9799 184.2585 NA 3 34400
869498.5284 6523436.63 184.6388 NA 3 34400
869500.3633 6523437.4182 185.0674 NA 3 34400
869502.5929 6523438.4133 185.5524 NA 3 34400
869503.7602 6523438.9274 185.7933 NA 3 34400
869505.989 6523439.9025 186.0225 NA 3 34400
869507.0442 6523440.3584 186.1222 NA 3 34400
869507.9169 6523440.7469 186.2488 NA 3 34400
869510.4023 6523441.8408 186.5796 NA 3 34400
869511.9916 6523442.5317 186.8279 NA 3 34400
869513.7167 6523443.2929 187.1227 NA 3 34400
869514.4205 6523443.5956 187.2183 NA 3 34400
869516.1294 6523444.3442 187.481 NA 3 34400
869517.0441 6523444.754 187.6424 NA 3 34400
869520.3206 6523446.1798 187.9931 rd 3 34400
869524.7341 6523448.3942 189.2025 NA 3 34400
869526.3346 6523449.1923 189.1892 NA 3 34400
869529.1477 6523450.6086 189.1667 NA 3 34400
869533.5613 6523452.823 189.057 NA 3 34400
869535.722 6523453.9295 189.0393 NA 3 34400
869537.9749 6523455.0374 189.0503 NA 3 34400
869542.3884 6523457.2517 188.9287 NA 3 34400
869546.2261 6523459.2302 188.8736 NA 3 34400
869547.269 6523459.79 188.8883 NA 3 34400
869551.2155 6523461.6805 188.9363 NA 3 34400
869554.7745 6523463.5449 188.9287 NA 3 34400
869556.1986 6523464.29 188.9276 NA 3 34400
869560.0426 6523466.1094 188.9499 NA 3 34400
869564.4561 6523468.3238 188.9782 NA 3 34400
869567.5953 6523470.0161 188.9877 NA 3 34400
869569.5247 6523470.9924 188.996 NA 3 34400
869573.2832 6523472.7525 189.0384 NA 3 34400
869576.1434 6523474.3306 188.9935 NA 3 34400
869578.7822 6523475.7197 188.9597 NA 3 34400
869580.4178 6523476.488 188.9447 NA 3 34400
869582.8189 6523477.6728 188.9269 NA 3 34400
869584.6916 6523478.6452 188.8943 NA 3 34400
869587.9554 6523480.3886 188.8627 NA 3 34400
869592.369 6523482.603 188.7809 NA 3 34400
869596.7826 6523484.8174 188.6816 NA 3 34400
869601.1961 6523487.0317 188.5735 NA 3 34400
869603.3093 6523488.0429 188.4664 NA 3 34400
869605.6097 6523489.2461 188.3699 NA 3 34400
869607.9146 6523490.3674 188.2471 NA 3 34400
869610.0232 6523491.4605 188.1251 NA 3 34400
869614.4368 6523493.6749 187.7173 NA 3 34400
869618.8504 6523495.8893 187.6548 NA 3 34400
869354.9633 6523435.0034 191.2404 NA 4 34350
869357.9179 6523436.9619 190.6338 NA 4 34350
869360.8692 6523438.9191 190.3296 NA 4 34350
869363.82 6523440.876 190.0972 NA 4 34350
869366.7794 6523442.8365 189.2446 NA 4 34350
869369.76 6523444.8057 187.7179 rg 4 34350
869373.4589 6523447.0691 186.4196 NA 4 34350
869373.9537 6523447.372 186.252 NA 4 34350
869375.6974 6523448.4637 185.6454 NA 4 34350
869377.1386 6523449.3246 185.105 NA 4 34350
869380.0567 6523451.1225 184.4566 NA 4 34350
869380.9058 6523451.616 184.2507 NA 4 34350
869381.9482 6523452.287 184.0617 NA 4 34350
869384.4054 6523453.7979 183.5964 NA 4 34350
869386.0404 6523454.8039 183.4033 NA 4 34350
869386.9711 6523455.3628 183.2847 NA 4 34350
869388.0494 6523456.0388 183.2174 NA 4 34350
869391.7132 6523458.2879 182.951 NA 4 34350
869392.8026 6523458.9473 182.9291 NA 4 34350
869393.1417 6523459.1652 182.9125 NA 4 34350
869395.3612 6523460.5304 182.7596 NA 4 34350
869398.3034 6523462.3401 182.6753 NA 4 34350
869398.9422 6523462.7455 182.6687 NA 4 34350
869399.9516 6523463.3525 182.6891 NA 4 34350
869402.6666 6523465.0194 182.7559 NA 4 34350
869404.3834 6523466.0594 182.7423 NA 4 34350
869406.3279 6523467.2674 182.7425 NA 4 34350
869408.6726 6523468.7064 182.5349 NA 4 34350
869410.088 6523469.5558 182.4154 NA 4 34350
869412.1859 6523470.8624 182.2062 NA 4 34350
869413.662 6523471.7681 182.0652 NA 4 34350
869415.4884 6523472.8894 182.0163 NA 4 34350
869416.183 6523473.3232 181.9969 NA 4 34350
869417.3216 6523474.0155 181.9207 NA 4 34350
869420.9758 6523476.2606 181.8979 NA 4 34350
869421.7978 6523476.7574 181.8257 NA 4 34350
869422.8794 6523477.43 181.7369 NA 4 34350
869424.6313 6523478.5062 181.5899 NA 4 34350
869426.6889 6523479.7703 181.45 NA 4 34350
869427.6501 6523480.3564 181.3833 NA 4 34350
869428.2869 6523480.7519 181.351 NA 4 34350
869431.9464 6523482.9991 181.2688 NA 4 34350
869432.4892 6523483.3324 181.2326 NA 4 34350
869433.123 6523483.6922 181.1891 NA 4 34350
869434.9067 6523484.8167 181.0899 NA 4 34350
869435.6085 6523485.2475 181.0523 NA 4 34350
869439.2702 6523487.4957 180.9985 axe 4 34350
869440.9694 6523488.3386 181.0779 NA 4 34350
869441.5231 6523488.5983 181.102 NA 4 34350
869442.1438 6523488.9213 181.1451 NA 4 34350
869443.4255 6523489.5573 181.234 NA 4 34350
869443.9853 6523489.846 181.2728 NA 4 34350
869445.0108 6523490.3441 181.3684 NA 4 34350
869446.1996 6523490.9219 181.4791 NA 4 34350
869447.9088 6523491.7826 181.6566 NA 4 34350
869448.6218 6523492.1419 181.7717 NA 4 34350
869449.6456 6523492.6426 181.8705 NA 4 34350
869450.8556 6523493.2313 181.9852 NA 4 34350
869453.3346 6523494.4907 182.2366 NA 4 34350
869454.5129 6523495.0519 182.3292 NA 4 34350
869455.1746 6523495.3795 182.3906 NA 4 34350
869455.641 6523495.6304 182.4491 NA 4 34350
869456.6673 6523496.1186 182.5838 NA 4 34350
869457.1346 6523496.3468 182.7051 NA 4 34350
869457.84 6523496.6956 182.8969 NA 4 34350
869459.1752 6523497.346 183.4387 NA 4 34350
869460.0131 6523497.7429 183.7634 NA 4 34350
869461.0445 6523498.2615 184.1329 NA 4 34350
869462.2081 6523498.8053 184.4795 NA 4 34350
869463.7933 6523499.6054 184.9983 NA 4 34350
869464.5918 6523499.9986 185.2413 NA 4 34350
869466.0864 6523500.7252 185.5596 NA 4 34350
869466.7675 6523501.0477 185.6931 NA 4 34350
869467.3833 6523501.357 185.8662 NA 4 34350
869469.0796 6523502.1914 186.3005 NA 4 34350
869470.125 6523502.6929 186.5692 NA 4 34350
869471.3116 6523503.2795 186.9128 NA 4 34350
869471.7597 6523503.4896 187.0131 NA 4 34350
869472.9098 6523504.05 187.3189 NA 4 34350
869473.5671 6523504.3839 187.5246 NA 4 34350
869475.7293 6523505.4236 187.9963 rd 4 34350
869479.9844 6523507.9149 189.6594 NA 4 34350
869481.5052 6523508.8002 189.6542 NA 4 34350
869484.2397 6523510.4062 189.6458 NA 4 34350
869488.4949 6523512.8975 189.4514 NA 4 34350
869490.6804 6523514.2003 189.3152 NA 4 34350
869492.7501 6523515.3888 189.2153 NA 4 34350
869497.0053 6523517.8801 189.0176 NA 4 34350
869500.9477 6523520.2432 188.9131 NA 4 34350
869502.1203 6523520.9676 188.9394 NA 4 34350
869505.5158 6523522.8627 189.0032 NA 4 34350
869509.3068 6523525.1638 188.9627 NA 4 34350
869510.8196 6523526.0813 188.95 NA 4 34350
869514.0262 6523527.8453 188.9438 NA 4 34350
869518.2814 6523530.3367 188.9348 NA 4 34350
869521.8444 6523532.5444 188.9076 NA 4 34350
869523.7424 6523533.6642 188.8893 NA 4 34350
869526.7919 6523535.3193 188.8854 NA 4 34350
869530.2032 6523537.4649 188.8041 NA 4 34350
869533.0452 6523539.1964 188.7434 NA 4 34350
869534.3829 6523539.9252 188.7217 NA 4 34350
869536.6067 6523541.2066 188.6969 NA 4 34350
869538.5622 6523542.3855 188.6638 NA 4 34350
869542.1929 6523544.6209 188.6484 NA 4 34350
869546.4481 6523547.1122 188.6035 NA 4 34350
869550.7033 6523549.6035 188.5423 NA 4 34350
869554.9585 6523552.0949 188.4706 NA 4 34350
869556.7714 6523553.1053 188.4068 NA 4 34350
869559.2137 6523554.5862 188.3443 NA 4 34350
869561.2752 6523555.7566 188.2103 NA 4 34350
869563.469 6523557.0775 188.0568 NA 4 34350
869567.7242 6523559.5688 187.8493 NA 4 34350
869571.9794 6523562.0601 187.8407 NA 4 34350
869322.4587 6523478.6113 192.0059 NA 5 34300
869326.1969 6523481.1772 191.2582 NA 5 34300
869329.9343 6523483.7427 190.9276 NA 5 34300
869333.6714 6523486.3081 190.6963 NA 5 34300
869337.4111 6523488.8746 189.6099 NA 5 34300
869341.1572 6523491.4436 187.5973 rg 5 34300
869345.1153 6523494.0996 186.0425 NA 5 34300
869345.6452 6523494.4553 185.8427 NA 5 34300
869347.6057 6523495.7801 185.0976 NA 5 34300
869349.0678 6523496.7533 184.5322 NA 5 34300
869352.2371 6523498.8845 183.9322 NA 5 34300
869353.0462 6523499.4175 183.7725 NA 5 34300
869354.2884 6523500.2637 183.5603 NA 5 34300
869356.9455 6523502.0495 183.0995 NA 5 34300
869358.7164 6523503.2399 182.9532 NA 5 34300
869359.6715 6523503.8767 182.871 NA 5 34300
869360.8875 6523504.6988 182.7889 NA 5 34300
869364.8353 6523507.3505 182.4651 NA 5 34300
869365.9737 6523508.1117 182.4494 NA 5 34300
869366.3762 6523508.3857 182.441 NA 5 34300
869368.7784 6523510.0004 182.3761 NA 5 34300
869371.9624 6523512.1403 182.4537 NA 5 34300
869372.7018 6523512.642 182.4761 NA 5 34300
869373.7411 6523513.3353 182.521 NA 5 34300
869376.6675 6523515.3011 182.6519 NA 5 34300
869378.4642 6523516.5027 182.66 NA 5 34300
869380.6146 6523517.9525 182.6749 NA 5 34300
869383.1399 6523519.6487 182.4073 NA 5 34300
869384.5908 6523520.6159 182.2558 NA 5 34300
869386.923 6523522.1895 181.9687 NA 5 34300
869388.5122 6523523.2568 181.7753 NA 5 34300
869390.4808 6523524.5791 181.7098 NA 5 34300
869391.2574 6523525.1036 181.6836 NA 5 34300
869392.4587 6523525.9081 181.6302 NA 5 34300
869396.4037 6523528.5587 181.7532 NA 5 34300
869397.2598 6523529.1308 181.6924 NA 5 34300
869398.4584 6523529.9391 181.6097 NA 5 34300
869400.3491 6523531.2094 181.478 NA 5 34300
869402.5702 6523532.7017 181.3686 NA 5 34300
869403.5907 6523533.3856 181.3177 NA 5 34300
869404.2945 6523533.8601 181.2865 NA 5 34300
869408.241 6523536.5113 181.2566 NA 5 34300
869408.8263 6523536.9044 181.2189 NA 5 34300
869409.3969 6523537.2766 181.1818 NA 5 34300
869411.4321 6523538.6548 181.0569 NA 5 34300
869412.1883 6523539.1628 181.0109 NA 5 34300
869416.1356 6523541.8143 180.9683 axe 5 34300
869417.2003 6523542.4536 181.0313 NA 5 34300
869417.4895 6523542.6174 181.0473 NA 5 34300
869417.9363 6523542.8956 181.0785 NA 5 34300
869418.7398 6523543.3781 181.1346 NA 5 34300
869419.1328 6523543.6213 181.1621 NA 5 34300
869419.7342 6523543.9754 181.2112 NA 5 34300
869420.4334 6523544.3874 181.2684 NA 5 34300
869421.5532 6523545.0681 181.364 NA 5 34300
869422.0214 6523545.3529 181.4608 NA 5 34300
869422.6352 6523545.7167 181.566 NA 5 34300
869423.3489 6523546.1377 181.6868 NA 5 34300
869425.0155 6523547.1577 181.989 NA 5 34300
869425.6645 6523547.5322 182.0898 NA 5 34300
869426.0763 6523547.779 182.1607 NA 5 34300
869426.4433 6523548.0121 182.2339 NA 5 34300
869427.0063 6523548.3365 182.3371 NA 5 34300
869427.2853 6523548.5017 182.4691 NA 5 34300
869427.7227 6523548.7635 182.6821 NA 5 34300
869428.5136 6523549.2306 183.1127 NA 5 34300
869428.9664 6523549.4902 183.3487 NA 5 34300
869429.6391 6523549.8987 183.709 NA 5 34300
869430.2403 6523550.2378 183.9871 NA 5 34300
869431.2856 6523550.8744 184.5341 NA 5 34300
869431.7749 6523551.1663 184.7788 NA 5 34300
869432.6545 6523551.6848 185.1718 NA 5 34300
869433.0221 6523551.8954 185.3336 NA 5 34300
869433.4227 6523552.1385 185.5455 NA 5 34300
869434.458 6523552.7554 186.0666 NA 5 34300
869435.0476 6523553.0983 186.3525 NA 5 34300
869435.7829 6523553.5384 186.7369 NA 5 34300
869436.0169 6523553.671 186.8413 NA 5 34300
869436.6987 6523554.0737 187.1831 NA 5 34300
869437.1405 6523554.3441 187.4259 NA 5 34300
869438.3689 6523555.0602 187.9989 rd 5 34300
869442.4915 6523557.7835 190.0421 NA 5 34300
869443.9456 6523558.742 190.0438 NA 5 34300
869446.614 6523560.5068 190.0473 NA 5 34300
869450.7366 6523563.2302 189.7819 NA 5 34300
869452.9429 6523564.6974 189.5463 NA 5 34300
869454.8592 6523565.9535 189.3535 NA 5 34300
869458.9817 6523568.6768 189.0921 NA 5 34300
869463.0118 6523571.3622 188.9462 NA 5 34300
869464.293 6523572.2245 188.9822 NA 5 34300
869467.2269 6523574.1234 189.0593 NA 5 34300
869471.2122 6523576.7905 188.9912 NA 5 34300
869472.7993 6523577.8523 188.9688 NA 5 34300
869475.4719 6523579.5701 188.9388 NA 5 34300
869479.5945 6523582.2934 188.8984 NA 5 34300
869483.5125 6523584.9329 188.8405 NA 5 34300
869485.3842 6523586.173 188.8 NA 5 34300
869487.8396 6523587.74 188.7572 NA 5 34300
869491.7128 6523590.3612 188.6454 NA 5 34300
869494.725 6523592.3795 188.5621 NA 5 34300
869495.813 6523593.0753 188.5348 NA 5 34300
869497.8884 6523594.4375 188.5042 NA 5 34300
869499.9132 6523595.7895 188.4707 NA 5 34300
869503.8512 6523598.4372 188.4689 NA 5 34300
869507.9738 6523601.1605 188.4548 NA 5 34300
869512.0964 6523603.8838 188.4255 NA 5 34300
869516.2189 6523606.6072 188.3844 NA 5 34300
869517.7801 6523607.617 188.3569 NA 5 34300
869520.3415 6523609.3305 188.3227 NA 5 34300
869522.199 6523610.5422 188.1794 NA 5 34300
869524.464 6523612.0538 187.9997 NA 5 34300
869528.5866 6523614.7771 187.9599 NA 5 34300
869532.7092 6523617.5004 187.9966 NA 5 34300
869308.8277 6523496.8985 192.3269 NA 6 34250
869312.8946 6523499.7191 191.52 NA 6 34250
869316.9616 6523502.5397 191.1784 NA 6 34250
869321.0285 6523505.3603 190.9475 NA 6 34250
869325.0954 6523508.1809 189.763 NA 6 34250
869329.1624 6523511.0015 187.5467 rg 6 34250
869333.2293 6523513.8221 185.8843 NA 6 34250
869337.2962 6523516.6427 184.292 NA 6 34250
869341.3631 6523519.4633 183.572 NA 6 34250
869345.4301 6523522.284 182.8911 NA 6 34250
869349.497 6523525.1046 182.6092 NA 6 34250
869353.5639 6523527.9252 182.2613 NA 6 34250
869357.6308 6523530.7458 182.2153 NA 6 34250
869361.6978 6523533.5664 182.3954 NA 6 34250
869365.7647 6523536.387 182.6083 NA 6 34250
869369.8316 6523539.2076 182.6465 NA 6 34250
869373.8985 6523542.0282 182.1889 NA 6 34250
869377.9655 6523544.8488 181.6537 NA 6 34250
869382.0324 6523547.6695 181.5084 NA 6 34250
869386.0993 6523550.4901 181.6925 NA 6 34250
869390.1663 6523553.3107 181.431 NA 6 34250
869394.2332 6523556.1313 181.2594 NA 6 34250
869398.3001 6523558.9519 181.2514 NA 6 34250
869402.367 6523561.7725 180.9936 NA 6 34250
869406.434 6523564.5931 180.9557 axe 6 34250
869410.5009 6523567.4137 181.2413 NA 6 34250
869414.5678 6523570.2343 182.2336 NA 6 34250
869418.6347 6523573.0549 185.0092 NA 6 34250
869422.7017 6523575.8756 188 rd 6 34250
869426.7686 6523578.6962 190.2026 NA 6 34250
869430.8355 6523581.5168 190.2157 NA 6 34250
869434.9025 6523584.3374 189.9205 NA 6 34250
869438.9694 6523587.158 189.4115 NA 6 34250
869443.0363 6523589.9786 189.1234 NA 6 34250
869447.1032 6523592.7992 188.9601 NA 6 34250
869451.1702 6523595.6198 189.0828 NA 6 34250
869455.2371 6523598.4404 189.0031 NA 6 34250
869459.304 6523601.2611 188.9367 NA 6 34250
869463.3709 6523604.0817 188.8832 NA 6 34250
