Km_SU1_Rh_a0   Km_SU1_Rh_a1   Km_SU1_Rh_a2   Km_SU1_Rh_a3   Km_SU1_Rh_a4   Km_SU2_Rh_a0   Km_SU2_Rh_a1   Km_SU1_Ai_a0   Km_SU1_Ai_a1   Km_SU1_Ai_a2   Km_SU1_Ai_a3   Km_SU1_Ai_a4   Km_SU2_Ai_a0   Km_SU2_Ai_a1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.403359E+02   0.705181E+00   0.315542E+01   0.105309E+02   0.813602E+01   0.376286E+02   0.985757E+01   0.228168E+02  -0.105794E+02  -0.103025E+02  -0.303632E+01   0.973747E+01   0.438405E+02   0.435743E+02   0.166346E+00   0.105555E-01   0.290861E-01   0.600166E-02   0.462619E-02   0.150226E+03
   0.403359E+02   0.705181E+00   0.315542E+01   0.105309E+02   0.813602E+01   0.364773E+02   0.990887E+01   0.228168E+02  -0.105794E+02  -0.103025E+02  -0.303632E+01   0.973747E+01   0.438405E+02   0.435743E+02   0.165473E+00   0.994415E-02   0.274072E-01   0.697919E-02   0.408823E-02   0.150782E+03
   0.403359E+02   0.705181E+00   0.315542E+01   0.105309E+02   0.813602E+01   0.364773E+02   0.990887E+01   0.228168E+02  -0.105794E+02  -0.103025E+02  -0.303632E+01   0.973747E+01   0.438405E+02   0.435743E+02   0.167268E+00   0.126580E-01   0.300416E-01   0.727439E-02   0.628774E-02   0.150328E+03
   0.403359E+02   0.705181E+00   0.303110E+01   0.105309E+02   0.611702E+01   0.371372E+02   0.112140E+02   0.228168E+02  -0.105794E+02  -0.103025E+02  -0.303632E+01   0.104937E+02   0.438405E+02   0.435743E+02   0.167988E+00   0.133572E-01   0.270000E-01   0.704353E-02   0.643823E-02   0.149889E+03
   0.403359E+02   0.705181E+00   0.247861E+01   0.105309E+02   0.611702E+01   0.384672E+02   0.929027E+01   0.228168E+02  -0.105794E+02  -0.103025E+02  -0.303632E+01   0.935632E+01   0.438405E+02   0.435743E+02   0.166667E+00   0.133939E-01   0.233525E-01   0.623428E-02   0.748563E-02   0.147722E+03
   0.403359E+02   0.705181E+00   0.247861E+01   0.105309E+02   0.611702E+01   0.384672E+02   0.929027E+01   0.228168E+02  -0.105794E+02  -0.974965E+01  -0.303632E+01   0.935632E+01   0.438405E+02   0.435743E+02   0.163569E+00   0.145415E-01   0.249388E-01   0.738489E-02   0.628152E-02   0.144209E+03
   0.403359E+02   0.705181E+00   0.303235E+01   0.105309E+02   0.844217E+01   0.384672E+02   0.929027E+01   0.228168E+02  -0.105794E+02  -0.974965E+01  -0.303632E+01   0.935632E+01   0.438405E+02   0.435743E+02   0.163404E+00   0.125404E-01   0.264114E-01   0.564918E-02   0.773313E-02   0.144671E+03
   0.403359E+02   0.597147E-01   0.303235E+01   0.898653E+01   0.844217E+01   0.370609E+02   0.929027E+01   0.228168E+02  -0.105794E+02  -0.974965E+01  -0.303632E+01   0.935632E+01   0.438405E+02   0.435743E+02   0.162858E+00   0.127853E-01   0.301761E-01   0.706647E-02   0.324468E-02   0.148435E+03
   0.406224E+02   0.666239E+00   0.303235E+01   0.898653E+01   0.780666E+01   0.370609E+02   0.929027E+01   0.225223E+02  -0.105794E+02  -0.974965E+01  -0.303632E+01   0.935632E+01   0.438405E+02   0.435743E+02   0.162858E+00   0.104879E-01   0.313689E-01   0.799743E-02   0.281548E-02   0.148669E+03
   0.406094E+02   0.666239E+00   0.303235E+01   0.898653E+01   0.687176E+01   0.364968E+02   0.929027E+01   0.225223E+02  -0.105794E+02  -0.974965E+01  -0.303632E+01   0.850776E+01   0.438405E+02   0.435743E+02   0.162858E+00   0.104879E-01   0.317199E-01   0.111682E-01   0.389358E-03   0.148790E+03
   0.406094E+02   0.666239E+00   0.557338E+01   0.898653E+01   0.687176E+01   0.364968E+02   0.929027E+01   0.225223E+02  -0.105794E+02  -0.974965E+01  -0.303632E+01   0.850776E+01   0.438405E+02   0.435743E+02   0.167007E+00   0.696936E-02   0.308234E-01   0.111682E-01   0.578945E-03   0.149112E+03
   0.406094E+02   0.666239E+00   0.557338E+01   0.720240E+01   0.957793E+01   0.364968E+02   0.929027E+01   0.225223E+02  -0.105794E+02  -0.974965E+01  -0.303632E+01   0.850776E+01   0.438405E+02   0.435743E+02   0.168123E+00   0.362004E-02   0.305048E-01   0.111682E-01   0.202345E-02   0.150154E+03
   0.406094E+02   0.666239E+00   0.557338E+01   0.720240E+01   0.957793E+01   0.364968E+02   0.929027E+01   0.225223E+02  -0.107717E+02  -0.974965E+01  -0.303632E+01   0.850776E+01   0.438405E+02   0.435743E+02   0.168260E+00   0.581400E-02   0.294095E-01   0.123896E-01   0.273987E-02   0.149874E+03
   0.406094E+02   0.666239E+00   0.557338E+01   0.720240E+01   0.957793E+01   0.364968E+02   0.105395E+02   0.225223E+02  -0.107717E+02  -0.974965E+01  -0.303632E+01   0.850776E+01   0.438405E+02   0.435743E+02   0.169825E+00   0.638290E-02   0.301828E-01   0.144187E-01   0.308008E-02   0.149293E+03
   0.406094E+02   0.666239E+00   0.557338E+01   0.720240E+01   0.957793E+01   0.364968E+02   0.105395E+02   0.225223E+02  -0.107717E+02  -0.974965E+01  -0.303632E+01   0.850776E+01   0.438405E+02   0.435743E+02   0.168132E+00   0.675462E-02   0.301828E-01   0.154658E-01   0.163897E-02   0.149091E+03
   0.406094E+02   0.666239E+00   0.557338E+01   0.720240E+01   0.821721E+01   0.356501E+02   0.105395E+02   0.225223E+02  -0.107717E+02  -0.960924E+01  -0.303632E+01   0.850776E+01   0.438405E+02   0.435743E+02   0.169144E+00   0.725523E-02   0.284020E-01   0.164281E-01   0.520273E-03   0.148418E+03
   0.406094E+02   0.666239E+00   0.557338E+01   0.916219E+01   0.987805E+01   0.369513E+02   0.114240E+02   0.225223E+02  -0.107717E+02  -0.960924E+01  -0.303632E+01   0.850776E+01   0.438405E+02   0.435743E+02   0.169953E+00   0.579011E-02   0.284020E-01   0.194289E-01   0.389063E-02   0.147811E+03
   0.406094E+02   0.666239E+00   0.418643E+01   0.916219E+01   0.987805E+01   0.369513E+02   0.114240E+02   0.225223E+02  -0.107608E+02  -0.960924E+01  -0.303632E+01   0.850776E+01   0.438405E+02   0.435743E+02   0.167755E+00   0.399893E-02   0.292660E-01   0.195751E-01   0.389063E-02   0.148217E+03
   0.406094E+02   0.147744E+01   0.418643E+01   0.916219E+01   0.987805E+01   0.356614E+02   0.101090E+02   0.226004E+02  -0.107608E+02  -0.960924E+01  -0.303632E+01   0.850776E+01   0.438405E+02   0.435743E+02   0.167755E+00   0.737004E-02   0.284267E-01   0.195751E-01   0.436228E-02   0.147199E+03
   0.405018E+02  -0.168769E+00   0.418643E+01   0.916219E+01   0.987805E+01   0.356614E+02   0.107527E+02   0.225209E+02  -0.104065E+02  -0.960924E+01  -0.303632E+01   0.111365E+02   0.438405E+02   0.435743E+02   0.167547E+00   0.636405E-02   0.279160E-01   0.201342E-01   0.573979E-02   0.144206E+03
   0.405851E+02   0.165661E+01   0.530397E+01   0.916219E+01   0.987805E+01   0.356614E+02   0.788019E+01   0.225209E+02  -0.104065E+02  -0.960924E+01  -0.303632E+01   0.107198E+02   0.438405E+02   0.435743E+02   0.165645E+00   0.876474E-02   0.216181E-01   0.203789E-01   0.801300E-02   0.144191E+03
   0.413453E+02   0.165661E+01   0.586481E+01   0.916219E+01   0.941912E+01   0.381145E+02   0.788019E+01   0.228948E+02  -0.104065E+02  -0.106636E+02  -0.303632E+01   0.107198E+02   0.438405E+02   0.435743E+02   0.165171E+00   0.104364E-01   0.258790E-01   0.182931E-01   0.100461E-01   0.146790E+03
   0.413453E+02   0.173990E+01   0.644576E+01   0.115864E+02   0.941912E+01   0.385517E+02   0.801126E+01   0.228948E+02  -0.104065E+02  -0.106636E+02  -0.303632E+01   0.107198E+02   0.438405E+02   0.435743E+02   0.164993E+00   0.100188E-01   0.228214E-01   0.167087E-01   0.710264E-02   0.145294E+03
   0.413453E+02   0.173990E+01   0.644576E+01   0.115864E+02   0.941912E+01   0.383119E+02   0.110008E+02   0.228948E+02  -0.104065E+02  -0.106636E+02  -0.297270E+01   0.107198E+02   0.438405E+02   0.435743E+02   0.163528E+00   0.110605E-01   0.198778E-01   0.159785E-01   0.109200E-01   0.144559E+03
   0.413453E+02   0.274932E+01   0.644576E+01   0.115864E+02   0.941912E+01   0.383119E+02   0.110008E+02   0.228948E+02  -0.104065E+02  -0.104773E+02  -0.297270E+01   0.107198E+02   0.438405E+02   0.435743E+02   0.163528E+00   0.102854E-01   0.160934E-01   0.162080E-01   0.112552E-01   0.144190E+03
   0.413453E+02   0.274932E+01   0.644576E+01   0.115864E+02   0.941912E+01   0.383119E+02   0.772635E+01   0.228948E+02  -0.104091E+02  -0.104773E+02  -0.297270E+01   0.987250E+01   0.438405E+02   0.435743E+02   0.163528E+00   0.101508E-01   0.193245E-01   0.153949E-01   0.111744E-01   0.144753E+03
   0.417343E+02   0.274932E+01   0.644576E+01   0.115864E+02   0.941912E+01   0.383119E+02   0.772635E+01   0.226436E+02  -0.104091E+02  -0.104773E+02  -0.297270E+01   0.987250E+01   0.438405E+02   0.435743E+02   0.165362E+00   0.683445E-02   0.174167E-01   0.166774E-01   0.111711E-01   0.143306E+03
   0.417343E+02   0.274932E+01   0.644576E+01   0.113159E+02   0.941912E+01   0.366690E+02   0.772635E+01   0.234316E+02  -0.104091E+02  -0.104773E+02  -0.258169E+01   0.987250E+01   0.438405E+02   0.435743E+02   0.165419E+00   0.371990E-02   0.159716E-01   0.134975E-01   0.111711E-01   0.141710E+03
   0.417343E+02   0.172744E+01   0.644576E+01   0.119382E+02   0.119537E+02   0.371156E+02   0.116401E+02   0.234316E+02  -0.104091E+02  -0.104259E+02  -0.258169E+01   0.109814E+02   0.438405E+02   0.435743E+02   0.165419E+00   0.315368E-02   0.148083E-01   0.134975E-01   0.776392E-02   0.143490E+03
   0.407877E+02   0.172744E+01   0.556126E+01   0.119382E+02   0.113381E+02   0.371156E+02   0.133251E+02   0.231869E+02  -0.104091E+02  -0.104259E+02  -0.258169E+01   0.112026E+02   0.438405E+02   0.435743E+02   0.165949E+00   0.203695E-02   0.148083E-01   0.104936E-01   0.548844E-02   0.146119E+03
   0.407877E+02   0.172744E+01   0.625048E+01   0.910692E+01   0.565955E+01   0.371156E+02   0.133251E+02   0.231953E+02  -0.960798E+01  -0.104259E+02  -0.258169E+01   0.112026E+02   0.438405E+02   0.435743E+02   0.171542E+00   0.203695E-02   0.157227E-01   0.104749E-01   0.803217E-02   0.145207E+03
   0.407877E+02   0.172744E+01   0.625048E+01   0.910692E+01   0.565955E+01   0.365732E+02   0.133251E+02   0.231953E+02  -0.960798E+01  -0.127871E+02  -0.258169E+01   0.112026E+02   0.438405E+02   0.435743E+02   0.172519E+00   0.418847E-03   0.155271E-01   0.110406E-01   0.747393E-02   0.151392E+03
   0.407877E+02   0.172744E+01   0.625048E+01   0.910692E+01   0.565955E+01   0.365732E+02   0.133251E+02   0.231953E+02  -0.960798E+01  -0.127871E+02  -0.258169E+01   0.112026E+02   0.438405E+02   0.435743E+02   0.172199E+00   0.418847E-03   0.147026E-01   0.916306E-02   0.606176E-02   0.151796E+03
   0.407877E+02   0.172744E+01   0.625048E+01   0.910692E+01   0.565955E+01   0.365732E+02   0.133251E+02   0.231953E+02  -0.960798E+01  -0.127871E+02  -0.258169E+01   0.112026E+02   0.438405E+02   0.435743E+02   0.170515E+00   0.418847E-03   0.137688E-01   0.609387E-02   0.658173E-02   0.152058E+03
   0.407877E+02   0.172744E+01   0.625048E+01   0.910692E+01   0.565955E+01   0.365732E+02   0.133251E+02   0.233214E+02  -0.960798E+01  -0.127871E+02  -0.258169E+01   0.112026E+02   0.438405E+02   0.435743E+02   0.173074E+00   0.366288E-02   0.142505E-01   0.237745E-02   0.798723E-02   0.151525E+03
   0.407877E+02   0.172744E+01   0.535589E+01   0.102759E+02   0.696284E+01   0.365732E+02   0.133251E+02   0.233214E+02  -0.960798E+01  -0.127871E+02  -0.258169E+01   0.112026E+02   0.438405E+02   0.435743E+02   0.173074E+00   0.357011E-02   0.144216E-01   0.224176E-02   0.476800E-02   0.154875E+03
   0.407877E+02   0.172744E+01   0.535589E+01   0.102759E+02   0.775429E+01   0.365732E+02   0.133251E+02   0.233214E+02  -0.960798E+01  -0.127871E+02  -0.258169E+01   0.112026E+02   0.438405E+02   0.435743E+02   0.170875E+00   0.593585E-02   0.126715E-01   0.201303E-02   0.703963E-02   0.155022E+03
   0.407877E+02   0.172744E+01   0.535589E+01   0.102759E+02   0.775429E+01   0.365732E+02   0.133251E+02   0.233214E+02  -0.960798E+01  -0.127871E+02  -0.258169E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.175458E+00   0.480554E-02   0.139288E-01   0.332307E-02   0.583418E-02   0.154794E+03
   0.407877E+02   0.172744E+01   0.583199E+01   0.102759E+02   0.775429E+01   0.365732E+02   0.949775E+01   0.233214E+02  -0.960798E+01  -0.127871E+02  -0.258169E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.178890E+00   0.429880E-02   0.145520E-01   0.332307E-02   0.539951E-02   0.155641E+03
   0.405034E+02   0.172744E+01   0.373905E+01   0.102759E+02   0.811493E+01   0.365732E+02   0.949775E+01   0.233214E+02  -0.960798E+01  -0.127871E+02  -0.258169E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.179804E+00   0.167143E-02   0.121852E-01   0.485860E-02   0.561284E-02   0.155696E+03
   0.405034E+02   0.172744E+01   0.373905E+01   0.529465E+01   0.811493E+01   0.365732E+02   0.949775E+01   0.233214E+02  -0.960798E+01  -0.127871E+02  -0.258169E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.183150E+00   0.110455E-02   0.121852E-01   0.324762E-02   0.630481E-02   0.151375E+03
   0.405034E+02  -0.832676E+00   0.373905E+01   0.752595E+01   0.811493E+01   0.365732E+02   0.117002E+02   0.233214E+02  -0.960948E+01  -0.127871E+02  -0.258169E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.183150E+00   0.110455E-02   0.169386E-01   0.277179E-02   0.519748E-02   0.153909E+03
   0.405034E+02  -0.832676E+00   0.373905E+01   0.719039E+01   0.852963E+01   0.365732E+02   0.117002E+02   0.233214E+02  -0.960948E+01  -0.127871E+02  -0.278133E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.183150E+00   0.110455E-02   0.124259E-01   0.264541E-02   0.442519E-02   0.154398E+03
   0.405034E+02  -0.164396E+01   0.373905E+01   0.841071E+01   0.852963E+01   0.365732E+02   0.648474E+01   0.233214E+02  -0.960948E+01  -0.127871E+02  -0.278133E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.179307E+00   0.128523E-02   0.690216E-02   0.264541E-02   0.617519E-03   0.150960E+03
   0.405034E+02  -0.164396E+01   0.373905E+01   0.841071E+01   0.852963E+01   0.365732E+02   0.122591E+02   0.233214E+02  -0.964028E+01  -0.127871E+02  -0.278133E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.177677E+00   0.128523E-02   0.867541E-02   0.231017E-02   0.519499E-02   0.150880E+03
   0.405034E+02  -0.164396E+01   0.373905E+01   0.849055E+01   0.852963E+01   0.365732E+02   0.122591E+02   0.233214E+02  -0.964028E+01  -0.127871E+02  -0.278133E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.177667E+00   0.155960E-02   0.785848E-02   0.336408E-02   0.707524E-02   0.150531E+03
   0.405034E+02   0.238437E+00   0.373905E+01   0.849055E+01   0.728925E+01   0.365732E+02   0.122591E+02   0.233214E+02  -0.964028E+01  -0.127871E+02  -0.176355E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.177667E+00   0.155960E-02   0.846469E-02   0.791832E-02   0.115497E-01   0.156190E+03
   0.405034E+02   0.238437E+00   0.373905E+01   0.849055E+01   0.968820E+01   0.365732E+02   0.122591E+02   0.233214E+02  -0.964028E+01  -0.128081E+02  -0.176355E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.179596E+00   0.451536E-02   0.828128E-02   0.732629E-02   0.106721E-01   0.154342E+03
   0.405034E+02   0.238437E+00   0.373905E+01   0.849055E+01   0.968820E+01   0.365732E+02   0.122591E+02   0.231285E+02  -0.964028E+01  -0.128081E+02  -0.176355E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.184328E+00   0.451536E-02   0.123140E-01   0.696719E-02   0.759352E-02   0.153628E+03
   0.405034E+02   0.238437E+00   0.373905E+01   0.849055E+01   0.935560E+01   0.365732E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.128081E+02  -0.176355E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.182087E+00   0.879476E-02   0.147350E-01   0.598932E-02   0.944171E-02   0.154732E+03
   0.405034E+02   0.238437E+00   0.373905E+01   0.944137E+01   0.935560E+01   0.365732E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.125444E+02  -0.176355E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.182487E+00   0.880192E-02   0.147350E-01   0.371974E-02   0.885394E-02   0.153998E+03
   0.405034E+02   0.238437E+00   0.373905E+01   0.944137E+01   0.935560E+01   0.365732E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.116520E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.183542E+00   0.906632E-02   0.137917E-01   0.223048E-02   0.885394E-02   0.152916E+03
   0.405034E+02   0.238437E+00   0.373905E+01   0.966886E+01   0.935560E+01   0.375339E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.116520E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.184030E+00   0.870430E-02   0.139508E-01   0.413778E-02   0.139667E-01   0.151143E+03
   0.405034E+02  -0.367076E+00   0.373905E+01   0.966886E+01   0.996474E+01   0.375339E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.117979E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.181115E+00   0.864131E-02   0.180138E-01   0.211076E-02   0.133238E-01   0.149927E+03
   0.405034E+02   0.186113E+01   0.373905E+01   0.966886E+01   0.996474E+01   0.375339E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.117979E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.178961E+00   0.113548E-01   0.210912E-01   0.211076E-02   0.133238E-01   0.150529E+03
   0.405034E+02   0.186113E+01   0.373905E+01   0.951946E+01   0.970762E+01   0.375339E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.117979E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.178961E+00   0.144759E-01   0.217257E-01   0.244530E-02   0.109147E-01   0.150679E+03
   0.405034E+02   0.186113E+01   0.373905E+01   0.951946E+01   0.912929E+01   0.367963E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.117979E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.179488E+00   0.156592E-01   0.219016E-01   0.509195E-02   0.109147E-01   0.151446E+03
   0.405034E+02   0.186113E+01   0.520988E+01   0.951946E+01   0.852150E+01   0.367963E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.117979E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.177704E+00   0.160677E-01   0.219016E-01   0.700467E-02   0.107895E-01   0.152489E+03
   0.409757E+02   0.186113E+01   0.520988E+01   0.951946E+01   0.852150E+01   0.367963E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.117979E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.181557E+00   0.143619E-01   0.184097E-01   0.586943E-02   0.810241E-02   0.152478E+03
   0.409757E+02   0.186113E+01   0.605770E+01   0.951946E+01   0.852150E+01   0.367963E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.117979E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.180142E+00   0.151751E-01   0.166385E-01   0.556306E-02   0.627201E-02   0.152622E+03
   0.409757E+02   0.186113E+01   0.605770E+01   0.951946E+01   0.852150E+01   0.367963E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.117979E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.180142E+00   0.153962E-01   0.171567E-01   0.805972E-02   0.437681E-02   0.152487E+03
   0.409757E+02   0.186113E+01   0.605770E+01   0.951946E+01   0.852150E+01   0.361964E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.117979E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.180245E+00   0.163577E-01   0.134456E-01   0.100618E-01   0.406324E-02   0.152523E+03
   0.409757E+02   0.186113E+01   0.605770E+01   0.951946E+01   0.854266E+01   0.361964E+02   0.109217E+02   0.231285E+02  -0.964028E+01  -0.117979E+02  -0.420535E+01   0.103824E+02   0.438405E+02   0.435743E+02   0.178460E+00   0.177796E-01   0.146123E-01   0.644143E-02   0.370309E-02   0.152992E+03
   0.405952E+02   0.186113E+01   0.605770E+01   0.997806E+01   0.854266E+01   0.361964E+02   0.109217E+02   0.231285E+02  -0.955614E+01  -0.117979E+02  -0.286058E+01   0.117309E+02   0.438405E+02   0.435743E+02   0.180296E+00   0.167297E-01   0.136358E-01   0.712360E-02   0.250124E-02   0.152455E+03
   0.405952E+02   0.186113E+01   0.605770E+01   0.997806E+01   0.824160E+01   0.361964E+02   0.109217E+02   0.230561E+02  -0.955614E+01  -0.117979E+02  -0.255840E+01   0.104203E+02   0.437076E+02   0.435743E+02   0.181532E+00   0.184619E-01   0.936456E-02   0.418004E-02   0.158232E-02   0.174027E+03
   0.405952E+02   0.186113E+01   0.605770E+01   0.997806E+01   0.824160E+01   0.361964E+02   0.104678E+02   0.230561E+02  -0.941565E+01  -0.132438E+02  -0.255840E+01   0.104203E+02   0.437076E+02   0.435743E+02   0.181532E+00   0.212765E-01   0.145909E-01   0.257943E-02   0.232305E-02   0.175558E+03
   0.405952E+02   0.186113E+01   0.605770E+01   0.104425E+02   0.824160E+01   0.361964E+02   0.104678E+02   0.230561E+02  -0.941565E+01  -0.131685E+02  -0.255840E+01   0.108864E+02   0.437076E+02   0.435743E+02   0.180464E+00   0.194837E-01   0.118283E-01   0.497478E-02   0.232305E-02   0.175163E+03
   0.405952E+02   0.186113E+01   0.532480E+01   0.104425E+02   0.824160E+01   0.361964E+02   0.104678E+02   0.230561E+02  -0.941565E+01  -0.131685E+02  -0.255840E+01   0.108049E+02   0.437076E+02   0.435743E+02   0.177682E+00   0.164657E-01   0.100761E-01   0.706580E-02   0.138029E-02   0.177619E+03
   0.405952E+02   0.186113E+01   0.439757E+01   0.787289E+01   0.824160E+01   0.361964E+02   0.104678E+02   0.230561E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.410480E+01   0.437076E+02   0.435743E+02   0.175877E+00   0.164657E-01   0.473080E-02   0.738925E-02   0.138029E-02   0.181335E+03
   0.405952E+02   0.186113E+01   0.580152E+01   0.787289E+01   0.824160E+01   0.361964E+02   0.912097E+01   0.229703E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.410480E+01   0.437076E+02   0.435743E+02   0.175877E+00   0.165864E-01   0.790565E-02   0.738925E-02   0.138029E-02   0.182388E+03
   0.405952E+02   0.186113E+01   0.580152E+01   0.787289E+01   0.824160E+01   0.361964E+02   0.912097E+01   0.229703E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.410480E+01   0.437076E+02   0.435743E+02   0.175877E+00   0.165864E-01   0.790565E-02   0.112296E-01   0.215092E-02   0.181927E+03
   0.405952E+02   0.186113E+01   0.580152E+01   0.787289E+01   0.824160E+01   0.361964E+02   0.912097E+01   0.229703E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.841438E+01   0.437076E+02   0.435743E+02   0.175877E+00   0.110085E-01   0.790565E-02   0.788436E-02   0.322271E-02   0.180467E+03
   0.405952E+02   0.186113E+01   0.580152E+01   0.787289E+01   0.732671E+01   0.361964E+02   0.912097E+01   0.227059E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.841438E+01   0.437076E+02   0.435743E+02   0.174491E+00   0.929251E-02   0.920604E-02   0.578430E-02   0.204575E-02   0.181216E+03
   0.405952E+02   0.186113E+01   0.580152E+01   0.787289E+01   0.109634E+02   0.361964E+02   0.912097E+01   0.221070E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.841438E+01   0.437076E+02   0.435743E+02   0.172379E+00   0.929251E-02   0.959665E-02   0.556973E-02   0.819995E-03   0.185870E+03
   0.405952E+02   0.186113E+01   0.580152E+01   0.787289E+01   0.109634E+02   0.361964E+02   0.912097E+01   0.221070E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.841438E+01   0.437076E+02   0.435743E+02   0.171694E+00   0.437728E-02   0.988535E-02   0.525913E-02   0.819995E-03   0.186604E+03
   0.405952E+02   0.787638E+00   0.580152E+01   0.787289E+01   0.109634E+02   0.380209E+02   0.912097E+01   0.221070E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.841438E+01   0.437076E+02   0.435743E+02   0.172094E+00   0.437728E-02   0.687283E-02   0.424052E-02   0.201662E-02   0.186908E+03
   0.405952E+02   0.787638E+00   0.518637E+01   0.787289E+01   0.109634E+02   0.380209E+02   0.912097E+01   0.221070E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.841438E+01   0.437076E+02   0.435743E+02   0.172354E+00   0.887418E-02   0.325955E-02   0.424052E-02   0.285246E-02   0.187040E+03
   0.405952E+02   0.787638E+00   0.518637E+01   0.787289E+01   0.109634E+02   0.380805E+02   0.912097E+01   0.221070E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.841438E+01   0.437076E+02   0.435743E+02   0.172354E+00   0.524941E-02   0.507732E-02   0.424052E-02   0.263662E-02   0.187055E+03
   0.405952E+02   0.787638E+00   0.518637E+01   0.916397E+01   0.109634E+02   0.380805E+02   0.912097E+01   0.221070E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.841438E+01   0.437076E+02   0.435743E+02   0.169816E+00   0.114161E-01   0.193436E-02   0.424052E-02   0.255169E-02   0.187944E+03
   0.405952E+02   0.237649E+00   0.518637E+01   0.916397E+01   0.109634E+02   0.380805E+02   0.912097E+01   0.221070E+02  -0.941565E+01  -0.124620E+02  -0.255840E+01   0.529139E+01   0.437076E+02   0.435743E+02   0.169816E+00   0.110208E-01   0.694784E-02   0.809656E-02   0.393017E-02   0.184860E+03
   0.409558E+02   0.237649E+00   0.518637E+01   0.916397E+01   0.103234E+02   0.380805E+02   0.912097E+01   0.221070E+02  -0.941565E+01  -0.127490E+02  -0.255840E+01   0.529139E+01   0.437076E+02   0.435743E+02   0.166347E+00   0.135890E-01   0.124481E-02   0.613801E-02   0.393017E-02   0.187570E+03
   0.409558E+02   0.237649E+00   0.441717E+01   0.916397E+01   0.103234E+02   0.380805E+02   0.912097E+01   0.222354E+02  -0.941565E+01  -0.127490E+02  -0.255840E+01   0.529139E+01   0.437076E+02   0.435743E+02   0.165672E+00   0.112237E-01   0.285302E-02   0.386203E-02   0.178803E-02   0.189437E+03
   0.409558E+02   0.237649E+00   0.441717E+01   0.916397E+01   0.103234E+02   0.366971E+02   0.912097E+01   0.222354E+02  -0.948606E+01  -0.127490E+02  -0.255840E+01   0.529139E+01   0.437076E+02   0.435743E+02   0.166724E+00   0.106012E-01   0.383891E-02   0.667659E-02   0.178803E-02   0.190558E+03
