a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100800E+03   0.807970E+00   0.619388E-04   0.147642E-03   0.288395E-03   0.128521E-02   0.192471E+03   0.000000E+00   0.000000E+00   0.192471E+03  -0.384942E+03
   0.100800E+03   0.807970E+00   0.217840E-03   0.957933E-04   0.288395E-03   0.128521E-02   0.192397E+03   0.000000E+00   0.000000E+00   0.192397E+03  -0.384794E+03
   0.100800E+03   0.940764E+00   0.217840E-03   0.957933E-04   0.288395E-03   0.128521E-02   0.192432E+03   0.000000E+00   0.000000E+00   0.192432E+03  -0.384864E+03
   0.100800E+03   0.112965E+01   0.386621E-03   0.957933E-04   0.288395E-03   0.128521E-02   0.192101E+03   0.000000E+00   0.000000E+00   0.192101E+03  -0.384202E+03
   0.100800E+03   0.527209E+01   0.386621E-03   0.957933E-04   0.325388E-03   0.128521E-02   0.190429E+03   0.000000E+00   0.000000E+00   0.190429E+03  -0.380858E+03
   0.100800E+03   0.527209E+01   0.386621E-03   0.957933E-04   0.325388E-03   0.128521E-02   0.190429E+03   0.000000E+00   0.000000E+00   0.190429E+03  -0.380858E+03
   0.100800E+03   0.162206E+01   0.386621E-03   0.957933E-04   0.325388E-03   0.128521E-02   0.191946E+03   0.000000E+00   0.000000E+00   0.191946E+03  -0.383892E+03
   0.100800E+03   0.162206E+01   0.273078E-03   0.957933E-04   0.325388E-03   0.128521E-02   0.192222E+03   0.000000E+00   0.000000E+00   0.192222E+03  -0.384444E+03
   0.100800E+03   0.162206E+01   0.273078E-03   0.224337E-03   0.325388E-03   0.128521E-02   0.191888E+03   0.000000E+00   0.000000E+00   0.191888E+03  -0.383776E+03
   0.100800E+03   0.198584E+01   0.273078E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.191501E+03   0.000000E+00   0.000000E+00   0.191501E+03  -0.383002E+03
   0.100800E+03   0.198584E+01   0.273078E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.191501E+03   0.000000E+00   0.000000E+00   0.191501E+03  -0.383002E+03
   0.101379E+03   0.198584E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.190743E+03   0.000000E+00   0.000000E+00   0.190743E+03  -0.381486E+03
   0.101379E+03   0.443459E+00   0.350625E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.190646E+03   0.000000E+00   0.000000E+00   0.190646E+03  -0.381292E+03
   0.101379E+03   0.443459E+00   0.350625E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.190646E+03   0.000000E+00   0.000000E+00   0.190646E+03  -0.381292E+03
   0.101379E+03  -0.164278E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.189646E+03   0.000000E+00   0.000000E+00   0.189646E+03  -0.379292E+03
   0.101379E+03  -0.164278E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.104977E-02   0.189784E+03   0.000000E+00   0.000000E+00   0.189784E+03  -0.379568E+03
   0.101379E+03   0.124745E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.104977E-02   0.190906E+03   0.000000E+00   0.000000E+00   0.190906E+03  -0.381812E+03
   0.101379E+03  -0.228896E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.104977E-02   0.189272E+03   0.000000E+00   0.000000E+00   0.189272E+03  -0.378544E+03
   0.101379E+03  -0.263002E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.120662E-02   0.189196E+03   0.000000E+00   0.000000E+00   0.189196E+03  -0.378392E+03
   0.101379E+03   0.143144E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.142972E-02   0.191094E+03   0.000000E+00   0.000000E+00   0.191094E+03  -0.382188E+03
   0.101379E+03   0.143144E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.142972E-02   0.191094E+03   0.000000E+00   0.000000E+00   0.191094E+03  -0.382188E+03
   0.101379E+03   0.143144E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.142972E-02   0.191094E+03   0.000000E+00   0.000000E+00   0.191094E+03  -0.382188E+03
   0.101379E+03   0.143144E+01   0.350625E-03   0.275249E-03   0.193096E-03   0.142972E-02   0.191659E+03   0.000000E+00   0.000000E+00   0.191659E+03  -0.383318E+03
   0.101379E+03   0.143144E+01   0.350625E-03   0.275249E-03   0.193096E-03   0.142972E-02   0.191659E+03   0.000000E+00   0.000000E+00   0.191659E+03  -0.383318E+03
   0.101379E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.142972E-02   0.191620E+03   0.000000E+00   0.000000E+00   0.191620E+03  -0.383240E+03
   0.101379E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.165779E-02   0.191302E+03   0.000000E+00   0.000000E+00   0.191302E+03  -0.382604E+03
   0.102212E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.214900E-02   0.188333E+03   0.000000E+00   0.000000E+00   0.188333E+03  -0.376666E+03
   0.102212E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.214900E-02   0.188333E+03   0.000000E+00   0.000000E+00   0.188333E+03  -0.376666E+03
   0.102212E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.144367E-02   0.189376E+03   0.000000E+00   0.000000E+00   0.189376E+03  -0.378752E+03
   0.102212E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.144367E-02   0.189376E+03   0.000000E+00   0.000000E+00   0.189376E+03  -0.378752E+03
   0.102212E+03  -0.813092E-01   0.350625E-03   0.275249E-03   0.193096E-03   0.144367E-02   0.189277E+03   0.000000E+00   0.000000E+00   0.189277E+03  -0.378554E+03
   0.102212E+03  -0.274986E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.188135E+03   0.000000E+00   0.000000E+00   0.188135E+03  -0.376270E+03
   0.102212E+03   0.289290E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189613E+03   0.000000E+00   0.000000E+00   0.189613E+03  -0.379226E+03
   0.102212E+03   0.289290E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189613E+03   0.000000E+00   0.000000E+00   0.189613E+03  -0.379226E+03
   0.102212E+03   0.265682E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189706E+03   0.000000E+00   0.000000E+00   0.189706E+03  -0.379412E+03
   0.102212E+03   0.176026E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189940E+03   0.000000E+00   0.000000E+00   0.189940E+03  -0.379880E+03
   0.102212E+03   0.176026E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189940E+03   0.000000E+00   0.000000E+00   0.189940E+03  -0.379880E+03
   0.102212E+03   0.176026E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189940E+03   0.000000E+00   0.000000E+00   0.189940E+03  -0.379880E+03
   0.102212E+03  -0.124608E+01   0.350625E-03   0.658792E-04   0.349107E-03   0.156831E-02   0.188768E+03   0.000000E+00   0.000000E+00   0.188768E+03  -0.377536E+03
   0.100066E+03   0.394928E+01   0.350625E-03   0.658792E-04   0.119435E-03   0.156831E-02   0.190410E+03   0.000000E+00   0.000000E+00   0.190410E+03  -0.380820E+03
   0.100066E+03   0.871962E-01   0.350625E-03   0.658792E-04   0.119435E-03   0.156831E-02   0.190832E+03   0.000000E+00   0.000000E+00   0.190832E+03  -0.381664E+03
   0.100066E+03   0.871962E-01   0.350625E-03   0.658792E-04   0.131519E-03   0.156831E-02   0.190791E+03   0.000000E+00   0.000000E+00   0.190791E+03  -0.381582E+03
   0.101726E+03   0.769588E+00   0.350625E-03   0.658792E-04   0.161224E-03   0.156831E-02   0.191583E+03   0.000000E+00   0.000000E+00   0.191583E+03  -0.383166E+03
   0.101726E+03  -0.439271E+00   0.350625E-03   0.658792E-04   0.161224E-03   0.156831E-02   0.191243E+03   0.000000E+00   0.000000E+00   0.191243E+03  -0.382486E+03
   0.101726E+03   0.161155E+00   0.350625E-03   0.658792E-04   0.161224E-03   0.138390E-02   0.191626E+03   0.000000E+00   0.000000E+00   0.191626E+03  -0.383252E+03
   0.101726E+03   0.161155E+00   0.112270E-05   0.459607E-03   0.161224E-03   0.138390E-02   0.190406E+03   0.000000E+00   0.000000E+00   0.190406E+03  -0.380812E+03
   0.101726E+03   0.161155E+00   0.112270E-05   0.459607E-03   0.161224E-03   0.138390E-02   0.190406E+03   0.000000E+00   0.000000E+00   0.190406E+03  -0.380812E+03
   0.101726E+03  -0.587459E+01   0.112270E-05   0.523204E-03   0.161224E-03   0.268737E-02   0.183085E+03   0.000000E+00   0.000000E+00   0.183085E+03  -0.366170E+03
   0.101726E+03  -0.138202E+00   0.112270E-05   0.222096E-03   0.161224E-03   0.860944E-03   0.190191E+03   0.000000E+00   0.000000E+00   0.190191E+03  -0.380382E+03
   0.101102E+03  -0.138202E+00   0.112270E-05   0.222096E-03   0.161224E-03   0.860944E-03   0.191669E+03   0.000000E+00   0.000000E+00   0.191669E+03  -0.383338E+03
   0.101102E+03  -0.138202E+00   0.112270E-05   0.222096E-03   0.161224E-03   0.860944E-03   0.191669E+03   0.000000E+00   0.000000E+00   0.191669E+03  -0.383338E+03
   0.101102E+03   0.435507E+01   0.112270E-05   0.222096E-03   0.161224E-03   0.860944E-03   0.190636E+03   0.000000E+00   0.000000E+00   0.190636E+03  -0.381272E+03
   0.101102E+03   0.435507E+01   0.112270E-05   0.273629E-03   0.161224E-03   0.860944E-03   0.190400E+03   0.000000E+00   0.000000E+00   0.190400E+03  -0.380800E+03
   0.101102E+03   0.435507E+01   0.112270E-05   0.273629E-03   0.161224E-03   0.860944E-03   0.190400E+03   0.000000E+00   0.000000E+00   0.190400E+03  -0.380800E+03
   0.101102E+03   0.739302E+00   0.112270E-05   0.273629E-03   0.161224E-03   0.860944E-03   0.191706E+03   0.000000E+00   0.000000E+00   0.191706E+03  -0.383412E+03
   0.101102E+03   0.173068E+00   0.112270E-05   0.273629E-03   0.158617E-03   0.860944E-03   0.191599E+03   0.000000E+00   0.000000E+00   0.191599E+03  -0.383198E+03
   0.101102E+03  -0.361982E+01   0.554715E-03   0.273629E-03   0.552507E-03   0.860944E-03   0.185212E+03   0.000000E+00   0.000000E+00   0.185212E+03  -0.370424E+03
   0.100093E+03  -0.361982E+01   0.554715E-03   0.273629E-03   0.860527E-03   0.860944E-03   0.181930E+03   0.000000E+00   0.000000E+00   0.181930E+03  -0.363860E+03
   0.100433E+03  -0.229550E+01   0.790321E-03   0.273629E-03   0.860527E-03   0.860944E-03   0.183335E+03   0.000000E+00   0.000000E+00   0.183335E+03  -0.366670E+03
   0.100607E+03  -0.229550E+01   0.790321E-03   0.273629E-03   0.860527E-03   0.860944E-03   0.183487E+03   0.000000E+00   0.000000E+00   0.183487E+03  -0.366974E+03
   0.101594E+03   0.329524E+01   0.790321E-03   0.273629E-03   0.911842E-03   0.860944E-03   0.184548E+03   0.000000E+00   0.000000E+00   0.184548E+03  -0.369096E+03
   0.101594E+03   0.329524E+01   0.790321E-03   0.116912E-02   0.242819E-03   0.168421E-02   0.183110E+03   0.000000E+00   0.000000E+00   0.183110E+03  -0.366220E+03
   0.101594E+03   0.329524E+01   0.935453E-03   0.116912E-02   0.242819E-03   0.168421E-02   0.182530E+03   0.000000E+00   0.000000E+00   0.182530E+03  -0.365060E+03
   0.101594E+03   0.329524E+01   0.960882E-03   0.116912E-02   0.242819E-03   0.168421E-02   0.182428E+03   0.000000E+00   0.000000E+00   0.182428E+03  -0.364856E+03
   0.101542E+03   0.329524E+01   0.960882E-03   0.116912E-02   0.242819E-03   0.342931E-02   0.178899E+03   0.000000E+00   0.000000E+00   0.178899E+03  -0.357798E+03
   0.101542E+03  -0.245121E+01   0.730349E-03   0.116912E-02   0.242819E-03   0.342931E-02   0.180352E+03   0.000000E+00   0.000000E+00   0.180352E+03  -0.360704E+03
   0.101542E+03  -0.382636E+01   0.730349E-03   0.102215E-02   0.242819E-03   0.275830E-02   0.181856E+03   0.000000E+00   0.000000E+00   0.181856E+03  -0.363712E+03
   0.101542E+03  -0.382636E+01   0.730349E-03   0.334847E-03   0.242819E-03   0.275830E-02   0.184576E+03   0.000000E+00   0.000000E+00   0.184576E+03  -0.369152E+03
   0.101542E+03   0.142522E+01   0.730349E-03   0.334847E-03   0.242819E-03   0.121369E-02   0.189691E+03   0.000000E+00   0.000000E+00   0.189691E+03  -0.379382E+03
   0.101542E+03   0.142522E+01   0.730349E-03   0.877657E-03   0.160395E-03   0.121369E-02   0.186457E+03   0.000000E+00   0.000000E+00   0.186457E+03  -0.372914E+03
   0.101542E+03   0.142522E+01   0.730349E-03   0.225498E-03   0.160395E-03   0.121369E-02   0.190495E+03   0.000000E+00   0.000000E+00   0.190495E+03  -0.380990E+03
   0.101028E+03   0.311412E+01   0.730349E-03   0.225498E-03   0.160395E-03   0.246350E-02   0.188432E+03   0.000000E+00   0.000000E+00   0.188432E+03  -0.376864E+03
   0.102182E+03  -0.289798E+01   0.730349E-03   0.225498E-03   0.160395E-03   0.246350E-02   0.185452E+03   0.000000E+00   0.000000E+00   0.185452E+03  -0.370904E+03
   0.100296E+03  -0.289798E+01   0.730349E-03   0.225498E-03   0.160395E-03   0.246350E-02   0.185566E+03   0.000000E+00   0.000000E+00   0.185566E+03  -0.371132E+03
   0.100296E+03   0.534149E+00   0.730349E-03   0.225498E-03   0.160395E-03   0.246350E-02   0.188009E+03   0.000000E+00   0.000000E+00   0.188009E+03  -0.376018E+03
   0.100296E+03   0.534149E+00   0.546432E-03   0.225498E-03   0.160395E-03   0.246350E-02   0.188643E+03   0.000000E+00   0.000000E+00   0.188643E+03  -0.377286E+03
   0.100296E+03   0.534149E+00   0.592647E-04   0.225498E-03   0.160395E-03   0.246350E-02   0.189605E+03   0.000000E+00   0.000000E+00   0.189605E+03  -0.379210E+03
   0.100353E+03   0.534149E+00   0.592647E-04   0.225498E-03   0.160395E-03   0.246350E-02   0.189741E+03   0.000000E+00   0.000000E+00   0.189741E+03  -0.379482E+03
   0.100353E+03   0.534149E+00   0.592647E-04   0.225498E-03   0.160395E-03   0.246350E-02   0.189741E+03   0.000000E+00   0.000000E+00   0.189741E+03  -0.379482E+03
   0.100353E+03   0.534149E+00   0.592647E-04   0.225498E-03   0.160395E-03   0.246350E-02   0.189741E+03   0.000000E+00   0.000000E+00   0.189741E+03  -0.379482E+03
   0.100353E+03   0.534149E+00   0.592647E-04   0.224000E-03   0.160395E-03   0.155541E-02   0.191920E+03   0.000000E+00   0.000000E+00   0.191920E+03  -0.383840E+03
   0.100353E+03   0.534149E+00   0.592647E-04   0.224000E-03   0.324776E-04   0.155541E-02   0.192248E+03   0.000000E+00   0.000000E+00   0.192248E+03  -0.384496E+03
   0.100362E+03   0.534149E+00   0.592647E-04   0.224000E-03   0.324776E-04   0.155541E-02   0.192265E+03   0.000000E+00   0.000000E+00   0.192265E+03  -0.384530E+03
   0.100362E+03  -0.162525E+00   0.592647E-04   0.224000E-03   0.324776E-04   0.227767E-02   0.190271E+03   0.000000E+00   0.000000E+00   0.190271E+03  -0.380542E+03
   0.100362E+03   0.466997E+01   0.592647E-04   0.224000E-03   0.324776E-04   0.227767E-02   0.189086E+03   0.000000E+00   0.000000E+00   0.189086E+03  -0.378172E+03
   0.101905E+03  -0.156966E+01   0.592647E-04   0.224000E-03   0.324776E-04   0.227767E-02   0.189083E+03   0.000000E+00   0.000000E+00   0.189083E+03  -0.378166E+03
   0.101905E+03  -0.156966E+01   0.592647E-04   0.266428E-03   0.324776E-04   0.227767E-02   0.188946E+03   0.000000E+00   0.000000E+00   0.188946E+03  -0.377892E+03
   0.101905E+03  -0.161642E+01   0.402811E-03   0.266428E-03   0.324776E-04   0.146690E-02   0.189864E+03   0.000000E+00   0.000000E+00   0.189864E+03  -0.379728E+03
   0.101905E+03  -0.199444E+01   0.402811E-03   0.266428E-03   0.324776E-04   0.146690E-02   0.189622E+03   0.000000E+00   0.000000E+00   0.189622E+03  -0.379244E+03
   0.101905E+03  -0.199444E+01   0.402811E-03   0.243112E-03   0.324776E-04   0.146690E-02   0.189692E+03   0.000000E+00   0.000000E+00   0.189692E+03  -0.379384E+03
   0.101651E+03   0.224550E+01   0.226294E-03   0.552125E-04   0.324776E-04   0.146690E-02   0.192170E+03   0.000000E+00   0.000000E+00   0.192170E+03  -0.384340E+03
   0.101651E+03   0.224550E+01   0.226294E-03   0.552125E-04   0.324776E-04   0.146690E-02   0.192170E+03   0.000000E+00   0.000000E+00   0.192170E+03  -0.384340E+03
   0.101651E+03   0.224550E+01   0.226294E-03   0.552125E-04   0.324776E-04   0.146690E-02   0.192170E+03   0.000000E+00   0.000000E+00   0.192170E+03  -0.384340E+03
   0.101651E+03   0.224550E+01   0.226294E-03   0.552125E-04   0.686222E-03   0.146690E-02   0.189601E+03   0.000000E+00   0.000000E+00   0.189601E+03  -0.379202E+03
   0.101651E+03   0.292744E+01   0.226294E-03   0.552125E-04   0.472038E-03   0.147933E-02   0.190778E+03   0.000000E+00   0.000000E+00   0.190778E+03  -0.381556E+03
   0.101651E+03   0.292744E+01   0.226294E-03   0.552125E-04   0.472038E-03   0.147933E-02   0.190778E+03   0.000000E+00   0.000000E+00   0.190778E+03  -0.381556E+03
   0.101651E+03   0.132534E+01   0.226294E-03   0.552125E-04   0.472038E-03   0.147933E-02   0.190796E+03   0.000000E+00   0.000000E+00   0.190796E+03  -0.381592E+03
   0.101651E+03   0.132534E+01   0.540725E-03   0.552125E-04   0.472038E-03   0.147933E-02   0.190000E+03   0.000000E+00   0.000000E+00   0.190000E+03  -0.380000E+03
   0.101651E+03   0.288332E+01   0.540725E-03   0.552125E-04   0.472038E-03   0.147933E-02   0.189963E+03   0.000000E+00   0.000000E+00   0.189963E+03  -0.379926E+03
   0.101651E+03   0.275109E+01   0.540725E-03   0.552125E-04   0.472038E-03   0.123224E-02   0.190044E+03   0.000000E+00   0.000000E+00   0.190044E+03  -0.380088E+03
   0.101651E+03   0.272156E+00   0.540725E-03   0.552125E-04   0.472038E-03   0.123224E-02   0.189793E+03   0.000000E+00   0.000000E+00   0.189793E+03  -0.379586E+03
   0.995952E+02   0.272156E+00   0.540725E-03   0.552125E-04   0.472038E-03   0.123224E-02   0.187172E+03   0.000000E+00   0.000000E+00   0.187172E+03  -0.374344E+03
   0.995952E+02   0.272156E+00   0.540725E-03   0.540914E-03   0.472038E-03   0.123224E-02   0.187015E+03   0.000000E+00   0.000000E+00   0.187015E+03  -0.374030E+03
   0.995952E+02   0.296387E+01   0.161281E-03   0.540914E-03   0.472038E-03   0.123224E-02   0.188077E+03   0.000000E+00   0.000000E+00   0.188077E+03  -0.376154E+03
   0.101061E+03   0.156579E+01   0.161281E-03   0.416380E-03   0.472038E-03   0.123224E-02   0.190199E+03   0.000000E+00   0.000000E+00   0.190199E+03  -0.380398E+03
   0.101061E+03   0.156579E+01   0.187843E-04   0.275609E-03   0.472038E-03   0.187015E-02   0.190119E+03   0.000000E+00   0.000000E+00   0.190119E+03  -0.380238E+03
   0.101211E+03   0.156579E+01   0.187843E-04   0.275609E-03   0.174475E-03   0.187015E-02   0.191631E+03   0.000000E+00   0.000000E+00   0.191631E+03  -0.383262E+03
   0.101211E+03   0.156579E+01   0.705519E-03   0.275609E-03   0.174475E-03   0.187015E-02   0.189994E+03   0.000000E+00   0.000000E+00   0.189994E+03  -0.379988E+03
   0.101211E+03   0.102409E+00   0.705519E-03   0.446103E-03   0.174475E-03   0.187015E-02   0.189070E+03   0.000000E+00   0.000000E+00   0.189070E+03  -0.378140E+03
   0.101211E+03   0.102409E+00   0.705519E-03   0.446103E-03   0.174475E-03   0.187015E-02   0.189070E+03   0.000000E+00   0.000000E+00   0.189070E+03  -0.378140E+03
   0.996624E+02  -0.278303E+00   0.237310E-03   0.446103E-03   0.174475E-03   0.151341E-02   0.189115E+03   0.000000E+00   0.000000E+00   0.189115E+03  -0.378230E+03
   0.996624E+02  -0.278303E+00   0.237310E-03   0.446103E-03   0.174475E-03   0.151341E-02   0.189115E+03   0.000000E+00   0.000000E+00   0.189115E+03  -0.378230E+03
   0.996624E+02   0.289595E+01   0.237310E-03   0.665449E-03   0.174475E-03   0.119667E-02   0.189066E+03   0.000000E+00   0.000000E+00   0.189066E+03  -0.378132E+03
   0.996624E+02  -0.730325E+00   0.237310E-03   0.609040E-03   0.174475E-03   0.119667E-02   0.189179E+03   0.000000E+00   0.000000E+00   0.189179E+03  -0.378358E+03
   0.996624E+02  -0.730325E+00   0.395932E-04   0.609040E-03   0.174475E-03   0.138629E-02   0.188988E+03   0.000000E+00   0.000000E+00   0.188988E+03  -0.377976E+03
   0.994761E+02  -0.990290E+00   0.106478E-03   0.609040E-03   0.174475E-03   0.138629E-02   0.188211E+03   0.000000E+00   0.000000E+00   0.188211E+03  -0.376422E+03
   0.102251E+03   0.299172E+01   0.106478E-03   0.391956E-03   0.174475E-03   0.160042E-02   0.188308E+03   0.000000E+00   0.000000E+00   0.188308E+03  -0.376616E+03
   0.102251E+03  -0.317932E+01   0.106478E-03   0.391956E-03   0.174475E-03   0.280226E-02   0.184974E+03   0.000000E+00   0.000000E+00   0.184974E+03  -0.369948E+03
   0.102251E+03   0.229819E+01   0.199447E-03   0.391956E-03   0.449746E-03   0.287655E-02   0.185520E+03   0.000000E+00   0.000000E+00   0.185520E+03  -0.371040E+03
   0.998583E+02   0.229819E+01   0.199447E-03   0.391956E-03   0.449746E-03   0.287655E-02   0.185473E+03   0.000000E+00   0.000000E+00   0.185473E+03  -0.370946E+03
   0.997262E+02   0.229819E+01   0.199447E-03   0.391956E-03   0.449746E-03   0.173181E-02   0.187934E+03   0.000000E+00   0.000000E+00   0.187934E+03  -0.375868E+03
   0.997262E+02   0.723734E+01   0.199447E-03   0.391956E-03   0.449746E-03   0.173181E-02   0.185155E+03   0.000000E+00   0.000000E+00   0.185155E+03  -0.370310E+03
   0.997262E+02   0.723734E+01   0.199447E-03   0.428278E-03   0.449746E-03   0.173181E-02   0.185086E+03   0.000000E+00   0.000000E+00   0.185086E+03  -0.370172E+03
   0.997262E+02   0.455854E+01   0.324332E-03   0.428278E-03   0.449746E-03   0.173181E-02   0.187033E+03   0.000000E+00   0.000000E+00   0.187033E+03  -0.374066E+03
   0.997262E+02   0.455854E+01   0.324332E-03   0.428278E-03   0.449746E-03   0.173181E-02   0.187033E+03   0.000000E+00   0.000000E+00   0.187033E+03  -0.374066E+03
   0.997262E+02   0.455854E+01   0.324332E-03   0.428278E-03   0.449746E-03   0.173181E-02   0.187033E+03   0.000000E+00   0.000000E+00   0.187033E+03  -0.374066E+03
   0.997262E+02   0.455854E+01   0.324332E-03   0.428278E-03   0.449746E-03   0.173181E-02   0.187033E+03   0.000000E+00   0.000000E+00   0.187033E+03  -0.374066E+03
   0.999773E+02   0.455854E+01   0.324332E-03   0.428278E-03   0.449746E-03   0.173181E-02   0.187660E+03   0.000000E+00   0.000000E+00   0.187660E+03  -0.375320E+03
   0.999773E+02   0.455854E+01   0.297649E-03   0.428278E-03   0.449746E-03   0.173181E-02   0.187722E+03   0.000000E+00   0.000000E+00   0.187722E+03  -0.375444E+03
   0.999773E+02   0.455854E+01   0.297649E-03   0.428278E-03   0.449746E-03   0.994598E-03   0.188661E+03   0.000000E+00   0.000000E+00   0.188661E+03  -0.377322E+03
   0.999773E+02   0.455854E+01   0.297649E-03   0.428278E-03   0.449746E-03   0.994598E-03   0.188661E+03   0.000000E+00   0.000000E+00   0.188661E+03  -0.377322E+03
   0.100641E+03  -0.966266E+00   0.516752E-03   0.428278E-03   0.449746E-03   0.121343E-02   0.188719E+03   0.000000E+00   0.000000E+00   0.188719E+03  -0.377438E+03
   0.100641E+03  -0.966266E+00   0.516752E-03   0.428278E-03   0.449746E-03   0.121343E-02   0.188719E+03   0.000000E+00   0.000000E+00   0.188719E+03  -0.377438E+03
   0.100641E+03  -0.966266E+00   0.516752E-03   0.769363E-04   0.449746E-03   0.117992E-02   0.189481E+03   0.000000E+00   0.000000E+00   0.189481E+03  -0.378962E+03
   0.101695E+03  -0.326060E+00   0.516752E-03   0.769363E-04   0.449746E-03   0.117992E-02   0.189598E+03   0.000000E+00   0.000000E+00   0.189598E+03  -0.379196E+03
   0.101695E+03  -0.326060E+00   0.516752E-03   0.769363E-04   0.497706E-03   0.911076E-03   0.188374E+03   0.000000E+00   0.000000E+00   0.188374E+03  -0.376748E+03
   0.101695E+03  -0.326060E+00   0.516752E-03   0.769363E-04   0.316785E-03   0.911076E-03   0.189465E+03   0.000000E+00   0.000000E+00   0.189465E+03  -0.378930E+03
   0.101695E+03  -0.588817E+00   0.516752E-03   0.769363E-04   0.245598E-03   0.911076E-03   0.189686E+03   0.000000E+00   0.000000E+00   0.189686E+03  -0.379372E+03
   0.100595E+03  -0.588817E+00   0.516752E-03   0.769363E-04   0.245598E-03   0.911076E-03   0.190766E+03   0.000000E+00   0.000000E+00   0.190766E+03  -0.381532E+03
   0.100817E+03  -0.588817E+00   0.107672E-03   0.145298E-03   0.245598E-03   0.911076E-03   0.191603E+03   0.000000E+00   0.000000E+00   0.191603E+03  -0.383206E+03
   0.100817E+03  -0.213025E+01   0.107672E-03   0.145298E-03   0.245598E-03   0.911076E-03   0.190286E+03   0.000000E+00   0.000000E+00   0.190286E+03  -0.380572E+03
   0.100817E+03   0.479162E+01   0.107672E-03   0.145298E-03   0.245598E-03   0.911076E-03   0.190904E+03   0.000000E+00   0.000000E+00   0.190904E+03  -0.381808E+03
   0.100817E+03   0.479162E+01   0.107672E-03   0.145298E-03   0.245598E-03   0.911076E-03   0.190904E+03   0.000000E+00   0.000000E+00   0.190904E+03  -0.381808E+03
   0.100817E+03   0.479162E+01   0.107672E-03   0.145298E-03   0.245598E-03   0.911076E-03   0.190904E+03   0.000000E+00   0.000000E+00   0.190904E+03  -0.381808E+03
   0.100817E+03   0.468240E+01   0.107672E-03   0.145298E-03   0.433026E-04   0.117916E-02   0.191732E+03   0.000000E+00   0.000000E+00   0.191732E+03  -0.383464E+03
   0.100817E+03   0.481452E+01   0.107672E-03   0.145298E-03   0.433026E-04   0.117916E-02   0.191593E+03   0.000000E+00   0.000000E+00   0.191593E+03  -0.383186E+03
   0.100817E+03   0.481452E+01   0.107672E-03   0.145298E-03   0.433026E-04   0.117916E-02   0.191593E+03   0.000000E+00   0.000000E+00   0.191593E+03  -0.383186E+03
   0.100817E+03   0.513986E+01   0.107672E-03   0.145298E-03   0.433026E-04   0.147908E-02   0.191021E+03   0.000000E+00   0.000000E+00   0.191021E+03  -0.382042E+03
   0.100817E+03  -0.109045E+00   0.107672E-03   0.145298E-03   0.433026E-04   0.142176E-02   0.192948E+03   0.000000E+00   0.000000E+00   0.192948E+03  -0.385896E+03
   0.100817E+03  -0.109045E+00   0.107672E-03   0.145298E-03   0.433026E-04   0.142176E-02   0.192948E+03   0.000000E+00   0.000000E+00   0.192948E+03  -0.385896E+03
   0.101078E+03   0.448141E+00   0.107672E-03   0.145298E-03   0.433026E-04   0.142176E-02   0.193141E+03   0.000000E+00   0.000000E+00   0.193141E+03  -0.386282E+03
   0.101078E+03   0.448141E+00   0.107672E-03   0.285148E-03   0.433026E-04   0.177681E-02   0.192064E+03   0.000000E+00   0.000000E+00   0.192064E+03  -0.384128E+03
   0.101078E+03   0.238497E+01   0.107672E-03   0.285148E-03   0.433026E-04   0.177681E-02   0.191909E+03   0.000000E+00   0.000000E+00   0.191909E+03  -0.383818E+03
   0.101078E+03   0.415232E+01   0.403808E-03   0.285148E-03   0.217436E-03   0.177681E-02   0.190116E+03   0.000000E+00   0.000000E+00   0.190116E+03  -0.380232E+03
