a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        
   0.100209E+03   0.168923E+01   0.238660E-03   0.969402E-04   0.317374E-04   0.787818E-03   0.191810E+03
   0.100209E+03   0.168923E+01   0.238660E-03   0.969402E-04   0.317374E-04   0.787818E-03   0.191810E+03
   0.997492E+02   0.168923E+01   0.238660E-03   0.969402E-04   0.317374E-04   0.787818E-03   0.190671E+03
   0.997492E+02   0.168923E+01   0.238660E-03   0.969402E-04   0.317374E-04   0.599489E-03   0.189161E+03
   0.997492E+02   0.168923E+01   0.558764E-03   0.969402E-04   0.317374E-04   0.599489E-03   0.188380E+03
   0.995285E+02   0.168923E+01   0.558764E-03   0.969402E-04   0.317374E-04   0.112115E-02   0.189491E+03
   0.995285E+02   0.168923E+01   0.558764E-03   0.969402E-04   0.116632E-03   0.112115E-02   0.189368E+03
   0.995285E+02   0.168923E+01   0.399821E-03   0.573098E-03   0.116632E-03   0.112115E-02   0.189319E+03
   0.995285E+02   0.168923E+01   0.399821E-03   0.573098E-03   0.116632E-03   0.112115E-02   0.189319E+03
   0.995285E+02   0.168923E+01   0.747291E-03   0.573098E-03   0.116632E-03   0.112115E-02   0.188285E+03
   0.995285E+02   0.168923E+01   0.747291E-03   0.573098E-03   0.116632E-03   0.112115E-02   0.188285E+03
   0.995285E+02   0.287463E+01   0.264654E-04   0.573098E-03   0.116632E-03   0.112115E-02   0.189469E+03
   0.995285E+02   0.287463E+01   0.264654E-04   0.573098E-03   0.116632E-03   0.112115E-02   0.189469E+03
   0.995285E+02   0.287463E+01   0.264654E-04   0.573098E-03   0.116632E-03   0.266893E-02   0.185798E+03
   0.995285E+02   0.176807E+01   0.264654E-04   0.573098E-03   0.116632E-03   0.266893E-02   0.186090E+03
   0.995285E+02   0.176807E+01   0.264654E-04   0.573098E-03   0.116632E-03   0.266893E-02   0.186090E+03
   0.995285E+02   0.176807E+01   0.264654E-04   0.573098E-03   0.116632E-03   0.266893E-02   0.186090E+03
   0.995285E+02   0.176807E+01   0.264654E-04   0.573098E-03   0.116632E-03   0.266893E-02   0.186090E+03
   0.995285E+02   0.116825E+01   0.264654E-04   0.573098E-03   0.116632E-03   0.266893E-02   0.186110E+03
   0.995285E+02   0.116825E+01   0.264654E-04   0.573098E-03   0.116632E-03   0.266893E-02   0.186110E+03
   0.995285E+02   0.116003E+01   0.264654E-04   0.573098E-03   0.116632E-03   0.266893E-02   0.186109E+03
   0.995285E+02   0.296234E+01   0.470036E-03   0.573098E-03   0.116632E-03   0.266893E-02   0.185048E+03
   0.995285E+02   0.161063E+01   0.470036E-03   0.573098E-03   0.116632E-03   0.608732E-03   0.187507E+03
   0.995285E+02   0.161063E+01   0.470036E-03   0.573098E-03   0.116632E-03   0.608732E-03   0.187507E+03
   0.995285E+02   0.161063E+01   0.470036E-03   0.406346E-03   0.116632E-03   0.154034E-02   0.188761E+03
   0.995285E+02   0.161063E+01   0.470036E-03   0.406346E-03   0.116632E-03   0.154034E-02   0.188761E+03
   0.995285E+02   0.161063E+01   0.470036E-03   0.406346E-03   0.116632E-03   0.154034E-02   0.188761E+03
   0.992163E+02   0.161063E+01   0.470036E-03   0.406346E-03   0.116632E-03   0.154034E-02   0.187441E+03
   0.996247E+02   0.303906E+00   0.470036E-03   0.406346E-03   0.116632E-03   0.154034E-02   0.188968E+03
   0.101286E+03   0.303906E+00   0.470036E-03   0.406346E-03   0.116632E-03   0.154034E-02   0.190826E+03
   0.101286E+03   0.148914E+01   0.698228E-03   0.406346E-03   0.116632E-03   0.154034E-02   0.190003E+03
   0.101286E+03   0.148914E+01   0.698228E-03   0.406346E-03   0.116632E-03   0.154034E-02   0.190003E+03
   0.101286E+03   0.249061E+01   0.698228E-03   0.162022E-04   0.116632E-03   0.154034E-02   0.191221E+03
   0.101286E+03   0.249061E+01   0.652576E-03   0.162022E-04   0.116632E-03   0.171465E-02   0.191103E+03
   0.101286E+03   0.249061E+01   0.652576E-03   0.162022E-04   0.116632E-03   0.171465E-02   0.191103E+03
   0.101286E+03  -0.585893E+00   0.149454E-02   0.162022E-04   0.116632E-03   0.171465E-02   0.187730E+03
   0.101286E+03   0.269213E+01   0.149454E-02   0.162022E-04   0.116632E-03   0.171465E-02   0.187675E+03
   0.101593E+03   0.269213E+01   0.150358E-02   0.162022E-04   0.116632E-03   0.171465E-02   0.187234E+03
   0.999203E+02   0.269213E+01   0.150358E-02   0.162022E-04   0.350226E-03   0.171465E-02   0.185141E+03
   0.999203E+02   0.308983E+01   0.254654E-03   0.162022E-04   0.350226E-03   0.171465E-02   0.189505E+03
   0.103149E+03   0.308983E+01   0.254654E-03   0.162022E-04   0.350226E-03   0.218305E-02   0.184149E+03
   0.103149E+03   0.308983E+01   0.254654E-03   0.162022E-04   0.350226E-03   0.218305E-02   0.184149E+03
   0.103149E+03   0.308983E+01   0.186755E-03   0.162022E-04   0.350226E-03   0.191278E-02   0.184645E+03
   0.103149E+03   0.308983E+01   0.186755E-03   0.162022E-04   0.350226E-03   0.191278E-02   0.184645E+03
   0.103149E+03  -0.221676E+01   0.186755E-03   0.621149E-03   0.350226E-03   0.191278E-02   0.182295E+03
   0.997094E+02   0.771124E+01   0.186755E-03   0.621149E-03   0.350226E-03   0.191278E-02   0.183507E+03
   0.997094E+02   0.313429E+01   0.186755E-03   0.621149E-03   0.350226E-03   0.184233E-02   0.187286E+03
   0.993801E+02   0.593779E+01   0.186755E-03   0.621149E-03   0.350226E-03   0.218742E-02   0.183780E+03
   0.993801E+02   0.593779E+01   0.409694E-03   0.621149E-03   0.350226E-03   0.218742E-02   0.183348E+03
   0.993801E+02  -0.648231E+00   0.409694E-03   0.621149E-03   0.350226E-03   0.218742E-02   0.184565E+03
   0.991896E+02   0.197779E+01   0.409694E-03   0.621149E-03   0.350226E-03   0.218742E-02   0.184528E+03
   0.999736E+02   0.191904E+01   0.409694E-03   0.245821E-03   0.216236E-03   0.139921E-02   0.190621E+03
   0.100604E+03   0.191904E+01   0.409694E-03   0.245821E-03   0.216236E-03   0.181223E-02   0.190979E+03
   0.100692E+03   0.143181E+01   0.409694E-03   0.245821E-03   0.290369E-03   0.613265E-03   0.188554E+03
   0.100692E+03   0.256551E+01   0.409694E-03   0.245821E-03   0.290369E-03   0.136881E-02   0.191439E+03
   0.100963E+03   0.256551E+01   0.237033E-03   0.245821E-03   0.290369E-03   0.136881E-02   0.191914E+03
   0.100963E+03   0.256551E+01   0.237033E-03   0.245821E-03   0.290369E-03   0.136881E-02   0.191914E+03
   0.100963E+03   0.256551E+01   0.237033E-03   0.245821E-03   0.300199E-03   0.136881E-02   0.191869E+03
   0.100963E+03   0.256551E+01   0.689859E-03   0.245821E-03   0.300199E-03   0.136881E-02   0.190465E+03
   0.100963E+03   0.329668E+01   0.390767E-03   0.245821E-03   0.300199E-03   0.136881E-02   0.191266E+03
   0.100963E+03   0.329668E+01   0.390767E-03   0.245821E-03   0.300199E-03   0.136881E-02   0.191266E+03
   0.100963E+03   0.329668E+01   0.390767E-03   0.245821E-03   0.300199E-03   0.882882E-03   0.190574E+03
   0.100963E+03   0.329668E+01   0.390767E-03   0.245821E-03   0.300199E-03   0.882882E-03   0.190574E+03
   0.100963E+03   0.871728E+00   0.390767E-03   0.245821E-03   0.300199E-03   0.882882E-03   0.190897E+03
   0.100963E+03   0.871728E+00   0.390767E-03   0.245821E-03   0.300199E-03   0.882882E-03   0.190897E+03
   0.100963E+03   0.281056E+01   0.390767E-03   0.245821E-03   0.300199E-03   0.882882E-03   0.190757E+03
   0.100963E+03  -0.172093E+01   0.390767E-03   0.245821E-03   0.300199E-03   0.882882E-03   0.189619E+03
   0.100963E+03   0.187933E+01   0.390767E-03   0.245821E-03   0.300199E-03   0.882882E-03   0.190942E+03
   0.100725E+03   0.187933E+01   0.390767E-03   0.245821E-03   0.300199E-03   0.882882E-03   0.191061E+03
   0.100725E+03   0.187933E+01   0.390767E-03   0.245821E-03   0.300199E-03   0.882882E-03   0.191061E+03
   0.100725E+03   0.187933E+01   0.390767E-03   0.245821E-03   0.202667E-03   0.882882E-03   0.191527E+03
   0.100725E+03   0.182165E+01   0.390767E-03   0.245821E-03   0.202667E-03   0.146892E-02   0.191887E+03
   0.100725E+03   0.159946E+01   0.390767E-03   0.245821E-03   0.202667E-03   0.146892E-02   0.191902E+03
   0.100725E+03   0.159946E+01   0.390767E-03   0.245821E-03   0.202667E-03   0.146892E-02   0.191902E+03
   0.100725E+03   0.159946E+01   0.390767E-03   0.191874E-03   0.202667E-03   0.146892E-02   0.192081E+03
   0.100725E+03   0.159946E+01   0.390767E-03   0.191874E-03   0.202667E-03   0.146892E-02   0.192081E+03
   0.100372E+03   0.159946E+01   0.390767E-03   0.191874E-03   0.202667E-03   0.146892E-02   0.191647E+03
   0.100372E+03   0.233533E+01   0.390767E-03   0.191874E-03   0.202667E-03   0.146892E-02   0.191576E+03
   0.100372E+03   0.233533E+01   0.390767E-03   0.191874E-03   0.202667E-03   0.146892E-02   0.191576E+03
   0.100372E+03   0.233533E+01   0.377386E-03   0.191874E-03   0.202667E-03   0.146892E-02   0.191613E+03
   0.100372E+03  -0.790880E+00   0.377386E-03   0.201035E-03   0.202667E-03   0.146892E-02   0.190830E+03
   0.100372E+03  -0.790880E+00   0.377386E-03   0.219989E-03   0.202667E-03   0.146892E-02   0.190807E+03
   0.100504E+03   0.109353E+01   0.495553E-03   0.219989E-03   0.202667E-03   0.146892E-02   0.191445E+03
   0.100504E+03   0.109353E+01   0.495553E-03   0.219989E-03   0.202667E-03   0.168159E-02   0.191020E+03
   0.101964E+03   0.109353E+01   0.495553E-03   0.219989E-03   0.202667E-03   0.168159E-02   0.189876E+03
   0.101964E+03   0.109353E+01   0.357429E-03   0.219989E-03   0.202667E-03   0.167776E-02   0.190242E+03
   0.101964E+03   0.109353E+01   0.357429E-03   0.219989E-03   0.202667E-03   0.167776E-02   0.190242E+03
   0.101964E+03   0.109353E+01   0.357429E-03   0.335918E-03   0.202667E-03   0.204504E-02   0.189004E+03
   0.101964E+03   0.871987E+00   0.253628E-03   0.335918E-03   0.202667E-03   0.204504E-02   0.189212E+03
   0.101964E+03   0.871987E+00   0.253628E-03   0.335918E-03   0.202667E-03   0.204504E-02   0.189212E+03
   0.101964E+03   0.871987E+00   0.253340E-04   0.335918E-03   0.202667E-03   0.204504E-02   0.189429E+03
   0.101964E+03   0.152396E+01   0.206808E-03   0.335918E-03   0.202667E-03   0.204504E-02   0.189253E+03
   0.101358E+03   0.152396E+01   0.206808E-03   0.335918E-03   0.354153E-03   0.109795E-02   0.190882E+03
   0.102198E+03   0.152396E+01   0.206808E-03   0.335918E-03   0.354153E-03   0.109795E-02   0.188590E+03
   0.102198E+03  -0.269839E+01   0.206808E-03   0.335918E-03   0.354153E-03   0.109795E-02   0.187041E+03
   0.101557E+03   0.621772E+01   0.206808E-03   0.335918E-03   0.354153E-03   0.142162E-02   0.188314E+03
   0.101515E+03   0.177860E+01   0.206808E-03   0.335918E-03   0.274077E-03   0.142162E-02   0.191081E+03
   0.101515E+03   0.162217E+01   0.206808E-03   0.335918E-03   0.274077E-03   0.866848E-03   0.189965E+03
   0.101515E+03   0.162217E+01   0.206808E-03   0.335918E-03   0.274077E-03   0.866848E-03   0.189965E+03
   0.998250E+02   0.382913E+01   0.176967E-03   0.335918E-03   0.274077E-03   0.942648E-03   0.189911E+03
   0.998250E+02   0.382913E+01   0.176967E-03   0.335918E-03   0.274077E-03   0.986025E-03   0.189976E+03
   0.998250E+02   0.382913E+01   0.176967E-03   0.335918E-03   0.274077E-03   0.976207E-03   0.189964E+03
   0.998250E+02   0.327718E+01   0.176967E-03   0.335918E-03   0.274077E-03   0.976207E-03   0.190234E+03
   0.998250E+02   0.663221E+01   0.176967E-03   0.335918E-03   0.274077E-03   0.121808E-02   0.187334E+03
   0.998250E+02   0.376629E+01   0.176967E-03   0.335918E-03   0.274077E-03   0.953018E-03   0.189965E+03
   0.998250E+02  -0.625322E+00   0.176967E-03   0.335918E-03   0.274077E-03   0.953018E-03   0.189699E+03
   0.100463E+03  -0.315449E+01   0.412926E-03   0.335918E-03   0.274077E-03   0.953018E-03   0.188268E+03
   0.100463E+03  -0.315449E+01   0.175712E-03   0.335918E-03   0.274077E-03   0.953018E-03   0.188590E+03
   0.100463E+03   0.459740E+00   0.175712E-03   0.335918E-03   0.274077E-03   0.953018E-03   0.191345E+03
   0.100463E+03   0.459740E+00   0.175712E-03   0.212652E-03   0.274077E-03   0.953018E-03   0.191697E+03
   0.100463E+03   0.459740E+00   0.175712E-03   0.212652E-03   0.274077E-03   0.128521E-02   0.191853E+03
   0.100463E+03   0.919507E+00   0.175712E-03   0.212652E-03   0.274077E-03   0.128521E-02   0.191995E+03
   0.101629E+03  -0.196432E+00   0.525209E-04   0.212652E-03   0.274077E-03   0.128521E-02   0.191358E+03
   0.101629E+03   0.134087E+00   0.128770E-03   0.212652E-03   0.288395E-03   0.128521E-02   0.191358E+03
   0.995810E+02   0.147456E+00   0.128770E-03   0.212652E-03   0.288395E-03   0.128521E-02   0.189057E+03
   0.995810E+02   0.147456E+00   0.128770E-03   0.212652E-03   0.288395E-03   0.128521E-02   0.189057E+03
   0.995810E+02   0.147456E+00   0.157712E-03   0.212652E-03   0.288395E-03   0.128521E-02   0.189034E+03
   0.995810E+02   0.569466E+01   0.240290E-03   0.212652E-03   0.288395E-03   0.128521E-02   0.187580E+03
   0.997570E+02   0.569466E+01   0.240290E-03   0.212652E-03   0.288395E-03   0.128521E-02   0.188236E+03
   0.101789E+03   0.117694E+01   0.619388E-04   0.212652E-03   0.288395E-03   0.128521E-02   0.191224E+03
   0.100800E+03  -0.621552E+00   0.619388E-04   0.212652E-03   0.288395E-03   0.128521E-02   0.191669E+03
   0.100800E+03  -0.621552E+00   0.619388E-04   0.212652E-03   0.288395E-03   0.128521E-02   0.191669E+03
   0.100800E+03   0.864810E+00   0.619388E-04   0.212652E-03   0.288395E-03   0.128521E-02   0.192313E+03
   0.100800E+03   0.864810E+00   0.619388E-04   0.212652E-03   0.288395E-03   0.128521E-02   0.192313E+03
   0.100800E+03   0.864810E+00   0.619388E-04   0.212652E-03   0.288395E-03   0.128521E-02   0.192313E+03
   0.100800E+03   0.807970E+00   0.619388E-04   0.147642E-03   0.288395E-03   0.128521E-02   0.192471E+03
   0.100800E+03   0.807970E+00   0.217840E-03   0.957933E-04   0.288395E-03   0.128521E-02   0.192397E+03
   0.100800E+03   0.940764E+00   0.217840E-03   0.957933E-04   0.288395E-03   0.128521E-02   0.192432E+03
   0.100800E+03   0.112965E+01   0.386621E-03   0.957933E-04   0.288395E-03   0.128521E-02   0.192101E+03
   0.100800E+03   0.527209E+01   0.386621E-03   0.957933E-04   0.325388E-03   0.128521E-02   0.190429E+03
   0.100800E+03   0.527209E+01   0.386621E-03   0.957933E-04   0.325388E-03   0.128521E-02   0.190429E+03
   0.100800E+03   0.162206E+01   0.386621E-03   0.957933E-04   0.325388E-03   0.128521E-02   0.191946E+03
   0.100800E+03   0.162206E+01   0.273078E-03   0.957933E-04   0.325388E-03   0.128521E-02   0.192222E+03
   0.100800E+03   0.162206E+01   0.273078E-03   0.224337E-03   0.325388E-03   0.128521E-02   0.191888E+03
   0.100800E+03   0.198584E+01   0.273078E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.191501E+03
   0.100800E+03   0.198584E+01   0.273078E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.191501E+03
   0.101379E+03   0.198584E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.190743E+03
   0.101379E+03   0.443459E+00   0.350625E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.190646E+03
   0.101379E+03   0.443459E+00   0.350625E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.190646E+03
   0.101379E+03  -0.164278E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.100359E-02   0.189646E+03
   0.101379E+03  -0.164278E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.104977E-02   0.189784E+03
   0.101379E+03   0.124745E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.104977E-02   0.190906E+03
   0.101379E+03  -0.228896E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.104977E-02   0.189272E+03
   0.101379E+03  -0.263002E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.120662E-02   0.189196E+03
   0.101379E+03   0.143144E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.142972E-02   0.191094E+03
   0.101379E+03   0.143144E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.142972E-02   0.191094E+03
   0.101379E+03   0.143144E+01   0.350625E-03   0.275249E-03   0.325388E-03   0.142972E-02   0.191094E+03
   0.101379E+03   0.143144E+01   0.350625E-03   0.275249E-03   0.193096E-03   0.142972E-02   0.191659E+03
   0.101379E+03   0.143144E+01   0.350625E-03   0.275249E-03   0.193096E-03   0.142972E-02   0.191659E+03
   0.101379E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.142972E-02   0.191620E+03
   0.101379E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.165779E-02   0.191302E+03
   0.102212E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.214900E-02   0.188333E+03
   0.102212E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.214900E-02   0.188333E+03
   0.102212E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.144367E-02   0.189376E+03
   0.102212E+03   0.581649E+00   0.350625E-03   0.275249E-03   0.193096E-03   0.144367E-02   0.189376E+03
   0.102212E+03  -0.813092E-01   0.350625E-03   0.275249E-03   0.193096E-03   0.144367E-02   0.189277E+03
   0.102212E+03  -0.274986E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.188135E+03
   0.102212E+03   0.289290E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189613E+03
   0.102212E+03   0.289290E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189613E+03
   0.102212E+03   0.265682E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189706E+03
   0.102212E+03   0.176026E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189940E+03
   0.102212E+03   0.176026E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189940E+03
   0.102212E+03   0.176026E+01   0.350625E-03   0.658792E-04   0.193096E-03   0.156831E-02   0.189940E+03
   0.102212E+03  -0.124608E+01   0.350625E-03   0.658792E-04   0.349107E-03   0.156831E-02   0.188768E+03
   0.100066E+03   0.394928E+01   0.350625E-03   0.658792E-04   0.119435E-03   0.156831E-02   0.190410E+03
   0.100066E+03   0.871962E-01   0.350625E-03   0.658792E-04   0.119435E-03   0.156831E-02   0.190832E+03
   0.100066E+03   0.871962E-01   0.350625E-03   0.658792E-04   0.131519E-03   0.156831E-02   0.190791E+03
   0.101726E+03   0.769588E+00   0.350625E-03   0.658792E-04   0.161224E-03   0.156831E-02   0.191583E+03
   0.101726E+03  -0.439271E+00   0.350625E-03   0.658792E-04   0.161224E-03   0.156831E-02   0.191243E+03
   0.101726E+03   0.161155E+00   0.350625E-03   0.658792E-04   0.161224E-03   0.138390E-02   0.191626E+03
   0.101726E+03   0.161155E+00   0.112270E-05   0.459607E-03   0.161224E-03   0.138390E-02   0.190406E+03
   0.101726E+03   0.161155E+00   0.112270E-05   0.459607E-03   0.161224E-03   0.138390E-02   0.190406E+03
   0.101726E+03  -0.587459E+01   0.112270E-05   0.523204E-03   0.161224E-03   0.268737E-02   0.183085E+03
   0.101726E+03  -0.138202E+00   0.112270E-05   0.222096E-03   0.161224E-03   0.860944E-03   0.190191E+03
   0.101102E+03  -0.138202E+00   0.112270E-05   0.222096E-03   0.161224E-03   0.860944E-03   0.191669E+03
   0.101102E+03  -0.138202E+00   0.112270E-05   0.222096E-03   0.161224E-03   0.860944E-03   0.191669E+03
   0.101102E+03   0.435507E+01   0.112270E-05   0.222096E-03   0.161224E-03   0.860944E-03   0.190636E+03
   0.101102E+03   0.435507E+01   0.112270E-05   0.273629E-03   0.161224E-03   0.860944E-03   0.190400E+03
   0.101102E+03   0.435507E+01   0.112270E-05   0.273629E-03   0.161224E-03   0.860944E-03   0.190400E+03
   0.101102E+03   0.739302E+00   0.112270E-05   0.273629E-03   0.161224E-03   0.860944E-03   0.191706E+03
   0.101102E+03   0.173068E+00   0.112270E-05   0.273629E-03   0.158617E-03   0.860944E-03   0.191599E+03
   0.101102E+03  -0.361982E+01   0.554715E-03   0.273629E-03   0.552507E-03   0.860944E-03   0.185212E+03
   0.100093E+03  -0.361982E+01   0.554715E-03   0.273629E-03   0.860527E-03   0.860944E-03   0.181930E+03
   0.100433E+03  -0.229550E+01   0.790321E-03   0.273629E-03   0.860527E-03   0.860944E-03   0.183335E+03
   0.100607E+03  -0.229550E+01   0.790321E-03   0.273629E-03   0.860527E-03   0.860944E-03   0.183487E+03
   0.101594E+03   0.329524E+01   0.790321E-03   0.273629E-03   0.911842E-03   0.860944E-03   0.184548E+03
   0.101594E+03   0.329524E+01   0.790321E-03   0.116912E-02   0.242819E-03   0.168421E-02   0.183110E+03
   0.101594E+03   0.329524E+01   0.935453E-03   0.116912E-02   0.242819E-03   0.168421E-02   0.182530E+03
   0.101594E+03   0.329524E+01   0.960882E-03   0.116912E-02   0.242819E-03   0.168421E-02   0.182428E+03
   0.101542E+03   0.329524E+01   0.960882E-03   0.116912E-02   0.242819E-03   0.342931E-02   0.178899E+03
   0.101542E+03  -0.245121E+01   0.730349E-03   0.116912E-02   0.242819E-03   0.342931E-02   0.180352E+03
   0.101542E+03  -0.382636E+01   0.730349E-03   0.102215E-02   0.242819E-03   0.275830E-02   0.181856E+03
   0.101542E+03  -0.382636E+01   0.730349E-03   0.334847E-03   0.242819E-03   0.275830E-02   0.184576E+03
   0.101542E+03   0.142522E+01   0.730349E-03   0.334847E-03   0.242819E-03   0.121369E-02   0.189691E+03
   0.101542E+03   0.142522E+01   0.730349E-03   0.877657E-03   0.160395E-03   0.121369E-02   0.186457E+03
   0.101542E+03   0.142522E+01   0.730349E-03   0.225498E-03   0.160395E-03   0.121369E-02   0.190495E+03
   0.101028E+03   0.311412E+01   0.730349E-03   0.225498E-03   0.160395E-03   0.246350E-02   0.188432E+03
   0.102182E+03  -0.289798E+01   0.730349E-03   0.225498E-03   0.160395E-03   0.246350E-02   0.185452E+03
   0.100296E+03  -0.289798E+01   0.730349E-03   0.225498E-03   0.160395E-03   0.246350E-02   0.185566E+03
   0.100296E+03   0.534149E+00   0.730349E-03   0.225498E-03   0.160395E-03   0.246350E-02   0.188009E+03
   0.100296E+03   0.534149E+00   0.546432E-03   0.225498E-03   0.160395E-03   0.246350E-02   0.188643E+03
   0.100296E+03   0.534149E+00   0.592647E-04   0.225498E-03   0.160395E-03   0.246350E-02   0.189605E+03
   0.100353E+03   0.534149E+00   0.592647E-04   0.225498E-03   0.160395E-03   0.246350E-02   0.189741E+03
   0.100353E+03   0.534149E+00   0.592647E-04   0.225498E-03   0.160395E-03   0.246350E-02   0.189741E+03
   0.100353E+03   0.534149E+00   0.592647E-04   0.225498E-03   0.160395E-03   0.246350E-02   0.189741E+03
   0.100353E+03   0.534149E+00   0.592647E-04   0.224000E-03   0.160395E-03   0.155541E-02   0.191920E+03
   0.100353E+03   0.534149E+00   0.592647E-04   0.224000E-03   0.324776E-04   0.155541E-02   0.192248E+03
   0.100362E+03   0.534149E+00   0.592647E-04   0.224000E-03   0.324776E-04   0.155541E-02   0.192265E+03
   0.100362E+03  -0.162525E+00   0.592647E-04   0.224000E-03   0.324776E-04   0.227767E-02   0.190271E+03
   0.100362E+03   0.466997E+01   0.592647E-04   0.224000E-03   0.324776E-04   0.227767E-02   0.189086E+03
   0.101905E+03  -0.156966E+01   0.592647E-04   0.224000E-03   0.324776E-04   0.227767E-02   0.189083E+03
   0.101905E+03  -0.156966E+01   0.592647E-04   0.266428E-03   0.324776E-04   0.227767E-02   0.188946E+03
   0.101905E+03  -0.161642E+01   0.402811E-03   0.266428E-03   0.324776E-04   0.146690E-02   0.189864E+03
   0.101905E+03  -0.199444E+01   0.402811E-03   0.266428E-03   0.324776E-04   0.146690E-02   0.189622E+03
   0.101905E+03  -0.199444E+01   0.402811E-03   0.243112E-03   0.324776E-04   0.146690E-02   0.189692E+03
   0.101651E+03   0.224550E+01   0.226294E-03   0.552125E-04   0.324776E-04   0.146690E-02   0.192170E+03
