event	reach	x	t	WSE	Q	V	Kmin	Kflood	Yu_WSE	Yu_Q	Yu_V	Yu_Kmin	Yu_Kflood
1	1	599.274668463382	43200	236.788	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	604.178616517105	43200	236.778	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	609.24393634577	43200	236.764	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	616.767566690079	43200	236.763	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	620.754927010385	43200	236.768	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	625.31951321868	43200	236.772	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	637.895969702367	43200	236.771	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	640.2865141105	43200	236.757	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	648.933582056444	43200	236.765	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	654.674076973598	43200	236.757	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	657.558613267276	43200	236.747	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	663.277397466677	43200	236.785	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	668.184982493078	43200	236.781	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	676.249280771461	43200	236.751	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	680.808324761324	43200	236.774	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	688.129803217167	43200	236.766	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	694.362998245356	43200	236.772	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	700.816454371769	43200	236.757	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	707.816635318827	43200	236.789	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	714.309982859316	43200	236.758	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	723.055825985784	43200	236.761	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	728.026599684722	43200	236.762	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	735.155527134893	43200	236.761	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	737.47322030834	43200	236.758	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	743.35530957547	43200	236.764	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	748.140709516031	43200	236.766	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	759.597822109349	43200	236.755	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	762.921171862072	43200	236.764	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	767.216140328203	43200	236.822	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	775.479528418843	43200	236.758	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	781.352764001513	43200	236.751	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	792.53391680787	43200	236.716	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	795.218384420794	43200	236.742	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	802.776530528171	43200	236.753	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	806.373536415924	43200	236.74	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	812.544603091101	43200	236.756	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	824.505617771122	43200	236.708	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	828.824150282503	43200	236.715	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	834.252338258675	43200	236.727	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	839.766393007097	43200	236.727	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	845.928203911772	43200	236.7	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	853.796440405608	43200	236.681	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	862.250237890564	43200	236.691	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	864.604143682894	43200	236.65	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	876.099051176974	43200	236.667	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	883.31348416387	43200	236.638	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	894.027865924152	43200	236.59	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	900.195830757036	43200	236.539	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	913.89683785157	43200	236.452	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	920.277510530723	43200	236.388	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	921.538238189083	43200	236.33	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	924.999584518825	43200	236.254	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	933.613966403884	43200	236.181	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	937.870585761458	43200	236.033	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	944.325417559841	43200	235.866	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	951.419815279903	43200	235.7	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	957.414046392296	43200	235.725	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	962.892526833573	43200	235.728	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	967.658729506725	43200	235.728	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	973.70688375613	43200	235.753	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	980.49798709109	43200	235.734	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	985.339798148328	43200	235.736	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	990.341217253521	43200	235.706	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	996.731393397465	43200	235.709	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1002.54778178905	43200	235.735	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1009.24064368257	43200	235.718	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1014.57622045002	43200	235.723	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1019.70965319456	43200	235.749	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1025.61865187204	43200	235.734	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1031.18666167899	43200	235.719	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1036.93962663771	43200	235.745	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1043.64538818726	43200	235.7	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1050.02696070035	43200	235.727	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1056.93415173919	43200	235.724	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1062.99061142049	43200	235.732	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1068.78916473841	43200	235.712	-9999	-9999	35	25	0.05	-9999	-9999	8	8
1	1	1077.88316200026	43200	235.707	-9999	-9999	35	25	0.05	-9999	-9999	8	8
