Kmin_a0       Kmin_a1       Kmin_a2       Kmin_a3       Kmin_a4       Kmin_a5       Kmin_a6       Kmin_a7       Kmin_a8       Kmin_a9       Kmin_a10      Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.313024E+02  0.822736E+00 -0.468642E+01  0.725481E+01  0.823622E+01  0.680370E+01  0.309032E+01 -0.573468E+01 -0.222542E+01 -0.110653E+02  0.563906E+01  0.610498E-02  0.441717E-02  0.520923E-01  0.588487E-01  0.538183E-02 -0.829502E+03
  0.313024E+02  0.135970E+01 -0.468642E+01  0.725481E+01  0.823622E+01  0.680370E+01  0.309032E+01 -0.573468E+01 -0.222542E+01 -0.110653E+02  0.563906E+01  0.365238E-02  0.645735E-02  0.550079E-01  0.584879E-01  0.538183E-02 -0.829848E+03
  0.311339E+02  0.135970E+01 -0.468642E+01  0.725481E+01  0.823622E+01  0.502520E+01  0.318130E+01 -0.573468E+01 -0.222542E+01 -0.110653E+02  0.563906E+01  0.365238E-02  0.171886E-02  0.455276E-01  0.587275E-01  0.538183E-02 -0.828015E+03
  0.311086E+02  0.785363E-01 -0.468642E+01  0.725481E+01  0.668886E+01  0.819973E+01  0.141178E+01 -0.573468E+01 -0.222542E+01 -0.110653E+02  0.563906E+01  0.155090E-02  0.171886E-02  0.425802E-01  0.596573E-01  0.990118E-02 -0.831257E+03
  0.311086E+02  0.785363E-01 -0.468642E+01  0.725481E+01  0.668886E+01  0.262331E+01  0.141178E+01 -0.832418E+01 -0.111488E+01 -0.110653E+02  0.563906E+01  0.155090E-02  0.171886E-02  0.425802E-01  0.596573E-01  0.360426E-02 -0.829318E+03
  0.311086E+02  0.785363E-01 -0.468642E+01  0.728837E+01  0.668886E+01  0.262331E+01  0.141178E+01 -0.832418E+01 -0.111488E+01 -0.110653E+02  0.563906E+01  0.155090E-02  0.347273E-02  0.600102E-01  0.627093E-01  0.360426E-02 -0.831559E+03
  0.311086E+02  0.785363E-01 -0.468642E+01  0.728837E+01  0.668886E+01  0.262331E+01  0.387695E+01 -0.832418E+01 -0.111488E+01 -0.110653E+02  0.732448E+01  0.155090E-02  0.347273E-02  0.701877E-01  0.623960E-01  0.360426E-02 -0.833250E+03
  0.310631E+02  0.785363E-01 -0.351815E+01  0.728837E+01  0.668886E+01  0.262331E+01  0.387695E+01 -0.832418E+01 -0.111488E+01 -0.110653E+02  0.481715E+01  0.155090E-02  0.170826E-01  0.693261E-01  0.615406E-01  0.934695E-02 -0.834877E+03
  0.310631E+02  0.785363E-01 -0.351815E+01  0.728837E+01  0.668886E+01  0.558391E+01  0.387695E+01 -0.832418E+01 -0.111488E+01 -0.147288E+02  0.481715E+01  0.341555E-02  0.145151E-01  0.908271E-01  0.480277E-01  0.934695E-02 -0.835647E+03
  0.310631E+02  0.785363E-01 -0.351815E+01  0.398158E+01  0.668886E+01  0.558391E+01  0.636040E+00 -0.832418E+01 -0.111488E+01 -0.774816E+01  0.572801E+01  0.341555E-02  0.132425E-01  0.749998E-01  0.486801E-01  0.934695E-02 -0.835809E+03
  0.310631E+02  0.785363E-01 -0.351815E+01  0.522606E+01  0.590726E+01  0.573700E+01  0.636040E+00 -0.832418E+01 -0.111488E+01 -0.861110E+01  0.572801E+01  0.945013E-02  0.103726E-01  0.764086E-01  0.486801E-01  0.734587E-02 -0.834532E+03
  0.310631E+02  0.204875E+00 -0.351815E+01  0.522606E+01  0.590726E+01  0.822946E+01  0.636040E+00 -0.852083E+01 -0.355768E+01 -0.861110E+01  0.572801E+01  0.945013E-02  0.103726E-01  0.764086E-01  0.329678E-01  0.734587E-02 -0.834300E+03
  0.313540E+02  0.898214E+00 -0.351815E+01  0.565997E+01  0.590726E+01  0.822946E+01  0.636040E+00 -0.852083E+01 -0.355768E+01 -0.861110E+01  0.572801E+01  0.667542E-02  0.159680E-01  0.802546E-01  0.317200E-01  0.734587E-02 -0.833559E+03
  0.313540E+02  0.898214E+00 -0.351815E+01  0.565997E+01  0.587421E+01  0.822946E+01  0.636040E+00 -0.852083E+01 -0.355768E+01 -0.861110E+01  0.572801E+01  0.552377E-02  0.201484E-01  0.698139E-01  0.222157E-01  0.734587E-02 -0.831892E+03
  0.313540E+02  0.187745E+01 -0.458798E+01  0.565997E+01  0.587421E+01  0.822946E+01  0.290756E+01 -0.840514E+01 -0.828055E+01 -0.781105E+01  0.572801E+01  0.111737E-01  0.182440E-01  0.718760E-01  0.166552E-01  0.878036E-02 -0.832339E+03
  0.313540E+02  0.187745E+01 -0.458798E+01  0.565997E+01  0.648317E+01  0.822946E+01  0.290756E+01 -0.731376E+01 -0.828055E+01 -0.781105E+01  0.572801E+01  0.109158E-01  0.205169E-01  0.693006E-01  0.129528E-01  0.878036E-02 -0.831653E+03
  0.313540E+02  0.187745E+01 -0.458798E+01  0.565997E+01  0.648317E+01  0.822946E+01  0.290756E+01 -0.731376E+01 -0.828055E+01 -0.781105E+01  0.572801E+01  0.109158E-01  0.186857E-01  0.552679E-01  0.129528E-01  0.913050E-02 -0.830101E+03
  0.313540E+02  0.187745E+01 -0.458798E+01  0.565997E+01  0.648317E+01  0.742100E+01  0.209520E+01 -0.731376E+01 -0.341463E+01 -0.775773E+01  0.572801E+01  0.487637E-02  0.186857E-01  0.683575E-01  0.139726E-01  0.913050E-02 -0.830433E+03
  0.313540E+02  0.116236E+01 -0.458798E+01  0.903433E+01  0.533994E+01  0.742100E+01  0.209520E+01 -0.731376E+01 -0.341463E+01 -0.775773E+01  0.422195E+01  0.495693E-02  0.186857E-01  0.683575E-01  0.139726E-01  0.343513E-02 -0.833161E+03
  0.313540E+02  0.116236E+01 -0.458798E+01  0.903433E+01  0.533994E+01  0.256824E+01  0.185269E+01 -0.731376E+01 -0.341463E+01 -0.104624E+02  0.422195E+01  0.584694E-02  0.186857E-01  0.558978E-01  0.139726E-01  0.343513E-02 -0.831586E+03
  0.313540E+02  0.116236E+01 -0.458798E+01  0.903433E+01  0.565250E+01  0.256824E+01  0.185269E+01 -0.731376E+01 -0.914482E+01 -0.104624E+02  0.422195E+01  0.584694E-02  0.821946E-02  0.558978E-01  0.139743E-01  0.343513E-02 -0.831838E+03
  0.306627E+02  0.116236E+01 -0.458798E+01  0.403608E+01  0.565250E+01  0.256824E+01  0.185269E+01 -0.731376E+01 -0.627388E+01 -0.104624E+02  0.422195E+01  0.189813E-02  0.904458E-02  0.558978E-01  0.144470E-01  0.343513E-02 -0.829066E+03
  0.306627E+02 -0.502500E-01 -0.458798E+01  0.403608E+01  0.565250E+01  0.813343E+01  0.668064E+01 -0.731376E+01 -0.627388E+01 -0.136094E+02  0.619755E+01  0.500880E-02  0.956747E-02  0.461001E-01  0.179617E-01  0.230488E-02 -0.829898E+03
  0.306627E+02 -0.502500E-01 -0.458798E+01  0.403608E+01  0.565250E+01  0.420926E+01  0.668064E+01 -0.810179E+01 -0.627388E+01 -0.765810E+01  0.619755E+01  0.144831E-02  0.771643E-02  0.497531E-01  0.179617E-01  0.230488E-02 -0.828794E+03
  0.306627E+02 -0.502500E-01 -0.458798E+01  0.403608E+01  0.565250E+01  0.500797E+01  0.668064E+01 -0.810179E+01 -0.504162E+01 -0.947428E+01  0.619755E+01  0.936529E-03  0.771643E-02  0.533057E-01  0.287520E-02  0.289825E-02 -0.826052E+03
  0.306627E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.565250E+01  0.762850E+01  0.543522E+01 -0.810179E+01 -0.322202E+01 -0.127698E+02  0.619755E+01  0.936529E-03  0.111951E-01  0.476792E-01  0.313214E-02  0.289825E-02 -0.825564E+03
  0.306627E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.565250E+01  0.670120E+01  0.543522E+01 -0.810179E+01 -0.322202E+01 -0.984417E+01  0.619755E+01  0.185984E-02  0.111951E-01  0.320891E-01  0.313214E-02  0.127568E-01 -0.824226E+03
  0.306627E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.565250E+01  0.670120E+01 -0.261981E+00 -0.810179E+01 -0.322202E+01 -0.984417E+01  0.619755E+01  0.378377E-02  0.111951E-01  0.330438E-01  0.313214E-02  0.218895E-02 -0.824084E+03
  0.306627E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.565250E+01  0.479598E+01 -0.261981E+00 -0.810179E+01 -0.137130E+01 -0.984417E+01  0.653016E+01  0.378377E-02  0.114877E-01  0.443629E-01  0.313214E-02  0.218895E-02 -0.825285E+03
  0.306627E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.880382E+01  0.479598E+01 -0.261981E+00 -0.604863E+01 -0.137130E+01 -0.115201E+02  0.653016E+01  0.378377E-02  0.114877E-01  0.450296E-01  0.313214E-02  0.218895E-02 -0.824315E+03
  0.308719E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.880382E+01  0.479598E+01 -0.261981E+00 -0.803527E+01 -0.137130E+01 -0.783947E+01  0.653016E+01  0.378377E-02  0.152412E-01  0.515818E-01  0.103626E-01  0.249543E-02 -0.828020E+03
  0.308719E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.880233E+01  0.604576E+01  0.454635E+01 -0.803527E+01  0.116971E+01 -0.886430E+01  0.653016E+01  0.220629E-02  0.152412E-01  0.515818E-01  0.163970E-03  0.301184E-02 -0.827657E+03
  0.308719E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.880233E+01  0.604576E+01  0.454635E+01 -0.803527E+01 -0.262246E+01 -0.886430E+01  0.653016E+01  0.220629E-02  0.138310E-01  0.577876E-01  0.163970E-03  0.301184E-02 -0.825803E+03
  0.308719E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.576889E+01  0.604576E+01  0.763469E+00 -0.803527E+01 -0.262246E+01 -0.886430E+01  0.653016E+01  0.220629E-02  0.169262E-02  0.381780E-01  0.163970E-03  0.836141E-02 -0.822808E+03
  0.308719E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.576889E+01  0.657765E+01  0.285363E+01 -0.803527E+01 -0.255606E+01 -0.886430E+01  0.569904E+01  0.220629E-02  0.552665E-02  0.376150E-01  0.949306E-02  0.163774E-01 -0.824797E+03
  0.305074E+02  0.348982E+00 -0.591754E+01  0.403608E+01  0.576889E+01  0.657765E+01  0.508162E+01 -0.803527E+01 -0.255606E+01 -0.106065E+02  0.569904E+01  0.220629E-02  0.552665E-02  0.368598E-01  0.632425E-02  0.954365E-02 -0.824220E+03
  0.305074E+02  0.348982E+00 -0.591754E+01  0.523183E+01  0.576889E+01  0.657765E+01  0.260568E+01 -0.796949E+01 -0.262818E+01 -0.106065E+02  0.700467E+01  0.220629E-02  0.139491E-01  0.338460E-01  0.632425E-02  0.954365E-02 -0.824707E+03
  0.305074E+02  0.348982E+00 -0.591754E+01  0.523183E+01  0.576889E+01  0.272139E+01  0.260568E+01 -0.796949E+01 -0.262818E+01 -0.101069E+02  0.700467E+01  0.152752E-02  0.130208E-01  0.336985E-01  0.906671E-02  0.954365E-02 -0.824911E+03
  0.305074E+02 -0.453373E-01 -0.591754E+01  0.523183E+01  0.576889E+01  0.138304E+01  0.186240E+01 -0.918491E+01 -0.315025E+01 -0.101069E+02  0.700467E+01  0.152752E-02  0.145495E-01  0.322695E-01  0.906671E-02  0.172078E-01 -0.828629E+03
  0.305074E+02 -0.453373E-01 -0.457530E+01  0.523183E+01  0.576889E+01  0.138304E+01  0.186240E+01 -0.916259E+01  0.362938E+00 -0.101069E+02  0.700467E+01  0.152752E-02  0.250201E-01  0.200604E-01  0.906671E-02  0.165344E-01 -0.828642E+03
  0.305074E+02 -0.453373E-01 -0.457530E+01  0.523183E+01  0.576889E+01  0.270110E+01  0.446344E+00 -0.739904E+01 -0.174928E+01 -0.101069E+02  0.700467E+01  0.152752E-02  0.300796E-01  0.167543E-01  0.906671E-02  0.165344E-01 -0.826730E+03
  0.305074E+02 -0.453373E-01 -0.457530E+01  0.561336E+01  0.576889E+01  0.270110E+01  0.446344E+00 -0.739904E+01 -0.257845E+01 -0.101069E+02  0.700467E+01  0.115543E-02  0.341873E-01  0.188546E-01  0.290863E-02  0.101190E-01 -0.826264E+03
  0.306006E+02  0.204550E+00 -0.522932E+01  0.561336E+01  0.576889E+01  0.723498E+01  0.446344E+00 -0.739904E+01 -0.297927E+01 -0.101069E+02  0.552628E+01  0.115543E-02  0.330019E-01  0.165450E-01  0.452836E-02  0.101190E-01 -0.825234E+03
  0.306006E+02  0.204550E+00 -0.522932E+01  0.561336E+01  0.576889E+01  0.667757E+01  0.446344E+00 -0.739904E+01 -0.297927E+01 -0.101069E+02  0.519909E+01  0.115543E-02  0.267694E-01  0.108344E-01  0.452836E-02  0.124936E-02 -0.822445E+03
  0.306006E+02  0.204550E+00 -0.642663E+01  0.561336E+01  0.579592E+01  0.667757E+01  0.361911E+01 -0.972951E+01 -0.437619E+01 -0.113056E+02  0.519909E+01  0.949209E-03  0.218649E-01  0.167142E-01  0.452836E-02  0.124936E-02 -0.825703E+03
  0.307916E+02  0.204550E+00 -0.462503E+01  0.561336E+01  0.579592E+01  0.615031E+01  0.361911E+01 -0.768997E+01 -0.437619E+01 -0.113056E+02  0.519909E+01  0.210348E-02  0.294009E-01  0.161939E-01  0.452836E-02  0.124936E-02 -0.821383E+03
  0.307916E+02  0.204550E+00 -0.462503E+01  0.561336E+01  0.579592E+01  0.615031E+01  0.361911E+01 -0.768997E+01 -0.437619E+01 -0.113056E+02  0.519909E+01  0.210348E-02  0.303680E-01  0.562025E-03  0.696560E-02  0.106017E-02 -0.820142E+03
  0.307916E+02  0.204550E+00 -0.595467E+01  0.561336E+01  0.438059E+01  0.615031E+01  0.361911E+01 -0.766512E+01 -0.811433E+01 -0.121479E+02  0.493520E+01  0.340603E-02  0.261049E-01  0.562025E-03  0.596296E-02  0.132686E-01 -0.825631E+03
  0.307916E+02  0.204550E+00 -0.595467E+01  0.561336E+01  0.438059E+01  0.615031E+01  0.361911E+01 -0.230747E+01 -0.811433E+01 -0.121479E+02  0.493520E+01  0.340603E-02  0.261049E-01  0.562025E-03  0.596296E-02  0.200126E-01 -0.829743E+03
  0.307916E+02  0.204550E+00 -0.386721E+01  0.552548E+01  0.438059E+01  0.415360E+01  0.140538E+01 -0.472401E+01 -0.811433E+01 -0.121479E+02  0.493520E+01  0.340603E-02  0.374174E-01  0.562025E-03  0.565279E-02  0.117093E-01 -0.827926E+03
  0.307916E+02  0.204550E+00 -0.386721E+01  0.552548E+01  0.438059E+01  0.415360E+01  0.140538E+01 -0.472401E+01 -0.708989E+01 -0.121479E+02  0.493520E+01  0.340603E-02  0.374569E-01  0.562025E-03  0.218296E-01  0.710484E-02 -0.828490E+03
  0.307916E+02  0.661184E+00 -0.386721E+01  0.549416E+01  0.438059E+01  0.462137E+01  0.373397E+01 -0.849947E+01 -0.708989E+01 -0.137848E+02  0.493520E+01  0.340603E-02  0.459150E-01  0.562025E-03  0.243669E-01  0.710484E-02 -0.827148E+03
  0.307916E+02  0.661184E+00 -0.386721E+01  0.549416E+01  0.438059E+01  0.462137E+01  0.373397E+01 -0.849947E+01 -0.708989E+01 -0.137848E+02  0.493520E+01  0.698034E-02  0.459150E-01  0.562025E-03  0.243669E-01  0.741809E-02 -0.827578E+03
  0.307916E+02  0.390536E+00 -0.386721E+01  0.549416E+01  0.438059E+01  0.641795E+01  0.313036E+01 -0.587565E+01 -0.708989E+01 -0.137886E+02  0.493520E+01  0.698034E-02  0.259406E-01  0.219060E-02  0.196683E-01  0.216726E-01 -0.827171E+03
  0.307916E+02 -0.402342E-01 -0.386721E+01  0.549416E+01  0.438059E+01  0.641795E+01  0.253956E+01 -0.587565E+01 -0.236952E+01 -0.137886E+02  0.493520E+01  0.761026E-02  0.240963E-01  0.219060E-02  0.629071E-02  0.216726E-01 -0.826689E+03
  0.307916E+02 -0.402342E-01 -0.470078E+01  0.549416E+01  0.438059E+01  0.641795E+01  0.253956E+01 -0.888932E+01 -0.604740E+01 -0.787038E+01  0.493520E+01  0.761026E-02  0.142075E-01  0.219060E-02  0.629071E-02  0.242428E-01 -0.825480E+03
  0.307916E+02 -0.402342E-01 -0.470078E+01  0.549416E+01  0.438059E+01  0.641795E+01  0.253956E+01 -0.888932E+01 -0.669200E+01 -0.787038E+01  0.493520E+01  0.154568E-02  0.500293E-02  0.219060E-02  0.629071E-02  0.206994E-01 -0.824532E+03
  0.307916E+02 -0.402342E-01 -0.470078E+01  0.549416E+01  0.438059E+01  0.641795E+01  0.253956E+01 -0.888932E+01 -0.274980E+01 -0.859100E+01  0.569428E+01  0.657267E-02  0.918250E-02  0.821330E-02  0.510522E-03  0.191242E-01 -0.822837E+03
  0.307916E+02 -0.402342E-01 -0.470078E+01  0.456023E+01  0.815527E+01  0.641795E+01  0.253956E+01 -0.888932E+01 -0.806199E+00 -0.859100E+01  0.569428E+01  0.162929E-01  0.810934E-02  0.381921E-03  0.510522E-03  0.191242E-01 -0.824582E+03
  0.305442E+02 -0.402342E-01 -0.401109E+01  0.456023E+01  0.580509E+01  0.641795E+01  0.253956E+01 -0.888932E+01 -0.971823E+00 -0.859100E+01  0.569428E+01  0.162929E-01  0.810934E-02  0.381921E-03  0.382073E-02  0.689125E-02 -0.822993E+03
  0.305442E+02 -0.402342E-01 -0.401109E+01  0.456023E+01  0.580509E+01  0.641795E+01  0.225113E+01 -0.888932E+01 -0.180778E+01 -0.859100E+01  0.674879E+01  0.178607E-01  0.422191E-03  0.102047E-01  0.725161E-02  0.581334E-02 -0.824561E+03
  0.305442E+02  0.232050E+01 -0.401109E+01  0.456023E+01  0.580509E+01  0.641795E+01  0.225113E+01 -0.826393E+01 -0.576357E+01 -0.859100E+01  0.674879E+01  0.178607E-01  0.422191E-03  0.131410E-01  0.133530E-01  0.125619E-01 -0.825087E+03
  0.309714E+02  0.232050E+01 -0.401109E+01  0.456023E+01  0.820911E+01  0.641795E+01  0.163782E+01 -0.826393E+01 -0.283842E+01 -0.859100E+01  0.624963E+01  0.820424E-02  0.386055E-05  0.131410E-01  0.133530E-01  0.708209E-02 -0.821139E+03
  0.309714E+02  0.183188E+01 -0.401109E+01  0.456023E+01  0.820911E+01  0.641795E+01 -0.156278E+00 -0.797227E+01 -0.283842E+01 -0.147891E+02  0.624963E+01  0.820424E-02  0.627609E-02  0.202026E-01  0.133530E-01  0.708209E-02 -0.822411E+03
  0.309714E+02  0.654443E+00 -0.510845E+01  0.456023E+01  0.820911E+01  0.641795E+01  0.275197E+01 -0.797227E+01 -0.283842E+01 -0.147891E+02  0.352742E+01  0.820424E-02  0.867772E-02  0.155841E-01  0.133530E-01  0.697721E-03 -0.821245E+03
  0.316805E+02  0.654443E+00 -0.510845E+01  0.672572E+01  0.895640E+01  0.641795E+01  0.275197E+01 -0.797227E+01 -0.469608E+01 -0.147891E+02  0.352742E+01  0.103771E-01  0.633637E-02  0.155841E-01  0.133530E-01  0.697721E-03 -0.823287E+03
  0.316805E+02  0.654443E+00 -0.510845E+01  0.602712E+01  0.606749E+01  0.778249E+01  0.275197E+01 -0.921920E+01 -0.469608E+01 -0.147891E+02  0.352742E+01  0.110511E-01  0.633637E-02  0.193926E-01  0.290545E-01  0.697721E-03 -0.826283E+03
  0.316805E+02  0.654443E+00 -0.406310E+01  0.602712E+01  0.606749E+01  0.778249E+01  0.726930E+01 -0.871019E+01 -0.469608E+01 -0.111985E+02  0.344799E+01  0.110511E-01  0.633637E-02  0.193926E-01  0.335478E-01  0.697721E-03 -0.829020E+03
  0.316805E+02  0.654443E+00 -0.406310E+01  0.746232E+01  0.606749E+01  0.778249E+01  0.726930E+01 -0.871019E+01 -0.516820E+01 -0.111985E+02  0.443269E+01  0.100921E-01  0.633637E-02  0.665112E-02  0.392598E-01  0.697721E-03 -0.827346E+03
  0.316805E+02  0.773212E+00 -0.406310E+01  0.746232E+01  0.606749E+01  0.560947E+01  0.461608E+01 -0.827545E+01 -0.516820E+01 -0.139813E+02  0.443269E+01  0.100921E-01  0.189889E-01  0.665112E-02  0.305273E-01  0.697721E-03 -0.825253E+03
  0.316805E+02  0.773212E+00 -0.406310E+01  0.746232E+01  0.606749E+01  0.560947E+01  0.218526E+01 -0.827545E+01 -0.516820E+01 -0.139813E+02  0.423507E+01  0.736733E-02  0.189889E-01  0.665112E-02  0.365843E-01  0.697721E-03 -0.825324E+03
  0.310882E+02  0.773212E+00 -0.406310E+01  0.746232E+01  0.606749E+01  0.560947E+01  0.192465E+01 -0.827545E+01 -0.516820E+01 -0.105414E+02  0.331589E+01  0.429718E-02  0.119882E-01  0.256629E-02  0.413526E-01  0.697721E-03 -0.823312E+03
  0.310882E+02  0.773212E+00 -0.455672E+01  0.746232E+01  0.606749E+01  0.512598E+01  0.192465E+01 -0.686371E+01 -0.466763E+01 -0.805426E+01  0.331589E+01  0.489301E-02  0.126273E-01  0.127195E-02  0.464479E-01  0.697721E-03 -0.824196E+03
  0.310882E+02  0.773212E+00 -0.455672E+01  0.746232E+01  0.606749E+01  0.512598E+01  0.192465E+01 -0.686371E+01 -0.460866E+01 -0.805426E+01  0.463288E+01  0.489301E-02  0.168944E-01  0.484703E-02  0.478973E-01  0.240838E-02 -0.824990E+03
  0.310882E+02  0.773212E+00 -0.423145E+01  0.746232E+01  0.606749E+01  0.512598E+01  0.192465E+01 -0.914007E+01 -0.431314E+01 -0.892256E+01  0.463288E+01  0.489301E-02  0.168944E-01  0.255208E-02  0.401565E-01  0.240838E-02 -0.824405E+03
  0.310882E+02  0.773212E+00 -0.423145E+01  0.388404E+01  0.606749E+01  0.512598E+01  0.369944E+01 -0.914007E+01 -0.431314E+01 -0.135842E+02  0.463288E+01  0.489301E-02  0.183296E-01  0.255208E-02  0.401565E-01  0.240838E-02 -0.824488E+03
  0.310882E+02  0.773212E+00 -0.423145E+01  0.388404E+01  0.800928E+01  0.363765E+01  0.369944E+01 -0.914007E+01 -0.468383E+01 -0.135842E+02  0.106630E+01  0.367523E-02  0.183296E-01  0.115587E-01  0.316519E-01  0.102107E-02 -0.827923E+03
  0.310882E+02  0.773212E+00 -0.397613E+01  0.388404E+01  0.800928E+01  0.713121E+01  0.369944E+01 -0.914007E+01 -0.484596E+01 -0.135842E+02  0.165391E+01  0.367523E-02  0.157318E-01  0.115587E-01  0.285252E-01  0.490433E-02 -0.825055E+03
  0.310882E+02  0.773212E+00 -0.397613E+01  0.388404E+01  0.800928E+01  0.797297E+01  0.369944E+01 -0.914007E+01 -0.484596E+01 -0.135842E+02  0.165391E+01  0.367523E-02  0.157318E-01  0.666181E-02  0.301412E-01  0.490433E-02 -0.825153E+03
  0.310882E+02  0.773212E+00 -0.397613E+01  0.388404E+01  0.800928E+01  0.797297E+01  0.542073E+01 -0.760413E+01 -0.574326E+01 -0.135842E+02  0.165391E+01  0.367523E-02  0.116455E-01  0.315603E-02  0.323329E-01  0.619172E-02 -0.826052E+03
  0.310882E+02  0.773212E+00 -0.397613E+01  0.388404E+01  0.800928E+01  0.797297E+01  0.542073E+01 -0.760413E+01 -0.574326E+01 -0.135842E+02  0.165391E+01  0.120112E-01  0.116455E-01  0.372061E-03  0.326712E-01  0.619172E-02 -0.827310E+03
  0.310882E+02  0.874003E+00 -0.397613E+01  0.525591E+01  0.800928E+01  0.553554E+01  0.358335E+01 -0.760413E+01 -0.574326E+01 -0.135842E+02  0.298783E+01  0.123451E-01  0.116455E-01  0.125824E-02  0.323954E-01  0.422013E-02 -0.823477E+03
  0.310882E+02  0.874003E+00 -0.397613E+01  0.525591E+01  0.800928E+01  0.648588E+01  0.159319E+01 -0.517806E+01 -0.574326E+01 -0.135842E+02  0.790248E+01  0.123451E-01  0.238768E-01  0.630831E-02  0.837843E-02  0.860176E-02 -0.824404E+03
  0.310882E+02  0.226814E+01 -0.397613E+01  0.525591E+01  0.800928E+01  0.648588E+01  0.159319E+01 -0.517806E+01 -0.574326E+01 -0.135842E+02  0.790248E+01  0.123451E-01  0.247916E-01  0.281116E-02  0.510184E-03  0.858365E-02 -0.822228E+03
  0.310882E+02  0.226814E+01 -0.397613E+01  0.525591E+01  0.800928E+01  0.648588E+01  0.234989E+01 -0.517806E+01 -0.574326E+01 -0.135842E+02  0.790248E+01  0.117762E-01  0.217261E-01  0.281116E-02  0.397337E-03  0.858365E-02 -0.821632E+03
  0.310882E+02  0.226814E+01 -0.397613E+01  0.525591E+01  0.800928E+01  0.692936E+01  0.234989E+01 -0.859482E+01 -0.574326E+01 -0.135842E+02  0.334435E+01  0.343211E-02  0.217261E-01  0.310902E-02  0.106857E-02  0.858365E-02 -0.819999E+03
  0.310882E+02  0.226814E+01 -0.397613E+01  0.525591E+01  0.800928E+01  0.692936E+01  0.111590E+00 -0.859482E+01 -0.574326E+01 -0.135842E+02  0.334435E+01  0.343211E-02  0.175149E-01  0.916158E-02  0.106857E-02  0.858365E-02 -0.821452E+03
  0.310882E+02  0.226814E+01 -0.623226E+01  0.525591E+01  0.800928E+01  0.692936E+01  0.111590E+00 -0.859482E+01 -0.617610E+01 -0.107785E+02  0.334435E+01  0.411234E-02  0.121723E-01  0.916158E-02  0.106857E-02  0.858365E-02 -0.821578E+03
  0.310882E+02  0.226814E+01 -0.623226E+01  0.676786E+01  0.657792E+01  0.692936E+01  0.316915E+01 -0.859482E+01 -0.617610E+01 -0.107785E+02  0.334435E+01  0.411234E-02  0.121723E-01  0.916158E-02  0.106857E-02  0.858365E-02 -0.822965E+03
  0.310882E+02  0.226814E+01 -0.623226E+01  0.676786E+01  0.824457E+01  0.692936E+01  0.181823E+01 -0.577028E+01 -0.617610E+01 -0.107785E+02  0.375413E+01  0.977147E-02  0.196943E-01  0.122832E-01  0.106857E-02  0.648176E-02 -0.823540E+03
  0.310882E+02  0.226814E+01 -0.437214E+01  0.676786E+01  0.824457E+01  0.781157E+01  0.181823E+01 -0.577028E+01 -0.475104E+01 -0.107785E+02  0.375413E+01  0.977147E-02  0.299096E-01  0.191221E-01  0.112417E-02  0.158044E-01 -0.825174E+03
  0.310882E+02  0.226814E+01 -0.437214E+01  0.676786E+01  0.824457E+01  0.914068E+01  0.769977E+01 -0.110988E+02 -0.420383E+01 -0.107785E+02  0.375413E+01  0.977147E-02  0.228974E-01  0.223221E-01  0.112417E-02  0.260625E-01 -0.833317E+03
  0.310882E+02  0.226814E+01 -0.437214E+01  0.676786E+01  0.824457E+01  0.914068E+01  0.769977E+01 -0.110988E+02 -0.420383E+01 -0.107785E+02  0.375413E+01  0.977147E-02  0.228974E-01  0.234378E-01  0.112417E-02  0.260625E-01 -0.833429E+03
  0.310882E+02  0.230457E+01 -0.437214E+01  0.530151E+01  0.824457E+01  0.476647E+01  0.769977E+01 -0.108072E+02 -0.480257E+01 -0.127632E+02  0.375413E+01  0.977147E-02  0.836941E-02  0.234378E-01  0.112417E-02  0.208368E-01 -0.828755E+03
  0.310882E+02  0.230457E+01 -0.437214E+01  0.530151E+01  0.824457E+01  0.812644E+01  0.769977E+01 -0.108072E+02 -0.480257E+01 -0.127632E+02  0.193396E+01  0.648346E-02  0.106053E-01  0.234378E-01  0.112417E-02  0.222566E-01 -0.828279E+03
  0.310933E+02  0.230457E+01 -0.437214E+01  0.530151E+01  0.824457E+01  0.812644E+01  0.792844E+01 -0.108072E+02 -0.480257E+01 -0.127632E+02  0.193396E+01  0.548092E-02  0.106053E-01  0.245711E-01  0.112417E-02  0.328204E-01 -0.829675E+03
  0.310933E+02  0.230457E+01 -0.437778E+01  0.530151E+01  0.824457E+01  0.812644E+01  0.784487E+01 -0.781890E+01 -0.480257E+01 -0.127632E+02  0.193396E+01  0.829337E-03  0.108773E-01  0.144978E-01  0.112417E-02  0.263546E-01 -0.827710E+03
