"X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12"
1 -0.142857142857143 -0.469387755102041 0.206997084548105 0.300291545189504 -0.242815493544356 -0.186648420301065 0.257646534546466 0.0943049031527716 -0.254466496638082 -0.0158049351785864
1 -0.122448979591837 -0.477509371095377 0.179083545121505 0.319756982938353 -0.213743885397902 -0.218480831236853 0.23289273219667 0.137700457185052 -0.238864847287914 -0.0683577735260935
1 -0.102040816326531 -0.484381507705123 0.150405018317198 0.336428091793628 -0.182116929472996 -0.246287249552463 0.202772736110702 0.176705539255592 -0.214301322884627 -0.117486769668728
1 -0.0816326530612244 -0.490004164931279 0.121089002031466 0.350204694836821 -0.14832985066242 -0.269638220428145 0.16801796955398 0.210216406718406 -0.181763627487555 -0.161002856477067
1 -0.0612244897959183 -0.494377342773844 0.0912629941605963 0.361004829134605 -0.112794600988209 -0.288176739133903 0.129447537949725 0.237294597742834 -0.142506710569562 -0.19698782673903
1 -0.0408163265306121 -0.49750104123282 0.0610544926008718 0.368764745738838 -0.0759365141757957 -0.30162163059234 0.0879518879390225 0.257187914936229 -0.098008002675575 -0.22386850282695
1 -0.0204081632653061 -0.499375260308205 0.0305909952485784 0.373438909686562 -0.038190960228165 -0.309770177927543 0.0444756694464682 0.269347030580231 -0.0499169205053956 -0.240476773461794
1 2.22044604925031e-16 -0.5 -3.33066907387547e-16 0.375 4.16333634234434e-16 -0.3125 -4.85722573273506e-16 0.2734375 5.46437894932694e-16 -0.24609375
1 0.0204081632653061 -0.499375260308205 -0.0305909952485784 0.373438909686562 0.038190960228165 -0.309770177927543 -0.0444756694464682 0.269347030580231 0.0499169205053956 -0.240476773461794
1 0.0408163265306125 -0.49750104123282 -0.0610544926008725 0.368764745738838 0.0759365141757965 -0.301621630592339 -0.0879518879390234 0.257187914936229 0.098008002675576 -0.223868502826949
1 0.0612244897959184 -0.494377342773844 -0.0912629941605965 0.361004829134605 0.112794600988209 -0.288176739133902 -0.129447537949725 0.237294597742834 0.142506710569562 -0.19698782673903
1 0.0816326530612248 -0.490004164931279 -0.121089002031467 0.350204694836821 0.148329850662421 -0.269638220428145 -0.168017969553981 0.210216406718405 0.181763627487555 -0.161002856477066
1 0.102040816326531 -0.484381507705123 -0.150405018317198 0.336428091793628 0.182116929472996 -0.246287249552463 -0.202772736110703 0.176705539255592 0.214301322884628 -0.117486769668727
1 0.122448979591837 -0.477509371095377 -0.179083545121506 0.319756982938353 0.213743885397903 -0.218480831236853 -0.232892732196671 0.137700457185052 0.238864847287914 -0.068357773526093
1 0.142857142857143 -0.469387755102041 -0.206997084548105 0.300291545189504 0.242815493544356 -0.186648420301065 -0.257646534546466 0.0943049031527716 0.254466496638082 -0.0158049351785864
1 0.163265306122449 -0.460016659725114 -0.234018138700712 0.278150169450775 0.268956601574675 -0.151287791077784 -0.276405746749399 0.0477628130861021 0.260423572121257 0.0377979232478778
1 0.183673469387755 -0.449396084964598 -0.26001920968304 0.253469460611043 0.291815475132124 -0.112960155821855 -0.288659148454815 -0.000570539781897597 0.256387967364302 0.0899876540063518
1 0.204081632653061 -0.437526030820491 -0.284872799598807 0.226404237544366 0.311067143266772 -0.0722845321055263 -0.29402544983717 -0.0492607728657655 0.242366541834446 0.138313558739484
1 0.224489795918367 -0.424406497292795 -0.308451410551726 0.197127533109989 0.326416743861336 -0.0299313591997475 -0.292264452072293 -0.0968295367000382 0.218731387413677 0.180442215620766
1 0.244897959183674 -0.410037484381507 -0.330627544645514 0.165830594152339 0.337602869057034 0.0133846365585221 -0.283286414576206 -0.141792053477781 0.186219264409082 0.214261811977494
