a0_min         a0_flood       Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100000E+03   0.570200E+02   0.186855E-02   0.145951E+02   0.867266E+01   0.508652E-03   0.183997E+02   0.528457E+02  -0.180753E+01   0.000000E+00   0.546532E+02  -0.109306E+03
   0.100000E+03   0.570200E+02   0.173228E-02   0.111248E+02   0.867266E+01   0.389630E-03   0.183546E+02   0.557294E+02   0.174712E+00   0.000000E+00   0.555547E+02  -0.111109E+03
   0.100000E+03   0.570200E+02   0.595601E-03   0.915315E+01   0.104125E+02   0.389630E-03   0.178014E+02   0.633315E+02   0.637501E+00   0.000000E+00   0.626940E+02  -0.125388E+03
   0.100000E+03   0.570200E+02   0.595601E-03   0.705538E+01   0.104539E+02   0.389630E-03   0.192907E+02   0.616558E+02  -0.103819E+01   0.000000E+00   0.626940E+02  -0.125388E+03
   0.100000E+03   0.570200E+02   0.496733E-03   0.705538E+01   0.104539E+02   0.384955E-03   0.197434E+02   0.619007E+02  -0.121338E+01   0.000000E+00   0.631141E+02  -0.126228E+03
   0.100000E+03   0.586425E+02   0.496733E-03   0.705538E+01   0.104539E+02   0.394322E-04   0.169805E+02   0.641974E+02  -0.280365E+01   0.000000E+00   0.670010E+02  -0.134002E+03
   0.100000E+03   0.586425E+02   0.496733E-03   0.695733E+01   0.110274E+02   0.394322E-04   0.155767E+02   0.641993E+02  -0.280172E+01   0.000000E+00   0.670010E+02  -0.134002E+03
   0.100000E+03   0.586425E+02   0.496733E-03   0.115116E+02   0.110274E+02   0.394322E-04   0.133773E+02   0.650994E+02  -0.190162E+01   0.000000E+00   0.670010E+02  -0.134002E+03
   0.100000E+03   0.604909E+02   0.496733E-03   0.128943E+02   0.104634E+02   0.940841E-03   0.133773E+02   0.631098E+02  -0.376015E+00   0.000000E+00   0.634858E+02  -0.126972E+03
   0.100000E+03   0.604590E+02   0.496733E-03   0.128943E+02   0.103629E+02   0.940841E-03   0.133773E+02   0.631523E+02  -0.356598E+00   0.000000E+00   0.635089E+02  -0.127018E+03
   0.100000E+03   0.604590E+02   0.496733E-03   0.150309E+02   0.103629E+02   0.940841E-03   0.153516E+02   0.617502E+02  -0.175865E+01   0.000000E+00   0.635089E+02  -0.127018E+03
   0.100000E+03   0.604590E+02   0.496733E-03   0.145225E+02   0.977427E+01   0.724972E-03   0.179569E+02   0.621049E+02  -0.166456E+01   0.000000E+00   0.637695E+02  -0.127539E+03
   0.100000E+03   0.604590E+02   0.496733E-03   0.145225E+02   0.941517E+01   0.724972E-03   0.179569E+02   0.621035E+02  -0.166601E+01   0.000000E+00   0.637695E+02  -0.127539E+03
   0.100000E+03   0.604590E+02   0.496733E-03   0.145225E+02   0.790901E+01   0.107717E-03   0.179569E+02   0.630178E+02  -0.265836E+01   0.000000E+00   0.656762E+02  -0.131352E+03
   0.100000E+03   0.589924E+02   0.496733E-03   0.117118E+02   0.113845E+02   0.107717E-03   0.179569E+02   0.652022E+02  -0.901733E+00   0.000000E+00   0.661039E+02  -0.132208E+03
   0.100000E+03   0.589924E+02   0.496733E-03   0.105868E+02   0.885536E+01   0.107717E-03   0.179569E+02   0.658513E+02  -0.252608E+00   0.000000E+00   0.661039E+02  -0.132208E+03
   0.100000E+03   0.589924E+02   0.496733E-03   0.859075E+01   0.102096E+02   0.107717E-03   0.183858E+02   0.657127E+02  -0.391168E+00   0.000000E+00   0.661039E+02  -0.132208E+03
   0.100000E+03   0.589924E+02   0.496733E-03   0.859791E+01   0.102096E+02   0.107717E-03   0.183858E+02   0.657150E+02  -0.388846E+00   0.000000E+00   0.661038E+02  -0.132208E+03
   0.100000E+03   0.589924E+02   0.496733E-03   0.978348E+01   0.101106E+02   0.107717E-03   0.183858E+02   0.658787E+02  -0.225139E+00   0.000000E+00   0.661038E+02  -0.132208E+03
   0.100000E+03   0.578001E+02   0.496733E-03   0.978348E+01   0.101106E+02   0.107717E-03   0.190404E+02   0.649408E+02  -0.453431E+00   0.000000E+00   0.653942E+02  -0.130788E+03
   0.100000E+03   0.578001E+02   0.496733E-03   0.978348E+01   0.101106E+02   0.107717E-03   0.159039E+02   0.657891E+02   0.394874E+00   0.000000E+00   0.653942E+02  -0.130788E+03
   0.100000E+03   0.578001E+02   0.496733E-03   0.978348E+01   0.823222E+01   0.107717E-03   0.159039E+02   0.655231E+02   0.128894E+00   0.000000E+00   0.653942E+02  -0.130788E+03
   0.100000E+03   0.585512E+02   0.371115E-03   0.994257E+01   0.101395E+02   0.107717E-03   0.165101E+02   0.669035E+02   0.270955E+00   0.000000E+00   0.666325E+02  -0.133265E+03
   0.100000E+03   0.585512E+02   0.371115E-03   0.102937E+02   0.101395E+02   0.107717E-03   0.158432E+02   0.669776E+02   0.345047E+00   0.000000E+00   0.666326E+02  -0.133265E+03
   0.100000E+03   0.593395E+02   0.371115E-03   0.102937E+02   0.101395E+02   0.834326E-04   0.158432E+02   0.671996E+02  -0.136388E-02   0.000000E+00   0.672010E+02  -0.134402E+03
   0.100000E+03   0.584397E+02   0.371115E-03   0.120554E+02   0.128903E+02   0.834326E-04   0.158432E+02   0.651553E+02  -0.162903E+01   0.000000E+00   0.667843E+02  -0.133569E+03
   0.100000E+03   0.584397E+02   0.371115E-03   0.907173E+01   0.748473E+01   0.684544E-03   0.146922E+02   0.649686E+02   0.288917E+00   0.000000E+00   0.646797E+02  -0.129359E+03
   0.100000E+03   0.584397E+02   0.371115E-03   0.907173E+01   0.748473E+01   0.654664E-03   0.144699E+02   0.650444E+02   0.320075E+00   0.000000E+00   0.647243E+02  -0.129449E+03
   0.100000E+03   0.584397E+02   0.347862E-03   0.907173E+01   0.748473E+01   0.108988E-02   0.144699E+02   0.640704E+02  -0.103597E+00   0.000000E+00   0.641740E+02  -0.128348E+03
   0.100000E+03   0.593278E+02   0.347862E-03   0.907173E+01   0.748473E+01   0.126638E-03   0.144699E+02   0.667190E+02  -0.824543E-01   0.000000E+00   0.668015E+02  -0.133603E+03
   0.100000E+03   0.593278E+02   0.347862E-03   0.907173E+01   0.123447E+02   0.207459E-03   0.144699E+02   0.666242E+02   0.316348E+00   0.000000E+00   0.663079E+02  -0.132616E+03
   0.100000E+03   0.601390E+02   0.347862E-03   0.924765E+01   0.123447E+02   0.207459E-03   0.137577E+02   0.661259E+02   0.312539E+00   0.000000E+00   0.658134E+02  -0.131627E+03
   0.100000E+03   0.596315E+02   0.347862E-03   0.985053E+01   0.123447E+02   0.207459E-03   0.137577E+02   0.665487E+02   0.323019E+00   0.000000E+00   0.662257E+02  -0.132451E+03
   0.100000E+03   0.596315E+02   0.347862E-03   0.985053E+01   0.101739E+02   0.207459E-03   0.145668E+02   0.673186E+02   0.109287E+01   0.000000E+00   0.662257E+02  -0.132451E+03
   0.100000E+03   0.596315E+02   0.347862E-03   0.122018E+02   0.102329E+02   0.207459E-03   0.145668E+02   0.666036E+02   0.377951E+00   0.000000E+00   0.662256E+02  -0.132451E+03
   0.100000E+03   0.588035E+02   0.347862E-03   0.937026E+01   0.144019E+02   0.378542E-03   0.134916E+02   0.647512E+02  -0.803611E+00   0.000000E+00   0.655548E+02  -0.131110E+03
   0.100000E+03   0.588035E+02   0.557200E-03   0.789277E+01   0.862536E+01   0.378542E-03   0.134916E+02   0.648725E+02   0.623462E+00   0.000000E+00   0.642490E+02  -0.128498E+03
   0.100000E+03   0.588035E+02   0.557200E-03   0.100555E+02   0.100428E+02   0.378542E-03   0.137967E+02   0.654815E+02   0.123249E+01   0.000000E+00   0.642490E+02  -0.128498E+03
   0.100000E+03   0.588035E+02   0.557200E-03   0.963803E+01   0.100428E+02   0.378542E-03   0.137967E+02   0.655073E+02   0.125828E+01   0.000000E+00   0.642490E+02  -0.128498E+03
   0.100000E+03   0.597850E+02   0.557200E-03   0.105173E+02   0.104134E+02   0.378542E-03   0.141753E+02   0.653600E+02   0.112001E+01   0.000000E+00   0.642400E+02  -0.128480E+03
   0.100000E+03   0.610954E+02   0.557200E-03   0.821792E+01   0.104134E+02   0.378542E-03   0.141753E+02   0.643767E+02   0.916997E+00   0.000000E+00   0.634597E+02  -0.126919E+03
   0.100000E+03   0.598749E+02   0.477925E-03   0.754463E+01   0.103048E+02   0.421963E-03   0.157618E+02   0.652105E+02   0.405646E+00   0.000000E+00   0.648049E+02  -0.129610E+03
   0.100000E+03   0.598749E+02   0.369117E-03   0.754463E+01   0.103048E+02   0.421963E-03   0.163019E+02   0.656934E+02   0.316037E+00   0.000000E+00   0.653774E+02  -0.130755E+03
   0.100000E+03   0.598749E+02   0.369117E-03   0.872579E+01   0.103048E+02   0.421963E-03   0.145542E+02   0.664966E+02   0.111926E+01   0.000000E+00   0.653773E+02  -0.130755E+03
   0.100000E+03   0.593044E+02   0.369117E-03   0.832963E+01   0.989109E+01   0.421963E-03   0.911957E+01   0.640009E+02  -0.158542E+01   0.000000E+00   0.655863E+02  -0.131173E+03
   0.100000E+03   0.593044E+02   0.369117E-03   0.914903E+01   0.998143E+01   0.421963E-03   0.112854E+02   0.660884E+02   0.502068E+00   0.000000E+00   0.655863E+02  -0.131173E+03
   0.100000E+03   0.593044E+02   0.369117E-03   0.799416E+01   0.890732E+01   0.421963E-03   0.112854E+02   0.656422E+02   0.559150E-01   0.000000E+00   0.655863E+02  -0.131173E+03
   0.100000E+03   0.593044E+02   0.369117E-03   0.109203E+02   0.871644E+01   0.421963E-03   0.108008E+02   0.655207E+02  -0.656549E-01   0.000000E+00   0.655864E+02  -0.131173E+03
   0.100000E+03   0.593044E+02   0.369117E-03   0.112447E+02   0.871644E+01   0.395966E-03   0.107694E+02   0.654654E+02  -0.184469E+00   0.000000E+00   0.656499E+02  -0.131300E+03
   0.100000E+03   0.593044E+02   0.369117E-03   0.111637E+02   0.871644E+01   0.425961E-03   0.136105E+02   0.664322E+02   0.855359E+00   0.000000E+00   0.655768E+02  -0.131154E+03
   0.100000E+03   0.593044E+02   0.369117E-03   0.111637E+02   0.114405E+02   0.335187E-03   0.190096E+02   0.654984E+02  -0.318127E+00   0.000000E+00   0.658165E+02  -0.131633E+03
   0.100000E+03   0.593044E+02   0.369117E-03   0.113467E+02   0.130940E+02   0.335187E-03   0.190096E+02   0.646171E+02  -0.119940E+01   0.000000E+00   0.658165E+02  -0.131633E+03
   0.100000E+03   0.593044E+02   0.369117E-03   0.113467E+02   0.106898E+02   0.335187E-03   0.149075E+02   0.666168E+02   0.800277E+00   0.000000E+00   0.658165E+02  -0.131633E+03
   0.100000E+03   0.593044E+02   0.369117E-03   0.113467E+02   0.125752E+02   0.335187E-03   0.150422E+02   0.658451E+02   0.285210E-01   0.000000E+00   0.658166E+02  -0.131633E+03
   0.100000E+03   0.597222E+02   0.385626E-03   0.101725E+02   0.107823E+02   0.335187E-03   0.150422E+02   0.667349E+02   0.107286E+01   0.000000E+00   0.656620E+02  -0.131324E+03
   0.100000E+03   0.583982E+02   0.385626E-03   0.738627E+01   0.803522E+01   0.335187E-03   0.123612E+02   0.650877E+02  -0.255479E+00   0.000000E+00   0.653432E+02  -0.130686E+03
   0.100000E+03   0.588965E+02   0.385626E-03   0.738627E+01   0.111470E+02   0.315065E-03   0.123612E+02   0.656138E+02  -0.139729E+00   0.000000E+00   0.657535E+02  -0.131507E+03
   0.100000E+03   0.588965E+02   0.385626E-03   0.878683E+01   0.111470E+02   0.138839E-03   0.153082E+02   0.669841E+02   0.411098E+00   0.000000E+00   0.665730E+02  -0.133146E+03
   0.100000E+03   0.588965E+02   0.385626E-03   0.935320E+01   0.111470E+02   0.138839E-03   0.224109E+02   0.646838E+02  -0.188916E+01   0.000000E+00   0.665730E+02  -0.133146E+03
   0.100000E+03   0.601678E+02   0.385626E-03   0.935320E+01   0.111470E+02   0.235864E-03   0.194330E+02   0.654950E+02  -0.193621E+00   0.000000E+00   0.656886E+02  -0.131377E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.786717E+01   0.867047E+01   0.235864E-03   0.169855E+02   0.653968E+02   0.239655E+00   0.000000E+00   0.651571E+02  -0.130314E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.701324E+01   0.839413E+01   0.235864E-03   0.169855E+02   0.645613E+02  -0.595779E+00   0.000000E+00   0.651571E+02  -0.130314E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.115962E+02   0.839413E+01   0.235864E-03   0.169855E+02   0.653577E+02   0.200609E+00   0.000000E+00   0.651571E+02  -0.130314E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.113838E+02   0.839413E+01   0.235864E-03   0.192667E+02   0.647242E+02  -0.432893E+00   0.000000E+00   0.651571E+02  -0.130314E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.101492E+02   0.839413E+01   0.235864E-03   0.192667E+02   0.650462E+02  -0.110866E+00   0.000000E+00   0.651571E+02  -0.130314E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.895873E+01   0.102396E+02   0.300031E-03   0.203444E+02   0.646052E+02  -0.311251E+00   0.000000E+00   0.649165E+02  -0.129833E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.880695E+01   0.102396E+02   0.300031E-03   0.191494E+02   0.650476E+02   0.131149E+00   0.000000E+00   0.649165E+02  -0.129833E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.880695E+01   0.133564E+02   0.300031E-03   0.191494E+02   0.637419E+02  -0.117456E+01   0.000000E+00   0.649165E+02  -0.129833E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.110706E+02   0.127763E+02   0.300031E-03   0.167610E+02   0.646514E+02  -0.265091E+00   0.000000E+00   0.649165E+02  -0.129833E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.116602E+02   0.127763E+02   0.300031E-03   0.144741E+02   0.647187E+02  -0.197774E+00   0.000000E+00   0.649165E+02  -0.129833E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.824520E+01   0.127763E+02   0.300031E-03   0.212200E+02   0.630239E+02  -0.189257E+01   0.000000E+00   0.649165E+02  -0.129833E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.824520E+01   0.142974E+02   0.300031E-03   0.155910E+02   0.638580E+02  -0.105844E+01   0.000000E+00   0.649164E+02  -0.129833E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.960902E+01   0.142974E+02   0.300031E-03   0.152691E+02   0.641860E+02  -0.730425E+00   0.000000E+00   0.649164E+02  -0.129833E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.628310E+01   0.127218E+02   0.300031E-03   0.152691E+02   0.629211E+02  -0.199541E+01   0.000000E+00   0.649165E+02  -0.129833E+03
   0.100000E+03   0.601678E+02   0.487655E-03   0.967666E+01   0.111455E+02   0.374241E-03   0.141390E+02   0.657217E+02   0.102628E+01   0.000000E+00   0.646954E+02  -0.129391E+03
   0.100000E+03   0.605351E+02   0.389679E-03   0.967666E+01   0.111455E+02   0.428275E-03   0.128888E+02   0.655310E+02   0.863498E+00   0.000000E+00   0.646675E+02  -0.129335E+03
   0.100000E+03   0.605351E+02   0.389679E-03   0.967666E+01   0.111455E+02   0.392321E-03   0.128888E+02   0.656282E+02   0.872982E+00   0.000000E+00   0.647552E+02  -0.129510E+03
   0.100000E+03   0.605351E+02   0.528412E-03   0.967666E+01   0.111455E+02   0.392321E-03   0.122601E+02   0.647921E+02   0.702083E+00   0.000000E+00   0.640900E+02  -0.128180E+03
   0.100000E+03   0.578060E+02   0.528412E-03   0.112634E+02   0.111455E+02   0.984279E-03   0.122247E+02   0.628783E+02  -0.107193E+00   0.000000E+00   0.629855E+02  -0.125971E+03
   0.100000E+03   0.580384E+02   0.528412E-03   0.883166E+01   0.912745E+01   0.108430E-02   0.189700E+02   0.627334E+02  -0.342716E+00   0.000000E+00   0.630761E+02  -0.126152E+03
   0.100000E+03   0.580384E+02   0.528412E-03   0.883166E+01   0.912745E+01   0.108430E-02   0.133646E+02   0.636063E+02   0.530140E+00   0.000000E+00   0.630762E+02  -0.126152E+03
   0.100000E+03   0.581111E+02   0.528412E-03   0.883166E+01   0.912745E+01   0.426277E-03   0.133646E+02   0.651638E+02   0.110350E+01   0.000000E+00   0.640603E+02  -0.128121E+03
   0.100000E+03   0.592143E+02   0.528412E-03   0.922573E+01   0.912745E+01   0.136581E-03   0.157019E+02   0.662722E+02   0.670854E+00   0.000000E+00   0.656013E+02  -0.131203E+03
   0.100000E+03   0.592143E+02   0.289047E-03   0.878679E+01   0.912745E+01   0.136581E-03   0.164687E+02   0.667646E+02   0.461077E+00   0.000000E+00   0.663035E+02  -0.132607E+03
   0.100000E+03   0.592143E+02   0.289047E-03   0.100945E+02   0.905249E+01   0.136581E-03   0.164687E+02   0.668224E+02   0.518901E+00   0.000000E+00   0.663035E+02  -0.132607E+03
   0.100000E+03   0.591490E+02   0.289047E-03   0.100945E+02   0.905249E+01   0.136581E-03   0.177448E+02   0.664926E+02   0.200363E+00   0.000000E+00   0.662922E+02  -0.132584E+03
   0.100000E+03   0.591490E+02   0.289047E-03   0.100945E+02   0.905249E+01   0.136581E-03   0.177448E+02   0.664926E+02   0.200363E+00   0.000000E+00   0.662922E+02  -0.132584E+03
   0.100000E+03   0.591490E+02   0.289047E-03   0.119104E+02   0.878970E+01   0.136581E-03   0.137270E+02   0.664029E+02   0.110682E+00   0.000000E+00   0.662922E+02  -0.132584E+03
   0.100000E+03   0.591490E+02   0.289047E-03   0.119104E+02   0.106781E+02   0.136581E-03   0.121968E+02   0.660441E+02  -0.248183E+00   0.000000E+00   0.662923E+02  -0.132585E+03
   0.100000E+03   0.591490E+02   0.289047E-03   0.119104E+02   0.852369E+01   0.136581E-03   0.121968E+02   0.660043E+02  -0.287973E+00   0.000000E+00   0.662923E+02  -0.132585E+03
   0.100000E+03   0.591490E+02   0.445645E-03   0.140828E+02   0.936937E+01   0.136581E-03   0.128792E+02   0.651332E+02  -0.117729E+01   0.000000E+00   0.663105E+02  -0.132621E+03
   0.100000E+03   0.587665E+02   0.445645E-03   0.132660E+02   0.936937E+01   0.700249E-03   0.128792E+02   0.642095E+02  -0.367033E+00   0.000000E+00   0.645765E+02  -0.129153E+03
   0.100000E+03   0.587665E+02   0.445645E-03   0.132660E+02   0.936937E+01   0.700249E-03   0.163772E+02   0.641633E+02  -0.413296E+00   0.000000E+00   0.645766E+02  -0.129153E+03
   0.100000E+03   0.587665E+02   0.419148E-03   0.135442E+02   0.936937E+01   0.700249E-03   0.138493E+02   0.643429E+02  -0.401599E+00   0.000000E+00   0.647445E+02  -0.129489E+03
   0.100000E+03   0.587665E+02   0.419148E-03   0.108416E+02   0.645393E+01   0.681955E-03   0.168707E+02   0.634160E+02  -0.135501E+01   0.000000E+00   0.647710E+02  -0.129542E+03
   0.100000E+03   0.600109E+02   0.419148E-03   0.108416E+02   0.614331E+01   0.681955E-03   0.168707E+02   0.627673E+02  -0.187608E+01   0.000000E+00   0.646434E+02  -0.129287E+03
   0.100000E+03   0.592155E+02   0.419148E-03   0.108416E+02   0.784912E+01   0.324233E-03   0.168707E+02   0.659282E+02   0.295528E+00   0.000000E+00   0.656327E+02  -0.131265E+03
   0.100000E+03   0.585507E+02   0.419148E-03   0.847411E+01   0.784912E+01   0.372429E-03   0.114901E+02   0.652057E+02  -0.426980E-01   0.000000E+00   0.652484E+02  -0.130497E+03
   0.100000E+03   0.585507E+02   0.419148E-03   0.847411E+01   0.889081E+01   0.372429E-03   0.114901E+02   0.656415E+02   0.393072E+00   0.000000E+00   0.652484E+02  -0.130497E+03
   0.100000E+03   0.599047E+02   0.419148E-03   0.829945E+01   0.980375E+01   0.372429E-03   0.164894E+02   0.661239E+02   0.807340E+00   0.000000E+00   0.653166E+02  -0.130633E+03
   0.100000E+03   0.592983E+02   0.419148E-03   0.801844E+01   0.980375E+01   0.372429E-03   0.164941E+02   0.661608E+02   0.665482E+00   0.000000E+00   0.654953E+02  -0.130991E+03
   0.100000E+03   0.592983E+02   0.419148E-03   0.801844E+01   0.980375E+01   0.372429E-03   0.200242E+02   0.650363E+02  -0.458985E+00   0.000000E+00   0.654953E+02  -0.130991E+03
   0.100000E+03   0.592983E+02   0.419148E-03   0.801844E+01   0.980375E+01   0.372429E-03   0.154934E+02   0.663230E+02   0.827678E+00   0.000000E+00   0.654953E+02  -0.130991E+03
   0.100000E+03   0.592983E+02   0.419148E-03   0.801844E+01   0.854082E+01   0.536693E-03   0.196923E+02   0.645655E+02  -0.564451E+00   0.000000E+00   0.651300E+02  -0.130260E+03
   0.100000E+03   0.592983E+02   0.419148E-03   0.801844E+01   0.102920E+02   0.536693E-03   0.196923E+02   0.646796E+02  -0.450339E+00   0.000000E+00   0.651299E+02  -0.130260E+03
   0.100000E+03   0.592983E+02   0.419148E-03   0.801844E+01   0.104756E+02   0.133309E-02   0.201050E+02   0.628107E+02  -0.140941E+01   0.000000E+00   0.642201E+02  -0.128440E+03
   0.100000E+03   0.592983E+02   0.419148E-03   0.801844E+01   0.104756E+02   0.120553E-02   0.201050E+02   0.630357E+02  -0.128497E+01   0.000000E+00   0.643207E+02  -0.128641E+03
   0.100000E+03   0.592983E+02   0.419148E-03   0.117888E+02   0.118671E+02   0.120553E-02   0.201050E+02   0.624574E+02  -0.186330E+01   0.000000E+00   0.643207E+02  -0.128641E+03
   0.100000E+03   0.599643E+02   0.419148E-03   0.110133E+02   0.933025E+01   0.712806E-03   0.206488E+02   0.638597E+02  -0.771846E+00   0.000000E+00   0.646315E+02  -0.129263E+03
   0.100000E+03   0.599643E+02   0.419148E-03   0.110133E+02   0.933025E+01   0.712806E-03   0.241444E+02   0.621479E+02  -0.248361E+01   0.000000E+00   0.646315E+02  -0.129263E+03
   0.100000E+03   0.599643E+02   0.419148E-03   0.110133E+02   0.865100E+01   0.712806E-03   0.241444E+02   0.620211E+02  -0.261044E+01   0.000000E+00   0.646315E+02  -0.129263E+03
   0.100000E+03   0.607621E+02   0.419148E-03   0.110133E+02   0.594416E+01   0.712806E-03   0.212523E+02   0.599351E+02  -0.391257E+01   0.000000E+00   0.638477E+02  -0.127695E+03
   0.100000E+03   0.601430E+02   0.419148E-03   0.110491E+02   0.611190E+01   0.712806E-03   0.162080E+02   0.626185E+02  -0.188601E+01   0.000000E+00   0.645045E+02  -0.129009E+03
   0.100000E+03   0.601430E+02   0.419148E-03   0.102437E+02   0.611190E+01   0.712806E-03   0.170034E+02   0.626420E+02  -0.186253E+01   0.000000E+00   0.645045E+02  -0.129009E+03
   0.100000E+03   0.601430E+02   0.339043E-03   0.102437E+02   0.716119E+01   0.193003E-03   0.139919E+02   0.658023E+02  -0.429862E-01   0.000000E+00   0.658453E+02  -0.131691E+03
   0.100000E+03   0.595215E+02   0.339043E-03   0.606830E+01   0.716119E+01   0.193003E-03   0.139919E+02   0.636947E+02  -0.263099E+01   0.000000E+00   0.663257E+02  -0.132651E+03
   0.100000E+03   0.601699E+02   0.339043E-03   0.817319E+01   0.660195E+01   0.193003E-03   0.139919E+02   0.648099E+02  -0.998697E+00   0.000000E+00   0.658086E+02  -0.131617E+03
   0.100000E+03   0.601699E+02   0.339043E-03   0.817319E+01   0.660195E+01   0.193003E-03   0.132004E+02   0.647244E+02  -0.108413E+01   0.000000E+00   0.658085E+02  -0.131617E+03
   0.100000E+03   0.601699E+02   0.339043E-03   0.104931E+02   0.723345E+01   0.193003E-03   0.149884E+02   0.657840E+02  -0.245463E-01   0.000000E+00   0.658085E+02  -0.131617E+03
   0.100000E+03   0.601699E+02   0.339043E-03   0.108788E+02   0.874022E+01   0.193003E-03   0.147144E+02   0.665974E+02   0.788756E+00   0.000000E+00   0.658086E+02  -0.131617E+03
   0.100000E+03   0.606951E+02   0.339043E-03   0.108788E+02   0.793656E+01   0.193003E-03   0.147144E+02   0.654052E+02   0.444223E+00   0.000000E+00   0.649610E+02  -0.129922E+03
   0.100000E+03   0.589117E+02   0.339043E-03   0.108788E+02   0.978874E+01   0.193003E-03   0.147144E+02   0.671688E+02   0.896391E+00   0.000000E+00   0.662724E+02  -0.132545E+03
   0.100000E+03   0.589117E+02   0.339043E-03   0.133148E+02   0.981264E+01   0.193003E-03   0.123834E+02   0.657474E+02  -0.524967E+00   0.000000E+00   0.662724E+02  -0.132545E+03
   0.100000E+03   0.589117E+02   0.438358E-03   0.727969E+01   0.820105E+01   0.193003E-03   0.123834E+02   0.655029E+02  -0.464469E+00   0.000000E+00   0.659674E+02  -0.131935E+03
