"P0" "P1" "P2" "P3" "P4"
1 -0.618090452261307 0.0730537107648797 0.336803966297486 -0.419097085815036
1 -0.608040201005025 0.054569329057347 0.350059557655452 -0.413414993443975
1 -0.597989949748744 0.0363879700007577 0.362393899245476 -0.406529819298912
1 -0.587939698492462 0.0185096335951113 0.373822218336449 -0.398505839288735
1 -0.577889447236181 0.000934319840407927 0.384359742197262 -0.389406258057185
1 -0.5678391959799 -0.016337971263352 0.394021698096807 -0.379293208982856
1 -0.557788944723618 -0.0333072397161687 0.402823313303976 -0.368227754179192
1 -0.547738693467337 -0.0499734855180424 0.41077981508766 -0.356269884494489
1 -0.537688442211055 -0.066336708668973 0.417906430716751 -0.343478519511897
1 -0.527638190954774 -0.0823969091689603 0.424218387460141 -0.329911507549415
1 -0.517587939698492 -0.0981540870180046 0.429730912586721 -0.315625625659896
1 -0.507537688442211 -0.113608242216105 0.434459233365382 -0.300676579631043
1 -0.49748743718593 -0.128759374763263 0.438418577065018 -0.285119003985413
1 -0.487437185929648 -0.143607484659478 0.441624170954518 -0.269006461980413
1 -0.477386934673367 -0.15815257190475 0.444091242302774 -0.252391445608303
1 -0.467336683417085 -0.172394636499078 0.445835018378679 -0.235325375596194
1 -0.457286432160804 -0.186333678442464 0.446870726451124 -0.217858601406049
1 -0.447236180904523 -0.199969697734906 0.447213593789 -0.200040401234684
1 -0.437185929648241 -0.213302694376405 0.446878847661199 -0.181918982013765
1 -0.42713567839196 -0.22633266836696 0.445881715336613 -0.163541479409811
1 -0.417085427135678 -0.239059619706573 0.444237424084134 -0.144953957824193
1 -0.407035175879397 -0.251483548395243 0.441961201172652 -0.126201410393133
1 -0.396984924623116 -0.263604454432969 0.43906827387106 -0.107327758987706
1 -0.386934673366834 -0.275422337819752 0.435573869448249 -0.0883758542138369
1 -0.376884422110553 -0.286937198555592 0.431493215173111 -0.0693874754123047
1 -0.366834170854271 -0.298149036640489 0.426841538314537 -0.0504033306587393
1 -0.35678391959799 -0.309057852074443 0.421634066141419 -0.0314630567636218
1 -0.346733668341709 -0.319663644857453 0.415886025922649 -0.0126052192722863
1 -0.336683417085427 -0.32996641498952 0.409612644927118 0.0061326875350822
1 -0.326633165829146 -0.339966162470645 0.402829150423718 0.0247142406434462
1 -0.316582914572864 -0.349662887300826 0.39555076968134 0.043104088302917
1 -0.306532663316583 -0.359056589480064 0.387792729968877 0.0612679500287533
1 -0.296482412060302 -0.368147269008358 0.379570258555219 0.0791726166013624
1 -0.28643216080402 -0.37693492588571 0.370898582709259 0.0967859500662998
1 -0.276381909547739 -0.385419560112118 0.361792929699887 0.114076883734269
1 -0.266331658291457 -0.393601171687584 0.352268526795996 0.131015422181122
1 -0.256281407035176 -0.401479760612106 0.342340601266477 0.147572641247858
1 -0.246231155778894 -0.409055326885685 0.332024380380222 0.163720688040625
1 -0.236180904522613 -0.41632787050832 0.321335091406123 0.17943278093072
1 -0.226130653266332 -0.423297391480013 0.31028796161307 0.194683209554586
1 -0.21608040201005 -0.429963889800763 0.298898218269956 0.209447334813817
1 -0.206030150753769 -0.436327365470569 0.287181088645673 0.223701588875153
1 -0.195979899497487 -0.442387818489432 0.275151800009111 0.237423475170482
1 -0.185929648241206 -0.448145248857352 0.262825579629163 0.250591568396842
1 -0.175879396984925 -0.453599656574329 0.25021765477472 0.263185514516417
1 -0.165829145728643 -0.458751041640363 0.237343252714673 0.275186030756541
1 -0.155778894472362 -0.463599404055453 0.224217600717915 0.286574905609696
1 -0.14572864321608 -0.4681447438196 0.210855926053337 0.29733499883351
1 -0.135678391959799 -0.472387060932805 0.19727345598983 0.307450241450762
1 -0.125628140703518 -0.476326355395066 0.183485417796287 0.316905635749377
1 -0.115577889447236 -0.479962627206384 0.169507038741598 0.325687255282429
1 -0.105527638190955 -0.483295876366758 0.155353546094656 0.333782244868141
1 -0.0954773869346734 -0.48632610287619 0.141040167124352 0.341178820589883
1 -0.085427135678392 -0.489053306734678 0.126582129099577 0.347866269796173
1 -0.0753768844221107 -0.491477487942224 0.111994659289224 0.353834951100677
1 -0.0653266331658292 -0.493598646498826 0.0972929849621838 0.359076294382211
1 -0.0552763819095479 -0.495416782404485 0.082492333387348 0.363582800784738
1 -0.0452261306532664 -0.496931895659201 0.0676079318336082 0.367348042717369
1 -0.035175879396985 -0.498143986262973 0.0526550075698561 0.370366663854362
1 -0.0251256281407036 -0.499053054215803 0.0376487878649835 0.372634379135125
1 -0.0150753768844222 -0.499659099517689 0.0226044999878817 0.374147974764215
1 -0.00502512562814084 -0.499962122168632 0.00753737120744268 0.374905308211333
1 0.00502512562814061 -0.499962122168632 -0.00753737120744235 0.374905308211333
1 0.0150753768844221 -0.499659099517689 -0.0226044999878816 0.374147974764215
1 0.0251256281407033 -0.499053054215803 -0.037648787864983 0.372634379135125
1 0.0351758793969847 -0.498143986262973 -0.0526550075698558 0.370366663854362
1 0.0452261306532662 -0.496931895659201 -0.0676079318336079 0.367348042717369
1 0.0552763819095476 -0.495416782404485 -0.0824923333873477 0.363582800784738
1 0.0653266331658291 -0.493598646498826 -0.0972929849621836 0.359076294382211
1 0.0753768844221105 -0.491477487942224 -0.111994659289224 0.353834951100677
1 0.085427135678392 -0.489053306734678 -0.126582129099577 0.347866269796173
1 0.0954773869346734 -0.48632610287619 -0.141040167124352 0.341178820589883
1 0.105527638190955 -0.483295876366758 -0.155353546094656 0.333782244868141
1 0.115577889447236 -0.479962627206384 -0.169507038741598 0.325687255282429
1 0.125628140703518 -0.476326355395066 -0.183485417796287 0.316905635749377
1 0.135678391959799 -0.472387060932805 -0.19727345598983 0.307450241450762
1 0.14572864321608 -0.4681447438196 -0.210855926053337 0.29733499883351
1 0.155778894472362 -0.463599404055453 -0.224217600717915 0.286574905609696
1 0.165829145728643 -0.458751041640363 -0.237343252714673 0.275186030756542
1 0.175879396984925 -0.453599656574329 -0.25021765477472 0.263185514516417
1 0.185929648241206 -0.448145248857352 -0.262825579629163 0.250591568396842
1 0.195979899497488 -0.442387818489432 -0.275151800009111 0.237423475170482
1 0.206030150753769 -0.436327365470569 -0.287181088645673 0.223701588875153
1 0.21608040201005 -0.429963889800763 -0.298898218269956 0.209447334813817
1 0.226130653266332 -0.423297391480013 -0.31028796161307 0.194683209554586
1 0.236180904522613 -0.41632787050832 -0.321335091406123 0.17943278093072
1 0.246231155778895 -0.409055326885685 -0.332024380380222 0.163720688040625
1 0.256281407035176 -0.401479760612106 -0.342340601266477 0.147572641247858
1 0.266331658291457 -0.393601171687584 -0.352268526795996 0.131015422181122
1 0.276381909547739 -0.385419560112118 -0.361792929699887 0.114076883734269
1 0.28643216080402 -0.37693492588571 -0.370898582709259 0.0967859500662998
1 0.296482412060301 -0.368147269008358 -0.379570258555219 0.0791726166013627
1 0.306532663316583 -0.359056589480064 -0.387792729968877 0.0612679500287535
1 0.316582914572864 -0.349662887300826 -0.39555076968134 0.0431040883029171
1 0.326633165829146 -0.339966162470645 -0.402829150423718 0.0247142406434464
1 0.336683417085427 -0.32996641498952 -0.409612644927118 0.0061326875350822
1 0.346733668341708 -0.319663644857453 -0.415886025922649 -0.0126052192722859
1 0.35678391959799 -0.309057852074443 -0.421634066141419 -0.0314630567636217
1 0.366834170854271 -0.298149036640489 -0.426841538314537 -0.0504033306587391
1 0.376884422110553 -0.286937198555592 -0.431493215173111 -0.0693874754123047
1 0.386934673366834 -0.275422337819752 -0.435573869448249 -0.0883758542138369
1 0.396984924623115 -0.263604454432969 -0.43906827387106 -0.107327758987705
1 0.407035175879397 -0.251483548395243 -0.441961201172652 -0.126201410393133
1 0.417085427135678 -0.239059619706573 -0.444237424084134 -0.144953957824193
1 0.42713567839196 -0.22633266836696 -0.445881715336613 -0.163541479409811
1 0.437185929648241 -0.213302694376405 -0.446878847661199 -0.181918982013764
1 0.447236180904522 -0.199969697734906 -0.447213593789 -0.200040401234684
1 0.457286432160804 -0.186333678442464 -0.446870726451124 -0.217858601406049
1 0.467336683417085 -0.172394636499078 -0.445835018378679 -0.235325375596194
1 0.477386934673367 -0.15815257190475 -0.444091242302774 -0.252391445608303
1 0.487437185929648 -0.143607484659479 -0.441624170954518 -0.269006461980413
1 0.497487437185929 -0.128759374763264 -0.438418577065018 -0.285119003985413
1 0.507537688442211 -0.113608242216105 -0.434459233365382 -0.300676579631043
1 0.517587939698493 -0.0981540870180044 -0.429730912586721 -0.315625625659896
1 0.527638190954774 -0.0823969091689605 -0.424218387460141 -0.329911507549415
1 0.537688442211055 -0.066336708668973 -0.417906430716751 -0.343478519511897
1 0.547738693467337 -0.0499734855180424 -0.41077981508766 -0.356269884494489
1 0.557788944723618 -0.0333072397161687 -0.402823313303976 -0.368227754179192
1 0.5678391959799 -0.0163379712633517 -0.394021698096807 -0.379293208982856
1 0.577889447236181 0.000934319840407927 -0.384359742197262 -0.389406258057185
1 0.587939698492462 0.0185096335951113 -0.373822218336449 -0.398505839288735
1 0.597989949748744 0.0363879700007577 -0.362393899245476 -0.406529819298912
1 0.608040201005025 0.0545693290573471 -0.350059557655452 -0.413414993443975
1 0.618090452261306 0.0730537107648795 -0.336803966297486 -0.419097085815036
1 0.628140703517588 0.0918411151233554 -0.322611897902685 -0.423510749238056
1 0.638190954773869 0.110931542132774 -0.307468125202158 -0.42658956527385
1 0.648241206030151 0.130324991793137 -0.291357420927013 -0.428266044218085
1 0.658291457286432 0.150021464104442 -0.274264557808359 -0.428471625101278
1 0.668341708542713 0.17002095906669 -0.256174308577305 -0.4271366756888
1 0.678391959798995 0.190323476679882 -0.237071445964958 -0.424190492480872
1 0.688442211055276 0.210929016944016 -0.216940742702427 -0.419561300712569
1 0.698492462311558 0.231837579859094 -0.19576697152082 -0.413176254353815
1 0.708542713567839 0.253049165425115 -0.173534905151246 -0.404961436109389
1 0.71859296482412 0.27456377364208 -0.150229316324813 -0.394841857418918
1 0.728643216080402 0.296381404509987 -0.125834977772629 -0.382741458456885
1 0.738693467336683 0.318502058028838 -0.100336662225803 -0.368583108132622
1 0.748743718592965 0.340925734198631 -0.0737191424154432 -0.352288604090314
1 0.758793969849246 0.363652433019368 -0.0459671910726587 -0.333778672708999
1 0.768844221105528 0.386682154491048 -0.0170655809285566 -0.312972969102563
1 0.778894472361809 0.410014898613671 0.0130009152857541 -0.289790077119747
1 0.78894472361809 0.433650665387238 0.0442475248391649 -0.264147509344144
1 0.798994974874372 0.457589454811747 0.0766894750005671 -0.235961707094198
1 0.809045226130653 0.481831266887199 0.110341993038854 -0.205148040423204
1 0.819095477386935 0.506376101613595 0.145220306222915 -0.17162080811931
1 0.829145728643216 0.531223958990934 0.181339641821643 -0.135293237705515
1 0.839195979899497 0.556374839019216 0.218715227103929 -0.096077485439672
1 0.849246231155779 0.581828741698441 0.257362289338665 -0.0538846363144838
1 0.85929648241206 0.60758566702861 0.297296055794743 -0.00862470405750382
1 0.869346733668342 0.633645615009722 0.338531753741054 0.0397933688688601
1 0.879396984924623 0.660008585641777 0.38108461044649 0.0914617112673486
1 0.889447236180904 0.686674578924774 0.424969853179941 0.14647352320585
1 0.899497487437186 0.713643594858715 0.470202709210301 0.204923076017405
1 0.909547738693467 0.740915633443599 0.516798405806461 0.266905712300198
1 0.919597989949749 0.768490694679427 0.564772170237313 0.332517845917562
1 0.92964824120603 0.796368778566198 0.614139229771747 0.40185696199798
1 0.939698492462312 0.824549885103911 0.664914811678655 0.475021616935081
1 0.949748743718593 0.853034014292568 0.717114143226929 0.552111438387643
1 0.959798994974874 0.881821166132169 0.770752451685462 0.633227125279596
1 0.969849246231156 0.910911340622711 0.825844964323143 0.718470447800009
1 0.979899497487437 0.940304537764198 0.882406908408866 0.80794424740311
1 0.989949748743718 0.970000757556627 0.940453511211519 0.901752436808265
1 1 1 1 1
