a0_min        a1_min        a2_min        a3_min        a4_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  LogPost       
  0.100000E+03  0.257369E+01 -0.456041E+00  0.216670E+01  0.279699E+00  0.277901E-03  0.472375E-03  0.496885E-03  0.100000E-02  0.189034E+03
  0.100000E+03  0.257369E+01 -0.456041E+00  0.365170E+01 -0.359562E+01  0.277901E-03  0.472375E-03  0.496885E-03  0.100000E-02  0.188825E+03
  0.100000E+03  0.257369E+01 -0.456041E+00  0.365170E+01 -0.847129E+00  0.277901E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.189533E+03
  0.100000E+03  0.257369E+01 -0.456041E+00  0.101125E+02 -0.265617E+01  0.277901E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.188409E+03
  0.100000E+03  0.539813E+01  0.799281E+01  0.534674E+01 -0.355879E+01  0.277901E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.185624E+03
  0.100000E+03  0.539813E+01  0.799281E+01  0.526113E+01  0.772903E+01  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.186658E+03
  0.100000E+03  0.539813E+01  0.799281E+01  0.526113E+01  0.107558E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.186406E+03
  0.103170E+03  0.673287E+00  0.128108E+02  0.526113E+01  0.959518E+01  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.187769E+03
  0.103170E+03  0.673287E+00  0.128108E+02  0.109343E+02  0.110564E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.186939E+03
  0.103170E+03  0.173865E+01  0.128108E+02 -0.887573E+01  0.100262E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.186627E+03
  0.103089E+03  0.173865E+01  0.158146E+02 -0.887573E+01  0.149597E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.186896E+03
  0.103089E+03  0.173865E+01  0.158146E+02  0.102044E+02  0.149597E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.188371E+03
  0.103089E+03  0.101043E+02  0.158146E+02  0.982962E+01  0.149597E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.188477E+03
  0.103089E+03  0.101043E+02  0.172598E+02  0.205492E+02  0.169552E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.190193E+03
  0.103089E+03  0.101990E+02  0.793147E+01  0.147541E+02  0.169552E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.187927E+03
  0.101305E+03  0.876368E+01  0.793147E+01  0.137902E+02  0.160210E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.189142E+03
  0.101305E+03  0.876368E+01  0.793147E+01  0.137902E+02  0.160210E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.189142E+03
  0.101305E+03  0.876368E+01  0.793147E+01  0.228756E+02  0.160210E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.187647E+03
  0.101393E+03  0.876368E+01  0.793147E+01  0.228756E+02  0.160210E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.187907E+03
  0.101393E+03  0.873074E+01  0.120848E+02  0.114512E+02  0.160210E+02  0.350683E-03  0.310909E-03  0.496885E-03  0.100000E-02  0.188584E+03
  0.101393E+03  0.873074E+01  0.120848E+02  0.114512E+02  0.160210E+02  0.350683E-03  0.310909E-03  0.395053E-03  0.100000E-02  0.189064E+03
  0.101393E+03  0.873074E+01  0.120848E+02  0.114512E+02  0.222204E+02  0.350683E-03  0.310909E-03  0.395053E-03  0.100000E-02  0.187829E+03
  0.101393E+03  0.873074E+01  0.120848E+02  0.114512E+02  0.222204E+02  0.350683E-03  0.310909E-03  0.395053E-03  0.100000E-02  0.187829E+03
  0.101393E+03  0.873074E+01  0.120848E+02  0.946550E+01  0.243991E+02  0.350683E-03  0.310909E-03  0.395053E-03  0.100000E-02  0.186632E+03
  0.101393E+03  0.873074E+01  0.120848E+02  0.190949E+02  0.177410E+02  0.350683E-03  0.442229E-03  0.395053E-03  0.100000E-02  0.188457E+03
  0.101393E+03  0.873074E+01  0.120848E+02  0.190949E+02  0.194117E+02  0.350683E-03  0.442229E-03  0.395053E-03  0.100000E-02  0.188170E+03
  0.101393E+03  0.873074E+01  0.120848E+02  0.190949E+02  0.201636E+02  0.350683E-03  0.442229E-03  0.395053E-03  0.100000E-02  0.188014E+03
  0.101393E+03  0.873074E+01  0.120848E+02  0.190949E+02  0.264879E+02  0.350683E-03  0.442229E-03  0.395053E-03  0.100000E-02  0.185952E+03
  0.101393E+03  0.873074E+01  0.597620E+01  0.133224E+02  0.264879E+02  0.350683E-03  0.442229E-03  0.395053E-03  0.100000E-02  0.186245E+03
  0.101393E+03  0.908345E+01  0.826499E+01  0.133224E+02  0.223529E+02  0.350683E-03  0.442229E-03  0.395053E-03  0.100000E-02  0.187835E+03
  0.101393E+03  0.908345E+01  0.826499E+01  0.133224E+02  0.177138E+02  0.350683E-03  0.442229E-03  0.395053E-03  0.599334E-03  0.186696E+03
  0.101393E+03  0.908345E+01  0.826499E+01  0.121419E+02  0.637913E+01  0.350683E-03  0.442229E-03  0.395053E-03  0.599334E-03  0.186403E+03
  0.101393E+03  0.908345E+01  0.826499E+01  0.194666E+02  0.169303E+02  0.409879E-03  0.442229E-03  0.395053E-03  0.599334E-03  0.186941E+03
  0.101393E+03  0.908345E+01  0.972065E+01  0.194666E+02  0.832862E+01  0.398896E-04  0.442229E-03  0.395053E-03  0.599334E-03  0.187700E+03
  0.101393E+03  0.908345E+01  0.709755E+01  0.137091E+02  0.832862E+01  0.612861E-03  0.442229E-03  0.395053E-03  0.188182E-02  0.187197E+03
  0.101393E+03  0.964083E+01  0.198324E+01  0.179931E+02  0.529720E+01  0.612861E-03  0.442229E-03  0.395053E-03  0.188182E-02  0.185867E+03
  0.101393E+03  0.964083E+01  0.198324E+01  0.187746E+02  0.529720E+01  0.612861E-03  0.295710E-03  0.395053E-03  0.188182E-02  0.186479E+03
  0.102700E+03  0.530127E+01  0.646858E+01  0.207811E+02  0.198019E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.188182E-02  0.187140E+03
  0.102700E+03  0.530127E+01  0.646858E+01  0.415031E+01  0.214565E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.188182E-02  0.187907E+03
  0.102700E+03  0.530127E+01  0.646858E+01  0.415031E+01  0.214565E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.169478E-02  0.188273E+03
  0.102700E+03  0.530127E+01  0.505240E+01  0.881490E+01  0.234940E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.169478E-02  0.188308E+03
  0.102700E+03  0.530127E+01  0.147215E+02  0.881490E+01  0.227846E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.169478E-02  0.189431E+03
  0.102700E+03  0.530127E+01  0.139724E+02  0.113960E+02  0.254539E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.169478E-02  0.189087E+03
  0.102700E+03  0.530127E+01  0.139724E+02  0.546289E+01  0.254539E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.109802E-02  0.189678E+03
  0.102700E+03  0.530127E+01  0.139724E+02  0.785284E+01  0.254539E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.109802E-02  0.190037E+03
  0.102700E+03  0.530127E+01  0.139724E+02  0.785284E+01  0.254539E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.109802E-02  0.190037E+03
  0.102700E+03  0.530127E+01  0.139724E+02  0.618055E+01  0.254539E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.109802E-02  0.189813E+03
  0.102700E+03 -0.162599E+00  0.139724E+02  0.618055E+01  0.254539E+02  0.612861E-03  0.295710E-03  0.395053E-03  0.109802E-02  0.188135E+03
  0.102700E+03 -0.162599E+00  0.139724E+02  0.857657E+01  0.271184E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.186845E+03
  0.102700E+03  0.488511E+00  0.139724E+02  0.857657E+01  0.271184E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187391E+03
  0.102700E+03  0.488511E+00  0.105946E+02  0.347944E+01  0.271184E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.188279E+03
  0.102700E+03  0.488511E+00  0.174540E+02 -0.367585E+01  0.271184E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187486E+03
  0.102700E+03  0.488511E+00  0.174540E+02 -0.367585E+01  0.194022E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187867E+03
  0.102700E+03  0.524760E+01  0.174540E+02  0.268416E+01  0.111556E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187298E+03
  0.102700E+03  0.524760E+01  0.174540E+02  0.268416E+01  0.111556E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187298E+03
  0.102700E+03  0.524760E+01  0.685926E+01  0.475841E+01  0.117246E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187242E+03
  0.102700E+03  0.524760E+01  0.195531E+02  0.475841E+01  0.159098E+01  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.184743E+03
  0.102700E+03  0.196952E+01  0.195531E+02  0.704348E+01  0.137338E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187342E+03
  0.102700E+03  0.196952E+01  0.198170E+02  0.851805E+01  0.156285E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187251E+03
  0.102700E+03  0.204403E+01  0.198170E+02  0.851805E+01  0.907116E+01  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.186295E+03
  0.102700E+03  0.204403E+01  0.203222E+02  0.851805E+01  0.907116E+01  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.186031E+03
  0.102700E+03  0.204403E+01  0.175968E+02  0.851805E+01  0.907116E+01  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187228E+03
  0.102700E+03  0.279864E+01  0.177715E+02  0.851805E+01  0.907116E+01  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187460E+03
  0.102700E+03  0.279864E+01  0.177715E+02  0.851805E+01  0.208699E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.188578E+03
  0.102700E+03  0.279864E+01  0.177715E+02  0.677705E+01  0.208699E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.188712E+03
  0.102700E+03  0.279864E+01  0.181988E+02  0.592492E+01  0.254449E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.188421E+03
  0.102700E+03  0.279864E+01  0.181988E+02  0.852134E+01  0.102868E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.109802E-02  0.187525E+03
  0.102700E+03  0.279864E+01  0.155391E+02  0.852134E+01  0.915829E+01  0.612861E-03  0.525769E-03  0.395053E-03  0.162466E-02  0.187500E+03
  0.102700E+03  0.279864E+01  0.142284E+02  0.852134E+01  0.266021E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.162466E-02  0.187901E+03
  0.102700E+03  0.279864E+01  0.109026E+02  0.105422E+02  0.250809E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.162466E-02  0.187950E+03
  0.102700E+03  0.279864E+01  0.144407E+02  0.415454E+01  0.250809E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.681568E-03  0.187399E+03
  0.102700E+03  0.279864E+01  0.177747E+02  0.307721E+01  0.250809E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.721549E-03  0.187533E+03
  0.102700E+03  0.299006E+01  0.177747E+02  0.901535E+01  0.250809E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.721549E-03  0.187596E+03
  0.102700E+03  0.299006E+01  0.123214E+02  0.901535E+01  0.250809E+02  0.612861E-03  0.525769E-03  0.395053E-03  0.721549E-03  0.187606E+03
  0.102700E+03  0.299006E+01  0.123214E+02  0.374953E+01  0.116017E+02  0.738604E-03  0.525769E-03  0.395053E-03  0.721549E-03  0.186138E+03
  0.102700E+03  0.299006E+01  0.176602E+02 -0.662071E+00  0.774266E+01  0.735686E-03  0.525769E-03  0.395053E-03  0.721549E-03  0.184594E+03
  0.102700E+03 -0.396819E+01  0.176602E+02 -0.662071E+00  0.262547E+02  0.735686E-03  0.525769E-03  0.517838E-03  0.170722E-02  0.183259E+03
  0.102700E+03 -0.396819E+01  0.176602E+02 -0.662071E+00  0.235525E+02  0.735686E-03  0.525769E-03  0.517838E-03  0.827142E-03  0.184170E+03
  0.103940E+03 -0.396819E+01  0.176602E+02 -0.662071E+00  0.406409E+02  0.735686E-03  0.525769E-03  0.517838E-03  0.827142E-03  0.182927E+03
  0.103940E+03  0.111352E+01  0.176602E+02 -0.131337E+01  0.406409E+02  0.735686E-03  0.525769E-03  0.517838E-03  0.130393E-02  0.185376E+03
  0.103940E+03  0.111352E+01  0.176602E+02  0.988406E+00  0.306069E+02  0.735686E-03  0.525769E-03  0.517838E-03  0.767266E-03  0.185809E+03
  0.103940E+03  0.111352E+01  0.176602E+02  0.988406E+00  0.402195E+02  0.663229E-04  0.525769E-03  0.517838E-03  0.767266E-03  0.186565E+03
  0.103940E+03  0.111352E+01  0.176602E+02  0.988406E+00  0.370034E+02  0.663229E-04  0.525769E-03  0.338205E-03  0.767266E-03  0.188298E+03
  0.103940E+03  0.111352E+01  0.174837E+02  0.988406E+00  0.370034E+02  0.663229E-04  0.525769E-03  0.338205E-03  0.636938E-03  0.187009E+03
  0.103940E+03  0.111352E+01  0.174837E+02  0.988406E+00  0.419130E+02  0.663229E-04  0.525769E-03  0.338205E-03  0.636938E-03  0.185948E+03
  0.103940E+03  0.111352E+01  0.221234E+02  0.988406E+00  0.419130E+02  0.663229E-04  0.115436E-02  0.338205E-03  0.636938E-03  0.184237E+03
  0.104561E+03  0.111352E+01  0.221234E+02  0.988406E+00  0.419130E+02  0.663229E-04  0.115436E-02  0.338205E-03  0.636938E-03  0.184219E+03
  0.104561E+03  0.111352E+01  0.221234E+02  0.988406E+00  0.419130E+02  0.663229E-04  0.115436E-02  0.338205E-03  0.636938E-03  0.184219E+03
  0.103901E+03  0.111352E+01  0.282310E+02 -0.446844E+00  0.271318E+02  0.663229E-04  0.115436E-02  0.338205E-03  0.898873E-03  0.185132E+03
  0.103901E+03  0.111352E+01  0.181696E+02 -0.446844E+00  0.271318E+02  0.663229E-04  0.115436E-02  0.338205E-03  0.898873E-03  0.185904E+03
  0.104212E+03  0.111352E+01  0.193677E+02 -0.446844E+00  0.271318E+02  0.663229E-04  0.115436E-02  0.338205E-03  0.898873E-03  0.185505E+03
  0.104212E+03  0.216677E+01  0.193677E+02  0.863599E+01  0.305701E+02  0.663229E-04  0.115436E-02  0.338205E-03  0.898873E-03  0.186353E+03
  0.104212E+03  0.216677E+01  0.193677E+02  0.102289E+02  0.279814E+02  0.663229E-04  0.115436E-02  0.338205E-03  0.898873E-03  0.186015E+03
  0.104212E+03  0.216677E+01  0.193677E+02  0.102289E+02  0.267447E+02  0.663229E-04  0.115436E-02  0.338205E-03  0.898873E-03  0.185881E+03
  0.104212E+03  0.216677E+01  0.193677E+02  0.102289E+02  0.315538E+02  0.663229E-04  0.115436E-02  0.338205E-03  0.898873E-03  0.186271E+03
  0.104212E+03  0.216677E+01  0.193677E+02  0.515735E+01  0.344975E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.190819E+03
  0.104212E+03  0.216677E+01  0.193677E+02  0.427387E+01  0.344975E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.190858E+03
  0.104212E+03  0.216677E+01  0.193677E+02  0.427387E+01  0.344975E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.190858E+03
  0.104212E+03  0.216677E+01  0.193677E+02  0.427387E+01  0.310269E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.191158E+03
  0.104212E+03  0.216677E+01  0.193677E+02  0.427387E+01  0.310269E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.191158E+03
  0.104212E+03  0.216677E+01  0.207321E+02  0.317958E+01  0.310269E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.191107E+03
  0.104212E+03  0.216677E+01  0.181286E+02 -0.776409E+00  0.279172E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.190343E+03
  0.104212E+03  0.216677E+01  0.224935E+02 -0.776409E+00  0.279172E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.190242E+03
  0.104212E+03  0.216677E+01  0.224935E+02  0.564471E+01  0.279172E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.190801E+03
  0.104212E+03  0.216677E+01  0.224935E+02  0.564471E+01  0.336037E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.190528E+03
  0.104212E+03  0.216677E+01  0.224935E+02  0.511011E+01  0.336037E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.190584E+03
  0.104212E+03  0.216677E+01  0.224935E+02  0.204963E+00  0.313505E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.190468E+03
  0.104212E+03  0.400567E+01  0.124785E+02  0.147591E+02  0.234141E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.188780E+03
  0.104165E+03  0.400567E+01  0.124785E+02  0.147591E+02  0.234141E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.188954E+03
  0.104165E+03  0.400567E+01  0.124785E+02  0.147591E+02  0.349226E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.188810E+03
  0.104165E+03  0.431046E+01  0.157028E+02  0.153470E+02  0.431017E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.186042E+03
  0.104165E+03  0.431046E+01  0.157028E+02  0.153470E+02  0.270716E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.898873E-03  0.190350E+03
  0.104165E+03  0.667707E+01  0.157028E+02  0.144337E+02  0.212749E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.190909E+03
  0.104165E+03  0.667707E+01  0.157028E+02  0.144337E+02  0.212749E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.190909E+03
  0.104165E+03  0.667707E+01  0.157028E+02  0.144337E+02  0.240145E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.191165E+03
  0.104165E+03  0.618324E+01  0.157028E+02  0.144337E+02  0.240145E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.191063E+03
  0.104165E+03  0.618324E+01  0.157028E+02  0.144337E+02  0.263404E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.191149E+03
  0.104165E+03  0.618324E+01  0.157028E+02  0.166461E+02  0.263404E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.190874E+03
  0.104165E+03  0.618324E+01  0.227701E+02  0.141001E+02  0.248447E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.190435E+03
  0.104165E+03  0.618324E+01  0.227701E+02  0.828285E+01  0.289152E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.190458E+03
  0.104165E+03  0.669893E+01  0.227701E+02  0.828285E+01  0.323105E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.189943E+03
  0.104312E+03  0.669893E+01  0.192616E+02  0.828285E+01  0.323105E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.190638E+03
  0.104312E+03  0.669893E+01  0.148772E+02  0.828285E+01  0.259379E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.192588E-02  0.189982E+03
  0.104312E+03  0.669893E+01  0.128118E+02  0.176971E+02  0.259379E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.104169E-02  0.190550E+03
  0.104312E+03  0.669893E+01  0.104336E+02  0.176971E+02  0.259379E+02  0.663229E-04  0.135807E-03  0.338205E-03  0.104169E-02  0.189337E+03
  0.104312E+03  0.669893E+01  0.143219E+02  0.102465E+02  0.259379E+02  0.297820E-03  0.135807E-03  0.338205E-03  0.123344E-02  0.190737E+03
  0.104312E+03  0.651540E+01  0.209361E+02  0.102465E+02  0.240650E+02  0.297820E-03  0.135807E-03  0.338205E-03  0.123344E-02  0.191877E+03
  0.104312E+03  0.727682E+01  0.209361E+02  0.144349E+02  0.240650E+02  0.297820E-03  0.135807E-03  0.338205E-03  0.123344E-02  0.192184E+03
  0.104312E+03  0.727682E+01  0.209361E+02  0.144349E+02  0.240650E+02  0.144534E-04  0.135807E-03  0.338205E-03  0.123344E-02  0.192505E+03
  0.104312E+03  0.727682E+01  0.209361E+02  0.144349E+02  0.341040E+02  0.144534E-04  0.135807E-03  0.338205E-03  0.123344E-02  0.192068E+03
  0.104312E+03  0.727682E+01  0.209361E+02  0.144349E+02  0.289940E+02  0.144534E-04  0.135807E-03  0.338205E-03  0.123344E-02  0.192673E+03
  0.104312E+03  0.727682E+01  0.180437E+02  0.150282E+02  0.289940E+02  0.144534E-04  0.135807E-03  0.338205E-03  0.123344E-02  0.192628E+03
  0.104312E+03  0.727682E+01  0.180437E+02  0.921740E+01  0.312125E+02  0.144534E-04  0.135807E-03  0.338205E-03  0.123344E-02  0.191802E+03
  0.104312E+03  0.727682E+01  0.180437E+02  0.878215E+01  0.312125E+02  0.845190E-03  0.135807E-03  0.338205E-03  0.123344E-02  0.189446E+03
  0.104312E+03  0.727682E+01  0.207156E+02  0.573745E+01  0.226775E+02  0.845190E-03  0.135807E-03  0.338205E-03  0.123344E-02  0.188501E+03
  0.104312E+03  0.727682E+01  0.195728E+02  0.962319E+01  0.326320E+02  0.845190E-03  0.135807E-03  0.338205E-03  0.123344E-02  0.189687E+03
  0.104312E+03  0.727682E+01  0.195728E+02  0.962319E+01  0.305255E+02  0.845190E-03  0.135807E-03  0.338205E-03  0.123344E-02  0.189899E+03
  0.104312E+03  0.727682E+01  0.233997E+02  0.962319E+01  0.310895E+02  0.845190E-03  0.135807E-03  0.338205E-03  0.123344E-02  0.189563E+03
  0.104312E+03  0.727682E+01  0.233997E+02  0.962319E+01  0.310895E+02  0.845190E-03  0.135807E-03  0.338205E-03  0.978239E-03  0.189521E+03
  0.104312E+03  0.727682E+01  0.233997E+02  0.962319E+01  0.310895E+02  0.845190E-03  0.135807E-03  0.338205E-03  0.978239E-03  0.189521E+03
  0.104312E+03  0.685831E+01  0.166111E+02  0.139804E+02  0.282535E+02  0.845190E-03  0.135807E-03  0.338205E-03  0.978239E-03  0.189837E+03
  0.104312E+03  0.685831E+01  0.241102E+02  0.139804E+02  0.268268E+02  0.845190E-03  0.491478E-03  0.338205E-03  0.978239E-03  0.188716E+03
  0.104312E+03  0.685831E+01  0.314264E+02  0.139804E+02  0.354101E+02  0.845190E-03  0.491478E-03  0.338205E-03  0.978239E-03  0.185327E+03
  0.104312E+03  0.685831E+01  0.230280E+02  0.139804E+02  0.282436E+02  0.845190E-03  0.491478E-03  0.338205E-03  0.978239E-03  0.188879E+03
  0.104312E+03  0.685831E+01  0.230280E+02  0.139804E+02  0.284741E+02  0.845190E-03  0.491478E-03  0.338205E-03  0.978239E-03  0.188885E+03
  0.104312E+03  0.685831E+01  0.230280E+02  0.240748E+02  0.280424E+02  0.845190E-03  0.491478E-03  0.338205E-03  0.978239E-03  0.186746E+03
  0.104312E+03  0.685831E+01  0.196765E+02  0.240748E+02  0.280424E+02  0.845190E-03  0.491478E-03  0.338205E-03  0.978239E-03  0.187253E+03
